,UKF251,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
CD34,0.057666999956343376,-0.037399774259559065,0.062226563685203656,0.04377533280439034,0.08189686931600369,-0.0594706724415899,0.03178543713366105,-0.03355241791979782
PLAT,0.013812872746685226,0.0037155558024877912,0.05375689950564968,0.11803838942342197,0.14680316742111346,-0.025132742205917078,0.060083650438492786,-0.0656344989682485
NTF3,,,,0.09391454451248475,0.16578244571916823,,0.13887740612183716,
LTA,0.008160428140419878,,,,,,,
CKLF,0.0059946314158934024,0.05160145321687101,0.0034097409810896623,0.0619609158156076,0.10404606632706963,0.06125019004617848,0.02037009812966628,-0.009459886755082981
CD24,0.041505457497886325,0.007367702867208166,0.09564082273045697,0.11156042294873841,0.11196201014795845,-0.04206916129627164,0.2532393924551122,-0.030335202976006274
HSP90AA1,0.015953545811233236,0.004911981327809845,-0.07489237952628097,-0.24055570716996563,-0.24561707022165527,0.03126469024105709,-0.08229889211693653,0.08051420955889602
BMP4,-0.017423910964327494,0.09908729695106556,0.022150009708512535,0.0385258203314159,0.09870075575504379,-0.019787606522500917,0.010431008413162902,-0.043429063056549685
SCGB3A1,,-0.013318673261629712,,0.08563919990633515,0.09446805646516085,,0.05987044803779053,-0.03848438393174648
IGFBP4,-0.04053992838459072,-0.014829865006744951,-0.0539759730555053,-0.06929860515695024,-0.05627880528373738,0.012110822006214664,-0.14330839799664988,-0.12773919616514184
RSPO4,0.09555157219397484,-0.008919501873511586,,,,,0.024975220060319214,-0.03126150622999084
LEFTY2,0.04664071079260026,,-0.031592320006674564,0.09441267037760054,-0.040001605718634856,0.05399111841092507,-0.059298098724117905,-0.0640964762772929
PF4,0.03629982384798224,,,,-0.04522120678997613,,,-0.0244889067525579
ANGPTL2,0.02731034067012931,0.03908360526044549,0.06784882284647778,0.10633893087246032,0.11497515772523133,-0.016668203546263787,0.02653612772102724,-0.1072128294882687
LRIG2,0.031600414838382704,0.0430083879119918,0.008327392194093196,0.05764525756197456,0.027168318423040575,0.09004835671650305,0.016349797259786407,-0.0916659437709191
ICOSLG,0.020875640999508793,0.11684154358469682,0.040637373270015466,0.07856956640564494,0.09401084616524982,0.04199294359851487,0.05383085912350023,-0.03748393681906532
WIF1,,,,,,,0.010168156570356638,-0.0449366206689239
NPPC,,0.13806188375970382,-0.0296017394889725,0.05000888557319444,0.017377441433672276,-0.024152437861079967,0.007591963373749746,-0.058852499549849564
LYZ,0.03723809239376356,-0.1461881906809595,-0.005074595193807722,-0.004037667010625413,0.10787693326041926,-0.012808254390549395,-0.0421799565792546,0.030409448569398638
EREG,,,,-0.06852658358513022,-0.00832612888412302,,-0.040603983307016825,-0.02819398608936555
SPTAN1,0.004189228825670175,0.022534395273970432,0.022071622876021296,0.1312158344498959,0.10532436531620902,-0.01326142313061509,0.1476459400632243,0.00533894212834294
PTH2,,,,,,,0.02340703020901038,
LIPC,0.003906800914708631,-0.01647140594277196,-0.06082194069598302,,,0.05894445823082069,,-0.008853610176381069
COL8A1,-0.0390743108079603,0.11991550797686688,0.030446777213347875,0.13734601767656568,0.04569378810914722,0.020101847613006023,-0.031163335410845757,-0.09279031679862487
GSTM2,0.02055912902035871,0.0572116429315824,0.009067307708257095,0.07205952085671649,0.04537779620984968,-0.02887648136279264,0.02074981916799214,-0.009733862379333328
SPX,0.010664945907554757,,-0.0698822913980931,0.11414893663810508,0.025602069287560657,0.008814765564254977,-0.041564121794468084,0.0557283916691549
MFGE8,-0.02234526206043311,-0.08931034084436051,0.07013539952566053,-0.016423956590881753,0.05510171079320949,-0.040152631789553556,-0.07324838479000861,-0.03037416327138343
TGFA,0.07417044554958412,0.11849786680915915,0.07512027406772666,0.10128485240227666,0.03976496149811689,0.04301929091275888,0.030042120328339326,-0.06583170055771789
SLIT2,-0.00018034148168551394,-0.0445033753794245,0.029772957751288444,0.11308742948491668,0.014120743406272401,0.010984717854947961,0.040578632265266236,-0.04131880174846846
PLTP,-0.0033134793066976116,0.02561451923908117,0.05164342085103298,-0.06386345204006913,-0.017818166707483096,0.017931308717475145,-0.1870304069815054,-0.009475292363383247
APOD,-0.005912724239093131,0.00897063956429368,-0.1238373739044022,0.2314760688761933,0.2152360867216752,-0.0106504590659421,-0.04543384909858772,0.020959384443027952
B2M,-0.03911577623243211,-0.042536537183026975,0.001998275300600842,0.02019044619152883,0.08705662029087685,0.022987705853569303,-0.17248968626365543,-0.07863815009039651
OMG,0.057168689875285277,0.10410710478986943,-0.03884295410075296,0.1341873129313799,0.22128632552217964,0.059113003679860346,0.0847384579501737,-0.012219962035754893
CXCL3,-0.008063947846552719,,,-0.10011385678705653,-0.10410325037359765,-0.017927699454014404,-0.048546937812466266,0.09089625199329424
CXCL10,0.03832970339320721,0.03752222127156269,0.03234500397520038,-0.02845604075213695,-0.037344931544853584,-0.0033015185140704453,0.03773782185242296,0.01189874074351949
RSPO3,,,,0.0746964583713293,0.13386652356426873,,0.037748617742041204,-0.03230373557765387
CORT,-0.031158517246567357,,,0.006704319492494307,0.0514592529705077,,0.09925547567195027,
NCAN,0.0289664458911578,0.0009851674044568661,0.04985142155004103,0.1913500611085071,0.19929219128621126,0.04657142934786917,0.10544577512519569,0.0013302908594138227
PRG4,,,,0.11356402755246338,0.0654686765317763,,-0.06182357569419689,-0.0340852218979111
ZG16B,-0.029098376987760206,,-0.027482325614102434,,,,,-0.020891549037596872
TGM2,-0.05239916810711733,-0.004654564857718071,0.03630566208234081,-0.09467662116413383,-0.0752828384134821,0.05476786762977571,-0.03518947664729022,0.03320992795890847
VEGFC,-0.0023387923572058154,-0.07070646087663923,-0.03562255206937952,0.0005221900441257059,-0.015643572605680937,0.02059647933728874,0.017176317701219242,0.045002501895002774
WNT6,0.015169765561662758,,-0.02613569488553791,0.018547250634618227,0.0562635097096505,,-0.04079647772284629,-0.021587238072833713
NRG4,,-0.03992852705699485,,,,-0.018988144033010405,0.02107122501681953,0.029853140175508032
PMCH,,,,0.013836459304176863,0.0465467235714265,,0.00753057408898362,-0.041574689709087946
COL9A1,0.06531293113852821,0.009406776640480513,-0.018844176847679334,0.10784570514992657,0.1858984016131148,0.04371540071231802,-0.024373549483032515,-0.06924550720968939
GDF11,0.01518975812138098,0.12227963866159582,-0.05419279892749385,-0.015169272364439781,0.05700548339442938,-0.028569641794766055,-0.07128817532104445,0.018298088026053833
IL24,,,,-0.04676987411921799,-0.04450017763901684,,,-0.036293554681185565
SORBS1,0.013969983997439605,0.04025563885844457,0.03852274426902734,0.010976196092260419,0.0788411455830306,0.05185290520213486,-0.07011236681470034,0.058552710582248695
DLL1,0.021892562782002224,0.08248010903564022,-0.011789366114381309,0.1104774560480851,0.15194308238171156,-0.013535017950408979,0.12362111889722201,-0.05466800848837074
TLN1,0.002478053366637626,0.018565111194003014,0.0813612506747261,-0.07371408220852135,-0.03452513319576874,0.03938045051683509,-0.08547827353344199,-0.03988020133707645
COL2A1,,,,-0.07551660986054883,-0.04302912779386619,,-0.02601322503735396,0.006146546740642162
SHH,,,,0.053249417349255805,0.024804387836499808,0.04040565118975864,0.030972677813258048,-0.04906155841397497
PON2,0.0024429892224835112,-0.00869256148000214,0.007336397640685528,0.10853397457188799,0.1962376037366522,0.010675974886841515,-0.1673968787748345,-0.04445185769356054
ICAM5,-0.03624676764207532,,,0.02230550846632494,0.04453807546962628,,0.05983374878987128,-0.036370802730923
HPX,,-0.04783880786967047,0.01845553639295291,0.04891198254306719,0.07051189084455327,-0.025458221886197563,-0.009901574683170638,0.04567216473151614
SFRP2,,,0.011011078278878102,-0.004153704447837074,0.08476492822452626,-0.015819193245974188,-0.07045866886663632,0.06045917745377552
CFC1,,,,,,,,-0.02872543915370893
CD70,,-0.02902880760428223,,-0.0056834277360829,-0.028830590342599494,,-0.04869721148554128,0.054925899606498504
HP,,-0.03533109516779188,0.013323200107783113,-0.0064510084759841005,0.03618912757484966,0.06295318188909683,-0.02423564182911039,-0.06079753022293018
CXCL2,0.005001088310761439,0.011911655747609738,,-0.0536509675561009,-0.06236409802490911,-0.044573403292424756,-0.040520330973970224,0.011388600890933865
NPPB,,,,0.06950247634886951,-0.015926932669889357,,0.0014878767767754133,
CCK,-0.019502436513149094,,-0.034205151066087056,0.08355497082177345,0.1696305090177593,-0.0531604767526685,0.0969034031866177,0.058326025323454045
SEMA6A,0.029181233515994637,0.058915868680401155,0.05418370496309123,0.036897511432078735,0.07497648490091952,0.04534929030302016,-0.039466626720145365,-0.009815321524359776
IRAK4,0.011235536136540202,-0.0051330826673351825,0.029385543337568303,-0.05369793561408501,0.07361801722192024,-0.05922470818222589,-0.03619797812064512,0.062192992908755546
GSTP1,-0.010499322395607504,-0.045247184370459825,-0.123115686493471,0.08967590049031812,0.14759916281381008,-0.06730838047950233,0.03723494706115617,0.04420065404842178
VCAM1,-0.018188088381411196,-0.02168142346956022,0.10097474259802335,0.005677093994502976,-0.08972191718716753,0.07382194400983164,-0.041220587720096985,0.035473212044565224
NXPH3,0.007007062728368626,-0.03297918835085562,-0.011605104601128348,0.10641036438284193,0.10587435932469322,0.030641120656238727,0.03173238805726369,0.07937429019432389
MTMR4,0.008161126146804268,0.00033153848833983513,-0.016492735543138973,0.0857949478665392,0.02288298894031814,-0.021807030995853915,0.11821347353181488,0.0013057572446053397
LAMC2,,0.01331609404890158,,0.024413365074208774,0.0034858904462371832,-0.01835860011075224,-0.03507435027017656,-0.031261523439365904
IL10,0.0022346495053497542,-0.049007540397506155,0.1727574773114,0.1323195457513328,0.07546844457666123,-0.017708632870577886,0.02661144360783121,-0.015916327903406986
SEMA4D,0.01229906686772202,-0.07324059174309905,-0.039356888119755566,0.13887717830232157,0.21627080587068323,-0.026691847803921635,0.07868361762957111,0.04361821996404186
TRH,,,,0.1652437425566376,0.09568155457416787,-0.04057794087114741,0.07864266326727061,-0.026894567535778083
SEMA6D,0.06076159991736028,0.004154874622426337,-0.03524026199762773,0.017903895556177038,0.032539803263388886,0.06391358362199222,0.12638447191896757,-0.055483560804602025
CEL,,0.05228112847377939,-0.037992888397787423,-0.008770476834440372,0.09648925025167425,-0.03578668924489935,0.03381266415925901,0.029542732735626367
PDCD1LG2,0.005253499741769994,0.08031105396718358,0.07579376576679088,-0.02848303023883436,0.027662570386876372,-0.022148261220863115,0.04649879824162703,0.015389726075758905
SPINT1,-0.0358438782275801,-0.08492225708064972,0.07973322030987212,0.0759914262613465,0.11859772311707356,0.04081450728707921,0.10958386725780565,0.022673796250482745
CTHRC1,-0.02311536169445396,-0.015808714903819902,0.05018787318563355,0.07975964705499969,0.035772804762904634,-0.016551720514235597,-0.05058296269010455,-0.0911359381076742
PODXL,0.0796603484961395,-0.07228444730852583,0.046900865830526585,-0.058381941428507264,0.022070556448765346,-0.008515328261313885,0.04017398166199335,-0.11405823166900719
JAM3,-0.029113909483303273,0.037264888092912264,-0.010020211977622262,-0.047382041929703085,0.04083023899763808,0.09924659488017223,-0.07918220446066915,0.009936963595799117
TGFB2,0.02638639211803827,-0.030639414076910617,0.052823725826233854,0.06377382834274008,0.09744478854042254,0.06599238329293251,0.05817823532121115,-0.028123183308525864
COL18A1,0.005541230889734372,-0.021378506582989825,0.015920173901517353,-0.0338590701367857,-0.07614102589287225,0.044138651776218084,-0.16261146966858134,-0.08552117517475145
NODAL,0.0001941359248532875,0.06068054336949806,0.05309848032114458,0.05572605530605091,0.04013920978980561,-0.02761722773910975,-0.019706011177333133,-0.01257751788360248
INHBB,-0.031343077751573634,0.006443660036816077,0.003198721865080979,-0.03764504638921181,0.016833136352246172,0.021740292697361715,-0.06000437101359928,0.012333390395662884
LCN1,,,,-0.010427306568555126,0.033289395455431525,,,-0.021927291523295193
ARF4,0.04935481667125396,0.023205210451053906,0.005081204522539524,0.148245679795155,0.13939987479430058,-0.0185060325739433,0.05928133823264308,0.035493169510878136
CXCL14,-0.028329271266454858,-0.013215136282637471,0.0267726691847883,-0.16155929990075826,-0.10149726701300743,0.07024149879623859,-0.09662577142754002,-0.02402258958807635
LIF,0.05723125224376725,0.065328585545569,-0.023471647725463562,-0.12031034220349567,-0.06665878991066713,0.08306006309428095,0.05799318739304867,0.00698115714368039
IL17B,,-0.0014188356030319631,,0.0029294787679648936,0.07464214024541285,,0.011649680018452012,0.01761724119895577
MMP1,,,,-0.0917497762807393,-0.053133467050571266,,-0.005492855940146282,-0.034790701284941654
MATN1,,0.046882895325557346,,-0.0271841800962504,0.03711638936164725,0.09254891401544513,0.03824113431940236,-0.022593032315917156
ADAM28,0.08059578740994636,0.012232015273495107,0.03758012996503571,0.017062140669243078,0.038286986152941356,0.006830787275114134,0.06911708451352835,-0.0502302916097983
TCN2,0.010412334132424024,-0.008436884428530125,-0.01618138547026182,0.02145100181749098,0.04417387045127277,0.044446978204709005,-0.04912648314006765,0.008332040680690817
THPO,,0.04294839506969693,-0.028347424344234755,,,,-0.04164206758788617,-0.03385771309295235
CUBN,-0.02441820321915824,0.07108874691601749,0.05456467387049421,0.03275593926926487,0.11131778971022435,-0.018138159858312384,-0.0037645406086007625,0.029431721017761335
TIMP3,-0.004110149238719379,-0.0392782515319985,0.01861344307213569,0.0640177388864436,-0.068708587861905,-0.05468763458101124,-0.19643132674680783,-0.07918105501022324
PIGF,0.011730605624068729,0.031246658816953616,0.06254077107680783,0.10695212672041284,0.17488096674334805,-0.011754564729313305,0.03368985191196993,-0.04670970534284366
CRH,-0.008128824067654333,,,0.08538566878611577,0.05087198993291904,-0.031300532372540775,0.06508719001843162,-0.004020295762065221
BDNF,0.009186191335390385,,,0.018894723461432863,0.02540946710285618,0.01529016511767095,0.08960237427512066,-0.06885907933952641
CCL5,0.030733062050617006,0.04693539095089774,-0.06602643269826582,-0.02894798908024768,-0.06389733186789019,0.009052012393763279,0.00985354541705763,-0.020710784496039053
GAD1,0.03193910572654345,0.04566038806495256,-0.044175766647088756,0.06750961664007245,0.1155692106313979,-0.056467359785138574,0.06088176388117086,-0.0007661212384215816
COL14A1,-0.027899465550679677,-0.00857786882050615,0.05428314364809397,-0.030680389407666427,-0.04956835271266789,0.053727577193103546,-0.11774739421493664,-0.010137447307951014
HLA-A,-0.04500974522629732,-0.07661025745374445,0.005932895444243215,-0.18183469929712678,-0.2289702793941063,-0.009526942217015898,-0.20428636076713458,-0.02241777719459457
CD5L,-0.01950464063656829,,-0.03235780589251653,,,,,
FGF18,,,,-0.022087153510714472,-0.0016205538624308284,,0.14811453199960584,-0.031016154872916667
ADM,-0.03159915762161244,-0.033149387558180324,0.009080622885608347,-0.07555733323892107,-0.2109176456873195,0.06063894657982696,-0.07604540720199776,0.032474169555318566
GNAI2,-0.019048379405578006,-0.05208676667123501,0.06178247625486103,-0.061900089912580815,0.013163295783137489,0.10249739510602275,-0.11694476034241152,-0.011808513917363138
HDC,,-0.0534070741327547,,,,,,-0.022593022083746646
COL11A1,0.09382551050588088,,0.06858395909828664,0.09044761725685063,-0.023989177589181624,-0.019543529131711864,-0.11835760845483351,-0.05089994702097069
NUCB2,0.010616417843870981,0.02002028410864797,-0.021603527012835227,-0.04421205488948993,-0.05234826322980368,0.021143444856246,-0.054596809497594746,0.07325618667683617
FGF16,,,,,,,,-0.02226248618901879
CXCL1,0.05004548840748967,-0.07379208896015274,,-0.0742357066092275,-0.1641277358443855,-0.027914340480605333,-0.03063044588114407,-0.0003597009124148953
VCAN,0.04347715812593763,-0.0253255522722283,-0.02965586373710107,0.11078380960000862,0.15540350281663054,0.047442158071766063,-0.03852322146631421,-0.003840847452155811
MMP7,,,,-0.06376714577554812,-0.0852861739082976,,-0.08401758063292387,0.028325260359886032
PTPN6,-0.026719963748639167,0.025472086272138195,-0.04363566572577683,0.005883954611032616,0.09200792750747859,0.02044212512794224,-0.019765427804121372,-0.007514875378208147
PTGS2,-0.013449211923730798,-0.08117095898067783,-0.04999278385275635,-0.11157087822257934,-0.16270123648855725,-0.022958005176481052,-0.07061508924376025,-0.01987626033060572
XCL1,,,,,,,,-0.015897031342572865
CD58,0.006123248322788326,-0.014364580465561466,0.020346685373418157,0.08855391855643563,0.04531139359531883,-0.0013333208869848144,-0.036660032034320944,-0.13174301519491244
TNFSF14,-0.04701852929409878,,0.03808663776705193,-0.06120313468255587,-0.016797768344330596,0.0474717189182509,0.04350996470091248,-0.05552504007681608
CNTN4,-0.03680595474135424,,-0.022079598279564863,0.08703476590983927,0.10494798792338914,0.021501181083516136,0.03918151224538251,-0.0038843845981904276
INSL3,,,,0.002743127493264181,0.011556409977801756,,-0.039026978362219016,
BTLA,,,0.08359442775001764,,,,,
MFNG,0.0345993347604698,-0.021733575384430492,-0.028029509890965525,0.03090630117258554,0.0658535348510769,-0.02953668241973547,-0.01877717836330045,-0.02766890813670851
ICAM1,-0.046086030589598696,0.06975538078672769,0.001522053210286243,-0.002459694243871971,-0.09299142608519505,-0.05734879936088363,0.05245102473671529,-0.04918617405504993
PROS1,-0.01547249904604734,-0.020875578568341734,0.1074134212860282,0.03509592280556272,-0.02747102900656289,-0.03944449671812493,-0.1311753874484,-0.12161832381864443
CLCF1,-0.020899847224994966,0.2955376394299895,0.055790650331902475,0.0037576264815634567,0.04700363735372146,0.019576137223779926,-0.011043300214338931,-0.04721782440108749
PSAP,-0.07487354757613446,-0.04750869681063195,0.03236810043917137,-0.032076216797758614,-0.1252001846009178,-0.00635362041671535,-0.1672312782289586,0.002477580138566429
EFEMP1,-0.031181728669076546,0.060933819802142034,0.09477635882920123,0.03072078197761934,0.047612285637886595,0.005038997562979655,-0.11782693796394249,-0.03282070263767281
C1QTNF1,0.032304636044183814,-0.03194005890604959,-0.015597410657339385,-0.10332321532815086,-0.13847087089477658,-0.00307392874125578,-0.1072302746406555,-0.05488310616437594
ALB,-0.03372827836512347,-0.02375125113492589,-0.052078783312377794,0.12011595624844568,-0.01190253810314514,-0.011157286263939642,0.06630809715794712,0.03532325222827042
CCL13,,,,-0.04543298376714737,,,-0.06053662332484492,
EFNA3,0.04337951528203934,-0.060417317983843116,-0.016447972202799702,0.19265262284533569,0.11369356173824433,-0.07698282105879614,0.1896320436284755,-0.01560419235812707
DRAXIN,0.008183049940958925,0.04869184442166104,0.04841433416553678,-0.06045443971797854,-0.12291568896877281,0.06585373534263216,0.07829639782468753,-0.008340505850949219
RAET1L,,,,,0.023361786256775537,,0.06430348291591328,
NPTX2,-0.010617380009659434,,-0.04913710592427009,0.014187488523912297,0.09163704423498509,-0.02760695249725128,-0.031000845975878405,-0.03786110330294041
FGF11,0.0367655950091206,-0.03268468320530047,0.08397647092702466,-0.043232534774656835,-0.024120361898092975,0.015385991637069017,0.05082493503313471,0.014522176520065287
CD59,0.03018302478170851,-0.011188225631227153,0.040556628995759916,-0.016072583488228664,-0.061376175766344146,0.031022503091502132,-0.20427985707953017,-0.05179993612537729
COL9A2,-0.025574397506154294,0.023241659132924624,0.08780274784086861,0.10796986293862967,0.15945115614175095,0.02854992951405797,0.07364393352252645,-0.047214684752734534
DLL3,0.050574286201466145,0.024691125297911235,-0.02057552062403502,0.1735238193107554,0.19898633293126064,0.028265389378954238,0.1503242545811601,0.0031168779780713185
FGF5,,,,,,,,-0.025193404518614383
LIN7C,0.07264135049651202,0.04379744827195042,-0.0005246625632259118,0.11343271116237162,0.07278121553483702,0.010167762116256139,0.1476482792490698,0.031284363213566646
GDF7,0.029146413531742573,,0.044894351670541566,,0.0360736185053819,-0.030343928927677535,0.01214346655606245,-0.03453644608027584
PSPN,0.021947201704729143,0.0636716140303832,0.061760886050609184,-0.01171661685611845,0.08752914077168582,0.025744988293558254,-0.008086003288403695,-0.01477871294574795
ANGPT1,0.019716523120829207,0.08545007483504234,-0.009957100153618559,0.042158618756982486,0.016918988518462703,-0.015232245710778775,-0.0764811258003554,0.023337494123320694
PNOC,-0.007186258234331725,,,,0.04875959594627322,,-0.008094721160036032,-0.06799652011731665
L1CAM,-0.0015425257112026245,-0.051704232373109685,0.012271224517848608,0.0048254088080737275,-0.11802065235427987,0.11386750986562606,0.13775477841406056,0.0005986464792953844
APOA1,0.035232601397756275,-0.033050120015178736,-0.01180917421980285,0.00034420225706198216,0.09322691308540756,-0.025617461898837266,0.03846940747022085,-0.08397248815703903
PSEN1,-0.017936230053283805,-0.024689263963901337,-0.020182244521104054,0.012723821953144792,0.02414246030201507,-0.012847666205750664,0.007908447523615417,0.028378238259259655
CALM2,-0.02824498069761082,0.018023409563547282,-0.041937474686785985,0.2073444894205373,0.17520625701863285,-0.05855128325071692,0.12808044814272143,0.04044676264187099
CLEC2B,0.019202246319971663,0.02226817666111982,0.004489052750015128,-0.03759411146450887,-0.07937074939038635,-0.015065948957589365,-0.0590348909344572,0.027352916082073395
NTNG1,0.047559842940517176,-0.05298004266674146,-0.031592352116715884,0.10459632672723733,0.11367731540126434,0.06571139781385082,0.07577499952140981,-0.00861800390985161
LRIG1,-0.016499118805150596,-0.021795978323182,0.07231124091781907,0.1426608309155294,0.19439662717821876,-0.023067115119002942,0.03443540369780067,-0.04636606582727847
CPAMD8,,-0.05122296782972862,0.06269099090875631,,0.0371628201705453,-0.006964836651043042,,-0.024488928765046384
GHRL,0.09791069260417683,-0.00937234326659164,0.042978310202573346,,,0.01905210752188322,0.057432493912277734,-0.021587245514770714
NPY,0.004225227394803936,,-0.03665437229742324,-0.11193364781952507,-0.03547938232931686,-0.021312242619355472,-0.004135000255176062,0.014110954952725512
