,UKF243,UKF248,UKF255,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CXCL8,0.03465775679329728,0.021997596463719214,0.032596584755589304,0.006579299950435186,0.03276695987581922,-0.007060042136626782,-0.003540074494491066,0.03036374058432763,,0.025710934048871845,0.025494236549617164,-0.01855679253916926,-0.045023056571928975,0.04522518768188932,0.03568184178788556,0.04739849330280384
GRN,0.019665211402428343,0.02383051855445324,-0.02676411380711504,0.0008321852120129867,0.050608072314372185,0.0007926508944518398,-0.012920765439587284,-0.055313483904344596,-0.0007073924392143718,0.039340600009939185,0.059263717265585374,0.05285157347029197,0.024065843404354602,-0.011012199960192379,0.04385806094849621,-0.07388429862281627
MIA,0.0097362087238701,0.011645511079309714,-0.0032328188792756824,-0.0051134585181091385,0.03618476115431353,-0.004719144216729025,-0.0320334452753374,-0.03477815554453679,0.05202372619912821,0.031384311957985446,0.05920998536830495,0.09361357964740841,0.005516386648081133,-0.009582769453639901,0.049246945597524815,-0.01776398613861214
COL4A4,0.031356821671451485,-0.008877262128221873,-0.03252891500354743,0.0693459684414213,0.010574446481501881,-0.025517867531972115,,0.04975042697003431,,,-0.032094277693091935,0.021793024832384374,0.00475302314939526,-0.03197997107361285,0.047472998623098256,0.011325719040516205
TAC1,0.014906119744011353,0.004673903515853025,-0.03183134819185424,0.05852412822311132,-0.007455057173956972,-0.006578279098489139,,-0.05978743154558889,,,,,,,0.04125830888950191,-0.04439586487473254
RARRES2,0.0011777150338713753,0.01831523737218488,0.0003920493143561286,-0.044236387939521817,0.07652739855269834,0.014050671609508144,-0.10276584158757267,0.04171352043513621,0.12115977881205223,0.07835396087270131,0.012907934398660703,0.032106848214045525,0.054804769508762965,0.023718231736056476,0.04297946757276885,0.011166134207335227
FGF7,0.047570653329561015,,0.019452728172995766,0.021082832197342864,-0.029691151873204487,0.035747327580175514,-0.005640824911698715,-0.048541151990769534,-0.0131932408803723,-0.04101691061108437,-0.02907326609541878,-0.01822986823750256,0.03357949420057963,0.03414338438939284,0.056039667257883966,-0.0010238041466730365
EFNA2,,,,,,,,,,,,,-0.022897219775281252,,,
HBEGF,-0.03021170688644512,-0.003993415092963282,0.01388500323078873,-0.020550559015837116,-0.02287473172567356,0.02473239769731444,0.1132809749858873,0.043232712182636635,0.06054464274037704,-0.06555661477257543,-0.042296703322532284,0.005374484969190487,0.04879799078272208,0.014647771193008887,0.020864516434358427,0.06573646979505045
CSF3,0.08128606407115008,,-0.02276900399490408,-0.03752679984827288,0.036187304716199235,,0.007985310592376742,,,,,-0.0025136918896630058,0.006391460176422315,,0.03492142903552846,0.004811536714054552
PI3,0.016227366670691017,0.002317475721037246,0.043580589997199284,-0.00022051400390176213,0.010538220927360991,,,,,-0.06285643559910868,,-0.015069366490932953,0.004437853773357222,0.012168225460563011,-0.029471597690406116,0.0005171924686064794
PCSK1N,-0.03493510372968819,0.008277583887115546,0.021508136143320724,-0.012836149563159437,-0.024371514345853943,0.040526314613564825,0.13270421475270963,-0.029826791686290155,0.061187005315668605,-0.026297580793149977,0.053229724876991014,-0.0055335498904147224,0.03495457469502427,0.11677134416183767,0.026961937188679817,-0.027331726799964505
NTS,,,,,0.06205551829251191,-0.010600844288481015,,,,,,0.010623706624724845,0.03472791762594706,,-0.04084804084937509,
SFRP1,-0.029481769174798236,0.02427175962422494,,0.0447623820804382,0.0233676187678856,0.04928172942800343,0.08072702650874566,-0.005674742874165304,0.018710615719279157,0.013717285438555318,-0.06122921375255225,0.021926956424611597,-0.021459860919118865,0.07897924035794679,0.0037877567216487904,-0.03461099821198106
CXCL13,,,-0.01653299099242961,,0.045415428506899364,,0.12910210375171674,,,,,-0.034738195567181884,-0.0012282867264267851,,,-0.03461914082948584
MICA,0.02178749986891262,0.024490695499417053,0.043509672705196685,-0.016310291746879427,-0.026998205599621565,0.013483028328099831,0.0026505014887521126,0.017353675337639665,0.0537860796298955,-0.09341200847932572,0.015776090536323957,0.024997197071619015,0.06547691227174002,0.009754284921801889,0.051575641628767974,-0.00496157671633795
TG,-0.02739966975807836,-0.02359854105743988,,-0.01994502955535226,0.01841557057465612,0.12341313631348562,0.09946840742990769,0.012989833534802705,-0.01854121635464529,0.015186188657506197,0.017902709618508976,0.02092897480849667,0.013157954623227993,,0.08843658521742609,0.04269317398014928
ADA,0.04665596088766279,0.0506592452243889,0.01986141752711854,0.059798583429043504,-0.044806518855139026,0.006889927440481203,0.10799126130794683,0.06588474563827396,0.08492594408276503,-0.03806918725027524,-0.017465993069621665,0.07025345318980404,0.017328545399075586,-0.015376097460501184,0.04730673716577507,-0.01601977087873134
LAMC3,0.03319427482828017,0.037476167503878735,-0.015301678355909476,-0.024634615946806934,-0.044606689235956246,-0.01905559854787626,0.03432425771853351,0.030944047349962815,-0.08485296577795497,-0.02171417504594286,-0.005282895809368116,0.003017263226904256,-0.008434832783793632,-0.014419467818478674,0.0341753221434391,0.013156866544127455
CCL7,,0.009246859261824458,,-0.008227975073819203,0.07088703528258329,,,,,,,-0.023178893873738674,,,0.02945998469831629,0.08928108807828138
NGF,-0.01980246915547388,0.033858994642547324,,0.08197608295247914,-0.02481028721086729,,0.09389414198054795,,,,0.010499234765682097,-0.02676976681341196,-0.02258944261955134,,0.052863485377889326,0.0431840045828299
TNFSF15,0.07226924180674231,,,-0.023867864510233653,-0.01720959593134575,,-0.022597850881911827,,0.09305307122466908,,0.035704112488633734,-0.02259681876159437,,,0.0822445373048357,0.030916523658183797
HMGB1,-0.022910193200213237,-0.017660715327791322,-0.02453791594854382,0.027724118181923735,0.05040180278336931,-0.03982325118424885,0.12614271049798811,0.0427332765036826,-0.04022768974673434,-0.029209277357497388,0.04297701158696084,-0.055582770917745175,0.02510440561904627,-0.08114095573865715,-0.02954181259286696,-0.027515198116911013
ITGB3BP,0.04778340593943319,0.029820936683402098,0.021416809396261796,-0.007041126943242225,0.011079229525877289,-0.04525633657867123,0.09723838958919652,0.04664412954597137,0.03222656995657329,0.030799895339382207,0.007238393773892503,0.015619142957656248,0.04137824542517573,0.01623399582312319,0.04360343874799314,0.009539845445295462
AANAT,-0.03549279480198888,0.10591997888184794,,-0.008214483319794285,-0.015506875167027607,0.039858918727595824,,-0.010768267325899914,,0.14126643606452183,,0.00062426067683862,0.02096509906525054,0.0490347709424659,0.07912960186513947,0.04900802855277808
RELN,-0.03414373940673085,0.07412715995021944,-0.00542354350921558,0.04090631950024619,-0.02256116436674206,0.03480909944192807,,0.012520980258033772,,,0.010055871009047592,,,0.040657465788445014,,0.02998595638788689
IL15,-0.03482366289685588,-0.021442452417193017,,0.005386779185382731,0.01807537825131276,0.0032181239145870734,0.014459508510185976,0.016720773864696892,-0.03475890168738884,0.013080076343838485,-0.026705320009992015,-0.03725350925889888,0.03318492806783503,-0.025505861274028103,0.05314630988575535,0.026833362195005116
UTS2,,,,,,,,,-0.0048421839735359315,-0.049143676185751925,,-0.017316255541649173,,,,
BSG,0.04504100484060994,0.008153640496600731,-0.04002838181346784,0.037802216880148294,0.00010516265147769608,0.04350536901802101,-0.07384232120454369,0.014815164995662282,0.06384487080551345,0.029365743576190047,-0.03733058016798624,0.09071546438636223,0.09351851986968042,0.08166601950826892,0.05752598740525726,0.04455006442648487
ADAMTS3,0.007997385536782444,0.02810396376692838,,-0.0001943780394764085,0.03296362046061195,0.008546263760584451,0.06326032165064671,-0.041650431550254836,0.08546183644113657,-0.19201475426959538,,0.04903033516202072,0.023565520362738936,0.029529359535954,0.004192040689690405,0.025558348806247404
CD34,-0.04183701353047804,0.04428191989332411,0.024193146590762486,0.035118005409759706,-0.024621770764875657,0.025506068604454094,0.118467034769728,0.055970459822537524,-0.014935732903943523,0.04338631578471857,-0.0656583504403864,0.11442070475157241,0.07639409325925914,0.014512272470758888,0.02959769070281483,0.05551321486504554
CCL23,,,,,,,,,0.09842755661889449,,,,,,,
PLAT,0.021887007438040455,0.037567811421352605,-0.026512967973495113,-0.018170430453885857,-0.02776827893387034,0.00541767424545746,0.003276620265046012,0.08648357510419007,0.02520902817735052,-0.020567700861411145,0.011117058652935144,-0.02404729613285292,-0.032478699247326756,0.047742585933571294,0.04514235493778089,-0.04789178886691542
NTF3,,,,,,,-0.023529493879389827,,,,,0.002838571599906666,-0.02873757966076964,,,
LTA,,,,0.06803534771334757,,0.02977208985312843,,0.07247504636202455,,,,,,,-0.02066213358655386,
CKLF,0.012022006067203784,0.05260184622151868,-0.042396090281617727,-0.0346672908770468,0.0649051617470487,-0.026763712447763953,0.1461016102746352,0.057192678903140524,0.12989074887653437,0.07273178700303654,0.01202885483024048,0.03545044753725093,0.06257745877751925,-0.008653582316954291,0.055845779583658196,-0.006519714018010651
APELA,,,,,,,-0.0416579269848859,,,,,,,,,
CD24,-0.03164928165953213,-0.017596564612894227,-0.03692822152141029,0.01001915132296004,-0.0334623593542403,0.03452029142781405,0.15329676274194015,0.051783417276943466,0.16183086321901757,0.030921511104673317,-0.04624246967800581,-0.0006835897873026,0.033417457129890034,-0.002003409537940644,0.09124474367298335,0.015372892771543271
HSP90AA1,0.06489955607182336,-0.025908322766965277,-0.019249641425490203,0.0014242580471648556,-0.03228910730160616,0.07135788510523258,0.07373181600440742,-0.08386692401344484,-0.04427269538070591,0.03888671506043983,-0.005950114250548363,-0.06145241495366279,-0.044047097099462654,0.003635283145333633,-0.06286338640668031,-0.036892642598752946
BMP4,-0.04285738719181578,0.016958618594794826,-0.010646370923637287,-0.028085191353554268,-0.017022296830970004,-0.02050275755550271,-0.03201341303062905,0.056443533800736696,-0.07405040474019065,0.10121847389003695,-0.06112340496181604,0.03452664737841608,-0.02578582835051154,-0.002051690676883325,-0.010143994450985605,-0.010122327595846001
SCGB3A1,,0.009400543141950046,-0.024337813634687094,,-0.018466774006356663,,0.003732614336081764,-0.020569274232547934,0.10661466582049203,0.05841332570597048,-0.0021747268230800517,-0.009737144180430491,-0.03466999549573912,,0.07130015728108514,-0.0005258843571249309
IGFBP4,-0.017984227711779367,0.04807499358603878,0.04713171436917393,-0.01574739182584217,-0.011108783376199508,0.024069185200193174,0.07526209458697734,0.032709058355649676,-0.13702545940227598,-0.06343819524720137,0.018565427858557408,-0.01238679642221212,0.01189940674178245,0.037983029664600376,0.05295892172580811,0.009020864132345026
RSPO4,0.07229034276641129,,,0.021856131751547683,-0.021313659072793808,0.020857934444915814,,-0.023052989870427112,,,-0.04021238063969415,,,,0.058464954207885625,-0.0328609460977678
LEFTY2,-0.04051965653000659,0.015396184484966654,-0.03663934467694759,0.003972343226595932,-0.03308209355086171,-0.002946150125497006,-0.025551160860243716,-0.008121929647593016,0.10392030560285496,-0.07974862064595725,,0.1105095305631911,0.12970335323368795,0.045176988870680744,0.05154824083297775,-0.049356586844379075
PF4,,-0.0233604275195256,,-0.01870078753157416,,,,,,,,,-0.020986887172419862,,-0.03127751725488443,-0.025741838504795
ANGPTL2,-0.014120642366375093,0.0397117240816882,0.015549437868612612,-0.009586987221957383,0.03711029584496456,-0.013929503047327835,-0.027328479045542642,0.0803927992124304,0.03388905338372458,-0.003858449518869752,0.03963211146222229,0.022901802093138492,0.05969927873473905,-0.0014419246907144939,0.07829519447612796,-0.03561079311451292
LRIG2,-0.025046888149691002,0.014948412655740968,0.06053836604836607,0.041033059091380567,0.02047837870167946,0.008250910507166587,0.11157858808153759,0.0865962462799534,-0.028101550906333532,0.043458432772734694,-0.007692019374789162,-0.02822085913687408,-0.038510526526492464,-0.016627603308056415,0.07384940400843816,-0.009154786970524957
ICOSLG,0.032945637611701974,0.12158200615423848,-0.031231856513356044,0.041793429829203955,-0.0448519833900108,-0.01968321558217714,0.030402131417937094,-0.01518317130454838,0.0769329762944649,-0.01424048912804712,0.019451012782233188,-0.03475081977609224,0.013695790530107202,0.02349337280966312,0.03813643620397323,0.032089417197904556
WIF1,-0.03612646899685891,0.06118473348267966,0.04658453184367769,,-0.04595975127640233,-0.019141592628904452,,-0.07559088385905839,,,,,,,,0.031058750147989252
NPPC,-0.04936979622806206,-0.05395951694473996,-0.03053380180010283,0.0020121771551914595,-0.03718003602705966,0.025389383546570478,,0.030964874337084492,0.023036856211431644,0.007625698989969708,-0.04132042985563858,0.05100435797006713,-0.03970859749125136,0.06656636137201963,,-0.014656394067832573
LYZ,0.04724998148873278,0.0397170826336371,-0.016820281969539524,-0.04348299743615676,-0.04598092837607328,0.05381703615789139,0.049363775265798895,0.02409838949303662,0.0036093902048025665,0.005347846574310555,-0.04834234683828057,0.0863665445369643,-0.006881717228412838,-0.003897241357655242,0.030306950425974706,-0.03487710457075104
EREG,,,-0.030690940650706378,,0.019245833507386848,,-0.029878094609485657,,,,,0.008327447692498581,0.04245448410058308,,0.024922494226227904,-0.0296364816956591
SPTAN1,-0.00701449432352277,-0.026123859741830076,0.09844154592606578,0.020425952999708015,-0.03866773816773492,0.07424508835349829,0.0796789225840123,0.022187121607100544,-0.03103644647677105,-0.07556873953628054,-0.019604179409949286,0.04893474200612584,-0.031101895817268944,0.019682923082583972,-0.0020364917607575655,-0.002858858938387807
LIPC,-0.002029449346624616,-0.01678459420419734,,0.013335651495209386,0.10106283918691851,-0.04018527059459833,0.006260519757152127,-0.023170328325262494,-0.03136762570737098,-0.03984531685161009,0.020284723979005565,,,-0.02707305680004805,0.105396803218649,-0.014089569628417807
COL8A1,0.0842516359648023,0.0014679602135151675,-0.028427517031448683,-0.004615262418748443,0.06758469181374473,0.002413540753415371,-0.1370973751626598,0.054320149093659814,-0.011975092073057568,0.06028955116802006,0.011823317144785763,0.06917916822050005,-0.007048080470459711,0.03344702664792429,0.03749689532783857,0.031159277306657483
GSTM2,0.13760803284553874,0.021084241046422068,-0.03788724235805326,-0.01412172583421586,-0.04178301561657324,0.03137529179806671,-0.03145132978716364,0.09919815591535625,-0.02317562616544162,0.03394451358353281,0.039764301620931676,0.005970017722786991,-0.06487624000490494,-0.024560143359323026,0.023784130425155654,0.023703573290068048
IL4,,,,,,,,,,-0.038088320148664194,,,,,,
SPX,0.005181709746788105,0.0317565599624864,,-0.004038417680993523,-0.03188843107790974,0.040454504641374546,,-0.04974835685819714,-0.0002386895803522869,,,-0.0233700285254428,0.020891148388790613,0.014440994839873355,0.007093776318679769,-0.003680438094351859
MFGE8,0.01640041465912269,0.04499901333739545,-0.03586625439414113,-0.017498598433118937,0.015915341901813915,-0.004838177392353126,-0.10369812947856019,0.020144730419366992,-0.08183814789501538,0.014819539413221039,0.07184463510458997,0.050540191553283285,-0.012554577735267122,0.004145664420096234,0.03182723984607857,-0.021618720854698265
TGFA,0.08076408188053089,-0.004975693176417445,0.025726216133748876,-0.037736657591221134,-0.003100583375244056,-0.010039928793499008,0.031052694359676534,0.0689166444961347,0.004006847637810573,0.010518710261578535,0.06263891611524869,-0.004809828595577888,0.04175565473900754,-0.022893721053124243,0.0278984584869949,0.10172232964784195
SLIT2,-0.049024181470237495,-0.026192419513687677,-0.018089571216823846,0.02482969531208236,-0.014067712988357696,-0.01699750400280954,0.04231288045275468,-0.06630707841608179,-0.010037406827908555,-0.002546020970744275,-0.033487111464605895,0.12069273343441718,0.10383635015861495,-0.059625735270311626,0.0023776273623511883,0.07796239944329308
PLTP,0.03966380680283083,-0.0487298053965975,0.10474809006774015,0.011262462007391021,0.04672414656394157,0.03501898981075078,0.06914279019303231,-0.055466971268170545,0.029020502797898404,-0.032403335631491954,-0.10423247928289048,0.047673899353610064,0.042581525147724834,0.044376570211657966,0.011375737471375779,-0.012308208906441112
APOD,0.05817158780794551,-0.022338704985178072,-0.07863939451628629,-0.045810658678795385,0.018258829394678808,0.04283146413919665,0.019320400862751552,-0.02618935745608486,-0.05160252879265416,0.06844533065621264,-0.005078750968048536,0.03148769387589298,-0.03849091402828504,-0.06765073576855617,-0.0191269199148466,-0.04961535013555541
B2M,-0.0102823898135666,0.037753874697062345,0.03482247144113419,-0.01798379529293287,0.056965744934310336,0.02646521417231,0.0793638759592197,0.05209852752828602,0.07315126611031737,-0.011161852283149053,0.0819939039428373,0.034748419492792754,0.0914296879901351,0.07509592458196186,-0.004009048135156967,-0.0883662619304656
OMG,-0.05694331007754762,-0.001624401784675363,0.007798209566338183,-0.05093476190437584,-0.019178012362456896,0.030591902668155507,0.0018877664774889016,0.020988950107224527,0.09261244870190914,-0.01629932123252674,-0.05398031631073845,0.0725199748073434,-0.0013148727886990908,-0.047818352703834464,0.03713265538785888,-0.01585787006814251
CXCL3,-0.005621064045356645,0.011818841586608538,-0.042870899802595286,0.06033710503270905,-0.03112519585379352,-0.04576475569048384,0.13453766810490056,-0.02122941102071354,0.06883941712961403,-0.07719255459207819,,0.010043539319311005,0.004314696299869671,-0.0039508705353330014,0.01904110631200181,0.019827475291027997
CXCL10,-0.017033995006331685,0.035455904844263364,,-0.008623357820981318,0.08118079363226431,0.01880611941331138,-0.010280686996026836,0.00736543291012874,0.07776114054553278,0.09089995382864978,-0.08019042040999919,-0.023935181489138098,0.08906532760400926,0.003737974415634151,0.034977999294683024,-0.040719333782720246
RSPO3,,0.01800629064253337,-0.022769004705094704,0.058141945634106136,-0.020635117287487903,0.023450807334694165,,-0.022184325359827905,,,,0.05803773369719036,-0.004116261598281544,,-0.02933321328236142,-0.0069411348998006705
CORT,0.14226066436038287,0.05508630369129278,-0.030217571333137416,0.04999687467404764,0.03539925050280546,0.04310661761762413,,0.058570765547920026,,,,-0.010478633949251184,-0.02196171074422842,,,
NCAN,0.011910486098695073,-0.011999222095226325,-0.051353509763003,-0.018668468768964396,0.028036356927897715,-0.004483762861922483,,0.1021960022833383,-0.06273837957456685,-0.14897421483505044,0.08767707512713899,0.06226099086427733,0.0029317431838538255,0.05424765466014743,-0.01964362163283408,-0.035023425029465045
PRG4,0.1084705547381603,0.008683137513188893,0.015353061565477862,0.031255655372571245,0.1577635577292178,0.005234586276342676,,-0.025937143549900583,,,,0.041329321042978796,-0.019927199693022226,,0.04506340346665477,-0.00827581577568252
ZG16B,,-0.031227831462793572,,-0.024876841853530233,,-0.016946654365106367,0.012940040949968219,,,,,,,,0.056626766016207926,-0.021960428322699687
TGM2,0.048982406091824846,0.07027008744203384,0.02949917613276413,-0.0011998985064424913,0.024590336024201225,0.020659553867395028,0.14405789838930508,-0.050848907222871165,0.02356922893723434,0.08395650661352444,0.014199543732652715,0.017795385827153856,-0.01407747399107812,0.03301847615436534,0.09084056557457526,0.015842314118524395
VEGFC,0.01792228736011212,0.04218524347088217,-0.003911171321116968,-0.022138717397990688,-0.022743112819159743,0.04906661513750352,0.012787602099352214,-0.013969802418645596,-0.018144129996759163,-0.04317577907123712,0.04061558115764426,0.029253379573825247,0.04088540237263546,0.13021190956251213,0.06524124490585484,0.05555807411757981
WNT6,-0.03368414712210985,0.049440970325622835,-0.0050498911210293375,-0.019301878399427857,-0.002825277360020266,-0.007562527358408397,-0.027137995793522485,-0.007828044602598538,,0.04996657211778833,,0.050927640958254236,-0.030874973409041526,,0.08576290012710093,0.04293996444331508
NRG4,-0.0018836175625065695,-0.02074130649712715,-0.01706659298420269,-0.0025993806645760883,-0.002769410801758482,0.029332629903145543,,0.013654773869718782,,,-0.03209424229026541,,,0.022886671856589057,-0.029333216569914788,-0.0341248530058134
PMCH,,0.019209483535254198,,-0.0361450062659181,,-0.02480520828483277,,,,,,0.10570053896525114,0.009730490535025593,,0.06419016754248842,-0.031589074825405856
COL9A1,-0.03910675182543556,-0.004736323609809797,0.06681522562211076,0.01736020324577819,-0.04452122548942295,0.011999875085784498,,0.004076422400227134,-0.02933054688831142,-0.023544747224525348,0.02282067660359792,-0.008470612370080054,-0.009414021842852107,0.014967637194878024,0.04507853323879337,-0.04262638869460513
GDF11,-0.02460208523124001,-0.016326936493723094,-0.05118498001074194,0.030316219821781013,0.004807850882367014,0.029612310637246717,0.0907078676398407,0.03301400026683526,0.07685292298434988,-0.09539842138896383,-0.04968757724343095,0.01806662142662852,-0.01924379289951658,0.006565880582642975,0.03796153867372086,0.051612047394784206
RAET1E,,,,,,,,,,,,,,,0.046828482066767575,
IL24,,,,,,,-0.021255280237832526,,,,,-0.01756558195087536,-0.02065226192658139,,,-0.038150450438970314
SORBS1,0.004772203588776848,0.0174126539304011,0.07671614298920235,0.004769768887713665,0.034910808841808784,0.021830286795105146,0.02879339136907275,0.04933832671185108,0.019417568141108343,-0.04863284028840424,0.041635824725806646,0.0796056876944,0.08410432412148798,-0.03014749137291741,0.03911466230551273,-0.07549210520558407
DLL1,0.034826140005399533,0.06438493360228487,-0.051562328122773386,-0.013635012032521867,0.029158705791790383,0.01981158898202335,0.07714880214839209,0.04351296449802364,0.05335537447565519,-0.046166041841492055,0.09404762347118509,0.027091603443298595,0.008551777054149428,-0.016891773269438477,0.07281597119951407,0.1364132165182709
TLN1,-0.0005777274768358963,-0.004520071054776085,0.11363151154305048,0.03567604670149493,0.03515322465219959,0.03591263641884249,0.02156634130080931,0.04989608719990402,-0.0399418260335433,-0.014255996285407196,-0.02402147317971704,-0.0061867073029727455,0.0429044880549151,-0.03868348572757237,-0.0013560645202858714,0.07297764433648106
COL2A1,-0.02569418598835042,0.032754258532405954,,,-0.01319602155924373,,,-0.02155221064814225,,,,-0.004687885058836316,-0.022704316714600593,,-0.03193734779432274,0.018013047610236196
SHH,,,,0.04224639492196138,0.011504590230927567,0.09826753710604524,,-0.020569272434665317,0.10801726713200817,-0.04618215132789208,,0.10583818066622334,-0.06020229759292632,0.11928320703661137,0.013210567009775367,-0.03008743122809304
PON2,-0.0017656425204962808,0.0014579233228374318,0.09859074542528015,0.02589904189572305,-0.004124799634591019,0.017994426997703122,0.08477324155117771,0.06398953007472244,0.06064661481959687,-0.08827999293663834,0.07116450539483578,0.0740788914831885,0.07166496208359496,0.059392472642125424,-0.02610927811698398,0.012159739549645963
ICAM5,0.015101844337691885,0.08024679238155498,0.020489353040748413,-0.0003852659335247748,-0.03499577414506051,0.018683888360896565,-0.02012073435428538,-0.022130070470273887,,,,-0.02218111578566731,-0.01847434147292776,,-0.008266763090983134,-0.07749098353966045
HPX,0.12253511284771713,0.03427424611178975,-0.022769010690989754,0.011612580566307516,-0.02656767700192167,-0.00021768800666439398,0.037998995340624946,0.09074232948798966,-0.030486174161547516,0.012807595060656986,0.04935755677580798,0.04002770563668761,0.09629239611560092,-0.025561196417198204,0.02731550301095018,0.03179481046732127
SFRP2,-0.03345234341722974,-0.029939813671743632,,-0.025367105003748107,,0.04569584105642493,-0.02097708410427975,0.019024943864913088,0.0326107537268114,-0.038088342566850675,,0.03001356495615803,0.05472145835288038,-0.06289290594428339,0.05411806046945147,0.011385692588035219
CFC1,,,,,,-0.02132752587646785,,,,,,,,,,-0.0301951256193523
CD70,,0.0009676371200522526,,0.04082814137002288,,0.02404475646245329,0.10070241337591786,,,,0.12869054511626796,0.009957496204830798,0.10290453184996282,,0.09924989004246423,0.04077750810283767
