,UKF243,ZH881T1,ZH916T1
IGFL3,,,0.039083636553572866
BMP1,-0.007956043986522186,-0.01016290746592924,0.021046992485870573
NDP,0.05749496951831074,0.0007983931787720277,0.048837091212363855
TNFSF18,-0.0225966931888096,,-0.035320482665046886
RTN4,-0.0012218926578899975,0.07899718240596164,0.015743840422806445
HEBP1,-0.021773643030013425,-0.03992212913289126,0.08071405311726314
WNT7B,0.06381362879936571,0.0507260034705931,-0.0446926989756729
PTMA,-0.03988683827885985,0.005638047094100454,0.0022115668095097634
FASLG,,,-0.018160456029581766
CEACAM1,,0.012048476775645852,0.04130154559296548
PDAP1,-0.041189140292679526,-0.050140952355561534,-0.024146047079916234
QDPR,0.07854007332114722,-0.012295947262202614,0.029150143012720526
POMC,0.09469178007409283,0.027522632479908264,0.0014622018364815325
CCL18,-0.030304023561814105,-0.040016433326971156,
CCL17,,,-0.01646041361531518
VEGFD,0.07313036852738607,,
TNFSF13,,-0.01582519809516667,0.021457346575282275
WNT5A,0.020023727363058415,0.01605756942379558,0.04064260832901567
CXCL8,-0.04581221243822124,0.019224513804964465,-0.03205803552969022
GRN,-0.06743171917979625,-0.02175046420619796,0.025049710913618375
MIA,-0.018050620305213653,-0.010204886503747077,0.15011893405701657
COL4A4,0.00012590639455161082,-0.028401734116383106,0.024585961840335638
TAC1,0.025103011352624414,-0.02431398452441947,-0.021638887462637132
RARRES2,0.03299076581302156,-0.03373024859246432,0.025270232513770793
FGF7,0.0638359043905051,-0.03815502591669937,0.06451969691444612
HBEGF,-0.048264519164929555,-0.02252515509594634,-0.013776059277337601
CSF3,0.03283867439883122,-0.000979506616105585,0.007309123350421427
PI3,-0.04071833701535907,-0.030520177338571826,-0.03765293280276393
PCSK1N,0.009918554218473548,0.03384050344838455,0.0389602682043587
NTS,,0.0410939066285648,-0.009186509494734832
SFRP1,0.0629657865514957,0.08604242332257038,-0.025067414767630962
CXCL13,,-0.03295670363761949,
MICA,-0.015529702235859737,-0.009487903281726662,-0.0010318110458818002
TG,0.0544976029800023,0.07360355744294071,0.01563120902445953
ADA,0.06365861389914512,-0.0456925108933183,0.05821833394636935
LAMC3,0.010822392971492506,-0.0010007869495810046,0.029498501306904304
