,UKF248,ZH1019T1,ZH916T1
IGFL3,,,-0.02372829708431699
BMP1,-0.016663385292334857,-0.11794312881366642,-0.05407714328579917
NDP,0.009218044507039651,0.014784504730277134,0.01501320390748336
TNFSF18,-0.008905522709020446,0.05140152744171371,0.02646932394031459
RTN4,-0.03603960672413821,0.017197405807552597,0.055944376842411964
HEBP1,0.04554695801124303,-0.11506794559618144,0.011676845977161773
WNT7B,0.01421440428435999,,-0.0039488543766053735
PTMA,-0.008936077619013546,-0.09688265577448314,-0.03914395919447583
FASLG,,,-0.00026995202898151126
CEACAM1,-0.015340648833663201,-3.965695331961202e-05,0.0017535916446444204
PDAP1,-0.005490796272073413,0.03809343754851293,0.04573661749062078
QDPR,-0.005617291467506164,0.06475090264778897,0.03784249403428666
POMC,0.030933943195107727,0.2232493550615365,-0.005202536830850399
CCL18,-0.019143680298130496,,
CCL17,,,0.02629551604398599
VEGFD,-0.019143686377145624,-0.043242708826545594,
TNFSF13,-0.014446440057486456,,0.06925322600331944
WNT5A,-0.01639686225462563,0.021019866032737707,-0.03140969794850894
CXCL8,-0.02223075678060078,0.014212741337650851,0.012183471594585361
GRN,-0.038950684548250264,-0.031484906563115304,-0.037196366766690185
MIA,0.050141416090401396,0.05435358663598965,0.03202323778104695
COL4A4,-0.02299140450013182,-0.046816160044748346,0.01940008826274359
TAC1,0.05062933881029423,,-0.02452132453015866
RARRES2,0.010677685479867074,-0.07076284197635999,0.03675104261039625
FGF7,,-0.07392269593067025,0.06340330334239647
HBEGF,-0.01833354607636768,0.02580243476891766,0.009439941508025372
CSF3,,,0.04453482955986219
PI3,-0.02013995880477654,,-0.0029990574885817973
PCSK1N,0.027856754269797286,0.07422965824076973,0.0574649890218337
NTS,,,-0.029082353639784796
SFRP1,0.05847048698796879,0.08305204063945291,-0.028406553419648813
MICA,-0.02364262292445296,0.08497261410251099,0.04463670337488121
TG,-0.006006477602176084,0.12753437040622417,0.014936596218219977
ADA,-0.03320909049312002,0.03240846207414296,-0.05131447199345353
LAMC3,0.00022131550672966716,-0.019474730515077608,-0.050980365318341575
CCL7,-0.012176997884940746,,-0.02057953664836241
NGF,0.030497685935059665,-0.016354829394069022,-0.04728027424676896
TNFSF15,,-0.03566248062647013,-0.021990791737466348
HMGB1,-0.05180707605485393,-0.04202825668944669,0.01667379579521722
ITGB3BP,0.0002229769350625449,0.014613418631283192,0.007380329098392137
AANAT,0.02152262553325926,,-0.02177400798547194
RELN,-0.038140817931249474,0.0013857238533287743,
IL15,0.010672518127018006,0.03127620377617458,0.030105720044074427
BSG,0.020264869249809216,-0.056310481513501494,0.02435956331876239
ADAMTS3,0.001976569158873719,,-0.001989715890541949
CD34,-0.015608297757313355,-0.004420902858761884,0.0285283784942322
PLAT,-0.029799118046579465,-0.06379528148741752,-0.03432556209927906
LTA,,,0.00017552731663620925
CKLF,-0.05266949323669399,0.07773555172970774,-0.01953820034625153
CD24,-0.07821162072562535,-0.1163050963048663,0.04790728539636318
HSP90AA1,-0.08380948666106627,-0.018622397083266816,-0.01997949919447512
BMP4,0.018492603413536084,-0.019964658905099734,0.02154628060531855
