,UKF269,UKF304,UKF313,ZH916T1,ZH916bulk
IGFL3,-0.013977898819777346,,,-0.04818392914502842,
BMP1,-0.07414788212438242,-0.04083983925627113,0.06446070032796655,0.06496154926588371,0.03994517706295051
NDP,-0.055845026360815994,0.06826097333466377,0.03137434619589489,0.02194862246578474,-0.01906316527747144
TNFSF18,0.017077253127029794,,,-0.03872385780357242,0.007704384877444571
RTN4,0.08206705087418557,0.09282424676456248,0.0329712142550337,0.1339007586673614,-0.04877680044440421
HEBP1,0.0030337101285882726,-0.0640910344176007,0.07738605927389944,-0.03425999942997883,0.007088059611943461
WNT7B,0.06550733047129305,,-0.007356536537623426,0.052455853824872715,0.07188819246541446
PTMA,-0.003886286599968399,-0.08379869298932116,0.0503284937345607,-0.019225253611615506,0.012117136454011152
FASLG,,,,0.018957829653016598,
CEACAM1,0.030407419093620647,,,0.014978286367476543,
PDAP1,-0.045374636854606715,-0.0017157810094121718,0.004850352115220196,-0.0368487818347514,0.019814742067529426
QDPR,0.05160318983796379,-0.07184718179307163,0.019054912953278207,0.019316840515260843,-0.0992559969008437
POMC,0.024385147896416628,-0.0556545670543176,-0.048012258560480456,-0.006949622579554598,0.05784154664372389
CCL18,,0.02340649933669616,-0.025650839001715955,,
CCL17,,,,0.09880696255434557,
VEGFD,-0.023416730007328468,-0.017218483426030867,-0.01677054625979605,,
TNFSF13,,,,0.03325891205233982,-0.022299614989441
WNT5A,-0.04186419915869235,0.06583138558664002,0.04255280288417803,0.08621041653196418,0.061292751541252286
CXCL8,-0.038328015762959945,-0.023952323952846452,-0.02580040210484568,-0.017747142767482484,0.05458699187699732
GRN,-0.05753939067590032,-0.03163829610203921,-0.03186707298501586,0.15171689803004146,0.004726153211576576
MIA,-0.03992915804576183,,0.00777403872326542,-0.07476371208692716,0.02981530306212017
COL4A4,0.04194519130339234,,,0.05675516213152775,0.01983208693645292
TAC1,0.08272032948789297,0.008176021547766699,,0.014313101949389348,0.027576547662432716
RARRES2,-0.10082088032304887,-0.04943602577781981,-0.10063346433150105,0.13155708731483326,0.12461874467944646
FGF7,0.028026709553156486,-0.012399117100315786,-0.0207315995905769,0.08434971783170432,0.07827837943171022
HBEGF,-0.04910581068292503,-0.06290560517973443,0.005897278840975138,0.19001375674162502,0.13639662272521125
CSF3,-0.014572819197888078,,0.001904588079659887,-0.005499103465941644,0.022905713257278075
PI3,-0.016409186757216348,,,-0.07480442107107448,0.006400262696481724
PCSK1N,0.06688263028856524,0.11535124566842093,0.02227682704791119,-0.007232017307911938,-0.08643479852054399
NTS,-0.01791174777851469,-0.015502166126874318,,0.0017646534850981168,
SFRP1,-0.042984008888974135,-0.06887817215278828,0.003882729540282995,0.056254336934378195,-0.01026588882627207
CXCL13,,,-0.06020690357788811,,0.10023456399744833
MICA,-0.03383606566417088,0.02914467354855329,-0.004574185278499928,0.13698992065903887,0.07647057565344652
TG,0.004662254026703317,,-0.007733416584663324,0.02719525360760864,0.0670585395846626
ADA,-0.06978148361045321,-0.06659152563584049,0.007927221019297931,0.06211915409292431,0.0931926797696272
LAMC3,-0.07795538843751965,0.04532543024574578,-0.06979553809823474,0.0554017173726603,0.014602524658190858
CCL7,,,,-0.02259021614837834,0.06063184676134279
NGF,,-0.01550217633402216,-0.0030823842065043393,0.10800202384320418,0.07195564462075446
TNFSF15,,,0.012332278454418179,0.11007902130327081,0.02010474100332939
HMGB1,-0.03320016153871359,-0.05706274000012795,0.03589121564330347,-0.12625615183586747,-0.043310289869807665
ITGB3BP,-0.05163853912841262,0.02193382058701581,0.03528361008827279,0.08346503462930321,0.036530332270115866
AANAT,0.0748047850865552,-0.014574325600092452,,-0.00907163540403823,-0.032086950740321654
RELN,0.100355310947113,-0.0036601761819537804,,,0.01304395250892739
IL15,0.036355317084553314,-0.02986604855946668,0.002524681963225074,0.059241590867976326,0.060457439317379576
UTS2,-0.043360934061358276,,,,
BSG,0.004659621188328399,0.09365439982117224,-0.09210000208001351,0.08068371521406523,0.10296521931459612
ADAMTS3,-0.07705332991567199,0.04733514004159088,-0.012772098504946823,-0.05465880730769409,0.0876353383841629
CD34,-0.012582378496019776,-0.0007237957632147123,0.06563872429271383,0.09235427068918203,0.07780930510443547
CCL23,-0.014957011306618643,,,,
PLAT,-0.09109342887162875,-0.0007949558316387794,0.018518193597893466,0.06318088714933995,0.014043031108874051
NTF3,,,0.010165221013127732,,
LTA,,,,0.05867097031554242,
CKLF,-0.030711143095721784,-0.05614616213223689,0.000680977096691589,-0.07831399116748787,-0.009196770637002489
APELA,,,-0.017623367792838355,,
CD24,-0.021133390555935935,-0.02925509790436062,0.07965345084494578,0.09746903727848379,0.038739375917707486
HSP90AA1,0.10088610829825136,0.06489494664987935,0.016452339509974937,-0.10360672353181972,-0.087830067382046
BMP4,0.026537223297850215,0.09083252602428964,0.035925598018242834,0.07161100796771927,0.0819103454032955
SCGB3A1,,-0.02565489165202786,0.024115457006873176,0.03640229537694682,0.03418273732000502
IGFBP4,-0.03236379065820618,-0.09732875580828661,0.00420341924933575,0.07676122920975434,0.010487283730191628
RSPO4,,,,0.10818566083386894,0.12541162756295748
LEFTY2,-0.06515137815146202,-0.01550217633402216,-0.0299113323467272,0.10786002594823903,-0.03318947440198867
PF4,,,,-0.04290269227897381,-0.01497943139716646
ANGPTL2,-0.06176540260103304,-0.04198969119925988,0.07610456129376908,0.10210136187962462,0.05456796399433719
LRIG2,-0.037117365319516156,-0.020635914061639452,0.02605122520204968,0.06691422306451987,0.028442209232530446
ICOSLG,-0.05200181341258226,-0.01593011540973366,-0.01589246854641555,0.09366030143649297,0.008391911038243976
WIF1,0.09943043718079485,0.07723535725108369,,,0.10286245678501937
NPPC,-0.011910200530304664,-0.024568117465137845,,,0.0277995728958083
LYZ,-0.0742316887173762,-0.000471304185879149,0.047710529190828424,0.09366566779198905,-0.002855890250097558
EREG,,0.05198582898036105,-0.0302328030445031,-0.019407620058464713,-0.009657193653911433
SPTAN1,0.030012617908526634,0.05397068803258808,0.024315643438769442,-0.11057015443059258,-0.01978560774399912
LIPC,-0.022864660031475685,-0.02856116087223827,-0.032630231272280846,0.13003195594702271,-0.039389625340156435
COL8A1,-0.03747646574889689,0.0371210495749491,0.0017058070922302895,0.22331223047514343,0.10738996203450613
GSTM2,-0.008798519689807329,-0.02536423257172412,-0.015055609422338913,-0.043693333756797695,-0.004330434083162944
SPX,0.07955853734250301,0.0039607089830257175,,-0.12709573595910603,-0.003340876779253661
MFGE8,-0.023191483211027014,0.06597910035272647,-0.004331137505613157,0.05374667170606315,0.07964454611397496
TGFA,0.007421219863974364,-0.006498240968619155,-0.019659070895271382,0.06037441675286859,0.021908208996701345
SLIT2,0.0321086086605148,0.18305675812413583,0.008262772417256358,0.1825443344518269,0.09151058046897201
PLTP,-0.07603136715855022,-0.08664989793008086,-0.017600440422753393,-0.0333537187510127,0.07612474767751043
APOD,-0.06669279360615729,-0.06643784801273697,-0.0038211529196428107,-0.03802626045732228,-0.06536614815636724
B2M,-0.11871899401686233,-0.11796734180269053,-0.032188770394331184,0.08859723419075491,-0.05119094157932241
OMG,0.040437016360337495,0.010335697775062616,-0.0165000670912279,-0.025181927261296148,-0.045697208285313116
CXCL3,-0.01725885810652522,-0.022449600667603316,-0.02812450856680034,0.01731647389506854,0.04865014616801082
CXCL10,-0.11694556217616102,-0.04454734134736216,-0.04079854184675117,-0.06700356814544976,-0.04397617746593176
RSPO3,0.17948383889761768,-0.03424984282080838,,0.033218855722283114,0.04448767826422912
CORT,-0.015251970503048651,-0.008802654615914385,,,
NCAN,0.0008697562377205858,0.09536316353863303,,-0.232337727714033,-0.07894521264735609
PRG4,-0.018698399785273174,,,0.03622797348068983,0.07238486006369618
ZG16B,0.01833039523619887,,-0.03764774359580758,-0.03877692404940058,0.02879415760154725
TGM2,-0.04637116624762488,-0.024055571330975113,0.008650066250431732,0.06807349768474867,-0.00916680632958787
VEGFC,0.008851922416643771,-0.018020276866061155,0.06140872517823994,-0.026999314430196094,0.06820533218255265
WNT6,-0.018387427739312266,,0.02150127114018652,0.0366663313647434,0.008018322672198102
NRG4,-0.006458088257210842,-0.020075654730916333,,-0.03200134785914676,-0.02989876097666138
PMCH,,,,0.08572479665478058,0.0213780797326102
COL9A1,0.06155209893423945,-0.015726136589666942,,-0.03049670427450563,0.02468638263569894
GDF11,-0.036169011803447525,-0.041301271566340954,-0.05281591876034011,0.04250199178343482,0.010402883867809267
RAET1E,,,,0.005318639925061822,
IL24,,,0.0021611542179222672,,-0.046973129874521506
SORBS1,-0.040481281847899876,0.003780755710583001,0.020495335739511112,0.01096580607215856,-0.035915006201509905
DLL1,-0.033274615270945156,-0.04882802102113791,0.09406305565035875,0.034425543192196546,0.09691578173934133
