,UKF248,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
BMP4,-0.018091660429946907,0.025265459199731742,0.034479344540741044,0.003181381029389809,-0.037467653039644465,-0.018805438074447223,0.12248709686790188,0.0740357773502429,0.04863286309905941,0.03003483902581882,-0.03680810485448126,0.01137787514220182,0.023726292125689483,-0.002011550532972064
SCGB3A1,-0.016633052718209376,0.08103278354802139,,,,-0.015399759907837117,-0.02118552640608434,-0.04905866199284238,-0.03394989618678616,-0.033634965914156746,,-0.010218470092981552,0.06145966718486938,0.019951930063948364
IGFBP4,0.0187403542041417,0.04739954056270165,0.003188413712604467,0.07082631213596194,-0.03998524094305236,0.010234273405314494,0.031881280098324735,-0.07505379895423336,0.026226326425324673,-0.02705766652599986,-0.00847035967999727,-0.019245106194041527,0.13846602507094088,0.06018639577883722
RSPO4,,,-0.025568873731357345,,0.029609370997127134,0.03664351343544766,,0.023142821085991732,,,,-0.025450409088042983,-0.02951623958756281,-0.02958578609456581
LEFTY2,-0.027149395939896855,0.014141969780148676,-0.00522221526452335,0.12682010583486497,-0.008308184081840092,-0.014339195305847716,-0.014031660376051112,,-0.03424210137115222,0.05265826493194315,-0.054455604317498116,0.02370450590574488,0.07920357708942634,0.06765333743835418
PF4,-0.01725412219963403,,-0.011371211801802287,,,,,,,-0.026879377062203124,,,0.09817528605932435,-0.02317622035037685
ANGPTL2,0.00871335268766618,0.08830853214336407,0.006559030487061908,0.07821296113166268,0.020636459694221416,0.0520927359087451,0.0622458122323806,-0.013135175624216254,0.05398851380286695,0.03910671618790972,-0.06558927074198713,-0.04795978746493679,0.03420593079206824,0.07367980117453375
LRIG2,0.026382160841245856,0.05166261296558289,0.045531196463522765,0.024728234167068198,-0.0206532224234008,0.08588035833087643,-0.00289694851412526,0.04099146087773783,0.04616207202055419,0.03727858703265806,-0.013419223771479466,0.04928935160569116,0.07930645825301036,0.06981525789825613
ICOSLG,0.12061120371411352,-0.03122980816940407,0.04104627785061422,0.03692829007560644,-0.0038951954060446998,0.06768563814179382,0.11762599588769052,-0.04750671693488831,0.03674557605706535,0.06820889087807942,-0.00489284317301933,-0.00932193065676871,0.016886725033314752,0.06082231368315406
WIF1,0.047244970381872586,0.014436378563743406,,-0.0803323092952016,-0.0005833228830533194,-0.06313255790135901,,,,,,-0.033308739350811536,,-0.0310756897588774
NPPC,-0.0027972924512918687,0.0023010302030681807,-0.017639553718491276,-0.024447548045328924,-0.03295986710539843,0.00906182423059485,-0.01653264035637249,0.03873595463105186,0.05465774635548606,0.03405749645752609,0.053884465731166224,0.043096989360787215,,-0.034944192408589335
LYZ,-0.00658120510406704,-0.023855155029262363,-0.01133698679896685,0.058093687706843734,0.04065413379129314,-0.02246646093291067,0.003939614131419458,0.02341941826749879,0.009305448714956829,0.023308485844245025,0.015973401932228296,0.0058765606236046266,-0.008568594346539973,0.023020037289401038
EREG,,-0.031146833427395406,,,,,,,0.034412088254978476,-0.01869956633265681,,-0.044628589175810376,-0.022338128229215822,0.03325092366417065
SPTAN1,-0.011706728316518542,0.0008611665785489939,0.030884233745165975,0.015350117749290584,0.016262713485073608,-0.048961186464095696,0.022054723379019748,-0.09291412969033577,-0.017581721451016316,0.04245695756104189,-0.05416341148184703,0.06022246634693872,-0.02465099817916676,-0.09156170093320941
PTH2,,,,,,,,,,,,0.006302468498735828,,
LIPC,-0.02112358072851015,,-0.020434914505590727,-0.007036912786224782,0.0040704709145749935,0.023678920771807468,-0.04040166462398101,-0.0564296781538546,,,0.05062024776588801,,-0.026498119352815628,-0.03614192833183463
COL8A1,-0.037756601741164,0.04697788087427818,-0.018267729870657445,0.07834043612105994,-0.011412208360997038,-0.03422581194857975,-0.11247176173917359,-0.03339932073421317,-0.0005457554690619853,0.0015276645876186295,-0.0020923829593517958,0.01700245401963981,0.0037068412947309183,0.03433422764173109
GSTM2,0.010899320609193767,-0.03845003123820788,-0.004703333528279189,0.04865609305657554,-0.00013592393754700607,-0.054626076288867294,0.039885065491051704,-0.03377456147529135,-0.00038173124607349725,0.09471077259980645,-0.021469568580155196,0.003881750765664605,-0.033516143862017025,-0.028921425723010773
IL4,,,,,,,-0.0386201355222745,,,,,,,
SPX,0.008355829037828293,,0.0028879854764217844,-0.04912633366491168,0.024593545389359,-0.04232385679783622,,,0.07444259234872348,0.06783822563561302,0.005142353189671524,-0.022942870595071864,-0.017703367725166376,0.014890442245294226
MFGE8,-0.011682811094933075,-0.029740856698297135,0.03902641878765081,0.05839247235580987,-0.01264766968951987,0.08881605512639759,0.030178463866521288,-0.0005213682725449113,0.008683502528311694,-0.07180891964902744,-0.009903404027789662,-0.013043523257532798,0.0760506640484182,0.058301206783321215
TGFA,0.04069534808401103,-0.011807083303705014,0.017276449576018926,0.03607216277700098,0.0054377153437456215,0.015296422503223009,-0.01941415859995852,0.11322569187567509,0.11700226609774823,0.041856142523284214,0.028820787722598287,0.013343143716697098,0.05287823887464662,0.016589745301486745
SLIT2,0.046203360833013546,-0.018358279333170288,-0.00012999587851203858,-0.05492074377826824,0.0005281405338142197,-0.04964264058388715,-0.0759854356388553,0.060817293413998066,0.04340907980533114,0.017372893601264233,-0.03819264701567144,0.030884316344285703,0.029076339319198452,0.04984163702057386
PLTP,0.04749813342490821,-0.013487963844045686,-0.041488231235275785,0.10833183300615497,-0.038392830009237155,-0.036162923466659,0.055456862849791524,-0.09691751790831724,0.02822862636468109,0.018513292535889066,0.008539474109540252,0.023142295984961203,-0.004732360383137795,-0.012351660891981935
APOD,-4.9085607512641886e-05,0.06254176463351636,-0.016125323816711085,0.01804471264406431,0.009019874057707683,0.007016649982497759,-0.0030425216614037693,0.05130736530301656,0.0422344653856027,0.01297428503008214,-0.005819979418924308,0.013632116101956165,-0.061774817002113944,-0.07738711476507265
B2M,-0.009989055737117109,0.007255017700033355,0.004593964620074491,0.11673380971519594,-0.03178792810637135,0.028185128030156388,0.04054030324459725,-0.02902142826923279,0.06076535035747168,0.09038746257389994,-0.0036659331320567207,-0.05616431585077996,0.024004493435692494,0.021537846895715973
OMG,0.01164036969742164,0.09197898429347003,0.03673188550259459,-0.04801071306590133,-0.003642512483976998,-0.06658049058226544,-0.05411206804046933,-0.07816961218271037,-0.0009921192052748575,0.04898065860125688,0.003744103596246139,0.030568669428417107,-0.05697027539155714,-0.07750526766892905
CXCL3,0.12769964735631664,-0.04350771748024807,-0.005123771674287688,0.0461344703901426,0.028605890972199732,0.09206374454803579,-0.07827037023477619,,-0.014108416110941206,-0.01891619597587577,-0.01906795435582474,-0.04448698910397934,0.03781435575421837,0.06652811917988606
CXCL10,0.00676400783492364,,0.03821520686715716,0.11684855885321598,0.03839292574347922,0.01725582267944459,-0.06918231952107953,0.11030097783985197,0.0037248330898964296,-0.03605303687743868,-0.025688601809863657,-0.04896028486318662,0.019068267395850533,-0.031250107213898835
RSPO3,-0.022593888721107163,-0.023107222581685342,-0.013205444089460764,-0.03310585956670223,0.04394577498749897,-0.016608912905546572,,,-0.0037605076788717307,0.018981487942593772,,0.022172989268064956,-0.025404691061373063,-0.061545990276462126
CORT,-0.0037742919160098,0.09618167926178592,0.0317781040325574,-0.05060531507460201,0.04677688176662792,0.03561539606549496,,,-0.004658676465993777,0.00045966164817267714,,0.007564489472290679,,
NCAN,0.03217259419276017,0.03930191662898654,-0.02553604558987505,0.05272086054883732,-0.008171343447323457,0.0305039232456477,-0.08346587453129435,0.06495962697025562,0.07573336165763721,0.027640714755721326,0.06409378062198857,0.002809779179632435,0.013431135010595448,-0.07797178247736918
PRG4,0.0029410202839946294,-0.02583685992703336,-0.013033203831819957,0.03887843421266791,-0.02798215188951729,0.04898082968247602,,,0.04468482248032054,-0.0024803816433214944,,0.08850634732829481,-0.024265265925635673,0.06185825116695802
ZG16B,0.007012546705013405,,0.004429306396034762,-0.030963231623569638,-0.014959077748318856,,,,,,,,-0.03167691570369846,-0.01977169290766622
TGM2,0.02983960912941241,0.0324214268145949,0.02794685014092094,0.045748096312979845,-0.016856105626079355,-0.01764659268538811,0.08600260681324326,-0.049392460014270126,-0.024278648644099145,-0.008316616613198385,-0.037988545562913895,0.005615092005863991,0.03515038434514814,-0.0014178617060733388
VEGFC,0.05928097010880414,0.04827830693891299,-0.02322865899551823,0.0033330393001644205,-0.033038798493367216,-0.019817419339698765,0.005848341608516698,-0.05780843047926383,0.0009081250235093115,-0.009444191003512934,-0.025150945999931625,0.02859734738413975,0.11066352214330703,0.025827910472664733
WNT6,-0.01365096287933398,-0.042499172392854494,-0.018026599092060905,-0.0016020491915368189,-0.02513092045768945,0.021283212540153282,-0.048972957763561115,,-0.02002858629208808,-0.02170895039860537,,0.026581342632393305,0.00882828010332327,-0.020430090709532406
NRG4,-0.01531962703089959,-0.017320105463756185,-0.015862005278613575,-0.03572110133090538,0.0006108300779692358,-0.0231193311477989,,-0.035801178136189646,,,-0.020195846357865734,-0.007414730149597217,-0.008884754771025873,-0.03072372288170602
PMCH,0.058764480214976704,,-0.021978353645977607,,0.0031434212497162745,,,,0.046433179995376134,-0.018327371358412104,,-0.027242753711513596,0.03169177473195661,-0.026210761249716902
COL9A1,0.007356359313285336,0.06222612022494893,-0.016566706813532055,0.06291906596944576,-0.011797399712576642,-0.026343928217051858,-0.01011753001585247,-0.05373967991211537,0.02415589909042612,0.017377217500894136,-0.012030637206209532,-0.011070353381538866,-0.03610922652812113,0.005172527908269583
GDF11,0.04781194566429282,0.04889510551313369,0.022202114894627936,0.09965155156705034,0.028902808272374715,0.019951628835973775,-0.03579315107831011,0.06265671468795048,0.04561372045567694,-0.03404084186816013,-0.07423251371183849,-0.013136896025187283,0.007156542522684725,-0.0020051127952891833
RAET1E,,,,,,,,,,,,,0.03229934802773097,
IL24,,,,,,,,,-0.030568947408477615,-0.026450799060924072,,,,0.05316208604195801
SORBS1,0.005383396416219663,0.056881413619689354,-0.08252064134863114,-0.022434654237433894,0.051525358378370925,0.04947735200012302,1.6228994947217657e-05,-0.04403694292155979,-0.022679172458931286,0.019485715140437662,-0.04735787556400309,-0.034047054923946406,-0.05928738575457715,-0.007473361136363625
DLL1,0.049617445884858176,-0.002934185344857895,-0.03165866559917192,0.03706229568254371,-0.007441556787438222,0.01642048102150282,0.046167613788241364,-0.05273185251570828,0.0338630629569879,-0.04177186129948759,-0.020200524838675772,0.03197803643409106,0.08855128585834507,0.07851624329287478
TLN1,-0.03181848018892839,0.04534726147440044,-0.005957446481151687,0.12178846958136816,-0.0013362166790555575,0.016870274226734074,-0.03579428244909809,-0.09462179808235412,-0.04101159379928249,0.005278225107116569,-0.024122630532420936,0.014008057032336867,0.05431246132878542,0.10372215083497312
COL2A1,0.0028605326787286183,,,-0.02647078091410441,,-0.01613566262534138,,,0.025150100173094728,0.004044550595916798,,-0.029483188578832763,0.11398185609902292,-0.027680425236439557
SHH,,,-0.013543638651724732,-0.020809250166567303,-0.04678316213227162,-0.015399758561802233,-0.0006846266844912304,,-0.03127718231662344,0.060819941176275774,-0.050860101367640166,0.013772393534808636,0.061253779789735785,0.04112871168635296
PON2,0.00210776455307578,0.05419122545315432,-0.03503673952728067,0.0917770586132993,0.029327932550147883,-0.044889759295448355,0.09270247041792168,-0.029233647812628126,0.07633900909103675,0.07656915459434503,-0.06193804077378312,-0.04263558496197292,-0.09460248762949276,0.001514848601646815
ICAM5,0.014405236930560771,-0.024699336834955236,-0.021108722114445765,-0.05172649270689804,-0.03704222983115726,-0.030074896622851968,,,0.050148856060643766,-2.2243896683648746e-05,,0.012986841280585571,-0.03147856885857318,-0.028864444429649486
HPX,-0.01445142462235432,6.946060718385794e-05,-0.03295351535025964,0.10341959040419169,0.055494070861321805,0.060297061980450706,0.13233934153448107,0.10133703234513819,0.004101248617721709,-0.002111988988267237,0.04803662551311642,0.0034990587096756154,0.013781051279367728,0.038121882819258726
SFRP2,0.058106102926361446,,-0.015424736702085684,0.014940077130501366,0.04318834289638293,-0.00833606043584498,-0.008341937101743866,,0.021624103662098944,0.10386479494770455,0.04606309602353067,0.035142325227061004,0.06902599230028474,0.046951389728841275
CFC1,,,,,-0.01882614177948169,,,,,,,,,-0.02718566060194429
CD70,-0.004982699540461237,,0.007324852101972905,,0.028450864114113763,,,-0.03885467263773103,-0.045638826374379396,-0.012217360559774222,,-0.02293886084653489,0.004019383347514592,0.17723630192064782
HP,-0.045540935975984145,0.09709837396406658,0.02803645809386868,0.025174385892225263,-0.034623533217927355,-0.03332015216184678,0.06782359699408436,-0.0002931505028674969,0.03099235973641666,0.04604287078598977,-0.025865679272319655,0.03899542188032177,0.05220372170240881,0.009887494035251425
CXCL2,-0.017012507969755997,0.0673488529233786,-0.04718119134643843,0.0553580408255046,-0.00863368803481314,-0.008561708768229268,-0.013417006189882655,-0.03526991052824019,0.05207994847785979,-0.0030304868938105752,0.03378398711253619,-0.010864419705595992,0.030192392133010976,0.0746493089542543
NPPB,-0.0053565706110144965,-0.07468961130989481,-0.01765817296373979,,-0.0164849353765993,-0.019817420781076504,,,0.05014571819769187,0.038935193485762534,,-0.001654271103388512,-0.02577023264394788,
CCK,0.048897424442068314,-0.011533662937186953,-0.013208012811105065,-0.08669667871395789,-0.016480091981572784,-0.054677077846984744,,,-0.05520202206211464,0.012409293610690427,-0.03767442197833625,0.08602030670793473,0.004897103514207097,-0.10304109801399125
SEMA6A,0.011272513508592923,0.015354806924894,-0.01577607737216932,0.07607422342145263,0.016954845338789635,0.05962649040524507,-0.05216710563623906,0.014442711196159886,0.09180607784221229,0.0345417865439804,0.007491612109107998,0.04051798988387871,-0.033924703551134666,0.05947506830117473
IRAK4,-0.004132850394513179,0.0007631502912822246,0.04440739206666206,0.09673600402462158,-0.017908463236820236,0.008292654227390995,0.01251017497404042,0.09359196121886477,0.04271481644359986,-0.007921642629841451,-0.004560987449505318,0.01138034094164914,-0.00769607982824609,0.005428391777598696
GSTP1,0.012735120186218746,0.026669386903146054,-0.02133450307489075,0.0983045664961504,0.024105528955892856,0.026533757440738596,0.1493322307093678,0.014908083723424774,0.032623311737716265,0.06810275996632581,0.04384526881796703,-0.0033726124155079727,0.015636419630255294,-0.005134903932486093
VCAM1,0.005658428657146984,0.0182632086963871,0.027154685928111013,0.10218919031460333,-0.00859974738125106,0.06695296597167294,-0.09130463124534093,-0.07470965432166247,-0.02234269826074107,0.012405734351447968,0.021345760210295356,-0.01658918406326368,-0.014363211627770872,0.05001435916678788
NXPH3,-0.00547979413453472,0.060503375884726644,-0.02039545527442,0.07292838665243122,-0.01876925042641908,0.02168561142657601,0.004287934853555838,-0.06511653209787766,0.08986459842037275,0.0021062008454805544,0.006800209275484232,0.016298396911138782,0.00318334628735227,0.00029852654929560875
MTMR4,0.019085921527906946,0.05194723051238457,0.002550285413527054,0.010437270056788657,-0.0059840244301349425,0.008875862200878371,-0.024481943594685623,0.06772560871184365,0.003677462365827004,0.055582034252857265,-0.002799979485043432,0.028832495434194385,0.020844928373375985,0.004376018728549893
LAMC2,-0.016842480804280743,,0.019467859576883455,,-0.020752694510754587,,,-0.03580119959916751,0.008086121712020666,-0.034737321118788696,0.00679726723449157,0.001641917848771854,-0.040026078756309445,-0.029585802381461447
