,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.040072067860094124,0.08434915303290369,-0.0016255879363677981,0.030024723936403225,,0.024560569334591775,0.02700651850960344,-0.0333307154500198,-0.03003512332782862,-0.03922910617003577,-0.04627221323344812,-0.017577882232013994,-0.028602080685386954,0.04250405582273807,-0.06180051022082542,-0.01846075628197669,0.03524876611297983,-0.022744375023829304,0.06406574891456678,-0.036326859258638204
CCL18,,-0.05012660965917236,0.06257638040106975,,,,,,,,0.035349166288664184,-0.03770316668304256,,,0.04698191797758825,0.09193487683316018,,-0.03000737101709182,,
CCL17,,,,,,0.02467990493374693,,,0.012787404360876102,0.025523643135597213,,,-0.012195417506083724,,,-0.030954215978984328,0.08829965509321352,,0.07458729902367654,
VEGFD,,-0.05017581615250079,-0.03443682644899094,0.03623179832925041,,0.08665903167591094,-0.01906337649687003,-0.022166780942196086,0.033921543443521655,0.009204298535085026,-0.04604013989129481,0.02897111111462603,-0.01307020667404328,,-0.06701763951596361,-0.021442930241747662,-0.026691261119599644,,,
TNFSF13,,,0.0035692377976987446,,,-0.010351961997468975,,,,,,,,,,0.09330384033238423,0.005622403279785473,-0.015612750455322101,0.052894148537117235,-0.021648756344679672
WNT5A,0.012420942866181348,0.0004221090092616905,-0.04625919432625228,0.037105431467799356,0.03238762703346331,0.008340806537137714,0.024941712347414026,0.07121280241189312,0.050410596363980924,-0.008759727029545148,0.03798750621751023,0.009029830809433306,0.026132362520223384,-0.015681611944094433,-0.033706298912236754,-0.0026265254766288815,0.08212948469900438,-0.05346951718200608,-0.04157488540890713,0.009641487082751043
CXCL8,,-0.0897285511890853,0.04223902811691517,0.009454288031722392,0.06903986391139309,-0.029731328582456244,0.03962742613156572,0.0002562600225430966,0.013755779496401053,0.02870743707185061,0.04105918419811892,0.03957083839955547,-0.03041101091996444,,0.07190140425696494,-0.06027697266724453,-0.04731321853538154,0.025761558232162543,0.03621095686257348,-0.01895970275454817
GRN,0.0372641952913649,0.050761613141065816,-0.0996894969784947,0.05465102431134464,0.007965082445650461,0.010334519946861603,-0.01876625841618504,0.10053545890559572,-0.00785513773924781,0.016379419993237204,-0.08683461685350743,0.008721895026019924,0.025751439056552066,-0.07856396249606672,0.010054589832156346,0.10494287792459722,0.06668280283129611,-0.06852384047790368,-0.09526637227947356,-0.09218717561187485
MIA,0.03457985848114949,-0.043595756839861,0.01697539253501316,0.024377776310538325,-0.002802837715648102,0.0672231323283116,0.0754175455726847,0.01671316891561598,0.04327198645870603,-0.016231707866941145,,0.04425528640555452,-0.017900247015786123,-0.054020375772416106,-0.04101022209415693,0.08728520349151643,0.06564551059458516,-0.044873989342089186,0.05297238903259864,0.10216210103006902
COL4A4,0.06587425679393091,0.02229485227347642,0.04656754121086958,0.06715627225249761,-0.0027901953961636332,-0.036170536305257565,0.007311619554750611,-0.013038937117572836,-0.004386493893035864,-0.003653195638645375,,,-0.0173639036883381,,,0.0026378288457803963,-0.012263847955954017,-0.028020450966293416,-0.017932154845868,0.10044929840027181
TAC1,0.06347008398920098,-0.09511168565706554,0.04469911364073312,-0.027812961507616227,-0.02292948593213153,-0.017320523964441375,-0.013843566685560043,-0.060677441612601836,-0.04737168978364609,0.02779148214413004,0.019609897579929276,,0.01726118439268226,,,,,-0.023987577954570093,0.0003566328360206879,-0.11461397035105593
RARRES2,-0.01809854327322335,-0.03518236462411258,0.08095817946781741,-0.0035824913165290496,0.04779235587729795,0.06515970976058502,-0.0287052191803541,0.06412185688831157,-0.06271219436229902,-0.04580089208571316,-0.022551865063432666,0.0172528156530773,-0.007642275969818729,-0.014718638486082056,0.04288096703759269,-0.001818031208539425,-0.08241437814219751,-0.03467399836998037,0.0390982002512594,0.0720982057117974
FGF7,0.02100321739617892,0.02207582286020399,,-0.038284236583436715,0.18607301033595425,0.07232247904151626,-0.025922266281048604,-0.003424964461705922,0.031715761541141564,0.012555656976500167,0.044966583028441656,0.01616692097373641,-0.0005481300537010577,0.010885416328953035,0.09717298217583578,0.002452711975549045,-0.032093732928973336,-0.04565329145428699,0.09186141707997678,0.04401126431820791
EFNA2,,,,,,,,,,,,,,,,-0.020380070167905676,,,,
HBEGF,-0.007089372595436366,0.004418243082498833,-0.04916198803675517,0.004164755922061977,0.031311904434429924,-0.01589211445450182,-0.021452260285340623,0.10542020887947712,0.07763446739898527,-0.0005829786997525746,0.00682273591804927,0.09013115789597083,0.01518875150048086,-0.008283249078720483,0.12619786381139944,0.04077036320119525,-0.024289435097892734,0.004231743118793687,-0.020528915655554487,-0.009585187094146087
CSF3,,-0.06638828482412595,,,-0.0029396005506731387,-0.01788784636676869,-0.04429242916287398,0.09553411631075164,,,,0.04484475291644028,,,,-0.0487495037819946,,-0.019932632586070715,0.05459891848432369,0.038412817225908336
PI3,,-0.0095423727910817,-0.02430525380958854,,0.013854580663304273,0.026187962931989488,-0.017267726904940165,-0.015533289582830928,,,,,,,0.04332140952203516,-0.03053419074524452,-0.02491123708694043,0.007740691876063539,-0.008032709869614825,-0.03753066747794694
PCSK1N,-0.010265672995310691,0.03275549743246614,0.04358585138445348,-0.04962667993230556,-0.0607476800000346,-0.009285961126668322,-0.0060247114230262445,0.00018924003032383917,0.0023252444962035637,0.024949088357521857,0.07652991247885732,-0.014468268239628372,0.03392291771060425,-0.031171462742629365,0.0749927159756792,-0.029615133751323786,0.028230767943179,-0.0024483879822627076,0.06820412850890012,-0.07098903555757992
NTS,,,,,,,0.002658960998326169,-0.016955646205680446,-0.014127163412084396,-0.007726703551347649,-0.027560221270629664,,,,,0.04172876441711102,,0.0075151556610006396,0.07076039004662835,
SFRP1,-0.003609618773799818,0.018909083516607153,0.01782909090312581,-0.03887164244032448,,0.07626067485818201,0.04470892791430312,-0.01719532847300864,0.015940213257942173,0.040525993546534286,0.04305163997421614,-0.03294781016608698,0.0092640422744513,0.022679978277832146,0.025091207030092422,0.07089966656195705,-0.02092433704664552,-0.054687409309004696,-0.028409951978128577,-0.04131499056631124
CXCL13,,,,0.0007118926211205104,-0.014062314101503864,,0.11706973408161668,,,,,-0.009032399866516813,,,,-0.03721449240816406,,-0.020928197021682506,,0.024250100735443102
MICA,0.07835638535984728,0.01684956867766344,-0.027295576306480825,-0.05214865220297249,-0.047838326635103956,0.012518390344703471,-0.02208246477217174,0.029384720135788373,0.005329590888788608,-0.015552465249159585,-0.04584669422436781,0.05900198550457757,0.03400329518811379,0.015348604408076881,-0.0004814299115056037,0.11618276186420805,0.05607836732698507,0.05637810228257133,0.014484151133541205,0.002467984329048929
TG,0.04631257061293981,-0.0185837267574641,0.006705690258612746,-0.00270673394373144,,-0.014131343547436413,0.01645381474973583,0.029053691471336154,-0.04727961347391353,-0.030057411452640456,,0.0023535028325747972,-0.018319237903387645,-0.03554795201666944,0.0054810629874571986,0.07816349441068453,,-0.016404862914745764,0.04707607083115326,-0.02504985342015336
ADA,-0.005300926801256432,-0.01755293205904524,-0.007679887117531444,0.03979229183522599,-0.04210383426100845,0.033117734038939486,-0.010318276369319356,0.016767981514063928,0.017596058767949504,0.028716599773981857,-0.03606306905741674,-0.023979407650079516,-0.01984757256496947,-0.022298814143413732,-0.04049026235621347,0.06516296656387144,0.06007575723543184,0.018908543645198853,0.02409741771051245,-0.012524510931239432
LAMC3,0.029083917799797094,0.021381281770834624,-0.08510176475837855,-0.014651288555141665,-0.04525510723947334,0.003043756982168015,0.05446678978574106,0.10453383765450155,-0.009833892215758339,0.021858430926652253,-0.03333718600557808,0.06115006202690727,-0.0003023263484991786,-0.01809234606653344,-0.08569024841591343,0.08761621945035222,-0.025822022657588654,-0.03139596463867234,-0.06588106561751376,0.007691132841956026
CCL7,,,-0.04833107657711448,,,-0.010216938806734807,-0.028574711238531218,,,,,,,,,,,,0.023566408071688333,0.05113960739401781
NGF,,-0.04375242586665215,-0.060402386454625284,,,-0.023409616334921838,-0.00553736136414767,,,,0.03854450468847987,0.009990251265852837,,,,-0.020106127737714845,,-0.012399242705234651,-0.040749373096412904,-0.05282713322237227
TNFSF15,,-0.054127211248831554,,,,-0.01137706106537512,-0.021156619234937907,,,,,-0.0349520966878344,,-0.03276621305391248,,,,-0.012377822634871067,-0.0029859587867244776,0.035579664660036876
HMGB1,0.07931298403674482,0.07645001888914954,-0.089831032119446,0.00348996823145053,-0.08021634753927305,-0.006908856018418972,0.014134431758954414,0.10339307664918523,-0.034366089741968205,0.021031850226926125,-0.014116713388974415,0.0270261660028058,0.03528270760539963,-0.0047757722205264115,-0.007259551593711643,-0.07557280091446804,-0.12730233835945812,-0.09200321722868837,0.08633709944411722,0.033590765459913074
ITGB3BP,-0.034472647009214846,0.023477741257610672,0.061913130442586055,-0.012465204850698137,-0.0068605467814099215,0.06546052118701798,0.0345651085129732,0.07826628956481804,0.030806367686908878,-0.0006832632897157702,0.04825390120324436,0.009153998386623348,-0.0003015260089711516,-0.010393477538178925,0.08439217417435296,0.062137932250634194,0.004989299765726003,-0.007910660410645245,0.08486298652607027,0.03179074898299194
AANAT,,0.04432665950143541,0.08876075198843777,,,-0.010351963102314175,-0.01906337921827446,-0.012443413258511735,-0.007553599906470235,-0.016167576071865766,-0.023799744280551472,,-0.01635898608012716,,0.013981923234047977,-0.027426054592970112,0.003765529063188308,,0.0568790816687615,-0.02698497438149082
RELN,0.13185097096932025,0.0015988786716763404,-0.006700682516135738,0.11097062724921104,-0.02387748446655967,-0.017968689674809392,-0.024185686434198547,-0.036512878746392266,-0.027950675943900282,0.012433757961686779,-0.04767318579016911,,0.056905179975460234,,,,-0.03765381971723815,0.05875683785276935,,-0.0639588309106096
IL15,0.09106757635541597,-0.021268261366382345,-0.0481990534078366,-0.03311263463160722,,-0.0017249184687751482,0.021745055593130638,0.014691183391684098,-0.024959778796790743,-0.012744051921618507,-0.043220664254299004,-0.020668943374011168,-0.015172203489280885,-0.0006900080915731743,0.06262488545738758,0.0606661039450979,-0.070005661801101,-0.03019331894012371,-0.004865294540478212,0.0028834221800395103
UTS2,,,,,,,,0.04703745287822584,,,,,,-0.032677971855229214,-0.04941544661215406,,,,,
BSG,0.004331669500718127,-0.0479471509423877,0.019727919284144513,-0.04342721627700454,-0.017869973157072266,-0.007992956104734293,-0.04988300393756441,0.02942333842596166,0.06668822147249023,0.027078626541235228,0.04478259136139227,-0.081262764634063,-0.01838800243453786,-0.05308546654772562,0.16277173286061988,0.06060084371652289,0.05193542829344172,-0.00041918307122188944,0.04568372656969143,0.038548538478782
ADAMTS3,0.01677267543975536,0.028893095528220687,-0.015742086012521625,-0.030214755140640863,,-0.04467926983565625,-0.030113185822467886,0.09549597279710546,0.05183326908405971,0.05651282601227698,-0.05378602099578985,0.038085703723185885,0.08920792620154248,0.010279450280028787,-0.08384772562381491,0.046006606026262435,-0.00760721377570327,-0.017156100824061476,0.08798616725866458,0.02963925041916842
CD34,0.09057090585278454,0.012225835112339281,-0.1075301330250339,-0.0018542205786321398,0.0051636502751842015,0.04705716487481344,-0.02934072728665922,0.07200755725365368,-0.010229995785172776,-0.022003568331720458,-0.011545728676482833,-0.004996943373189918,0.02363471254520447,-0.0015204414322099893,-0.03874149455743717,0.148322674239653,0.008179217233493234,0.020031606835486118,-0.025540305382809516,-0.05863672880913327
CCL23,,,,,,,,0.039222149599643014,,,,,,0.017170815580382196,,,,,,
PLAT,-0.014195204824161896,0.12488717847765417,-0.03719988866645815,0.04266420789659851,0.08081058655142158,-0.02054317831894158,-0.03753810341249973,0.12996045277712873,0.0372197816618167,-0.007334964119166428,-0.007175761098622161,-0.008207266396886086,0.03392430766623969,-0.004876848270214333,-0.012743141387021928,0.0031720570626030615,0.06603371328740006,-0.01759192370031521,0.01691192286920826,0.022916680401556946
NTF3,,,,,,,,,,0.03436837647847947,,-0.018414117821221262,,,,0.04368070710382901,,-0.027949803945951732,,
LTA,,,,-0.023681734991125854,,-0.013094780560423866,,,-0.034341099544044386,,,,-0.015172205362144765,,,,,,0.014707761626947275,
CKLF,0.006592221103863258,-0.016568637082923138,-0.049781557855705795,-0.006370558526273155,0.005317156701737228,0.020508963915286435,-0.0002881439678559114,0.1287552469753509,-0.015149218515538066,-0.06632499761303343,-0.027004349522813876,0.014662828741773682,0.015934199179619718,0.022466491249680864,-0.08461396335523844,0.026704289110645225,-0.008004791016563557,0.005533390368119049,0.028640506223058963,0.09854202991383888
APELA,,,,,,,,,,,,-0.007264477407941152,,,,,,,,
CD24,0.06791543934942285,-0.012733900430627262,0.008039118466795487,0.013362645240304203,0.022113156882831282,0.03396157247942926,0.014749479354681792,0.048513031208582684,-0.023034202830544272,0.02481104290607374,-0.026476019453257737,0.03414274363613212,-0.02485314116761178,-0.022448648526016565,-0.019640534240155147,-0.04370629806361442,-0.016795741777894273,0.005302858713519128,0.040737155267390183,-0.03234040262562815
HSP90AA1,0.03166829474960978,-0.12098661707619979,0.016153165198066217,-0.03743603505275044,-0.0204685268076143,0.03690805747803759,-0.0254680014581319,-0.07026736026117492,-0.05288652766127571,-0.036600558701750364,0.09771042003496838,-0.07739893239507796,0.004255455420142759,-0.0384880270225522,0.12405411477993307,-0.1387186130527423,-0.027193195377705377,-0.017252827368484252,-0.007609675072173365,-0.1269673552458099
BMP4,0.009268603550951202,-0.06580938886582503,-0.05920263392286977,-0.025104027314033408,-0.012914702543884387,-0.030551695010925396,0.026409238431170722,0.04169347442555824,-0.0086211992129037,-0.02265638945144439,0.003817906652277239,0.0231047799793833,-0.012928286021061287,-0.05431140700015033,-0.06122707535225081,0.06750855263841378,0.0475281982751358,0.017769813898019616,0.001158683610493273,0.007998680182134328
SCGB3A1,,,-0.019071638134991967,,0.01419677956474212,,0.0429878875836368,,,-0.029225639786878654,0.020691808168052182,0.003006545155858083,-0.010586964257680177,0.12224777891387695,-0.06701757436876958,0.05898548170162327,,-0.011056565034415603,0.004086925969301997,-0.010655577474376546
IGFBP4,0.026170221838635502,0.02464887089379543,-0.11041225854633642,-0.08984801097538651,0.04154472669244421,-0.006611238441629672,0.02788965306340934,0.09931055874006275,0.06470204904729213,0.09383873625369205,0.029937857813018668,0.001860396535855049,0.035690638910931625,-0.0018506531314294637,-0.08688262813453435,0.002997060369160193,0.09854839803500852,-0.06995345275830454,-0.08030083589930016,-0.10725087541686495
RSPO4,,0.0534995903789989,,0.03004725014727838,,-0.02004385585854997,-0.02620194984851786,,0.03997680595861601,0.054075881860070056,,,-0.021046237425335092,,,,,-0.0173111103233226,0.053844394815029874,0.029662972249373015
LEFTY2,-0.02520342607744927,0.013686711716840475,-0.03461641033113792,0.018517027868229466,0.04579794072679685,0.0208774986793478,0.009195228796002495,0.11865696782959236,0.07168343158120392,0.041040801386404736,0.01077318529075033,0.03567228100388478,-0.018729918081926145,0.03394587696066729,-0.033371192132357605,-0.02343341906387408,0.11066169359947031,0.04224938561930952,0.01532673382326783,-0.06187089231053013
PF4,,,-0.01736512943055171,0.10346397714238662,,-0.00891407782317942,,,,,,,,,,0.0034038568541829434,,,0.020555960734050697,-0.047331909619665845
ANGPTL2,0.06378861555900979,0.11282532516359338,-0.05104343218630065,0.013612451175434007,-0.006109548848991278,0.024387302518332196,-0.018330666025386032,0.07640463044256568,-0.010740839950255838,0.005995159677997623,0.027340213823842573,-0.06983497711948956,0.019654664227740915,0.01702752435154681,0.011982955506984819,0.05415329827444986,0.027786489722228063,0.03117538423270385,0.008179767055178014,-0.05326883612177933
LRIG2,-0.060404917475562404,0.11658787132444103,0.08109992069030139,-0.032198479854783815,-0.021575621909842534,-0.020006860247266948,0.016424112956887223,-0.001740705663534341,0.02141903316909478,-0.008861275623727538,-0.06551593461158577,-0.0190769363688451,0.00027738386093161194,0.11973208204789516,0.03822064458983108,0.061602899177602234,-0.05964363367722118,-0.004364097613809542,0.0320535359714379,0.07806340943643052
ICOSLG,-0.015525894023594838,-0.09874498940562362,0.009306063129630098,0.06632455843598181,0.009733886280925442,-0.013833517113552725,0.04746252795305752,0.01654792586854846,0.0008966631934812766,-0.02649986773390663,-0.006081724540547333,0.024264133686254023,0.038225973349315094,0.11214398316429092,0.04020393375993412,0.08182129656088191,-0.007027630447670745,0.0006865419532606493,0.08749865965812718,-0.011377341302025543
WIF1,,-0.07196690196907764,0.11567780222932077,,0.08224154914992693,,-0.030733825046172773,-0.059909100461548834,-0.03675295265953829,-0.02071852008150077,-0.01438727785473729,,0.004473057262559437,,,,,-0.016092353832670575,,-0.05099023351516146
NPPC,0.06177188891779926,0.003966891041287264,0.03120033665835281,,-0.014042654456110644,-0.01382793297261979,0.0942405745349488,0.04648395232949735,0.04999467695109188,0.10597213712260577,-0.0018646700376855306,,-0.0012164774288621154,-0.027317565051169505,-0.04014998758567961,0.0009470401007346138,-0.034463634221414206,-0.015868934314721733,,-0.004426801670241314
LYZ,0.00935466166355962,-0.08452842891869379,-0.01570220599819118,0.027749024277456034,-0.006554374199780977,0.04568519846516267,0.05837867569954717,-0.0031446041319357137,0.03871475605149073,-0.03152320239720504,-0.05074831643315567,-0.029431610405633597,0.041505917853789605,0.02980776612001256,-0.04506211109682143,0.05141531683518195,0.06951845108068076,0.07386920357081393,-0.03573830212649782,-0.07474706860456526
EREG,,,,,0.0293625572692414,,0.005088053621328188,,,,-0.01622927797541536,0.10244922726711327,,,,0.004752005166896095,,-0.021561279774238436,-0.007952784421127712,-0.017030862862548225
SPTAN1,-0.0115850238472342,0.06107983621704893,-0.08373590989672297,0.05105346369151025,0.026567068326639943,-0.0003036756145113874,-0.0041905532274085075,-0.03996780498289706,-0.002902090615160727,0.014200610288455639,0.05729531427250851,0.01879054954574913,0.023386108788179497,-0.0033374644748639113,0.009700638204465623,0.014337056861744971,-0.017812561369040133,0.008481295929546703,0.022257793930501688,0.004816626631318504
PTH2,,,,,,,,,,,,,,,,,,-0.00044106712964543584,,
LIPC,-0.03259015796362032,0.07241022517620402,0.02724315037350507,-0.0324214950615777,,0.019851070090677908,0.07556523677606192,0.015459501151400162,-0.01370927836533326,,-0.009923398877414868,1.973448236174489e-05,-0.02383411580078107,-0.02896748139823421,-0.01914762992559188,,-0.025832785189013396,,0.05277754733000355,0.06201632231178626
COL8A1,-0.0063776019999571675,0.12925649972470082,-0.0941222042306718,0.011624918484947216,-0.053120569235867554,-0.0015625913895120401,-0.026245928976012217,0.06978287209582242,0.034572298537470035,0.010849414858264862,-0.024146698974450518,0.03806880164654894,0.06092405540194379,-0.03512744146513172,0.04248615335814039,0.03657403989118911,0.036479345447220826,-0.050752963434643555,-0.032725180722988335,0.0011317520275245846
GSTM2,0.07467475403924222,0.02655022679756795,0.005481790030064255,-0.047203552653367696,0.1541581191757855,-0.008862811721294979,0.07644141843548703,0.03973216900277485,-0.043968805928886724,-0.04079002269185971,0.01032053166152498,0.05438707070982799,-0.014506438469047173,0.00035784816563922377,-0.04140695378322276,-0.0043723490911819355,0.02205461488279104,0.004805403715896339,0.0246266689257172,0.00724239047607516
IL4,,,,,,,,,,,,,,,-0.057700200057447845,,,,,
SPX,0.07274499435977295,0.042306977236858986,0.016986363248413197,0.02865785723510347,,0.055016548828890316,-0.01329545418970458,0.011594191303632621,-0.06020668194634328,0.037167807502952656,0.07887825114528708,,-0.024061956451723692,-0.03621467273102343,,0.01129306635973931,-0.06666998890119297,0.09388530893862992,0.08508387462267251,0.09713207048558604
MFGE8,0.039637429214267925,0.10759891235913507,-0.05526148647165348,-0.035831792974790534,0.034002708230852725,-0.036886659639688374,-0.05588691734581604,0.03878463103425872,0.0699705691499412,0.04026486123526694,-0.0011618386020759246,-0.04844122037668778,0.03076956509429488,0.03255764113118056,-0.048543094002553897,0.02842994664454285,0.04070984176979883,-0.02202338633117616,-0.04894840419119235,-0.08258548498961667
TGFA,-0.020834575984422843,-0.016741952790732224,0.033081896262603216,0.06632812882560356,0.051291630219028994,0.051609607334788386,0.013920826573838592,0.06484831531678374,0.046949662995944386,-0.042934915700437525,-0.0008252009873499354,0.04217229692227539,-0.00023680435335794706,0.016546444281918517,0.06318848204053776,-0.029640126171262954,0.0009385856003044027,0.07749984650387594,0.13152223537335228,-0.0018500951138452626
SLIT2,-0.026196997203820994,-0.07950413867866027,-0.006122619499785669,-0.007403939328358391,0.029956066516004645,-0.030338899779287665,0.013948567204699652,-0.04134755610124216,-0.003294182226615101,0.03443570611539105,-0.0354524971272766,0.09781491946607278,0.047852204377924125,0.022796496624268133,0.04753286037004367,0.06009232491114299,0.009425180724876248,-0.0034401027237951592,0.04178574199580647,-0.02394360132321285
PLTP,0.04020646822891295,0.042699828123407314,-0.02867930021579549,-0.012628464938698514,-0.07062786246146,-0.023965934915491725,0.044248095771640905,0.10832899867006368,-0.03792367683203062,-0.025151590424766123,-0.08979815207073412,-0.042011331644515267,0.03844293081052339,-0.05096473888231728,-0.09190510314789449,0.040105485025720075,0.10849702265005833,-0.03712125837471361,-0.02094084718626558,0.02769438070721761
APOD,-0.005164143064526824,-0.02803381482813897,0.004950967610596175,0.03857209682944705,-0.0760856314220385,-0.0031051707436932476,-0.00872579939916291,0.047979016791182445,-0.07213916308260662,0.024504990129185018,-0.013602173352435765,-0.016975502043617054,-0.009646306021378755,-0.001253327717555352,-0.09711041848675246,0.03833072173883695,-0.121381640684125,-0.027674836592344435,-0.09081251778532111,-0.10823435986973265
B2M,-0.10504059911714543,0.12690258936111362,-0.024201089318510536,-0.04374935260733831,0.06321551083621518,0.07336005377108072,-0.014690938560586552,0.1288347238382025,-0.02477676235178981,0.01992277039024092,-0.09210402800738748,0.01710125953099473,-0.06015467112574172,-0.028209783492970774,-0.06827585128847402,0.11621062850541393,0.0914025853562273,-0.018234353571131963,-0.09118518483438494,-0.10127320978578981
OMG,0.01298317570427468,0.06867904254429413,-0.017319000379707898,-0.006216927878509841,-0.04224103024372252,-0.013185996244096788,-0.012780896452390618,-0.04713662012208597,-0.02987902437090891,-0.004202648310116692,0.03694181816374715,-0.029266598428427187,0.04928120888373429,-0.02402328078004379,-0.005984037788778121,0.06137878108168477,-0.07146904285744997,-0.0042395069118732216,0.06761968974415103,-0.036932337975506366
CXCL3,0.11750586771137858,-0.02828298630650445,-0.002163071855254944,-0.012883326106643538,-0.0070784915513461815,-0.040876715469685916,0.021837805584170974,-0.016337606781137246,0.06597348152697835,0.04881273483647682,0.00856677452206632,-0.01979694242190936,-0.01092673534063021,0.027365192536418764,-0.07305787670348997,0.019093434332811042,-0.039586678225868914,-0.01165843937368948,0.0020989642607789696,-0.012120877407989037
CXCL10,-0.031193831639793296,0.06833558804737108,0.03074374428679637,-0.05148626057170187,,0.016033952759886366,-0.051948252047268384,0.12958632543679494,0.00378414558992942,-0.012552896803839031,-0.04197234780057353,-0.009700318433512772,0.11914924336454161,0.04722736512476485,0.02676409331943466,-0.025054953622263867,0.05617382177912689,0.08971024390058718,0.017273323776837345,0.04997280137187786
RSPO3,,,-0.005552253054807225,,-0.04254689178554474,0.017160002812970723,-0.025367784407098956,-0.020432744374699226,0.01623462457414643,0.031061560871384016,0.07277235682853417,,-0.01141822783876381,,,0.055830159967606256,,-0.03415499696279319,0.06761034746734246,0.004928139700253244
CORT,0.04935730760600213,-0.0599247077298163,0.0351127663263395,-0.004842527100149305,0.0076185648547619925,0.04191820871795405,0.017065511986132733,-0.035363441976726015,-0.06369004356542719,0.032165370113688536,-0.01616053674959621,,-0.01865340059702264,,,-0.01954740402403835,,-0.02879069817775006,,
