,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL18,-0.012657871520921612,,,,,,,,-0.014916952577619763,0.04495239643563975,,-0.021922597325135476,0.0016421656658630534,-0.06506095562913429,,-0.06816973956820409,,
CCL17,,,,-0.021643798705944517,,,,-0.023219299147931395,,,,,-0.01691332867854371,-0.038461146938343294,-0.03302641055890457,,0.04292432082437589,
VEGFD,-0.02592958492224239,-0.017016497117963103,,0.05117867276693764,-0.0187516284955869,,0.044906916636993574,-0.0022846784083310513,-0.029580205090790592,0.1225896887108086,-0.04954362775282476,,,-0.026643210455610532,-0.019456926393222926,,,
TNFSF13,-0.002569023402293962,,,-0.014929407944841848,,0.03449017334628589,,,,,,,-0.03245413731318295,0.009627339363027489,-0.02129354342659837,-0.02222871694867462,0.048818247922338735,0.029688542831339697
WNT5A,0.027574828104122,-0.019548188808780263,0.05004413239798218,-0.01211555526653074,-0.014323560845582575,0.0053137795601279495,0.02917239722470571,0.014575220761811065,0.029498738028852226,0.04209632957142694,-0.004162912097460733,0.009811583183424611,0.021695482194312624,0.016095797062550096,0.08780235647230268,0.028733025323415973,0.024434452719014232,-0.013286353556553275
CXCL8,0.06093886563010724,-0.015933239301310385,-0.10025708659464647,-0.021984509988462166,-0.015190272217064203,-0.021012768823628836,0.125727563694275,0.004532673108043686,0.019712353909136057,0.03622896219498036,0.014713867027727631,-0.03859818415550455,-0.028353121220770827,-0.079835401619024,0.07746128779597763,-0.021525175801714938,-0.009581185038365813,0.017197613075594316
GRN,-0.018153987458165537,0.057912621054011,0.005947969020947147,0.03683783157856065,-0.001957330314296749,0.022950024791242148,0.024418357367857742,-0.007772075281841561,-0.1169115526386739,0.04867976695861795,0.03884012332012635,0.08204147047642493,0.03761846886860117,-0.04700957712004729,0.07174793153574194,-0.09619139303605809,-0.013820011094530514,0.021547041754638542
MIA,-0.020820044595970113,0.06871322756300728,-0.053106889483260214,0.02536642962181859,0.00022963021067813204,0.05558031119308725,-0.045828040418711406,0.029963839259295046,,0.0038620294081146834,-0.017297898332709307,0.002771268836174808,-0.058255701842764136,0.020354784515520433,-0.017742533993624743,-0.022791919035834707,0.029029264368901846,0.006611173506294762
COL4A4,-0.031141210931009963,-0.025449673811339925,0.011553393861363328,-0.015414176580459632,0.011023696409797827,-0.014055277888417156,-0.020635772831717684,-0.0129576020809387,,,-0.03879363625413235,0.0744079599475468,0.008954186386301057,0.05728795090693102,0.07696979638162992,-0.030253770088257578,0.05397833127034503,0.07518538883986536
TAC1,0.007710384904564666,0.02280125296709895,0.08884369045578737,-0.015577735502261325,0.10727660683914338,-0.001471878743040894,-0.03755210178865404,-0.016857984660774778,0.0648087128756298,,,,,,,0.021490984281607638,-0.018793971884021283,0.08483258239003366
RARRES2,-0.015109257993147628,-0.030324434414814718,-0.011165386641731716,-0.03582641641002643,-0.012305208239312982,0.03247639429224186,0.05479333912744399,-0.010202625677705968,0.06723796881951258,0.008482062537020808,-0.04050726622888101,-0.038541948468843276,0.06823409078677349,-0.018243576106532843,-0.039826262998711316,-0.04976258546565976,0.04319761188185136,0.08728787132577148
FGF7,,-0.01920626348291559,-0.0363573220179478,-0.03836564137971551,0.004797600466272466,-0.012602953728818918,0.014584773725767306,-0.04409979514788183,-0.06867288272068539,0.04506684117975984,0.007338382332655787,-0.011227250606916088,0.03440620742026042,0.025008713406259216,0.04334351210865202,-0.02710458561776089,0.04507040336600996,0.008982649213600912
EFNA2,,,,,,,,,,,,,,-0.02532258849242824,,,,
HBEGF,0.06680329444438438,0.06420053766543325,-0.006031089946754225,0.015643607959199782,-0.03211647376387322,0.07265369480581506,0.031851611075788745,0.03507351540831299,0.00843926260375879,0.04323747837846008,0.003730212657897868,0.03294977148986768,0.010703587947613379,-0.017158273396520006,0.07332514353162299,-0.02355319132055209,0.04174498041794053,0.06308557491214571
CSF3,,,-0.02828644963910346,-0.025797520868936826,0.021917597436291077,,0.12300613434166616,,,-0.002130112905255477,,,0.06238474166383439,-0.05885454158424659,,-0.028379166698757893,-0.015051823923645576,0.01407860540161445
PI3,-0.027279007912622368,,-0.04966107184270495,-0.010139577849969082,-0.03263516458463395,,0.054680117343138816,,,,,,0.04549090268159776,-0.11845873375918584,0.19138505832567562,-0.045694531703233544,-0.032702612907800896,0.022941162613587605
PCSK1N,-0.020636761326278865,-0.042072173655882936,0.07965197794088041,-0.051159847384890884,0.10527026284205261,0.01575630835407946,0.046440173028011615,0.038030433544161316,0.09299467659444165,0.07666713868707424,0.012757617324722,-0.017807691832711744,0.0092382164685384,-0.012775758283150257,0.051332634177256295,0.07058053323986474,0.013579475035945216,-0.031878465045182706
NTS,,,,,0.00359587687007596,-0.017158300827680422,-0.026834462054720704,0.013182694607238933,-0.02663168654512297,,,,0.0059262591027855836,-0.002127646372183615,,0.025766532845728978,-0.003988833868236411,
SFRP1,-0.00875790223205761,0.09337337049475783,,-0.018885050981468397,-0.021392360765923362,-0.008587355251275087,-0.02067035755641701,0.017162274069069103,-0.03665362282529377,-0.02538014091058756,-0.01964076031739503,-0.006885944023227959,0.12212498794983657,0.01147686985828036,0.06002541707960931,0.07504795344334436,-0.0217717426166854,0.04088787098618791
CXCL13,,0.03211982886345484,-0.02053930936969303,,-0.02120010271195667,,,,,0.027222276151462697,,,-0.026200885586884923,-0.03314806320272785,,-0.03815604587300836,,0.09573549554609509
MICA,-0.018699719675179038,0.012843299192296593,0.008672568249772871,-0.027795159499813128,0.01847442826486643,-0.014538378772317319,0.014160890054178669,-0.01618722790519726,0.024065929516056867,0.08457697318874045,0.010649467742442824,0.03595806617792358,-0.009811646499456145,0.03112173108261312,-0.004651631398974025,0.06475572404174791,0.024057448826538062,0.0691313001908548
TG,-0.014799627054167177,0.023795581889206368,,0.03594477554266091,0.009646556754877213,-0.0010558969531809519,-0.026349573026002132,0.02472632225333369,,0.08007824766232952,-0.05077780258042084,0.006956750677499523,-0.02247358523926764,-0.015911343716022045,,-0.023356490283836396,-0.000253233696458831,0.12069732612015784
ADA,0.03984462012389926,-0.014235991872523905,-0.016008231699766638,-0.030467893114569065,-0.011012416583763526,0.05653690267236273,0.0656012012880765,0.026657385765222523,-0.046102514982179425,0.04010093892724277,0.11194192155501578,0.12174674852090359,0.012677154650517195,0.05110231145019414,0.0455759791101957,-0.015717962407667235,0.03964124577811871,0.047164237215797045
LAMC3,0.012084332677794036,0.017522405491898728,0.23345304158926838,-0.04993406653773699,-0.0077881100318356235,0.05209817216376458,-0.011295538967747749,0.02264841873396772,0.03513374604668678,0.013390183530180613,0.08591321990283836,0.045722342832484976,-0.016602750278811397,0.011385563813286098,-0.038396018053952444,-0.004237997796220407,-0.05027030417745147,-0.01652098354435207
CCL7,0.004557326105186312,,,-0.014734679998875911,-0.0281074220824199,,,,,,,,0.00863432294450597,,,,-0.015772852428090522,-0.038530748399463056
NGF,-0.028318350893016316,,,-0.016973819046003244,-0.030001747615206034,0.02143268873973796,,,0.19342055429065666,0.04652903903058544,-0.07343817644713657,-0.032578363711819984,-0.013765762057680745,0.006846308847370486,,-0.03336801799841599,0.020383140756978082,0.00016718426439458025
TNFSF15,,,,-0.016407786842715485,-0.020810639929462672,0.07534604472039921,,,,-0.018300381044756522,-0.021844949794379908,-0.03290139289750689,-0.024712605159905855,,,0.024831880390124614,0.009925674607945887,0.02440856445099714
HMGB1,-0.08502572408593899,0.04905478019474444,0.03912257732766092,-0.03501076281084284,0.012600286552469846,0.02092246129261292,0.04377645916065866,-0.08692492125139181,-0.010768951466370472,0.0467346915605706,0.04792692570915877,0.08222187110562107,0.005545229749544579,-0.017823296273728657,0.000891251947792807,-0.03573049447741996,-0.0022609584833102646,-0.016592849430773878
ITGB3BP,0.01402597236006031,-0.0216825925160843,-0.02812785967057864,0.014612393118290915,0.0408267956291757,0.013544259984392059,0.05773860710108423,0.039671105069426275,-0.05210896344856684,0.006094509297041275,-0.009968948582556899,0.08571847181255143,0.06594903793336555,-0.0514562530895675,-0.04934072112648686,-0.011783923608738523,0.07757409789865845,0.006429880701055782
AANAT,-0.023929415912874386,,,-0.014929409538229141,-0.018751631172487546,,0.05729095118680593,-0.008132470656494615,0.01708349116340985,,,-0.0228333040686397,-0.02223838452398314,0.0036321444537329357,0.009522478053803886,,0.03273846428886971,-0.034931676944717535
RELN,-0.03763122284078804,-0.03791083013291328,0.1519698659731518,-0.025914111591125073,-0.016781308405449752,-0.04621398354576891,-0.043943618028691366,-0.04631683863678941,0.025356689879797212,,-0.03436613958239008,,,,-0.05108870818716649,-0.02128664433131936,,0.122906733383428
IL15,-0.012358862619557699,-0.004272149712031926,,-0.045366430350038366,0.03581888817906954,0.006411739863188251,0.004003360755377336,0.08431405225284604,-0.03064215135557357,0.03176312625103738,-0.007760341932145185,-0.02095161724593016,0.0350593939624339,-0.03478478974864801,0.0722985848311726,-0.007144218964855671,-0.057997134324015445,0.04850587680947171
UTS2,,,,,,,0.05718508034640782,,,,,,0.004152296093979442,,,,,
BSG,-0.013746032368966783,-0.04921522470617365,0.021507913066146953,-0.02961915301914844,0.06213238552259199,0.013790907500443355,0.011242967220872948,0.062007441641056586,0.041874411330680573,-0.039384973039927135,0.07646260419262312,0.009285995502007859,-0.027090999965121543,-0.07279965658012742,0.018971138436601365,-0.06885691784679979,0.07190972218996422,0.04760550684786608
ADAMTS3,0.001902969022119382,0.019138940588138455,,-0.017578576328796915,0.002720727949312142,0.057954733268209976,0.07957665027569485,-0.062290593098679375,-0.04020469262737137,0.006742125497382073,,-0.027340557095485885,0.02929064694380796,0.0386109929028658,-0.029473886373023565,0.022356407650186885,-0.025420798495421934,0.005562589027053102
CD34,-0.03815264145031258,-0.040472514687332185,0.17986677657843075,0.02454149954529185,-0.026659971321329287,0.04358616249012236,0.04909573047220229,0.06663593856871067,-0.07053072188704063,0.08940857704250799,0.18395578480105454,0.0774414802633565,-0.0347626690289681,0.05202954010951133,0.015206991900384527,-0.031176456430051062,-0.008198358918492145,0.012194509846099837
CCL23,,,,,,,-0.00517693680777963,,,,,,,,,,,
PLAT,-0.038571965901305814,-0.0562064546829913,0.08424066961819544,0.06273763866622116,-0.019702624220679452,0.03452112840706052,0.05323731338753036,0.04278060160597277,0.04350525348019945,0.038624244928579486,-0.020429389000162945,0.030608857061601612,-0.010931294342772195,0.055544101079849424,0.05148247769722487,0.06346356399194328,-0.013971304512246915,0.021603447657201978
NTF3,,,,,,,,,,-0.019600703800772636,,,0.07032741913593624,0.07186865598197055,,0.004431661858661229,,
LTA,,0.014940604553347586,,-0.018885050097996025,,,,-0.020260891377901664,,,,,,,,,0.08972996968067005,
CKLF,-0.05097235278546808,0.07549418661266834,0.030774096212545465,-0.017612701201438218,-0.017808085615383874,0.0747552495470485,0.08467321699740447,-0.006914166777716083,-0.054315077742503354,0.015125747629065862,-0.03456659369839318,-0.016818073496935246,0.010504726512649972,0.03934755794331199,-0.04809891055293527,0.057238503002688707,0.019884866230836937,-0.015522164225019262
APELA,,,,,,,,,,0.011880346711745982,,,,,,,,
CD24,-0.07813285410274481,-0.05042469596520572,0.02746225313353269,-0.04914721162135805,0.026560515234203306,0.016539320397999015,0.01900681956461884,-0.01537329256332209,0.010432794412996261,0.03135424526064911,0.060044217666151305,0.0323807082057495,0.03376241327166862,0.04039125777101446,0.04049379734597087,0.10457127304698781,-0.022377394723918656,0.00997715099969148
HSP90AA1,-0.007167203384361453,0.03468566186036304,-0.04959330949660375,-0.006516578972581591,0.07736730614343049,-0.034722940883840335,-0.07280890739266177,0.03974695713330563,0.06291025307237193,-0.08890485858655842,0.04830348405935094,-0.036671706359484184,0.010187165162247219,-0.14705918780620117,-0.01796904499578824,-0.004014279488831627,-0.013623453514841429,-0.060532606146372875
BMP4,-0.030878976781060247,-0.012594075423832134,0.050883381545367194,0.01390690479050367,0.02659530346870355,0.036762302385362815,-0.021720063326147773,0.03722242109881116,0.01670393061384139,-0.049882827900466706,0.01267656880835284,-0.045473008566618525,0.053312139999464485,0.011480827819701113,0.03226278110928865,0.03568146069389301,0.024296738993724375,0.009161563413560852
SCGB3A1,0.08803616684885066,,-0.030235417405940965,,0.07521862422556548,-0.020844182981334836,,,0.06341282961520524,-0.007765010244116014,-0.05315919442279106,,-0.026182833909028393,0.041890306725938894,,-0.01559888027253428,0.03359649600525677,0.016016285617431847
IGFBP4,-0.0013522292636016682,0.015807423475669553,0.05301314306030699,-0.028424077405853457,-0.07830344553342942,0.0610887907683705,0.0487086710570442,-0.00945090991069608,-0.014558856111803424,0.07493821898025194,0.0794635988926818,0.07234769240270522,0.04288656101375844,-0.04289934814535014,0.07938915808749643,-0.02426960441041798,-0.018140342451372877,-0.030930427393619286
RSPO4,,0.06460247780848231,,0.020941823085033937,0.03181218613688351,,,-0.023564650124171072,,,-0.04860631176581314,,,,,-0.008744713369769577,-0.015384952430540867,0.07920691889428372
LEFTY2,-0.004395604647245343,-0.012026457396779123,0.05234814313098068,0.018051039702430452,0.009760174018138463,0.08426400639591479,0.07453795216941066,0.0034655683561093126,0.012962566542808807,-0.02069205528976254,,0.04240303255552947,-0.021518584233670986,-0.02911642712887115,0.1200298834865917,0.013434869227284908,-0.01365860938909032,0.049091780145727265
PF4,-0.017109254504179446,-0.01080697151615368,,-0.012855718008513891,,,,,,,,,,-0.023209905517783815,,,-0.022459979569678615,-0.0345048685755998
ANGPTL2,0.020049493335829238,-0.039633579833255994,0.03380087351614835,-0.024032250174390177,-0.03218137734448003,0.05902698924366719,0.05296894835979416,-0.03648335695231747,-0.042725573085251184,-0.016860009981801483,0.044125124412042575,-0.005194408921510945,-0.04172803514357915,0.07040103107615563,0.015770730914826968,0.0345176736749522,0.01932315921468589,-0.0019111542112467907
LRIG2,-0.05321821108296748,0.024070285249858697,0.04869047927473449,-0.002061390816580828,0.03736256213355613,-0.00795261817803032,0.051281884592039806,0.004107930587247843,-0.07150736985576342,0.004387046494864982,-0.03256468744211144,-0.019892020681200724,0.03283090381285068,0.03920339469104641,0.008426535985235262,-0.009659300756224067,0.08217356904388635,0.009605486263868835
ICOSLG,-0.027429700102961557,-0.04052720281085859,-0.03502857864970213,0.016088902960699782,-0.02268792097796109,0.019803623672090223,0.013150052758050885,0.0257801444055875,-0.057494530200250527,0.04370543191590502,0.010131933336304837,-0.021568910861756125,0.0437452060834728,0.03317649692972108,0.07375033251647488,0.017437672678136357,0.05766614328754355,-0.024120466899392203
WIF1,0.03931887493236177,,-0.049030180994395454,,0.10018062906257692,-0.06570325072718322,-0.039623121728000324,-0.018184282356000035,0.1553818285151027,,,,,,,-0.022911554207440482,,0.02004972607293179
NPPC,0.02214010704475299,,0.019184781535523096,-0.019942388933870226,0.0370883099431282,-0.0023198930551643774,-0.04518601343313895,-0.004211221743066173,-0.002698255481506155,,0.03538689376624888,-0.027340504586308788,-0.0378417561562093,0.02234305268050266,0.055994901894392234,-0.016426255462766767,,0.08798833821965041
LYZ,0.01630276908494549,0.041219421929926885,0.021787390964897152,0.05647083554695468,-0.07937777095230934,0.011122487519544092,-0.01747633837467613,-0.016089832417266275,-0.0343648869684224,-0.015110423872225163,0.12079524832930362,0.0469890317104414,0.02338023809836867,0.02825113930691191,-0.05438867864262589,-0.005706616622364927,-0.056646028549331366,0.016222761448854362
EREG,,,0.019189017459557003,,-0.03626937774344868,,,,-0.0273962406930561,-0.024196129052366528,,,-0.051454292369570255,-0.05160982745227225,,-0.030697959755665697,-0.03391977169978811,-0.03972532520400216
SPTAN1,-0.06618309952144966,-0.05000130822559137,0.07657342402245122,0.0346955416776947,0.08309973147574537,-0.033558353025772474,-0.024381672910480198,-0.030648503822927897,0.08850706315410876,0.027855179304038233,0.02966246295932664,-0.03255519346126305,-0.003860339026928563,0.023416622474089297,0.04745513111755756,0.06369106404390892,-0.08336446729823174,-0.008171463278483743
PTH2,,,,,,,,,,,,,,,,-0.020156550252744945,,
LIPC,0.04359777617466414,-0.016265069705794027,,-0.02310268272114383,-0.02495295428492853,-0.025322001742118554,0.06700176400314789,-0.017649851754691585,-0.03712434505191958,0.02000982804175592,0.08786836465824827,0.041934304653416396,,,0.06188912141815762,,-0.028397915227202426,0.009026606114408389
COL8A1,0.05906325398159864,-0.018955843024591995,-0.006554502187223351,0.022977028563794827,-0.01367580076692205,-0.014485913405077518,0.002184502745353682,0.05302647652466946,-0.0712057197251531,-0.03138018790908264,0.033436464932130046,-0.015182912511459933,-0.054215480169839035,0.04528803325102404,-0.02861318259037612,-0.064299210709661,0.024393117684447664,0.0354761083772477
GSTM2,-0.023981925956714903,0.029630336617110963,-0.04706817975724528,-0.025444924249350413,-0.034202879057744114,0.06750661865705028,-0.010209165576230899,0.00282096024309464,0.005430676679069841,0.07315763218108268,-0.01115453399843509,-0.037452120466318836,-0.0034684660726978836,0.020784720915832118,0.04464185749436755,0.014834440273657462,0.06618820756754018,0.020368621811944668
SPX,-0.023494090957751564,0.015118186465101687,,-0.0059783770338383046,0.07220967560367592,-0.023214097735890237,-0.0211452273808985,-0.027611339785912868,-0.03254050379502489,,,-0.04202843253176753,-0.025558212136771393,-0.0288180643576584,-0.03576501639492033,-0.014481425244144155,-0.027379022675258827,0.008077967066213753
MFGE8,-0.010054356383765195,0.004140402601794791,-0.016388571418205877,0.03731189275245143,0.04024817644178737,0.00017830537823226633,0.022521442486555104,0.007560958856171682,0.09245578234641551,-0.04054546511904234,0.044175877729200765,0.13341082902935048,-0.0011483044732128658,-0.04045463740401557,0.08031487005100842,-0.01430220997640677,0.002195712850495499,0.030300242682397494
TGFA,-0.004690681487663761,0.02496680135891873,0.017124660429955915,0.003285321385639757,0.020656603255337566,0.04887165768613148,0.040268212577828,-0.0005711405543913154,-0.02395901386804635,0.0627653078707366,-0.011437913914797794,-0.06782399789009445,-0.03791919517690076,0.029774832703270446,-0.04554203882463042,0.011973992139223153,0.019695090612522725,-0.009085777747654383
SLIT2,0.0678181664199697,-0.028178841633274873,0.02487924608455388,-0.0008775836871647266,0.002768282918468495,0.07321568776366562,0.03709311856785923,-0.003045982027549391,0.1032134327224757,0.017731259883991518,0.00503444805181106,0.06055498086782805,0.0009019557025299739,-0.03043737292011291,0.011927893175442144,-0.06219956967929931,-0.03137308272875494,0.014888360037364068
PLTP,-0.06807641630065708,0.02615218335092888,-0.05056706668206833,0.0027976972662477205,-0.0490839250629489,0.02099403323744963,0.0653033735658881,-0.024350330364919417,-0.08821666256208198,0.10907319949037368,0.09674038870669058,-0.022076016645006313,0.018431051545764496,-0.06001534014362516,0.03852168304618556,-0.07703542789746518,-0.06558668803493259,0.0012961225963379393
APOD,-0.08755539116224473,-0.014204706969812204,0.06004991767508647,-0.009756171325475908,0.024281713637547827,-0.039784551609834205,0.004245311676417221,-5.085968514259045e-05,-0.035965767732199734,-0.03778889589739381,0.10693397803018721,-0.041191017465602914,-0.014730541210841903,0.10235428014868743,-0.1105345476236293,0.0006849123380983053,-0.10915891615596228,-0.08627987209964351
B2M,0.006988850160668509,-0.005902494409769085,0.03256213099068285,0.01683923533831301,-0.11925498904239225,0.08098022946810358,0.07022722633121989,0.007804992344784702,-0.08416468109848958,0.05993349416160231,0.020300527149245125,0.09657689637065245,-0.036292268016170505,-0.0031449660047805877,0.005931495040150281,-0.11735093320658661,-0.06633453148336053,-0.0057103869951565574
OMG,-0.06123392524061935,-0.06477333737835686,0.0881219779364534,-0.07161879329203857,0.05749929250388565,-0.022844668866964502,0.005199693506285838,0.0478005045777565,-0.04101504030396805,-0.015323541471848525,-0.006440547194082683,0.016776321642227962,0.061993297063430174,0.10349966899835979,-0.10439288838533341,0.022473893530335895,0.029247275038434516,0.0004366166902204584
CXCL3,-0.009431376532359948,-0.022218104957044717,-0.0323702488363103,-0.025663324269774513,-0.034439953511147745,,0.049218725504129195,-0.027361708493114895,0.02140858597509018,0.06755218209320801,,,0.02514715006112582,-0.08549019220340101,0.09400868883006258,-0.00522961092138791,-0.021416086799800813,0.10040229735245362
CXCL10,-0.0475321011521503,-0.03624357196541977,,0.01556666369126125,0.0317536904267916,-0.02231981354081006,0.0633506925005424,-0.02205208740183358,-0.04379398665982645,0.05535097096278827,-0.042178026477910746,0.19508420249907457,0.17721556771144834,-0.031131211769456883,-0.025268375084190088,-0.010975039491048144,-0.0002898449865082789,0.03347004174292629
RSPO3,0.039652627712375405,,0.04799533372799551,-0.014929408435114807,0.19734354261419587,0.01627945417767156,-0.020050970656083574,-0.027810224378250013,0.10747346119797839,,,,0.04272184786017465,0.068086945690198,,-0.028716897873166083,0.009789560375791621,0.03923139901369534
CORT,-0.03453827684774638,-0.01930056678078073,0.07914171657939062,-0.03348034477243933,0.06590590690366988,-0.01799271383294639,-0.026064087034400444,0.034088899749721686,-0.0001873720431957081,,,,-0.013192492907989276,-0.024287986455290303,,0.06377821502837829,,
NCAN,-0.07409355254006778,0.041099700649209744,0.05642605063792799,-0.006679007646808381,0.05690115488758645,0.027051513495370542,-0.001144951165743306,-0.018484107998037545,0.06304010025680856,,-0.1148422641295131,-0.08075008803885965,-0.027497128023838833,0.1153875199114334,0.07070023565704593,0.047823824300067645,-0.004015449725624935,-0.011943267515259388
PRG4,0.002815807709040678,,0.06722760873161679,-0.014734682295057061,0.10378208534851503,,-0.0004641137362499439,-0.02099727811994812,,,,,-0.027764368197675384,0.048010658979337255,,0.002544289577917541,0.034307625026918837,0.015112512558911611
ZG16B,-0.022871367215517798,-0.013004433777421224,,-0.01710140085124321,,,0.02280716530005984,-0.01609911745270864,,-0.012236098512913098,,0.0036933204951967113,,,,,-0.019958209544023695,0.05730420220878326
TGM2,0.0012478038977605346,-0.014022581113337736,0.03274643010545395,-0.0016321319135312986,0.02217017367238567,-0.005877483427655121,0.0626123577399235,0.019624195735243218,-0.027456091154072992,0.03653080473410931,0.13381418184301763,0.07659445705577124,-0.04636752478611846,-0.0657086951056921,0.028812585359305545,-0.034534068471474846,-0.006591445816211392,0.034564871915584036
VEGFC,-0.010061772109708822,-0.016698193764772187,0.034220758283682914,0.01719793048683692,-0.027502024663612727,-0.021994441088549328,-0.0056528500608558924,-0.016514522655673897,0.07538389599859706,0.03760357595878088,0.05978936175723933,-0.03290139583154275,-0.005352154938206968,-0.023096162088732428,0.062360380415080394,-0.023981894024632553,-0.034929517164279986,0.03247236992991321
WNT6,0.050825104180656284,-0.012026457712407524,-0.021996377402498917,0.008362143114308841,0.005988303201903961,-0.016748462962611375,0.017345733730869752,0.03840592285316263,,0.05702699198099352,,-0.024139226215088194,0.009461329114858582,-0.03594584891827769,,-0.03271027777993865,-0.024103639901028498,-0.030416417528949486
NRG4,-0.015191001590699731,,0.050849435747959304,0.013946302303340385,0.047942866877147876,0.10308280476800195,0.05441373499258455,0.006071863528385331,0.02797722737363514,,-0.038793593461320885,,,,0.08831913874911479,-0.03254669096552474,0.036045247124818,-0.03347034655873002
PMCH,-0.01750844685111315,,,-0.012880575498870839,,,,-0.0003889480712774728,,,,,0.008095802022717752,-0.009134971567408532,,0.0010498648018980477,0.01844317353865143,-0.02349755715396792
COL9A1,0.030249153794051145,-0.02987076323491685,0.03266356617668643,-0.0034083072198510676,0.0033626016319598297,0.029148490475097027,0.030749156666079733,-0.02957437565557751,0.11248242114644968,,0.12803824065282565,0.04031015088904283,0.06029701721928832,0.10607348379264474,0.07841207151162909,-0.09506940882402179,-0.05131167925134361,0.05591938951863015
