,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.01602036582720378,,,,,,,,-0.03262448615826697,,,0.0027637019781480325,,
BMP1,-0.04641261924863283,-0.018740653383727,0.005461202039290074,0.03569983670019855,0.028596735727577927,0.013272621606931358,0.07856384232686477,-0.05510013019998237,-0.004350591023532151,0.005719931079609131,-0.13088509720849825,-0.08976600126725391,-0.1323704349528691,4.043678423520018e-05,-0.04678763725202704,0.06797150301625367,-0.04565330200214429,-0.061539836483081534,-0.046571300105263634,0.043480549106152136,-0.041700709071511036
NDP,-0.024627061988823962,-0.043080178306811524,-0.02023480383751641,0.036999858702895884,0.005835342087122112,0.0700682591206223,0.06781462123391986,0.022391456562159403,0.05901084123257702,0.044259747370833644,-0.032318702700751274,0.014103826172264545,0.03075024649285238,0.019755604453933207,0.07636474941598165,0.037120060267232316,0.07623638497653223,0.027226307387828823,0.08939969690245626,-0.014721765633856116,-0.08135249299525435
TNFSF18,-0.018128372374087258,-0.0268724097364616,-0.01241510063174498,0.0005624093128214398,,,0.014087231436392207,-0.02378976230883614,-0.023379519505044296,,,,,,,0.08765150892586253,,-0.004737631971623539,0.007422659610924037,0.007771152353081028,
IL36G,,,,,,,,,,,,,-0.01883486125831373,,,,,,,,
RTN4,0.012690703881731056,0.24973451577252023,-0.04091814411101169,-0.008151259612896315,0.0590047454549121,0.06020193759791457,-0.06493685622352828,0.12421606652110234,0.03946362691829194,-0.03960929741531084,0.2229781016238982,-0.04965316173603429,0.16542392661700075,-0.03822303222303696,-0.09004094340200502,-0.04923610084126447,0.060931954170216296,-0.10219283243187822,-0.00962186156991345,0.03012120541630828,0.1370443219943785
HEBP1,0.055973949732719186,-0.032894443785718,-0.01577001704574179,-0.041585030197584444,-0.010014694404231103,0.0396097717726935,-0.026749073352770634,-0.10739797178977924,0.013262616614373024,0.016720758704701272,-0.1690038044922169,-0.02400102366689017,-0.0041870430056348525,0.01834288385576792,0.03835846155144395,-0.022666828462116345,0.0024816505727375607,0.07043793788551113,0.0673583192954944,0.036715580323872586,-0.054224059917494315
WNT7B,-0.015970528265158872,0.2165871763621055,0.03639568774053287,0.017629701763487333,0.01585790571167054,-0.024630698281406516,0.027449284710447625,0.028893136208534252,0.0030615221436257685,0.013026197266207424,,-0.026868157238764897,0.011769458543339191,0.018054182838299772,0.041999166760100744,-0.02349117503116272,0.021339263063182647,-0.03362650614369224,-0.0054759394961908705,0.036815357408564287,0.11681384101539195
PTMA,0.006577146500389241,0.007710363642861191,-0.005977613538067144,0.0367260403737489,-0.0019279381854026155,-0.06235654555897345,0.05235005044262499,0.04159083457296855,-0.005202571268309216,0.0005786011050464701,-0.2704994738057121,-0.005918517867053722,-0.15542657784318034,-0.09815238264421448,-0.05453481153589923,-0.05441176542846455,-0.04085257405033827,0.06211907907203344,-0.06305209118197361,0.04901315873768987,-0.1342976595608317
FASLG,-0.0159705327799863,,,,,,,,,,,,,,,,,,-0.016487530672475076,,
CEACAM1,-0.02217522453411841,,0.009240392987801686,-0.02162828610164081,0.04647954534732776,0.07148914975207434,,-0.018051858538716683,0.02646037284403012,,,,,0.09061682061586084,-0.03774336163752962,0.09633443588365226,-0.03599846421420198,,-0.005266921891782456,,
PDAP1,-0.06732961060472911,-0.03889576500338145,0.006049415707670867,0.03458820231633113,-0.03678519430770472,0.006307471149693405,0.08326024554285598,-0.08797750916812849,0.0041512958775907416,-0.01906687222888844,0.0014586668104798832,-0.006697467825845053,-0.14302777731554828,-0.05227637585322936,-0.04039697825958703,0.009211287664697592,0.00464548633322621,-0.044589338925321194,-0.017329170313487435,0.07911040297460932,0.06237806710940542
QDPR,0.07068067100350037,0.1638067012089648,-0.010883839431944493,0.007880397808608814,-0.011097343406696415,0.04732977649118443,0.012452660501946423,0.08793203115769238,0.02300063621664768,0.009348531945171412,-0.20108019190885143,-0.010072267782089247,0.034152682731773874,0.09426703841063026,0.12971000364875238,-0.017637123547857778,0.007365958702307328,0.04919592179053813,0.04076766658778085,-0.011922601660291406,0.0782808079970601
POMC,0.01961996413525236,0.09138503440746423,-0.015311332162733324,-0.03843001376966997,-0.010527209291416907,0.08167502927385321,-0.026546809269324356,0.010385009879189928,-0.006473235677237247,0.05528685480414448,-0.017997833960705763,-0.021563512059635418,0.05003986837691196,0.037799863328947615,0.07024165855580099,0.040518739728928034,-0.03802516248810134,,0.03731337550736129,0.02941896547770598,0.017755954560461473
CCL18,,0.0333397846994832,-0.0033677552855407326,,,,,,,,-0.0045273409315347264,0.04414434126993145,,-0.009855672297408153,-0.011919459513560523,,-0.0829725536515277,,,,
CCL17,,,,,-0.005399675650969019,,,,-0.009870774946103026,-0.02608612361597889,,,-0.017206180480999415,-0.03888308538457923,0.05396736906489486,0.03857545695125599,,,-0.01494409468143656,,
VEGFD,,0.03344712597212517,-0.034560477242727476,0.053186245674834924,-0.0042465217573238,0.02646039523346572,,-0.026838410123807006,0.005414680088183188,-0.01209654699294364,0.042640541890206995,0.03850601732655419,-9.570231906384372e-05,,0.07310100118130096,0.06241607923524376,,,,,
