,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.024325068218251457,,,,,,,,,,,-0.04911117637635932,,,0.07381438749798296,
BMP1,0.018876556631221158,0.1565438667825661,0.045507920133604024,-0.0019008955336177226,0.13279831411542847,-0.009761220052631156,0.04184907875797843,0.1779005221464152,0.45440337615272847,0.058608574525704955,0.004610929407460016,0.08284706904480284,0.2041076384658658,0.05353313262677353,0.06864811129676607,0.07084942152697726,0.14586732910155362,0.06588200303222627,-0.0323266313590636,0.08589279686629901,0.11426474528418647,-0.038271655101519246,0.13583123297943053,0.20038116769136438
NDP,0.09975991016458889,0.1398607459180242,0.043862051177412584,0.039069188070647416,0.08382504457267034,-0.01764346010954666,-0.04260483386606604,-0.02172871400959506,0.06525719376992548,-0.002886721524203056,-0.05833246956753526,0.11328190984701082,0.08101547645067748,-0.028160510589969604,0.07390171294500264,-0.10973823881297508,0.045700436890137065,0.05153673035400357,0.1294467607513474,0.08477549603427062,-0.100536539899066,0.03410040861822456,0.12250777587443377,0.038754688950825116
TNFSF18,-0.009157534218761315,0.1261813878647248,0.0048336403517774025,0.04166506009585674,,,,0.07873460802615112,0.17192323902641155,0.021328267626585847,,,,0.02067261386509957,,0.000865325785570998,,,,0.02104210564137546,,-0.0415459708071791,0.06123171701496882,0.008843524549729925
IL36G,,,,,,,,,,,,,0.07002952609198569,,,,,,,,,,,
RTN4,-0.1126379189754847,-0.029537174469288458,0.016781597140706372,-0.03125121302548319,0.057733944632561145,-0.004528123594411518,-0.009127882015579045,-0.38993000026929725,-0.5659536205832008,-0.03898677839236115,0.020652093681328632,-0.1315238074399112,-0.17858558827573767,0.006743063603825748,0.056443753130883165,-0.004136731334575907,-0.031118710006752776,0.08790504488773826,0.040018452145231746,-0.1639674128897422,-0.03853631299129918,0.05343829016741032,-0.028798740217982975,-0.06263385255814842
HEBP1,-0.007875217770433037,-0.009129451033295126,-0.004139519353339553,0.009422275736833628,-0.018210407108675466,0.024974603594634825,0.05880857811352127,0.14327363485994327,0.2360195342256507,0.010220431562321077,-0.08329458585487555,-0.007260585993702153,0.01682152846811097,-0.00462975661304228,-0.0531234243424308,0.03290196415202873,0.018345112156840034,0.037669712968509565,0.017389477870235707,-0.06903854491428123,-0.031884640001963595,0.089273289029629,0.12346482486260832,-0.008148994091388142
WNT7B,0.051423723187786555,0.06344128533520593,-0.024403218122952184,-0.002950875969141687,0.06490667236706625,-0.003949327045088824,0.09045793476379768,0.030279227776658,-0.17965204671422424,-0.022102590777022296,,0.013461002844226739,-0.07439327212599202,-0.04023518216961871,-0.07722026908635837,,0.022206996424289662,-0.04337616414487194,0.008731336962697504,-0.0166758592226976,-0.008629619271158021,0.010548027298996327,0.05794905101389066,0.01572572991937088
PTMA,0.02483328470024942,-0.09681812206038248,0.1203447867305617,0.12307598432268754,0.21506184142677093,-0.0070235738195233745,-0.03612266158644767,0.5387870846220888,-0.26308683909372693,-0.0632445074990085,-0.08368415387688952,0.1544465481197836,0.2485081252645813,0.0533236206389617,-0.07639383885775901,0.1363513846041932,-0.08734666534955873,0.07235583615646428,0.03172857375240795,-0.1625199626750272,0.15454708070930204,-0.04527122022993767,0.04063715520831256,0.01115554502376781
FASLG,-0.05715614077124162,,,,,,,,,,,,,,,,,,,,,,-0.002654304450796464,
CEACAM1,0.066556205557491,,-0.05357544816752772,0.015437334103744248,,0.0462323741957871,0.030046523258821227,,0.1626359010602688,-0.021758129569554016,,,,,0.038660451538722655,-0.057936473335700095,-0.05098059146390735,-0.05807011370088864,0.048486134957460285,0.014367348839323932,-0.07033466139387945,,0.021850771576078183,
PDAP1,0.1510874454017059,-0.013589522012352537,0.08671389158731001,0.0868954400161412,0.07696775633637298,0.024276649786675913,-0.0012205507175506412,0.17314135663100447,0.3943449394030244,0.016234650063146526,0.02836053449969432,0.09885814500131551,0.09143012329861606,0.07179190710655646,0.013003269993583018,-0.031671291503803586,-0.011863186835175652,0.1394420412832887,0.038321078028365665,0.06892415718487112,0.0414777652010978,0.05311710418854711,0.06440899225335389,0.09908234275123744
QDPR,-0.15289469004062897,0.11248569244540428,0.06845894231228712,0.017193287717733482,0.1073919080494021,0.036909820308313884,0.03596234333375804,-0.10979538917415702,-0.4826639144444518,-0.028949233090846408,-0.1067945877790864,0.1218576381220867,0.005397658866366955,-0.0732211222437268,0.003917265095289712,-0.02190156712185289,-0.1708454232631195,-0.00852897237601083,-0.021077029454254846,-0.1936226969904762,-0.09314665697495894,0.05055752596906267,0.08283500915047716,-0.11861479109428427
POMC,-0.006128720277504514,0.09816034541280384,-0.0071496407401059146,-0.023144200960777114,,-0.04293450901869658,0.12391401626261278,-0.011272484522709677,-0.006846513930811076,-0.03520167607374185,-0.013427517478386766,0.08609342325207105,-0.04107273319718995,0.03140269471841396,0.05950931231270001,-0.023042305510984896,0.14506957277216137,0.03179059017287736,0.032086746706338834,0.06409449313549707,0.007390955565074013,,0.13487862949383378,-0.01327639639341992
