,MGH258,UKF248,UKF259,UKF269,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CTHRC1,-0.022119930140911005,0.031036122832116278,-0.03636016497325516,0.06562606061518392,-0.03570991937704835,-0.023836587047522822,0.019693859561941446,0.03964383849109198,0.04665791466749696,0.044214462762013275,-0.004879495445399009,0.011142798638789298,0.07374940111088213
PODXL,-0.016821915261968464,0.006715373439922229,-0.006711202887075356,0.07801716315502667,-0.034195026313821396,0.034765503035222564,-0.012429583744116644,0.06510380466945899,0.07286535249655773,0.016613787414494333,0.03190276895312232,-0.03425785179671038,0.15285408385429589
JAM3,-0.017407553251034304,-0.04615582356458345,-0.022803064141795632,0.03420090700611077,-0.026783661330677697,-0.035003261131026024,-0.004756717672672933,0.050408954047713325,0.08329808079375543,0.006710734053043689,0.04019631020524714,-0.01963600152881914,0.12682999146870452
TGFB2,-0.0050270577779047455,0.0031493007069167997,0.03647355814184767,0.10033942392272598,-0.039146858386623275,0.012484076454221713,0.0008682580071538949,0.11586573988730493,0.038909699977749554,0.040871861734960456,-0.0383117723327393,0.0071417653248107265,0.06822955904712837
COL18A1,-0.010033270606943258,0.06012928582271624,0.010302266145464214,0.08113796843807962,0.006162901677547636,0.06456482109725627,0.006982886147987869,-0.021158402419422146,0.025458405921653736,-0.009277747767757853,0.0197873963181188,-0.04064346175987011,0.05572707150235359
NODAL,-0.030581943059729225,-0.02862493663445835,0.023408298169153574,0.06344680258777767,,,0.006399334454587907,0.006498348840239874,0.018954438980411957,0.08339583372706635,-0.020655885224493076,0.01645703352354055,-0.034002371684478803
INHBB,-0.04635546019445719,0.007520773310730428,-0.004282161595720762,0.051206134544509174,0.03447523604277545,0.02174173815157644,0.039159497231640014,0.023690489660086488,0.05319184828376202,-0.01878444570176116,0.0449218502606593,0.06931802812668249,0.12419270598045717
LCN1,,0.01028188431433814,,-0.02171872072911063,,,,0.16376346879707684,-0.03977425334233986,,,-0.0191642206335681,-0.019510471349593387
ARF4,0.0002761389584267181,-0.006801496075865355,-0.055822795031121086,0.05558933015970283,-0.01011648086904269,-0.003767957213778675,0.01460416897700037,0.10885529743347129,0.05293311246461148,0.01728778716232379,0.0313978013965493,-0.02222904983208191,-0.005071220886438119
CXCL14,-0.028586465064895886,-0.047585186237617934,0.002444699425074029,-0.015181791913235458,-0.004719090437394488,-0.044224541987857184,-0.01053115720504045,0.058764648665380816,-0.040792340462006915,-0.02821333350113082,-0.05962326900539603,0.03670451219157506,0.06016028489243867
LIF,-0.026109557053543446,0.01883217616787743,0.02764732082965832,0.019838335749965772,-0.045309882968811575,0.04738370291332123,0.15082564519450542,-0.09010998934432628,0.06966048249193661,0.04198551027757756,0.055785413442546734,-0.005512482558821621,0.03644331405834658
IL17B,,,,-0.035868789938852653,,0.044325925109946894,,-0.014399758993850178,0.11960702060963055,,0.004240322966729752,0.047819668913294595,0.07111122171822125
MMP1,,-0.01920661288110878,,,,-0.08938467954614868,,-0.020578926453893878,0.026277726804401998,,-0.018608603861907932,-0.020048434126483022,0.09556886308307408
MATN1,,0.0009228251603377159,,0.04584202076960139,0.01759065116914953,-0.016538450294468435,-0.013552784212461248,0.0767538717797019,0.04027081076310955,-0.02579647662373576,-0.026484383537458352,-0.0158435585703339,-0.006217333189005419
ADAM28,-0.04309868784046492,0.020452253867385948,0.012776335606703092,0.021228277223462887,0.09948937104869739,-0.03773597137958934,-0.01613557089146079,0.028110391475827893,0.006478499495147408,0.04358848002005618,0.000444123136013665,0.04656109975074961,-0.0036290155554209278
TCN2,0.015568134237686935,0.021597746503208406,0.03434027491343702,0.06606253630708453,0.019029053689378947,0.09322354956671086,-0.03810284211838764,0.06034819045191038,-0.022584262978477265,0.0010518481830531952,-0.0030485402393392283,0.06314296429329117,0.081668564260714
THPO,,-0.023834458187347043,-0.014466248680442027,0.08937307564616945,0.0009036073934093382,,-0.013552785769303709,,,,-0.007020862231666997,0.018888245716014794,0.09685875778238971
CUBN,0.12113760772205767,0.0030143821429430093,0.003916593915519017,-0.01778572419942251,-0.022404947392583623,-0.007870850477864932,0.013058811409371967,0.03659913033699852,0.011591685149297445,0.0431365882656823,0.01898880066532466,-0.0030549435475444886,0.10646466239772578
TIMP3,0.038027746214127835,0.036266050651148525,0.022906856405065224,0.0339969865493974,0.004656537889249279,0.0465528568210343,0.03046817851382406,-0.0634370714543255,0.011146547284988621,-0.03857084872117898,-0.04417022128156863,-0.039922306360631495,0.03302999982969699
PIGF,-0.02315311985840616,0.020408623955558303,0.07158761086011581,0.005573664955930245,0.08450898109753416,0.0379272674114104,0.023255434377994707,0.0604964284553267,0.045247069614217046,-0.038896053665257016,0.07702847508530847,0.073623688605727,0.008474931541026324
CRH,,0.02657082626346646,-0.014257047402440692,-0.03339768124476067,-0.004639081493361164,,0.05245814691950044,-0.04396885198668816,0.06324138118104478,-0.04347963791658175,0.008609199562649666,-0.03902100726704193,0.033625534236036016
BDNF,,0.0335587529507545,0.001247726744367631,-0.045427737278186796,-0.07521961804316837,-0.025510528230927226,0.006521008880428048,0.016939089255336316,0.014910861799500547,0.03287244905326708,0.09762582140706177,0.04713669395029681,0.1482974737373497
CCL5,-0.03194726530235024,0.007065500141696744,-0.015536505528207456,-0.023296319064501046,0.006009856547418152,0.12573499139726724,-0.018385983694292993,0.05617309344042428,0.04995094000618687,-0.06357655970432309,-0.00773164606889814,-0.004886318094186168,-0.04348978876144029
GAD1,0.032473544274512905,0.03629051037450201,0.06013377354431109,-0.08870133907586154,0.0706994445449145,0.006702760903913378,-0.07125996213149073,0.05947397742210728,0.09061541544792179,0.06403151215987211,-0.010022751921629361,-0.05024390416416654,0.003955717158054941
COL14A1,0.013150515256286927,-0.010822045473928864,-0.01078150269467454,-0.0171131421542854,-0.021001887573258143,0.033143926556792956,-0.02141085460392454,-0.0008401331253510384,0.0786441503203522,0.006653689937553553,-0.00730167924641917,0.08055367001245652,0.0023215843675148296
HLA-A,0.02497075236272501,-0.003581541450928685,-0.002326956530440906,0.12328804969823264,-0.021556719499800103,-0.00901207182688875,-0.0017704079012143756,-0.06553787314094925,0.020749280348641715,-0.02953588677818597,0.09717946482989136,-0.008059252320231216,0.10561857820776212
CD5L,-0.03695922132113632,0.004454760220083401,,,,,,,,,,,
FGF18,,0.008072879232899476,-0.011327117543759464,,-0.01778515344547813,-0.017172387217119,,0.006762398100978427,0.02214051212166374,,-0.020643704051551682,-0.004501305613800544,-0.004606970552754329
ADM,-0.02408302460774654,-0.08552675256024742,-0.06698945782055973,0.014331275477765831,-0.03308269442926666,-0.04157132280879288,0.042868421225599904,-0.10854276853059011,0.034038633997598704,0.051477801137215284,0.10708565536207293,-0.036548070960641235,0.03782617241599441
CCL15,,-0.027232124427101535,,,,,,,,,,0.04718831168001678,
GNAI2,-0.05950000510256535,0.0257636865807683,-0.035271424424916445,0.09530493738765901,-0.0003416193275395886,-0.05916505833500589,-0.012324899663489229,0.0017568415447688117,0.059620185671860323,0.012259823845011137,0.026752219533529974,-0.025687643941389646,0.1337350981840669
HDC,,,,0.059408994470245634,,,,,,,,-0.006355865655860362,0.05078760564628826
COL11A1,-0.024345444456311694,0.04064152996413426,-0.004979104806896883,-0.03948646245145742,-0.033967679413985985,-0.02026083217650403,0.012003642033185482,-0.016306486633989974,0.09477293825150454,0.025276955426316507,0.049702400254841905,0.02314460928266833,0.111420725781776
NUCB2,-0.06867338886509958,-0.04225850321755732,-0.0381101807531366,0.03447287510014067,0.020709618051000557,0.006726358626997654,0.029494206957022786,-0.08931768432449919,-0.04781530888883425,-0.05004145882463027,0.06852486803529977,0.0020521384603098564,-0.01824082720548774
FGF16,,,,,,,,,,,,,-0.02035418925884498
CXCL1,,0.04119427772569597,-0.021122835832942687,0.10061432231273752,-0.005339946983062936,0.112802442520268,0.05520626545334747,-0.019506853652814616,0.1043504736474782,0.03017292969366443,0.018518702851129956,-0.0025576991962368493,-0.029933898124487834
VCAN,-0.006485991620530934,0.030821615506593573,-0.0571842469827524,0.04108732977609657,0.03709082702566727,0.016221195714294746,0.04045520845164093,0.014300517140704821,0.017602902012486526,-0.027832744458945083,0.06871495491772885,-0.01979369406763285,0.11804843884423649
MMP7,,-0.013091768931462648,-0.022519080179769828,-0.015852875001775173,-0.016391890344857045,0.010619330515023175,-0.020947211142069905,0.029135266056019543,0.08682598104559978,,-0.014733544550218374,-0.017050676369620463,0.02871816824532881
PTPN6,0.02573217104478455,-0.006339656126995743,0.008828919201304639,0.0942502772103569,0.021418419824446918,0.010204622527528705,0.03212124941026619,0.04656021672824421,0.06443068628123622,-0.022522703557720403,-0.012614443463017386,0.05187271012038216,0.06120994561160263
PTGS2,-0.00840771061406388,0.0023141674932602952,-0.038510660945033366,-0.06805541388075453,0.020381654634388707,-0.03490571375447632,0.03247283954643589,-0.04853190257679332,0.038709633706277335,-0.03189101515845488,0.015167220741631758,0.028115193110710472,0.06981742043841432
XCL1,-0.01887754350669569,-0.017886198363639957,-0.012324309265899969,,-0.026923066564707283,0.007697436977986881,,,,,,,0.015100040874729383
CD58,0.012629103839430807,0.051265381446194136,-0.0012367056540071285,0.07971614865188806,-0.028990372887778795,0.03991458146937956,0.02759926119606323,0.05940239755821432,0.07603896590639798,0.006872692014120478,-0.002613489532911637,0.034468673015633874,0.08376968534512734
TNFSF14,-0.03088062128657834,-0.01802218874935618,0.026166263738869905,0.01573881489286336,-0.043414662385235094,,,0.034470252057333624,-0.006525160683581443,-0.04415246587455831,-0.026869847375800053,0.03816517628486007,0.20379165460280896
CNTN4,,0.02550201112467338,-0.022149001019630542,-0.024061566622608416,0.02951222256171697,,0.04833186764626208,0.020251759562794115,0.002046891778507049,0.03309934649211222,-0.005152705242153897,0.10823236334610707,0.05307709208946246
NTF4,,,-0.015589711511029468,,,,,,,,,,
INSL3,,-0.016022732674480532,-0.01132711532201147,,0.03923408298463363,,,-0.01956111361322101,-0.01724411654028473,,-0.012796049526123947,0.016729458335336397,
BTLA,,,-0.01797957437687691,,,,,,,,,0.010976692652116258,
MFNG,-0.004414856149600985,-0.04045954187579684,-0.04205743540318824,0.07921662443965763,0.00809427474964415,-0.010458219295049195,-0.001564587817166871,0.06279126394660701,0.033672376829802717,-0.0067894314238762426,-0.009450688528350104,0.0933092120449344,-0.03476584108622119
ICAM1,-0.08589326711215566,-0.024218384032709296,-0.041517635236240635,0.11068541634144559,-0.03674353651949044,-0.0043035205058730465,-0.03482672616854796,-0.012748396775764944,0.12534361434380006,0.03295985670039428,0.021549605363875995,0.02104160005644934,0.05869978147701243
PROS1,0.006726502902841702,-0.01477099939050355,-0.003999730844832006,0.0733765736425148,0.021655501383203594,0.05854391019001959,-0.03242742407201189,0.014565805184102542,0.07971234698571757,-0.0003933171253234544,0.02905755539943185,0.04257060054890357,0.08238189913753284
CLCF1,0.038825915367273735,0.0010476232402658373,0.00023725007161124603,0.07495107374304451,-0.045840273073734936,0.09465816372551579,-0.006090526390542398,-0.04062922090959799,0.10685707153019795,-0.029917606554425647,0.01817228666694484,0.10182673638846762,0.08185134278791265
PSAP,-0.04067715842137123,0.0006372142062442341,-0.026817740058629844,-0.04586815975109512,0.0354962331192234,-0.06871075951121906,-0.08240929312525241,0.0072115449458340095,0.05694000040391788,-0.03508828232892513,0.07652371357196867,0.08534098615578313,0.018995139781689072
EFEMP1,-0.004551001278461835,-0.013339062337855657,0.043985470727228436,0.08294486301445475,0.03966434540232925,0.010085571489084521,0.014937594900384208,0.029677856264114646,0.14185430437585939,0.03593347877461854,0.016684264624457726,0.08024857927581835,0.1682906497267551
C1QTNF1,0.03704568979635282,-0.018957506653855597,-0.021573439204822013,0.08924869460312461,-0.03053588099324427,0.06359546585781561,0.032565815743637934,-0.02679970005367949,0.0010466296131495902,0.01865939128039947,0.06058658571363783,0.04900673861082737,0.13468170770911492
ALB,0.041673551008236456,-0.02477156282674959,0.00895169410826033,0.07332661863352269,-0.020635560780812537,0.08194811823565813,-0.004555414716842434,0.10579600038707224,0.05309672245389923,-0.03822877889989064,0.04209235723088482,0.06201426871612298,0.11306472620324577
CCL13,,,,,,0.023332545900054034,,-0.036070587660564965,,,-0.005487846255325427,,
EFNA3,0.03087135569460114,-0.07425449441868139,0.053788278915640954,-0.04963985794332849,0.00769426067597385,-0.0347777123054703,-0.023906525749610823,0.019932750881961322,0.04119263127363144,-0.041446905231685156,0.003939881709352627,0.0033959499076081086,0.057312368420740695
DRAXIN,-0.023387128033444542,-2.352682935214537e-05,0.04438682299533459,0.10708855305181565,-0.010072531346418926,0.02631160467895342,0.021227910279089737,0.006002528296711541,0.03715856172383906,-0.023106143268588265,0.02461175994321498,0.0740835209358223,0.11753123946791334
RAET1L,,-0.012481864364389207,,,,,,,-0.017842776823622394,,0.049517284840124576,,
NPTX2,-0.03882684626677602,0.03241901424567766,-0.026823367739338834,-0.08925918379720565,0.019600063088097298,-0.036052712406867776,0.0012882310791031946,0.020769360147136543,0.06664641129473196,0.03982555183646657,-0.0008341342477284547,0.043199614090911075,0.09341319066980648
FGF11,0.021118204536043624,0.039356140009846795,-0.059930472022773365,0.08669431954859734,-0.048226698850453116,-0.024578834951725127,0.06793958287068166,0.004986627771733098,0.08435922705013667,0.009737423898067242,0.05270538203578024,0.1099508714758514,0.1132822188462157
CD59,0.03569521740896934,0.00988930953373614,0.08352124811695474,0.0005746553557579915,0.0396951576376147,0.054815618637042346,-0.030638407764989984,0.023694133762851916,0.0721794526208325,0.02553188776034033,0.01074310511505848,-0.029594958999343737,0.0618173930324893
COL9A2,0.012208538815556606,0.0840613993318354,0.035489727291347375,0.012369413365847192,0.04214267926591606,0.07404974214128424,-0.01942818281802576,0.036692548264356674,0.025259067710978026,0.0052289276764694356,-0.017029434596460013,0.02772004621734668,0.02276939887158944
DLL3,-0.07254018304584597,0.0549554150050475,0.08865576801779886,0.014207799366825062,-0.00034500284868492227,-0.020061493399948,0.010087573522616003,0.03697799383157247,0.021401709168687527,-0.01773368049552178,-0.07011479856362829,0.024604815785667103,0.06948922674778642
FGF5,,,,-0.0024203182671914177,,-0.02772221320577977,,,,,,0.0598973219088213,0.005735427525268513
LIN7C,-0.014743782668678616,-0.004940241770178618,0.028228249314150723,0.04466258391470804,-0.0422416065484723,0.0031600395324257197,0.03191410064802896,0.06147712616977606,-0.021118356888568193,-0.036187697857647035,-0.011691519795653547,0.03010028007687603,-0.0008825022605826104
GDF7,-0.019553446749509873,-0.029435328407646164,-0.020210880694665992,0.048369969432805075,-0.03131043001148945,,,,0.015023878094585762,0.0046618228374870905,0.012697638951359069,-0.02837501963649234,0.008715435572290861
PSPN,-0.029713013724632635,-0.003161297933476454,-0.04748597887196226,-0.0001333987060491978,-0.04713138763737638,0.0438574180744404,-0.027913147843835393,0.042147390770631316,0.08207132989037326,0.031643050627572535,0.05630596603055696,0.05173465146192221,0.014719576958412497
ANGPT1,0.011907416659304232,0.03199025875678865,0.06844677880144627,0.02579067829543356,0.034244758917366405,0.05705372821835329,-0.021478696735844214,0.03893868378933461,0.07109972923238778,0.028084580372981522,0.011980198873548065,0.06360616640054861,0.03373772790265196
PNOC,-0.027613531914272092,0.008604510951542287,0.05336262770688282,-0.04564810489158073,0.024633411589140074,0.008618135370602086,-0.014428635333182574,,-0.0125793986654238,,0.1044352171441392,0.04957810682961031,0.03419518672607789
L1CAM,-0.029362514421526823,0.030615157340612265,0.0020674836781083487,-0.1058920464639755,0.06032844477839679,0.018163591477266896,-0.04765447592366311,0.023913996564857088,-0.033068118081787966,0.007502755906408312,0.08999222872202434,0.01043613058433622,-0.026340218856831313
APOA1,0.02892797263935251,0.014439883991070088,-0.01764011061902853,0.026118702329325123,-0.002386085744316434,-0.04636510311517833,-0.005747972909254325,0.03621030390308404,0.12212971219192516,0.05179020272453913,0.03349955283654899,0.045624360772373834,0.007905029302638348
PSEN1,-0.019449625730705185,-0.005493037979254253,0.032983746391949044,0.02117562098795561,0.0007008665814825075,0.0026620865432259067,0.010599860444172372,0.06547198263115069,0.05482293300571941,0.042496618014247395,-0.039330129492535074,-0.004916215813487752,0.03397840537250067
CALM2,0.01856880988563766,0.009642635804433978,0.040149680192211885,-0.09503771135128619,0.052335051057397684,0.07648229498125944,-0.015230960247887242,0.12071655598578081,0.014139392123377687,0.014182599786288433,0.005251943174986826,0.030395717246022066,-0.06282882877732075
CLEC2B,-0.03297667700060518,-0.026167363097811133,-0.005674920363750195,0.022372745779826553,-0.07521217817327142,-0.020886824368076616,0.03152458096073348,-0.04607697979331746,0.04366750073630279,-0.0024051438192476716,-0.01874740394139572,0.019188964361921693,-0.04603743512677342
NTNG1,-0.05655108219662917,0.01406878024557441,0.016401013222900107,0.03227814895775526,0.039162343100513725,0.04859074237405721,-0.024669591313784375,0.07491559799248308,0.034176066135688424,0.006048459788563493,0.012876655362045061,-0.0016234324545728548,0.06835712238141796
LRIG1,0.012467493075381489,0.042031337066035686,0.03680590770252492,0.049857099801105004,-0.06286613548626492,-0.061380061464260866,0.010440819306910726,0.0846584726587536,0.046746018409172786,0.046026862860616455,-0.052158130664563186,0.026754990030211635,0.08333500125535574
CPAMD8,-0.017205355051603644,0.002939236886157214,-0.013397956261424789,-0.019155117427271447,-0.020966209223407813,,-0.02503181300319353,,-0.027530686005523504,0.03867924610677997,,-0.03958192889504634,0.014906617210038964
GHRL,0.056811047672559706,-0.03325578684068444,-0.03573703101288976,-0.0407360587434076,0.004095654741152606,,-0.017297023686364512,,,0.05419686558359162,0.05458341206381236,-0.03884517338948153,-0.03353451842962479
NPY,-0.025240927353943073,0.028710596337285496,0.05850919230267853,-0.06927086141625466,-0.018997598280165937,,-0.04105504985979683,0.050210351549862274,0.1740973470137281,0.06333079551762187,-0.025643584853000764,0.005171265136922273,-0.022718713425684916
MMP2,0.0044199322243602054,0.0739774293261301,0.027894313005154825,0.056211764086419716,-0.018188375616179912,-0.08445214281253775,0.04998365036852296,0.07209482987451495,0.028592680986187547,-0.002023937576888896,0.010258373147819464,-0.03635506610338129,0.12585582244645377
LHB,,,-0.011668608086530285,,,,,,,,,,
PPY,,-0.02104688993880348,-0.020311643491934005,,-0.015322887976950198,-0.014480804167969935,,-0.017279023968375915,0.13646372582283622,,0.055677925064970914,0.004631603565139579,0.06708308162133005
ALKAL2,-0.025765160768439512,0.03603332759424979,0.01342765487055724,0.06753133639411656,-0.021185366911656463,-0.025749557635876656,-0.012453665738496652,0.1528375877620502,-0.01610302345603241,-0.019918818380834907,-0.015744334009710956,-0.03119602410258118,0.001972699481174049
CSF1,-0.007967965078390735,0.02282766893215493,-0.001264600939044142,0.028741656544384035,0.03667158571150566,0.07980151071214082,-0.001722218897054011,-0.013913194086881095,0.04586553398044793,0.07836291703684398,0.03383887957042726,0.0633078718974773,0.1344864251951554
SEMA4C,0.0026340487854252855,0.025292540277419975,0.008628650435494439,0.06294334132794961,0.014219370784241061,0.018976278345821062,-0.056255541638973776,0.04525503702180846,0.06847435018501986,0.028974175798844596,-0.03002740200518545,0.034290445208326546,0.04538526717367504
BMP8A,,,,,,,,,,,,-0.009919302444566368,
ICAM2,0.008585781054559332,0.029056797794806542,0.018720342671305543,0.08494171638220506,0.03900783044360533,0.005075473783800529,-0.020586828166827404,0.046884466554506704,0.025491720411946625,0.00734871427797799,-0.010593414498950234,-0.012295942896020269,-0.07948229511554732
SYTL3,-0.027271754395087312,-0.05004809320134378,0.01054677667435129,0.00603745763884234,0.051263449651992726,0.0034931375984270712,0.006358813734807981,-0.020499820872592497,0.09929220408137732,0.002054698785545394,-0.013951342170591133,-0.0030016301594189476,0.052871313549891594
IL1A,0.025639490565716735,-0.031769269666176034,-0.004149715738472008,-0.01981833684604343,-0.04682623429124768,,-0.02604842172673207,-0.03578013974212576,0.05444471779353011,-0.018559693453487208,0.03167898368825101,0.017809584042377053,-0.010196496773151589
HLA-G,,-0.01920660881260403,-0.012324308152911332,,,,,0.011096890855678644,0.09413928390709515,,-0.03961653929762713,,
PGF,0.05351459623485041,0.044017603843853365,-0.004145776144660367,0.04612731548355291,-0.015012036052407134,0.012624044887127334,0.01597761676666267,-0.019733845186283593,0.031799740663780315,0.11696825271963938,-0.019709833927944734,0.030698517038995746,-0.038339160522540876
LGALS8,-0.013150306252493494,-0.024434562287287305,-0.006943202410865324,0.023883129454219002,-0.010845627937986825,0.056881935575792734,-0.012564187608043554,0.036652377298886714,0.0044866012840211805,-0.05502481215064994,-0.016249939531744376,-0.017068417672676032,0.048347640780533906
DKK3,0.02361001574259807,-0.026495145420668074,-0.026200020477121593,-0.06155476626120127,0.048395885813997924,0.009299926781822876,-0.05185582436387419,0.016012704541382372,0.12245621281044906,-0.028230915445437262,0.010915655807022365,-0.03313294818401449,-0.07675513050864616
COL16A1,0.043253620723405384,0.05830138022639699,0.03776113570796666,-0.03326220304891883,-0.0640866025498447,0.036363246687841244,0.033879302502138636,-0.016042396728262562,0.09674586219073898,0.10213222910552501,0.041229536409892,0.011948155327989603,0.09501356340756428
TPH1,-0.03205267637629461,-0.014102528704364457,0.017191773890564317,0.04548107113931786,-0.03543862455097944,,-0.01631018436376038,0.053085859760724656,0.061684913975968675,-0.030191121203775595,0.06394149753839612,0.01675905820117588,0.00576346966834004
TNC,0.012561693477002624,0.01006085636237924,-0.042935727209612834,0.09875181174100882,-0.03255884955038366,-0.06485053601522255,0.01908673415008548,0.03219977867238511,-0.011539190898603283,0.050907267655339414,0.08803080827590735,0.06319987954139072,0.08252742302660483
TNFSF9,-0.017205346885662203,-0.011694976185719174,0.024825057689803278,-0.05140246524461012,0.020322878579688453,-0.034270593945550154,0.020539760122439885,0.024360458337983712,0.032522078372278634,0.005395249290775632,-0.011299889202522775,0.011397682972903313,0.006268628904752551
C4A,,,0.028314613484791397,,-0.01816451512044414,0.004841471258837126,0.1014228009541219,-0.028589608226440497,,0.04933207777447855,0.06477968826927794,0.0645685892893038,
CNTN2,-0.03108483475263705,-0.029762774224324544,0.01171500204887382,0.032672722654232954,-0.0160440885136333,-0.018182828289856373,0.021151586303230163,0.07274956818665217,0.019399294126813307,0.00838273136495822,-0.02735286780903344,-0.053788446099358955,-0.058261237467815
F7,,-0.013758079610717754,,-0.019155106293676432,,0.08451481326606583,,0.0566670494651183,,,0.012059296887840716,,-0.03610635611563837
LUM,-0.011121068240166438,0.0217315329889231,-0.0022284029816091013,0.04737828647895419,-0.02103522278420493,-0.005520824801145874,0.047577986027334034,0.06466864654229701,0.034192749576659985,0.0540944354630852,0.01229171060325639,-0.031465025029603196,0.10491761745437511
IZUMO1,0.09843822724382185,,,,,,,,,,,,
BTC,,-0.012481859165291542,-0.022270682271226524,,,,,0.009837357876997129,0.054728942066570946,-0.03015291215487466,-0.021138490294364973,0.003649255649065381,0.02099230642871745
APOC1,-0.036531030506849214,0.016629893814855495,0.030656907303739996,0.10382124538888288,0.032597863648552994,0.07706707174528865,0.024746402098935888,0.07160459078733862,-0.00347404120313456,0.07046640445135217,-0.036988977668000404,0.035257415592384836,0.027847766868048265
PKM,-0.0015413546941219598,-0.05296518923640494,-0.04655266820916375,0.06076876586428305,-0.01486097443108553,0.022271882108844458,0.0026826377136997285,-0.06266300418357183,0.0029071006178164995,0.019097567306024518,0.0837301290092574,0.10000379636703866,0.09792208055540527
TNF,,-0.032104005368017156,-0.009886799020979125,-0.014394918547605792,-0.014905511064489455,0.047313936025618224,0.02755524155886114,0.1306697162073129,-0.007555854575235155,,,0.04742655142566252,-0.021613042160213907
GNAS,0.05087835356317569,-0.018790906196918533,0.024360055951958844,-0.08369447907328843,-0.004623847639703554,-0.0870204685633739,0.03265290896525433,-0.07917211195883846,-0.08825728600092768,0.01979067945309012,0.018576003385796302,-0.007370475859388647,-0.02619770674368459
BMP8B,0.033568785479087745,0.011418913581365831,0.015118595458021,0.02297380252095326,-0.027618521707746202,0.11138869235284804,0.010158510546884773,0.011236834950669333,0.04083390758940772,0.015353833579169704,0.05080853262371102,0.025807507680027333,0.016338534496449064
LIPH,,-0.014102525232432148,0.01651857940148136,,-0.014645564756966087,,,-0.023661778382627452,0.06586141831599847,,0.03100836007055994,0.033212679871485996,0.02822930849122642
CCL28,,0.014486920066299156,,,-0.02255176037991471,,-0.01293468471727158,,,-0.024291300112918017,,0.0360434189699823,0.028717359639789095
PTPN11,0.001168631201230091,-0.00022191651887899756,0.005382819477048436,0.032679740313227734,0.05388883231363577,0.035030965688585505,-0.06616302191700209,0.003568952477129853,-0.07064373422327745,-0.0031058002239770107,-0.08197683272253964,-0.012971572606010052,-0.04114776451001545
ADAM12,0.017462210006541544,-0.0010415019521850227,-0.022039122760076336,0.029383778159730447,-0.026232215758225166,-0.032260326703169945,0.04867670308350205,0.07594035821125122,0.06842391554545979,0.03652661774759073,0.05569438029748859,-0.03462528318691204,-0.022366764805165775
EPO,,-0.018949208675427893,-0.0014935078244331281,,-0.015322888645797283,-0.014234748687057005,-0.016310186758966196,-0.01453989361198805,0.020499452000951653,,0.014138570698363832,0.0013684169348395427,
EDN3,0.015334873099657434,0.07416181394681856,-0.022242022109752017,0.06022890513770448,-0.023749721678611137,,-0.01647848361307616,0.0438732891719085,0.05517419503054606,0.07079373288261452,0.027597405212931563,0.06049319663926711,-0.04887152009273297
CCL22,,,,,0.0048786402146754355,,,-0.00032634287482967433,0.12976387174592782,-0.03015291348932577,-0.018337514741357343,0.013205779373512094,
CCL2,-0.04615187918028385,0.0063302051293373214,0.04246313041865182,0.06668906019012252,-0.06640369124523547,0.095966185917392,-0.01588479568966716,0.03982584450470525,0.05134306516860305,0.0303743552395872,-0.021335476818435825,0.06394729542333069,0.017474357709705454
DSCAM,0.028381660841332892,-0.0260918633841295,-0.001471191849156591,0.017351528053870545,0.02233490562758576,-0.020942514428934602,0.015395973262288058,0.04085077039496324,0.07307033986334358,-0.015881119599647005,0.016720976593290873,0.08113150743734003,0.12979467375240428
GPHA2,,-0.015717980957914032,,,,,,,,,,,
ANG,0.0994484856143256,-0.04432248413562342,-0.009554886204932582,0.03517118454683632,-0.0018528072127209653,0.009113344618820435,0.00819971237964128,-0.027290304796907482,0.08541322873472185,-0.06065942553958023,0.060771273819017285,0.13273910120576382,0.023244619181451636
FBLN2,-0.022655672738238982,-0.031148880320201792,-0.02709162798974764,-0.02498648967338842,-0.03578002955160787,0.010015666023935296,-0.016811659204190185,0.018068647478173522,0.15496780176346697,-0.0062890862661351705,0.015535602689232852,0.09016611606447897,0.01957473459105866
VTN,,0.025227347292874788,-0.02297444686354444,-0.019481772338498092,-0.025173785252777713,,-0.01355278321781218,0.0025582199954904453,0.046814966259203825,,0.0008889453242749114,0.056793679574354126,-0.024720179822724224
VEGFA,-0.026561026304157128,-0.06506089594784675,-0.09611992478777147,0.029700281798579996,-0.0677938520203974,-0.05545063377194058,0.04835228873762181,-0.13920794056376853,-0.01821364731944233,0.04793069322705121,0.08821075147486317,-0.0049462107881274465,0.04147590679207153
F10,,,,0.0328243577240658,-0.016801216219480195,-0.04592738521087592,,,0.047188432878386935,-0.026087948713261033,-0.03619483638397628,-0.03181760235936403,-0.01657445639587556
SERPINA1,-0.02546021660651935,0.006576238795734022,-0.044628909108313436,0.07504690333330909,-0.0038435564693211663,0.04375549054252253,0.003705928134163399,0.014098397574210823,0.008984843339079826,0.039899587907932035,-0.013696707184739865,0.032734899153667806,-0.019639689153689133
VWF,0.06099963219799326,0.06462504005599236,0.011407929721018412,0.08765734355759813,-0.07106878738624561,0.002781543913633748,-0.03201173510192644,0.03172136640876767,0.043609974337434486,0.04670169818983021,-0.061112102268520305,-0.05270625304950224,-0.08573905264903885
GDNF,,-0.022085576054597798,-0.014532743100549673,,,-0.047299746948170046,-0.016310185488781163,0.03142966819206024,0.06003869856034959,,-0.02926422787711632,,
