,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.0027972273539149943,,,,,,,,,,,-0.022059520515582326,,-0.03394430884638641,
BMP1,0.02355874536474942,0.08913336973498438,0.08027375835524432,0.05436147334224908,-0.030279982252274743,0.024113653680364704,0.00568260467651762,0.10089460955400623,0.016562616105830038,0.03054289384689457,-0.0003853496179530334,0.08684297261352045,0.014891802599576499,0.05407026567432132,-0.05931151726328115,0.09212446673496878,0.004778156687440915,-0.007906486734944455,0.08968942570228622,-0.07104686033495566,0.06525008360374901,0.09149671679379415
NDP,0.022008338765386295,0.02150779713810837,-0.020392332235161167,0.012107774700711633,0.005030102444793083,-0.03299462050721159,0.02971905879523848,0.03175454645635233,3.079161404956104e-05,0.01710662218666864,0.060483609419790224,0.06116899011433662,0.046117081517994665,0.055514051311315614,-0.047088152242939406,0.07060153169466084,0.014426441147949876,0.04624312291139758,-0.02236006981093772,0.042849051453814666,0.058991191291598515,0.043548705017467805
TNFSF18,0.00025930968568898806,0.011337824972974715,-0.04643186657697776,,,,-0.015830095286001034,0.004580835794879543,-0.01700442547410978,,,,,0.16757400882397888,,,,,-0.02274959413431698,,-0.018844878154303243,-0.035968812340565204
IL36G,,,,,,,,,,,,,0.03498772366559958,,,,,,,,,
RTN4,-0.029102925026704984,-0.05674949836970134,0.010016172699820936,0.017858241848030736,-0.043166935177681026,-0.02084479966645708,-0.024609848438991284,-0.1612348227854371,0.002446487040132552,-0.061161226557265296,-0.0026718816124084483,-0.02615392860091872,-0.06464204311756422,-0.0942925475144871,0.0004990433129170806,-0.04588392025040894,0.018598026613728707,0.04658505134535691,-0.003816301784616931,0.00687712438112461,-0.028242234379552103,-0.09276693818868925
HEBP1,-0.0733370602484949,0.01164888431746658,0.005888948958012978,0.05857920957934251,0.009118578318285962,0.01954411620310513,-0.010018939007470301,0.06678379100537814,-0.012768872361936575,-0.03808341439859415,0.05972092279614782,0.04257550092972324,-0.004634373163294926,0.019546620344685173,-0.01363898788030634,-0.0026311751010734104,-0.018176056688513978,0.0019459306321546537,0.03196253721087946,-0.015629192143729306,0.03888138346272274,0.06502385029102141
WNT7B,0.11262683332909579,0.01042607036580307,-0.024090359496958504,-0.03484532117220161,-0.012914899245576032,0.02087591835597381,0.015224319688831398,-0.07577429099853206,0.015522512220506865,0.030501992904733086,,0.008397791723281084,0.14214195036219515,0.074579393957739,-0.04395293351084951,0.03441109636058883,-0.012428432683830004,0.06446706796369035,0.0637628997109392,-0.02724023457700533,0.04049709396600288,0.033831887674840126
PTMA,-0.0006293226217799886,-0.03197110508284927,0.04306443657317417,0.050242250342651694,0.009453745299422722,-0.021354559898728517,0.017170878962652573,-0.056165908295510276,0.012317392448359025,0.00617096004459382,0.08570573736164795,0.05166752322693536,-0.015454882800519367,0.11066530788647885,0.125017722325471,-0.14545922152285787,0.04438070299477609,0.03253790593827488,-0.09289294663111922,0.025151049182691794,-0.04249750554655773,0.06558380841045214
FASLG,0.029999206587656972,,,,,,,,,,,,,,,,,,,,-0.0002710310156527566,
CEACAM1,0.007864897326668173,,0.020073038379758375,,0.035812904443890896,0.004741641679814668,,-0.01402764269844491,0.08836957870986413,,,,,,-0.03361778522412881,0.04604506654869762,-0.028267214129592957,0.015155638906628117,0.014133478195990017,-0.01807973986257024,-0.00019084339955684817,
PDAP1,0.01892728230051959,0.0877186307287259,-0.016607666702033827,0.02099390768156314,0.03655560610108874,-0.009054144140672694,0.03970273927201186,0.11986406084596213,-0.057045415105243746,-0.019506005364747062,0.01836034815937579,0.05869940625745037,-0.0057726513545581365,-0.00011161778109920345,0.06099241575639819,0.0027508696777116307,-0.005636133588230653,-0.0146352966109597,0.012672323767228006,0.02909714144276703,0.012189874564058388,0.011283652052060361
QDPR,0.01669078925903603,-0.055514374688564544,-0.05021779452191653,0.03362749486430882,-0.01073225696675221,0.01271795465658184,-0.018690667217605515,-0.1058458823239838,0.006725462051752576,-0.06407240081603319,0.10275644499914525,0.03508615359291373,-0.02448107419780547,-0.01788792648357557,-0.07397717039108989,-0.13925237089445414,0.024834876208216467,-0.02049832911121915,-0.03941488761220705,-0.007690855547105391,0.0500164078792394,-0.0764122606930728
POMC,-0.03223902126160887,0.019794922454719754,-0.017079383878541608,,0.012462050892845697,-0.011760461421760146,0.14906235677185292,0.09789035406970965,-0.0053114649621653146,0.060996015944080974,0.027305124113482335,-0.025151067829702375,-0.029465756960951908,0.08477913548390213,0.09481585673575527,-0.0553993390092842,0.10720172761000546,0.1080225109501709,-0.03547097969179542,-0.017057295344778164,0.03526828673854077,0.06348157489728098
CCL18,,-0.016350731555578795,-0.036878865752403824,,,,,,,,0.02152443843747019,0.05597893003215753,,,-0.07006134515638929,-0.02519857417293624,-0.018750950675490107,0.05190456158984679,,-0.013627453568682626,,
CCL17,,,,,-0.024751294618888302,,,,0.03331258803494459,0.21074462170032793,,,-0.012563673678998983,,,,-0.02005422025332399,-0.03165858887683011,0.005601602889605349,,-0.026683951325673586,
VEGFD,,0.016758041541063497,0.020265796831878916,,-0.027575675483987646,-0.01605973456598014,,-0.025276574113071923,0.11380116969914034,-0.0119793334652453,-0.02241637951516321,-0.016993078118755306,-0.013464878220679016,,0.13032285756458847,,,0.015783970253823304,-0.03067485790577798,,,
TNFSF13,,,-0.027829984369944806,,-0.017072889077778302,,-0.015351890083259073,,,,,,,,,,-0.03848103647603395,0.014710872045162674,0.09918720883294255,-0.020302336115664097,-0.012862656093771439,0.09204712005065949
WNT5A,0.00932056876106191,0.03634693452426053,0.002593435487929317,-0.008110680278879838,-0.007264820657042802,-0.03761906742073357,-0.029213306981179434,0.14634340586954156,0.031921757609457084,0.01853038364984108,0.07957722727992016,0.06347493003552332,0.06428243279447954,0.14774841574353562,-0.043163736246355854,0.06793047642723372,-0.0029543677457749377,0.02816315176240312,0.03801245798999147,-0.0011860868983560177,0.018830744699082226,0.06272447920794848
CXCL8,,-0.02631155934690208,-0.01818891938272362,-0.0470223541671736,0.025148522283614926,-0.010441093887167682,-0.021837067932808464,0.08567987932227321,0.07957123754283596,0.0905385772643822,0.11169561526889923,-0.027753856863583348,0.11231528479765224,,0.05494364601104795,-0.028625742990707612,-0.04521662101683753,-0.04307617109081007,-0.017529086816223508,-0.027891239449730522,0.03268851548929442,0.07606133099382761
GRN,-0.039577041143148826,0.020368135585597004,0.06086326737468965,-0.026132814438807665,-0.03889052653105025,-0.058338238356810714,-0.00620798680589407,0.11899052931536004,-0.012749778325697595,0.029455883566859156,0.09647615015337004,-0.0029605990067430956,0.008926455583773574,0.05671330530238293,-0.07961080645373857,0.04723751784759203,0.02005677632032776,0.045590757614563424,0.021976868022465287,0.03769843820740439,0.011157652423654333,0.013548544982040465
MIA,0.023846768843708472,0.014068754781633342,0.022255462133156798,-0.012374926813075922,-0.02159514362996271,-0.033654739327399,-0.0010775117670434636,0.06968092665912957,0.014048275123323403,0.0695795559263879,,-0.02304566678512377,-0.01844076778573785,0.13225941016384754,0.029616234695815383,0.10654414736880545,-0.00621456416315031,0.006821784673098672,0.049611904442315634,0.014138410840836122,0.0866232569693089,0.031709755431012565
COL4A4,0.025981056681042888,0.037989506089025474,0.029268555954650683,-0.03533595182716022,-0.005981964619491508,-0.05217706554624613,-0.014606645161332952,-0.021126152768220056,-0.022141629854177183,0.06906604445748404,,,0.05823837294325427,,,0.09848368173467252,-0.03613983372105431,0.0827417719361736,0.029260701376011722,0.09208270692260934,0.028633814024524744,0.0004736606164560554
TAC1,-0.017670577405033343,-0.04163925323940747,-0.020716236877208048,0.037686011055236376,-0.031826719000530315,-0.0036063163040155268,0.0026569005845747348,-0.07214942428957985,0.012588889295698758,-0.05529782687495899,-0.05525571627212221,,-0.03170168527845047,,,,,,,0.051727497302798145,-0.011852911923517426,-0.04900656036301953
RARRES2,-0.026530261507325483,-0.09365411868487618,-0.056438396132952755,-0.04477471785249826,-0.052710856792093086,0.0017443958291236447,0.05427069788840939,0.17035812100130782,-0.012071983854058561,-0.003503131031544499,-0.005387279198446057,-0.08527552894908765,0.021465125751310366,-0.001403266203914669,0.030660414652560846,0.03604763283721807,-0.027976950192208614,-0.04711947452759115,-0.02025200957184128,0.010415971672053673,0.03956628086605491,0.033535338415739094
FGF7,-0.007355262287289901,0.03499432750307283,,0.04473881529257092,0.014447510645375932,0.006792104932338127,-0.006089022178034179,0.06692415220202094,-0.025780337649314096,0.0010008985286953814,-0.04088915764405332,0.028419923555467404,-0.0028169017890970105,0.08086703230485957,-0.003606598096172949,0.008533276822156929,-0.022641508838625223,0.031964927288397935,0.0041717097590169595,0.024274754881111315,0.0029850195020156936,-0.05515191963203255
EFNA2,,,,,,,,,,,,,,,,,,-0.020843825059717963,,,,
HBEGF,0.03999280577759825,0.09726917751168372,0.09784840395733004,-0.024646490607543585,0.02900248874634037,-0.0008697180536799641,0.10959640769708331,0.12363635279845017,-9.686936993773405e-06,-0.03076407694847587,0.10645354307204823,0.01672205606432494,-0.02143344696538047,0.09317004453300338,-0.002990546138494357,0.07458410415453758,-0.060186385608756596,-0.020543466882495844,0.0037826686014050676,-0.00272103047860383,-0.03535863530227791,0.04294201205618555
CSF3,,0.07151222696611975,,-0.024733823068756138,-0.0003311700705304274,-0.01706068250662365,,-0.00518736773073301,,,,-0.010497504489785928,,,,,0.012270279919923419,-0.07668312943266031,,-0.025919776761339244,-0.013216161390090254,0.023742730219708047
PI3,,0.06313615822969776,0.03625118213737484,-0.05859788607249068,0.049940055577067946,0.07725206849611124,,0.03714057122032732,,,,,,,-0.06678632382599255,,-0.034377351852277006,-0.07727269321023214,0.05480624699977564,0.02663003888963818,-0.05368136385251651,0.009143013074394407
PCSK1N,0.031388734502673536,-0.029968155068806762,-0.02657006421199859,-0.031459308575369896,-0.04549255065382632,0.010384308275350333,-0.04183927222443967,-0.0556079353992913,-0.00902036860646419,-0.07346393215187531,-0.12560461594868721,0.011447599684869822,-0.014627759378049256,0.018092864806870067,-0.1184850719673364,-0.04168819000292544,0.01003570241771788,0.030761039540868073,0.03300154281471055,0.01910292094642111,0.039325186714887134,-0.09327475713051422
NTS,,,,,,-0.0008408986758865464,-0.017831394992757255,0.02980149059204522,0.02009395614135612,0.02388368703418369,-0.020181942312164903,,,,,,-0.04678440828361207,-0.025394245439657338,,-0.04688876074898397,0.04313827302192881,
SFRP1,0.030263291889955517,0.057144376786379576,0.03131578661151151,,-0.02159646128138631,-0.018321375965893887,-0.014972826488393336,0.12796523566805784,-0.015557047472908758,0.018583913964510063,0.038941598561579124,0.10497936071148631,-0.0050233042228236,0.03501113871394847,0.003943520309364314,0.016443216145682265,0.0464560146756116,0.05379850718310244,-0.01142497806960896,0.004273534471593765,0.00523224400444028,-0.012106413358410745
CXCL13,,,,-0.017959682122925272,,-0.018156717556860047,,,,,,0.005360316789933723,,,,,-0.0450458903802185,-0.029202295320972568,,0.029155524673793825,,0.005051325645638317
MICA,0.01334678069833867,-0.05658451706791498,0.060077025725958515,-0.0578952366683675,0.04525652588989864,0.006427871344053487,-0.03784772075217933,0.14431235999154088,0.04574564644296037,0.09303653278377157,0.04410149359536977,-0.03310758861736564,0.09079748816405682,0.09743815110122866,-0.01866681137865606,0.01957504170618749,-0.019535890974899866,0.039575202797860205,0.02212037974582035,0.041710551248881365,0.07309072368725986,-0.02549446351991856
TG,0.06292089464679103,-0.051161819677695675,-0.026882571314389866,,-0.0233060033416224,-0.038858935338502466,-0.0019213356163322556,0.0014655473037169795,-0.021366085367016525,-0.011819016598083421,,0.052063939538118,-0.0013605604051480117,0.1244278807220671,-0.004734811055689482,0.011058404543360954,-0.026647044874251808,-0.031275789267092666,,-0.021332374572926607,0.015411057385393745,0.1907158249047965
