,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
IGFBP4,0.10150595895282549,0.026048500471967148,0.006145997698115209,0.021284088524132622,-0.0026089680513641574,0.03595301151995683,-0.03561268896801946,-0.003150873563555878,0.023912523274331667,0.030743207799248717,-0.01719511540929566,-0.015953559750344293
RSPO4,,0.02879619846882307,,-0.042872183441138266,0.11810800898550794,,0.030577838599588934,,,,-0.0173111100143299,-0.01583983771404668
LEFTY2,0.14193121539727185,-0.015488226383916288,0.06219086924890342,0.053506880240518064,-0.0095931635636908,0.06441946048448056,-0.04287634576168348,0.16394903556444468,0.040109584633775314,0.051645985182715314,0.07800416092395794,-0.02603423367454088
PF4,-0.023360427664449797,-0.013917716235501778,,-0.021960241968727156,,,,,-0.016245517490708395,,,-0.02512227514993951
ANGPTL2,0.04516311969136506,-0.024255802258443943,0.09899986252590204,0.02164511541612105,0.02864911950658302,0.014242808585669838,0.01871373882120299,0.08948925305380809,0.06799365099392664,0.04478156582776342,-0.02143551646583144,-0.06390102354227939
LRIG2,-0.00921039906040465,0.07300639433451575,0.09711286334596635,-0.015303813804466961,-0.027248562582443177,0.09959943787977382,-0.018802010163683575,0.022447592137669472,-0.0017933983084987269,-0.018702107588499873,0.008610052517366129,0.04703872647839239
ICOSLG,0.085804467669148,0.050288337136431216,0.047887324569779524,-0.005903066894265513,-0.02199362636588189,0.011560579089243446,0.002326359350673281,0.017496253738242703,0.02754090050790166,-0.0038105409110262803,0.05068701175503557,0.06876000299303171
WIF1,-0.008136110111827861,,-0.02529458302285863,,-0.0055660709234397155,-0.028995295893538133,-0.01680121581127989,,,,0.21779781310889348,0.09796658897506166
NPPC,0.02991421942781109,,0.005214456537030819,0.026808073404474636,-0.008315548350442558,0.06765047881462508,0.07218694866960396,0.0003787040324810541,-0.004109438292435004,-0.025688592154287933,-0.022243782786225987,-0.02236568885725282
LYZ,0.07235484480493679,-0.029922082126222254,0.04249138621476523,0.010240416700755088,0.032705199820860884,0.0681950736046818,-0.0072109996496123934,0.0197513085257775,0.04203370609274211,-0.055429057279552246,0.015195041631517582,-0.049925296793376824
EREG,,,-0.055188440317376214,,-0.029993375396515875,,,0.07998436233573528,0.014363384375081797,,-0.021561279389382817,-0.028923180739239236
SPTAN1,-0.037823296628621064,0.012210470055123391,0.050912268401257475,-0.0071239553431054715,0.03866001682361658,0.05140083689432231,0.07060411017213898,-4.900968888315402e-05,0.011325620516836842,-0.008272543635148665,-0.04328227124884641,0.15518824543314294
PTH2,,,,,,,,,,,0.028188156920179352,
LIPC,0.007637778119274663,-0.020946906760837488,,-0.024608128353403036,0.053086582947969446,-0.029329637082778356,0.03218608981482543,,,-0.014759789617726296,,0.13721641897459452
COL8A1,0.1179895085909345,0.02739176744390817,-0.0008883772773978754,0.05123189409256469,0.02452450803660238,-0.059612906192602136,-0.03191591881776385,0.06294448823318623,0.031437290379986556,0.005843226476360117,0.03780880551234611,-0.03984433648014741
GSTM2,0.05775172170351335,0.0016658257935901605,0.04869871286164305,0.04824752132301484,-0.006910401657788697,-0.015993719193602884,-0.008538969090142366,0.01371079961177596,0.05426509495186414,-0.03405680979790719,-0.026088928046355892,-0.06022021332132679
SPX,-0.03839044603505018,0.04355970432164104,,0.02863360914150824,0.09347963341331413,-0.0499939319737127,0.028256948358779645,-0.01952469969193819,0.019802990833093868,-0.011967382952105502,-0.04260169905618875,0.17193520078065566
MFGE8,0.11099790729750805,0.019631635121135086,-0.03959596851872336,-0.003650236042807791,-0.042443640198444404,0.021156306891317686,-0.044750649889904674,0.08236269252818446,0.04296553207338066,0.0650626744945777,-0.03304625978981057,-0.06084421930815524
TGFA,-0.05885607039158263,-0.008161203440760252,0.037846663909254015,0.018902710135360875,-0.07216125781852985,-0.006561492474305242,-0.08798737805250278,0.04970585866717674,0.044043891930560165,-0.022153989073309528,0.021111016017236046,-0.016458644899910935
SLIT2,0.024058142740066842,0.028155122003544038,-0.03252866156266318,-0.02272597123434655,-0.0202695556304857,0.041022048814362784,0.029088933061230306,0.049816397703453336,0.0183700189065773,0.14956912436190156,-0.028887745320439293,-0.05983275713714081
PLTP,-0.028910048810812935,0.02175206157229964,0.0668731678033904,-0.01761838853382893,0.05342482860456773,0.016568502146425558,0.046223725646989025,0.05087379316139821,0.07925088393990463,-0.044356335021727596,-0.07126191614127575,0.007394063106907384
APOD,-0.02970415865895483,0.019417079318046506,0.10154878975457411,-0.018019964477284222,-0.08188520712219365,-0.0012804307418439452,0.06075646142130035,0.06387000734626418,0.0987312675290403,0.02867664338214248,-0.032827635614768716,0.054188989947231404
B2M,0.1258906729406162,0.015388238277145614,0.10413706155844414,-0.0505528590593194,0.06163333990200209,-0.003658744835409753,0.033318199446038574,0.0694624208240453,0.10351097935673619,-0.00953682249388554,-0.025643104153456935,-0.1442952032957455
OMG,-0.10456709170034559,0.07075340108802584,0.03723504761656482,-0.019386124602691967,-0.028644744799704476,-0.011362596568755396,0.08243631334868351,0.056923615777504134,0.05879361763049277,0.01516981785206736,-0.008141456233451852,0.151229485765673
CXCL3,0.0019425451488120744,0.07431329087770054,-0.005713128247349297,0.04880269450316823,-0.043830131961063314,,-0.05233786340389317,-0.014680132213059886,-0.027601938076263176,-0.019067945115426692,-0.048561085686741404,-0.07958529551623576
CXCL10,0.0025625437198566886,0.03429290703133189,,0.014643270691452466,0.07754300669708306,0.06247259935175346,0.020125099872621732,0.0680709577271291,-0.002524811471568984,-0.02568858936107646,-0.02365403882162422,-0.05818958156906853
RSPO3,-0.018752112283825204,,0.058939380343363955,-0.025502536806419646,0.13948506602009092,0.008435018265002491,0.055038422375293036,-0.011552748803246183,0.06722922759674624,,0.004521343367056234,0.03552421054496662
CORT,0.024564390698550813,-0.02485615986289404,-0.01725232149609601,-0.004208337230401854,0.04936383148281491,0.09575240701389387,-0.012528650653272268,-0.022081241274073647,0.08045150736810244,,-0.015372944569779702,
NCAN,-0.00521578159305973,-0.00018261692044300502,0.01570607613220267,-0.023756886130199384,-0.0366831228121424,0.02720333460294931,-0.07088148179607454,0.06076696977779009,0.07713693694717258,0.06415702916038415,0.0010492602392005738,0.22383323737768232
PRG4,-0.012845884769835666,,0.049643709023840375,-0.02516990403161296,-0.014774669893965036,,-0.027824213890657194,-0.0012448983871571014,-0.025084700187143812,,-0.021720654577660828,-0.03496678441868886
ZG16B,-0.008591366828212973,0.02147399248547942,,-0.02921275190143275,,,0.02222620275192382,,,,,-0.02143187723870695
TGM2,0.10494282335632228,-0.02212996113864838,-0.08991916958695483,-0.01189494613788532,-0.032836727932673775,0.03948916151788189,0.014381367283421922,0.034187707945120084,-0.020679864440022476,0.006537645155778264,0.0047354419436994085,0.0054387724500265045
VEGFC,0.01522057174056719,-0.0065179476861999645,0.065781906624292,0.024339472809002127,-0.022743112819159743,0.03368906814561542,0.012344175396821184,-0.024921661233878217,0.039264082097728234,-0.025150933811694334,-0.029545160851615106,-0.020517867281113312
WNT6,0.01985876192071939,-0.015488226790397098,-0.007698434736473452,-0.034813218224653185,-0.02035807268923013,-0.0007393184777650256,0.01818472576187221,0.0003787040835750204,-0.03159546122354636,,-0.02297466814508448,-0.022145559214738417
NRG4,-0.020741306625802758,,0.06881456055099713,-0.01177635985164663,0.05205611222162942,-0.023748195566365586,-0.009242979407696304,,,-0.020195836570887235,-0.006483920994068111,0.15663772742980048
PMCH,-0.009096463100559995,,,0.00823700701015892,,,0.09503997473326134,-0.01968320427426716,-0.02385206152164056,,-0.013161711695526039,0.007143944969260725
COL9A1,0.0732035901962047,-0.03846894625566625,-0.001266088084766858,0.005215236323562893,-0.03778203928361921,0.06327811028239859,-0.03242010016908506,0.005510029887286403,0.10820145378935808,0.03419871275743656,-0.007294589445266357,-0.06133311052709801
GDF11,0.02874891560395699,0.02433473151208028,0.10376733421820813,0.03156632092754175,-0.025141748264099623,0.03513331967079908,-0.0582339126345091,-0.032862431262863596,-0.02020222296987463,-0.003064793562316373,-0.050493307804723456,0.07802555585740871
IL24,,,,,,,,-0.014675322802092002,-0.01598649097384383,,,-0.037232232377008116
SORBS1,0.10048816036275099,-0.0036243453349560535,0.018822642068318556,0.03867025469667061,0.04211129397607541,-0.011749935764986551,0.02956093259570427,0.06677185753806027,0.03405880535373241,-0.04083231953168084,-0.08115947652545742,0.11988309200610803
DLL1,-0.00856066293368608,0.009549802319308185,0.07220563057681904,0.043500948719740945,-0.03630309323293251,0.010537317915392147,0.03931508765734577,0.04351641293069949,0.043867444190436124,-0.022528960890879947,0.032693899900494615,-0.001186193539480744
TLN1,0.06662623169418656,0.008575016388286108,-0.04267936548581129,-0.023001242607645214,-0.02932278367777273,0.022025934636594326,-0.07198945734466639,0.027542345912265693,0.02967168190977329,0.04373890636613515,0.0505287565352477,-0.07966560064088662
COL2A1,0.04400713324943044,,,,-0.01319602155924373,0.014202681213063614,,-0.03208217946927005,0.009574886299435158,,0.0005113208825394869,-0.030004687932036197
SHH,,,,0.04105184837769558,0.010224655307271633,-0.022939713224371383,-0.004137723084275345,0.08904806469387248,-0.028133508847005648,-0.01369258442716835,-0.03768933424484834,-0.06068271313150752
PON2,0.004593205410645113,-0.005645155202284585,0.1337003545068051,-0.09592183126678591,-0.020449807203326398,0.02096285984655222,-0.0343986639807333,0.08540509314025459,0.0915910435233744,0.01337707344033474,0.017793257656735194,0.159540391301991
ICAM5,-0.06069489947140588,0.01202617258489158,-0.043764252310662166,-0.0022473149320233906,0.041198853050074744,0.03711958272456132,0.02920273671115669,-0.029657803712338036,-0.043130056051604776,,0.018047059573672173,-0.0044791633430380775
HPX,-0.012556523161459868,,0.04124744788677651,-0.025492398796776415,0.0007204907026291712,0.05889679518761574,-0.02919056913695011,-0.025592407398061325,0.19256406370980284,-0.02707742724645409,0.029501351190530475,-0.05314856608551235
SFRP2,0.018192081866088516,,,0.011044328323736806,,-0.04585962984192531,-0.02432843052486817,0.03143952916819464,0.0592584892268593,-0.023546234014503058,-0.018163808273052435,-0.009414587986686783
CFC1,,,,,,0.07183998424421918,-0.0187198825049753,,,,,0.07425224211147784
CD70,-0.02853824682928792,,,0.11302822171114611,,,0.014293870194798478,0.07889929856231204,0.004366957673410442,,0.015574673447457488,-0.058504870165249
HP,-0.0038172611976444747,,0.045721845285801026,0.037255143007842315,0.08378647542049168,,-0.04102232994725212,-0.02960120593690429,0.06393261659418938,0.07374918366288816,-0.01476735972930485,-0.08243673154369567
CXCL2,-0.05406296165390994,0.0658165384986394,-0.04688629045067569,0.0027454400913423304,0.00821213918362902,0.022399893736181082,-0.025589007764616624,0.039516307539643775,0.014875266663016333,-0.07323152742536702,-0.01868374833583564,-0.05781795551737308
NPPB,0.006661723946119771,,-0.08631626735846422,0.031977723284659844,,,0.05172633257554105,0.008196887962964305,-0.011240878606407195,,0.07682774302682241,
CCK,-0.13079737052017043,0.0032145904532544962,-0.026198390775451483,0.008624734483818184,0.03645555126870519,0.018009215608968124,0.125972837950659,0.014895788633866093,6.6142644817655e-05,-0.05654161347527603,0.013507744091531049,0.13049514343441607
SEMA6A,0.0163868163627154,0.041480400964821876,0.1176590085407717,0.005593052775914142,0.02689131954077239,0.003785197454634579,0.008033882003310275,0.02239282867336574,0.027729875215838425,0.060132142863431624,-0.009845068724197803,-0.021930423403132365
IRAK4,0.05795328347511175,-0.03800854751085018,0.030018295953159347,-0.009955846222991735,0.0360325743143942,-0.0009353127589157911,0.06403898466791087,0.0756411057050285,0.05308216772644895,-0.08063187006704119,-0.021262377009099834,0.026416579921531975
GSTP1,-0.04631999038685124,0.057325775368874454,0.03182653201124554,0.01914789327699256,-0.05935502008727576,0.014680622652733637,0.01405400064939255,0.04748046534115043,0.05561466587109293,-0.013202875054144867,-0.015459528663714415,-0.03508694574620746
VCAM1,0.08367597894262616,-0.013257314371890988,0.015567667170466053,0.010938998750216526,0.01594861813521196,0.027311092242453493,0.05299865476187379,0.0762194272399177,0.035830033026730775,0.02903874054233516,-0.019461106630518647,-0.026104175681507556
NXPH3,0.033122589864886184,0.03498085303840187,0.05065501196979192,0.05224648701420112,-0.03291228385461607,0.004361711117199614,0.09898444237016095,0.05864048100812804,0.09643957998174504,-0.03790721099005591,0.05316123968327439,0.08426179813118927
MTMR4,0.00990761796637362,-0.005237898773344148,0.016521484292471876,0.040255023671374734,-0.014733525487001999,-0.03106101336312478,-0.012993303654038134,0.03824269826678466,-0.03758985490600159,0.015342175198217775,0.028381683446213998,0.0009983765677034524
LAMC2,-0.022803104670640957,,,0.009702861899132628,,-0.012548996504501477,-0.020635561309029264,0.02926450667248471,0.056981279088418796,-0.019526252110920114,0.04637887730077751,-0.03207005528607362
IL10,0.01086364267737322,-0.022184123126041094,-0.03034780227717931,-0.04390110487229101,0.07499437898887325,,-0.01620009363088587,-0.03434072957226306,-0.039652652853459223,0.034671502887503015,-0.03181359401495895,-0.055788344943270805
SEMA4D,0.03932302534853029,0.011960989604099671,0.10829780507275676,-0.022931739100668588,0.01554182667365862,0.018360643263206026,-0.020363698464275673,0.013541683985372572,0.07385780359107862,-0.006916288493832751,-0.014420071826673441,0.04925739677623154
TRH,0.08490901592995811,,0.0019040737981706303,0.012619903260362044,-0.012985885689459326,-0.002906861016207569,-0.02042079101444935,0.029891043531141102,0.030144201307386948,0.006148546654879655,-0.02376096472894792,-0.04387712621703048
SEMA6D,-0.013519215115567716,0.05110350922609594,0.09060464159650905,0.017762039251399072,0.04464843402608249,0.04502099927837562,-0.006147145740422644,0.016773067707725985,0.0043884176571871705,-0.0031943329460374197,-0.02117390167737792,-0.057848581828393
CEL,,,-0.002084032949834121,,0.031243672258609488,,,0.035976607335725705,0.020776828161284386,-0.03806281046460604,-0.008514623021635302,-0.03426247877329149
PDCD1LG2,0.04360764756548064,-0.03998424832509758,-0.04272555779466115,0.0356574077318006,0.07480946566985669,0.02138364877173327,-0.02694213368311038,-0.04683936962017961,0.11829158770079477,-0.049002073215915126,0.009724928528821434,-0.018591077476847025
SPINT1,0.051934205032429334,-0.016138903282509446,0.066321807743026,-0.03731380596125343,-0.024116385712967182,-0.02414313509471037,0.012422335862992944,0.08547234942651025,0.03873061280122471,-0.024481212406264677,-0.04887538199996043,-0.03042444926762492
CTHRC1,0.04975616727906609,-0.023234087991820095,-0.037152774839375964,-0.038082257834013276,0.07041534229043009,0.013381620047515847,-0.03862295313289761,-0.0035178201309325084,4.8223447359107004e-08,-0.07149093048628817,0.015367946168062014,-0.009536102826875186
PODXL,0.09219523738517539,0.01646338199282092,0.04540445038071165,0.017070318510384652,0.056596341384469916,-0.0035439341045222722,-0.039696365757367694,-0.0032798211848718774,0.08230458519823518,-0.022886205712302956,-0.016186554605716254,-0.1199966282709914
JAM3,0.13057510988648,-0.05109516464308419,0.04332441054103448,0.005469195110653997,0.05182473569738715,-0.04221978765996713,-0.06577021845623765,0.03931570265487174,0.016923844236695504,0.06619717617846678,-0.03815191975129143,-0.05488646118694509
TGFB2,0.09034202160411371,-0.021986754595727163,0.09184807109267963,0.005150380250663116,0.07964280440798774,0.061067980084944025,-0.003015777252440823,-0.02429111939330687,0.022660425310317447,0.02806867702541662,-0.005900453750304697,-0.0030458580980990864
COL18A1,0.09841606128570801,0.04765472173017474,0.11518562732827355,0.0014929751708251256,-0.02220695982192594,0.06177931312378204,-0.12902870456551704,0.023555116540360917,-0.0010013655341668268,-0.025305724575990243,-0.015191783137815374,-0.05677991716878437
NODAL,0.08388211688166873,0.0065372464869603185,,-0.005134339670645611,0.014891676459399848,0.11658218743091023,,-0.021938143500853654,0.06461592169262374,0.007935119136264879,-0.014609735723752036,-0.02942471882210176
INHBB,0.04479315865784837,0.06641811184599214,0.06455836385168094,0.01736913987995218,0.0005026650191684941,0.04229364842321055,0.002905060686653517,0.04119730560042947,-0.0064446687753703675,-0.02818003906998464,-0.009327671277213274,0.06083996760644628
LCN1,-0.022803109801432356,,,,,,,-0.023334761638887154,0.11387914664122266,,,0.00037444842949032643
ARF4,0.05220363922162774,0.03056586011216674,-0.025830012495172416,0.010360141202876578,-0.045960028306728413,-0.006341357636751792,-0.03842970972236179,0.03920721126268368,0.0445107867193958,0.019168649393621884,0.05230737021263377,-0.1045948900274288
CXCL14,0.05686746164877462,-0.022704482521481873,0.051264490204227575,0.07158274875639577,0.09135578948618917,-0.0002330342799548775,-0.0084492036934876,-0.06051534565554328,-0.06121653205161188,0.08980004559468271,0.018714350329093542,0.0632035936486306
