,UKF255,ZH8811Bbulk
BMP1,0.0598619972159564,-0.07599818447103082
NDP,-0.0008610823540360737,0.07175680440682662
RTN4,-0.02364311685610613,-0.012222218446571584
HEBP1,0.07771840088824283,-0.009372047146478076
WNT7B,-0.0153750497103024,0.05407696230828266
PTMA,0.003402209767287605,-0.027774402407083225
CEACAM1,,-0.022250841967894796
PDAP1,0.06271915640605058,-0.05222473838451486
QDPR,0.02219283388253946,0.07595603497489041
POMC,,0.04451910741510319
CCL18,,-0.02216833478561511
CCL17,,-0.01961248966951814
VEGFD,,0.01366739987145561
TNFSF13,,0.014734873142220913
WNT5A,0.05433383931351142,-0.02693175033002966
CXCL8,-0.057248498136198804,-0.16003759026200426
GRN,0.07091671388003123,-0.0565510111765373
MIA,0.020279246479357447,0.10768783998454143
COL4A4,0.08194028533516018,-0.035627077108055745
TAC1,0.03695877124230416,
RARRES2,-0.03721798152909266,-0.044527121606078614
FGF7,-0.022680905157769892,0.03720881879071515
EFNA2,,-0.021147936195669726
HBEGF,0.017096122255233145,-0.04161993037822237
CSF3,-0.02242601785631683,-0.0734419652597822
PI3,0.031024694718228087,-0.17203430229204217
PCSK1N,-0.018697349227127024,0.003699712007585911
NTS,,-0.025764747149644173
SFRP1,,0.00794091598420009
CXCL13,-0.01628394247273765,-0.03874546898621889
MICA,-0.03147878594344781,0.07188335027515694
TG,,-0.031732102624864256
ADA,0.04782611431716395,0.059147934429849565
LAMC3,0.14547198427309457,0.0662933151986476
NGF,,-0.020863672354219084
HMGB1,0.05391002222826211,-0.10049379175725939
ITGB3BP,0.01234211651574405,-0.05482697141849822
AANAT,,0.0003509790722744687
RELN,0.015049590041203955,
IL15,,-0.019236653471376836
BSG,0.03222323813754693,0.0037502393201868617
ADAMTS3,,0.004094283445209863
CD34,-0.02354743225172411,0.01110409907527518
PLAT,0.07748664616594181,0.10983270939642778
NTF3,,0.05697820508897234
CKLF,-0.0380251216058341,0.10294681561781939
CD24,0.005140202386006756,0.021628710018318346
HSP90AA1,-0.06702669369320703,-0.205175537109804
BMP4,0.033983520760856194,-0.014820058576158415
SCGB3A1,0.019240597340826563,-0.00983112016042857
IGFBP4,0.09261221990547223,-0.04471669649861308
LEFTY2,0.006961947097908206,-0.024316327035498422
PF4,,-0.01938354766316178
ANGPTL2,0.016886845814415675,0.1307575569414271
LRIG2,0.0442026955382759,0.07117106239485887
ICOSLG,0.008079445568033469,0.05965861432268939
WIF1,-0.03887202984140956,
NPPC,-0.030073848840449887,0.04106458457860737
LYZ,-0.03840257651286823,-0.006154316844791649
EREG,0.09030456897563238,-0.061592054348211064
SPTAN1,0.030730316984436325,0.09921730996756987
COL8A1,-0.027999292577782546,-0.02062200144625548
GSTM2,0.01888107440982343,0.05668665546340028
SPX,,-0.024067152001490462
MFGE8,0.02529923329249529,0.04680076723575242
TGFA,0.048926748644878955,0.10872225852729063
SLIT2,-0.017817074792221957,0.020429374722293545
PLTP,0.09853890512407994,-0.06366355252626198
APOD,0.035460312552637645,0.19777106102455727
B2M,0.031937550376398,-0.016716520778260864
OMG,0.049605155202726056,0.17404642651351332
CXCL3,0.054846516694352476,-0.05194384875853776
CXCL10,,-0.025998956638702806
RSPO3,-0.02242601855580933,-0.050487081953882275
CORT,-0.029762381983996045,0.0002823002867506727
NCAN,0.04483487415951638,0.18266585341213956
PRG4,0.12691876418188433,-0.02993013192542031
TGM2,0.05517918110393485,-0.02510417046396803
VEGFC,0.09706596195918973,-0.03065819398563827
WNT6,-0.02918939974065719,-0.037698530004751804
NRG4,0.19820930103069825,
PMCH,,0.014755611085719985
COL9A1,-0.0027384310463685075,0.10547658599332611
GDF11,0.0686093438867497,0.003608791330049483
IL24,,-0.01907448685063065
SORBS1,0.03094448702333112,-0.008778236455253774
DLL1,-0.010247139857633527,0.18993427988181077
TLN1,0.05753794660971781,-0.015654666696145545
COL2A1,,-0.033063547665479955
SHH,,-0.012370170330734077
PON2,0.084881205627433,0.1124508271090072
ICAM5,-0.0014663202918343853,0.028454926543671537
HPX,-0.022426024451534476,0.0056566859097004485
SFRP2,,0.0049003987054440645
CD70,,-0.05372942250579833
HP,0.03355552613391359,-0.0427436345564904
CXCL2,-0.04161785985743133,-0.013519037687433072
NPPB,-0.04602192496294329,-0.040951955724336235
CCK,-0.062324876099877344,0.03393183900465012
SEMA6A,0.045462976136874285,0.041633832275451726
IRAK4,-0.008157578514021565,0.02799321475641011
GSTP1,0.022302854440758694,0.13712956398672185
VCAM1,0.021746472612708352,-0.0577069008133309
NXPH3,0.0013118437762468852,0.10211712360843035
MTMR4,-0.02463119384924421,0.04028962431943212
LAMC2,,0.059974699574895325
IL10,-0.0009122283142747351,0.003454734568875705
SEMA4D,0.04657750861900086,0.15302405739982328
TRH,-0.017320122529861433,0.0665120584459592
SEMA6D,0.08803472744396663,0.007365829277101394
CEL,-0.019006752856391043,0.062414387155556784
PDCD1LG2,0.04422831422363295,0.03310528976970964
SPINT1,0.0701656513747148,0.029712311806783926
CTHRC1,0.029811261825763106,0.01740366084733403
PODXL,0.07084338880363993,-0.04902727403835906
JAM3,0.012869501552454086,-0.0816469437154694
TGFB2,0.08341191013498918,0.025562645553506347
COL18A1,0.08930325620240663,-0.03753057240880469
NODAL,,0.011476392305478571
INHBB,0.014261261323556061,-0.05635802658066075
LCN1,,0.0876201705778736
ARF4,-0.03615377769510388,0.13962542350383816
CXCL14,-0.03036120868741467,-0.12216465222570681
LIF,-0.016340491874206664,-0.09068284331950265
IL17B,0.157857900797736,-0.0356270792117582
MMP1,-0.016176691941744613,-0.03667496927415816
MATN1,-0.02766884794252884,0.13009453447299868
ADAM28,0.02502196297528181,0.0147877368941874
TCN2,0.016654868491613548,0.031246995437618576
CUBN,-0.027166888603381133,0.014577229921517436
TIMP3,0.02008508155390906,0.020159459948955634
PIGF,0.03220748299106256,0.08645025159899646
CRH,,0.0011992138964615894
BDNF,-0.03405475717476907,0.0038415942575183858
CCL5,,0.01307441019485395
GAD1,-0.010410368948377186,0.09868430221034513
COL14A1,0.017120139333674574,-0.07433005912449617
HLA-A,-0.041279057546040075,-0.17867228975069363
FGF18,-0.0173201031882793,0.011532655614615913
ADM,-0.06260581428522279,-0.14268607332754757
GNAI2,0.014271635202201203,-0.02751883184737257
COL11A1,-0.08763727686531807,-0.050961031438743566
NUCB2,-0.021979289664718068,-0.07966117410633257
CXCL1,-0.017066590420916728,-0.027011311731813287
VCAN,0.04237008839498547,0.11500615273427842
MMP7,,-0.08764279933450848
PTPN6,-0.033150729591965786,-0.00618649815360851
PTGS2,-0.04493968733395093,-0.07627757219020745
CD58,0.031646426071099985,0.09285147327664647
TNFSF14,-0.009301525356781967,-0.015899726879133855
CNTN4,-0.01991133562437267,0.06102486155651953
INSL3,,0.053459563717313564
MFNG,0.01058769356533447,0.05290586247828098
ICAM1,-0.015374566903020543,-0.04482750420791423
PROS1,-0.0033467272855506346,-0.07713156936799655
CLCF1,-0.00979595528386235,-0.015426408196533755
PSAP,-0.005328375484536282,-0.12075632294695732
EFEMP1,0.029974235611599332,-0.06683399441234175
C1QTNF1,0.033003017261565876,-0.14001996890003016
ALB,,-0.016627816565107992
EFNA3,-0.05187429216124058,0.017266687110668852
DRAXIN,-0.031243494910241636,-0.09222541005455562
RAET1L,,-0.022250827385624696
NPTX2,0.010659146995981306,0.03204914127819087
FGF11,-0.03302117972960117,-0.01418328046828589
CD59,0.039849706468525585,-0.06645005463481508
COL9A2,0.04637520495352533,0.1586091892945467
DLL3,0.019064127247314787,0.1826640059198808
LIN7C,0.020655165927637623,0.06946224789010823
GDF7,,-0.0190744928938143
PSPN,-0.049684623058437495,0.010563704608466023
ANGPT1,-0.020349860622740752,-0.04794575451361696
PNOC,0.0037520439648491056,-0.020283899646116633
L1CAM,0.007582545261619441,-0.17243075925105225
APOA1,0.13148388137819425,0.10598653834121405
PSEN1,0.022691572764308072,0.044070717480283385
CALM2,-0.0065986598767574876,0.04825209565591997
CLEC2B,-0.016875266869284596,-0.04198757718982274
NTNG1,,0.10389540953698959
