,UKF248,UKF255,UKF259,UKF260,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
VEGFD,-0.015990751150165006,,-0.01595876643716131,0.03434404271101806,0.018161331033673993,-0.04298089655645299,0.14571887067395098,,,-0.019381569658295027,-0.010532930261255997,,
TNFSF13,-0.021324609164515517,,-0.009880528560688816,,,,,,-0.03185584534612858,-0.03041168660402589,0.004754262991005787,-0.023294660953459362,0.04677788630708296
WNT5A,0.06662695298375287,0.06499173715048116,0.05629881709506519,0.09281900533220391,-0.028539291024120946,-0.0024056636710716684,0.032479003463681086,0.05238006394519405,-0.046120982028371164,0.006045984827679296,0.06916196149139009,-0.027711366444201465,0.009216399309188654
CXCL8,0.05824396301575267,-0.022873898136869315,-0.011695600019430404,-0.06656916221003577,0.004840707799829594,0.12010246402652025,-0.006504279059317755,-0.04478284983628191,-0.012720996789642901,0.018727207704868583,-0.012217941627138218,-0.004343732006194658,0.014630431436172433
GRN,-0.03318443654434948,-0.013133687511629454,-0.018543247790999418,0.0007116817543019501,-0.03321227235989735,-0.024734497005943525,0.05353437898325086,-0.015933736739159234,-0.05224923950891947,0.03666047466545296,-0.002100462927255003,0.04061260285524272,-0.03817835991484368
MIA,-0.0322071309619834,0.01906877641682148,-0.03016200843912606,-0.06888919488504675,,0.02024095301634268,0.010542792554376559,0.05822613690648485,0.044826969521959865,0.014386319755816127,0.022562095820900175,-0.006825523448752009,0.13504165288572959
COL4A4,-0.023307331469811933,-0.017863092206281274,0.028464169973371683,0.12408898462368408,,,-0.036548823943778896,-0.009875991898881753,0.028446953924090662,-0.018097522155052656,0.07167985218097943,-0.041983799005941146,-0.035090686003982734
TAC1,0.07443098059666017,0.14074253948385593,0.023777303099161498,0.04443786973378281,0.12363378683959804,,,,,,,-0.018793966979338734,-0.06536086683941097
RARRES2,0.0023573728375039286,-0.041470389653499605,0.004171337849316393,-0.06727058156216455,-0.06440604436652746,-0.0008793914546797982,-0.017279868986942292,0.027132591276043703,0.02399962512879844,-0.00684370359692744,0.025418349526160188,-0.005082818551626536,-0.020472394691293635
FGF7,,-0.04023239007046432,-0.025391014620401907,-0.038996493744409666,-0.010475106579298296,0.11356003584827856,-0.05870061635377994,0.07407280072585873,0.08019371526515863,-0.02279814855728821,-0.01453975035689454,0.002700124375105634,0.03228109315098206
EFNA2,,,,,,,,,,-0.018420884885927358,,,
HBEGF,0.018316218755123733,0.07443641289555232,0.004454261238312616,-0.07061720704319854,0.04101075285110081,0.051367393308341204,0.016268371251188428,0.06559354075586354,0.008830944536965616,0.0415738785135564,-0.06470223648175064,0.054182377303795395,0.040593982272600984
CSF3,,0.17863771653479515,-0.0003070610683629354,-0.08220738555345634,,,,,0.046362576638980475,0.05079752892561776,,-0.015051819995555302,-0.022831382851856673
PI3,0.01811602929931541,0.03233246915738936,-0.029463231873292636,-0.04031792946927756,,-0.0610691103283219,,,-0.04855186846040557,0.02906172264457521,-0.023430323169833817,-0.032702604373365717,-0.0552429844681425
PCSK1N,0.0018308643416726801,0.0519968608509293,0.021285586040956532,0.05518592990932927,0.03564203554700352,-0.0181524636714329,-0.017147008513057237,0.02773952354544182,-0.009087132428694376,-0.033312130129086785,7.187712437715546e-05,-0.014849611218030247,-0.08119686859362023
NTS,,,,0.008520227241663961,0.02633005570441687,,,,0.00661515117086949,-0.022442352623316595,,-0.022289692928917432,
SFRP1,0.04298850254850892,,-0.012498438403040067,-0.028148801944011533,0.09965130201824175,0.042363712614439344,-0.006469706689837233,0.013175372854096647,-0.011836396334762533,0.005731015344022561,0.010652786402479216,-0.0217717369348909,-0.001850180320364725
CXCL13,,-0.02172485000580097,,0.02485593823459922,,,,,0.04676899982618331,-0.030073770524225288,,,0.03901832509789837
MICA,0.05282493688991163,-0.0530016238248359,0.002116122061551953,-0.019824049968750188,0.009471909412141984,0.10081610828146703,-0.015175723314921398,0.11047748509534819,-0.010105916094537966,0.0016841607235801113,0.03432788765843407,-0.038230205905682005,0.04162057112762661
TG,-0.012587959095257322,,-0.013487795217514227,-0.01750350032971092,,0.015124914616024105,-0.04575035383106958,0.010875271614219192,-0.022059284732992773,0.035723422525562036,,0.056133724116647035,-0.03299419875362787
ADA,-0.05124641729957769,0.022522928868329253,-0.03504859070040859,-0.047073034040659135,0.06139221508731465,-0.01624199950384558,0.024627072817870542,-0.05055109956491193,0.006759446204416494,-0.013801354968049568,0.036675762587137894,0.0076665310048327565,0.06758535405708682
LAMC3,0.012452411153009713,0.0312327184093076,-0.032798444081151915,-0.009568185849171918,-0.04186268481188518,-0.07039553711457786,0.06619793911568989,0.028857635069633902,-0.003760053933601011,0.042102284011277843,0.03595368598434577,0.04471412757805014,0.06807654447069175
CCL7,0.02018872212655442,,-0.009751654392417097,-0.036984709916405706,,,,,-0.024881869044164926,,,-0.015772848311832684,-0.06250300421722924
NGF,0.0030349716441127974,,0.07120379504167498,-0.03947732841809165,0.0016322387594792432,,-0.07545861679605538,0.037746452690688444,0.0015600865502635028,-0.018173277202031195,,-0.047223432459524074,0.019462136610574356
TNFSF15,,,-0.010858944113263156,-0.02738335371735669,,,-0.0489860298078688,0.05672943156739567,0.04575029262705096,,,-0.04167459604284507,0.07319865342517806
HMGB1,0.013415078091926763,-0.019192579280261447,0.033483312596093835,0.05954622821535755,-0.053778248509585395,-0.00394440981199487,-0.032152555865685724,-0.05982552431778871,-0.05142770485789563,0.017404798588285208,0.06379519713825753,-0.008098318128369848,-0.029238219409356475
ITGB3BP,0.02153120216741829,0.011778632514126926,-0.004016235600929841,0.03371347482445839,-0.03692784569406691,-0.060277066225253466,-0.09664950497230596,0.05391290160037418,-0.0025550748743029604,0.004403278492777998,-0.018777035282304327,0.008948411690473152,0.020736265222641617
AANAT,-0.012652599921925401,,-0.009880529615218825,0.006246584489604839,0.030583396111843707,-0.007402166757269676,,-0.02649193089634582,-0.02182841994250092,-0.024789521840207638,0.05900155488596333,-0.016688331276049944,-0.02253804728419454
RELN,0.0019761561655755183,-0.003063438101739547,-0.01715038671640376,-0.010260481341570826,0.02779892783305352,,0.04928030914539202,,,,-0.019282585750870083,,-0.07656797155599401
IL15,0.029770209600006634,,0.011783507078226778,-0.036701678060179925,-0.04251203282209854,0.011159459650711344,0.017230188358264533,0.05371071384931172,0.0047814128418581904,-0.025828273256985113,0.043301340286528656,0.0055705189235231885,0.07492374693573539
UTS2,,,,,,-0.044243950301012636,,,-0.018588497150451536,,,,
BSG,0.023225298140867406,-0.03307050712728852,-0.005138643740182014,0.04170944806387628,0.03571586029081807,0.045439475610997274,0.02090824340773181,0.10279204298307817,0.05413882516300515,0.045513706549832104,-0.0005879397247014754,0.011963463036660061,0.1133173355029307
ADAMTS3,0.013591720230742232,,0.016577967532184785,0.005061699283177351,-0.015762592920686835,-0.043090827786815264,,-0.031721390258013585,0.026643902469034378,-0.026830687192755786,0.010551872266796753,0.027266271662657285,0.011389449803302146
CD34,-0.01605206227340399,0.06693763252982372,-0.012779567866760514,0.007705059126056559,0.045230395589976165,-0.03261651611113206,0.06622501385916742,0.01025074413046925,-0.03902492123298541,-0.00011817335068108532,0.028995283415225486,0.05276222853372234,-0.011559319974701948
PLAT,0.003304388832581975,-0.010417530361801975,0.031511286188521434,0.02352879570347634,0.014958951369668308,0.018316183150828044,-0.0002385483271791542,0.05887150311310628,0.028085551099402077,-0.02582827754004802,0.009818102484257466,0.0665632023061856,0.057726611414113525
NTF3,,,,,,,,,-0.04025973668588375,0.02844918630200475,,,
LTA,,,-0.012498437818343476,,,,,,,,,0.014293858986535056,
CKLF,-0.06692193868582773,0.02603527773112647,-0.0018877737265651105,0.02808553431722094,-0.009563671751372299,0.025991267168625168,0.04362235240908529,0.036911714162231116,0.02765720959540139,0.026837581924229897,-0.010056399484320341,-0.00829155816300297,0.08206150872691491
CD24,0.02904923175310229,-0.0010200673716079316,0.03718277159258353,0.08529944817376545,0.09280996098539612,0.008869083347603196,-0.042394791965426,0.09837132917589894,-0.006043385703716223,-0.05878361551973048,-0.020062044103245216,0.011177716501101935,-0.041343847348743544
HSP90AA1,0.027479880668105663,0.045114600643690286,-0.0202579913327894,-0.0065453023868388,0.017950830685615454,0.010821013150917068,0.037778235409906706,-0.10356401279354825,-0.09030249124728643,-0.007065735335462263,-0.026758475198881866,-0.04034034841797042,-0.12436365655229567
BMP4,-0.034957437558116984,-0.030582375754579675,-0.029160355805663497,0.0018762914911017268,-0.0010368399995197971,-0.03926719310283077,0.05596295838542306,0.07136805610159613,0.016723414457232966,-0.02772000146364591,-0.00714173084412044,0.01652377496694898,0.025439506133979103
SCGB3A1,-0.017974649373379843,-0.03198062292085084,,-0.029383734903008232,-0.022206138854868836,-0.04298085477514247,-0.038259057041678715,,0.013678730655724974,0.034071894931482924,,0.0436845432966229,-0.03435542880185481
IGFBP4,-0.016218446988420707,0.01098608129281214,-0.0051688670413464,-0.029837497221757145,-0.04191755592684181,-0.00576211478668845,0.12360968428200965,0.07757142642948225,-0.06142793496085242,-0.012980752252435742,0.02760225929086126,0.05118454099672672,0.04588432799378891
RSPO4,,,-0.019131048812307656,0.05643142126784368,,,-0.08810586360764477,,,,,-3.82055240470204e-05,0.04216123531234602
LEFTY2,0.046393339764362516,0.03296463021801225,0.013540736085347947,0.01868448856317603,-0.02206616077161021,-0.038048338585865545,,0.0077445961763671425,-0.02112188916933604,0.1135546441769135,0.07742229273684906,0.09388544405061458,-0.01624032630439324
PF4,0.017628365279404153,,0.02493778210769998,,,,,,,-0.016884016335225276,,-0.022459973708274194,0.13260348293864893
ANGPTL2,-0.03650771596503936,-0.05284776421219954,-0.02719261809618885,0.008663931351333181,0.00843638565380173,-0.009529841142868279,0.051380323178277086,0.044244964193639956,0.030682530943602584,-0.020953273186567683,0.08482091904311222,0.07624334051206495,-0.020209289360752856
LRIG2,0.05093270438005135,-0.024849118769928163,0.07311913965952384,0.02914506964314944,-0.025400208673088252,0.06120276616697403,-0.06472830286884243,0.03084092572546511,0.041496192829815995,0.03858980035596557,-0.02345502760747952,0.007609185570930449,0.04656444129131495
ICOSLG,0.02530659611908973,0.026403731443417105,0.0307092231273531,0.026910189322558897,0.06286873136924495,-0.0018947256011104315,0.02307124476452871,-0.010964303548329403,0.0424200329173156,0.019680965154795012,-0.03333833557461569,0.0005629702294628955,0.1006715244163605
WIF1,-0.013733582235110349,0.06895143029058273,,0.02779301971649603,0.13307881024430285,,,,,,,,0.05274819354528389
NPPC,0.018124944985797035,0.06373143759000321,0.07392653007509538,-0.004585823088150592,-0.054784018759969105,-0.032081736841332587,-0.012885848742561413,-0.03172132933518407,0.10690650009497918,-0.03194569081079541,-0.032361056156589796,,-0.0023444221687325055
LYZ,0.010511528940415123,-0.005318774205995517,0.0037120133752221655,-0.08048340612432468,-0.02370460364163373,-0.031088639956457276,0.027691855988518237,-0.056986963281044696,-0.019283048408271306,0.008274251053630065,-0.026737095834128744,-0.014572057175352371,-0.03633077078370106
EREG,,0.04823733739402367,,-0.04772449108838737,-0.022699630855293217,,,,0.0596207505287163,0.0267888085336469,,0.039473124923650856,0.013008999142014824
SPTAN1,-0.008375335523667317,0.03529885223009762,0.06786369587904073,0.03946029145968554,0.04390617631122719,-0.029133693942753634,-0.003160725409093471,0.07517642935973756,-0.027290363287427448,-0.03492534503944582,0.0201297904853272,0.0008410823443228746,-0.02649138464848774
LIPC,-0.022827376521784314,,-0.015289736692717304,0.013060157309801245,-0.012876187517497304,-0.03871231366661245,-0.025939546298132735,0.0490018181894715,,,0.038893047654764264,-0.013276627049544585,0.052176445523127245
COL8A1,0.0077453343042235626,0.044805185287858464,0.07763113874195295,0.01286494950311204,-0.009808245829287765,-0.0022606439580740946,0.026678182991128185,0.07073453524338033,-0.014918667518495774,0.007249697639255279,0.046617755726995884,0.023183748114924723,0.03397187335967655
GSTM2,-0.018041256810435894,-0.049784981903094716,0.09174674845327556,0.035690145287508336,-0.03610404253677848,0.07068408527880315,-0.0792425300501386,0.0590750053231422,0.06104123345779814,-0.027938174931414556,-0.05717884707384327,-0.012357656012011574,0.04296746857899776
IL4,,,,,,-0.037005277235481734,,,,,,,
SPX,-0.018879315807192213,,0.04596728649435412,-0.01016841481898368,0.010458139130966989,,,-0.01262913943356469,-0.02508704653880338,0.017191991921956386,0.06289351593158674,-0.05809217190000487,0.003847243985384761
MFGE8,-0.009863427584599403,0.027499170981392086,0.018307133455637156,-0.03769305000106705,-0.007191458966380209,-0.09313002457231134,0.057882999387239537,0.0917687235599353,-0.011391990182542368,0.012404199071651639,0.0376711502046994,0.043753325788805725,0.02401894310187238
TGFA,-0.0023971897659969457,0.004850718700456719,0.038926036480640316,0.05221250424214009,0.06499235075078302,0.04238598337038712,0.020059385825874933,0.024480941558384154,0.08184546487772541,0.07454784662806709,-0.08020724806763255,0.01141424574680174,0.062391533021238905
SLIT2,0.026003282731575334,-0.023770243480729078,-0.02895725137345162,0.034034420531289244,0.025894531437496798,-0.07614790152540364,0.006924322355493812,0.0037091859794362377,0.032386540597965016,0.035896569818989546,-0.025776751265363447,0.05612176217898286,0.02595909556885821
PLTP,0.022320475315164786,-0.01824262605689417,0.011448581879901894,-0.020069760203490262,0.008235412595564836,-0.05262332308887747,0.024514637418190616,0.10248645966643666,-0.02718121746526882,0.028404219359409625,0.002523683923719739,-0.009208749275093102,0.0878518233374423
APOD,0.01942003025314218,0.023429236002928105,0.029351882329724913,0.12426164628448466,-0.03368609870058427,-0.04768838642013258,0.003748331905584144,-0.13007704005881865,0.10228795526450962,-0.015504977995567057,0.016139957550539166,-0.05717883293305239,0.07617741069962246
B2M,0.0034402000783085073,-0.05032012281034036,-0.018367606493317454,-0.10771504702539722,-0.03156150020705565,-0.022828128606117562,0.20215668664254888,-0.0815327674231818,0.027221106211057288,0.05381196711315508,0.05009330303819282,0.036099682830199216,0.029408168164929045
OMG,-0.030688691224738305,0.05355227555096007,-0.041762739623204925,0.08624979542028352,0.047614855034205934,-0.07773821519405885,-0.004232156156282876,-0.05372149943821134,0.08519446714667862,0.02463508888733862,-0.012992929679362074,-0.02369111616061945,-0.09887716371027319
CXCL3,0.07176929089991585,-0.005249980421361128,0.021149049881436788,-0.006182951489222072,0.0017762555819743448,0.04378573684232931,,,0.012216167817912673,-0.0018584412148584437,-0.024020734143972777,0.01979682241823477,0.0009402951791803901
CXCL10,-0.0040733904062813684,,0.0425393778505314,-0.03176383702120607,-0.029600902816579917,-0.0025719438781317857,-0.059821609056545426,-0.04278826020692092,-0.025693721823188714,0.10504010473968377,-0.03236105263785772,0.02819762631478929,0.029278221524401717
RSPO3,-0.02441627731381249,0.11529315857527075,-0.009880528885159551,-0.03283393276266406,-0.014541855223094823,,,,-0.047646861620914076,0.09348112574284943,,-0.01600635680651697,-0.04437691788908164
CORT,-0.02718325847858948,0.16726557007849574,-0.008566575295052418,-0.03984893484548085,-0.009607804864231606,,,,0.04678775387816798,-0.017668264946043944,,,
NCAN,0.018711909833787486,0.010314707542763918,-0.03370925710322652,0.030033688873583732,0.09900745813776467,0.06631142122784246,-0.008130951811097608,0.039313785685792337,0.054191754086901,-0.0034297871790384344,0.039008857615003945,-0.008455655675497307,-0.00738356937447331
PRG4,-0.001905478660449026,-0.0334534865766757,-0.009751655912067676,-0.023508977978194068,,,,,0.003848147737945922,-0.026070606120500772,,-0.03625871193672612,0.0023281012729884716
ZG16B,-0.024925413585373587,,-0.011317989310947624,,,,,-0.02945015788773054,,,,0.12428294246503895,0.0328747919631834
TGM2,-0.00016880623449224585,0.045084769739373934,-0.011656585987671834,-0.05042339885162505,-0.050260259038881594,0.00851413720491192,0.06961372026458579,0.025382643724404817,-0.03360964595493332,0.05617912013926636,-0.0013118711306680999,0.03324801171167714,0.03706603521520106
VEGFC,0.007276762088889194,0.05263908249902778,0.016305846941882775,0.04825119775023723,0.12418621325379708,0.009512594465539686,0.02770007105318406,0.040979151017804756,0.024665705818996225,-0.023991504718437574,-0.0316837441531437,0.02500027161285294,0.003086240909504964
WNT6,-0.01638562683990543,-0.021238373255577765,0.0074298423377707895,-0.02108566074850897,,-0.04692520765590997,,-0.028007103608789014,0.012732209732460384,-0.008347788124566092,,-0.024103633610676318,-0.019624785193341092
NRG4,-0.01655528477402773,0.06913278053825848,-0.011868211343000314,0.058472237198405025,0.16474593311340346,,0.017948326926037806,,,,-0.025441588915206474,-0.016006358600447683,-0.029512666902251804
PMCH,-0.019080856640062784,,-0.016444563058704446,,,,,,-0.02529070712750591,0.008120611114954721,,-0.03451578980068676,0.08349871739682242
COL9A1,-0.014466046101959269,0.008014067766472342,-0.012395480537736089,-0.003999997255111796,0.02775081965441741,0.008687224600736232,0.1041811029149315,0.0778137036277225,0.0040187669879448995,0.0007720591885842311,-0.0743220820648668,-0.0169941007623173,0.1890820961881834
GDF11,0.06101338830889832,-0.042432107319666346,-0.0077991789531665625,0.08131733262775162,0.0864502454559104,-0.02024661107167245,-0.030916607968644864,-0.012531579746492301,-0.064126784651929,0.029292361210908193,-0.05329644239126341,-0.019942243172232005,-0.05493301928933237
RAET1E,,,,,,,,,,,,0.07650401220385196,
IL24,,,,,,,,,-0.01885614180586137,-0.01661480927890964,,,-0.032994179807437955
SORBS1,0.0014301973481654435,-0.008230246939029157,0.02036946646977942,-0.06666607188178283,-0.012014139981897529,-0.09362254976702741,-0.014834218088320247,0.12258070407194092,-0.043954232871671946,-0.03793540539287693,0.011591740813887428,-0.056371186017887515,-0.016158751391145202
DLL1,0.026626878058067315,0.019577497040797587,0.0351321617988563,0.016316316720264953,-0.013175397628176464,-0.011812825686181184,0.058372611236701316,0.03248263588853013,0.0354494220202595,0.007883549115304438,-0.021392246429081344,0.03764112907006269,0.06535276970830783
TLN1,-0.034220094126528926,0.012166642579034916,0.022341689609140184,0.03533215493621093,0.0038224173551278896,-0.044027762879612756,-0.04108424686570504,-0.021424521716185377,-0.02809531584620511,-0.002725287828361557,-0.015009596647164482,0.07157525492232564,0.04161904524051116
COL2A1,0.02261942503484078,,,0.049338341351363425,,,,,-0.030924641536557985,0.013784309871689568,,-0.02329465915270164,-0.026589328801756316
SHH,,,-0.010133571578658962,-0.05322902777348264,,0.06753112627848636,,,0.023358199400140826,-0.035342746141373574,-0.046903967712119514,0.016261312667135097,0.005018680911318971
PON2,0.01082733225753127,0.02437620488065838,0.001399225959891824,0.068291164235359,-0.003471966405899476,-0.09079354779479605,0.09180111525596983,0.03127650002752918,0.053210377364618776,0.035444224573018976,-0.01040230341516264,-0.024197413684631946,0.09366257576864209
ICAM5,0.0015880165940958682,-0.031980625184116235,0.02031772934462503,-0.02788021866171196,0.055696102141004754,,,,-0.017521834926535897,-0.02032534025960422,,-0.021340021428733525,-0.04173717020848562
HPX,0.044823769601000464,0.04048408358125377,-0.012953660036266784,-0.019347223343128415,,-0.0003444741950610974,-0.08067846446105256,0.041479573866132234,0.08174213963395739,0.001535845161411236,-0.034110633172717925,-0.03693851422587317,0.2053355945935947
SFRP2,-0.02389734424327118,,-0.01154103985435613,,-0.03311285061558431,-0.03700529901620619,,0.002694750162609091,-0.009564468125915717,0.017865510223716477,0.02395571584612936,-0.020308422700697833,0.07159258328172916
CFC1,,,,,-0.023317158432952997,,,,,,,,-0.026114066610742104
CD70,0.015711635667156266,,-0.019616484004361716,,,,-0.022748829307306945,,0.07863482644298765,0.0376406795860794,,-0.007832897587117261,0.017268635398538294
HP,-0.04367765447039306,0.022210055858489453,-0.007036836114288644,-0.06686125557753016,-0.052615053152852455,-0.06076819777552028,0.06925164073436367,0.08848174727223877,0.00560822707673862,0.03968445255487347,-0.0014302163451687634,-0.023943761782192288,0.03230706637127502
CXCL2,-0.002476717262591001,0.051852357531072146,0.0013012373836032243,0.012557999600395475,-0.06042172975050106,0.029061995619203407,0.01857736743445233,,0.011256817195072096,0.02703300986777054,0.008567908004479732,-0.03173184179962006,0.0005597975037212725
NPPB,0.03625043914858933,0.07468298866736212,-0.01962848293957433,,,,,,0.0937851200325715,0.005162320722135169,,0.08759649606407399,
CCK,0.03177955237157405,0.028239491661329857,-0.013312016093383828,-0.0004464719800499198,0.032109788893915574,,,-0.03665436155639691,-0.008530028219053182,-0.029853328613631845,0.02659418475713316,0.017797003054511398,-0.125457295386321
SEMA6A,-0.021283231559191696,0.007624978860806883,0.036164290336696055,-0.034158179460354945,-0.07349644977170193,-0.10138263268259423,0.013697518904167174,-0.015945166903724217,0.07960660924890914,-0.07360773859189286,0.022188438275606227,-0.03288955810068704,0.10819182494982758
IRAK4,0.022544664990235695,-0.0808008759213858,0.04857830836011765,0.07950535594458691,-0.0007526426975582006,0.011819276408213635,0.026446445679667713,0.04479205625003058,0.026931937231343114,0.06265011020805929,0.005867056529256349,-0.052094900757326756,0.06284864578238614
GSTP1,-0.0018475535740698455,-0.010594426002611413,0.02221259116922513,0.057426771635481565,-0.022266923372322583,-0.12051696144621643,0.004213959649468273,0.020353486457280325,0.0400559284592463,0.03222763214722003,-0.06300277640354612,0.011363544141503382,0.13425386469470407
VCAM1,0.0024841370489306867,-0.026060033175066565,0.00240431637190904,-0.08735944129784962,0.0032074747605215486,-0.03817824343904089,0.04275306037123432,-0.0014476847331160974,0.02978975072879508,0.03711046767301515,0.04194619360579678,0.03822605582154078,0.019234238480463406
NXPH3,-0.012251334800439575,0.04210685794161761,0.013448228083492933,-0.04407640025591141,0.07245583705918143,-0.06543461277450793,-0.0488638844061413,0.07304293907916261,0.06956055263856291,-0.04150164258057305,0.040639643707740966,0.027753169749153005,0.0499241470301759
MTMR4,0.0005771364726718751,-0.02415291113198335,0.03866180610647268,0.008264711411752602,0.0004872030199058779,0.006676406602432283,0.06712184244442986,-0.0016206857835940145,0.0304578611833745,0.004012232991461832,-0.04175944965435288,-0.020869808666030203,0.01749234318280523
LAMC2,0.03722932659949729,,-0.022650311590428397,,,,0.10843906074285237,,-0.02318190624546034,-0.0025970033232695323,0.05728639308895734,-0.003704754156552851,-0.028419600517873036
IL10,-0.018726735065363338,-0.031221617770721345,-0.02544686528651679,0.030887414426694196,-0.018840099875827895,0.05998243300931663,-0.024735375350449017,-0.050676162011027676,0.007324613823775049,-0.04195221095103143,-0.02372721404263157,-0.016237557944127085,0.08662422143671646
SEMA4D,0.026270517313995483,0.02791608099945434,0.033924001094955004,0.01878145635657179,-0.06514810429566703,-0.03240273125175681,-0.009276036609402813,-0.013113147624015392,0.026235473081375863,0.016729532415873265,0.02436638280090975,-0.046347832201688435,-0.05025170921729806
TRH,-0.020024096433826865,-0.02310724596781716,-0.024021539083804735,-0.020662722273446094,-0.036311380825191086,0.030848444268070117,,,-0.016756450772653593,0.014785742333099646,0.004097989951832029,-0.018186157203586496,-0.007138910039436563
SEMA6D,0.031167465245498932,0.021381408847222904,0.05126503319457214,-0.05050544739606296,0.13738387750693107,-0.047370141396534136,-0.009063586982490561,0.00848689424658563,0.07130954709289235,-0.008210454302678279,-0.017103905693443538,-0.005345392253867054,0.09908689968989204
CEL,,-0.025357425303714234,,-0.04076539867895899,,0.0008432289111678586,-0.01745950123905014,0.046615196963607754,0.09308840434848634,0.07814344076143169,-0.035652097115655396,-0.018824357481186407,-0.030362465882991106
PDCD1LG2,-0.014639745332715209,-0.03122160159195647,-0.001605059867783427,-0.010880635860399957,-0.030376993626879425,0.08160904331236318,0.025429676019330927,0.015351627637207415,0.017166340572005,0.005876922911768301,-0.04405262260727096,-0.03642411576467391,0.012119095679066319
SPINT1,0.033851650805577116,-0.012720142867699466,-0.017574141091758436,-0.02613453555390753,-0.019885542474700948,0.0028871536612919517,0.05541784147185972,0.07526364920705897,0.02010325439182445,0.0044948685112549324,-0.04860121226671222,0.009319277380088305,0.025126456144404667
CTHRC1,-0.04575751177159092,-0.02714930346013193,0.02503996573941441,0.001228366558616868,0.012690573014688403,-0.020028455796484518,-0.028578291246332006,0.11852079126447211,-0.06199910661342794,0.04136404504946182,0.05077556900897463,-0.0027076108716681977,0.03685617724246612
PODXL,-0.04202763615782454,0.002657263498743257,0.01224223686141327,-0.01602374118629905,0.04455285417873364,0.0025642437522527418,0.07171837897945119,0.050529020539271635,-0.017032291513722007,0.009976987039691371,0.005687918857166232,0.00476964188310463,0.08429089116489842
JAM3,-0.02515987955182374,0.04134073301657022,0.04846107235685095,0.006186225695390284,-0.030307448667953357,0.03115371422801089,-0.03582006005084284,-0.08246619862869489,0.03484966582924718,0.03867799163910687,-0.034133351595484696,-0.01795065436928827,-0.031140884009758743
