,ZH8812bulk,ZH916bulk
NUCB2,-0.010179591687147637,-0.06758175284361126
FGF16,,-0.020026159311813205
CXCL1,0.030278549504663417,-0.032657783882008476
VCAN,0.010951033176309749,0.03336967978472962
MMP7,,-0.0325891475351414
PTPN6,0.012867161975329288,0.06534692800295057
PTGS2,-0.02646740411520988,-0.033977689943135804
XCL1,,0.034096575497317
CD58,0.020642650216760025,0.0017429118582597606
TNFSF14,-0.021981035898385428,0.05422087721083498
CNTN4,-0.026867072964507674,-0.023000086362710375
MFNG,-0.007819347937150408,0.0757436495401251
ICAM1,0.05556421809756776,-0.06755447810151925
PROS1,-0.015300610138986894,0.0054112110251965505
CLCF1,0.008928986435748834,-0.02747742656439528
PSAP,0.0427202875968932,0.10265175737893284
EFEMP1,0.04098672672520138,-0.03947074444592724
C1QTNF1,-0.00793574945195607,-0.02768556460832877
ALB,0.00544834631182467,0.008512716796495252
EFNA3,0.03276793561366193,0.055112214293592914
DRAXIN,0.0615435524396753,-0.003855163906190122
NPTX2,-0.029584520488400854,0.030883495027396398
FGF11,0.01167580505603171,0.014149715799722384
CD59,0.06437072604646768,0.011121323572943537
COL9A2,-0.0011807071788226538,0.037977837349425725
DLL3,-0.006450725642669019,0.008861384642477002
FGF5,,-0.03435278722702251
LIN7C,-0.017567071340681906,0.011865682721490528
GDF7,-0.03498235248220941,0.03232790236823296
PSPN,-0.06366956971131899,0.05444787594877409
ANGPT1,-0.05699974571563568,0.024240329975613796
PNOC,,-0.012123962207763591
L1CAM,0.027489108533701193,0.054299902537643496
APOA1,-0.029533389825049435,0.03515767496118154
PSEN1,0.0338839767618026,-0.02852922661541173
CALM2,0.110395199092672,0.07959557650665737
CLEC2B,-0.050132068669388116,0.05054713634085943
NTNG1,0.03622257107082527,0.001285668813610529
LRIG1,-0.05059612495037169,0.02608505715339018
CPAMD8,0.031334717616233125,-0.022028949716603016
GHRL,-0.01706831002651158,0.08134119541183746
NPY,0.04149648388263068,-0.004598469904464482
MMP2,-0.054954362541193506,0.0011426534974468287
PPY,,-0.039434520033110015
ALKAL2,-0.008361938717441463,-0.06637465448442059
CSF1,0.038525338873117015,0.01216453198061695
SEMA4C,0.013793380404512794,0.05873446699092544
ICAM2,0.027538135406408436,0.048163806481249155
SYTL3,0.06848622222364155,0.01624118139163366
IL1A,0.03512877125103773,0.023799088558778728
PGF,0.059100859084248954,0.09335176116734621
LGALS8,0.014160691623955711,0.03474989149232485
DKK3,0.05867402840235582,0.09788607192120918
COL16A1,-0.0600659786923377,-0.015704176549044137
TPH1,-0.01738788816508385,-0.04586463344003686
TNC,-0.0002158042603515169,-0.038685132228854835
TNFSF9,0.013363455668913596,0.04630737245651171
C4A,0.07351404737110784,
CNTN2,0.021483880495766904,0.12092811012790065
F7,,0.08468539906584885
LUM,-0.0247877653574648,-0.0009263322756243565
BTC,-0.02502489517151382,-0.03370349006671014
APOC1,-0.00936117246340333,-0.05624716015736608
PKM,0.03316927030965945,-0.04021397924670898
TNF,,0.05153420747069236
GNAS,0.026305087736579986,0.06257373036966166
BMP8B,0.03959012689655845,0.012887446400919097
LIPH,,-0.0042405746044039145
CCL28,-0.020160150229711106,0.028936756618962056
PTPN11,0.03178557681367818,0.021257704881753336
ADAM12,0.024065962447551468,0.08881128681113179
EDN3,-0.00798045607961117,-0.003092527394594887
CCL22,-0.0044426445213451935,
CCL2,0.06290147311010064,0.014139494158847304
DSCAM,-0.013154574175055337,0.0398925151351502
ANG,0.06776910842776518,-0.06389113567178577
FBLN2,-0.004768755770101495,-0.04474318780408849
VTN,,0.08774325634185166
VEGFA,0.014554031797501704,-0.07628032010919451
F10,0.0018818432004049398,-0.027900508372529508
SERPINA1,0.07512717022568835,-0.03403616067987279
VWF,-0.008648032790768223,0.07494126368925533
VASP,0.009643578802250094,0.006518530355074335
ADAM15,0.020068203100276828,-0.013302595991541698
WNT2,,-0.04318033391581072
CALCB,,0.049403678098181435
OLFM2,0.010517060684255028,0.028265108018758662
MFAP2,-0.002764329066605659,0.0313742510543214
HLA-C,-0.0005533955192400227,0.004955394224752094
THBS1,-1.2594683349354667e-05,-0.02851550659621241
HSPA4,-0.03378698381727161,0.06929671183696877
LMAN1,0.0208032788544837,-0.03940014374410917
LYPD3,,0.0811523665237802
APOE,-0.04833267964318585,0.01654283982433586
SOSTDC1,,-0.017765334777285268
ANXA1,-0.04299070234410688,-0.10396908871666262
WNT2B,-0.01224304219043491,0.04110434723326767
AMH,-0.020160147658863422,-0.039600507797539736
GDF10,0.015376950154264614,0.011531002058029649
EFNB3,0.019969922086476105,0.06560956560165458
LTB,0.11220251101547603,0.04740229913650023
ANGPT2,-0.016131877630412045,0.05285842663489245
NRTN,-0.02544437956268322,
ADAM17,-0.0010234862087271231,0.0003898818296215082
LRPAP1,-0.055050463873138784,0.05026983739164992
NID1,-0.00829893895372658,0.04276262943902902
MST1,0.01700287132554971,0.03988112748263326
DCN,-0.04898679255404046,0.01748110346894268
COL7A1,-0.030937491552232757,0.04254707245532586
CALR,0.06056174542999626,-0.02516011253255337
PIGA,0.14682192847150216,0.018428706062093826
CD200,0.020372698779468266,0.04790760440891782
GRP,-0.02784442087186534,-0.03166769144897424
CDH1,-0.03880915917016179,0.031450303586637335
LPL,-0.030654183773663853,-0.023569365683020062
SEMA5A,-0.0034189554244732833,0.005953679361077772
SEMA7A,-0.014268266584973393,0.07874215259442657
SEMA4G,0.008338787094193136,-0.021389792240388374
SEMA3B,0.04993829486883627,0.04281125683305928
RPH3A,0.03489763683057656,0.036086774822414985
JAG2,-0.005368284410932931,0.07572963199675581
CGN,0.0727578722637051,-0.03027701967586348
GDF15,-0.007296841174367413,-0.01864899624269256
SEMA4F,-0.005373460205848436,-0.05392107806229987
NXPH1,0.02299587265807123,-0.0016012871499498655
ARF1,0.0810923788445681,-0.009383084895117669
EBI3,0.0049763842627455045,0.05653612478878622
TIMP1,0.02286702246833568,-0.06625218025050719
SEMA3C,0.07151206366008332,0.020464044961701067
GAS6,0.054076318625730584,0.04807794808849778
MEPE,,0.06485940674215546
SERPINE1,0.015061758708374244,-0.06992825901920287
RSPO2,0.06143215655945327,0.05057834530907196
SHBG,-0.03368749195731997,-0.03825706090768685
LGALS3BP,0.04699241841800974,-0.01991239303347813
LAMB1,-0.003983744375612099,0.015947658389492525
SPTBN2,-0.02292822988910251,0.042760222423179645
COL1A2,0.0023175739126133125,0.010058840649271171
DEFB1,,-0.006519569664294841
WNT11,,-0.0022317695159674894
LGALS1,0.055436478035243215,-0.05304807710359486
BCAN,-0.06391861468371494,0.0286507017526892
ANOS1,0.02848003596539883,0.04179438925835328
EDA,0.024074252904669087,0.06692866826432477
FGF22,-0.007781098204499652,0.01591273882510352
SHANK1,,-0.035632271096538666
RAET1G,,-0.021753306437061783
TGFB1,-0.026156813524237203,-0.04573135071362808
MSTN,0.07916626204676147,-0.029414977285867967
WNT4,-0.01964003055623487,0.007179159222654415
TNFSF4,-0.030258317391365135,-0.007825640173664493
NTN1,-0.013292687093940056,0.06211438369963462
CXCL12,-0.05232857372515053,0.030896797073929103
GNRH1,-0.019901656914820126,-0.029835383894023546
RIMS1,0.00985501323725603,0.08020652975103124
FGF14,-0.012375388233820296,0.058847322254232184
IGF1,-0.03080937434915007,0.06353969714184693
TNFSF10,-0.05294474116383542,0.07324381973899868
GDF5,0.12184951191726072,0.04586790315834542
CHAD,-0.022127797944315155,
RGMA,-0.018972966346899708,-0.020084556872123745
WNT16,0.0916699258028344,-0.03303297305216098
CX3CL1,-0.026945644126176966,-0.0068360328895508485
FGF1,0.019004635335513807,0.05036108707552747
ALOX5AP,-0.03017315691523818,-0.04411646883403005
IL1RN,,-0.03133818929717389
NPW,0.08127270262080612,-0.04398814068864917
CXCL9,-0.02394785309517342,0.043092559039930735
ANGPTL4,-0.05120035040507618,-0.047283266967322546
COL4A3,-0.03433976403678139,-0.026075952516394472
NRG3,0.008816671812167592,0.06427387195830428
IL23A,,0.0051635736550218235
COLQ,-0.023025236886347406,0.0051174465382345866
TNFSF12,-0.006168056597092176,-0.06031135023475291
DKK2,,0.034075656789666516
FYN,-0.03411545101619032,-0.02859530794046951
ACE,-0.01529398619594063,0.08271685827277664
IL18,0.01285186270263065,0.031099248983420206
PPBP,-0.02350472919711133,-0.003311415255657432
CCL27,-0.025235413541157374,0.03844734525115443
SERPING1,0.008866353488680461,-0.02710598163999522
AZGP1,-0.056408339254462016,0.0033923859490314684
INHA,0.02906884396429356,0.016277913928875107
SEMA3G,-0.018834955531428478,0.053819517459173745
COL6A1,0.021921721945706154,-0.010121988123101078
FGF17,,0.04593288742451423
TNFSF8,-0.018279924587140377,0.04479690125584127
FGF20,-0.048443163065093095,-0.020323506068417263
ICAM3,-0.004779112652483883,-0.04376570154942646
LAMA4,0.05524133902405169,0.03534149774057009
DLL4,-0.026742138975095663,0.047125263360535595
SEMA3A,0.028930396549337323,-0.015955075426182425
RLN2,0.07391288130768854,-0.0025949517607021647
C5,-0.007865492682734725,0.08154870434308631
COMP,-0.021890699861027502,
C1QA,-0.028924140441614527,0.057737610309599084
COL9A3,0.007895916217098703,0.08345014311507529
DLK1,,0.03690587613932996
HGF,-0.032722265438584336,0.07188188330089458
P4HB,-0.007619683933878418,-0.07881047433429421
ADCYAP1,0.09154145537118243,-0.007130172684883983
GREM1,-0.04145962641556756,0.031859577728867466
EGF,0.0007020571690746653,-0.0577131834112074
VEGFB,-0.03760829497555323,-0.05933270814943088
FARP2,0.03447723392065248,0.03314187383167204
LAMA2,-0.008678600234123554,0.007581528809196287
NRG1,,-0.020062501519103656
SPINK1,,-0.04329311246473923
EFEMP2,-0.0023780891296221705,-0.021063175154723127
SELPLG,0.02116691979968838,0.04188691558569505
HLA-E,0.010545781691418036,0.028444604696903342
PTN,-0.0007499544889062299,-0.014979813452869573
CD274,-0.003729259040165238,0.021984348992616184
CD14,0.01382758036936128,-0.05609527141681512
SFTPD,0.010184946757027658,0.06013793814197633
SLIT1,-0.0331261104277785,0.12794628243696873
CNTF,-0.018834962963821172,
BST1,0.051026910348176135,-0.03582414825426339
AGTRAP,0.04949628248396623,-0.09992308845923936
LAMC1,0.007843340718665647,-0.0022194583695516234
COL6A3,-0.05263429834988868,0.005706888734159758
FN1,-0.010215321477305387,-0.017419986851629706
MIF,-0.011802385444721933,-0.10170793145533287
JAG1,-0.006883643109558741,0.010899244657228965
NID2,0.0004226094108387074,-0.015198569219093896
EFNB1,0.043124253188596154,-0.05197062460184171
COL4A2,0.024505850237160398,0.08574920589073064
SPP1,0.051266302139380146,-0.07062557193240708
PODXL2,0.07767065271324392,0.07152136669119143
FGF9,,0.038824796061022
ITIH2,-0.037169182411051924,0.007421062817062514
ADAM10,0.0036280782858057986,0.06516471518582732
CFH,0.01381778165242219,0.03255818431417691
COL4A5,-0.0028548737343982015,-0.017517336819849384
LTBP3,0.007138964218035627,0.010068533328162751
GNB3,-0.0321813751276284,-0.048078788070011584
COL6A2,-0.02179495641796519,-0.007561565890586382
GDF9,0.010521742972973112,-0.037743708697739575
NCAM1,0.02346546348890149,0.07140361939277028
APOC2,0.01594553932483392,0.027340240820253325
BST2,0.048449307044003576,-0.015602478285088504
COL5A1,-0.08434791660822558,-0.006194077713904215
CALM3,0.04852709705278241,0.06491739140953355
THBS2,-0.002615828067664025,0.007566571474110154
SERPINE2,0.009958732182793681,0.05874090675466268
EFNB2,0.06161498299500716,0.011752464404473183
PROK1,-0.01883494457844475,0.010137924587322033
MMP9,-0.012126376573527536,0.07483960890679965
DMP1,,0.020084267598208312
NPPA,0.019663060053961668,-0.011695491805095529
APOB,-0.020668160705738667,-0.027228991131077657
C4B,0.12303288752433818,
NTNG2,0.03924109235617899,0.00844760992540252
LAMA1,-0.044946612121480024,0.07100821424671944
UCN,0.011410359042971626,0.010171712123721543
ARTN,0.052136183619466606,-0.011693723328560628
PDGFD,0.02415475491639953,-0.02140013905860657
EDN1,-0.01205046314687581,0.11650264489362977
ARPC5,0.02611062381429735,-0.07670085824997647
GSTO1,0.057920094869581835,0.032073415075690344
SYK,0.020593202672505646,0.07587435026004237
ST6GAL1,0.00042651003489094707,-0.003201758762659774
WNT3,0.06244388155166858,-0.0047187429160342855
HSP90B1,-0.04737211718432744,-0.014572115328885978
ZP3,-0.030792617161395166,-0.0033185971737779386
ANGPT4,0.011559428356214048,
NRG2,-0.05247159906225399,0.04757846290638201
MELTF,0.02386340094302086,0.04472086121935539
NLGN1,-0.042656607211474656,-0.01383017725209396
SLIT3,-0.02646740258153964,0.0010670037274053087
CCL8,,-0.046546092971188814
S100A4,0.007423641673150148,-0.03931839722081549
TNFSF13B,-0.00303727802483289,0.008840824408106797
HSPG2,-0.019477043511583154,0.08137557281539816
FAM3C,0.03226297940275867,-0.024521429313834164
FLT3LG,0.0708488900220221,-0.0007362708094260839
A2M,-0.012923794152938562,-0.03574248117927097
VCL,-0.024154052361048416,0.017040586541463884
FGF2,0.011891829469461015,0.007918627595692004
AGRP,,-0.020323501047873182
CNTN3,0.07929609999661973,0.04931656486033042
RNASE2,0.07141202588247211,-0.033556468698247806
ADM2,,-0.02175329556974677
GAL,,0.10775830600058528
IL36B,,-0.029202780627241402
CXCL6,,-0.03764291912560387
PDGFC,0.006776509025087015,-0.0445077330194426
COL8A2,0.009640454305683605,0.10854335632461165
SPON2,-0.025568658670387854,0.0768125688438776
SEMA3D,-0.028942736551193386,0.03861581110887236
BMP6,-0.024812811358575278,-0.022301397055206177
TIMP2,0.025996337643921025,0.01885502346997445
EFNA1,0.060270255365540565,0.012886401243093955
S100A12,-0.020160140068747407,0.006491129208874917
TFPI,-0.0265267573480662,0.057849535744420005
GPC3,0.004815380360889464,-0.03138403646764019
NMU,,-0.024039957838208434
SCGB3A2,,-0.022301417017546232
LAMB3,0.01970824340709335,-0.04844689427327841
LGALS9,-0.003479154911286813,0.009970923435578052
VIM,0.0559234190460597,-0.08931272382047796
PLAU,-0.01804211953502055,0.032120082284257515
TGFB3,-0.045497934971304624,0.03028736080522633
APLN,-0.02621710125773578,0.058933733162674175
SHANK2,-0.01964001889249912,-0.030251266235767134
LTF,0.004127508507722415,0.028660554734285016
PYY,,-0.020323506068417263
PENK,-0.023054019716489297,0.006236646904996321
CTF1,0.07190170853272956,0.007186134673026037
COL3A1,-0.026378246479864708,0.032602600772262076
S100A10,0.041464229708187285,-0.1019174161203721
FGF13,-0.018279925123493926,0.06255672694317949
SEMA4A,-0.05359203970350803,0.02283866201437513
EFNA4,-0.004017912054831386,-0.031594945666800274
HSPA8,0.02044365112896775,0.005126624514891549
NPB,0.04726298705825068,-0.002531826247188259
ULBP1,,-0.04030190270996593
SEMA3E,0.09068113721940708,0.03750178907936445
ADAM9,0.010559837770925137,-0.026336015726314423
ASIP,0.09502613114892441,0.006592670696922784
IBSP,-0.02372721464161443,-0.05753383217770679
FAT4,-0.04358882705650512,0.019000609843685585
MDK,-0.06991183124602439,-0.049910409367745386
BMP5,,-0.03616932873296046
CAMP,,-0.0279005000032501
HSPA1A,0.0449460822208756,0.027361870510419203
SEMA3F,0.039462646538597226,0.06262679768408996
ARF6,-0.030053991549423717,0.04264074478707842
IL6,,-0.02793800769219108
CALM1,-0.007481507266431196,0.07259991449391835
VIP,,0.05194878356197781
NMB,0.001812083922262649,-0.06843307486981846
CCL26,-0.02212779423458967,0.018284085295439362
FBLN1,-0.04405281408836248,-0.033369258645654425
SAA1,-0.005778195755903981,0.02490610508153645
MICB,-0.036085177167791374,0.040464249198100946
F13A1,0.03615923311586424,-0.05148151746520498
CXCL11,,-0.02060135521940978
COL5A2,-0.019896667483755938,0.013763039534345078
EFNA5,-0.05442225523024769,0.03346420420651781
AREG,-0.025235394852209634,0.0013898012914731832
EDIL3,0.049484852536022,0.08879491140895905
CD86,0.07053000635076469,0.0010487028959293516
HRAS,0.003430532040445562,0.02173176619329705
C1QTNF5,-0.037328126103488214,0.07371580847465616
RLN1,-0.017708635313114247,
COL4A1,-0.015411468718979677,0.04493555437685761
CCL3,-0.045565840806688566,0.007581021663752013
BGN,-0.009257284893658173,0.08033871980766
RETN,,-0.027454423365321393
S100A9,-0.05547924696444448,-0.039850612144683654
HCRT,-0.042845829323509076,-0.04427477245063069
FADD,0.05359302847509978,-0.06415821277283094
ACTR2,-0.024383446420768697,0.040809284542605205
BMP2,-0.014940562585162851,-0.05884874782466658
PDYN,,0.019281098116410447
CD55,-0.008107402041190523,0.07526436745468863
OSTN,0.03633207640004863,0.07585065214555904
CD6,0.019221927765549575,0.016533648277076953
IL16,-0.06426493695199975,-0.013057844524694578
LAMA5,-0.018202709089466407,-0.004050604123789602
RGMB,0.06683421064772788,0.010305523331626536
IL12A,-0.03954062268459112,0.06924683749979119
S100A8,0.03592456094867501,0.061024163506014945
TAC3,,0.06885159646288798
MFAP5,-0.02523539894978286,-0.035595240912558015
CXCL16,-0.03371984142465719,-0.027142120797672174
AGRN,-0.0599245109014535,0.03249161719741718
COL4A6,-0.05885943557373663,-0.0066953113500563596
FST,0.025206751955970413,-0.04083945492667244
MEGF10,0.03766936598087486,0.06675926947494958
C1QB,-0.030053228272533133,0.03510711132983299
HLA-B,-0.007817277913630188,0.013392798283535762
PDGFA,0.03784839413555265,0.0178837682965938
LAMA3,-0.02066814395514351,0.12782574770094357
DKK1,-0.018559381474231952,-0.05049563745922559
INHBA,-0.011139220463654889,-0.012503577575616952
IL7,-0.019375108639108178,0.028231217354325787
FABP5,0.05820989546415093,-0.006981694871168187
CCL4,-0.011606231916327186,-0.0595064277634454
FBN1,0.00046186161850651433,0.017818445729505368
TCTN1,-0.05658520334933384,0.012956831138224026
NCR3LG1,-0.019375118926616086,0.056790189320880924
BMP7,-0.00032542009283329426,0.03796563425099259
NLGN2,-0.02699012239046125,0.05990789436071764
CCL25,,0.15418372050901777
NPNT,0.012620053214343382,0.028480506571313104
KITLG,0.04189721308316272,0.038916415960679594
MADCAM1,-0.025651844235128986,-0.04090985182748349
F12,-0.039249238891666864,0.015477867388822711
S100B,0.04977504823049514,0.05256212232341985
IL27,,-0.02147441864118156
CD99,0.006728424300971062,-0.028288562980805024
PDGFB,0.004771809345592749,0.05240267726076646
CLEC2D,0.049076683995625245,0.001664082009674733
F8,-0.0037427535759124025,0.04925460656199508
C3,0.05299707430194584,0.008113826340309289
DLK2,0.003984191342395575,0.01566544792425266
TSLP,0.13194577052610304,-0.027645837292821943
OSM,-0.044946612121480024,0.025243748522421578
SLPI,-0.006927095707543173,-0.014713277491717002
AFDN,-0.025895492282300838,0.016894442724399272
ULBP2,0.022658398157178343,-0.019956556988998873
ICAM4,,0.018755565300600262
ANGPTL1,0.007477970845483519,0.06077244834914204
LTBP1,0.030945082831457294,0.02839137986604278
NTN4,0.03192648228161889,0.03373335201430422
APP,0.018796421973881285,0.10803563988503016
RIMS2,-0.0272616430857606,0.07964244164997568
WNT7A,-0.005772583580793121,-0.05322252044400061
GAST,-0.022362613887826663,-0.03322416622960773
GPI,-0.019765511207431745,0.015095305233654394
IL1B,0.0290405136458171,-0.0804228035392584
SFTPA2,,-0.020323501187332692
HAS2,0.02021260500971048,0.06076477545248495
IL11,0.019003390090864884,-0.029664330676542804
SEMA4B,0.0428916967988714,-0.011663981449412742
FGF12,-0.05106328764481958,0.03922620967539739
CP,-0.004775486852785237,0.03877137396756932
NLGN3,0.002506594778545201,0.035480242809376616
GZMB,,0.0076400577125137785
PROC,0.055264920361235856,-0.03066128682956498
TNFSF11,,0.07297858000534134
AGT,-0.0053588675562941,0.07592470025314983
PTHLH,-0.020721083134428647,-0.03344570594929096
COL1A1,-0.04790311561496927,-0.014490630364559446
LAMB2,-0.011064857255615148,0.00198478684669178
DSC2,-0.03812159847391457,0.058779833051616236
WNT5B,-0.01968219233294098,0.0616375073249683
LEFTY1,-0.03149329638718703,-0.032453764573835704
FGL1,0.02269788965327972,0.012458678202884774
CXCL5,0.032529423787006705,-0.04324966184351643
S100A1,0.07096495890128886,0.009230675198838115
NPTX1,0.09145942673256685,0.0689658293014152
TGS1,0.00047467581388114496,0.07999715721267887
SST,-0.0259961746929824,-1.5741863053978968e-05
IL34,-0.023605436709665417,0.03834846932856665
DHH,0.12212370634517929,
XCL2,,-0.024129566026181687
TF,0.028891308438949617,0.1292330859198533
IL33,0.06400158413927304,-0.05916659489394677
RBP4,-0.024599106854619104,0.11253783538131507
CCL19,,-0.014295879971417961
CCL20,-0.020668155201967197,-0.06011553865274972
NAMPT,0.030190623514106354,-0.035985331860721004
