,UKF260,UKF266,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
FGF7,0.017142646468008463,0.0240169207247448,0.013742776462400618,0.013932480349147054,-0.02442218705329439,0.0014017820282626813,-0.061539285989220045,0.018641748925676674,-0.0147382459198154,0.09984871244293551,-0.02430520206426486,-0.008710461622147423
EFNA2,,,,,,,0.06441745821987395,,,,,
HBEGF,-0.010180262523805664,-0.06204676982432458,-0.051211870538413,-0.06292803483413263,-0.050752500208763415,0.02936900756040151,0.06293106331636382,-0.02083217248213265,-0.06241667135458313,-0.07671040992380641,-0.10615906120369754,-0.0046897844499605235
CSF3,-0.03061695042257028,,,,,-0.057114498740442624,-0.10240995103827061,,-0.029917392585071482,-0.056424480198177605,-0.061082905135365365,
PI3,-0.0011715927882830026,,,,,-0.12447607657373519,-0.1723014722145671,-0.025736309627397494,-0.09196550354062985,,-0.039705651506868105,
PCSK1N,0.020598862350358394,0.05970454808440946,0.09081428504217193,0.1938113890390556,0.13064042623467265,-0.012641799360321327,0.06515533109008743,0.03152315400299971,0.001792438754962645,0.1494598713024787,0.11748608532202104,0.1937459541660027
NTS,-0.040165024444899014,0.161535924297257,-0.03967063979283496,-0.024442779755840627,,-0.03219500535995281,0.1194030240302239,,0.01712100661336273,,,
SFRP1,0.08246496761931955,-0.01863714789352846,0.004485358826047427,-0.01081571165667284,0.07654010094373773,0.07328506782478769,-0.010901506275286528,0.04379322441416264,0.026142970883773282,-0.1450525426319439,-0.04583097233398385,0.08193208513554467
CXCL13,-0.020661125199085296,,,,,-0.047664711017868434,-0.03453407648296601,,-0.015518282036380445,,-0.04954653350080869,
MICA,0.029274064110202086,-0.05582093618920509,0.022294308403314176,0.059906142361393015,-0.04283492897779384,0.01267837382777531,-0.013201730843519983,0.06606231073507822,0.06600269883137025,-0.07233865068012804,0.007137040788197586,0.054809571482759674
TG,0.012121643261037514,0.051104569289314686,-0.005092617627139765,,0.00780959985613092,0.03222931878783444,0.06071099635402855,,0.005629610873237967,,-0.016172352552015205,
ADA,0.026012207996107043,-0.020901360118966934,-0.03195329309634079,-0.04864659869817647,-0.0330431550611535,0.013897529996941091,0.02695977751584933,-0.018682656224919093,-0.0022009430212607977,-0.05921094244541479,-0.06289180486572009,0.17626370647516193
LAMC3,0.05108624485341596,0.024788649973917297,-0.05140568289722367,-0.07154376365243915,-0.0362887653308151,0.04127148472883943,0.02601070214248529,0.11003045128321434,0.044227395624066815,0.04488060186701226,0.018885911046588724,0.030704549438507762
CCL7,-0.027392837410211476,,,,,-0.03180404912134653,,,,,-0.07764029414721274,
NGF,-0.016808357369143233,-0.035263131986869194,,0.061847209423818904,,0.013509119065073943,0.13777013449443146,,0.007648882483378396,,-0.015503988868959848,
TNFSF15,0.05111058623165186,-0.017034912263916267,,,,0.06580434282180272,,,-0.01857818717707176,,-0.029908012634651055,
HMGB1,0.036016725233422704,-0.07230517710797237,0.0860491243102953,-0.04477223647436639,0.006787518064205094,-0.06878498255360843,-0.07731771687327076,-0.004330735454691579,0.04623716563044685,0.07868284257339447,0.06155695783306443,-0.007982697095993162
ITGB3BP,-0.0004966265713732454,-0.05698021824619841,0.04641450003808409,-0.011508773318350018,-0.07846320698389549,0.0350415301602436,-0.026191465790250914,0.001663177874985448,-0.007379432578110412,-0.032772106384413295,-0.008128217440765551,0.11191895047942899
AANAT,-0.01827490199485349,,-0.022679340460765893,0.023259963150992508,-0.0039025357618925807,-0.02790112506662696,-0.03757931346344232,-0.009675169469092249,,,0.005707997663577546,
RELN,-0.012265609881130629,0.06029423868508142,0.05134190757702928,0.02920050318752406,0.11442404099138505,,,0.006864795134791099,-0.02244043674850894,0.11973562220019841,0.020237118484764213,-0.022454866467737082
IL15,0.05530879826589241,0.018886859870229863,-0.018558136677462707,-0.03513207468817571,-0.01910517497440014,-0.033268412038199795,-0.061261913141341044,0.04605894871751027,-0.04531791635035713,0.05874462288072505,0.0027485714200159933,
UTS2,,,,,,-0.023759850010287353,,,,,,
BSG,-0.07267471559843992,0.015867304430025354,0.0016494882058715485,0.07810737313838012,-0.12765912636955917,0.03135738908275299,-0.025938310148445793,-0.008552771483084752,-0.09325932116571062,-0.12827567144531518,-0.060060417054912836,0.16610069446278386
ADAMTS3,-0.03822012770336059,0.06224126748386435,0.025163300324849914,0.02195301782017169,-0.009962624493794188,0.02846291127063996,0.061280313681780316,-0.04786621956570496,0.0668329138971665,0.07082471173766469,0.09517780930277397,
CD34,0.08217063562670883,0.004124291772221599,-0.00021943151976189029,0.004337609235032483,0.00043591144537676453,0.08050987842142864,0.000912129059627732,-0.029985817521538793,-0.001924944923723583,-0.07424285472695247,-0.027601451712084283,0.022640912042275547
PLAT,0.023465457544226125,-0.05664710643567712,0.0238861632186839,-0.04103165830066735,-0.06041867449906876,0.10116566945440185,0.08742499978564693,0.05579957058389176,0.043598063176050236,-0.06377714362175314,-0.0028863835400567356,0.07962339740176096
NTF3,,,-0.028597371721484487,,,0.09899215922417318,0.10625030459868794,,0.09065178502276064,,,
LTA,,,,,-0.019105177332751855,,,,,,,
CKLF,-0.013949748136256762,-0.04330363936867737,-0.033213128596612844,-0.05392431866526819,-0.10584235125490492,0.07489731273270078,0.03464308489147594,0.05128416823649174,0.05538303788310582,-0.062025553532031485,-0.009226123108285621,-0.029136015446943445
CD24,-0.008144017925417983,-0.02738100326794662,-0.16335978261382864,0.03947929141410618,-0.052111742901380105,0.018369315709354277,0.07442164744519027,-0.09261157479440556,0.06451537346834636,0.1718670052815593,0.026494002369529424,0.12001986818888973
HSP90AA1,0.12599536954480992,0.07503307599916666,0.04514012952527874,0.1488362462802178,0.1516294950937406,-0.11977064698977,-0.18220285222599514,-0.015955431770446896,-0.05493319790537666,0.16870958668175381,0.003408045157827336,0.13698915106862916
BMP4,0.009405227969822664,-0.03452732616821503,-0.041907758793930626,0.02309551430358853,-0.0162795843547689,0.020456793211471962,-0.020241286804522262,-0.024454467137328198,0.05302832061481765,,-0.014934747765908337,
SCGB3A1,0.012157506211602076,0.030580622422844213,-0.003839363966797357,-0.04045091899920879,0.011908531842353768,-0.0303246988337473,0.04973845976911556,,-0.038581032530800204,,-0.05194802759039863,
IGFBP4,-0.03360145311110585,-0.029319902509783932,0.0037501291461264435,-0.03397072982750216,-0.011917980506522803,-0.049744234485167266,-0.06211141756285642,0.02648439717937192,-0.0800101999228676,0.04334702582898003,-0.04456195399299953,-0.017520818460345436
RSPO4,-0.0251182154052052,,-0.019130242700011214,,-0.026501888723537908,,,,-0.025982683491002894,,-0.04703022454314048,
LEFTY2,-0.038987353087879296,0.08322580775748363,-0.020976545088571184,-0.003027266994203094,-0.023585128057647776,0.03819941220440538,-0.03210858483258649,0.06942576021349549,0.054245184528673406,-0.022636979099507026,-0.016274914597325243,
PF4,,,,,,,-0.025595077891102908,,,,-0.03684143607526887,
ANGPTL2,-0.030752213813868796,-0.08711860546568913,-0.07489427505239565,-0.08205649717730057,-0.13158608490085855,0.0687463629602615,0.09287035148639745,-0.1260129187309164,0.04216101052763401,-0.03696531308406318,-0.02041954348549974,0.0006796090434299857
LRIG2,0.02151133776313455,-0.024324144292499537,-0.05920169974445353,0.09062678108124216,-0.019426584184850486,0.029138348589905265,0.020917934810972365,-0.0018776771625980424,0.008300588370097615,-0.011178254475445544,0.04892914613692389,0.07003643567482902
ICOSLG,0.017600066162280388,0.00717154094834383,-0.003076679080935732,-0.05298355681594975,-0.0074379552096576216,0.025176473286570317,0.012685462964683288,-0.02547758409532123,0.04919562712968938,0.023757509087244076,-0.0859762367273679,0.08991124437593899
WIF1,0.09930426471032855,0.12960150334524853,0.05423081538272191,0.1353483007803707,0.138667974843292,,,,-0.00839496040032689,0.016999237095652063,-0.032840607425806474,0.1187494448307067
NPPC,0.015217744099192874,0.05049298270334764,-0.004673325058431926,0.02414416142961617,-0.10786076945807081,-0.047477709998068066,0.0470976970486537,-0.03554599546402672,-0.040921654452891955,0.008061831518950624,-0.032349520871381314,0.10495577617986512
LYZ,-0.05015580057111366,-0.03941170904997689,-0.04523609423124334,-0.11238374543333839,-0.009028798176493713,0.010891147147561151,-0.02402467717791316,0.007726552234224732,0.009278917239812537,0.09778383638515818,0.020486416717192087,0.003249611836001661
EREG,-0.035347288861373075,,,-0.025144493806795693,,-0.044027311305787284,-0.053525954689030195,,-0.008554184866353294,,0.008289592168371447,
SPTAN1,0.05081491518894997,0.06872476260304837,-0.023956871036122672,0.16788081109267056,0.06769389685090402,0.023906272079760447,0.08327106192499781,0.002526690034048054,0.04960087692280689,0.05726769299490687,0.08239853524311319,0.13583403307868835
PTH2,,,,,,,,,-0.005310272857445106,,,
LIPC,-0.02431856673398055,0.0879550474981493,,-0.04503333012029931,-0.01833308383911911,,,0.004107103191070402,,,-0.03902989185582052,
COL8A1,-0.03403603852933691,-0.04746689714115678,0.009856303029906343,-0.022628923454673693,-0.09467696279094798,0.07921437143932818,0.0725739077959,-0.001609244880393876,0.039685607854847024,-0.05104707936963142,-0.050475777542349755,
GSTM2,-0.0019949611443599246,-0.010200011067826434,-0.004915326934170731,0.015728685076449655,-0.03768331336396632,0.06869690251161424,0.001784782422363385,-0.05416196674826906,0.06389149414966022,0.01936026207199724,0.03949567067705744,
SPX,0.2095375812503123,0.02527343308498729,0.024484381508607912,0.00039326036195437406,0.18439829458391377,-0.003656530213318718,-0.006228689246415779,0.02276514989044729,0.011662215532591086,-0.14963017455867078,0.03330376565364278,0.09670441341254986
MFGE8,0.07793364941730407,-0.04879208317291169,-0.035655987038959155,0.05025132072195537,-0.08070712487627112,0.014040408126922014,0.019620350666139767,0.010488562267988251,0.021226888978766942,-0.04961260485334292,0.03056849941609428,0.07626516709370355
TGFA,-0.06929330025085628,-0.054258515191349735,-0.05388431589196608,-0.0550909236816707,-0.012689251461219481,0.026510324435227467,0.09141681104761143,-0.054654890984754886,-0.05902787205878443,0.05920269328728674,-0.048377218205866254,-0.013845192795320491
SLIT2,0.07176664027933125,-0.07117224188178062,-0.004699547231203802,0.1543278907147133,0.06534936574713067,0.058314755897948205,0.015238795275159691,0.00781583028249886,0.011623286673716853,0.08169029028794732,-0.07455811949917453,0.2844546623221063
PLTP,-0.08987324704880735,-0.1018389124200506,-0.029466880302909507,-0.12379397757206671,-0.018241371921642373,0.001444913799214313,-0.10644325694689624,-0.07844422664222875,-0.03135703028800165,-0.01928257324593636,0.001124343968536485,0.022461093116656863
APOD,-0.04224026305230357,-0.08214416506291562,-0.03315834640894021,-0.11824337550407919,0.0725173841919462,0.13271734103289995,0.22719996519263633,-0.046716629301592844,0.04488065183474463,0.10546073658263695,0.02743652852435403,-0.03689582152278191
B2M,-0.00551362525251945,-0.1455642854480371,-0.1330828604214752,-0.14406684471113304,-0.16824600498037184,0.06707231430413213,-0.04758416475660297,0.0699234186467479,-0.033529510193117194,-0.1737154659441318,-0.03385535310589771,-0.11067937830797385
OMG,0.0883910735773596,0.014168596304501716,0.05559322723417327,0.00026413482559406085,0.13273198368202163,0.09331355779265241,0.19800120097432392,-0.03373244907393085,0.04948147350149664,-0.0020555722191882547,0.13091549030425303,-0.007301287669061239
CXCL3,-0.06234165811795305,,-0.005949419944003176,-0.019969154411182615,-0.013759187367160494,-0.07947740719109572,-0.07044854322561826,-0.026384828195737897,-0.07288656350364685,0.03940583879304959,-0.14402658233358787,
CXCL10,0.08848207773666014,-0.03249609388163313,-0.0310883128978237,0.026848407927066557,-0.021865013832468746,-0.03284176078269897,-0.03433041937517336,0.03849500289741483,0.03690054039526677,,0.028637638490500314,
RSPO3,0.2031345148948981,-0.03232023803594454,0.02943160120601816,-0.0540028637217278,-0.014378085616322618,0.09775314479922535,0.057722794723554675,,-0.07426448818128173,-0.04480855310663928,0.052860837432910854,0.05211128013793299
CORT,0.035209149416716684,-0.00218636097122774,0.00019048153985667493,0.030726684695227557,-0.01788490460478017,0.07403594351536247,0.05103784501142419,,-0.025356883520027112,-0.04575399037733426,,0.13818981696993132
NCAN,0.12438175923134907,-0.0379194242097465,0.001590555987778701,0.11272830722327767,-0.10913917570824777,0.12052371045969197,0.22646271111637728,0.03696676466606152,0.10226179095921915,-0.02391845574768522,0.1688770048494327,0.009975937286511007
PRG4,0.10862289097940196,,,,-0.016810358870710935,0.0022229874961468992,-0.007333813607287761,,0.021055610207442323,,-0.05127825984032879,
ZG16B,,,,,,,,,,,-0.03142952342295053,
TGM2,-0.02673737361939282,0.03173842285579373,0.0020472057449686123,-0.052791653342544514,0.05463045161044208,0.012098267361873185,-0.07418502001573268,0.07860078493867073,-0.006670996969668793,0.01666304000203896,-0.003304057298993402,0.04873563386973263
VEGFC,-0.026802831218490357,0.015832132624066787,-0.05449866327255059,-0.028413168519257334,-0.01715564128616759,-0.040929984154655215,-0.05366527038996415,-0.005302085395258222,-0.009830145005412573,,-0.06325882722240718,
WNT6,-0.02399205379500698,-0.007804987120482757,,,-0.014972577407411742,0.02393218184211671,-0.03337960853532344,,-0.03448326134086231,,-0.0008377849227953585,
NRG4,0.018726902717435316,-0.006782957228101077,0.01300973040429832,0.03670308988212765,-0.020014056580678286,,,0.028573482968456822,0.01146249316372381,,0.007950890310670748,
PMCH,,,,,,0.06634143418988002,-0.015937080888306875,,-0.019754746454825868,,0.024999608075768082,
COL9A1,-0.01732450160528602,-0.08060414056565536,-0.026272616087898867,0.06543597708551409,-0.022805541670854104,0.06913393388792403,0.1508603148480703,-0.012951306715670213,0.07175666434889877,,-0.06301970719256643,-0.030769092029502516
GDF11,0.002259840526655419,-0.055668261006126145,0.011867731537782195,-0.057558610284428165,-0.07527141813810961,0.009184481714614253,-0.009477837586450296,0.057766629723798556,-0.04877213418010625,0.07867690494182507,0.021455679884531332,0.13593651489919967
IL24,,,,,,-0.02410195388329671,-0.02518697738714534,,,,-0.004100326281873655,
SORBS1,0.013511344297322108,0.0005156828523319164,-0.05704310122935233,0.07990729865434218,0.02304441335230603,0.02848997289100354,-0.0326646449495061,0.006126154700670686,-0.04371774551286646,-0.03506418157974075,0.0581333146244095,-0.11271490465476797
DLL1,0.011336516203631023,-0.08293617464748802,0.0026339462877696946,0.06739149722770046,-0.05452188181327126,0.06212368293768941,0.1261723770376773,-0.012247529631486152,0.07272425882954002,0.016757510687609157,-0.04118854954816835,0.0720720955003896
TLN1,-0.06196804538691683,-0.05571249744019488,-0.003884014971744972,-0.15738194580515544,-0.11866953932226774,0.005770291360172885,-0.07036787623964244,-0.01673800485324572,0.038979501390563415,0.010912179626120332,-0.058332791288857946,-0.014714190199513283
COL2A1,-0.015551553625060768,-0.03385517993251917,,,-0.013968399980336978,-0.04450296574069814,-0.06564496795595923,,-0.04161655596249767,,-0.021529049558543883,
SHH,-0.021270189333075038,0.0028018864482854447,-0.021964933566182572,,0.011760119362847772,0.014522729092803935,-0.0577015752428432,0.011536962646187494,-0.03177458374986523,,-0.014443283805711428,
PON2,-0.003806155441363742,-0.00020106770419722894,-0.07988845545347742,-0.02929459898339897,-0.09188912676770811,0.08711475592994557,0.07027066112800623,-0.0516481296798726,-0.011108345694783462,0.0685801744327385,0.12072635733157193,0.010656101858030698
ICAM5,0.22318634240481255,0.042635060391379404,-0.03978463201970388,0.1567310665098268,0.13225795480006494,-0.0041626400993929145,-0.007664824689914076,,-0.04481785508489988,0.16037264648429697,-0.0341990141526968,0.17903609083474617
HPX,-0.003162424395697633,-0.007987963226137961,-0.01913024354795992,,-0.03388560284958425,0.012111160886448468,0.03115994137818102,0.018521004027364934,0.020184783076212007,,-0.04373975660756023,
SFRP2,,-0.031551295863352535,-0.013485676309570732,-0.060749272935581446,-0.02615267529540134,0.03765850958361316,-0.056376982572605,-0.05273264403493077,-0.014964169162812254,0.06731890447347276,-0.07370599464866184,-0.02559032346542195
CFC1,,0.05256893894465872,,-0.005243427845809329,,,,,,,-0.04321493160183043,
CD70,,,,,,0.002963350364906719,-0.0814152302678243,,-0.049965206096223194,,-0.05974010580541501,
HP,-0.04952099143720611,,-0.04885658744256488,-0.022460086689410613,-0.04656567969449991,-0.05695607237698615,-0.09897791806045318,-0.035791018324823065,-0.025296015274262305,,0.024857284411975895,
CXCL2,0.018808903087852373,-0.032632846525007385,-0.004770550385993751,-0.06692945005108243,-0.026385923840802766,-0.0229365740136874,-0.11894577241301389,0.09482962278248239,-0.08302237355686158,0.10235349612709198,-0.08622212311341594,-0.07135451354909256
NPPB,,,,,0.002963849032061755,-0.020058016660516972,-0.050237346622373925,,0.02063536018561734,,,
CCK,0.1373546450702246,0.10283015844983066,0.1535428911421787,0.18614904885421688,0.18787762094639632,0.06262542193844803,0.08543910063855001,-0.014714295550297242,0.01350507512188248,0.1730767854579659,0.15185394306013872,0.12343656694253118
SEMA6A,0.039500215076104524,-0.06802264506848472,-0.08297894533983138,-0.047022329983773946,-0.15225808777932914,0.12281332596071588,0.08233337996719857,-0.009235002936830538,0.10091010158226141,-0.09599241822074134,-0.003910431815601682,-0.06514364129323724
IRAK4,0.017991157821782195,-0.059716186684574186,-0.02827248827299288,-0.0005834872458020481,-0.0666838230337721,0.04557761473576984,0.041780294875693035,-0.05014588220200239,-0.03299351903777838,0.014971444662952388,-0.00013090271979228433,-0.01788771773967864
GSTP1,-0.1209005330536926,-0.07412783319977492,-0.06768718397568249,-0.13652216093049202,-0.07247647922313927,0.0974878730652341,0.0839220901915176,-0.07909696808908753,0.002333046872580761,-0.021383179472475172,-0.03512097064358324,-0.08410703650672019
VCAM1,-0.06840430197541685,-0.01885795933200447,-0.013459768429103793,-0.05596679505934558,-0.04641316223687019,0.009221952307659383,-0.028987848463612374,0.038041279005962214,0.028441642574580307,0.015075227574755342,0.03627021674961123,0.10845534259423857
NXPH3,-0.007624606146198552,-0.005672252247768301,-0.022800650985345904,0.05487268676071093,-0.02068395561173127,0.05360904782914207,0.1255180457555565,-0.007023855448442746,0.026708473022441982,-0.04930929983913927,0.041688337047614966,-0.0878892435766163
MTMR4,-0.02439075053784612,0.008085550051336527,-0.016633285583600024,0.026785724878403767,-0.0152355363806686,0.018791029518701617,-0.012131340662522798,-0.023561694771183556,0.060057309078410386,0.020842740628951,-0.0050350918805458075,0.0818392779904988
LAMC2,,0.04661255536145123,,,,0.030209805430879002,0.055601145314847486,-0.027018999904529717,-0.019175062736587062,,0.04291436955381141,
IL10,-0.024029518049282772,,,-0.041047332906140516,-0.01535673909681645,0.04944093137142777,-0.007544820221971745,-0.026062420171092802,-0.0139734988952086,,-0.03642809040026526,
SEMA4D,0.06941059681200076,-0.05196567879668598,-0.015198518282272111,-0.09209286447926761,-0.001796545365172549,0.08941514357251203,0.15247705538764997,-0.012209949624105872,0.125524805230693,-0.016229630435151427,0.07675826002410781,0.027835916820917152
TRH,-0.015303907830240753,-0.05857471065783511,,0.12985500115744353,-0.06340841920816483,0.06479064336047372,0.0880823811227852,0.030884009096703254,0.03800083062904495,0.0324772395811983,0.017760514231416773,
SEMA6D,0.10791236334443656,-0.0506253307376108,-0.021578522910945017,0.0561521831848186,-0.10850362414636211,0.041325200869350744,0.035933762842607214,0.000646419994866594,0.017967418412335914,-0.04146501157953875,-0.027284693882786013,0.02496554435347438
CEL,-0.0053603466261436875,,,,,0.07243786970181663,0.03166723152825768,0.06073077166572998,0.015432639619249285,,0.042642854873203205,
PDCD1LG2,-0.022397851992819837,-0.005993444217351683,-0.044076295357095216,-0.057583696249391254,-0.026269526293362686,0.05566097537469282,-0.03170844081117134,0.025833780811485768,-0.032497329562087604,,0.008325439884082688,
SPINT1,0.11364483034304719,-0.038891630399299756,0.09860467391183443,-0.024875586628270663,0.09835455567370573,0.07938168733054124,-0.004733513698562756,0.09778895080023912,-0.018784713059784783,,-0.07646744305688978,
CTHRC1,0.06156627088669977,-0.10310233146280828,0.059210368187094006,-0.04636392967847709,-0.045041966183089074,0.050620139995209555,0.03929639985453621,0.008778790827022409,0.03659791612815503,,-0.054870650491281495,-0.0033918561657901585
PODXL,-0.059919567937321616,-0.02606845132744727,-0.022002275463472616,0.07933279999871272,0.054191050735892754,-0.016895429613343747,-0.07232104585341705,0.06832822160707072,0.027550436295010406,0.0004817212690602716,-0.04689847276459786,-0.0007354728778041095
JAM3,-0.0482584304406416,-0.09962468634171444,-0.06693551251220242,-0.10296726917722068,-0.08982275296145034,-0.016878508505128682,-0.05354135311621979,0.021038835977386677,0.05339749394859227,-0.016073257318841596,-0.038317714292092166,-0.07883002186377604
TGFB2,0.016472125460132516,-0.0001863385549379822,-0.09199457475447355,-0.005149698675571601,-0.07349314505279524,0.009282712574593732,0.010591223552626252,0.045310526530858965,0.07027045714643025,-0.0194174028288446,0.008183895644056277,0.02403582625555759
COL18A1,-0.0048463501586298065,-0.1129544717036701,0.015640987959741424,-0.04198813036637992,-0.04034597484762701,0.017607788456501364,-0.06279036154442401,0.08355537032670841,-0.07530371097440511,0.061130972311906846,-0.05775692157170455,0.10290001205903841
NODAL,0.012074684830724538,0.04157813122142721,,,0.020718646203041105,-0.03603001651638936,-0.005023183387860891,0.0077711861486326715,0.028560154595550464,,0.003830076804959151,
INHBB,0.057356456898582195,-0.015008842296124265,-0.03774454344028621,-0.020637996925822334,-0.05702127955263068,0.03346076674584782,-0.03780584894165274,0.006258876915190218,-0.03677311887563755,-0.04230601601132262,0.008421611039128016,0.1673029134757456
LCN1,,,,,,-0.014796204886509163,0.011855175507208018,,,,-0.032987708153810726,
ARF4,-0.04198393890419592,-0.03133010424782581,-0.002213469202456854,-0.01656482073943702,-0.12648634970323444,0.0815241324299212,0.07801616702425165,-0.00378577846382096,0.06978048773879357,-0.07202672865197675,-0.0156525232885008,0.02465845772198934
CXCL14,0.1718743352819463,0.11394176819267547,-0.004725189427591266,0.03465110897865819,0.16162635825427854,-0.05894326685721891,-0.15835763915871562,-0.03467090454369476,-0.02183484620071003,0.012695164453658259,0.13968542248583285,0.17548924602515276
LIF,-0.05019134907120092,-0.037933687862062235,-0.022679340460765893,-0.03514116946914846,-0.028411801544974993,-0.05275949911188491,-0.07429658767343128,0.028975144311272197,0.0085840928952968,-0.09566172010804852,-0.1389453208905788,
IL17B,,,,,,0.01764625885431597,-0.02076961746945975,,-0.012819454147823445,,-0.007864914791982976,
MMP1,-0.015303904491737401,,,,,-0.052690035774963444,-0.0484276001245051,,-0.019754744890370823,,-0.08346813794402384,
MATN1,,-0.036620832389621806,,,-0.01396839824203644,-0.04822234291559119,-0.003605715799337099,-0.009016117065239236,-0.01403347473874029,,-0.03398925743087344,
ADAM28,-0.005671658607284984,0.023359837709840816,-0.010818339357296675,-0.08770581176806183,-0.05699063060596174,0.07180097885151841,-0.013740628760678308,0.03907893598421195,0.009639564881049773,0.013552792203232251,0.08939828083428218,-0.002634951164514274
TCN2,0.07651317982868522,0.04713942022410216,-0.025654760380764596,-0.03525384528643955,0.0300256536713743,0.06756829214168261,0.026705033295639165,0.03215495779411943,0.017027778473669618,0.014882946429136555,0.001234776770939006,-0.07718665204756305
THPO,,0.06721448311522227,0.06087519195795692,0.18216912702047983,-0.013968399846621531,,,,0.09488950076142323,,-0.04094073312710547,
