,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
DRAXIN,0.030551729288533058,-0.05797726525990615,-0.09137021110673965,0.08044869775574034,-0.004470079395106097,-0.09025496114866303,-0.03744692121365797,0.06195140950697465,0.08338877373974533
RAET1L,,,,,,0.034810763830103585,-0.028503469582813117,,
NPTX2,0.012130724848837893,0.011032728792574466,,0.07355588443998258,-0.028473704116499302,0.023902839242205206,-0.0013978267229616545,0.05738331777899412,0.04835338215433349
FGF11,-0.01856809311124762,0.03820405688657601,0.05560371603000246,-0.0003780167468186846,0.031227595521052115,-0.018632716725189947,0.02644817253777762,0.05180946586823415,0.068418044715175
CD59,-0.05976928546089957,-0.008579831154558622,-0.019098941227791533,0.012283613842160687,0.08340311862946803,0.008900530731001973,0.02260985111975587,-0.05859695100751556,0.09779470687445978
COL9A2,0.037618295187888784,0.03690394948548244,0.09929457513914641,0.08229615062702238,0.03021736395500924,0.08426522620369152,0.050395121714091926,0.007726745504005135,-0.026954010579505448
DLL3,0.046958954067405835,-0.06247768869047727,-0.017731175642068,-0.05487286307887723,-0.018012658067623304,0.08614719956128526,0.007746876155659844,0.04849319875195494,0.08096198868202907
FGF5,,,,,,,,-0.018005265109072403,0.022467250020234114
LIN7C,-0.05164473204574743,0.017501906120966016,-0.01919260306451272,0.02326684136530505,0.0182817386853282,0.03917467094899964,-0.004306257366310782,0.05831530836908843,0.08906412156332263
GDF7,,,,0.07961403801933738,,0.013233917265038838,-0.019072786325968222,-0.03116094037776115,0.0028789123761743174
PSPN,-0.052903875527615184,0.05985309364146837,-0.0636123196680514,0.03840031182483716,0.031471954048397595,0.032373887153301445,0.09707312038054822,0.03281817947876102,-0.0395917495427736
ANGPT1,0.10122623402668006,-0.046605200873313296,-0.053273127285479525,0.05669729369815578,-0.0014546759043488236,0.03492153168830944,0.010546220349526483,0.04602825218595632,-0.03396179629589875
PNOC,,,,,,0.02812566382391507,-0.022611567183269392,-0.022546135086661895,0.04668503403203339
L1CAM,0.048230439392102885,0.06668197280493161,0.1307583993168693,0.04833730285022097,0.03476598310892547,-0.06894239458592902,-0.011400964717995538,0.049472221933496194,0.004214635795649255
APOA1,0.03624381446817211,0.0006202291322606792,0.038447467731005165,-0.03210067085650264,0.02283369852751657,0.12432867621790704,0.029500110504784,0.03165368474102408,0.04209065989916431
PSEN1,-0.0074470178915022195,-0.09535006363316996,-0.1357148464456081,-0.04639620296597476,-0.016055418691125017,0.051826471791237894,-0.025718647279783135,-0.065283136065401,-0.07736657595748578
CALM2,-0.05089510637276519,-0.03343949543401937,-0.13192950090698882,-0.055156512841888126,0.045149421014820064,0.11711418971399185,0.028308707632471605,0.06461954561789103,0.0065186572753750645
CLEC2B,-0.08320549123696584,-0.014734247053905724,0.06786042881165873,0.006718779628680489,-0.007056087674004268,-0.039318740231957826,0.011826790084553184,-0.016679398470400435,-0.004171129149650878
NTNG1,-0.02839811765271057,-0.007774474599431669,0.07605987174723688,-0.02845645518864668,-0.025947581900259316,0.08887483669339395,-0.04583247841271115,0.04015544244557793,-0.007269785824794894
LRIG1,0.027681830398371864,-0.05401895362917152,0.032523630697175614,0.10393182107229831,0.002054469999091361,0.10775754192934804,0.036613528743479014,0.06508086640028365,0.03984549988758138
CPAMD8,-0.028638499105432112,,-0.02405013962700035,0.060401005284382456,,0.056126201705922876,,-0.004460416920732645,-0.022262689065611505
GHRL,-0.038585215184475795,-0.04920207801632827,-0.057998975402321594,0.05755578453461298,,,-0.020630921417598116,-0.031422056788352776,0.08111522820043549
NPY,0.0548243969381753,0.09480602939139009,,-0.033016012827918086,0.0025075678490728303,0.0759097400196602,0.03536962574491229,0.018159224126201988,0.02508060014178907
MMP2,0.03360969262493929,0.0856500899322773,-0.030877590692022117,0.07447288200794049,0.06749318512421858,0.06321892603708583,-0.0006443725167874079,-0.0171940777649102,0.06644667910880774
PPY,,,,,0.05185607045269837,-4.228631062698339e-05,-0.04182950581027627,0.026081869261860662,0.0459722471259397
ALKAL2,-0.04578008226859247,-0.002692441893612394,,-0.012702134915708495,0.005122295897244314,0.05048380445147844,-0.005425440833543549,0.005804635422984865,-0.011056912110555973
CSF1,-0.004799035653667682,0.022953862890958927,-0.06832440984443135,0.010673088057828644,0.024738377617658992,-0.018471495201421717,0.04360936296700062,0.0571612810241598,-0.005000882466175657
SEMA4C,0.01547535324940133,0.09467223284119364,0.01223933157358544,0.022472237388060635,0.03164806801567113,-0.022710396756761,-0.03860062545291499,0.01894974725150185,-0.011224807061834475
BMP8A,,,,,,,,-0.01960712177823217,
ICAM2,-0.09377236784629846,0.0704995413351963,-0.0951743200481619,-0.005444018254411908,-0.011434208726396037,0.01584818706090171,0.1483321926636695,-0.035493661545439835,0.00010916584630949757
SYTL3,0.01290439302627142,-0.014200173504452627,0.021868415044749817,0.012600974257809944,-0.006498088785582215,0.027454923156237713,-0.0172806787614741,-0.061872252923423486,0.042395469799371796
IL1A,0.09397188951021106,-0.027439339520842213,-0.0369860272240558,0.014648896766954758,-0.0006939079014830736,0.00437207777278986,-0.018036209274953044,-0.010818653995062434,-0.03527618041729605
HLA-G,,-0.05159591521620685,-0.040477235654180405,,-0.025218768283977927,0.05067283880811655,-0.023334530532120538,,
PGF,-0.019165095220638903,0.01157832504146644,0.123396207783292,-0.0037089115179422,0.0582595982383315,0.07064097725298871,-0.04447058369603091,0.022900256159943674,0.06716268022092567
LGALS8,-0.03026299203894227,-0.008608480725035698,0.0018996305295513412,0.05755227968592997,0.03481138570692901,-0.017283182330572792,0.0700961123802759,0.048729884202321695,-0.009698369703389335
DKK3,-0.03365195932363899,-0.003978916805781683,-0.017530776536393722,-0.008558212082974938,0.06550759906925081,0.05879843195073296,0.021849541161577554,-0.027787847391034314,0.039145681438349456
COL16A1,0.007072473035055167,0.0649092327800824,0.10288164234602512,-0.029095000723407333,0.10141851082857338,0.02186549630377822,-0.009959353183426617,0.023277398613256305,0.04006157279826884
TPH1,,0.02514275164936475,-0.038793540710707314,,-0.017978398590287967,-0.05089611336892776,-0.016122600963661117,-0.0030960754177168526,-0.025221681306513814
TNC,0.0863518269091544,0.05275642833708092,-0.09189030911999428,0.12608551693116493,0.011835685150420668,-0.07982536058235162,-0.03194441174014744,-0.009772916564137693,-0.014225257898622298
TNFSF9,,,-0.03936172846576505,0.11023687876886044,0.021745177563956667,-0.005361914848892463,-0.029475965841362164,-0.00440068119691742,-0.02834400255121037
C4A,,-0.060591014551123416,,,-0.018789890219302562,,-0.019273940255178087,0.05045699059093473,
CNTN2,-0.03595878817592269,0.08915002847684962,0.07175193081068848,-0.05483660976231349,0.005725604103598165,0.09283347121914065,-0.00027112185631246374,0.15262888295924654,0.03888945976274662
F7,,,,,0.0483342099319408,,0.020149695144787715,,0.008738976531085225
LUM,-0.05630537830573268,0.004410791986724625,-0.06034718257559611,0.01861424763728454,0.05384043068591357,0.049111484712695795,0.07711238152146467,-0.07578914613811132,0.05767669907672616
BTC,,,-0.0563024105548492,,-0.017127434631699783,0.01593522772675767,-0.018457105234491657,0.1004594131196964,-0.011131560091746089
APOC1,0.024299563149347246,-0.11963639045544845,0.10431538502745107,0.0846239691757392,-0.06219418153653725,0.061944375975800034,-0.061463995860831185,-0.017727950651420424,0.015313452709505992
PKM,-0.006177801071581027,0.05777341308095191,0.05546587400861757,-0.01124807472470409,-0.03400148861177158,-0.07082182665853687,-0.036213377021004724,0.05009350556685254,0.034668620226694355
TNF,-0.01787728287954122,0.025211375346880546,-0.05126683275480114,0.08090285059770902,-0.016623865751479824,0.03642992025384594,,0.013350711871043024,0.12342942664483347
GNAS,0.019692838565330956,-0.017811247666064223,-0.11223013829179307,-0.028183764533348116,-0.05030867330785406,-0.04093624798272836,-0.03731600206410972,0.08841437370827987,-0.02299475942971737
BMP8B,-0.05920669907851571,-0.003854819897967384,0.06054805710741441,-0.008340408387109246,0.027270178002101568,0.003846204571652999,-0.03965998745904299,0.005418811863062831,0.0695973039376499
LIPH,,-0.028295396604615167,,,0.008707632970658739,-0.0297048896691099,-0.004460054959284653,-0.005915858592297648,-0.004241514675628
CCL28,,-0.046925200670134316,,,,,,-0.015224972457654081,-0.002014021020599222
PTPN11,0.014758700466302024,-0.02410127695594348,8.317800608791951e-05,-0.08828537897568026,-0.029636722992894347,-0.04531285958546345,-0.034689963809020806,0.02752452539553303,-0.045838226889755196
ADAM12,-0.049618464963165715,0.0707512462513781,0.02948362163874957,-0.018425404828162417,-0.014812191859333064,-0.013192354669992162,0.04250088668063648,-0.03303676711384594,-0.0057539987849986735
EPO,,,0.017928358928736385,-0.033320914953966725,-0.01832930726970552,-0.03085079243183508,-0.018247548145294456,-0.01619049289289522,
EDN3,,,,-0.025533567001196755,-0.007367434241313035,0.030367922050766185,0.020709358958735862,0.07564713971235593,-0.018232604522108956
CCL22,,,,,0.06355974423070938,-0.02821257730515329,-0.01601142913268973,-0.02501855425189007,
CCL2,0.038235642969435914,-0.004223474532226635,-0.07401213770149928,0.13461854947928545,0.10537381813866636,-0.026415256587547956,0.03204268682158295,-0.052145698512221485,0.03698857048426648
DSCAM,-0.023768668653059783,0.06144048496272658,-0.006134739354965311,0.05468763912254433,0.029224724016529348,0.04446188454921593,0.05478863249252406,0.04685159294945477,0.02673250878050604
ANG,0.06984087714430695,0.007693598790131264,-0.05349508517282988,-0.011036405927585318,0.043963512050721375,-0.0013280742390840577,-0.05199168269897385,0.0886013664876949,-0.06691625313086223
FBLN2,-0.01244876060249602,-0.059718653921155496,,-0.04597691153778555,0.09452558998911585,0.06333880851223626,0.05414670897013182,-0.025432155573835328,0.05939948517470746
VTN,-0.02428840918052577,-0.04479750691895398,-0.05865877712666806,,-0.0008512196030034376,-0.0024933061221403046,-0.007618545818713299,-0.010374934747944268,0.040584287831459585
VEGFA,0.09213260579717404,0.029057640092598223,0.11299700580738563,0.0015529643073059342,-0.03043749626544114,-0.14090247836445172,-0.03657070344193555,0.0012107318077324558,-0.020263596262350303
F10,-0.026346372422990007,,-0.009746014901045786,,,0.04156942219151076,0.08078538766970253,-0.028584229938577194,-0.009888710941620598
SERPINA1,0.02669120453159828,0.01624881481847361,0.0056330036444099995,0.04229995559413394,-0.0014586687443284545,-0.04067608088650332,-0.05513377150265422,-0.05986852434866485,-0.004110061449354449
VWF,-0.0729104570892988,0.12171909089375832,-0.08186897868351085,-0.021812185261595247,0.08273843550212294,0.04750795340391815,0.10356992113423745,-0.0630275181872289,0.00044732118968826784
GDNF,,,0.11816659764581165,-0.028456447242825277,0.011694888117512552,-0.04820165754682382,0.03550380677585713,,
VASP,-0.02127732785243049,0.10681266026653018,-0.01615148616830215,0.02652653387274718,0.010571274434750923,0.005590646031964295,-0.005275772705683091,0.007549079627806873,-0.022227306522772484
ADAM15,-0.008958247632010433,0.0043944554703671404,-0.015603764143177077,-0.038014687117103416,0.03801416748673906,-0.0007871682946791162,0.02351412917605604,0.017466910578798938,0.060636035496466276
WNT2,,0.12614653656867106,,,0.014356321617508515,-0.03168530918131153,0.029691567584071328,-0.02876068825576005,0.04573375164715217
CALCB,,,,,-0.019897883768459405,0.006602544668714875,-0.028503463959303175,,0.06342165452425408
OLFM2,0.008452020323406077,0.09530200946379216,-0.017016876686451975,0.011958693399190572,0.04095545331967143,0.01941696481508096,0.03941802929329898,0.0759533811234219,0.05838858385765244
MFAP2,0.01821338598007514,0.031119973599619138,-0.07186833738019908,0.044845586738299255,0.04010558018383569,-0.012620789991801783,0.07321575187025625,-0.04364108042698907,0.07402566474918544
HLA-C,0.02299926639757554,0.0771539010737108,0.021947125659573914,0.034861730083934624,0.07724109310159932,0.002485835056740446,-0.04341975576349729,0.010520937345161145,0.012348968443682716
THBS1,-0.024950847111542506,0.005151944201053526,0.05464003644380291,0.04671120121294373,0.05801631648729939,-0.04004181406985539,-0.0248174036450792,-0.10442019225958958,0.044043645400593745
HSPA4,0.013806679422739063,-0.006022362931670812,-0.04546366152487042,0.0038747580563090393,-0.023349001419337895,-0.03195801681367974,0.025843090473717637,-0.012061996249469588,0.021674986907290094
LMAN1,0.00434107145365496,-0.06671917287749429,0.059650675153840385,-0.013183022244463579,0.03453286812416325,-0.04701438335564729,0.04477435334891546,-0.06238290074039281,-0.035936800632530644
LYPD3,-0.0014414470291078756,-0.03488450443537306,0.03960513576839649,-0.03624963515922802,0.02920370174306115,0.03583207525665552,0.025037852793019563,-0.03357552000001038,0.03258494075715425
APOE,0.007218427362222955,-0.15079498395821564,-0.11272098968635014,-0.00917689471426669,0.00950625035247237,-0.023801952071867437,-0.019257442247291687,-0.030467373039283034,0.05951912471058473
SOSTDC1,,,,,0.1033587431701821,0.08973745368525887,0.0024612387511666004,0.06921652838575962,0.1364466856924731
ANXA1,-0.005319150742381939,0.045283020228115416,-0.03587890190780101,0.13477086953459635,0.02342335864258386,0.01574681945042423,0.07214842486620437,-0.0022897105528602454,-0.11499201017780518
WNT2B,-0.04837371895204314,0.030165086339402188,-0.03217095103989299,-0.04690935462987618,0.053843680442946344,0.03593178618987244,0.013672722414440504,0.04139567662258038,-0.03878500545492559
AMH,,,0.11153493416168796,0.04019726073131918,0.07578530268959921,0.043544262093536255,0.0730525028962519,0.037961804956656714,0.08160396278492703
GDF10,0.022581050894839503,0.045296787053014,-0.03521583881981009,,-0.028263899697681043,0.006778412088001345,0.06002749931287646,-0.04277800360139378,0.07028502890751644
EFNB3,0.049538345960459834,-0.04403398123875886,-0.06525188501481165,0.013614871385151495,0.04112255268127036,0.03302515770579544,-0.037942891347236676,0.002805329376560401,0.03304551367638851
LTB,0.0777734844128611,-0.03349422272501279,-0.03362905303379152,0.013130550436595605,0.02051061580672994,0.06510618275664255,-0.028726503223601454,-0.012371867857249185,0.03917234311195457
ANGPT2,0.0035864416059542153,-0.02577074690208965,0.011855420136017335,-0.012431121338090247,0.05719057621359398,0.027083045709329397,1.557664750938374e-05,-0.019581784270659732,0.057965219149658374
NRTN,,,,-0.029145951144490163,,,0.029793769127442846,,
ADAM17,0.021691908873731413,0.049056039045713956,-0.006777256808501952,-0.00873505199616405,-0.04360458161353592,-0.036516157972087855,0.010433860522930783,0.04385883738772164,0.001498561665978105
LRPAP1,0.027129388042383754,0.04155222697264572,0.02998420220532765,0.04291230840991196,0.050030844255883215,0.04525706267062685,-0.02154885823464507,0.06337102832131315,0.018860762247665204
NID1,-0.06743909940240324,-0.047828780838656965,-0.05758631012941501,-0.032431066434899014,0.05263086757034387,-0.006945618608722296,0.04664596670394345,-0.06224684706689944,0.043366870587107406
MST1,-0.04953483079550356,0.05155803664565575,-0.013734893787790163,0.06639688476050941,0.032361753279008365,0.0653624425176087,0.012014825174344794,0.09351734129335611,0.012269552456300223
IL13,,-0.022221195685886295,,,,,,,
DCN,-0.03835533156453531,0.07432809461086817,-0.060495180142894504,-0.010311842111828536,0.1066101916964724,0.008645492954104354,0.0895861558793391,-0.09593296591884368,0.02559848417811514
IGFL2,,,,,,-0.016707052238094596,,-0.03315399448793498,
COL7A1,-0.08299851573258449,0.001806250082541862,-0.036743367172036204,-0.0038291396443033638,0.0742228980865487,-0.03967474002269848,0.00915865833677556,0.05031829396497152,-0.008425220767638627
CALR,-0.03760114069230248,0.035564520517047504,-0.01974220864178332,0.031085235210517436,0.04835511882595466,-0.06969813147194187,-0.02653124217772487,-0.06500188011418483,0.013408682065377275
PIGA,0.0044160353777101405,-0.03252875730245085,-0.042518978704729794,-0.014885019448868853,0.047022749297599024,0.0543227240946898,0.03622853737415972,0.03277318921398778,0.013525437994650136
CD200,-0.06513053980760536,-0.05089881938975066,0.0030202863299098456,0.054197152542826726,0.025727754516928804,0.08070815395917606,0.06689135672588263,0.045377914852023186,0.019504795019876134
GRP,0.0298018941537507,,,,,0.057974633134038396,-0.01782154537104064,0.002058304709749563,-0.03200370318258432
CDH1,0.1480969056326061,-0.030454211777311575,-0.11950124278860765,-0.024188689269086548,0.09702915885952106,-0.02828453498626522,-0.014020612166938349,0.006260822914424615,0.0921688297718768
LPL,0.027020973186862217,-0.024895406464685733,-0.047122348740549956,-0.013840860196609746,0.0798429599736608,0.1419635354466223,0.0033524356389454456,0.12697291571969482,0.0667676619709445
SEMA5A,-0.03388624453234522,0.05200291563792909,0.052168627660854144,0.04936901710080875,0.04349029076234335,0.06051545401520739,-0.03327782555094497,0.0870788839555592,0.0537402461380279
SEMA7A,0.008142356231800756,0.11560465672810201,-0.014889340269459867,-0.0670882253694124,0.010920265337656743,0.0440527432126936,0.020429015981677734,0.02791150712765702,0.03551862783054266
SEMA4G,0.023820269899439563,0.10998556925120136,0.040094839314490385,0.012005803607953468,0.02442711046965996,0.04751832978703458,0.09208049702985542,0.030980498365183,-0.0344948126483399
SEMA3B,-0.06225176299201802,0.07092542529933314,-0.029337485949562106,-0.020306750117413286,0.06337521389851623,0.015216757901637994,-0.014601377408250394,-0.004694358385918207,-0.0005121309735302925
RPH3A,0.08437094679367678,-0.02578579615366529,,0.07284741395640798,0.08160880580583116,0.13026112429824188,0.02304657026150676,0.12488932655609368,0.016704733038627358
JAG2,-0.11242104408969837,0.01460068583268051,-0.005947551243002518,-0.03372545089561142,0.004720643624693629,0.05974782689512385,0.08171597216938702,-0.05737236672765463,0.05147109944704487
CGN,-0.042698377990060106,0.0337378374552562,0.10682433085162699,0.048379390921561294,0.05426776497983805,0.08905198920244096,0.0029244878015273674,0.010410840464235417,0.11862545124703701
GDF15,0.01121243810177079,0.09249030714524534,-0.03559874645359483,0.11429393114162723,-0.01443951315830387,0.025607877507128247,0.00451988481496037,0.09360983968479832,0.07427200329317041
SEMA4F,0.050804890881048434,0.10368421624192667,-0.004691419803233385,-0.0377594597194627,-0.0037928494382161435,0.06153692719494654,0.0007397526338306781,0.05441029402008388,0.04654888879551413
NXPH1,-0.034231082532973814,0.029795710751380832,-0.017210692474155263,0.08910873482965388,0.07075364345800449,0.08084124285545012,-0.0283351933878431,0.05988687741188503,0.05780470789289799
ARF1,0.027828269314075553,0.03283214611477503,-0.06513857468357556,0.005129050906823992,0.04984227708342354,0.06621485179401196,0.037421694760014765,-0.024155852379399368,-0.07090040453463456
DSC3,,,,,,,,-0.016190497807349685,
EBI3,0.0014527112571994939,0.029231878024056565,-0.023679951957978795,-0.02379922671500356,0.04099320634573742,0.05820998185722427,-0.027922911200265153,0.03912456896162662,0.022081586361932887
TIMP1,-0.006943065243354033,0.06070734841509584,-0.05476677214573293,0.035015532858573145,0.061130627523092534,-0.10811860613063055,0.01951175057838747,-0.07441140486457754,0.007327134282589659
SEMA3C,0.07464748045621014,0.06500932722269392,-0.09733379477893896,0.0307999734119339,0.029547893830481713,0.010537051832896785,0.0008014904570541468,-0.0375868552630752,0.04642644999111553
GNRH2,,,,,,,,0.006137478749298974,
GAS6,0.052256509045315605,-0.09384903426171422,0.05488334090534029,-0.03847919010583007,-0.0155322496001806,0.020729570763415098,0.0010908481655663642,0.010914856377343289,0.0017075487994262137
MEPE,-0.02863850963141678,,,,0.06504561427611949,-0.004108720590105131,0.0006813749600663398,-0.022372707625697402,0.0423098887836977
SERPINE1,-0.0011018843325951422,0.10838653992345712,0.11227655480457313,0.07499347026603623,0.0178048347598015,-0.09373861025038274,0.027743122860302484,-0.01263433767684005,-0.043365119207017105
RSPO2,,,,,-0.02563072008797716,0.09915351024553361,0.0991453266178413,-0.001251618730997486,0.06581694965597062
SHBG,0.0012624411442221928,-0.04406848432779297,0.044019388848393584,-0.03872701628146062,-0.02746441815167008,0.0626159580915427,-0.025860405283775447,0.06744632460918276,0.00035521035504493677
LGALS3BP,0.0261022778408329,0.05024975485212482,0.1345538559910591,0.03086067840515325,0.03352561442777741,-0.003490387614340074,0.014544998628579442,0.01818167093004369,0.030040615742489812
LAMB1,-0.018139414433613475,0.03234533086765553,-0.04016905537487737,0.00833799817858866,0.06128602351759127,-0.0512552202112981,0.02965028317164669,-0.04980166552407172,0.01835930705376133
SPTBN2,0.017636832911930623,0.003847812734010979,0.06339224847790789,-0.005123100443000695,0.02878832703215392,0.032678286548976525,-0.014922663622774968,0.03332173339212107,-0.0010809469454455165
COL1A2,-0.06780544363901071,-0.0020024881356962617,0.022677717834782327,-0.04437539986340705,0.06665771924098812,-0.04002588171044669,0.06517218425089241,-0.10910328121379816,0.04808562193483692
DEFB1,,,,,,,,0.0479615407761454,-0.02658930666316419
CEACAM16,,0.04488213048523208,,,,,,,
WNT11,,,,,0.01596018552824146,0.045199333302592716,0.011873674795247783,-0.021486817447477994,-0.023871064226272113
LGALS1,0.0431689641920145,0.0020147440229670494,-0.002979689113714575,0.10906271505321186,-0.007450230283830669,-0.08235417095716716,-0.01238198525355242,-0.02221843575731989,-0.044871328298049955
BCAN,0.04603866072231291,-0.021995924161367454,-0.1550754606626573,0.03937075161626292,0.03945025147664291,0.10475374229638637,0.021449802817967246,0.08169691851584535,0.03389968540886335
ANOS1,-0.05906875258282193,0.026487882866305316,-0.1724628090494437,0.08795984430535977,0.05214625826769056,0.11223497455883132,0.021728731727408853,0.07158728846030446,0.015792302869387438
EDA,-0.0371343558279629,0.0715892042054873,-0.06866487241788102,0.09581178681185867,0.008294490491617039,0.01371919572825395,-0.004140529388532106,0.034666382678405695,-0.02928229650485003
FGF22,,,,-0.015507661547916836,0.09440174654613065,0.013148585597620223,0.028327562046211906,-0.017503868234471292,0.06127493822662996
SHANK1,,,,-0.03681195546035558,0.020944857800619575,-0.0030650381345778323,0.013273791775493248,-0.02886439316623506,-0.008861547826760402
NPVF,,,,,-0.02074482940937937,0.005206022617220042,,,
RAET1G,,,,,,,,-6.301340659024833e-05,-0.021984121058312153
TGFB1,-0.062199938085578395,-0.11529618110759296,0.04951895812326926,0.0016067476966197189,-0.04768630797238919,0.030878439612694427,0.02049247313926449,-0.09528268009847252,-0.045444367098176626
MSTN,-0.02594670902239226,0.01583335686351964,-0.09667069224273418,0.08895418706389965,-0.004560713768431819,0.0330799703787435,-0.02764677280430646,-0.015983602846194433,-0.02972708647538218
WNT4,-0.03180016816621712,,,0.06943244021098045,0.03957733866578043,0.07475432463825796,0.04444957033517221,-0.028644051461319424,0.03767165951229472
TNFSF4,-0.03683859674555055,0.0028110405019852597,-0.03093961497586286,-0.045976959367906765,0.014934012856435707,0.13135655305109079,-2.6920658846210383e-05,0.033211970389428046,-0.009962770188179015
NTN1,0.031196287143412414,0.07681480268355977,-0.02505423841262022,0.04826366466371647,0.036912110220591245,0.020606045830917533,-0.016725560874866218,0.02308780349604241,0.07017092390842139
CXCL12,-0.08361808298805119,0.014881029060544549,-0.07314621022430023,-0.06659699650821183,0.01152459320055306,0.005340388908296842,0.037949598770247686,-0.04687941505400364,0.014140751521371581
GNRH1,-0.039993349156701725,0.06266312340590376,0.10211891749753486,0.07636787655965038,-0.043888313367071594,0.018528014378405098,0.03266866984031716,0.00221457543960103,0.0025126345352271553
FGF8,,,,,0.17790256891580605,0.008519360936431217,0.013952820219371567,,
RIMS1,0.05172620315671506,,-0.01685537512023216,-0.006909289863565456,-0.015097664074191339,0.038432838252593915,0.061590031403548344,0.03623429343704362,-0.009063759580516815
FGF14,0.14507253148600016,-0.020347390855423142,0.045381776812546765,0.1480183834475413,0.0017484752788419046,0.05276010002904432,-0.012515179853116416,0.04138217861856239,0.1140760436225779
IGF1,-0.06569778024334103,-0.013572364584512261,-0.05632995212062905,-0.04800862746305785,-0.01697486924600624,0.03196615097536498,0.03921545882621621,0.015559229454524249,0.056870187486151275
TNFSF10,0.06539594973418843,0.02362212066203271,0.061639381857809254,0.0589201312948879,0.03556368220703853,0.06809250281609051,0.030353054562977894,-0.03666815697913159,0.023472405257026863
GDF5,,,,-0.028456431351202453,0.025635848539630395,-0.016844197608125253,0.1055626390167431,0.0409579133461991,0.05078768131143198
CHAD,,,,,0.011166416677680938,0.07049314281603537,-0.010280714490980869,,
RGMA,-0.02472297961533183,-0.021206496970926466,-0.1026003343337667,0.057808991222178856,0.031264628629501814,0.060960260025112074,-0.015604922868362039,0.07153748860343442,0.06699636590429713
WNT16,,,,,,,0.0760960759470883,0.13193465430984794,0.029666626655649217
CX3CL1,0.006165649409495893,0.06527851106131337,-0.10744251864095294,0.05176765891329214,0.07191515694393523,0.02346913926602402,-0.002197319940282418,0.04853942250128631,-0.023294306767899696
FGF1,-0.004907314767415422,-0.03525523794780192,-0.043916434532098175,-0.06651955016794532,0.041055131792601215,0.0601791594553786,0.005566790347355065,0.029795172813363528,-0.025325694256207246
ALOX5AP,-0.03236864301927168,0.047342732475476206,0.07443888361376122,-0.005387465475352833,0.031811363806963124,-0.018088443643914976,-0.0032057026533787794,-0.010918853516792915,0.030613358268493814
IL1RN,,0.060036781603013456,-0.009093247088471843,-0.03899432091025404,-0.04728992049937224,-0.04139897398239622,-0.04527201849962906,-0.02475739181524903,0.028161446493538876
PCSK9,,,,,-0.01809492668364564,-0.027905285668561472,-0.01577134851125865,,
NPW,-0.03312048738280924,0.15037141278534052,0.02820289595437214,-0.042844119606072824,0.039090262375079884,0.06569565413369335,0.012251093057948215,0.1817012861133023,0.0016673153854679138
CXCL9,-0.022625010230815753,,-0.03451911832890141,0.2551491541642199,,,,0.004270586134359655,-0.012662168363450813
ANGPTL4,-0.012005484160903558,0.07713836529465175,0.06862629891457213,0.0029356284299907587,-0.012349158265648103,-0.08177137302524662,-0.015720811076887997,-0.011344989239584952,0.03490272483044016
UCN2,,-0.028414507865380825,,,-0.017113563049272487,0.005656935677896975,0.02470274235568651,,
OBP2A,0.13636782694823837,-0.03366656215388393,,,,,,-0.018186161104959023,
COL4A3,,,,,,-0.003061612399783802,-0.024925452662484228,-0.02941800952356699,-0.026352632805031414
NRG3,-0.0341874960006348,,-0.03521586112007335,0.02142228825351216,0.0018215466241227047,0.03372289504131656,0.061895561612615085,0.05169662121666815,0.03784863159127109
IL23A,0.1785907044407254,-0.05533504321398966,0.012392968281266277,,0.006611103953783484,0.032398768994376624,,0.006936023963143181,-0.029512666235032566
COLQ,-0.03563541514644914,0.042864375727414444,0.03191470861836311,0.09577705848299439,0.05229695285737981,0.13066200765421385,0.03862705199984268,0.0007402857779818193,0.0876884790698392
SCGB1A1,,,,,,0.03880327482411257,-0.018247548035459707,,
TNFSF12,0.024750172053825258,-0.03293452140386219,-0.05713758409290193,0.022323580317797465,-0.01241520107582488,0.007946740206547006,-0.02220151281920465,-0.05487064105257544,-0.06484075313926857
DKK2,,,,-0.024754356923198568,-0.0004363490108105368,,0.06861654144210994,-0.01981594266507437,-0.03726691098758404
FYN,-0.08756515041611411,-0.029828060847955567,-0.08171106707929776,0.03959849099985203,-0.005892072204622394,0.09192564963012159,0.05598354917899758,0.03260272778157513,0.031443779016481425
ACE,-0.08119077575600686,0.08394889123644365,-0.06943072262484085,0.012975663295307876,-0.03807139396685869,0.08288016046402857,0.06014829140420353,0.003543981209137396,-0.0025521864680222803
IL18,0.00972758576700598,0.08962005481250025,-0.019556381228896344,0.08894608508512321,0.049498573160620424,0.14152621486197317,0.05108850560168645,0.0036701385197303138,0.004452845441748411
PPBP,,,,,-0.02215548983325118,-0.020930198962736155,,,-0.004788277313428842
CCL27,-0.028638502864711014,0.1457995351181713,0.003964836106323316,0.019897404922840003,-0.01912467556064351,-0.012829099484155705,-0.03421604430536057,0.05457167458544819,0.0378187190219926
SERPING1,0.004785815772153394,-0.08659912236038944,0.10924088552442122,0.03085036619678697,0.06228323408729486,0.037236801749372966,0.02577495656468555,-0.010029166961517972,0.06519632176798569
AZGP1,0.04382175444581161,0.10693572231001393,,0.03635168944821155,0.07554338821778912,-0.008185560984297059,-0.01531040983723745,0.06194774924251058,0.07939019971492285
