,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec
NPPC,-0.014602723187955555,,-0.01403178957989863,0.008550659662831372,-0.04506349384949867,0.00197193630885549,,-0.03897715935342975,-0.014195999303980062
LYZ,-0.03820873046762532,0.07034310144380135,-0.04897970109202763,-0.01713201550285876,-0.06605251695943125,0.030998440219866114,0.08950955554950582,0.10101842322420981,0.005732262848126671
EREG,,,,,,,0.019374717901988928,,
SPTAN1,-0.005407559984703957,0.0026663790077535504,0.008715109495452922,0.021396119107683544,0.125110974035178,0.06703229100116133,0.08666893998725243,-0.045344478113548664,0.05219961763864893
LIPC,-0.018498597453599573,0.05657440277914065,-0.01625542374833916,0.11182727283670456,-0.016791597891470455,-0.028366377864935264,0.06789352707325583,-0.04133128763166062,-0.04040158035916932
COL8A1,-0.03902932736727756,-0.01003225767896013,-0.026126882967434387,-0.01858590014066456,-0.047901837742799415,-0.054863815251051364,-0.04096022445990718,0.07165715572491019,-0.007393231613659944
GSTM2,-0.010536319228064193,-0.036308991450235,-0.03987478805705659,-0.017160553378270785,-0.018545947251488334,-0.02025485287142499,0.03515339761817546,-0.014862547982022875,-0.09258013337564504
IL4,,,,,,,,,-0.0386200549731566
SPX,-0.018266935269624453,-0.08181326216256833,-0.026636339281652623,-0.026649578949794923,0.039879207311067214,0.05129004846372241,,-0.03689548600382886,
MFGE8,-0.038241346815632474,0.03911691488853628,-0.00849505109164667,-0.08415872616086255,-0.04379603920226448,-0.011349938087072277,0.06469225624231961,0.07183955242889184,0.10360297726913795
TGFA,-0.025858760951792844,-0.004276786367649737,-0.042157704713765266,-0.015791697839959866,-0.11496819323396078,-0.05808388834496804,0.04148284319241712,0.008143008671941156,-0.10121688568786556
SLIT2,-0.04797076549746203,-0.030366743849822346,-0.00989926223719384,-0.007165490150930882,0.19523736495353464,0.019560196371040717,-0.03958794541647003,0.11810791073395067,0.18315849920055635
PLTP,-0.0020716113198966236,0.04702784620477918,-0.040509388533193816,-0.03563576538897503,-0.15651626429042664,-0.013535241055857752,0.07164000724254305,0.015326740084857512,-0.011263224515812591
APOD,-0.013386873582831662,-0.012325841897670314,0.025067929125888122,-0.046314417691707244,-0.1903158649753488,-0.00037728686536700516,0.11145454993550194,-0.0663644360818963,0.04368224710093059
B2M,-0.03325984135487922,0.008812234431262974,0.0349786123449235,-0.012948022614198161,-0.2012998650251587,0.02630829794346867,0.16743054060261253,0.19426902311726837,0.08045357497742965
OMG,0.020240674695391262,-0.022513842208567066,0.04749485650760335,-0.028329080351665054,-0.12371044594954723,0.07826865518169838,-0.03300957370254437,-0.03822743669954819,0.030232327451302967
CXCL3,-0.0016037600659568915,0.05544726873843708,-0.01916457459201365,,-0.02570071005731912,-0.024141355969918125,0.08141469693143262,-0.04016987144762354,-0.04786944791839014
CXCL10,-0.010788099599474662,0.00459293426207909,0.03297255976055892,-0.02773837650953232,-0.14866264369039056,-0.01883930979332908,-0.01819921235525591,0.13148678303839695,-0.02739462513847663
RSPO3,-0.019786193341694087,,0.07227936393883322,-0.06085128094982924,0.06735412278822454,0.026552899255104793,,,
CORT,-0.01756456295446287,0.057449305783685525,0.05445274726130237,-0.037502829637218446,0.1566876919506437,-0.04410412856898562,,,
NCAN,-0.03248367569966355,-0.08197901871489632,0.047460612954129115,-0.07751707010480802,-0.06869805065511071,0.017419448448136147,,-0.016875259360623132,-0.08505596591363707
PRG4,-0.021905673994300285,,-0.010367562390669596,,-0.027844376983170934,-0.028451204031168742,,,
ZG16B,-0.020198781574408756,0.06799857047368009,-0.012032824104568011,,0.06259725047054465,0.02122983699264158,0.06041757044239681,,
TGM2,-0.03960749627802002,-0.059706722001716644,0.0023581059704014147,-0.020517439788222215,-0.10515385096385774,0.013562685759373779,-0.01539491649340974,0.06816497229947367,0.11725576956396982
VEGFC,-0.014744109824581216,0.06423946123000174,-0.01847777219594018,-0.03173634964367243,-0.0146693799598914,0.005706212818538097,0.010379226565620044,0.17784792037491393,-0.04377853774416253
WNT6,-0.023502079434242526,-0.012868862676382063,-0.014339673743323306,-0.02081447368560815,-0.027381298699553153,-0.009002357750136233,-0.059245211099101316,,-0.024427566205586726
NRG4,-0.013415888964384027,,-0.01261779770263847,0.004930473259198932,0.02286012317391928,0.05871266868083189,,,
PMCH,-0.015462534019952894,,-0.017483187987328116,,,-0.022262978454391805,,,
COL9A1,0.00540590566634537,0.008837640766547196,-0.013178368781273068,-0.03227371466566664,0.04976082276458136,0.02262620955238917,,0.17419568291146512,-0.06907783074217788
GDF11,-0.043254664318646156,0.06323077126613608,0.08298101871656939,0.007498985506895308,-0.10375220642905533,0.045913738403386514,0.03571985096339347,0.02606243415763207,0.031334014703356464
IL24,,,,,,,-0.02567814987180925,,
SORBS1,0.0014465615286134242,-0.015799035500067435,-0.02106017210050665,0.003549998485447748,0.03515251235419842,0.00930062718127687,0.008468652642951945,-0.10503530331396836,-0.05619989783831364
DLL1,0.006029997799315044,0.019885233458650477,-0.024041512899374624,-0.028602241487494406,-0.058058356601441236,0.030760672041933185,0.05173769782203398,0.04203791540604472,0.12163112792603611
TLN1,0.004488674887251491,0.03016943527500559,-0.0233549214127232,0.00795975031686398,-0.19287297809310433,0.00133270919400374,0.08152246857098591,0.013693808938290992,0.07431096034600929
COL2A1,-0.013458380518330917,,,-0.022549891819979854,-0.025700718803555594,,,,
SHH,,,-0.010773599533188068,-0.024613297789203615,-0.02020388778023638,-0.044717394054281205,,0.12912976501210108,-0.042711182950879535
PON2,-0.010713926981635976,-0.07468187387605257,0.015985840262388324,-0.042176993428492626,-0.18037159978272527,-0.024118936815771423,0.12856888328177968,0.14533254533177334,-0.04298441590406552
ICAM5,0.06464230104176258,-0.03265495501697643,0.07080021106537063,0.0282818929301508,0.02905943735980989,0.038159861815074324,-0.023002651851785388,,
HPX,-0.03639829848816454,,0.018408753230050156,-0.020814475089691302,-0.004176907965456925,0.03685184127868256,0.0587504210909301,-0.040169850431610116,0.06899968105293895
SFRP2,0.0507778141705221,,-0.012269962334824755,-0.01749166926957332,-0.020511562563958745,-0.024876646770371314,0.10776286747519512,0.020362341718690374,-0.03862007770431384
CFC1,,,,-0.0351713690692683,,0.024604607963921915,,,
CD70,0.0035181315781133635,,-0.020855444822362474,,,-0.003420728974743833,0.06312324806705297,,
HP,0.013933079741023952,,0.011480917450576939,,-0.03520543355331986,0.08179013974941857,,-0.04767295796996951,-0.05618687960287483
CXCL2,0.06867539847715899,0.02464425675276638,-0.023335932650982653,-0.008439940108680427,-0.03360891804711455,-0.004272338361507607,0.11452792363512121,0.06591440014677657,0.02899605460607797
NPPB,-0.018791676173141557,,-0.03837807509052454,,,-0.01676126488384768,,,
CCK,0.05481500652843505,-0.04998565580561818,0.05087458755232596,0.050182653022669305,0.18877396033173266,0.11522999173704397,,0.0342397991818494,
SEMA6A,0.007965760542100011,-0.022121456787115003,-0.0011005323583092824,-0.019379721627345248,-0.12755523305066802,0.009667684870991317,0.13490549010693678,-0.09616831448644034,-0.02233957786835697
IRAK4,0.006908308361600174,-0.0015895099401708245,-0.012513184002875563,0.07998448900774263,-0.11186516450978988,0.06166212802132356,0.053782410756183806,0.053009708708459974,0.06775015405872734
GSTP1,0.0688384014478815,0.023929543407728446,0.0011500925076825532,0.0003384199969943425,-0.14621390613541835,-0.05224644714686961,-0.01496526325279155,-0.13949890469439935,-0.059020757152932514
VCAM1,-0.06309368691635162,0.01281535736876261,0.03433976432321701,-0.027527169473315342,-0.14437445233563131,0.06296133396203106,0.012944778663283028,0.09082862325924936,-0.015523957348905241
NXPH3,0.047557564739819425,0.06083994972090478,-0.019584226403362687,-0.07545748593374128,-0.04154043462228589,-0.0009976391668241548,0.008170061706789026,-0.002072532226199887,0.004565203531254715
MTMR4,-0.01845012809214899,-0.0064606934276082405,0.003940082829906111,-0.05991785531704079,-0.026232229561983855,0.04554276132261484,0.0054745789357237605,0.04141516820640104,0.00688875312693203
LAMC2,-0.014749500878790735,,-0.024080886436043412,-0.028519196410642204,,0.0057658944668244,0.022456713379845387,,
IL10,-0.02042783448582839,-0.008474183162038297,-0.027054068138155637,,-0.008890085759850067,-0.0037172931813995234,-0.010007045641775658,0.0254562427083302,0.001998825056859519
SEMA4D,-0.046884754330470214,0.01588663255253439,0.006612715072403488,0.009548691147329478,-0.020276015383134522,0.0013090020543297257,0.05135830574953319,-0.008901233913055355,-0.012148821939258885
TRH,-0.0427311057969595,,-0.025538719517683228,-0.0002481090221735816,-0.0032545044594534016,0.014184742781480504,,0.08692593251583569,-0.013585217200710861
SEMA6D,-0.004386153519725096,0.0319589606743298,-0.027722213399931202,-0.03424779026008972,-0.06400947844815771,0.0046085764053844175,0.12929559834847534,-0.05974214915469252,0.005921392583910995
CEL,,,,,,,,,-0.049468038254985414
PDCD1LG2,0.023646000327614627,-0.039462825220663314,0.026435212698188118,-0.020027624720681186,-0.054186879623271934,0.03783115705472636,0.01075807488168159,0.08706333513716724,0.022349278751570337
SPINT1,-0.02703405663454666,0.021307840167836375,-0.030022094568592582,-0.025904516235179004,-0.06409430204239741,0.09818736270611533,0.05506684575631844,0.01014601564072838,0.0682046322494106
CTHRC1,-0.013204126401165939,-0.00301933065467299,-0.02016259345893777,-0.017359272709397664,-0.06268240466505313,0.05807187646434257,-0.11198785756031393,0.14834547129469863,0.04622919264003506
PODXL,-0.04973520318969969,-0.015902474657890017,0.014965785381498285,0.030553851685763897,-0.14241515866126536,-0.017958806410431728,0.08293173270403766,0.14996841449318773,0.0025163593874859814
JAM3,0.011659235966521355,0.006402722874695677,-0.005307631795359625,-0.012681494078628498,-0.14839594359682284,-0.03475607136147888,0.02833408999843025,-0.02050584138483368,0.11035547801727803
TGFB2,0.02004388045240897,0.014459243515391806,0.02813809057302972,-0.03171367400701301,-0.12566543181765719,0.035990937715014784,0.025908907680236862,0.016473868893673145,-0.009207333597783314
COL18A1,-0.02592511924677006,0.03239122316099954,-0.009359052168994837,-0.030427555507041383,-0.1093400327319753,-0.04951751023269008,0.1286811947290704,0.18266753506614858,0.12448738894235176
NODAL,0.01602768021272184,0.02756711759770388,0.03473900360639043,-0.03381490122986506,-0.06773021172874069,,,0.1585834266542328,0.14127457190278933
INHBB,-0.008702370359188763,0.01799064094720333,-0.021101362741982748,0.033981527705201596,-0.09920533319099809,0.01598101456238218,0.0768070925759629,0.015553100928365345,0.0009068161149453853
LCN1,-0.014749504197488487,,,,-0.02255387152302985,,,-0.03892077363640013,
ARF4,0.018935823615732168,0.0006930962997478431,-0.06425264594369245,-0.019085076021133632,-0.07526976594717334,-0.012010828575226357,0.1037426112500926,0.05736090899591184,0.04290664352947519
CXCL14,-0.044020488667400486,-0.014091907724279294,0.01634452990541511,0.04553629441566163,0.07000774191656937,-0.019672351634684598,-0.02936347449078073,0.14428955734945645,-0.04791949408206072
LIF,0.027867097247027815,-0.03091997392930812,-0.05101539001282193,-0.010409666562676539,-0.08283000510113733,-0.045937503690897746,0.07744666489428838,0.07001631936370609,-0.045786683771053785
IL17B,,,,,-0.03724805388206471,,-0.03213380152912895,-0.016070074005271575,-0.050930587099032185
MMP1,-0.020334627147519498,,,,,,-0.09698662017832334,0.12823284348021033,0.13991480867185618
MATN1,0.01579963202038701,,,-0.024392007674736295,0.041375661569791965,-0.016971773227410388,-0.004084308849617995,,
ADAM28,-0.03879063559774402,0.04691028685143659,0.03725614640845221,0.0013690297072527016,-0.08938580592271046,-0.030655145302066922,0.035288634514335115,0.03159828157566409,0.0920051407977905
TCN2,0.00954573143166774,0.06056308265298947,0.08058085222928257,0.0015361089862607471,-0.09444059222542757,-0.011429606691444038,0.0953795803017937,0.0673960785285703,0.022304677097966047
THPO,-0.02523426819205336,,0.006206472894040482,0.04299682632316937,0.00923506632276926,0.04815320537027636,,,0.13452158455877694
CUBN,-0.030074266095012635,0.03383538573000648,-0.020274946393610906,-0.04339267693789516,-0.041409798580190775,0.010223852399506642,0.03423609378094683,0.06979340635066834,-0.07392598405292952
TIMP3,0.03994342435991828,0.02545714826014106,0.008342315532153931,-0.03780280629546929,-0.07141311334180968,0.004746348775633312,-0.006904913876284651,0.08375689187308769,0.08765704104577013
PIGF,-0.009755938392242609,0.014826138660480185,0.007567734937631543,-0.018807946868933934,-0.12454470527685226,0.007838639721011268,0.0801878983727354,0.03435121241094957,0.043606596216448905
CRH,-0.01728080022131358,-0.020291453177992653,-0.012151938408030862,0.0521726449622864,0.08226999392528651,-0.02671753272276026,,,
BDNF,0.046935589880940945,-0.027431427003623512,0.0569126283066388,0.02751106476279674,0.2763493607825443,0.0353024842345561,-0.0035722768377466907,0.01560490420443775,-0.05127758915130785
CCL5,0.005381221209886795,-0.015473340624788414,-0.02071625868002452,0.01974715196439602,-0.05119747967590277,-0.053638551124139934,0.10790159453266006,0.08712781069682617,-0.008852149315037095
GAD1,-0.02586239139824134,-0.010733482797184345,0.05468600313323037,0.03274463136884671,0.18608063242300948,0.053235363933512025,0.08115382789153619,0.010468768127609867,0.026033764058047998
COL14A1,-0.013481763615314453,-0.029944033511396708,0.009566330003975717,0.053056720029946484,-0.0400092641475372,0.016315583003145902,0.07902970778968244,0.21280194980116732,0.153141197037521
HLA-A,-0.027694388243330578,0.029024499846023583,-0.040061143837566794,-0.007941266985845252,-0.17372274492073014,-0.02797653224395268,0.0585472564821288,0.011391420552099423,0.09463479651679821
CD5L,-0.017280798222056623,0.03554309129822104,,,,,,,
FGF18,-0.015635998989959914,,-0.009654624190190099,0.07856974966101457,,-0.01818592364878454,-0.03850139984338674,,
ADM,-0.016335292784826528,0.02939304808091903,0.007665621994233766,0.020237509646625795,-0.045786350204645894,-0.080868620888134,-0.05900696114439311,0.06646397505805635,0.046954480324809866
CCL15,0.04621029320044093,,,,,,,0.12414191101476794,
GNAI2,-0.01665332883858019,-0.009273901824433292,-0.0010004239111166054,0.03808628147554113,-0.18632507949060906,-0.008974353431743104,-0.05214492147426017,0.06670879016550663,0.07697840793582841
HDC,,,,,-0.0738189258427253,,,,
COL11A1,0.02238214626813102,0.0064665860969173195,-0.04926215496033608,-0.05624590626642497,0.03671289799876423,0.01565412946317386,-0.03613769495395121,0.07905686736064438,-0.02703972938451661
NUCB2,-0.026701073545713695,0.028140293707464924,0.007532412371803291,0.03054917397775808,0.00045249296172528765,-0.018531486155617376,0.04540187465153697,0.02075554635891202,0.07508370274455399
CXCL1,0.02576096296233735,-0.032895946469675925,-0.03196158581362579,,-0.01927612940722885,0.05342367416130851,0.134337995041779,0.029837514510992424,0.08002562573776971
VCAN,0.01817429387374037,0.05781036703590479,0.036153873470550955,-0.0602012778638076,-0.14134978851812954,-0.016780952415256636,0.09129578535451814,-0.0786366441294918,0.04924205702015085
MMP7,-0.0054801436642770264,,-0.019194049625115554,-0.02526645314603823,-0.01646246620692793,-0.00021837752386787794,-0.011515918549535714,0.06524680665608934,0.06153429640602481
PTPN6,-0.023637023155214622,0.05780163457813873,0.06795090152904118,-0.0050068407232747355,-0.05823364848661428,-0.056990736725376294,0.1221048069292145,0.05445472582852305,0.07453730732161352
PTGS2,-0.04146484394660642,-0.017431608230768766,0.0007618031766242126,0.010898612064044124,0.22767324046506737,0.07153994257624936,0.08637820169793804,0.22357434082106736,0.07938632256700431
XCL1,0.01711617571902324,,-0.010504576641521305,,,-0.017144215233573887,0.030707516296165437,,
CD58,-0.046294093383864976,0.06580691272866648,-0.009582873268518251,-0.0017562562777252812,-0.08773225131100855,-0.06168612474016436,0.09073032721788649,-0.014919156506932587,0.04736554448331984
TNFSF14,-0.019080641176499956,0.004691751355367448,-0.02597367869697055,,-0.034301967689025305,-0.03059481074453905,,0.08129452640144291,-0.04746303674672937
CNTN4,0.02947919003296806,-0.026857279212492913,-0.018878614105181848,-0.017468912991228883,0.11148074253254502,0.09594107540902835,,-0.01664476588827114,
NTF4,,,-0.013287829431539121,,,,,,
INSL3,-0.01696375601657519,,-0.009654622296491914,,,-0.01932750118290495,,,
BTLA,,,-0.015324819667290641,,,,,,
MFNG,-0.007452512689969748,0.0355223714462987,0.019038150714724256,-0.030327539910544262,-0.12587486923932262,0.026001978691099586,0.061737571193026454,0.020355677371282264,0.07798750344577837
ICAM1,-0.03287450449800371,0.01041893859512044,-0.02013774999788923,-0.015326769184946281,-0.035158431017275595,-0.008991796924115862,0.03352900312912138,0.059332005272656,-0.014705072282939342
PROS1,0.016854757280516365,0.026368361448152574,0.0059684337209185605,-0.04462929337885135,-0.13160720534569803,-0.03553004328165914,0.09060597113144409,0.086508441631638,0.03300329351084737
CLCF1,-0.009041312242511085,0.03092482770768533,-0.028258901816253835,-0.023487691317723252,0.05952667324077534,-0.009655989867726568,0.009494135394332304,0.002596151614734434,0.040092008057017535
PSAP,-0.06630451796433892,0.06124327322803399,-0.028124340670260668,0.062442591238267495,0.08273476890584076,0.09331069721585565,-0.05091499501945348,-0.004681758062651709,0.0670133399428869
EFEMP1,-0.008887879104161452,0.036873352918137994,-0.03693543598649682,-0.08334170621509718,-0.15902284700412914,0.0164889755418084,0.03134103436591473,0.16192449921008065,0.048945932536677464
C1QTNF1,-0.0782921553687579,0.020480325987786745,0.02679095422727792,-0.004652740290881583,-0.11819302931747575,-0.04981843004339109,0.07602842390848816,0.04515542388769237,0.15122012197571819
ALB,-0.012849891257570545,-0.016700127230285182,0.0002751023025085513,-0.024168861977100237,0.12892201023342031,-0.02110056199178442,0.0009688491415334224,0.0328423167518591,-0.03338603056675569
CCL13,,,,,,,0.08959450540651547,,
EFNA3,0.027921588846711892,-0.0022094791669847584,-0.0007851554009963279,0.025559166758449568,0.23229388344611657,0.04915121348370822,0.03622060473481094,-0.007484888319860993,-0.013505578304255184
DRAXIN,0.03189944991705781,0.03996380725276736,-0.0011857435173304723,-0.03401778266120445,-0.09746449716914461,-0.038095994618399125,0.07977744010788129,0.010663688987136337,-0.06481210892689468
RAET1L,-0.01321493068699329,,,,,,,,
NPTX2,0.045617854416429356,-0.0007941203723890205,0.055727174031433395,0.06586181922199526,0.24409750896525578,0.151712405805203,0.11778548998466488,-0.05272897413828384,0.009918550572007375
FGF11,-0.0009252328583620592,0.007115967020276023,-0.046799066343985465,-0.030146640440157663,-0.1315490790696223,0.030369048022904646,-0.013203810917675826,-0.014542349321438436,-0.09656708181953409
