,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TAC1,0.040952871716154075,0.04165950285782276,-0.02456550512505545,0.0012284535610499745,0.02082066418147505,-0.010737001548076837,0.022783954628825903,-0.019998539264035546,-0.01070537770227776,-0.050054440940421344,,-0.04797454312920365,,,,,,0.039812842572668115,0.009291950500617754,-0.044966456936530105
RARRES2,0.01613277859421498,-0.046505946541801485,0.055695092525543555,0.057179951105084094,0.014703653741890619,0.05126340725918676,0.036380319123777594,-0.01091386584872593,-0.026074109074841093,-0.03448629195869025,-0.006921867241458264,0.025891557154442794,0.10941746799950224,0.0382354276725804,-0.022487712444874623,-0.0629721342192669,0.007384397039816997,0.025366791872274978,0.019985853092135658,0.01649003258134654
FGF7,0.013193588548872917,,0.06944760665616352,0.06354604870452689,-0.034991122291119746,0.04550404683439521,0.09196861716024175,0.010055267661085339,-0.0030536297322799307,0.01449020609979307,0.04931904820480244,-0.014502650049521544,-0.08520067281917834,-0.060303538742626776,0.09328578792138807,0.038150157996649565,-0.019228992837776012,0.0824704941050949,0.0849625125169445,0.0562615780149672
EFNA2,,,,,,,,,,,,,,,,,-0.022327533989579897,,,
HBEGF,0.034118756640356955,-0.01497948795696172,0.02930482442411719,0.01915570637779714,0.012667113638616468,-0.037455955594810054,0.05074015964355251,0.04252761245219651,0.07820476519941298,0.07848390504483016,0.009637046963451568,0.07639718893343105,-0.007118369687053591,0.025382445688796152,0.07336768442820207,0.039643831090612945,0.008991212016429667,-0.013493889858746281,-0.09331259487101466,0.031152679797401772
CSF3,,,,0.021628621324033707,-0.03619991731786536,,-0.02651585316148386,,,,-0.023274331809807144,,,,,-0.0895979256312869,-0.0029534956565649296,-0.026553944651445227,0.05393121149372382,0.024552833652610344
PI3,,-0.02141567964927613,,-0.0514740931582684,0.027551794846991683,,-0.003035482064173164,,,,,,-0.029986365366493316,,,-0.05895376185239567,-0.10312667276048236,-0.016811318630842467,-0.07542543978088205,0.005060893428261677
PCSK1N,0.048186852142359696,-0.011838216924253572,-0.005296762728192898,-0.014391222937881807,-0.03111709635243396,-0.02572076834425311,0.009382557018405093,0.028370135472881846,-0.04462717127710015,0.013757713869247262,-0.027575789051068493,-0.0708763838734879,0.052828502938529635,0.055231194602057054,0.026931984853905935,0.017845391935931647,-0.03483942842325783,0.003702550698180596,0.11786709253183165,0.012918476830118186
NTS,,,,,-0.011442892988081125,-0.022423255368415752,-0.03259117316362919,0.04856966371050863,-0.008382935585387401,-0.018120716924434174,,,,,,-0.03909488149556761,0.004309645328802709,0.02908465459081379,0.17068474518908183,
SFRP1,0.0275498828340645,-0.033863590730827814,0.030494150864878892,-0.03436843476916076,-0.002582139378345405,0.07296234648109877,-0.04453011208040906,0.037967823559211626,-0.018289684030645317,-0.01876907956699396,0.09140410535749913,0.04741700595763677,0.05658333980031148,-0.022223807116509172,0.06866724481857667,-0.025221837434761172,0.02094931176457782,0.01863220443116274,0.0030490016083371484,-0.002865259909939032
CXCL13,,,-0.026495288587435457,,-0.020661128044466844,,,,,,-0.043808258473417176,,,,,0.04285242568516652,-0.04290598373478896,-0.003921734823085245,,0.0027308741731833933
MICA,0.0006264853344748487,0.03977134459047986,0.05200894517130162,0.008288093610477262,0.06472367047786448,-0.015956473036790313,0.012663664646700042,-0.014588919489291504,0.01605472019375836,0.029987814446561383,0.011603090192411483,0.010262109216703353,-0.006428961227724888,0.1110327117130402,-0.06024688146063063,0.03224284701939919,0.010306784790020507,0.06160107625549194,0.048622693445734236,0.11245698222905501
TG,0.02822360508123082,-0.010983423533053137,-0.020423977736844894,0.01236300455813294,0.11096744476970347,-0.025882347762932814,0.01601103151596661,0.022627797258360772,0.07378915308112134,,0.08027006186755521,-0.016677019629694378,-0.02405130416291591,0.07591418552771281,0.07936304061959468,-0.022267312974242785,-0.03350206816221468,0.029262047651827834,0.01583040032774237,-0.04220376279603231
ADA,0.01332454722220265,-0.016628749111993406,0.02230825188886521,-0.04042353987686576,-0.0063739666667650885,-0.050563708739741114,-0.00848046055418348,-0.023344948070758383,-0.021496596046884957,0.04679648384471307,0.03575920850961667,-0.04286276124909029,-0.0022242845999223943,-0.032451524982559724,0.0204551531698692,0.0630761154211732,0.023089297279014803,-0.015355729118639068,0.07345300214063753,-0.0022985302337841873
LAMC3,0.0537879164172773,0.013783673854856602,-0.009708875318538082,-0.06246470151112883,0.02267750148329314,-0.011021296675433405,0.01991124427554699,-0.03410095223693872,-0.021607842923813705,-0.0015063585551165057,-0.003934123316543778,0.031298489828913596,0.0586301508106392,-0.07198126364394243,0.012243617731584487,-0.008381412566306935,0.046676611666487414,0.0021257480069955354,0.007654588777302197,-0.021084109663708345
CCL7,,-0.009012930322374414,,-0.02681527780267867,-0.027392841182662074,,,,,,,,,,,-0.02511651543088703,,,0.026593889238731877,0.06003210583151519
NGF,,-0.040276341926855086,,0.03916258870332715,0.007287315779688987,-0.024698701852122577,,,,-0.01812072885572398,-0.038801806498531925,,,0.05790125765901872,-0.037092020673871746,-0.029007564593584254,-0.022027414369240904,0.021124047630216684,-0.03527628188773927,0.04221300331686815
TNFSF15,,,,-0.020310222209287798,0.09052949452141312,0.07044896458660484,,,,,-0.01482155196849946,,,-0.042072428902281994,0.003162865163180185,-0.024485782203678474,,0.05184187530368212,0.011581884317624976,0.07460113512786111
HMGB1,0.021185766085898155,-0.009429315069203012,0.02909631833397122,-0.03026379444753996,0.017631162584174995,0.024574110681178048,0.03648655135059555,-0.027378594329460573,0.019017401736160094,-0.07654687970832004,0.007656026046038299,0.034381702506768,0.11179997586872276,0.10116432641487207,-0.05688243274324748,0.025900453308810523,-0.013966718207500926,-0.011650226607369616,0.025801867417583422,0.03292244145659747
ITGB3BP,0.005432846183069935,-0.012976704727260448,-0.005485724722593496,0.008194951194803944,0.032944766655725086,0.019840294856816102,0.09930977118520526,0.0231712157708924,0.04017497710454868,0.0699686700613138,-0.01231357111885841,-0.03870828078132703,-0.03921249184756334,-0.05280081657818915,-0.019771867168168897,0.04993162396484648,0.048539042819539704,-0.0075273580581070275,0.06158555341071333,-0.003411047074233792
AANAT,,-0.023490167386065013,,0.015604553179154454,-0.018274904511612306,,-0.008276550570266,-0.021546722078991748,-0.015257539153317774,-0.017036150071051987,,-0.02550379772191553,0.13431369534513318,,-0.025996805550412023,0.016863842852577377,0.05382090841799264,,0.07357175349279516,-0.028829019567063092
RELN,0.06406197828708086,-0.040792121281084844,-0.047928374103463026,-0.0007389232179761228,0.03915865121781533,0.028004438662259885,0.00881842717756644,-0.01525485546392745,0.03724579242266919,-0.05085691588478943,,-0.004273642220702237,,-0.038482207843587406,,,,0.05428268395471282,,0.026432684058992743
IL15,0.0535926944474297,-0.021010812040562366,0.059400768124879245,-0.03729601008385467,0.03969324303723503,0.048673335589134836,0.015594353014974477,-0.006684856138638001,-0.03279345183502433,0.027237396160901116,0.012751713370922957,0.07770520643465012,0.002370001242028777,0.05721821486304063,0.0855689200298665,0.0026405982377238416,0.044497399211707755,0.13027337631945293,0.043982284468619355,-0.010840835831930134
UTS2,,,,,,,0.019500930372970356,,,,,,-0.11519111281181593,,,-0.018763794419447106,,,,
BSG,0.08215972985417432,0.0021409803318029846,-0.02538604697141683,0.024223194428214224,0.05151072298105306,0.032820124879933577,0.02538599840752065,0.02694067061980152,-0.009990718493645632,0.04701595573399847,-0.024722864808655827,-0.013018938202176743,-0.04506748550205764,0.05013412990892361,0.007819095923216649,0.04948582421207686,0.02094272451837335,-0.010919313404953288,0.08555749296914596,0.12321492448457042
ADAMTS3,0.046048883203655806,-0.053930232805312416,-0.03588640965481473,-0.01846502069309127,0.0071499337786021175,0.023457063298100163,0.060274710237337374,-0.0038198018535238313,-0.03716146578391252,-0.027356053958509013,0.02602256144876317,0.014099685968310653,-0.008589363747927797,,0.06411104702551797,0.08658042303941278,-0.012549206069983946,-0.03668730902444105,0.11364059674022463,0.04072710677430671
CD34,0.09030444998281709,-0.0032660928966624712,-0.007755401354173302,-0.012268436276977459,0.01446795599726962,0.014920991003764419,0.005150345663884852,0.038946523010406714,-0.018717752038206924,0.061487732982669456,-0.028252197372939346,0.027566655036347972,0.07051868887816458,-0.0314518201837127,0.06667647539188792,0.05622591622178784,0.034647288429314235,0.06763003651790436,-0.058317804105003666,-0.016578922550746805
CCL23,,,,,,,0.0007346400051685097,,,,,,,,,,,,,
PLAT,0.03029562544853805,-0.007385830743781939,-0.030547473152385624,0.054533034828901636,-0.007629828561792195,0.02667065680691809,0.02991514931904279,-0.022707289347994042,-0.005586229306154344,-0.015825892252662843,0.0367376592053669,0.04853373023611592,0.00962824226030923,-0.04359357661057848,0.012112963571127084,0.023913583930136043,0.06894932721044801,-0.03818845551802728,0.05541634045593248,0.05541830372038211
NTF3,,,,,,,,,-0.013200926787283435,,-0.03157078474731438,,,,,0.00853472523686762,-0.002371550870334183,0.036053017879894386,,
LTA,,,-0.015019857425182496,-0.03436843316135136,,,,0.006830007244566014,,,,-0.023653596540531712,,,,,,,0.03498466087359373,
CKLF,0.06171533675119576,0.02426542455156669,-0.018171211732471385,0.005587502956255946,0.04887403237665381,0.005201724983104617,0.00398500116589404,-0.006452055870953759,-0.027172802124084294,-0.02562068451013519,0.016795971630139968,0.08394100567122456,0.005766603673602436,0.038369235842264725,-0.05656534274357484,0.08241401331857873,0.0854712832489331,-0.06186831052635457,0.06486495518712529,0.06048601085388723
APELA,,,,,,,,,,,-0.027322736703279192,,,,,,,,,
CD24,-0.06036229288084278,0.029699569208174716,0.037845541371497246,0.0016939499332209293,0.03132729568563657,0.052843867100195493,0.02278710851344857,0.058118244181982304,0.004639237790727804,0.028887201663309818,-0.02252300713927275,-0.01698119724656734,0.03895188316191638,-0.041406342790991854,-0.03676606085815367,0.045965146742616855,0.012869971258497988,0.04189935051499198,0.029925750841100506,0.023881646643072747
HSP90AA1,-0.03731234165077524,-0.039637057925460496,0.03385152201673739,-0.018356947655814384,-0.02398438211400253,-0.021295061571464234,-0.04514604733414478,0.07619589547640948,-0.014100825236638215,0.010194977458403011,-0.017755073955148963,-0.05227566411131607,0.03624167148324347,-0.09042429453982095,-0.06334919393364405,-0.10946510778958066,-0.14119555343390666,-0.06290097215534561,-0.10985065520656515,-0.018939085859418975
BMP4,-0.026884361364279147,0.011522994383436179,-0.015921929334821217,-0.052695387715428026,0.02726001825864614,-0.003385595527485858,0.07156763296589394,0.022061556903289495,0.029037972001126636,-0.027173029028628094,-0.04609193818840284,0.11498414532815847,0.05276539189414787,-0.09485257000928547,-0.011523791552505458,-0.06809051614759866,-0.018334202385168873,0.029257456591420795,0.031465249788084036,-0.037762659533970726
SCGB3A1,,-0.023458068028828098,,,-0.02176315524363513,-0.02724013540912152,,,-0.012869883505076018,-0.02998839165757028,0.020521452495254482,-0.01650516686025116,0.034375717252070365,-0.05701206336122057,,-0.03822839828360361,0.01652452437743546,0.030482484531008748,0.04626275812272665,-0.01170357615394396
IGFBP4,0.043117835499398106,-0.014551400163394077,0.047980882446362776,-0.02718601091631792,-0.001534820593707207,0.06728609066358976,0.038543394472542195,0.014252497689751507,0.015602714512135879,0.013748942635531374,0.008587881355370086,0.10177656015749245,0.07811349706670084,-0.00473602284580785,0.05434976452664421,-0.01393954524133147,-0.05664653645916266,-0.04707646803364802,-0.021716470633069456,-0.008041006227928136
RSPO4,,,-0.02428131495274413,0.05583007965846055,-0.02511821886440241,,,-0.024135535653113608,-0.012869881622564418,,,0.06246873387367829,,0.09424943722484908,,,,0.008641387987037287,0.043021845565023066,0.0491127098569161
LEFTY2,-0.025864716501270237,-0.014719492119867991,-0.015204324126676556,-0.010764276486132283,0.06793482706237336,-0.05500699194779512,0.016119687459342037,-0.0059082162108415655,0.026656684207985847,-0.01812072885572398,0.052225826570039074,0.05488261043533595,0.012917318627773384,,-0.03322171426849951,-0.021321077380058163,-0.01014667670807802,0.07872152775250767,0.05404458810772884,-0.041756675864542764
PF4,,-0.024333980009191066,0.010516993664847336,0.016297118464843132,,,,,,,,,,,,,-0.020464730708640244,,-0.008707997400208264,-0.028476775761414864
ANGPTL2,-0.028911596754064534,-0.011772031419572442,0.028227572431820593,0.0414962425026033,0.014606981416103287,-0.002338188857162789,0.07271769302631491,-0.009337743326765204,0.0083573081391337,0.07234149456420935,-0.005012175683395421,0.04515251858421895,-0.02888880541892978,-0.07810862372003495,0.03648583677930811,0.11346487256524655,0.05455469483824753,-0.013236347398633658,0.02463710079089469,0.014138342625855909
LRIG2,0.008974670201027754,-0.020009462514203862,0.036825442323696694,0.020066901272266843,0.05506112760545041,0.045704667959247346,0.034338161729194315,0.011118255727119787,0.00519387782188039,0.036391589991777294,0.022167172360674982,0.003960901990696174,0.11491476081975817,0.040688145564286446,0.04347959863035747,0.04956245119289417,-0.0010910042469705159,0.000691115741074577,0.05717999486340024,0.017184171450101593
ICOSLG,0.049324691870554334,0.044634125460045276,-0.024997540996845688,0.0396078319407481,-0.02349662878800154,-0.05970735971874112,-0.011257253024345255,0.07209889897223325,0.08203464518432571,-0.0003294167739795663,-0.026195606985334165,0.018440210779999102,0.013138308645158726,-0.08330172488701922,0.045894535689864596,0.07215515244005173,0.07203646504207774,0.010069744795625838,0.036142102525503046,-0.02410178913753126
WIF1,,0.07281535590662579,,,0.030285853481184833,0.007960680573933796,0.028334392347495362,0.01057532921001932,0.025092703303048275,-0.015149073456879249,,-0.052850846691278895,,,,,,-0.021437984728761954,,-0.013927737540083649
NPPC,0.051359008366372694,0.024409490913081484,,-0.02798394738890783,-0.00318677293963545,0.042645628688164655,0.00896480653559385,0.0287324787521971,-0.017885985921994908,0.06183130098858349,,0.043743274775560226,0.013674878334403881,-0.005549542822631475,-0.03112846827790533,-0.025730562577176475,0.058378884039981316,0.031048674783634458,,0.07231801729543334
LYZ,-0.027542806855747514,0.015713293984121475,0.03901096890864955,-0.04855002420294446,-0.0355138875091944,0.09327844849363474,0.051787924103415914,-0.006746062568198295,0.01301304453070758,-0.03839733906090498,0.05178454594688595,-0.01360519776771082,-0.05333811879467413,0.04289048951597356,-0.020871385651219067,0.044813288627921596,-0.017619234415843964,-0.007707764162673825,-0.06968849486921544,-0.09649106356479929
EREG,,,,,-0.035347293729284315,,,,,-0.018640934420409296,-0.019596541914023373,,,,,-0.033917317087764166,-0.039751369672955554,0.025126603374784975,0.033356983038022744,0.03199033196939587
SPTAN1,0.02661836082468449,-0.01650391185006138,-0.062074982925116845,-0.03601780205007094,0.018689679729760565,-0.020664792043523155,-0.03555488076657006,0.022146098304623166,0.015317757301344008,0.019386693968512007,0.009335647879205863,0.005610680773920634,0.012462101145315407,-0.04110965354961251,0.028303677874985105,0.045624911668525066,0.013787326044742499,0.055504687463371734,0.15570002362099497,0.02448946230921845
PTH2,,,,,,,,,,,,,,,,,,-0.036675616073704446,,
LIPC,0.06775863936733655,-0.006354649088256925,0.0872019566110583,-0.006704046622666895,0.101743211399766,0.08988607174494574,0.01647845407188554,-0.007842037696500775,,-0.03338557379422226,-0.02450295830379662,0.026833076850892725,0.03367175513778549,0.02473192169255465,0.09562291504942093,,,,0.021519803872361774,0.10693520741311889
COL8A1,0.024543187675983236,0.004402867578000809,-0.02324874370799638,-0.008571834345584605,0.03624954375009882,-0.028570952025665522,0.003981499577637876,0.012224769635958059,0.06928895260951853,-0.05427754602897733,0.002186996504225597,0.07720955587071231,0.042164254184141034,-0.016832509831767498,0.010551658974158806,0.116436344067639,0.058292842035350866,0.012462118464467516,-0.055535985833656126,0.0518230508967506
GSTM2,0.0284061506831184,-0.01761769936360028,-0.008681913310213148,0.061505027996197954,-0.0018764913704208835,-0.018045345309942316,0.015865556028292968,-0.04265138272139282,-0.0013342573050879592,-0.029648635853601064,-0.01262490649128108,0.028524148662332514,-0.09153075847696168,0.018610703677307504,0.0029130230982482327,0.04997830362605845,0.0378838030921478,0.02813465518547248,-0.0482327320885318,0.007184245744094333
IL4,,,,,,,,,,,,,-0.05039599465336505,,,,,,,
SPX,0.01842661798691624,-0.04818253925492879,0.05799087781345786,-0.012644011052127003,0.012380273406227018,0.046824203099823394,0.04705592509949655,0.010422829463646706,-0.012776768703995483,0.05124410844481982,,-0.03366915590456966,,,-0.010988758444549836,-0.02532362783474263,-0.02540957894774123,-0.009559022658299802,0.1662822987839626,-0.003137508556810083
MFGE8,0.04687556245540737,0.0025575701873691466,0.06869683941891498,-0.014806625987478398,0.01377579826102082,0.004803286095715566,0.010485532199828335,0.02010761733420281,0.02849547073246042,0.048029870759062385,-0.003613893941778756,0.049008784392407134,0.03841951454782449,0.06536021347972061,-0.02326973661350372,-0.0013112396119709996,0.011239234155028447,-0.04154432821456492,0.045502038621285705,0.014211132657185353
TGFA,-0.07288449023001699,-0.03198113402387639,0.0344810388633479,0.01646992057812168,0.06046195363358323,0.06213996719647339,0.005143379074466303,0.013137893043584977,0.004674007701217002,-0.015256228957156772,0.019969762913213687,0.02213297568986006,0.07570656077430972,-0.06410619590065096,0.04177375783525904,0.05401551386921017,0.05551549884240255,-0.019284804367884267,0.12477379756086492,0.0818087721436898
SLIT2,-0.026884357062378163,0.013284697540633014,0.04621473118624672,0.01967369175803815,0.007902798065831168,0.036325460637886456,5.55291491643292e-05,-0.006858316125031075,0.05239669817015043,0.06537088736473697,0.018499488731914572,-0.0406289437855446,0.042537702315705,-0.04341091493697551,-0.0352035447037385,0.04455687488845032,0.028802415952699213,-0.03822734749720707,0.02007586636430909,0.05280420064281733
PLTP,0.005985218359796232,0.011113825684571114,0.06474923203706842,-0.05344659054601708,0.02416292717335955,-0.002926406475724603,0.03136647327507677,-0.0078065035905097915,0.021416011965507475,0.013205301563690467,-0.07943155529100712,0.062367135778943567,-0.04220893996359604,-0.03238739516395148,0.01091575203379033,0.005276988255348236,-0.03760977738977727,-0.0650026453931677,0.04955071629216703,0.027765788430444128
APOD,-0.0356424205984134,0.015446784320266638,-0.06287377458753543,-0.033327299833367685,0.03697607125079221,-0.037122493115037916,-0.04597172155904158,0.047403640083895984,-0.036378066679860634,0.0377254281765569,0.001118344644326899,-0.02888678079240207,0.014018996803889903,-0.011664279448507743,0.061472245928256675,0.055658475705371455,0.08335795535697962,-0.035590986108072875,-0.059056786757566,-0.049968399581047374
B2M,0.014486349449877901,0.017397463778201127,-0.01301226651020484,0.022386532373654462,0.05290870734813534,0.0027752377451180253,0.016416380281528954,0.009227768877051094,-0.0071631130840494545,0.013054302228592482,-0.00482353639071659,0.055385832338115754,-0.01995732056942764,-0.013831152247888027,0.03579313025625939,0.08675433291166298,0.007855405457277498,-0.02348858302985453,-0.12674397472364826,-0.012427378406726398
OMG,0.016989082629766894,-0.06867847908927295,-0.06497779939468651,0.00018414292330460802,0.031052791587988217,-0.0177035397844507,-0.012398670795067722,-0.0024729165830870248,0.017246156671005625,0.03228602110722282,0.018552576969935296,-0.005265745129974003,-0.02554452438762652,-0.018561155284050158,-0.020128384209195445,0.06936900312359555,0.10702484008796946,0.02361649573336015,0.20396827579144466,0.03726707931979418
CXCL3,0.06850506812924735,-0.02247866646811085,-0.028089008932746747,0.015123671681370892,-0.001475795955192219,,-0.031403213137635666,0.008976828273595115,0.06778924864560024,0.0582381441315461,-0.020780875077546865,-0.017034872853573114,-0.06396255766564209,,,-0.013794032352183839,0.0027540077030472703,-0.022000336685732313,0.04729402559601858,0.002329885463994958
CXCL10,0.03132030892244535,0.028864466391406572,0.03220427428319419,0.0323004729912958,0.007217335463067456,0.03761728995241455,0.023235937499868034,0.05764111131770889,0.033406412495643224,-0.05207206242566906,-0.016910710677454924,-0.002094899323864311,-0.04852015324323005,-0.06820849786322565,-0.04198856190558724,0.04099533642752385,0.030961332950434232,0.05521345186291742,0.0018313742582589188,0.035244382616979965
RSPO3,,-0.031864804833767246,,0.05175046292705212,-0.0243185550894614,0.023831452992299187,-0.03927465235155091,-0.028800207193050365,0.021461160378498215,-0.0258479715286136,,-0.01780111381697033,,,,0.03819222471503,-0.01232352419504459,0.011875624956034248,0.03389902338259475,0.024840511907573564
CORT,0.0471074198683221,0.02111815824211282,-0.024400541529556962,0.02166015483034888,-0.029514238343026824,-0.00838011068351447,0.006213728496924392,0.001619060490043803,0.08081184361554375,-0.03402720576817311,,0.013931918891142018,,,,-0.01255716343216715,-0.021415300544061756,0.10388538381660459,,
