,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,-0.07762101401216578,-0.06525224161250975,0.025769118395972398
NDP,0.09308976206771133,0.12773504476123684,-0.020641338761080295
RTN4,-0.06481885617616408,0.006171985204848798,0.10785164740131258
HEBP1,0.04354458037520563,0.08878217866770427,-0.049611732909718716
WNT7B,-0.007115359354992013,0.08095001775020218,0.03777599056771262
PTMA,-0.039059617393207235,-0.023638829495459146,0.06918161573203013
CEACAM1,0.015143622063225606,0.005275517580511913,-0.026869436654338864
PDAP1,-0.0033112173958449154,-0.06868988222326668,0.08952626475028963
QDPR,0.12407154542563376,0.18445619839359514,-0.06365286986996685
POMC,0.025921749342764793,0.028429830969146964,0.00882275216549288
CCL18,0.005868074742029975,-0.07922630925393993,0.014672226817286176
CCL17,-0.02913430326449579,-0.051095415259716864,
VEGFD,,-0.017184260479326068,
TNFSF13,0.0784509709325035,0.0798708731981293,0.03560227333029626
WNT5A,-0.005696171498075333,0.06878464297690885,0.04074665745567659
CXCL8,-0.227980133614804,-0.36956749237436154,-0.028754212937602486
GRN,-0.017511577194801075,0.002401038803480954,-0.043369550914435395
MIA,0.2549286316047926,0.22073303649355536,0.049049039143426336
COL4A4,0.08070693945036703,0.021431193371240807,-0.004404827520761944
TAC1,,,-0.08128534052365124
RARRES2,-0.14295949964221144,-0.1437846793514135,-0.02669345345408396
FGF7,0.05235584178428307,0.059415382187524644,0.07662923922880417
EFNA2,,-0.01647004141218626,
HBEGF,0.04049417085943039,0.06336606779464143,-0.02852405867282352
CSF3,-0.13912982592846265,-0.18562092395782187,-0.03811906870131106
PI3,-0.24066888013424323,-0.2904833196085862,0.0007102421397900457
PCSK1N,-0.026317684140072125,0.09926347769237323,0.06462319347319768
NTS,-0.05997716346705696,0.024028863122740725,-0.034777780478742054
SFRP1,0.08655826319495999,0.09692963911045895,-0.025756856362395896
CXCL13,-0.022703412550628164,-0.13292020777477317,-0.0034628913713235067
MICA,0.05598505161216574,0.13378990966927617,0.011422297438629058
TG,0.007865210416376334,0.03485734973580176,-0.0534619569200078
ADA,0.08847092420792203,0.11298705595275657,0.008158585409182094
LAMC3,0.10221338335464508,0.1984222955666087,0.03358109211362043
CCL7,-0.0067296377868899466,,
NGF,0.11024786946496118,0.10084990930706221,-0.0425958953945444
TNFSF15,0.01809758807017274,,0.10966815278404726
HMGB1,-0.023198105355271448,-0.026858896753634218,0.03564529436061059
ITGB3BP,0.04389430591431753,0.018714601565509404,0.0041159136818385575
AANAT,-0.025947350709403058,0.05892175946075525,
RELN,,,-0.03265146471991447
IL15,-0.019844439746478062,0.03643301062154639,0.024612133372748632
UTS2,0.022598881362170593,,
BSG,-0.02552844869579873,-0.05348522813158344,-0.029131004874583893
ADAMTS3,0.10297150165900791,0.17132587231584376,0.0333241958841329
CD34,0.10565964789554637,0.13893410638897222,0.016385600086443294
PLAT,0.15150109422761524,0.3381701874347843,0.15093668713969527
NTF3,0.13550171363038852,0.22117029683810016,-0.007650101141852274
CKLF,0.15335259757190356,0.17653627706324423,0.04388613423844345
CD24,0.1010298515656738,0.13667076362296127,0.09631698423703014
HSP90AA1,-0.33615899269085453,-0.3542070003235395,-0.022925338719790946
BMP4,0.13478398854440315,0.06950804281825015,0.08593535581927726
SCGB3A1,0.09334968629385937,0.07322042473002469,0.05484312076921587
IGFBP4,0.01515805122660628,-0.035166796654738076,0.011626885278377947
RSPO4,,,-0.016216438646217333
LEFTY2,0.05045805239451375,-0.02035615519059925,-0.012815158063967373
PF4,,-0.028339158888353397,
ANGPTL2,0.21502999722930596,0.2811299827313818,0.09745553940733044
LRIG2,0.03779982174831919,0.12234270912142339,-0.027667384344735087
ICOSLG,0.11745612300020987,0.1903205966941089,0.06129375639921789
WIF1,,,-0.03724455775119503
NPPC,0.02920555955107889,0.08224497307226417,-0.005308357369454482
LYZ,0.07642238123304865,0.030505423489677056,-0.0619772267176292
EREG,0.001968849019854501,-0.13049871090080636,-0.0040973116209168025
SPTAN1,0.04063330876011305,0.21956113224860874,0.04443720093850594
PTH2,,,0.0721342835742077
COL8A1,0.1515845018551882,0.07079693002451869,-0.03309951972728768
GSTM2,0.09978857092702188,0.07884383565585493,0.027510061023412982
SPX,0.08769533233261523,0.07448355435171351,-0.08530529100232273
MFGE8,0.07450674035276252,0.03993274310412018,0.013742021099342501
TGFA,0.1243771984101295,0.12808566180879596,-0.025842998192007548
SLIT2,0.027972954396922343,0.123588955728836,0.016552727255020504
PLTP,-0.001621077873556907,0.021351040769226816,-0.02901867657032645
APOD,0.3211839596585865,0.32498173019335325,0.030262234462323463
B2M,0.14262640550090655,0.2017093463945846,0.003704029861607207
OMG,0.25219632876487,0.3699269764294423,0.027697650006913068
CXCL3,-0.13550526477257585,-0.04854600194870435,-0.010456830284053335
