,MGH258,UKF248,UKF251,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916bulk
HSP90AA1,0.009862409900402618,-0.05777695126932733,-0.008247736193356944,-0.07840424302354089,0.07205011673342238,0.014515975152877201,0.05072944615263553,-0.07627572473172323,-0.05361473302352172,0.016983294456213355,0.05225913167183305
BMP4,0.07874557268352829,-0.03155347304593475,-0.012779958305916658,-0.00860537443500301,-0.03130037527333084,-0.014606679933397839,0.026199738983265823,-0.030160596862081387,-0.040253660587171426,0.007102005262812311,-0.030615280291464406
SCGB3A1,,0.14777426936151447,,,,-0.011961399842665508,-0.06320672078736904,,-0.02801788839968649,-0.026054602390790986,-0.04185893651400488
IGFBP4,-0.0066198100917640645,0.05582190524752131,0.010775583098065134,0.11046276705412209,0.023327064697531746,0.06540173389610378,0.10558979499225074,-0.0029895917910065565,-0.02843621016472011,-0.0006852647303916539,0.08329077761355863
RSPO4,,,-0.019489735583127124,,-0.01814971577863924,-0.023778531305183242,-0.08112812529496316,,,-0.017546665887270083,-0.02626638894986497
LEFTY2,-0.0356248969994115,-0.0011461725142534805,0.09177559410202352,0.10755495342358878,-0.03216829086998212,0.04375293730538563,,-0.02618201181508052,-0.016829264893845636,0.08861198402753667,0.1365896493312699
PF4,,-0.015433269735126083,-0.010966477549302144,,,,,,-0.013415301485689436,,-0.02057594873987775
ANGPTL2,-0.05895549145383326,0.04267230270753876,0.046014308302596583,0.08271324729555021,0.062478162431868614,0.006049100321584442,0.032788576464111284,0.005099519713895443,0.015725617721057985,0.027692587321909767,0.08950745467120075
LRIG2,0.020984051733368578,0.021304903416751238,0.08739980855264012,0.05332787803251076,-0.020293290098750458,0.003090406807853102,-0.02892643003695326,0.03594199391517719,0.021608202502768417,0.059281598634805276,0.08807139370380837
ICOSLG,-0.0661849736419778,0.062223242812344495,0.018069245278403277,0.06023042936418571,0.006526223979942937,0.07005456779660783,0.015046024970977186,-0.0322246690233054,0.05725973581502951,0.07119738320766783,0.06315679808994039
WIF1,,0.022830021248717563,,-0.04900141325752619,-0.014005705777969182,-0.03197735760141949,,,,-0.016311325545720675,-0.037756426318644544
NPPC,0.15553525548632108,-0.013876269765329827,,-0.017160536262528236,-0.0076060052702719575,-0.002461924253952349,-0.035670605864172734,-0.024532325985665855,-0.025382649772810757,-0.05320568952913332,0.1286294850688555
LYZ,-0.06566127973155272,0.03632381540165942,0.056192936355325455,0.08376419971737892,0.017388560444489973,0.02442133332885111,0.02611733367859625,-0.03941580825479675,0.009812912452476745,-0.005484225311804191,0.03398562315074506
EREG,,,,,,,,,0.09766449712393348,-0.021854668200618443,-0.02368901227030144
SPTAN1,0.07062788463518337,0.04679013801551907,0.0038049729241950167,0.045187963165049534,0.008365796047174733,-0.014887949814867595,-0.008634098696317415,-0.02890945200540699,0.003543887204773511,0.002661128024340559,-0.05177446381642166
PTH2,,,,,,,,,,-0.0019423712248071677,
LIPC,-0.0260739174118325,-0.018894378710365402,0.060029238525599035,0.05877213060383164,-0.033932741973505334,-0.02692834150098503,0.023684898899307038,-0.03418190198825318,,,-0.03208696040483032
COL8A1,-0.0068649397622601,-0.004579740891293211,-0.01091977944614906,0.05348449218310171,-0.05112007699100329,0.05321437582564142,-0.032067108913338804,-0.05254833763943236,3.418944581348566e-05,-0.05605455119382922,0.04506714040920338
GSTM2,0.010621899291409392,0.0035478380699515994,0.002410863362474252,0.009216920345213181,0.07117105117457365,-0.03315894691929161,0.05463815865420475,0.04897548667954001,0.017906924783870345,0.03494520223105108,0.026571867858475155
SPX,0.008176550987170694,-0.018564562167930922,0.08879813410276953,-0.04309907899799374,-0.03296256952766866,0.008831920508133376,,0.0010185386155556252,-0.01665681151936473,0.030476405624721616,-0.055924408809796385
MFGE8,0.00431871852111215,0.02377723175886956,-0.018913515032359524,0.04914887137654734,0.03536181926915134,0.04215652318676677,0.09389637193962955,0.02861825836722608,0.03111251073757983,0.003938807642754695,0.08680903675282614
TGFA,-0.02322442525217265,0.019744832680248757,0.05285063102259155,-0.004826763709450966,-0.058496516584580965,0.01551645168620193,0.002345960644918119,-0.04974607401544799,0.08833730074228315,0.027086197856888754,0.03942464514266777
SLIT2,-0.037029304040335685,0.11725460287004877,-0.02859474864671745,0.0131078424974822,-0.04043269307307877,0.04474450388619637,0.009694034375161965,-0.02774389111641788,-0.0017267828422597871,0.005699798438768804,0.06012033632883553
PLTP,0.07496057535460662,0.0584260435048863,0.0765472272200792,0.08912390624189057,0.006217417036810722,0.014470749461203037,-0.02587736214903644,-0.018359610024755488,-0.023330383596461196,-0.028778358879048692,-0.01749515171171489
APOD,-0.08212042166536504,0.06846431291493583,-0.05418694553426545,-0.014403281429916603,0.024289871611613258,0.037467137051883245,0.0754711460888431,-0.01897371000730743,-0.005234772863054022,-0.0001286496347509325,-0.0018623447293090762
B2M,0.059977975645449884,0.039976139304514186,-0.006126800274685268,0.11029025497556605,0.09693236323511163,-0.007329894062107219,0.1421663296251465,-0.007259151508111398,-0.015392678312838613,-0.01849916510050069,0.046450447581414034
OMG,0.06292159005179425,0.051299114314604696,0.013678377893339588,-0.061920822694294726,0.07980966546218453,0.038251780462496866,-0.013975939319259615,0.02160134761856342,0.031471372497350485,-0.001953810554971725,0.0011302209026482633
CXCL3,-0.012241115531537772,-0.03811199496547399,-0.022546034181293823,-0.018974947933810896,-0.0550763428740304,-0.012345281159275466,,,0.019367377707256248,-0.04922186647551779,0.08142472718464157
CXCL10,0.06453387741116565,0.07800784272585709,-0.027923179253432018,0.1097603880550355,0.06360431744363447,0.048674892392685354,0.013877823994115655,-0.033091158843440924,-0.017993808341102847,-0.0074194330855058875,-0.022395330415179878
RSPO3,,-0.020209522974496255,,-0.023731153886162818,-0.027412402100559355,-0.012900580879455564,,,-0.044330019929743655,-0.01612962947894135,0.06712190552024366
CORT,0.018762530875600817,0.019768446964935325,0.0496524446711097,0.013985391107277595,0.03786367592388092,-0.02342794707167211,,,-0.014038431157266194,0.06535716204351089,
NCAN,-0.042344584207136673,0.06882964786117325,0.06164334575148476,-0.019855437099635335,-0.06782803776175467,0.0669931561167217,-2.849892074304974e-05,0.06688554275354101,0.00909372493900769,0.04079689649969843,0.00971042442851759
PRG4,,0.007818592068148719,,0.14775751815503965,0.023979455215480523,-0.015082911592770538,,,-0.020714564240944373,0.001803827026164657,0.13142384890608802
ZG16B,,0.09221717780929789,-0.013196373364018434,-0.022195261627065165,-0.012399692102955457,,,0.10562776734557543,,,-0.017553394540543783
TGM2,-0.021425965595044033,0.008480603114801977,-0.000647928288777761,0.05800822018203005,0.031144611431116884,0.03380708067735873,0.10951876584036338,-0.04487886875625469,0.054462452945553415,-0.03914190184655009,0.016857108197935112
VEGFC,-0.03598065752440674,-0.028408688973063596,-0.01694465158546525,-0.027103940088625444,0.0032865377230472657,-0.015392712483217007,-0.014917202078771296,-0.0295220508961282,-0.012599061003541365,-0.029947187997754175,0.13581906199351773
WNT6,,0.035151654820857366,-0.012203962812672341,-0.02021573396320167,-0.006142557838955343,-0.01343398217068248,,-0.021659855057935693,-0.026091051770786137,-0.023287289230962085,-0.018137922958760454
NRG4,,0.011260124462150734,,-0.02560582820569771,-0.023821816218691397,0.020201059582143268,-0.032393807980831975,,,0.025319318933487264,0.00882975226543664
PMCH,,-0.01579335808175281,,,0.011945026501547745,,,,-0.01969666996148532,-0.013340805842883451,-0.005743481166411449
COL9A1,0.004156517544985608,0.025463062817458734,-0.008942023563026744,0.00014749513180316,-0.016607610605081022,-0.020462024130017267,-0.024016479321453607,-0.05408931271378046,0.0337148138381473,-0.023801771693069906,0.09446881860245303
GDF11,0.010835365455056032,0.03548520307543568,0.016305463490514895,0.05575167563461454,0.008809107344491423,0.01710512400595002,-0.056708957278454666,-0.06678698815514703,0.0050169016279565624,-0.046465791276028935,-0.002976188093044795
IL24,,,,,,,,,0.04867742398923146,,0.07002997775449238
SORBS1,0.04043813800415453,0.06311833447139423,0.010301259568588595,-0.026342542184227095,-0.02575911334198289,0.012360581575326358,-0.05235296616010658,0.026541310986316687,-0.008713171656974836,0.036498335831687635,0.02708957363559046
DLL1,0.08274979976717368,0.10443112434344405,0.017139308531627834,0.05065471918753256,0.008469066504006896,0.017309013022478257,0.05315968707389387,-0.006348143978636492,0.055109604426969085,0.041083804438157824,0.009276898354151814
TLN1,-0.015249967869647963,0.0100330668361862,-0.001439231319887332,0.06843717565845801,0.01621407424936257,0.016066729855484112,0.05985037089169573,-0.03902257327737588,0.028867143279736093,0.018997550918214565,0.051214902450187436
COL2A1,-0.033795036966524986,0.04518027654914901,,-0.018974954391195974,,-0.012532994900124356,,,-0.008806570225390983,-0.014637222674122574,0.0576603189417251
SHH,,,,0.010227050490609775,-0.021299616590442674,-0.011961398797164699,,,-0.01802296488166275,0.03592106028192688,0.07534470942693013
PON2,0.08007728922906657,0.06886676388769133,-0.007470219690305516,0.07032492573837147,-0.04284959128043328,0.04010219302248574,0.04667302030354255,0.03945925934230577,-0.03060131540400589,0.060850446996701765,-0.011799228432368693
ICAM5,,0.07737795698753758,-0.01570924095177265,-0.037078915167438255,-0.0402899035570528,0.052615720873469995,,,0.059974297230480596,-0.040929442862647415,-0.005004560219955059
HPX,0.01086767537322053,0.011685928444639814,,0.014328460284036535,-0.024333627245541976,-0.006531793077699554,0.09248904843094075,0.07897496420413518,0.003114227125087745,-0.006519762707924551,0.026837642642761086
SFRP2,,-0.01977999845376198,,0.03553590347841312,0.007790900183166664,0.03338204682861758,,0.03491714797689388,0.002582423969205025,-0.027126696699698746,0.1662208880271321
CFC1,,,,,-0.015605130575539217,,,,,,-0.024135547149137477
CD70,,-0.0174781710635534,,,-0.029109032382706304,,-0.07027238901233111,,-0.0026344270928409263,-0.03374258004037976,0.028778207276613985
HP,0.0069016384845276,-0.01497471974776909,,0.028993817846433224,0.08036536807228155,0.0012632909348079808,-0.031635087490669414,0.038335843151111805,-0.03076083606542205,-0.04361066854820358,0.0811854680527549
CXCL2,-0.05591286277556509,0.013203266563088678,-0.03097898668234324,0.050423116108965965,-0.008888345648431913,-0.02367448307589721,0.06623721481061648,,0.03462838865951644,-0.036928457354831225,0.05895532119847566
NPPB,,-0.019193727908750045,,,-0.013664486972127769,-0.015392713602773127,,,0.06366150593495165,-0.019939213166597046,
CCK,-0.029952433637201046,0.12394681849698724,-0.01567798633213597,-0.06205818720351221,-0.024719751350306473,0.017939784457981736,,-0.028347385350607324,0.021427213649979307,0.023537486464895434,-0.05324468632709982
SEMA6A,0.06946792941495844,0.02897068274071995,0.003575439785252479,0.045221051348687785,-0.006304320684866638,0.004207815269255949,0.08464075723184725,0.01598872409645322,-0.007261992827464904,-0.006007474762130408,0.07580409795456439
IRAK4,0.061577802795621084,-0.03121597909499839,-0.05404801288320616,0.04647521807278751,-0.03143170394633939,-0.0045760297957573885,0.061207810372972876,-0.023703986117187572,-0.0022864629351417387,-0.011468339628285319,0.03235133027441834
GSTP1,0.030422784423677015,0.02199239415716459,0.055671020547009654,0.04422207124672331,0.015438012858539905,0.044743602430490456,-0.033207956850781234,0.0712234155260685,0.015297170863783533,0.03165760286730255,0.01753461506307121
VCAM1,-0.01847636183915603,0.042528033628613404,0.008338160050962586,0.10558739745933483,0.036259604779772754,-0.007786322030529068,0.047624982069556725,0.03243719029323457,0.04623924116077865,0.029381819142373006,0.05244201222418802
NXPH3,0.07469523756083274,0.037568659943592875,0.01784075695374497,0.021049131836287836,0.04018160698921383,0.012139036732197973,0.09255215594787937,0.017303332592821536,0.11839756982514826,0.028831566861043965,-0.04731818216783425
MTMR4,0.03582229822145103,0.024074333550701987,0.03705575269553172,-0.0012119038309023108,0.07428764043918643,0.0035887709792045545,-0.0658583059702451,-0.06860742985474289,0.06134057100154891,-0.030471146133584377,0.031162669674767354
LAMC2,,0.07390780774643155,,,-0.0012477336991558816,,0.01643927074090234,,-0.0173371441806606,0.09904332852816362,0.04975832110766673
IL10,-0.037372947350457666,-0.008494209699315023,-0.017480000604705042,0.11883641166306506,0.07410302016009027,0.03535040237524805,-0.026468325851900835,-0.0391914258390815,0.001641330650885823,-0.03224648820275829,0.012830932844962192
SEMA4D,-0.06627105046145487,0.05376163795692347,0.06418344427051206,-0.047084529805964635,0.008854936221834699,0.05350165081216672,0.03862342935740678,-0.06122441456384023,0.001485320682570273,-0.0005048426383902931,0.0556921420301178
TRH,-0.03303714809941848,0.007448892406132392,,0.06102475935646975,0.0063505061427340465,0.04981928219208533,,,0.0034866430538100343,-0.033725179518197715,0.17832593803861374
SEMA6D,0.02315980376816571,0.04762724216318087,0.033464928918151296,0.038830045800368265,-0.051979837595453895,-0.026443903403978803,-0.006973704700530271,-0.011711753582593014,0.010403398633496817,0.0269360269046681,0.07914575648022039
CEL,,,,,,,-0.07073923508693057,-0.007684023861878185,-0.021553038210379967,0.06081763636279536,-0.028062068532120694
PDCD1LG2,0.05857534965729636,-0.025736106136416786,0.09503251965454933,-0.017142764498509076,-0.015148464042031209,-0.023570046642912255,0.015279197944269763,0.004415920808228607,0.10616772555733338,0.017125123842784935,0.026220164664345832
SPINT1,0.028154276552510144,0.0005944888729525102,0.07861077278092861,0.0781692776517103,0.0430977188935577,0.045758480003126475,0.05732192120787351,-0.055419372609498946,0.00419468013807547,-0.03416343460297431,0.06103135163840109
CTHRC1,0.0006430535246831587,-0.01152735339258154,-0.01830732140456084,0.042037542139013104,-0.06592497883974331,0.01941839117884015,0.025650066952388854,-0.04375727089211048,0.04364321802467575,-0.06517161296172176,0.06393359399922659
PODXL,-0.007860960895284454,0.03624394459798989,0.03409133625654927,0.12296494516939516,0.004352492826515461,0.03700516962049155,0.036027042957557806,0.0011229283011847228,-0.03387748246501419,0.030126253845427074,0.094580961772774
JAM3,-0.019693359190882564,0.02708856366777368,-0.0027465351532245043,0.058755000518714434,-0.048693620335284196,-0.008650985689943652,0.03412968505313861,0.0022655886635679747,-0.0674021622739821,-0.023205377946391798,0.07841161126505944
TGFB2,-0.0002291069636300055,0.010793620808254868,-0.03987339325807062,0.09235944116858923,-0.015972669132746798,0.0390331023674027,-0.03853487380204184,-0.043241676116089804,-0.001510105023587655,-0.02070565137762325,0.0731856028503852
COL18A1,-0.030501197584384555,0.03146137057993808,0.08665073609433506,0.055716466785058864,-0.018521520388644352,0.04878425965642545,0.012181487190155584,-0.026805365949502027,0.019995885884054584,-0.035922189610839664,0.054904591892379014
NODAL,-0.004612656251097232,0.002589415056890823,-0.011754462309317325,0.05364289528758145,,-0.021161497166184793,-0.017961182914946135,-0.009480238666437754,-0.016306840392042932,0.13438679475278048,-0.04393923741881019
INHBB,-0.03988283949164499,0.016696892740971008,0.02346135716479628,-0.029904029089575512,0.05297579828152516,0.05310690380558482,-0.015082325841678583,-0.10553914338989234,0.0076250398460024444,-0.03846036504044436,0.09346934512380925
LCN1,,0.007014916172843796,,-0.016651623122508882,,,,,-0.015399748203835729,,-0.01842364099575625
ARF4,0.019374790569868953,0.015537104729429131,0.054916727804307466,-0.008872354456745625,0.012726573468277482,-0.025182631021635118,0.04087434138042344,0.012730212504638839,0.026155956148878653,-0.03812775023216475,0.04476718485625126
CXCL14,-0.049143856264562746,-0.0048959742869528165,0.017609457440314145,0.025494687112840423,-0.03197316427692605,-0.025830130563731006,-0.06546548307329893,-0.0936459573416829,-0.018566764701870558,-0.015512280309131293,-0.03017697777920324
LIF,-0.044622876357377786,-0.049178320384700706,0.006629324938110731,0.009423294833094826,0.017834718149439543,-0.01230189740273672,-0.025960501519674512,-0.04466196591242766,-0.0045383631614111805,0.039109215254515675,0.11413355132268027
IL17B,,,,0.04381211482323035,,,0.10603372457542307,,-0.024657406218192447,0.06385177875830013,0.07750314365146838
MMP1,,0.011637760864418775,,,,,,,0.07531715607948447,-0.01334080478637326,-0.001248451040977362
MATN1,,0.11716625803075552,,-0.01745809478367821,0.0063320554169642934,0.09443523394412164,-0.03886659643484982,,-0.02723788297766754,0.08036043052287034,0.08552130349454372
ADAM28,-0.06756448538002235,0.016977813114287837,0.03199157055862713,0.06321640477012169,0.014848336387892307,0.03189949646474461,-0.0017131893453903565,0.04171110896445311,0.01871144427119975,0.04646160922792329,0.003372592043459978
TCN2,0.032738511323705546,0.05417254189983126,0.016859844825288007,0.09548832859598262,0.002414133989524125,0.006956265665155252,0.1309958094285057,0.018199136272039455,0.025397870516085018,-0.02573200095239009,0.047766174911318356
THPO,,0.027318377729414832,,0.026252532910705655,-0.007976816615798528,0.041306259929340394,0.12294296394089067,-0.023492817208456078,,-0.016470409683661317,0.2212314614958429
CUBN,0.15330751621159297,-0.008497307937843014,0.01735701273671935,0.026330595916013805,0.08017365933030682,0.005632281015912983,0.09513164218822318,0.02612048166118142,0.017644889256041036,-0.0379591274575574,-0.004022273467634519
TIMP3,0.08972991536291519,0.02810052934705132,0.028302648526662047,0.04325178053012977,0.08066887597028043,-0.014711589655597889,0.0076023541073553455,0.05673081171589406,0.06437099614364204,-0.02234615620745853,0.08306773195545746
PIGF,0.060809669955999936,-0.03309443346821327,0.006304588148065874,0.04110645091136237,-0.03207887057889413,-0.02828285154879845,-0.027083206105641404,0.037050138132921365,-0.02933426393236846,-0.010640904728288852,0.09768451299887745
CRH,,0.05808429985164385,-0.014751819203611977,-0.0256058175888802,-0.021781254597877792,0.021602807400446535,,,-0.03261771593851659,-0.02669197547261297,-0.041575780359262404
BDNF,,-0.024563390124561907,-0.013196370848676942,-0.04745547126631508,0.006627442293091824,0.009442478350554923,,,0.03171903767836119,0.03905898975282817,0.031573774733189765
CCL5,-0.03497866010503005,0.06450118079965765,-0.052809479090743995,0.045593061966746985,0.06932668381998126,-0.017002514581939628,-0.04695224304877939,-0.006782007757118467,-0.0018275967069629646,0.0965099772386615,0.03305016629267199
GAD1,0.10482548682681016,0.057397501796381166,-0.0239388128853329,-0.012580489397649153,0.017005144625428886,0.037826605505403024,0.10640320024673293,-0.03805409361752502,0.07496920790903827,0.07024582322721196,0.000747140048677807
COL14A1,-0.03305114950743333,0.04248446329103716,0.01589911369841217,0.07990696875425997,-0.021028386085476795,-0.02483579639701268,0.07706572669419974,-0.05230693045868039,0.02853502889144475,-0.040629410693887556,-0.014403420383441293
