,UKF248,UKF334,ZH1007nec,ZH916T1
ICOSLG,0.0473901822497561,-0.020449290026416725,0.034219002049436245,0.01911040190904928
WIF1,-0.027769661210620907,0.03080088232845681,,
NPPC,-0.014978070071552729,0.016614387640724093,0.042586072895640356,
LYZ,-0.019753087818455622,-0.01632708513169659,-0.0074737036523174274,0.032278130456759195
EREG,,,,-0.03583134268640891
SPTAN1,0.028568569474902807,0.050504992324181465,-0.0565196034525421,-0.008052715162309782
LIPC,0.01676387566856546,0.0037566941375949113,-0.03755001881245036,0.029136495016002604
COL8A1,-0.024544807907585793,-0.03771631994186461,-0.009824522245225,-0.020829850877902827
GSTM2,-0.005594808546271663,0.008866785788871165,0.02056815746657811,-0.05226926156545197
IL4,,,-0.0358942342821194,
SPX,0.02583372394488658,-0.005606053377615104,,0.039709183675442045
MFGE8,-0.0007663328535630627,0.0293331740400753,-0.02841483897109741,0.011400986940370748
TGFA,-0.02843803711057631,0.026165295555967156,0.0029672683280250185,0.009419556878832126
SLIT2,-0.011069137863944936,0.015605677108180383,-0.042304334384200844,0.024681840293144273
PLTP,0.02237466650038508,-0.0073583602732892476,0.04230011609603694,-0.040567581279241434
APOD,0.03515420745799879,-0.011194485433769118,0.025735012143697653,0.008732326548309336
B2M,0.08176873675913011,0.011866917328158286,-0.0630239779379084,-0.0626630363885671
OMG,0.008664581296239489,0.024432136171661355,0.04546250774309589,-0.01382053658038402
CXCL3,0.008710004588415364,-0.011256681305817024,0.0035517413063850703,0.0909487277330213
CXCL10,0.028685604111932207,-0.017888228853313114,-0.07736634323587178,-0.012659446671022121
RSPO3,-0.020209521044032425,-0.011763015013298466,,0.03154069046958271
CORT,0.051133521753659525,-0.019916621834260212,,
NCAN,0.005379689006308409,0.02114818732567335,-0.07760355272053009,0.09661938968712751
PRG4,0.007677314197823463,-0.013752909048658349,,-0.038302105430561444
ZG16B,0.04446420979876756,,,-0.021082967536115143
TGM2,0.01642815504991695,0.03974184294957239,0.012660275899737186,-0.04664918268552427
VEGFC,-0.004648418837421995,-0.014035391873230886,-0.04068862904026933,-0.004914962407602055
WNT6,-0.02400490891312495,-0.012249381282805534,-0.04551632964725738,-0.025462016340426805
NRG4,0.08562100872200896,0.024916890664232576,,0.03292141580807922
PMCH,0.027310736147445704,,,-0.036460959293645845
COL9A1,0.05680273127818189,-0.01865769450949146,0.0021305216631255326,0.012523112987006016
GDF11,0.019945269304384974,0.064118009380639,-0.011673167613052402,0.03546873201961747
RAET1E,,,,-0.0185484076648792
SORBS1,-0.020430971653264705,0.04944170746694873,0.013048790832655987,0.020483856556290665
DLL1,0.032061625450130894,0.008318603261958988,0.024318368158206226,0.022767303910233766
TLN1,0.06992168935251278,-0.0004482615334402617,-0.12233433580782287,-0.053503924691799966
COL2A1,0.016727865448306494,-0.011427842556030517,,0.09124220831459867
SHH,,-0.010906649471510974,0.004753309109984742,0.05185279794048468
PON2,0.038681178221273045,0.03314519445845817,-0.00960049675467625,0.01588800458560399
ICAM5,-0.0400986094546629,-0.021300097273667107,,0.13974876155800206
HPX,-0.008320251189898951,-0.027722526189566197,-0.08960377776682203,0.08386557837626818
SFRP2,-0.019779996564327395,0.04423164420005327,-0.03589425540890144,0.034095149479722364
CD70,0.04958819578206884,,,0.07337373829604818
HP,0.0009448546430648705,0.012488876400931591,0.04684213289410516,-0.02529313478609421
CXCL2,0.021931008288447896,0.03985571461921868,-0.05082160370360399,0.03227584992060042
NPPB,-0.0016190115118575401,-0.014035392894065185,,-0.01715170073098541
CCK,-0.015848491200869622,-0.003963361070957407,,-0.0222503860424427
SEMA6A,-0.01155996245773218,0.013459422795188528,-0.046174548067432444,0.06838332184105143
IRAK4,0.04178292095553308,0.024600707916513267,-0.07635541166617509,-0.013627550812649113
GSTP1,0.06323582254106073,0.012094934283564946,0.09231343554289483,0.03404473037707186
VCAM1,0.043374860850636944,-0.037971586675430956,-0.05872503583025899,-0.04479254878102493
NXPH3,-0.018377503618968803,0.008454852617884812,-0.06495247888290677,0.04681190196672611
MTMR4,0.032567898990101464,0.009875093988876,-0.0037335043478079182,0.046762419645616886
LAMC2,-0.015065068012388811,,,-0.00584846230406932
IL10,0.011271038972567355,-0.012563672061187855,-0.07540419426898907,-0.03083478889655308
SEMA4D,0.03896461928387274,-0.04381487630101863,-0.11420263089153966,0.02106119182792719
TRH,-0.0001450923178712025,-0.00982718662139593,0.002770121029558473,0.024611543806218928
SEMA6D,-0.008671227908427465,0.005361827399413042,0.011310965144474536,0.008406940862056159
CEL,,,0.06182849231588626,-0.013400706039920924
PDCD1LG2,-0.042020965125262474,0.1375624913939729,0.022053230798103694,-0.013529551811661737
SPINT1,0.00604092320223571,-0.01844076585950925,0.04406979206342434,0.047905168588869944
CTHRC1,0.028486698603797576,6.986671868440652e-06,-0.03720911217033662,-0.011274875529015155
PODXL,0.08678132419251858,0.053318072611426785,-0.05761004217722248,0.001646315789310433
JAM3,0.03282972936970109,0.01372727710520127,-0.03680212596577286,0.025688393474406865
TGFB2,-0.020964078016301832,0.029363613037513368,0.01297983141369875,-0.027568318213251113
COL18A1,0.07086834480902207,-0.029424515867723613,-0.08755671093519386,-0.010930105821565925
NODAL,-0.03095449599477548,-0.019295488412162866,0.038161683426783936,0.03692052266609139
INHBB,0.027051536569161885,-0.02510921153088277,0.13215698197777753,0.025989363965335435
LCN1,0.0740861196983311,,,-0.019427264489456635
ARF4,0.0026391036218437504,-0.007273119081463165,-0.04572563934513523,-0.0011527828486197639
CXCL14,0.06094405447008084,0.04672836996292515,-0.05696283037645197,0.02663302884802769
LIF,0.02400608082256389,0.006915437680017371,-0.07122816929086706,0.015892349797795146
IL17B,,,-0.04733588356436069,-0.007800981662824908
MMP1,0.012314335031795735,,-0.004997411006076838,0.022520633518545243
MATN1,-0.01977999925982673,-0.011427841133890193,,-0.023364748083871803
ADAM28,-0.029219876792992695,0.0485100043176682,-0.044456472816176096,-0.002460835496671788
TCN2,0.1065193260098248,0.029740738016616745,-0.05997154139613992,0.01857074249007775
THPO,-0.025774158032886012,-0.01142784244663509,0.056512032898296434,-0.008422530817235627
CUBN,0.024002939940762347,-0.03342655380731166,0.06522768587178779,-0.044013650605047056
TIMP3,0.0007964541758598747,0.03557512862713776,0.041350948232682636,0.03736173754708768
PIGF,-0.026678591616114206,0.0017726842751583907,-0.005497689816152506,0.05736128390436361
CRH,0.060041190124018415,-0.015630345050395813,,-0.014709842141292714
BDNF,0.028450277330329475,-0.012870685687796106,-0.01806613862018386,0.013941670830081203
CCL5,0.04921694605603006,-0.015503242540782588,0.09996744639516489,0.0017771671961301094
GAD1,-0.001306366278392425,-0.005677192962429647,0.02266683358646936,-0.014341213394666891
COL14A1,0.03386991324569898,0.050435335895617606,-0.10210025060344098,-0.0049391202906421345
HLA-A,0.036620712369907715,0.020606771423188345,-0.058517910913139966,0.0067798148100836775
CD5L,-0.0176505227304339,,,
FGF18,-0.015970532844546095,,,-0.019211056578325388
ADM,-0.07498722304152623,-0.021812067658232286,0.04966420981626504,0.025472070705737405
CCL15,-0.00545669875259954,,,-0.0166617478789649
GNAI2,0.022277051665012204,-0.009008311142319791,0.06680093389556525,-0.0031597909021732315
HDC,,,,-0.01683355714404313
COL11A1,-0.0012117911335767521,-0.034432900032526755,-0.09721485349698678,0.006295724124019462
NUCB2,-0.030000078701628977,-0.0025845194092586794,0.1165789696861934,-0.004057538260171671
CXCL1,0.007432696915408783,-0.015503245169225825,0.09961712791554324,-0.04191461898856362
VCAN,-0.019314871123842135,0.015302903852979992,0.017461363981974128,-0.006352929746772798
MMP7,0.04814577913484159,0.02074544635091915,-0.06513312991266487,-0.008518716720785947
PTPN6,0.029407063794854516,0.05374767077257222,0.039599012342647566,0.0168048423097168
PTGS2,0.015595600886441605,-0.02637824834869044,-0.05413693673053741,0.01996114770878971
XCL1,-0.019341815937596377,,,
CD58,0.020248890748725577,0.025093429887577238,0.058934127677464025,0.03808205876454725
TNFSF14,-0.019488873515530483,,-0.017096128918436638,0.035771329807660845
CNTN4,-0.03426378203910908,0.015708596546181952,,-0.028351000172928048
INSL3,-0.017326697373384454,,,-0.022813712159051203
BTLA,,,,-0.0029825774442634187
MFNG,0.04771726288517077,-0.016992615140255303,-0.020528806011306806,0.02505906301853484
ICAM1,-0.004383582070699009,-0.003995709977248431,-0.049297329498268844,0.0266106132247254
PROS1,-0.011700816796776349,-0.018362453593384852,-0.04675991048596302,-0.02111402913487229
CLCF1,0.012954292408526998,-0.03403274460165833,0.059314666518341295,-0.00129775121366566
PSAP,-0.020220657665434814,-0.02337091028795625,-0.039690975486888554,-0.005115325967052951
EFEMP1,-0.015204532212062721,-0.020856330774524985,-0.031047873653162444,-0.04954602457785487
C1QTNF1,-0.030263967467991006,-0.0030523000574020705,0.041977686429834404,0.028880858494500096
ALB,0.08732378592591955,-0.024724117285025392,-0.050821682481302935,-0.025796845449627598
EFNA3,0.002507361874195332,-0.046566331282180615,-0.055100059154105874,0.014804719073493419
DRAXIN,-0.0367606339996108,-0.008522141731843097,0.047991824805372424,0.031657105523519094
RAET1L,-0.013497665528793145,,,
NPTX2,-0.018123125097708356,0.013092234746477072,0.020709192629489726,-0.0037386797475144453
FGF11,-0.032295165488725734,0.02320569134596254,0.053399086193201994,0.07575466705039231
CD59,0.01610533338120832,-0.030118441506844815,-0.06716397529369604,-0.0633530467824514
COL9A2,0.04794609311491634,0.02822941871092502,-0.016700358109933956,0.036140405837237245
DLL3,0.03436115004326299,0.0008772944673018533,0.03197621204863938,0.04886292015060556
FGF5,,,,0.021919496299688427
LIN7C,0.011391608464228119,0.027430762412505548,0.05188575068720203,0.012563346077289752
GDF7,-0.020849800122789405,,,-0.032542669156516144
PSPN,0.06593505689829038,-0.006454023956883435,-0.012079061906913574,0.029351470072512667
ANGPT1,0.004740435678301538,-0.018111048638592447,0.004833966589570341,-0.01902618346079394
PNOC,0.0005999260719337512,0.03944968181658364,,-0.023545868834144414
L1CAM,0.014000026906049668,0.021730193566273544,-0.03914585905527102,0.1468643493321298
APOA1,0.009051781651016673,-0.024750936438200713,0.03103041989895333,-0.0006473982014906596
PSEN1,0.06342540374316902,-0.009523105686084521,0.011147717610013057,-0.009355873219998347
CALM2,-0.016811264618953166,0.05417528269190155,0.004843499784624394,0.030948030323847606
CLEC2B,-0.05400941512558854,0.07858451657419163,-0.027058981577838415,0.008522944071060912
NTNG1,-0.0017241396853358477,-0.024290472802702794,-0.017480732881878226,0.004846859719190362
LRIG1,-0.05350399473210584,0.015356789443338832,0.01856091648243354,0.0198443359015184
CPAMD8,-0.0017459256861834165,-0.021107071271061928,,0.04915863185079287
GHRL,0.043585831881744155,0.12365161980106575,0.06432523737471435,-0.03281536391021121
NPY,0.012093531719967776,0.019861105224283304,0.06414374757132887,-0.028808138740590936
MMP2,0.05807993164753656,0.031959912000001076,-0.03675402496004157,0.00047603983288108906
PPY,-0.022759731440904218,,,-0.007215493019800494
ALKAL2,-0.01196073200147542,0.0027889466322965494,-0.04643317057741564,0.004729077680875562
CSF1,0.02470064488831097,-0.022120856643791344,0.02431534710944108,0.011153003838796657
SEMA4C,0.043254162454364524,0.027777124292103612,-0.05387587938854895,0.012162804097382747
BMP8A,,,,-0.020476534706760863
ICAM2,0.021186834409824603,0.0009272852937483484,-0.040414676631910555,0.029078498191025204
SYTL3,-0.04776766228929978,-0.02468326022095924,-0.047800719905356455,-0.018508765716217755
IL1A,-0.03435472166093047,0.0382173696249324,-0.007372501272182016,0.0026019116042843415
HLA-G,-0.020769684249616185,,0.07837767618413988,
PGF,0.08369687647777256,0.0031638708171108617,-0.0865940575491628,-0.0060811367988326944
LGALS8,0.006942340543230904,0.012871684399460154,0.047952434776741305,-0.0008720771129584197
DKK3,0.023775900400899993,-0.010142466519414993,-0.11584349186635083,0.033304802183031286
COL16A1,0.03395842865127272,-0.029508155743782353,-0.07293205191537015,-0.00031155925910967034
TPH1,0.07485613973996251,0.08455851722651667,0.1205849413135003,-0.04731472167276369
TNC,0.033680512740669716,-0.005151210993879232,0.00713774411335832,-0.01196937655053459
TNFSF9,0.022152429227499024,0.006857979195678689,,-0.018560403406371086
C4A,,-0.012089328664140541,-0.04778218011858859,-0.01201531700582119
CNTN2,-0.03332256939558171,0.011663022435645695,-0.00883295220908094,0.046883253712217125
F7,0.007690700729219566,,,
LUM,0.04421300099484423,0.059453841525249476,-0.04540709735472764,-0.0307876439337593
BTC,0.03714309820366767,,,-0.05202663735678622
APOC1,-0.06116196881296924,0.007445984505950837,-0.0796909223764416,0.04039746251913467
PKM,-0.04766781341801146,-0.0237004252071319,0.0209742866747697,0.03805192291422271
TNF,-0.014799380192754286,0.03263375087431239,0.0238940590545133,-0.04700024757874502
GNAS,0.006746516277990299,0.009944451485121143,0.014824614674179459,0.04226736980622071
BMP8B,0.1177241512482378,-0.025589452291794938,-0.029059259199554415,-0.02944478245239647
LIPH,-0.015250219289500322,,-0.040688652508378935,-0.03911876914402879
CCL28,0.01026927846219932,-0.010906653551675862,-0.03700529537476938,-0.015900073476604916
PTPN11,-0.02749116468501781,0.007824804324859436,-0.014835959872627152,0.0439966991050459
ADAM12,-0.0018166287692720894,-0.05398776343336211,-0.11254994953531308,0.005849036024764116
EPO,0.012587435474076309,-0.013752910119690879,,0.15020683867238205
EDN3,-0.0006018563007549837,0.0822680733700617,,0.010823274400642777
CCL22,,,,-0.026127919245167056
CCL2,0.05969207998631195,0.024311046116741838,-0.06960871111422264,-0.032002963639734296
DSCAM,0.014577350133198086,0.008438717688826773,0.030394703664520722,0.02033693360817598
GPHA2,0.003234492750891426,,,
ANG,-0.016106033208439532,0.014767625165483009,0.002758250977815097,0.006419088686494084
FBLN2,0.020482004469764368,-0.03067958608466026,0.042003841573519995,-0.017390430553643622
VTN,-0.02882822911601209,-0.011427840295192305,-0.03532739235879803,-0.02757478905832265
VEGFA,-0.06285930385832895,-0.008172135497526831,-0.0038695160239597165,-0.046727525451014454
F10,,,,-0.016335851877808467
SERPINA1,-0.0010773054771426199,0.028775218228704116,0.018824811894051423,-0.06767464811953647
VWF,0.07615420582985773,0.026296178256745666,-0.05660963437209914,-0.005904022286533194
GDNF,-0.02388294808315453,-0.013752909048658349,,
VASP,0.013770066890146808,-0.02326086815657194,0.013077564823505564,0.012454058092202638
ADAM15,0.009627594223214738,-0.020914078878329204,0.01994156025352348,-0.026069610607436944
WNT2,-0.026676533932777555,-0.01287068383133473,0.10326442929627104,-0.029789898190502134
OLFM2,-0.026852630218924107,0.08153632819500574,-0.060446038976188124,0.04459826403142544
MFAP2,0.09414827526984877,0.014609111767830318,-0.025549876555827796,-0.01179718411824868
HLA-C,0.04259095073567376,0.033114244596241946,-0.08720873642546394,0.03776965296067361
THBS1,0.04210590009387488,0.047183423471382394,-0.02459879209339829,-0.04480090509714754
HSPA4,0.042854106131568086,0.03839665227263276,-0.03852354376815351,-0.00040163493324813865
LMAN1,0.03282331758650865,-0.050550231638494564,0.021332860880630335,0.0004699584442967204
LYPD3,-0.023264805226192172,,-0.045052560921885955,-0.009869781596749162
APOE,0.015981892747982358,0.0021708865735807384,-0.04761062791130805,-0.020077639218609573
SOSTDC1,0.02607622563538908,-0.004349462415034653,,-0.028197211806823327
ANXA1,0.02140254999632449,-0.0029846892267677183,-0.02045486889650499,-0.0015334434611503933
WNT2B,0.013515232828342261,-0.02252032398779157,0.038199973430767635,0.03178300660024393
AMH,0.048258873893665594,-0.021797165148390488,,0.009244699301643084
GDF10,0.002365076607600975,-0.013408670068704519,-0.03491116045213604,-0.014535116473405817
EFNB3,-0.02586057959217435,-0.03402198602851977,0.04500935192223482,0.051240788394464484
LTB,-0.018301294710378155,-0.025561858667559032,-0.04359227071321347,-0.022737543808363306
ANGPT2,0.023064185224316858,-0.03478077235473865,-0.08582732125017906,0.04971806221018629
ADAM17,0.015779947028508608,0.04242686193275005,0.002157111355583383,-0.0042825037064844
LRPAP1,0.01606126099553446,-0.03987618021149111,-0.12763275450425576,0.030010648467580305
NID1,0.027107588819971447,0.014013679702420576,-0.043309812689895436,-0.04110366602628125
MST1,0.07073944055767266,-0.043081961987020946,0.004762516153052456,0.053483400816868816
IL13,,-0.0161295514046253,-0.036453431053200314,
DCN,0.08035857051728769,0.050201737483443955,-0.13194935138233455,-0.02574488588540029
IGFL2,,,,0.012606557421048277
COL7A1,-0.03851919103786019,-0.017296479894034877,-0.04160459752569803,0.010610967440322623
CALR,-0.0285677908658482,-0.011222395019573748,-0.05847512012939027,-0.029242055463414265
PIGA,-0.019666641833139608,0.0938906018896415,0.03727133970343944,0.06671717219595157
CD200,0.0027415115529463062,0.012719244505683657,0.07733590363718326,0.03743175853328925
GRP,-0.028303018427831603,-0.013894821775962888,,-0.020062915376547526
CDH1,-0.012476450403374993,-0.022611878948825905,0.04857378862017143,0.04248925429673363
LPL,0.03596007244834065,0.03680900418232002,-0.07990689569810391,0.0666088712157212
SEMA5A,0.03137878013128313,0.03913708238813187,-0.060251836993032076,0.023572118461238453
SEMA7A,0.0422826470378284,0.016493356192050584,-0.06627969894012839,-0.009719180125890396
SEMA4G,-0.023448344769537333,-0.005362636417639328,-0.05951122834815375,-0.04292232230721779
SEMA3B,0.035596026172673,0.033416364456256634,-0.03622414387608445,-0.04225705693735427
RPH3A,-0.02465775277686289,0.0022465212136740255,0.02233248856088388,0.12350851042376233
JAG2,0.057557395624472714,0.03206885743233518,-0.050899548715881954,0.02143936764323759
CGN,0.009108196809333299,0.008062948367270612,-0.004364249012691798,0.06250403262018893
GDF15,-0.0185971959598519,0.013303142441597011,-0.027970164800528108,0.04490859908087312
SEMA4F,-0.0008351937036803657,-0.0020196027426433983,0.05583203693659334,0.02843118764567091
NXPH1,-0.005051899694627149,0.036974729178338384,0.029310248650418508,0.040811057193764315
ARF1,-0.0007889227917530987,0.009183902140893428,-0.04254531825891855,0.013852418304772296
DSC3,-0.01286310258347217,,,-0.016908411852676452
EBI3,0.015277030753851261,0.013620002935292906,0.03948058520941111,0.025186655579366383
TIMP1,0.07593824008394105,-0.03296376887139438,0.02719472804848445,-0.016238194403976915
SEMA3C,0.08391459572753907,0.029065874358859448,-0.039670965281800995,-0.013625519348635285
GNRH2,,,,-0.018322568660458335
GAS6,0.03401085828449784,0.008681335087373449,-0.0034494358810690192,0.011006311201585918
MEPE,0.02011115908360334,-0.01228364953335444,,-0.023364751306354726
SERPINE1,0.016445935100206636,-0.008852596404857856,-0.09980368863242875,0.016139281067036704
RSPO2,-0.013866498641752127,0.014714452962451427,,-0.025433950014624306
SHBG,0.06394510822752612,-0.011082990246527057,-0.03475248386750707,0.056967696473384975
LGALS3BP,0.11488637048462211,-0.021680578835292022,0.005052691857181262,-0.020964742560947342
LAMB1,0.05055650612467884,-0.03488509262587053,-0.09562114982493976,-0.033226620699871534
SPTBN2,0.007462886358646314,0.00968634734699669,-0.03695031170739658,0.018719508562747983
COL1A2,0.03889388848925677,0.03659439056979941,-0.10789433714985168,-0.0567791853417167
DEFB1,,,,-0.011618177154926882
CEACAM16,,-0.02011813762169652,-0.01633437892731795,
WNT11,0.05846302840895854,,,-0.02243957925989825
LGALS1,0.007924370383341577,0.03744228166761473,0.07695007392931082,-0.0057843809896890456
BCAN,0.027071770212145244,0.03732036025435655,-0.07999397001392818,0.04546310479799701
ANOS1,-0.006250571350001004,0.0047287809086144494,-0.040243966920794245,0.019786512003263996
EDA,-0.013497664531303497,0.08793149489230828,0.04177679706821144,-0.022567341606529442
FGF22,-0.019193731713952174,-0.025145790237046016,,-0.007509690758061745
SHANK1,-0.018437002261689046,-0.015503240103997864,,-0.030144289158961564
RAET1G,,,,0.01821522432275021
TGFB1,-0.01812619398694157,0.03149757283618241,-0.07793288093133105,0.02296810406527813
MSTN,0.03281477803218797,-0.0014218023485804464,-0.05808669148303286,0.09554143145873525
WNT4,-0.012422811745663377,0.04921984866286616,,-0.04160002609705168
TNFSF4,-0.02840869640147963,0.021808426526776892,0.09609722274465803,0.007891038689130969
NTN1,-0.0027458714614796184,-0.03100743311157197,-0.01071230258962633,0.012268416324595825
CXCL12,0.06946889793241617,-0.03260648542966529,0.06688297696842407,-0.0018443600306273236
GNRH1,0.002299007837555629,-0.010327040439664394,-0.02868943581039068,0.023363232942283926
RIMS1,0.053879910593316385,0.014756430261609877,,-0.02453636752497717
FGF14,-0.03992416389294057,0.038346920363991954,-0.059211764262036774,0.01531112006083946
IGF1,0.08642983621067915,0.005250849712472766,-0.029075714687187254,0.04152090737512696
TNFSF10,0.03473105012039838,0.01653772372307528,0.007548324754028188,0.03434834323626879
GDF5,-0.0013199092535350126,-0.011256679678025329,,-0.0006490394026547717
RGMA,-0.027346890785740003,0.04297434748058738,0.01065218680249635,0.0780135513904183
WNT16,0.044412401120902466,,,0.0929600189461963
CX3CL1,0.03278327900115496,0.018470921520715167,-0.03867636923504161,0.016968534125292853
FGF1,0.01692621263548479,-0.018209362283955026,-0.10929865276334781,-0.004412094967310523
ALOX5AP,0.03612836242312535,0.042155116620729516,-0.06650350572622532,-0.010274191699525493
IL1RN,-0.024522875364550657,-0.012089326002968474,-0.0651330197296522,-0.01669240947651488
NPW,,-0.013464877031758625,-0.03297564447784193,0.0387417460697241
CXCL9,0.01907121833898534,,,-0.049154882309165815
ANGPTL4,0.010735603074595057,-0.012466289473048555,0.038425749346729744,-0.023305730300314336
UCN2,,,0.07077165328450706,
OBP2A,,,-0.06900041329844928,0.06602026900085911
COL4A3,-0.02496193341625769,-0.015246113020920804,,-0.03072245380155196
NRG3,-0.004197916318668972,-0.022595326008823215,,-0.04344164849932219
IL23A,0.13373188637865557,-0.018549510630319625,-0.04363731192336858,-0.027417284970074476
COLQ,0.02677287651397884,-0.02526231828751614,0.011671352442320333,0.010098657685841308
TNFSF12,0.009923717280235658,0.023909500366491147,-0.03759991107849845,0.016493349621645222
DKK2,0.1575723580082897,,,0.09936157881666116
FYN,-0.01358677066512269,0.016970380044331185,-0.04121307772725224,0.05650117047465585
ACE,0.06248161731400088,0.042394239288896136,-0.0741024814870379,0.01318973755656577
IL18,-0.004431001597135767,0.014762528502396862,-0.05692241441983444,-0.004663850311207258
CCL27,-0.013497664621984363,-0.021160945413037535,0.009543442977936523,0.07042888002323874
SERPING1,0.06341510250645613,-0.02296474536625737,-0.0432682299644385,-0.032851598517723284
AZGP1,0.0009054582959803336,-0.01838540616698534,0.003105539085462618,-0.005357461039331551
INHA,0.06822771067678163,-0.0372506843271812,0.02633279496196826,0.0076402265380015
SEMA3G,0.04964175448067717,-0.017204289647955787,-0.059993261663435486,0.01312874470320377
COL6A1,0.026659980796875926,0.01552524142681433,-0.05047616247010422,-0.015916150039984214
FGF17,0.05553819601016261,-0.016006083284563172,,-0.018094090476542726
TNFSF8,,,-0.019973453851014112,-0.022514410217948658
FGF20,0.038101870043847276,-0.014719440884289892,,-0.0311502347233704
ICAM3,-0.02923557138126537,0.0441534418532875,0.003726170573578145,0.023447713510186284
LAMA4,0.09546240978084948,0.0488886078848147,-0.011500871195684173,0.022033238789844888
DLL4,0.037488001332333945,0.011282499822306362,0.002366907258822655,0.006762794971512515
SEMA3A,-0.029015433991629883,-0.009561766334344718,-0.03036456120498978,-0.040515597317358515
