,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.0039952682080142765,,,,,,,,,,,-0.039386023428860294,,,-0.01679084524188395,,
BMP1,-0.060191785128170625,0.10909214911222907,-0.015139341442112483,0.01906805494961242,-0.008275987184557415,-0.04120461992969943,-0.02137946203376978,-0.002134635515697229,0.09893562821668057,0.0278815098324331,-0.047794099247966564,-0.041878247930374236,-0.03897255553527584,0.04851459823388287,0.08736081386406992,0.07769211795596581,0.06814434534523725,0.012289036994738016,0.06387821940469313,0.0076221106298460534,-0.010480340868167126,0.05538493923484291,0.0452717838202625,0.048767090122753785,0.01728803098138733
NDP,0.08210711316165094,0.051367326272969575,0.01669410990346095,0.003020332147926725,0.021726893222437874,0.02336524276399026,0.058755981828800236,0.06204495030407869,0.056655476458362976,-0.021522711403568862,0.021147462187688086,0.01724835393285447,-0.009949622091870483,-0.004239647054159694,0.16043367294657843,0.010306163827004782,-0.008807544410415253,0.026106839780716238,0.10447886186077583,0.04689541796804165,0.02101215659772736,0.0014017835892108346,0.048791522894333764,0.015154497702307632,0.07630234243095597
TNFSF18,0.0661055623360444,0.038910915294075706,-0.009484077943843327,-0.044291566811274115,,,,-0.026033251296697216,0.04712381713125704,-0.013156622589242927,,,,0.033829591724855175,,0.0030138580522299733,,,,0.020945656131549154,,-0.03776026906170633,0.09292310696805502,-0.04531853266902391,
IL36G,,,,,,,,,,,,,0.06069155520519912,,,,,,,,,,,,
RTN4,-0.0037713742090651936,-0.07758940723359677,-0.02051074760106651,-0.01677441741830972,-0.028052804501312957,0.027111694107956937,0.04662363017350806,0.05388236656015271,-0.13038686307697422,-0.026365160825897682,0.013073882280128056,-0.025550975233607703,0.034607125792287516,0.01059808905935984,-0.0516210256111657,-0.002016073484504385,-0.104281605256664,-0.05843894060696742,-0.06053778136711149,-0.04276551709146452,-0.007251578929696929,-0.0010598254908538436,-0.014533750586877867,-0.012551921900105893,0.011284131908776522
HEBP1,0.020888810263760604,-0.012113654845370986,0.019180759728460034,-0.04006062785731746,-0.04501033591579991,-0.03479971028964095,-0.05661820167118772,-0.010163873370553843,0.06011181743265775,-0.0024576350830660437,-0.030338535701142373,0.016133910073092398,0.08280639483456533,0.049845647776304895,-0.06867472107487914,-0.1497044139290847,0.024095071589638303,0.07029137405163503,0.07012625299888695,0.06678705012871944,-0.037333746580486445,0.08851005918195534,0.01701401663239998,0.006290685005626084,0.07194462073896046
WNT7B,0.06231037947893239,0.030089526227328953,0.05619477210069465,-0.015618356522884198,-0.032553776998981085,0.07532130958545952,0.030019595006845003,0.03966134480018778,0.001484554396051058,0.00860042200623215,0.005877375978175572,,-0.02287527774634415,-0.050697510417937096,-0.13096921962094274,,-0.04107059203971449,0.0125166485840068,0.06547171530175126,0.004029592794935734,0.0561802914463126,0.014400034837098742,-0.06594925712364656,0.17843318239122657,0.006278816570263589
PTMA,0.07248636506192684,-0.09550713520124082,0.050637559913931735,0.00037155139548299213,0.13202583485380157,-0.0003907246842836043,-0.05283427142766746,-0.03152071372550223,-0.05165961154860892,-0.003802650205545246,-0.05858937791198985,-0.02550396520114195,0.02848912556784615,0.03197511597231806,-0.03753091760848392,0.0027569035907234634,-0.027143134827409238,-0.06017664179990527,0.042457529766650536,-0.0726564578611987,-0.0010860153259908002,0.04712424128244295,0.033872223647197115,-0.04795939587200148,0.10915243666932443
FASLG,-0.0381190151484358,,,,,,,,,,,,,,,,,,,,,,-0.026797857628367443,,
CEACAM1,-0.035664197337125066,,-0.039408600874508384,-0.021114226066991322,,-0.010855810270823545,-0.02071939755137886,,0.044991943580595814,0.02513035350694796,,,,,-0.035397885367210315,-0.07204797894554774,-0.028800737137800878,-0.04793389154519442,0.024677707927460876,0.023240826726511263,0.01638095913691166,,0.021520682350904922,,
PDAP1,-0.049733739754381424,0.005735535070154192,0.07615987492005366,0.02495805698368602,0.031849767928578916,-0.006958770791106542,0.0015157071443916688,0.01166820321146376,0.10090431090817016,0.04988701949508159,-0.021511899614056515,-0.010096930418880042,0.02369910941456421,0.014949813787520033,0.09152739519320312,0.07909311459591867,0.058454652578154735,0.003038751456339696,-0.030754951013290944,0.04016083731415139,-0.008498471245471947,0.04832725302664699,0.01641494312426022,-0.016969981349418493,0.11208238086130178
QDPR,0.1548572446753293,0.0791258780765747,0.09688111283885201,-0.030610945191515564,0.07834117122655475,-0.001817676715319733,0.08132005314518195,0.005401735596458158,-0.12123141173031497,-0.023447216249110638,0.0005010033776919672,0.06066626839142842,0.036103400370420514,-0.04208455514143892,0.085325778412914,-0.02401369786043526,-0.05177123340465948,-0.0019591211309299187,0.0035527592904658913,0.033763834684175174,0.007191887229143443,0.07657335773253408,0.006766292784699265,0.027920424710263816,0.06645871777735544
POMC,-0.08524145203617048,0.0841158994824349,-0.03507057201937838,0.009242561899441235,,-0.006992990268911498,0.02279679792254221,-0.016620176400492744,0.05743575345755199,-0.004065388741771321,0.05133916313917316,0.12903211301560122,-0.03689400627397369,0.03517608996261186,-0.06439619384452545,0.036082418828701335,0.005689396755292811,0.002660976525461832,0.012470633133534565,-0.01823906164179625,-0.05330181491545006,,0.06906895443469267,-0.06120076484509577,-0.07009391096246154
CCL18,,-0.04440771213978147,-0.06138708649908211,,,,,,,,,-0.0170295025400104,,,0.041705305199073575,,-0.04025301943798878,0.002254331367280057,0.08297437865119757,,-0.0550231645224577,,,,
CCL17,,,,,,0.018595403836452664,,,,0.020393791489679607,-0.005241528923174409,,-0.01901276123110833,,,,,0.0483021658541022,0.02760100330803355,0.008593519512648131,,,-0.024289248014958346,,
VEGFD,,0.023451133596004616,0.0022937844473351295,-0.008724115542587094,,0.011409711023778388,-0.019823146483023878,,0.0561891198247828,0.0010674430210549381,0.011515319457965389,0.040023944358568694,-0.020376565100035153,,0.2233397444572445,-0.08446834092680912,,,0.04309162213851642,0.049736396183974456,,,,,
TNFSF13,,,-0.016993001234427825,,,0.016766981853700715,,0.01978230962363018,,,,,,,,,,0.045031735615125794,-0.024666696562766596,-0.027662013546232538,-0.02519753625356099,,-0.039577302299217805,-0.018504924224419718,
WNT5A,-0.018239503473230945,-0.018063899537631708,-0.00696108462578074,0.009449204422756645,0.011703911191405323,-0.02156451063835199,0.05139520232096595,0.017590031550885166,0.08912658178291398,-0.00041417440873897193,-0.027208322122662647,-0.03989008519986075,-0.05035899929750054,-0.0012695059137015458,0.03789194028925807,0.0322765566314113,-0.03338852561454004,-0.015157300115248674,-0.018275831819384348,-0.02440384235429825,-0.0180658133338077,0.05625951343033909,0.039409433818194596,-0.0013397898032642237,-0.029471893591552185
CXCL8,,-0.08918768168077655,-0.10573466800161509,-0.028316715836850356,-0.05730263608422082,-0.029145011713845825,-0.053836734401992534,-0.03591196810928748,0.03452929515898686,-0.02532849947567552,-0.018045850032169082,-0.020242026705392373,0.021911580527688802,,-0.24764921714069335,0.047894167021481374,0.01699278851889952,-0.008726822026812674,-0.025474373591983398,0.0597947700460595,-0.06755671842257188,-0.07934630866148716,-0.014172133102639713,-0.04297275554480849,0.026246464209917497
GRN,0.038577606893463755,0.002663347961555456,-0.07389337908260177,0.01843135937018955,-0.023393092932661765,-0.01305042845632038,-0.00150962399779795,0.041506831596396204,0.09168172546633849,0.012018598695581174,0.009322963299524827,0.02460824325699139,0.011498184577674358,0.02121278414340907,0.05354300702875295,0.07454914089608966,-0.001620736362919979,-0.08631126341403468,-0.0788678529825638,-0.03720529109498463,0.012362142538348572,-0.0071175642457334005,-0.04122641094646045,0.008300024362523627,0.16446772736669166
MIA,0.01398055895203385,0.02820313897782131,0.05076908442138036,-0.026895024472815544,0.003297961757562198,-0.015177625449338913,-0.041282001232240316,-0.04565112496360332,0.1065748587129113,-0.024351663335067757,-0.022038655195850895,,0.02006692285549316,0.07626260588126445,0.029262182076602892,0.01750249170884933,0.12470652720330382,0.14387149802943966,0.14415376232195795,0.022856940975363168,0.04540069498562726,,0.05479058703902345,0.004447316286716334,
COL4A4,0.08225165773124793,0.010095464823684147,0.03101910591651299,-0.009312135811099688,0.06593901214568547,0.028769778371131156,0.03368512624926224,-0.008978572736413391,-0.011486153513344536,-0.012584505072771214,-0.004435299673780831,,0.08489333602727582,,,-0.0028267675499082617,-0.0508923937572282,0.002211547734416431,0.014948024070481725,0.02511403291262261,-0.00045019586504019114,,-0.05012201208790388,0.042650348574487164,
