,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF4,-0.032907380536629116,-0.03128512544068745,0.00045461778002416433,-0.02597574706931589,-0.02784100171877641,0.057854160925315465,0.046267822518413715,-0.018955687044617725,-0.01788598626954802,0.03786618205239375,0.03597025805898645,0.04929362489247009,0.024515502674739283,-0.030632622917449753,0.005960627765753976,-0.009156359088583973,0.00877813965267558
RBP4,,0.08287040401290843,0.005709780087649547,0.004686293081034618,0.055295986920848236,-0.1432263866250298,-0.04070463908548672,-0.041925638705408344,-0.026909197530716647,0.010745720489636856,0.008696316635959916,0.09574842289842038,0.07933026700395653,0.06091618252539691,0.07274472992582058,0.004695660399754969,-0.008294986014738864
DKK3,-0.03291623832695974,0.04797996807500279,-0.033839579923543556,-0.015385859016482569,0.016402268028416402,-0.24772624490680004,-0.08853556321801233,-0.024155163520796507,0.03109738842668746,-0.0556303522179513,0.039590741381507755,0.03272175271536206,0.052717609887095514,-0.02025044715372925,-0.026412720720047217,0.06050248365703073,0.050920695035682126
COL11A1,-0.02700072013905203,0.0317914499173588,-0.030828324148734675,-0.024024072452301867,-0.025486049544063093,0.26769129372118133,-0.009678225839388674,-0.029085619784154724,-0.017399709346596553,-0.012828015628699693,-0.007144194604860643,0.0417608285154371,0.0275125855437461,0.011209049343212301,0.016257802409556488,0.06342034303952511,0.012746435030031209
COL5A1,-0.03990784239256384,0.009251481812804125,-0.0014836293957581652,-0.017607124892323845,-0.012027978779382982,0.1534884529391183,0.0667962621081369,-0.0347108118813594,-0.00837639831132607,0.020576519152734257,-0.06075547058297038,-0.0033497320333570825,-0.03113088194483542,-0.040269704475829476,-0.00150562959518406,-0.004083638354620394,0.021162741992671083
KISS1,,,,-0.017012620757632577,,,,,,,0.05172752382922756,-0.0437210582243224,-0.020221804123816467,,0.03858628735726684,,
MEGF10,0.017867487311449267,0.022477489272432746,0.004891287660807728,-0.0152066392881475,0.020021987772106894,0.10577205699426474,-0.03660362257841035,0.0008346519086875045,-0.01376675245322361,0.041980089662643265,0.014620397709801931,0.122056704973458,0.062422774118303714,-0.013557455085977185,0.009021639979612011,0.06650954176607576,0.023452607010984425
CEACAM1,-0.027993875299741268,0.0035159362261272587,,0.15791686746650344,-0.023235679558104603,,0.040480773902946916,0.03663450244664407,,,,0.038694124873548,-0.006886698712965886,-0.026997783563599633,-0.04330426912176419,0.0383081725071783,
EFEMP2,0.005259186328436646,0.05844056671632741,0.04451353812714496,0.0184123357115013,0.022695808865672306,0.14434847015397986,0.12119366724938105,0.015025594560964115,0.03731380764796627,-0.10459686036504759,-0.016188732001933107,-0.04400078298603745,0.04161827706916688,0.12857839337021193,-0.03388311231746495,-0.0322559356493887,-0.0371415320757494
IGF1,-0.052633940579476915,0.009261339641949145,-0.03383737149473116,-0.03797767269334474,-0.025348003207153663,-0.021844071654627876,0.01154939327875291,-0.011489917181223145,0.008055953969146804,0.030271901059122818,0.013912609863395778,0.027263661492751206,0.10268849370828945,-0.05437551356373484,0.041602132786813836,0.04297201334437316,0.09456007296399466
COL6A3,-0.015724218395609738,0.007985829918714663,-0.02776655391727916,-0.029699669463085932,-0.006802110747652751,0.03002408517679546,-0.05399103841813261,-0.027821696514923864,-0.021253614595011055,0.12209747205209709,-0.02440419910358666,-0.004198013206362352,0.02695623612762756,-0.0028903780784641547,-0.014995302961051666,0.055367775914273415,0.01125340862685443
RLN2,,,-0.03512025861156007,0.07012041950096531,-0.03036283475904763,0.06059977379977227,-0.03170404832866774,-0.021109980501693677,0.03230007876313675,,-0.016252158080751485,0.03353666657206327,,0.035009831011487885,-0.019816133363894366,0.003526501846205179,-0.027454418681821375
WIF1,,-0.03157364805845285,-0.042894944151072326,,-0.01617659294622133,-0.15807845861280118,-0.08633490731670329,-0.03258115281117614,-0.002505893196429115,,0.033853336676326194,,,,-0.050121574349213674,,-0.03468004019214376
IL13,,,,,,,0.06949860692438356,,,,-0.022604924961635346,,,,,,
PLAU,0.017550862117866436,0.01929717867776595,0.019841665129480535,-0.00889495457951732,0.004391105378384901,0.11989103785837843,0.16783272553194903,0.05277045054647171,0.02721080169881357,0.023102565589057926,-0.03429592593699954,-0.05537318591572065,0.04868184034013713,0.05529573608077291,-0.0554452433504752,0.03261982330638613,0.07454447678706251
CXCL12,-0.045789038421141716,0.02756484244477542,0.0015428481965604373,0.010345252760000624,0.04598623017587366,0.05027027187126414,0.054953319006227255,0.02996942575573805,-0.06578390479687933,0.09728591610722324,0.09716292867459751,0.043061079828581435,0.03937473714776267,0.04741829841740099,0.08370373629984766,0.015918946380854507,0.058952710977623016
MMP9,0.0004495173928120167,-0.010849286302544977,0.07262775992717281,-0.018894916025877506,-0.0016811051537213146,0.003700386540428693,0.17998859773570708,0.01459331517537294,,0.1226726064782455,0.020757436158698735,0.0006805986876878043,-0.013390684444509143,0.02262674219455865,-0.004599172930455679,0.010554180105386505,-0.027972679084111232
TNFSF14,-0.03424866670950373,0.025317107709805473,0.016952730380343912,0.05162434389462834,0.00477880166846294,,0.051996447036047534,0.03841960419476433,-0.014927035895971247,,,0.010294252335063193,-0.00947156893851846,0.012867141013015618,-0.02991581778545169,-0.01909973305308868,0.033218130004767116
HBEGF,0.04467623237093987,0.026562419556470124,0.03284857829857477,-0.008235770788452956,-0.0128036332763524,0.13100139686550652,0.04262236051561273,0.05071122752197923,0.0310239271149673,0.04828639360978416,-0.02969369206351473,-0.05696384840384038,0.06937931517194787,0.008490616368691414,0.005851932747725263,-0.04029839769006961,0.027487942344820944
NUCB2,-0.025308459848658135,-0.014654438715922065,-0.05851567539169526,-0.013048876179723064,-0.023494564126906745,0.08245030349127061,0.07445957428384535,-0.07140156204293083,-0.02631350099067804,0.07322199920526834,-0.026648987512078594,-0.03781661826793617,-0.05430733965172662,0.015181704185679016,0.0012256959451577873,0.03671225010393385,-0.028325908741420512
VCAN,0.045008079775319156,-0.02459963375769048,-0.04189387726473672,-0.026045158482452854,0.04232322336683963,0.23452563427739706,0.08139460771276603,0.057545247845403324,0.0027551150050821732,0.07994668035385476,-0.02145544302770498,0.00275268785997652,0.0381726454611559,-0.004135237043486517,0.05412113830795041,-0.004656659724091501,0.01785595042403992
VEGFC,0.01724404761196408,-0.0364630765162952,0.10973160322935774,-0.02026140615400715,-0.009524327622493509,0.027774343497402283,-0.008969865246597875,0.00781925081646747,0.09169172638450332,-0.012593645554822619,-0.002585930363901374,-0.007861166543025344,0.03569070930815315,0.18399992672114535,0.03533969197949816,0.06735851786210764,0.004408896699129188
LMAN1,0.044555352724139845,0.004158657084500683,-0.036330402697527554,0.009543345074434778,-0.03709936491541073,0.041171451928645,0.08782920810056194,0.010803451318330784,0.013941804791258672,0.0371880260114169,-0.012740598653629776,-0.049348637413732376,-0.06975967609223195,0.014794590652976636,0.01652995519707478,-0.03642619286744347,-0.0660343779751773
IRAK4,0.003317450493394259,0.07106537154348484,-0.04123086623917735,-0.007619058310098118,0.03002718528516641,0.17230950749940685,0.02615391966019962,-0.003444018814151425,-0.012248907628187585,0.03552123469585406,-0.024073729462885936,0.0072101174116943785,0.09335420011043315,-0.02152652404497956,-0.0170590955805949,0.0727276894100149,0.0779692877324679
MICB,-0.027182467336262117,0.08254988053164376,-0.05654710503798586,0.03543557344979031,0.007861092338239268,-0.0409888771710567,0.07600804120945656,0.059250063266316634,0.028949602327455845,0.05114218316966905,-0.03982144272673466,0.04341806313930933,0.07539468728605253,0.006420107082454646,-0.014791507761784433,0.04161733508348023,0.003173621251758452
COL1A2,0.012691275157502416,-0.0006643552970394909,0.02486021608036939,0.0075865453232553315,0.07067247545920693,0.07385506727428988,0.1385573585944637,0.025489472714302977,0.05393000380254496,0.04772381631531257,0.018067603080494828,-0.02416413923959165,-0.02436961906364413,0.04887777515874438,0.0024059238575119706,-0.004969127541493998,-0.00589215981360137
ICOSLG,-0.036712160067904835,0.10751055305712316,0.003515049945502969,0.011503017398045648,0.04853243102475971,0.0847555603557395,0.025948560449826963,0.011336507642507904,0.03191060316408662,0.03646380788707731,0.002362841304476303,0.009550346969931237,0.0829668118327568,0.02800335839329899,-0.030684227728873914,0.06302848105914048,0.07804034554600188
GNAS,0.10624990648754915,0.04355171152410581,0.009449912129200804,0.0034864578754326895,0.014285758832147919,-0.19178849597721379,-0.03496960357629528,-0.0664166983867649,0.008490223464485146,-0.00427408894281345,-0.07988423237813304,-0.10304867402080864,-0.02230213255479971,0.06890530158192161,0.0780762660360258,0.0413729188007501,-0.020635984489939127
C4B,,,,-0.018604481112050722,,,,-0.03903655362415234,,-0.017772596655912395,0.07082793446913913,,,-0.021176643080034835,0.04344610574645166,-0.008177878395301492,
COL2A1,-0.021930700740303306,0.02572608583669594,,,0.061137419295477675,0.06022007579206659,-0.006414090710651101,,,,-0.016015666956390097,0.01644879581307657,0.044306746570710445,,0.04085873797319264,-0.03224762503008615,0.03613187050456444
GSTM2,0.005476345420551764,-0.007377401447868697,0.08659179258713376,-0.04372384655258864,-0.03425016671178197,0.025071307654891274,0.0730966261382517,0.05301119092529865,-0.017017687826902803,0.01642558712354699,-0.016258981737995323,0.12681716032136198,0.07331745978319477,-0.00818672423941945,-0.013555121284886625,-0.040686968490676254,0.13158908945130637
NLGN1,0.019167659072066762,0.002743772662974038,-0.049086821798501205,0.018195856197749726,0.04667105339542386,0.13463647355132408,0.05576021078643916,0.017426350918009682,0.06997885454587237,0.06773553451418207,-0.023382912347386958,0.13631750242343377,0.0247568270910306,-0.017605879509652447,0.05797975753556522,0.024228571656329828,0.019961536369465793
SCGB3A2,,-0.0027337446388112615,,,,,,,,,-0.026298852964817983,-0.015129972818674713,0.09178575732273898,,-0.034285760352231916,0.09323050349993373,-0.025643594570747896
LEFTY2,-0.023118156543876656,0.05016151857750483,0.0010092413723219703,-0.023131857801878347,0.058356751322211124,0.08369389035186733,0.16298378972054142,0.011390836418500874,0.06109867967347284,-0.035202179918445084,-0.013888516509367758,0.037922493754415115,-0.0054743163064685805,0.044728520919928114,-0.009489337023036205,0.06898702019609977,0.07537797139226611
ACE,0.08090757056204342,-0.014500743433053551,0.022162628969053775,-0.040811011319286696,0.08422293753565704,0.07275101438460704,0.1111508521728077,0.06301127703103829,-0.02003901066485814,0.09724332170669726,0.011226535890854455,0.05857158680405417,0.1002007127807304,0.0017341615067858619,0.007671120691089467,0.0878211654566988,0.012047923917143311
RPH3A,0.13682073292155783,0.03481107279541756,-0.008781950577935906,-0.02888181073756214,-0.002948938112629743,-0.08816522126808335,-0.004611204765898417,0.02767200554332356,0.05570815109880271,,0.02920136516349827,0.0999779953552574,0.0928263483009139,0.08256071363240033,0.05883918365235915,0.036436971690145155,-0.026949205514222717
NCAM1,0.057114630678050685,0.051374764547287406,-0.019613978428257437,0.0041503006722493135,0.011791729972174049,0.027636103433120077,-0.07094276643352235,-0.05678372695662967,0.040939919669316385,0.04205371087455698,0.009449754196032755,0.05404646995827832,-0.031418489890407963,-0.025047224541327753,0.11400724709913822,-0.006304086129505892,0.06250879401596467
GIP,,,,,,,,,,0.06495516189207955,,,,,,,
EFNB2,0.029585674922581594,0.04727955686303668,0.06652773836947729,-0.03737119253876253,0.014275614806484765,-0.023894450658221756,0.04007607155848246,0.016650459537062547,0.027755667858456724,0.025850828208997027,0.0008072421426191359,0.016227006602533588,0.015507953850864502,0.05763338215190882,-0.014847572677891701,-0.021077926825512277,0.027975462229891147
ICAM5,,0.0179251089163575,0.038929425719225086,-0.018412272195109405,-0.0063533822106588795,-0.04633985390867496,0.0033709199446223482,-0.026396882390258607,0.014875525823122954,-0.012958927004082991,-0.02985123940946725,-0.03507592834825134,0.02894616362162583,,0.022508761872426286,0.027005985058285557,-0.027720627855578276
CCL5,-0.08541317248289813,0.018228599529167378,,-0.034224050918511294,0.026933232247670864,-0.035768889372511575,0.10079557229018116,0.023744537280481315,0.008421041667913626,0.04517717267182405,0.009829998073540076,0.03088386101314424,0.04222032513824121,-0.004598830035851833,0.018337679879665312,0.02757714498829241,0.007018334946232876
PSPN,-0.016278751647182396,0.06987378834365277,-0.06018664841195817,-0.004260415354244049,-0.031566756056276256,0.008580991384132009,0.046114124281944176,0.016150889608880916,-0.002011826145936006,0.014509301099397796,-0.040913298714531074,-0.02763533861350317,0.16496522551488615,0.011052355627316827,0.0782505775675517,0.0267857639939934,0.050574556608345436
PENK,0.07851943790426949,-0.04845242150995632,,0.006441926077776817,0.007005920554932143,-0.06794582610629192,-0.04746277682712343,-0.008889551254060062,0.004511575390969246,,0.0347023351719527,,,-0.02333920566608239,0.018275636667829855,0.018394600547073536,-0.012360539148804292
EGF,-0.02660490558148565,0.003911219384746106,,-0.015193963406494395,0.027271737904781976,0.08042835183998465,-0.007814260431408652,-0.010284250788095235,-0.02369311540595533,0.014410933105140057,0.030904436750564323,-0.010060170916796203,-0.00288764302550774,-0.04046925034345703,-0.05661093290550799,-0.005942910478591744,0.026397651839615056
SERPINC1,,,,,,,,0.02204298169211908,,,,,0.041909476496760724,,0.032968196981970815,,
UTS2B,0.02984935249936391,0.037893185703443306,,0.07044789585396573,-0.0049375952002281,0.048751442211802665,,0.004020544551789682,-0.015746085518440898,,,,,,,-0.029158725357064444,
F10,,,,,-0.010162715942896479,-0.025129281392716432,0.0595651943881031,-0.03258115360276389,-0.032244379964278334,-0.04200798314764215,,,0.09710145034059692,0.14580242017680423,0.04781176609617405,0.02773079618736517,-0.032081787648739514
FN1,0.07863653370829166,-0.04101682649371005,0.04071852536809553,-0.008743710876179282,0.08093967193436145,0.08200464430162113,0.144981233953334,0.042335629981523994,-0.020014724136407137,0.005198291211368412,-0.0025548058558069442,-0.06200385687697201,-0.07005134564250033,0.05559967407152804,-0.039397359965162415,-0.00017253328953644722,-0.028560416781653365
FGF2,0.04041440224262004,0.06394804662887206,-0.014143512767867525,0.01724165641981477,-0.056867607459877935,-0.0015395304608493408,0.026838374779096112,0.013152583929980213,0.009668078418248181,-0.04559350327587584,0.0001544334277091023,-0.0017193830509113855,0.04390424652787169,0.015595677290948297,-0.032496035986812576,-0.03167782809162216,-0.004825810403856945
GDF9,0.058516438004959814,0.08249234163396767,0.012935804624389818,0.025444223600648137,0.00795301397272431,0.1195828626955516,0.05047494888259844,0.05155419326464518,-6.12765720382128e-06,-0.030638056065569637,-0.04519558054705955,0.08796289445962033,0.06755140808295951,-0.009508259749090621,0.0033741843131431166,0.0066456469216397895,0.054603271717026024
CSF1,0.023038935367059622,0.03634598716985854,-0.006431976397536594,0.007366254166134899,0.005020628358004747,0.16812811920957427,0.03497518776763823,0.09646822991334654,0.004211930224936635,0.06416607654667704,-0.006468463545527772,0.012410327076217484,0.03525059174853211,0.04463026613868076,0.0206511920894045,-0.004222998965870805,0.011468916098862395
GZMB,0.03650407618418843,-0.0126375717822315,0.1696165896486072,0.02990640912171189,-0.03365525135644528,-0.05983986644228433,,0.023841594441570683,0.015824678684318014,-0.009742106699507347,,0.04407063964422524,-0.050180147981111436,,0.07949109993833547,0.024853483218367615,0.07398948872135538
WNT11,,0.033271324744642346,,-0.01869992699932665,,,0.06256419383692537,,0.023746122742864677,0.05498144402124641,,-0.05339300457093059,0.09940022624981364,,-0.013029926288268767,-0.001711422573347376,0.010811338618569408
GDNF,,-0.02827809716922936,-0.03806922559533076,-0.01358261955275618,,0.179185559592368,,,,-0.01765539408926093,-0.019274155198139544,0.039313851235644154,0.008368150141515315,,0.07060491692760261,,
FASLG,-0.020161108286660272,,,,,,,,,,,,,,,-0.02183492256948056,
SHBG,-0.022650005313208092,0.01973229451612916,,-0.02213874943766641,-0.02039232588126572,-0.037944253219684476,0.02759080267517884,-0.0013940749617457962,-0.026692162716939857,,-0.015532370156397444,0.003690534967330698,0.0074581147507916685,0.028318832900310554,0.04000417717622346,-0.03691823417307126,0.05917880483862581
EFNA5,0.031033338895166535,0.012769369977886927,-0.02297526190872378,-0.02633416715715732,0.000452616384011769,-0.064177226437781,-0.06336697325081506,0.009477057660813984,-0.02387965045165012,0.042527614169638815,-0.014897450240923135,0.0020347085670527586,0.003873831160270711,0.006572341503333453,0.014435126368637351,0.009770474686752104,-0.031143399777540215
THBS1,-0.04141890005011944,0.02037922864835957,0.04082123659273647,0.07950364265687755,-0.002603234097252618,0.10715928687764581,0.04260579157774287,0.049469779113534236,0.012848736562977832,0.0297961664612495,-0.009088260589768844,-0.060410949518762413,-0.00028645880363278056,0.01992538356345407,-0.09511120412051105,-0.03214218192326114,0.04491875859226683
PODXL,-0.008776196057609948,0.024873190505717974,0.039182889373167655,0.02773995297783616,0.005027486274055576,0.14711919972805132,0.13460843339107367,0.057400365281894496,-0.03656025856037388,0.1091325184706402,0.03242046835770202,-0.03762062967506179,0.0729174864941913,0.002094933749760331,0.04283492085731589,0.06830673670246179,0.04786351938497908
LCN2,,,,0.018502859953978018,,,,,,,,-0.01959120057378266,-0.028695562423263557,,,,
C5,-0.020073125825792543,0.005564896024340664,0.01721800256252927,-0.03880122447356243,-0.01838167590654369,0.11531493556418121,0.14603398579444168,0.0246527772928279,0.005213404676462056,0.053226956632481885,-0.012980784459247599,0.04490427860371445,0.03300123767479374,-0.04447992248507533,0.02435518584058295,-0.006702755590738262,0.1104165665903812
DLK1,,,,-0.023028134189900525,0.06511707163650715,-0.038710012769208005,,-0.02598869820527704,,0.0159445408057261,,,,,,,-0.04768822201121629
CXCL5,0.027445982477465027,0.06296423759331429,,-0.010586569591288723,-0.0014832718413552383,-0.030035189753175488,-0.029539018110340067,-0.025295862506585283,0.015969618567822336,0.0004226484320680165,,-0.03659342970031364,-0.05215740592363859,0.048938843352927947,-0.046175839067565026,0.02220820966560451,-0.0345384998433077
BCAN,0.0980880022911061,0.04772968723766342,0.008213864423400403,-0.0465102962974604,0.0437517223265152,0.2584293046287601,0.1286731067103719,0.1036547123243971,-0.01952506373373627,-0.014311058703405473,0.01191135963260247,0.07925483549381664,0.14169988646524984,0.055240315552650895,-0.0037944070953044905,0.07071217520992,0.016166930065737318
RELN,-0.01935695226214332,-0.041090598402172974,-0.0016918224437175837,-0.005442966659745934,-0.008111213258062862,-0.050294285480645164,-0.03979410934224991,-0.031003648121027273,0.07319389591631113,,0.014330597601377183,,,0.05933310332965088,-0.006175715643317531,,-0.02179593588531141
COL4A3,,0.07921450321040335,-0.03498078972291796,-0.01912281534751333,-0.001992752689586911,,,-0.03395285644667105,-0.01659509973206361,,-0.021366821193532906,,0.022686707882337013,0.024159973266811782,0.0017113246095693706,-0.02943383290646532,-0.029983796717957003
GNB3,0.11597489224811301,0.033063187387721536,-0.014006452339316898,-0.002598891334928693,0.020511284120044795,0.05155745975635959,0.03396684311716787,0.08557301744708452,0.051714746534005006,0.050553525003256,-0.048187020677222206,0.07787466032805429,0.0493071244065661,-0.017214916466878807,0.02761031223643298,0.016976551475967938,0.01224723095540118
PYY,,,,,,,,0.005230493554133268,,-0.02731662402263125,-0.015775791373504672,-0.019693929691984077,0.027900343891292517,,,-0.004761760250463622,-0.023369266153114136
MSTN,-0.008803826175148972,0.018185183621947914,,-0.023758878147446223,0.003958782847593139,0.04240575599191743,0.07091583198935607,0.028685202223372713,-0.03226932870682778,,-0.050549787741401,-0.014966871207323523,-0.028874162741470803,-0.00538082373482453,-0.005994543550956883,-0.0027079553886914594,0.024518154593934433
COL18A1,-0.01613354865063271,0.013761748822700674,0.001141629936220512,0.03020815265121939,0.09994005315304537,0.1679155657137328,0.11980589344966638,0.03956013766950446,-0.01662793666537087,0.12220082914754704,0.023836820199479896,0.0010912320600696963,-0.017211392535934674,-0.005939030346879152,-0.003616913105102355,0.029939156879710736,0.021271814420949553
FABP5,-0.0672879678543798,0.06719588669794477,0.02929307633949797,0.023629921391019715,-0.05651498706305634,0.19125959211138993,0.0774039882290007,0.022329566727476317,-0.0068719120914761634,0.1215709669771051,-0.0626044554745111,-0.026529855799868163,0.09673401355376392,0.057770370592321936,0.009700521479968869,-0.014333810238603617,0.0008598548425577866
TGFB3,0.05578546946028907,0.022488528904064675,0.14892273950760512,-0.03958517046556993,-0.04577805003134293,0.09170508840320944,0.11357817974275286,0.0036905822449645816,0.007879849035266534,0.12043642596127663,0.004423406962957561,0.09753533565983757,0.02219882916595111,0.007684436987158708,-0.002424461485360466,0.05249424580496403,0.060273135310852634
BSG,0.04107125955819366,0.04561532616726048,0.03860957359201073,0.02301832041949474,0.06644873711640938,0.09512975873580413,0.057715040844884116,-0.03451645534765764,0.007486944140751775,-0.05129058201635242,-0.02904151926494446,0.06992164016549962,0.016175315827232924,0.059982847017739094,-0.03384482975836986,0.009212455977544578,0.0027213755778150235
TDGF1,,,,,,0.024541570307373823,,0.0016947456568940796,-0.02031011267140403,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,0.03386955236755261,
S100A10,-0.06254146370035968,-0.0338668320811754,0.036136848919335725,0.0012727683478065464,-0.048325549300613,0.07206252821561217,0.1014821375461809,-0.03343388945317094,0.00028434750713436386,-0.11665361195314902,-0.09147955972793326,-0.05965198986964772,-0.033720832423729946,-0.03211085021831058,0.025096821075746702,-0.006096277478342529,-0.013265157328639456
PLAT,0.02403759399333259,0.08144930166642392,-0.00697422010447442,0.03203150159197415,-0.028984044160497543,0.18602071527749417,0.12921173203507627,0.06857844694149097,-0.043634623103095446,-0.00046132549122585183,-0.02061648468454265,0.009656196946089601,0.07624540951803109,0.08412801699823719,0.04407799774306816,0.021991227025970773,-0.010861245097188135
SFTPD,,0.020696548917707263,,,-0.022230578170943992,-0.06172556890110658,,0.02558282091955359,0.04200630900394096,,-0.027479153657145945,0.040801997327316,0.007639229385522636,-0.0401766376383936,0.03197831809671637,-0.00218424851534155,-0.007698382126266396
EPO,,-0.019857737596936983,,-0.016698956958429014,-0.026473878664094345,,,0.030504245994177233,,0.023012033316570812,-0.01927415669914905,-0.0210019474840499,-0.044342235685626924,,0.06971921959606191,-0.022158164675589006,
FGF7,-0.029786117523771076,,0.03021491360637262,0.010123511993065661,0.01778914852878305,0.06940493950504266,0.08950441269148023,-0.008497028800227579,-0.006275959824650832,-0.0035273513495859164,-0.013235636270950877,0.028454062790240348,-0.01914145314915082,-0.01015027970306696,0.13454519996611766,0.05485768157350871,0.024308682772204174
CGN,-0.02201895644931408,0.012863038713633933,-0.008440812520529665,-0.030220283626737718,-0.012500794799051109,0.033751453544659915,0.05794527620136246,-0.00035231370686361613,-0.01646940556822657,,0.01307606367956544,0.0322284426786496,0.05467938368377158,-0.0339321774940094,-0.03405485948879299,0.03338999847320831,-0.03426115620716971
FGF13,-0.011624153600497674,0.02403020823647682,-0.01737480582897615,0.05510945825497028,-0.03980823732135983,-0.13632964730336303,-0.0639270561063591,-0.05482678920098004,-0.010558824031373277,-0.0342270421999509,-0.01820361188880998,0.12210651381105173,0.11579136822383485,0.09437255094126275,0.03989489276257579,0.01034597847171919,0.05849849247253024
CXCL13,,,-0.030461527708778486,,0.08029211717718343,,,,,0.11045654161038025,,0.011412683109118716,-0.00042322818663171247,,-0.06178053408829617,,-0.03406564125784135
ACTR2,-0.054977563734021816,0.09297236467300495,-0.025968770511411596,0.04831184196653726,0.07763649012704646,-0.001237949708630389,0.06745720229905167,0.001893164532480392,-0.0049203040991368935,0.10086463782309972,-0.021045950101196625,-0.10488409335553651,-0.07931707950896735,-0.020028813850163533,-0.01223986579887319,0.012105807762059132,-0.017664373347791484
SLIT2,0.117669997786533,0.02882404142885242,-0.017666977263520643,0.028290061092901206,0.021369183690427267,-0.03529983846233368,-0.005419287386100425,-0.03481103656098475,0.046519943182862546,0.014008925635686578,0.02987468650416092,0.06903542866234015,0.101302003829561,-0.01723497955993813,0.053122055219829115,-0.043840206038813674,-0.05376080177360243
LAMA5,0.04842455961535614,0.02854998117345956,0.03260415103320983,-0.04366589589936855,-0.017316566327936662,0.10838437315119642,0.11192215928062585,0.03359174530294266,-0.04080308402499729,-0.019372955365690534,-0.04924104143583836,0.0236207468612826,-0.03902333034889968,0.022661497203074775,0.04693757636106167,0.018926172757232795,0.005114289726411953
TIMP1,-0.06801333875184035,-0.04106070803418314,0.04441587679420259,0.05104710873161876,-0.004090232489091426,0.13642499377173548,0.1488714316303197,0.029422668239785482,0.015325920196825491,-0.022171257456066594,-0.05139687988110925,-0.07518527356341241,-0.1220937942750368,0.05475807620587117,-0.0339035965646939,-0.001112281698846775,0.015340122219969726
