,UKF243,UKF248,UKF259,UKF269,UKF275,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PCSK1N,0.007460661418795583,0.05202833149124936,-0.035944895862107105,-0.045999169261209776,-0.002017407692167056,-0.04719954930083588,0.06081693735648573,0.020481589808419933,-0.005569219566145774,0.06657555741573529,0.08861427167978654,-0.02020005104901615
NTS,,,,-0.029163115093715785,-0.03410330412440911,0.0900165672897516,,-0.02638014001666237,-0.0017302463182557034,0.039756505700098366,0.0032487665739959096,
SFRP1,0.08956189303646124,0.08018023442742549,0.08259739577283692,0.05746322269852651,0.02658015292158289,0.04698712133214873,0.0668441208165834,0.0560271610786386,0.030909820875368196,0.01419349938495362,-0.011341410113269704,-0.013861102601818154
CXCL13,,,,,,,,-0.035674832820144796,-0.002617438089727293,0.03139668384370412,,0.05330528347277678
MICA,-0.016854851938966756,0.01279088102380537,0.050622473333871584,0.12291296303544348,0.001206978181703823,-0.04337531137182796,-0.01625523485561636,0.05606800731928319,0.07418740380401175,0.026945052751916138,0.02254066175500465,0.005250678677812555
TG,0.08067562176726431,0.003973640817508758,-0.00463996223723609,-0.0020479595085014925,-0.028807117981708263,,-0.047795314993699475,0.006199147688398217,-0.034870792387323435,0.0031566769871524034,0.0917212597938722,-0.019713910291202688
ADA,-0.03872066298018263,0.015965453524417063,0.03662370440638143,0.12577493502441883,-0.03612938608290146,0.04137349479173932,0.11169167744590225,-0.006721464279137665,0.06865482625236757,0.08777648519056097,0.09175976347207657,-0.050200437328367126
LAMC3,0.02374646291797563,0.048746597803271376,-0.018768257210688036,0.1442628126185712,-0.0018138486402831818,0.033751215688671114,-0.008864374992226903,0.07393076824251418,0.056593035477515166,0.04019449907488389,-0.01043119387367983,7.58456639564561e-05
CCL7,,-0.0009456364066081313,-0.01926155191931405,,,,,-0.030452473033711187,,,0.009125653690265138,0.05698854829609949
NGF,-0.028527616392736675,0.020668005692100023,-0.004117622135563169,,,-0.019432657797560492,0.06352839847806535,-0.03517016844914155,-0.0339130527668219,0.1056346032219243,0.014187539051929708,0.07380884324167886
TNFSF15,-0.03529222182151522,,-0.021448680132592806,,,,-0.0012340576587517886,0.05827151027553791,,-0.0030295710408578154,-0.006267950432011646,-0.053948871301181534
HMGB1,0.12448998876216956,-0.018459244496415898,-0.006356518021963092,0.01938753540720418,-0.06980163394748341,0.04048049383960516,0.08599017464858874,0.02636496199966585,0.04413397791230558,0.043776269009315534,0.03238784439437003,0.02118446783112471
ITGB3BP,-0.05234162583680226,-0.033059610178348534,0.019866996565156097,0.1140530833839904,-0.024274989543571452,-0.008139623136763677,0.030519069841273453,0.03012562641628892,-0.05118576045105222,0.010671747117791106,0.05602226721592489,-0.04162547611516763
AANAT,0.042984715639875506,0.08509367719754647,-0.004142200032897972,0.08821859765930833,-0.02590640955027174,0.1808485688747469,,-0.026715411470402343,0.018367167945889457,,-0.03217229746154606,-0.02976393674681128
RELN,0.02310138067584519,-0.02062468621094906,0.04370821339009188,-0.06280086717822585,0.0987112796820667,-0.054849824820524376,-0.02714699146160122,,,0.008181468617692892,,0.0013718331759353568
IL15,-0.02627759340871785,0.08798004254891599,0.0740867088699613,0.018685426934351154,-0.006239323100119026,0.09794962586392623,-0.02346185051000368,0.07173662032710555,0.0659205801502891,0.0071615249178607005,0.10405418388889748,-0.01138835957412761
UTS2,,,,0.13110689852825086,,,,-0.022750128103583574,,,,
BSG,-0.05338010073342847,-0.0671530241168111,-0.004776962856614932,0.006604472778808247,-0.07840475468743574,-0.07021168669562523,0.010277759472698695,0.019830071976546196,0.0505996175325451,0.02378148236697976,0.11733822578541772,0.08829598204520937
ADAMTS3,0.024208909008753304,-0.013931720933326333,0.03868894666321856,0.14310408837109453,-0.03951307431147654,-0.010511685208776995,,0.015713192817361252,0.0754975824745876,0.01605479247032084,0.18068673206548078,0.03704092835810082
CD34,0.009060921807898649,0.06589802679425835,0.06741577069501255,0.1564427215907486,0.03730681075395264,0.02506158554973182,0.003866516003582999,0.0862775704263184,0.14305423448006813,0.019175075715661512,-0.01028470124761667,-0.023228531953832742
CCL23,,,,-0.024352343924591523,,,,,,,,
PLAT,0.05093488931278379,-0.022340968113601728,-0.008807635260074163,0.10422129956762934,-0.044160206023628946,0.017955909674245554,-0.02508510050378574,0.0950881390790853,0.016113512931015362,0.05661083193322093,0.06934940594742706,0.03819265227510403
NTF3,,,,,,,,0.050510498008827155,0.1260895166732924,0.007183418807443352,,
LTA,,,0.045292600739872596,,0.06420506314574519,,,,,,-0.0045190622732763485,
CKLF,0.09855664503979826,0.012212910530469096,-0.012449341059686288,0.12094653959406314,0.038473153460548234,0.05138149845213879,-0.019867045207564816,0.10493350543788867,0.10402602936656156,0.0681975008945578,0.12310390023583961,0.12936965794237368
CD24,-0.13597659393061196,0.025707246498437024,-0.008807997688410186,0.036362632319067244,0.06832402011528438,0.027271166173214446,-0.08294227461792797,-0.004667720830898912,-0.030984502657613506,-0.10752705982966503,0.0194872745888125,-0.038017094404544864
HSP90AA1,0.006323310166114775,-0.04928069244693735,0.011789477139530805,-0.1679500796264484,0.061896138831511176,-0.07690385881346098,-0.09940450684445144,-0.10123414796133719,-0.13605704604798052,-0.00560141790800184,-0.07407555799837268,-0.044857608269661564
BMP4,-0.00822058937594269,-0.025319953104117193,0.009723048732247407,0.026788588274875628,-0.02668604693725153,-0.02914033859458742,0.03612985324597561,-0.032455076076893435,0.0762125168540975,0.02195103288805977,0.006169599757429243,0.02812181087321146
SCGB3A1,,-0.01898561930522721,,,,0.07154348631674153,-0.018321339755326342,-0.035729658781021245,0.014485648181516503,-0.008173673584919109,-0.01804746362923499,0.008248818416611774
IGFBP4,0.07341866393601203,0.10120921473703116,-0.006349322112084477,0.15497795059618627,0.021905863649857124,0.08689709354021817,-0.08213643056332336,0.09536080368035349,0.07718400023992597,0.09675590710256102,-0.0160494168846692,-0.03341094813164146
RSPO4,0.12033141182852453,,0.0021324094225234425,,-0.029019034498727097,,0.012869710071246978,,,-0.003433803828198361,-0.018002264525992996,0.09925921797875024
LEFTY2,0.026265324213636535,0.035252021079624114,-0.016404392570597028,0.18376707741976778,-0.031617739965451606,-0.019432657797560492,,-0.02585070113537483,0.08803377463638629,-0.02667862168520927,0.028270829578198157,0.013631834432463082
PF4,,0.015456364792999597,0.053123969190765355,,,,,,0.14788167771201577,,0.03233547896061616,-0.029400269771374214
ANGPTL2,0.06269258599261177,0.00021910408425998538,-0.01012943161251282,0.11968940620107793,0.019644480402791948,0.02614152438738796,0.03908966064747179,0.062242529400228244,0.059907233489360105,-0.06992930088021111,0.03138217012093945,0.026620090171419097
LRIG2,0.011784875515038285,-0.0582050955531079,0.0245118655910649,0.020188572866301803,-0.029787802882485823,0.021049221548958903,0.016128809589751235,0.0009577122609259237,0.0397462812467129,0.020398238391766525,0.1384877673532357,0.0609462284496638
ICOSLG,-0.0188730263751802,-0.02533451076353378,-0.011141051427121957,0.08940224393455692,0.008533385303754653,0.007766755996070176,-0.014619739185217029,0.027321892816455074,0.014991289586975752,0.006629996255148289,0.023811015277160247,0.01803681385331117
WIF1,0.016907464053871557,-0.01576700567182858,,-0.0907569245349859,-0.02239330158702799,0.005099511029283251,,,,0.002521155362848056,,-0.006478016784921558
NPPC,0.037368719487350065,0.014704188574128639,0.019553412855425945,-0.002510568010917541,0.018482364005084184,0.03235315673328206,-0.067923385558848,0.025838006881461265,-0.013882606485600543,0.051778329953503045,,0.005304330312831451
LYZ,-0.00182747002685216,0.08999411369680742,0.009004936212367042,0.15656193896107515,0.01647191605624247,0.10697396371894742,-0.068091441383583,0.04151007409822436,0.05403333285000116,-0.0119737460988979,-0.05589555626906414,0.026234508924757146
EREG,,,,,,0.11554394931921615,,-0.013239966330846073,-0.03636336716467512,-0.050529197717789735,0.03546139336471513,-0.0029248167425385946
SPTAN1,0.05251184145925601,-0.022593838891889685,-0.04507487475073116,-0.017904019944756232,-0.015874569868037702,-0.06663111501244043,-0.021874001539392927,0.010069079903672066,0.04950954894031801,-0.03725408690278934,0.02188419062524122,-0.04340224409382334
PTH2,,,,,,,,,,-0.013856864685296181,,
LIPC,0.04046951924757179,-0.009647687667871722,-0.020540624075082843,0.014705512631628122,-0.037760786308022515,0.07465152208315791,-0.06182817783251099,,,,0.010485165539893178,-0.035020489448267425
COL8A1,0.02037042400449823,0.05325013140232791,0.05380014995095011,0.10992292628537419,-0.06591043415269005,0.12562556330072155,-0.03296761636931003,0.055057797652651355,0.01883190441029411,0.0884939807601691,-0.006142642701061373,-0.014265048181774907
GSTM2,0.04560299124259355,0.033062402781572915,-0.009026486443176022,-0.007815871788066657,-0.022775583214195174,0.002876041804136311,0.12684191983122212,-0.0027630777133671905,-0.023144220845934177,-0.0333421868121913,0.054900932286355016,-0.014085317634297633
SPX,0.07159226195473843,-0.011703803802647524,0.03496988708414915,-0.017949970747621995,0.06431864666270096,-0.02549130983175295,,0.044579192089747366,0.07054698606683152,-0.08013626597614261,0.0790331872696266,-0.06424938702322776
MFGE8,0.03753223205925869,0.030709016775545543,-0.048653435939018705,0.09729751610947408,-0.03332435846362765,-0.0020378569652881695,-0.02003436639997314,0.007029349054998661,0.001116352212871109,0.004697146121904518,0.013985204409535148,0.040817336531910484
TGFA,-0.036836692680082786,-0.043062973721685924,0.02546007721295229,0.05811507971903625,-0.011794425159981404,0.013272628226768807,0.008731523515748666,0.03461898815752349,0.027760749491101796,0.06431211422204143,0.11743110350447644,0.03682287819015928
SLIT2,0.024334730768983185,-0.029286370987272395,0.037930012571207684,-0.03258522528647848,0.01311874550510975,-0.04815185014422053,-0.032457677612917235,0.07569286061607491,-0.02112606478385387,0.03057277048423311,-0.09907089518105876,0.02343015854331462
PLTP,0.04755664456283071,0.01514702313111722,0.01807641415694495,0.20000048400742695,0.07725575461429024,0.08050562177191177,-0.09026622652795543,0.08071458437882245,0.1038788082425591,0.14495685314460505,-0.05664663029537761,0.02214008272235085
APOD,0.14335631367945376,-0.009594992344603986,-0.004239771408914716,-0.007230000674658672,0.045496715641388095,-0.07165200881742591,0.05790511378934357,0.07919591211513843,0.07067396783926613,-0.0380299868935138,-0.14488146326124143,-0.01240964602858418
B2M,0.14334678528426636,0.1478154963234708,0.17132029665408252,0.20662981662248245,0.1775747578815229,0.09725296923355342,0.044962586562324214,0.12697498918528133,0.17528474308227426,0.13877966264545435,-0.07122217663288169,0.08181518324919193
OMG,0.113403307017442,-0.0163412582606683,0.017774421082864516,-0.08780071989949423,0.05570704545982923,-0.03672374889301256,0.048176046957615105,0.027895535739389556,0.07149694808753376,-0.032275442475844074,0.037702189297950425,-0.04115097305325184
CXCL3,-0.05885703002208037,0.010757480438211337,0.034157382644656245,0.02806828347469294,-0.04756941541980056,0.08688133005045968,,-0.0007167907970778429,0.029063256438010183,0.03779599995782606,0.041240248285487925,-0.05414630048652819
CXCL10,0.26596408986280395,0.1713011811397309,0.1949335464683633,0.21515512084352376,0.19955932955046624,0.06279143818876175,0.1504171885213044,0.04952081605163039,-0.001418594222762523,-0.01390224218111258,0.029430626869235005,0.04053034995994801
RSPO3,,-0.02578955151233278,0.010213903060334747,-0.035143601644636584,0.010199248171223328,-0.01644436281624876,,0.0688916301039417,-0.0018301426567666344,0.03929925830971819,-0.012646887258976702,-0.0024707382736727916
CORT,-0.03907232663563096,-0.043253214562881254,-0.023436940265014788,-0.06082387636347909,-0.04484118574253414,0.04038784341641418,,-0.0347238781173127,-0.020098122821868385,-0.0396207512603286,,
NCAN,0.2038869076402134,-0.02079840293222142,-0.038631131421902706,0.049824886940507934,-0.13543341345985274,-0.04882973986011277,0.13474442191995425,0.08648191758203952,0.032872421991744574,-0.09194137458029819,0.17683325418298074,-0.06463172281849408
PRG4,-0.02933334822949407,0.008369312322682888,-0.019261554920940997,0.008969492785409757,-0.007082104953400877,,,-0.019695927591954272,0.00606298819648376,0.003811612033354916,-0.018207036583187376,0.04444392209447384
ZG16B,,-0.02632732375064177,0.08174235494322368,-0.00944016234556784,-0.005989554288364644,,,,,,0.02457770277142185,-0.025081445401113532
TGM2,0.14539172284926233,0.082373795804772,-0.019469598902266624,0.1310396199739422,0.04696094599094891,0.06575060310822048,-0.008293377035165266,0.03431183532443188,0.08036349856185218,-0.010868580836479158,0.017835184284123774,-0.0017725155881507656
VEGFC,0.02442133218359129,-0.007268493682887186,0.03668838288358149,0.0070233827412496405,-0.031443613329484456,-0.022589207231950306,-0.02959949729630895,0.007524081370821005,0.011074768372319459,-0.02456316394402486,-0.02152257522650341,-0.002284710421789978
WNT6,-0.00102361865330954,-0.03063288009721023,-0.02664121062864021,0.02065683811954414,-0.009457336536389277,,,0.04662754377888778,0.15151366198870858,0.06154991990347739,-0.005589960298027774,0.013550768262099416
NRG4,0.026363201202495568,-0.01748642366703444,-0.023442193475432478,0.0048773474305557315,-0.03053092907610116,0.06221553469961705,-0.03110762690264629,,,-0.046254422861227294,0.0716164647665843,0.02869849308175953
PMCH,,-0.020154044324355646,-0.032481442881320044,,0.03959095583943701,,,0.12719801480291404,0.03725411704635874,-0.006430654166167789,0.04532911019559202,-0.03957831392642052
COL9A1,0.11550092857874941,0.07783376519294696,0.01121975367881249,0.03959513814163522,0.021638775061972294,-0.0197134017985591,-0.10790135418186712,0.03311318645837138,0.018651729471402954,0.008204308368333439,0.19994678818843062,0.11897880403589223
GDF11,0.1219303744283824,-0.023308111317273613,-0.03693183290279533,0.06114235969577152,0.0024173018715654597,0.08253000185612179,0.05487169690690168,0.019503466133925867,-0.011568577786933626,0.027843163045722378,0.05426111622243084,0.053154626603516456
RAET1E,,,,,,,,,,,-0.010001401066359158,
IL24,,,,,,,,-0.023077693594625182,0.10016724622842918,,,0.0016612331596464113
SORBS1,0.03665927760979612,0.04098418568547787,0.004742898441482494,0.015725650013276943,0.020020156728693974,0.006576049014970869,-0.08040242475969021,0.038805112450682244,0.03454858199637604,0.02770695368153298,0.07963334391713471,-0.011595981502699226
DLL1,0.13366552753019526,0.0028714958948312464,-0.023586313026517477,0.030968889299718198,0.04221135536834079,-0.03447559036047169,-0.03451194969510785,0.04549028540050366,0.04101636654113246,-0.05694037077066469,0.027228517008433192,0.010699189698331042
TLN1,-0.00018847408709699452,0.027534014419860947,-0.02719923585834626,0.1179815515715118,-0.012796226996608975,0.05584807608905809,-0.011911125353321301,0.041774807799376854,0.07650685208708065,0.0020016929823740565,-0.07007105832866654,-0.01454551164957616
COL2A1,0.025946900799536803,0.04477538036254162,,0.0008753360365656034,,,,-0.0324959832111165,0.05337525855043539,-0.020088134228324304,0.004244689039385529,0.0246347041969576
SHH,,,0.1238669459880314,-0.022090107550416252,0.017703944803583036,,,-0.0015092977816011887,0.019293646007386568,0.013923261035485232,0.14447821215553192,0.030913302563110624
PON2,0.17708527535093146,-0.017921063340454905,-0.03562935070377078,0.13511974986097228,-0.08226890692233647,0.01171390445470754,-0.09155931241164922,0.09761428435435757,0.0829755775470543,-0.042390314620888846,0.023600943176577075,0.049988986065115086
ICAM5,0.08531506206471433,0.06223543775223688,-0.03119622892151937,-0.05491037773850214,0.009852588367434826,-0.027437770966668197,,0.03967684634513211,-0.03687313412375231,0.007441428398691446,0.001620926227007192,0.016998929738282095
HPX,0.04669790548053344,0.03499135564139185,0.0294080555288695,0.08540212614524356,-0.0033626157419386618,,-0.01624776563979932,0.049062186261968115,0.022377606552857816,0.013540315929834231,-0.0066511933733618325,0.06147862090396861
SFRP2,0.023653708836289693,0.12678705156091086,-0.022795961527349952,-0.02242650662058068,-0.03242586060448498,0.1114045468606349,,0.03402674006675087,0.0663426287774827,0.050231339119607046,0.04612970443754419,0.03755332150787576
CFC1,,,,,-0.013528056718253304,0.00599229880039328,,,,,,-0.004923494905684143
CD70,,0.04395297640988585,0.05409617334073167,,-0.04654155609050811,,-0.005506484938200079,0.06774282884901718,0.03214078514779629,0.04346434320051589,-0.028518011106028057,-0.06069337037091133
HP,0.12908136740643947,-0.007404100853868965,-0.05649129791952853,0.13696544061861593,0.03162461281304989,0.02868415981372744,-0.01742375558979491,0.07525813182654048,0.17053298179284068,0.05199569887897364,0.06331945355167903,0.07398234540729837
CXCL2,0.044286547196566196,0.007526250207391495,0.066276832910063,0.10111815246731738,-0.02741174453857097,0.14204913683354392,0.0010407419024838088,-0.0025978941526688818,0.1211184904450499,0.08725669676652065,0.0634640715216659,0.006613424223759474
NPPB,,-0.010786349139196643,0.030565072829830207,,-0.021847737104416086,,,0.02875945719064904,0.07567972622857491,0.006235300320474507,-0.04805102040757387,
CCK,-0.013108649915237459,-0.03354596948852984,0.06979233871033569,-0.1119200033566957,0.012434755910508898,-0.05466525507606494,,0.022979281719034288,0.017369971541079474,-0.010609586576727866,-0.018906600118807904,-0.06997268513077298
SEMA6A,0.13278108724157353,-0.003644352694301289,-0.04542312467197936,0.05862072805453032,0.006282266045846287,0.0035084163958115522,0.038571642320958964,0.019676903088933648,-0.016310266362976895,-0.030043086540777683,0.07622740246695738,0.10809029415004466
IRAK4,0.11114536068492056,0.07126066183087035,0.03934914430474064,0.06878895088512021,0.03766208169359452,0.006294841276046198,0.037690623764766576,0.012448005306959593,0.04201387700246964,0.1062672958542147,0.11631329770473546,0.05638925533433384
GSTP1,0.0883505607955822,0.019184271940251497,0.016217250704513138,0.09201933665989802,0.080788931588645,0.06293999279700613,-0.013505079133248051,0.06433862557138993,0.04647256612458344,0.015190096501126944,0.07264512819536358,0.05090566525390871
VCAM1,0.0402694952198704,0.11896860228734656,0.05198442481264015,0.15779234466996994,0.07186981694866947,0.053422460647034924,-0.05741396867844791,0.02670193982528098,0.017729800737372334,-0.005476199792859134,0.059131097722335844,-0.030794453372998045
NXPH3,0.03687761171954856,0.026889515875341913,-0.03337808898483974,0.061281371368799076,0.03933195125859641,-0.03341902748912345,-0.046774337561240636,0.04874579255380169,0.0282114095959062,0.014701381820164155,0.10465521729536699,0.08511619070515632
MTMR4,0.027536244277662224,-0.026068896759962202,0.02973566332672058,0.02869009049851996,0.035834442828735893,-0.040899016412807215,-0.10931664810964369,-0.00017143523738718464,0.08476372071445186,-0.0561823808115299,0.1250282786162487,-0.003492220007026368
LAMC2,0.03902110783445422,-0.01922466874379602,0.01604614006928538,,-0.017191077503558968,,0.03054303557394173,0.03199115661520899,-0.040718007873851776,-0.029939571648736236,-0.029957495463442767,-0.03753116592211675
IL10,0.040377456438839256,-0.0038492933022941564,-0.002519885897371002,0.0176867186355775,0.06865312192883326,0.09712279686136881,0.0847029812663982,-0.015569241467853656,0.019532334180361703,0.019486664011405135,0.006157401883713046,0.03063874724720617
SEMA4D,0.0023834910833765155,-0.006947729714901271,-0.0014004501459040184,-0.060104710287008756,0.040065885678874855,-0.019426857652257292,0.05692256296892454,0.02254595431652987,-0.004204658859450476,-0.006440328714740151,0.02455740064153829,0.039928721552721584
TRH,0.007151701539016517,0.05832107230902021,0.07291637302259725,-0.03773232245828603,0.05692553554529483,0.08784404376422277,,0.035927476202069375,-0.0017849454470953096,0.01267988095733619,-0.0007757436114495822,0.036910514216134435
SEMA6D,0.14081626211083506,-0.04797476419272405,-0.0029252092828106367,0.0662635027975147,-0.07736544436334683,-0.07752128357146452,-0.0018194595385212563,-0.019086427945670704,0.0360606751149112,-0.04800151309922936,0.1156614058104439,0.05434651603251585
CEL,,,,,,,-0.05506069969880407,0.10583733171720608,-0.018500948605631274,-0.048711599969565,0.018202490893465068,-0.04009693043160456
PDCD1LG2,-0.012316407342526441,0.060020716790272786,0.045448628701204266,0.04759526258949487,0.07964712461745055,0.05994999644836495,-0.05887887228840975,0.09872722200844755,0.024112762945291404,0.0100779643998832,0.13531958746857337,0.03011717022590174
SPINT1,0.017667734357375998,0.02134107976960554,-0.03983299159826177,0.1591060533602363,-0.03496155961572518,0.003438099607042495,-0.06276490358659287,0.03090950957205955,0.08323926836880807,-0.00928270659616796,0.022791043162777448,-0.00012005755806747939
CTHRC1,0.01728383692746053,0.05211716392617715,-0.03151263238647093,0.15479809395305855,-0.04374168407576394,0.029918703565416503,-0.009570739399584013,0.08986678708543933,0.0685909243128091,0.007944317966427552,0.03621062230557896,0.034961856343806
PODXL,0.01887490906829915,0.06528885162630901,-0.02504047093151998,0.19456948447483394,-0.04021613052949636,0.000882748536451826,-0.05440838580041001,0.07752445738752033,0.1052784718529658,0.07233042844843912,0.11785761372636767,0.05440256150289914
JAM3,0.04441085540238768,-0.00856954764917508,-0.01178407129417053,0.053731819920030593,0.0037285871762742797,0.010690424403963145,-0.10528875209531596,0.07426477651096175,0.08015075326243869,0.016640043151679097,0.00783587199088886,0.03340737413095765
TGFB2,-0.06642018554505372,0.07883131964719678,-0.00946097567817633,0.1871898808222907,-0.0002875868229497684,-0.03481962333649248,0.04119298254930037,0.03183456105328929,0.10063235193540049,-0.05143797926447427,0.004546963998265699,0.060989654866800226
COL18A1,0.0659729353187667,0.05064516403470135,-0.0014025320345583715,0.17399585378738117,-0.013616322412514389,0.06217171516336593,-0.1180083910906216,0.08650763626081731,-0.006358960279441184,0.08954931690801687,-0.06532015157306292,-0.05562960027628034
NODAL,,-0.039501310657299726,0.04740325413102341,0.08556357559927728,,,-0.11156852563462243,-0.03449884957048078,-0.016174410891114863,0.01019864105649911,0.039543255834183284,-0.028783398896690265
INHBB,-0.09825706737024896,0.10569035445619,-0.014464965588257035,0.1400731721192592,0.08214992042195689,-0.05694941510806743,-0.04928330441954481,0.03409928099652633,-0.011468570403963907,0.04545522083275794,0.13110105777399533,0.06513207866010867
LCN1,,-0.019224673069424766,,0.007116051223642814,,,,0.06189034379957445,0.009298967777119744,,0.0007707229516290872,0.048315878983311605
ARF4,0.08601077844916143,0.006723997584527162,0.026275131922786927,0.0513052203413771,-0.0035159596310873407,-0.04751420650136907,0.02132683596557484,0.041072210268445486,0.057035785356475126,0.019845324425557857,0.0031808681859730437,-0.0028381034976044653
