,MGH258,UKF243,UKF248,ZH1007inf
LRIG2,0.06471174938229282,-0.029972560881336617,-0.023747996329909662,-0.06269476938263364
ICOSLG,0.017060038991257534,0.0016062831595199693,0.05293382108258202,-0.04842616688369313
WIF1,,0.09589297428872491,-0.025446921689877722,
NPPC,0.04316389969515067,0.030665849205421612,-0.0029699033364690283,0.09266721831805178
LYZ,-0.1011477297683824,-0.04916378923566128,-0.040569758412409326,-0.041343005090017274
SPTAN1,0.1216319557109602,0.11229692889494879,0.0372803734623897,-0.022603487840719964
LIPC,0.006286816881922935,-0.053002512535105496,0.02159724979876186,-0.027513851243998855
COL8A1,-0.007724323364059007,-0.15430325058172648,0.05728881080871566,-0.11749385386145801
GSTM2,0.030030305552807855,-0.014414859633751699,-0.005043149623920081,0.05387573544507311
SPX,0.0034940616636667658,0.09214562446730891,-0.024131289940501035,-0.03439736802358726
MFGE8,-0.001009235273739828,-0.11548518457433957,0.05306107694674037,0.1039362670146703
TGFA,-0.028053539884702453,-0.007705317339767568,0.0013168344620632585,0.031090810669308036
SLIT2,0.002738953296067104,-0.026595084689166094,0.06262995001156096,-0.0036663129725682322
PLTP,0.061176822688088786,-0.043529385829887676,-0.02365971670508314,-0.04236811588012467
APOD,-0.12663347286107007,0.028877338034105898,0.002993393544228946,-0.02271966651970948
B2M,0.015510050413632834,-0.008037587790230224,0.08329795245294319,-0.12377001552594548
OMG,-0.05733338412049042,0.047728581935385324,0.062072188321115614,-0.04395963497594308
CXCL3,-0.03473727915421124,0.019900557002375186,-0.0916172039912192,-0.026740707363151286
CXCL10,0.07410044828408968,0.06957778598690614,0.09066462503144644,-0.06752290126930692
RSPO3,,,-0.030675242853681724,
CORT,0.076171455925154,-0.0283336705258036,0.032107801178482547,
NCAN,-0.010473573857058974,0.06293420956115876,0.1055965785770264,-0.012897853757735804
PRG4,,-0.03866880779898272,-0.01704188517947681,
ZG16B,,,-0.024473828446749238,
TGM2,0.014157103205676685,-0.026042733166710637,-0.005099950652661453,-0.008800976330197281
VEGFC,0.017706818322392577,0.12379605650600471,-0.023825389281740675,0.01352529906919264
WNT6,,-0.00141944420328425,-0.017779061563069333,
NRG4,,0.1522622373659734,0.0007498715968914569,
PMCH,,,-0.02069497397174656,
COL9A1,0.09161782226309742,-0.026195576761729438,0.056155413256848294,0.09192077452750994
GDF11,0.14555862332279781,-0.036950405173210604,0.0024242463668150043,-0.007176975536692422
SORBS1,0.0010617463892176203,0.019618345599143577,0.10686802369832968,-0.09848596295484809
DLL1,-0.06547315262959422,0.10033865572487917,0.09635635353822779,0.017455724123056356
TLN1,-0.023876582695688948,0.005412719732863,0.06871976654325233,-0.05993652863574582
COL2A1,-0.02886245889612805,0.1062068727456784,0.033493531935958845,
SHH,,,,-0.07402930527129994
PON2,0.06939269041469885,0.009293246395420195,0.05877802842456547,-0.04300256707999985
ICAM5,,0.094157775694801,0.06096433117181519,
HPX,-0.046020739991013374,0.028572402830878814,0.019055176069314124,-0.0267406933729879
SFRP2,,0.197614060817036,-0.0047055749192448015,-0.09103053040387628
CD70,,,0.032574246075912056,
HP,-0.08039160930082542,0.09392949121094736,-0.023970404616199953,-0.054707890387913516
CXCL2,0.0374429856691753,0.009784021774654499,0.03603828146486145,0.03613527464015289
NPPB,,,-0.00455537098240975,
CCK,0.029416984917970367,0.16262821521610385,0.1078127555784979,-0.027513873451443373
SEMA6A,0.014592135956174004,-0.0434395390711085,0.08788387249719548,-0.02306049164463775
IRAK4,0.03238374536115637,-0.031286596727907665,0.07260077474185203,-0.019082547215842717
GSTP1,0.1655009070834607,0.018019285150121387,0.010300071189311453,0.07351675251913432
VCAM1,0.0057505842490883355,-0.018106903723097097,0.01942834188211807,-0.0525915896789265
NXPH3,-0.00803800761215419,-0.012663251937168421,0.02815872943818089,-0.02891091189851319
MTMR4,0.006238533030588395,0.060404924598585236,0.02819717246408336,-0.03379011270737782
LAMC2,,-0.02394766249369473,0.04084828310500999,
IL10,-0.013210210982104663,-0.004918599997752636,0.009396886809931409,-0.050370928676915075
SEMA4D,0.0016703984230720475,0.04359236963013023,0.026088779637381026,-0.022773764961789015
TRH,0.008612938372384717,0.09678630860735397,0.007669235580643209,-0.12391948576845688
SEMA6D,0.036574342911394185,0.041048297903288546,0.011845291672679122,-0.09055513902417102
PDCD1LG2,0.012416196345353075,-0.05639719444122464,0.02922838387060273,-0.07365409641908158
SPINT1,0.05052851775031716,-0.037078285560897935,0.013255065840248235,-0.012479282815824267
CTHRC1,0.014080793795625463,0.02841645047368489,0.07536773268322455,-0.038965288832167023
PODXL,-0.04919306907553181,0.05045606996703678,0.07086877906516743,-0.08127335005183561
JAM3,0.003943133775752069,-0.025240432031890473,0.0704620321582222,-0.016867581255602587
TGFB2,-0.059054519347417324,-0.005691273799907577,0.07508225786293356,-0.11948062089230252
COL18A1,0.033235536465342365,0.10972467133725648,0.07652635646728222,-0.035098741231038615
NODAL,-0.012481861458167518,,0.05324746041249197,0.029845443676304834
INHBB,-0.026824255886089988,-0.09336387588276615,-0.04032953528089289,-0.02605261155377257
LCN1,,,-0.02163947662459857,0.05431996394279754
ARF4,0.05707568299743984,-0.014234893238983972,0.009736048772296672,-0.023944486304341234
CXCL14,-0.07739378980104719,0.03146224419303719,0.006808468059865211,-0.07927975727864356
LIF,0.021549611261811853,-0.08449073990638563,-0.005342367308120514,-0.0695327254356402
IL17B,,0.011268946024619737,,-0.02306711522618167
MMP1,,,0.027119913458175986,0.01847469105803936
MATN1,,-0.02255278010645205,0.023491603110105133,
ADAM28,-0.05316716947219465,0.021763505349053754,0.049026830468758456,-0.008178186831093247
TCN2,0.008277722186520897,-0.013586682023289439,-0.0004469105773177114,0.0587791043681741
THPO,,,-0.023058496893311794,
CUBN,0.05705814086257368,0.02325323887530781,0.01654126041515236,0.0009330006603791552
TIMP3,0.030657829712380034,0.07021026509849657,-0.04288576243056223,-0.022232135785537458
PIGF,0.04757264239596124,0.04115250243707346,-0.016815074570770614,-0.029373353098545732
CRH,,,0.0063554439759458846,
BDNF,,0.03789839071200484,0.0053361530577084515,0.014215411885562785
CCL5,-0.1137692832983899,0.02973717879345793,0.056800692859006005,-0.05428726836723843
GAD1,0.005841420326799481,0.06899835223888932,0.06996416824456504,-0.05446640939349794
COL14A1,-0.041960899620118716,-0.023031411406859794,0.034805683909422375,-0.04934128712512277
HLA-A,0.11459426096760089,-0.04246127458497457,-0.01054658916726064,0.00826347710677441
CD5L,-0.07572656931640515,,-0.013036838663889447,
FGF18,,,0.038189981635381065,
ADM,0.04469814359178654,-0.10290048716790955,-0.09558213168311724,0.036567908107368076
CCL15,,,0.06762274168043819,0.0016279662219506462
GNAI2,0.033951546160561584,0.07193243043732607,0.03449933008260485,-0.06891030820049472
COL11A1,-0.040369479127926294,,0.061840815227304884,-0.05528660513634025
NUCB2,0.026334890466868186,0.05258879687931634,-0.07892145788877923,-0.03903642545550974
CXCL1,,-0.08526277747556683,-0.0029205109893263113,-0.028638541983864313
VCAN,0.0888939922197365,0.0007433408779029852,-0.021845940135089083,-0.05704592566900116
MMP7,,-0.08561986325910077,0.0030234399101941515,-0.056432056506499385
PTPN6,-0.06915853237383017,0.027365102305952377,-0.02100472479600256,0.08872031645400158
PTGS2,0.06196724115824667,-0.07456471091335612,-0.0317756422673961,-0.01541778484937719
XCL1,-0.038678618103507534,,0.07840215675523161,
CD58,-0.013247049723706827,0.019432443862207806,0.1047880914707067,-0.08401464353939744
TNFSF14,0.008039471153166715,-0.04058143868617373,0.012213240421097888,-0.03408196275122447
CNTN4,,0.1536776652943233,0.04859793570786156,-0.031800206802353945
INSL3,,,0.01760620885049309,
MFNG,-0.03354970384409716,0.14004379563687638,0.06332994075115314,0.120144746328677
ICAM1,-0.031353960387643015,-0.132554166389874,0.0002145853194604478,-0.012797198001327673
PROS1,0.027588348777807435,-0.08624234001235473,0.042072242927472484,-0.05977051420289401
CLCF1,0.011128993192956113,-0.043805026841686745,0.007833967892380582,-0.02970980641288758
PSAP,-0.1070742471847974,0.09311453847210417,0.033096309229546476,-0.08514718062481628
EFEMP1,-0.06933503583423377,-0.12062726717076523,0.07128919769938077,-0.15557441423489865
C1QTNF1,0.053810445875238644,-0.1332655912881876,-0.009072269196770306,-0.03697328668680716
ALB,-0.01619001053185057,-0.03192101808330556,0.0005799071176207172,-0.0362412030107604
EFNA3,0.0910593367687181,-0.013696530444400766,-0.000465954554283176,-0.005437872024489132
DRAXIN,0.015165353654300618,0.03746808531038924,0.05403957219419152,0.008045100925118768
RAET1L,,,-0.026556396895618926,
NPTX2,-0.05138709804330754,0.12035191514462817,0.06219182871536093,0.11401277026946183
FGF11,0.027879309708679093,0.0022417916606188347,-0.015349242101709187,0.02123199728487179
CD59,-0.1202389600748805,-0.047046455381820396,0.06155023808602762,-0.013857352243952844
COL9A2,0.004800804237413559,-0.04487509747445558,0.02402926078640726,-0.03573716579873422
DLL3,-0.07402947524981149,0.16493229928418324,0.020637031493601618,0.10558709967182663
LIN7C,0.04446982539820376,-0.027725412720445403,-0.005597473424293188,-0.038705294610634954
GDF7,0.045387357943983464,0.105216630097518,-0.004542910055151936,
PSPN,-0.014103208597229352,-0.027138527088337017,0.0338383258363447,0.013652356522054846
ANGPT1,0.0067863955608408015,0.07004228472696435,0.03013195634646766,-0.07157457619838663
PNOC,0.044322047584496926,0.10283372647315102,0.10176162837221116,
L1CAM,0.03846512660272591,0.14773284262835612,0.0429373084322881,-0.04163291382720217
APOA1,0.014461748046893288,-0.010424643213760548,0.05424610738972724,0.1190981374633749
PSEN1,-0.0891738045441991,0.07103426804147843,0.06153872013057341,-0.04586041155835051
CALM2,-0.06034468302671122,0.06235683999531568,0.15204515582566908,0.026404963759120464
CLEC2B,-0.04968416954029551,-0.02724495550660287,0.019380204316791487,-0.14883273470610975
NTNG1,0.0822652875625714,0.10073114220168813,0.04033912475850491,-0.020924950068126724
LRIG1,0.047614273988760454,-0.06133643402185732,0.06541034876544571,-0.033759852530591564
CPAMD8,-0.006121134708545401,,-0.01159821317584181,0.1520261324998198
GHRL,-0.020821136932194693,,0.07180364406926826,-0.038585267890476345
NPY,-0.01235711971214121,-0.025357812701140205,0.0893730633394817,-0.03344361093542382
MMP2,0.11698798236643504,0.14957244882430626,0.05610822198264377,0.005050519338803692
PPY,,,0.010432021739306484,
ALKAL2,-0.042998935890034805,-0.029478360849672005,-0.01498773236364145,0.02546156146935447
CSF1,0.0038791243824924785,-0.11826146839522185,0.0060257952836399314,0.029967069389051613
SEMA4C,0.0006208465210495418,0.013239299870982862,0.07621620369544747,-0.04276749573315298
ICAM2,0.017021926583586092,0.0731342139099899,-0.016932860834652293,0.05126169102460867
SYTL3,-0.023898765371546105,0.07709502903505717,0.046991600938110174,-0.049192526358043435
IL1A,-0.005740241719168015,-0.03207086983764415,0.0511469883661809,0.07915129195466739
HLA-G,,-0.000922487973738758,-0.05782378043241488,
PGF,0.07295331091894997,0.029607184036774172,0.0221234407771277,-0.06342150544509641
LGALS8,0.004546409894435005,0.04818095959701216,0.06169288756487197,-0.04376359928382338
DKK3,-0.048269474780547404,0.07549588891889249,0.11560309594166392,-0.03769429344591844
COL16A1,0.10457046597760161,-0.05188916885369808,0.10258315041084738,0.07124808486115573
TPH1,-0.06567344041952748,0.04666788686209317,-0.03639566503953012,
TNC,0.08393415571650063,-0.16173469494953757,0.008504164114157765,-0.16115529461368894
TNFSF9,-0.02132882104051613,0.0424915744515222,0.02027767169355343,
CNTN2,-0.14077127194625896,-0.008843053973950295,0.027051452446841647,-0.017305414888790022
F7,,,0.02153766148982681,
LUM,0.0460266340139134,-0.04273678794496235,0.040805773258331964,-0.028431560793248746
IZUMO1,-0.033684801492700964,,,
BTC,,,0.022210719523275878,
APOC1,-0.1439963996361569,0.1391327848611401,0.10365719689391359,-0.09300963470040345
PKM,0.0337335037681859,-0.10117938054880539,-0.03980588252639656,0.013670708165224584
TNF,,0.08591723293407347,-0.01488697372544902,0.00033529527123981744
GNAS,0.0952703073807795,0.13071219486001334,-0.01655111984554541,-0.06236127403159661
BMP8B,-0.03673797526955244,0.04875966195836984,0.01339981101636157,0.022292968166377644
LIPH,,-0.03085626138554326,0.0331419742066001,
CCL28,,0.02887770881782504,0.04219634244920971,
PTPN11,0.050267280209090916,0.05013705869537196,0.019655920132411527,-0.07755243066298707
ADAM12,0.021357101476298438,-0.02051507660965869,0.037435618817500266,-0.053297350129446704
EPO,,-0.023098602912248016,0.007087148813607082,
EDN3,-0.039634377380706264,-0.031125420198733437,0.05554996362195712,
CCL2,-0.058451882563292645,-0.1306993896223873,0.07332039018192277,-0.20849824672853576
DSCAM,0.01779576379754977,0.03546440988838084,0.039507421680787275,-0.021897982135022847
GPHA2,,,0.01466179520358436,
ANG,0.03236099605225903,-0.05214534886343347,-0.021368747538494964,0.012509584122685758
FBLN2,0.016968277565821168,0.03796545983081402,-0.037243401231472004,0.004310811439683694
VTN,,-0.02919592348700879,0.034282203932201154,-0.02428844235760931
VEGFA,0.060844759075601274,-0.10011729481224305,-0.1335352586021045,-0.044221988927797294
F10,,,,-0.026346408411176487
SERPINA1,-0.06333744944277961,0.07902780785093481,0.04512693749194747,-0.03041532009476784
VWF,0.028340860002443853,0.1079105763190551,0.05790409212088588,0.006860069920654866
GDNF,,,-0.054902306600014064,
VASP,0.01616989357022736,0.04497225252617208,-0.002551211351198927,0.012152621389488107
ADAM15,0.020011909450088537,0.042120504396112556,0.07214882309610116,0.07644771758580492
WNT2,,0.040581030826882816,0.04801801590537111,
CALCB,,-0.02744738365712335,,
OLFM2,-0.02765509078169307,0.012515366051360987,0.05964521918954756,-0.03797019960401861
MFAP2,-0.0007500290937271798,0.04759110409900639,0.033899811575225425,0.12918736951081256
HLA-C,0.10629378876988763,-0.08040267445522024,-0.01733928698984093,-0.04391177835480698
THBS1,-0.05124987565506091,-0.02226642021376353,0.03271189587764605,-0.023602042594347037
HSPA4,-0.05127644031087241,0.011874509911109825,-0.03182981856277751,-0.03505398209732102
LMAN1,0.08675163032431131,-0.06142036613275491,-0.02341570198322382,-0.0652051854638103
LYPD3,,,-0.01939974623397673,0.09957312309375133
APOE,0.019778696932216355,0.13306346153392554,-0.004139002223918772,-0.06325799463979706
SOSTDC1,0.0039711155812722065,0.18657812951867148,0.004288651957602278,
ANXA1,-0.0598000298001175,-0.14121102149890552,0.04955849537395696,-0.030991234692023535
WNT2B,-0.05287369786519817,-0.05012047155315412,-0.007570158449598893,-0.03412510583709112
AMH,,0.028059245049186225,-0.002781775632459737,
GDF10,,0.15299912816694472,-0.0036271151479874883,-0.04527753822148154
EFNB3,-0.003485925490681237,0.1131436644736747,-0.015035721443649713,0.07544702225810428
LTB,0.02526190979271084,-0.011287530740074757,-0.020625859323467263,0.03236778680362806
ANGPT2,0.026835415653019012,0.1260906338466142,0.03485207356457991,-0.0758901935064458
ADAM17,0.020927595509631504,0.06742890954343153,-0.01646844169236657,-0.1251528186260214
LRPAP1,0.04842470787619933,-0.00959785317988229,0.06975365076796049,-0.03126049377164938
NID1,0.056888452760639245,0.0839791881135935,0.06480792164786749,-0.02754503205363284
MST1,0.02741091157664956,-0.07320876608343882,0.04320734121093883,-0.06435190799345474
DCN,0.07121082727120785,-0.004637961359191015,-0.02099784469096399,-0.01596713450963848
COL7A1,0.013917068276252845,-0.01918742099406881,0.08775043864311115,-0.04831825832812931
CALR,-0.01193967697821155,-0.05413586402540507,-0.02760707506600307,-0.07641020702511346
PIGA,0.020242052006840268,-0.05285341544128412,0.01234676470754214,-0.06498483698794069
CD200,0.07726243262607815,0.09632730625695692,0.040984033333967516,0.05056825071816052
GRP,,,0.03082740379361326,-0.04190126078689356
CDH1,0.025498081800698343,,-0.0023130020648863647,-0.0371344179914012
LPL,0.01363689649018214,-0.10061652322725727,0.08433998193466448,-0.08123687688915775
SEMA5A,0.05931445368773347,0.012843525256838375,0.009219919318039761,-0.08914425608430575
SEMA7A,-0.004195539558026427,0.046671773687158996,0.038518979953659944,-0.010704275906608175
SEMA4G,0.008740647383503535,-0.031776868863238925,0.009799052413838109,0.09164171343282473
SEMA3B,-0.058364126167615916,-0.04978808839431643,0.051420946284044325,-0.052002721771426445
RPH3A,0.10052031542806585,0.08011972364882944,0.03591510792423948,-0.011029845250547874
JAG2,-0.06130192450909946,0.09894549335036208,0.05821504081535458,-0.017601762677926087
CGN,-0.04203024428355454,-0.0036522060634359677,0.07655794227114229,0.02859126567129978
GDF15,0.01912491687840211,-0.06299122768293994,-0.09170794794714722,-0.04655741654638773
SEMA4F,0.05745952261712238,-0.04400606744396468,-0.011427559562621611,-0.05792887062834922
NXPH1,0.054618856180482823,0.10813869174034565,0.030082292709147668,-0.06365294466532141
ARF1,0.043730210148208014,0.11500920799389688,0.00898719925769589,-0.011317098988344786
DSC3,,,0.02824438857038976,
EBI3,0.007580397908743148,0.0058368513032533795,0.04515076288843043,-0.012712458096618674
TIMP1,0.018188093911102977,-0.05461491606700234,-0.00138827184282839,-0.09312367459980396
SEMA3C,-0.08697004351574233,0.08130464348054336,0.03885559219282483,-0.004689460760094495
GAS6,-0.0794379882821571,-0.017537556972557627,-0.06611927518382502,0.08219441579162491
MEPE,,-0.02653459994135006,0.0016329979902980924,-0.02863854875057932
SERPINE1,0.05241115053955358,-0.09131624429199889,-0.040996776640898056,-0.09073684296830498
RSPO2,0.05073036438284872,0.13324749749242565,0.04201680208278738,
SHBG,-0.0418442836944732,-0.020459657554251193,-0.011742755367023664,-0.026740707363151286
LGALS3BP,0.08304212557372125,-0.12347454290360348,0.0011688723057230517,-0.0487665559922833
LAMB1,0.0336433380487392,-0.04918503876757075,0.0723849255542365,-0.06391409384198259
SPTBN2,0.04315672451872605,0.15500197078216166,0.04999885568975848,0.03287723937702585
COL1A2,0.08722633363271574,0.037511361086264704,0.06119137842382334,-0.057900722538418964
WNT11,,,-0.028103685236551837,
LGALS1,-0.14794810854632845,-0.00888793750991005,-0.05235245432954123,-0.014947377493899341
BCAN,0.1572907738816431,0.08659358848776637,0.05701607198901812,0.12007724274458356
ANOS1,0.03857578874099624,-0.009300472347945822,0.0014073681918180413,0.011182339050391132
EDA,-0.014962423546578727,-0.039554321696541356,0.10681104582783353,-0.03713440655214234
FGF22,,-0.025659855963172436,0.010023520365912057,
SHANK1,-0.04439284687594773,,0.10607603088029036,
TGFB1,0.033789865063192995,0.00029555518648529023,0.02749698787830761,-0.00953399102405716
MSTN,0.10423192992764974,0.2070763854803647,0.014784354062982896,-0.025946744464653074
WNT4,,0.05262816095613697,0.010138995674089744,-0.031800211604090224
TNFSF4,0.085806305069967,-0.013281702166299132,0.03413654236376678,-0.036838647065733844
NTN1,-0.06166233358613864,0.0055936531632067845,0.04011737171293906,-0.06875229595941706
CXCL12,0.013052774459051408,0.1270390496188303,0.0018337951020868841,-0.0959360309773796
GNRH1,-0.05724350854198348,0.13732855698281635,0.001661105318640302,-0.03999340378616207
RIMS1,-0.005209699588154002,0.07281226562944851,-0.006170677359291116,-0.03624116615717049
FGF14,0.07789017580162753,-0.0016308274792492111,-0.00784951061153507,0.03956344462487917
IGF1,0.005726692967138582,0.11496606445192584,-0.039865464036773705,-0.04049894576600551
TNFSF10,-0.029153362525053565,-0.03145054784257481,0.0233335189413403,-0.017899131049265687
GDF5,-0.01144399270411677,0.010993472473357285,0.008880550549429041,
RGMA,0.0584426576735464,-0.0469857947687143,0.00393559783075709,0.00422727807083726
WNT16,-0.012505596466014419,-0.02632920721098832,-0.027293645718129148,
CX3CL1,0.029926111141924727,-0.046304148718306265,0.07135433357996777,0.00550731645270519
FGF1,-0.14334257486932225,-0.001220740153358323,0.13414660153749253,-0.1280657954998723
ALOX5AP,-0.08201529973646669,-0.057591115316967964,0.050632092504863495,-0.10890321309826369
IL1RN,0.024538788236438926,-0.07020968686267745,-0.06196524028102832,
NPW,,0.1675645333995365,,0.058789603213948334
CXCL9,-0.00849510696343762,0.021526404385335568,0.08295595954676958,-0.041092077662989876
ANGPTL4,-0.02397239185769433,-0.1486945545112899,-0.10405817035364719,-0.040141458214099354
OBP2A,,,,-0.031121961937797257
COL4A3,,-0.040424244013534366,0.00204485002442121,
NRG3,0.02957813485149294,0.11904954559334313,-0.0023009591200556265,-0.007079222959796701
IL23A,,-0.008002774581225185,-0.05503921228047479,0.07929468781864027
COLQ,0.0529760410701163,-0.003748378722613396,-0.04092890129955727,0.006755584379298731
TNFSF12,0.010463185467255809,-0.022924249127943816,0.02761297477892792,0.032784493847094226
DKK2,,0.07486525957496913,-0.034922935331403816,
FYN,-0.02749466663542974,-0.07047364486456524,0.012347546202122974,-0.02690103125639456
ACE,-0.00896227895741156,0.05687051496908283,0.07971924747227152,-0.028703087892618703
IL18,-0.09276867221704081,-0.00858914227487725,0.07446749373480743,-0.029545868091457848
CCL27,-0.03772929259418383,0.006152652509204802,-0.008421067137570433,0.10544365288849354
SERPING1,0.006999266422805287,-0.05531089673531194,0.036206519707625714,-0.04017821526330456
AZGP1,-0.03247859886537783,0.023890023098963382,0.0077075770640436855,-0.06577314080674931
INHA,-0.042277623477422144,0.0495282778210152,0.01780264534853675,
SEMA3G,0.03288309301875912,0.08095246756133018,-0.026699952744518293,0.049453644687524514
COL6A1,0.029492961338346103,-0.052790046435219354,0.03376895190637007,-0.02562109963839634
FGF17,,0.06050743950087879,-0.005493499310912476,
TNFSF8,-0.01801632608866065,-0.02029466602045137,,-0.035021020790339655
FGF20,-0.019638347785325073,,0.007632628608918579,-0.02471254458932554
ICAM3,0.07272310879944419,0.015175776155908075,0.005562136077647321,0.02907463897103268
LAMA4,0.05003619131516601,-0.04804672674252091,0.06213573457431726,-0.008744362738977864
INHBE,,0.11228355889704664,,
DLL4,-0.03243745880504124,-0.03071032383956809,0.022528688600347735,0.025749655524053224
SEMA3A,0.01077747145480088,0.1390274304707481,0.026027718441047523,-0.06455469296482735
C5,0.10397977612165311,-0.027141043216192044,0.09019092644986994,0.06131346209265455
EDN2,,0.01375685365002909,-0.05074126630542414,
C1QA,-0.09862987174799183,0.08969510099281107,0.09551249705976685,-0.01328487214286551
UTS2B,0.11647075271698874,-0.021824411713825178,0.055085288507127225,
COL9A3,0.051892726678306106,0.006267718409776863,0.03072171237607131,0.0847936742205548
DLK1,,,,-0.08431438901706718
HGF,-0.033396538244658346,0.07661499654792427,0.026216256178071464,-0.04887015197925395
P4HB,0.09001114158508945,0.013140009472618891,-0.05503946997218454,0.02865955056619467
ADCYAP1,-0.03820666676894304,,0.050741116186389754,-0.039139444117741486
GREM1,-0.011668234152752428,0.030231700096048517,-0.01892072439943508,-0.0372714578340793
EGF,-0.030916163096494115,0.021084085451148128,0.06467009996939427,0.031771707410173045
VEGFB,0.008584620657801119,-0.06942487482109866,-0.021381047716624454,-0.04152723479311557
FARP2,0.04281317153591052,0.04653459195441616,0.0012246769080891309,0.06468270925794276
LAMA2,-0.02609273751314722,0.048559898646807424,0.048685255572215994,-0.016246861823063362
NRG1,,-0.03776662180112855,0.008158825484988762,-0.02554136761585808
SPINK1,,-0.05121417153311167,-0.04191544916988921,
EFEMP2,0.012463938613821411,-0.07154960121390637,-0.011286190446501518,-0.026300347987966648
SELPLG,0.0745430925752745,0.04668195350940887,0.012985108124863351,-0.0197470220460186
GDF6,,-0.02559249124842508,-0.04018357458677269,
HLA-E,0.04121724928517386,0.10968415035313517,0.06317273895694439,0.030705548885602934
PTN,0.1741399586317916,-0.02729838959378783,0.07125779268833474,-0.06742361258127652
CD274,0.00019089195559121933,-0.09778649278885139,0.012022924615541268,-0.019788351010448957
CD14,-0.05127388318730221,0.0062195767606193055,0.09303888699214982,-0.012677645856106102
