,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.02331141989171602,,,,,,,,,,,-0.024714124635105545,,-0.02421922122636967,
BMP1,0.017737910139934334,0.1462308622308572,0.0041454208804240075,0.16708844590415176,-0.022478038009477223,0.10864750978314204,0.2537764960909317,0.011522217449066228,0.016374766679928893,0.14192424439243187,0.07637278846100809,0.010644266379171208,0.06839602540200437,0.018775218338577582,0.15511275509175415,0.16514057039502306,0.014667644651720359,0.0202132770367498,0.06390902128755394,0.009962636738483218,0.06134052877075467
NDP,0.09683156234325768,0.2695914500974009,0.01315055898048005,0.10107979595673502,-0.03972306223960146,-0.09137682957315901,0.0046029875656052035,-0.028347315306320554,0.02297864090385365,-0.04873494504453352,0.08087633243761136,0.010314500795329888,0.028847537835424535,-0.01915486030117987,0.03213066031703559,0.10619844222455699,0.0719893814191984,0.048135820057816,-0.053355283430885525,0.024232983451148025,0.004950845024343423
TNFSF18,0.1262308516397046,0.09840442979196888,-0.002034557320259475,,,,0.10842042893334372,-0.006274656816769013,,,,0.027161306560421122,,0.02421377158816694,,,,0.05323731520471357,,0.04559521595433876,-0.006658188078991724
IL36G,,,,,,,,,,,-0.0033973439710566085,,,,,,,,,,
RTN4,0.15894033608907332,0.016346746440973527,0.002568395173323891,0.07586101556926575,-0.09841410999576831,-0.044020916573982355,-0.21125139657154948,-0.10256456805298464,0.008359788137830247,-0.21997285660509802,-0.07577995527469404,-0.075431858894064,-0.06739450027507894,0.1477439304574027,-0.05576890974272885,0.06089509766282789,0.09929318380212847,-0.139045847339302,-0.13866831670104982,0.04879382645035407,0.17327034531531307
HEBP1,-0.017175409347520963,0.018514356822346863,-0.02442123141235168,-0.08336440872467318,-0.03342832685916444,-0.019361319237147918,0.10740347114478341,0.03665380402119086,-0.030732034155136697,0.08696932584357159,0.07906679288479117,-0.0032189516927755846,0.11904909151200312,0.1002324316836678,-0.005422883080671396,0.08359696680028939,0.04002454352753179,-0.03229105499576845,0.049533971173009256,-0.01054959027579783,-0.04031977892418525
WNT7B,0.07694454542315982,0.15594972360127893,-0.042057814797569384,0.061129263590419876,-0.015042845873227316,-0.09116606046361798,-0.0860781070806606,-0.015850378971801846,-0.006013161471125746,,0.019084304204136524,-0.013799152498463254,0.03928690873370555,,-0.09139706653604912,-0.0012358594101111136,-0.08165635925132501,-0.03443419256452654,-0.03698809794489906,0.010778755363835187,0.013567495285626811
PTMA,0.08438602776271253,-0.28025660889084764,0.009368423192899754,0.302766444894315,-0.05614663769433221,0.025258743065550898,-0.2800090719852413,-0.05615017605834862,0.005055567875087111,0.27494677524207906,0.041670658908478826,-0.05031976492775894,-0.1038709112016101,-0.0705342872401482,-0.27909113023634813,-0.10955296798254412,-0.03027223385638996,-0.05816436629690671,0.11224474710952637,0.00026748086910454436,0.013048362008308228
FASLG,-0.02679342996562894,,,,,,,,,,,,,,,,,,,-0.021005322307123698,
