,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.03444217739953023,,,,,,,,,,0.020339570556606575,,,0.00409086302373982,,
BMP1,0.0709896210294153,-0.007997811049332755,-0.01192078653502012,0.05780668815744093,0.01789431893401517,0.03467208013598277,0.039267090965186664,0.06695705341253058,0.12541148630899643,-0.005439337261766156,0.002177700088506099,0.054665638720811933,0.011290909741850819,0.03471038946981539,-0.0819747894966507,0.02858919835968191,0.011722637034460534,-0.039057051728833475,0.08607762597429874,0.017858508642035673,-0.051408676761214016,0.05671571768495571,0.06142864299456981,-0.017715817943255635
NDP,0.000589853220502435,-0.07891202706344655,0.017190075708044445,0.018415008588024983,0.009653212785863268,0.011792081911731174,0.025162719401358974,-0.06083794426354373,-0.008520486128802074,0.018655934746947617,0.02666439874120728,0.005336230706268218,0.0581178412488273,0.014217595871666861,0.04587675667460561,0.05823304452990363,0.060266531476515284,0.03960798251956517,0.10094489866306039,0.010828758595723994,0.006248247596791659,0.023126844496174213,-0.003187738077166137,0.030336916975892424
TNFSF18,-0.010629924805562185,-0.030228049462681112,0.0030090796977589964,-0.029044161939825765,,,,0.0018576563209686562,0.06789149831357029,-0.023153912521052502,,,,,0.003933795044100613,,,,0.04723146925918137,,-0.030078592416305096,0.013921441374899349,0.05128189567898985,
IL36G,,,,,,,,,,,,,,0.032454370608049024,,,,,,,,,,
RTN4,-0.054563184051869607,-0.06328176803097364,0.03732134012157975,-0.029035819988564148,0.04249764953247727,0.0356777379249103,0.032453220559295747,0.0014625954916090795,-0.18300477211527058,0.0004928491429994875,-0.005211792008327455,-0.03197973379340026,0.022102893766235875,0.00958884495081631,0.049380798009031876,-0.02920920662708193,-0.038895393568093226,-0.009033875609637672,-0.053351574720280556,0.0515883815005609,-0.009172339689751369,0.0049007978306077156,0.04296762045124715,0.1421586899881746
HEBP1,0.05615972737701817,-0.13028537526791423,-0.011689775670488737,-0.008351703288709534,-0.013251796150120305,-0.02051271830557305,0.024402009356705095,0.0036177522613547036,0.08454656126808348,0.0013776316592863825,-0.029098434475470926,0.011039996907025194,-0.03578458249425897,0.05408072519652045,-0.0022570510677116366,-0.07016040344935132,0.08478228127483935,0.04688336335499669,-0.014920131940090583,0.012120354131110473,0.0303860046598215,0.011178263814652077,-0.0041635537158637905,-0.01836121767660986
WNT7B,-0.04823594933786505,-0.041729087845799484,0.05875405620091208,-0.011743215922904582,-0.034981056428863115,-0.009904298742924774,-0.054213782582415264,-0.019702911797957638,-0.004000767113803087,-0.0325503903286712,-0.003288151946308086,,0.04539213663476127,0.012297680963001887,,-0.044819379936930234,-0.0013463613560443675,-0.004623458906222363,-0.01830985632411947,-0.0004978592568460335,0.03452080980779786,-0.029134651875960284,-0.01911344736615694,0.010330343845954045
PTMA,0.02653090289864587,0.03223813649819251,-0.05562426967221245,-0.02349335648287371,0.03211925330080779,0.061875231352130904,0.04541923984531892,0.08127843962090019,-0.10231126761922087,-0.015406837747104706,0.04462985711160814,0.05365562608001255,0.05370130247422215,0.025465190509636006,-0.05147024637740031,-0.17648041292706257,-0.07252694890157635,-0.012599600849841006,-0.009936928389207157,-0.017295372877443687,0.0006323106763454363,-0.024026729698834105,0.006018933568116176,0.05280432668110421
FASLG,-0.014025287388859487,,,,,,,,,,,,,,,,,,,,,0.026158773681566175,,
