,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PDAP1,-0.0739280583532203,0.01376894673570668,-0.01395684035212282,-0.021331144436727505,-0.02299471224485437,-0.13216426495737488,-0.08892325411358082,-0.2846042484914569,0.013568853709138023,0.007555998524926453,0.06506489785383536,-0.17508597113587646,0.10377933383781326,0.0004296853603293864,-0.08630983394101094,-0.05952017027391095,0.02313246497660886,0.04088439099951691,-0.07628858946211997,-0.02506723542646266,-0.0449288329087675,0.04636115144627203
QDPR,0.1793519855019815,0.08588774202913287,0.07480290878797492,0.09429281241595514,0.026643025019038914,0.2462903331742003,0.049381842062002454,0.0995407954184876,0.12296074918749139,-0.034617367297415214,-0.38332037401789976,0.013762261958574742,0.13233133699416852,-0.029641662982457656,0.08720930963255558,0.11861905569929143,-0.008122824346707153,0.03561406518080082,-0.05071787561419863,0.06292682617329624,0.09904981557540007,-0.12457740641719271
POMC,0.16013085042305852,0.01090363937313911,-0.023851653351754574,,0.03545602779576619,0.16028542696263184,0.0604389500395001,0.03165401468470555,-0.03412085685961432,-0.004210026256663208,-0.13213490731688934,0.10174740294254424,0.02372757060102542,0.021693582388555576,0.0704913022232894,0.06297382846864309,-0.013353223078000544,0.09260682278191325,,0.08569167195022338,-0.019385713757026538,0.00030573206098251474
CCL18,0.014968875728859113,-0.0025962112883673345,,,,,,,,,-0.17700473342294468,,,-0.037005158862626564,0.008590735028876034,-0.12837109939969962,,-0.018080110952637805,,,,
CCL17,,,,,0.027680535555851486,,,,0.01653229487785822,-0.022846608835909624,,-0.037777512737179095,,,-0.08064091736211901,-0.05455664516322156,0.011637599235910175,,,0.05137471228430539,,
VEGFD,-0.001388404151611433,0.03776187220833991,-0.03728752968086126,,0.05470810057329991,0.1181116702237545,,-0.07320613025290952,-0.01667851639753719,0.06147617502936026,0.03567355665623758,-0.018090693530253027,,-0.04169044794595765,,0.00446824058073429,0.03304940146699218,,,,,
TNFSF13,,0.07750403563210025,,,-0.01795476409388064,,0.014995259694545094,,,,,,,,0.09819681975415567,0.0006899095739009028,0.034098803396196344,0.0212192219956366,,-0.003812049923397035,-0.039421394660365046,
WNT5A,-0.012652771653695593,-0.0006170097334778079,0.0341274620027132,0.013383835594279473,0.05055348891813466,-0.165102862686341,-0.20490674865111327,-0.34482268700901425,-0.0270490870182427,-0.027986435489962918,0.059569547017092425,-0.054822933853474566,0.01670767926965915,0.05864923164674782,0.04218169502241341,0.07867924309463388,-0.000350529989184699,0.011349132319405106,0.030614594888571343,0.036564654500276836,-0.13295313257627192,0.07352083357089945
CXCL8,-0.1759229314626237,-0.003947094384908536,-0.03491383269079012,-0.05404181694873681,-0.04133408669284156,-0.15153646395030254,0.004869021039464653,-0.07754509223188392,-0.13810181774867233,0.004380985030798914,-0.1701672357159139,-0.08535257638968805,,0.06747555538362743,-0.20311673033323568,-0.35396393520947295,-0.011604943518448008,0.009200538768535844,0.041772832124984643,0.033645910462121,-0.15258528735158053,0.0616423548452062
GRN,-0.10010727541025283,-0.1373559993156657,-0.024550697127105902,-0.03213775117413132,0.008211313447157304,-0.11926685529425189,-0.16948683039769483,-0.40590692062169903,-0.004622062505903984,-0.06877520752312762,-0.3021392243775783,-0.0012713352672589406,0.10694401848178416,0.0944212348508949,0.022548909263184175,-0.009396172723126981,0.06932564979650191,-0.033177158213878295,-0.10191895209798289,0.10430558431999938,0.0011489136745085886,-0.0467122901492493
MIA,0.010074648351792032,0.03505235558404267,-0.0118560682275837,-0.07740824015494774,0.00416782277051519,-0.09951956241310884,-0.056659355947136995,-0.15288246878990563,-0.06771980005171582,-0.02428994344180079,,-0.03644318174215909,0.06615319548983965,-0.05409937642003454,0.16245197704232545,0.23035698493158058,0.01667450742892303,0.08239510828630477,,0.013085142264436885,-0.08547425949281742,
COL4A4,-0.04648891009122805,0.0021543735575778452,0.019108406498037696,-0.031277070356552604,-0.02088195838536223,-0.10142524070907838,-0.03720199053719187,-0.015957011084184965,0.10577609213710293,0.020732789303297357,,-0.020903168322462896,,,0.10376509003194029,0.07396653910121868,0.04446534414459903,0.04644743776932248,,-0.0021686935710882923,-0.034195842947281514,
TAC1,0.36989566927755757,0.16763083640515508,0.05490273730331331,0.10048618565966062,0.18931229373279906,0.3800664171753686,0.24704961318254776,0.509580160962398,0.23393757274187593,0.03943954357852556,0.3442807338950368,0.33568944177988513,,,,,,0.03517417481223998,0.03681143273285545,-0.008400447123399268,0.2634261144068697,0.19919457152777542
RARRES2,0.09454129249277901,0.03668848803649302,0.016979172020874022,-0.0775226593606756,0.025116317986173673,-0.282334891373399,-0.14100944291474463,-0.46915173843569713,0.17534963888960997,-0.03483228456169983,-0.12754879392117738,-0.06908066012399797,-0.06402220096931184,0.07776260731159915,-0.13764377460713906,-0.14629136133550158,0.033258972108694114,0.06702307523030623,-0.04796033166485785,0.035882714260374905,-0.17170336821159524,0.07546032129658362
FGF7,0.016028485030673674,,-0.017885845716169652,-0.003249607825159978,-0.046379342877166045,0.13019957178036598,0.0035674910557513787,-0.08868458400112969,0.02169298140880286,0.03065443512772155,-0.006064809497095829,0.0005446662851465381,0.09148840069959309,-0.08966183352107705,0.059634012948919755,0.06375707695869082,-0.013987872593097734,0.0954221144956896,0.026239595291278797,0.17678055814864443,0.11668739090555517,0.007930996046695298
EFNA2,,,,,,,,,,,,,,,,-0.01700354038078036,,,,,,
HBEGF,-0.06602466931296289,0.00885120115963269,-0.008574487413632358,-0.011493279170567002,-0.033717071963575644,-0.14712897694727253,-0.1127465430059674,-0.1882213124924717,-0.21366445797733763,-0.023984557849120024,-0.21177490145351854,-0.0014808479913036713,0.0037599528509669553,0.04844349586434827,0.03750919772133184,0.07728820346851031,0.03913523518467877,0.03256966289580391,0.04269829455872029,0.10228441734157472,-0.09346994338443473,-0.061686823448486895
CSF3,-0.06423691225999811,,,-0.051002794343394144,-0.013498892247073017,-0.059866877041281005,,-0.024384046642406412,,,,,,,-0.1377770631817862,-0.19615883955524677,,-0.057032676831315916,-0.020543388147146433,0.014399712087340007,-0.042697927948460807,
PI3,-0.045265720331784026,-0.04619920666623854,,-0.04362162608589861,-0.04943151998283096,-0.07771068513398537,,-0.07397426949537521,,,,,,-0.039394738751454036,-0.28310717370061145,-0.33013757668831023,0.09908266186685645,0.052410823886021814,,-0.0636060221115214,-0.10668703548012075,
PCSK1N,0.38084661703220474,0.07140494178725224,0.06669490157214968,0.057541329096411895,0.02272720302819385,0.10479469414396865,0.16478751299027808,0.30860524141251094,-0.07935975452927582,0.11389645111626201,0.5215454886799342,0.2752105901145837,0.06541309035297103,-0.0324336489962623,0.15017528888664128,0.19737265822899805,0.03729467852839808,0.23454672847267927,0.05227470427081927,0.063869301238164,0.2538138979239965,0.19861993942929873
NTS,,,,,,-0.1213846631049312,0.06552402600305199,-0.06259149582789854,0.022388390958723962,-0.08999375927526418,-0.06470649751868389,,,,0.12875690631539857,0.04657113758519232,,0.11819212974141498,,0.05529160412828563,,
SFRP1,0.11547879304591022,-0.01423998318165124,-0.045719456535443265,,0.005229899401990884,0.11999581662920737,-0.07821022126193224,-0.05982983683917167,-0.01561371889533194,0.06004639911493694,-0.11958735875133633,0.06600703390932841,0.09729083377391091,0.006867960927393152,0.16594012113881862,0.17152009847233812,0.014307263720868836,0.030588469147963326,-0.12690074283613015,-0.014351983511085666,-0.023866228438610335,-0.08386692959951811
CXCL13,,,-0.011096871678968213,-0.03703406348634301,,0.003324484275544865,,,,,,,,,-0.07748498253992976,-0.10720936461002813,,0.13571920557777456,,,-0.0015585532904965926,
MICA,-0.035012732528998794,0.03966439320119533,-0.028343833957606607,-0.004604840357331934,-0.031411650895947225,-0.03658613532074538,-0.047646233314281076,-0.14319163109475233,0.05114360119549861,-0.05094143460294526,-0.026046578753530947,-0.06603069092132943,0.015446188158383993,0.01200830292307022,0.08348229265714267,0.019859173663459365,0.041011101254232574,0.0327182227794313,-0.017218909927402156,0.09065732505197792,-0.005990002702127392,0.059147440503286984
TG,0.004167012565759271,0.04959292254769409,0.058948225793572874,,0.0012758437586941121,0.01116420694530873,0.04391296931711255,0.024583634016475488,-0.04603848052996177,0.02715873064830246,,-0.06735634217651089,0.005920230854260053,-0.019749788551111962,-0.017666273251396823,0.0310315699048123,,-0.011193984072076594,,0.053115056424935636,-0.009752773324603985,
ADA,0.025879990534013023,-0.006916550222913058,0.04423860826115856,0.04439903863993445,0.002850567706440514,0.031004448161823853,-0.042416484655863236,-0.2999236354505539,-0.010795198115305594,-0.04200784453746183,-0.15879025373016173,-0.07489422559230509,0.026387159670636817,0.00962956053807432,0.03746566904331131,0.05952954039623491,0.020778267216636247,-0.07704344876560268,-0.1365906466024392,0.07304011076652353,0.05956275847980075,0.15602700442256986
LAMC3,0.05750563578104382,-0.028189509094299865,0.10862564980674506,0.020073406904433336,-0.016714147989714052,0.044096513657032946,-0.013010463465639211,-0.1997064242609936,-0.07680054184169877,-0.0868953134069521,-0.08824400182340854,-0.01780729040314802,-0.02757202927610637,0.03877361627766346,0.056812687019101714,0.06809070886289054,0.026474667783266386,0.013120112866292477,0.09486098417287958,0.02604062329593172,0.05608160063733177,0.07870625203996622
CCL7,,-0.025199882972820255,,,-0.018611659673025402,-0.06946429887460821,,,,,,,,,-0.035157788481837,,,,,0.07846775501502225,-0.1583426261646889,
NGF,-0.05261950160214749,-0.05748448029687436,,,-0.06845573067162736,0.018012712268026528,-0.05704660635367259,,,,0.054049603628135136,,,,0.0408045254163612,0.10281456478814698,,0.00272167814907599,,0.031011433955123853,0.041399375393253085,
TNFSF15,-0.01277956071432003,,,,0.01958891375227202,0.0609360499944809,-0.019711918342823452,,,,,,-0.030401055098561298,,0.031382794530766776,,,-0.040616102351060286,,0.07725208277964575,-0.00454373074526251,
HMGB1,0.11382735458936423,-0.03548936616416582,0.009132211583128012,0.07886630385021355,0.0739340777356764,0.023338942468505375,-0.09072221313840276,-0.3759316981680924,0.1725364393083192,-0.06588609247044332,-0.20858273382151504,0.011542849433843093,0.019719900060100146,0.005805876287210463,-0.09297713261042713,-0.015948457345153582,0.00911336913839424,-0.060526316777739765,-0.0023156988569198495,-0.09059054402174593,0.1723445360136816,-0.07450313544473193
ITGB3BP,-0.16143343567747576,0.07303110420868425,0.03559901990965791,0.07544909389465729,-0.0065757270835660915,-0.009751945479358355,-0.13088556666312345,-0.2889629600665866,-0.01597656632981663,-0.002220142550939791,0.0021172594101525216,-0.13307644264215662,0.004135892066796385,0.1355653358954979,-0.05702341290160692,-0.04751801866699248,0.022641272362626436,-0.004892410170490452,-0.05495476880659272,0.09623886864895252,-0.06466650042312092,0.1206314996856599
AANAT,-0.009409326313022185,0.0452939186185214,,,-0.0006904775523020885,0.008443413324084364,,-0.008575403279253779,-0.03003604502044765,-0.04606408724975328,-0.06290965362943916,-0.009438514518086066,,-0.007766117431330712,-0.018760535214358977,0.04502505092085631,-0.051652507866837866,,,0.06294406981729826,0.041149493689163,
RELN,0.07284080353570202,-0.007363070800487456,0.031474269300167966,0.00102142558471923,-0.010036193302197537,0.055392260018225226,0.09099919863179713,0.24328878353244723,0.06916882924048341,0.010017152445691546,0.10977263026485097,0.13075738916667268,,,,,0.07690464904266699,-0.003570102371991313,-0.002362412166208431,,0.14803373683685161,0.04979051172512161
IL15,-0.0037500834454494538,0.018801497119133048,-0.00891608842480847,,0.036564540027190076,-0.04722702346672903,0.0817765772592624,-0.10746254972833694,0.014641051849604235,0.004977106760379661,-0.04182142146502125,0.036626174200733635,-0.04052228301262773,0.06819732945582879,-0.036455654948920016,0.06258480160765187,-0.03226661439780933,0.029501689011285363,-0.06138434775679206,0.09654573458404538,-0.07008188035342941,
UTS2,,,,,,,,-0.1429364913040812,,,,,-0.016688593046519627,-0.0003283566715908215,0.028969005697059465,,,,,,,
BSG,-0.10824597332242704,0.05564882550979248,0.030608224362963888,0.10334806762284038,-0.028434837800901416,-0.05065093629101587,-0.04639033629915352,0.25246911356892326,-0.15223360692714183,0.010921315925631251,0.3692821808755919,-0.13694843442972351,0.05465613163670678,0.058208662299938235,-0.0013954442143305702,-0.0947016386095661,0.09205709181061608,-0.03313799301576469,-0.12773695838820262,0.028290547285808716,-0.0008912488356446338,0.1485452089861649
ADAMTS3,-0.1212636038587246,0.0970842413493987,0.06537543740635375,,5.349086949085443e-05,0.009774634854108464,0.03764165174924001,-0.3739881332786261,-0.00287512311939885,0.07989576252892998,0.04641897719485792,0.05085877638165685,0.10732542748460948,0.012804540218630391,0.11531392081599202,0.17573319209456684,-0.0722942321513945,0.06595171228615315,-0.07057404405081004,0.06230169101287901,0.06374861814784513,
CD34,0.17608789739185762,-0.05034089495869704,0.08010509793373276,0.03369510279856904,0.021627631137791672,0.08397130346215674,0.026357144675842777,-0.1909301941300784,0.05920071334986655,0.0815383228737907,-0.05432864919723729,-0.016062680335252526,-0.05408983701207607,0.09523625399217242,0.1014982704977759,0.09239964458253282,0.08340531876541052,-0.019275474861926257,-0.06943787815372601,0.0632205959742632,0.07891305838802454,0.04739749954059444
CCL23,,,,,,,,-0.0674277160478169,,,,,-0.044675931618801054,,,,,,,,,
PLAT,-0.07905608003933957,-0.01288870039978821,-0.030857827228982386,0.047188671352100565,0.05035034786378391,-0.018336111234142808,-0.2118273694023637,-0.3550904677336511,-0.24946865507285004,0.005810448201981009,-0.055547501196009284,-0.11956129180004003,-0.06102578911740558,0.06098411147816932,0.2680334872576074,0.2460756844486019,0.0495822656583833,-0.016355999972565625,-0.14209145096120018,0.09244915392250341,0.12211008046684996,-0.0306574428374155
NTF3,,,,,,,,,,-0.04862816501067233,,,,,0.1604192536512524,0.2359828182841319,,0.12048926824610698,,,,
LTA,,,-0.02603333791226032,,0.04722523820497639,,,,-0.036546989682265225,,,0.023159354206126106,,,,,,,,0.050250009022662544,,
CKLF,-0.013050630521854577,-0.0477137942025459,0.04590922874613371,0.025305824492404396,0.07339285923275836,-0.07070916225727841,-0.15359323796314028,-0.42222592746002874,0.037819719719605696,-0.044445305154417705,-0.24505288089489294,-0.1783238325287434,-0.038868719971084396,0.03694780609356613,0.07074718276595225,0.13032865388470635,-0.0518179626514867,0.019439310427580694,-0.08938642731519629,-0.02761150436295768,-0.05661794385287553,0.08946339635715705
CD24,-0.07984207216429655,0.019016797174926325,-0.037087951043661575,0.1019328087215882,-0.04206343977472006,-0.009668492618435658,-0.1698123087617304,-0.0245994727793819,0.14347228481088956,-0.189195736776278,-0.023906464973017103,-0.0075012685688574145,0.07124037113996429,0.042914290961823205,0.22435437910288994,0.24729913995986044,0.0074768809862972565,0.1826887608525943,0.11180443185370731,0.1546044489825808,0.04214309314325376,0.14300696283218203
HSP90AA1,0.1568886304950275,0.005403101249892785,-0.022862662607197957,0.0010321811418628713,0.013668545960411229,0.3229972128590577,0.24969701703138752,0.4661485939682036,0.020300354279068268,0.0035942823801276397,0.4880857510789441,0.2734784219936415,0.10629971878664383,0.016864354923120342,-0.3079290911406032,-0.34588694557181365,0.05226962992249591,0.03564721689754054,0.08354865689754977,-0.15086990943168607,0.12855572313195068,0.03310615416811182
BMP4,0.15752735683889393,-0.03727720414721474,-0.02759686426141257,0.0249524619403842,-0.026479730305042533,-0.02802325632282513,-0.12484106979291562,0.08782342003516695,0.03867900954574684,-0.025677307367172282,0.05168539174859989,0.03788209035324822,-0.00683075542995307,-0.00802637278459837,0.08438632236707606,0.092008126416871,-0.0028785064792733765,0.017994375295932598,,0.05829808789785523,-0.016801264441408344,
SCGB3A1,,-0.01942991501523854,,0.017273240243381106,,-0.0013546572334757776,0.01897224794312463,,,-0.02352648856215088,-0.042186012524472134,0.1343646319039847,-0.041572963394846695,-0.04169040741907964,0.07439115921473015,0.059417701010817524,,-0.02085051239479212,,0.09056947441957063,0.002976019427890457,
IGFBP4,0.012424078500304837,-0.09593777612393127,0.03187138895915232,0.0015847752675612306,-0.082923492945191,-0.08287238734996442,-0.13840100250301873,-0.21556947322219358,-0.08664510788585397,-0.046850993971568666,-0.15778330194752482,-0.08418494443317673,-0.059809210733963336,0.1370512731142528,0.010999458608616359,-0.08545139472193385,0.024385798058659362,-0.03472373919033925,-0.11139373852440446,0.07605075218696722,0.09120137004956509,0.018448023364473175
RSPO4,-0.06428011595696555,,0.030003184525393498,,0.0742949352053747,-0.01157999638740731,,,0.006138446515662004,-0.004834571806752749,,-0.03489325222680183,,,,,,0.004995078961793942,,0.12193639729223635,-0.04262497441392408,
LEFTY2,-0.044334379462882205,-0.015337039955044105,-0.02635306691085277,-0.016339390804425855,0.04232685737268597,-0.025001065687333172,-0.039466089474176784,-0.24095228814402792,-0.0387600054583866,0.020354553580479304,-0.004574745252343629,-0.020809136405076985,0.04843446273869728,-0.022384752165685737,0.011224524426409373,0.018033578824854644,0.09888351396691598,-0.027687167218415323,-0.06284131329621827,0.13410029849588095,0.05975302058770016,
PF4,,-0.0218647746148382,-0.023680859131896236,,0.006774200492772461,,,,,,,,,,,-0.03206085063073839,,,,-0.029522635881962737,-0.059053139820960075,
ANGPTL2,-0.06290416890678557,-0.06262186067289882,-0.007398056587991131,0.019069807070758445,0.05024107597000959,-0.02383192279353636,-0.2703692387907326,-0.30046370304824505,0.010428307240341482,-0.06746203611117982,-0.2516660807321364,-0.1696808325387231,0.02783435801287262,-0.06696772513460744,0.16593341992957797,0.23089359714151644,-0.017803801436589876,-0.1283218604936081,0.05573382562106606,0.07983012883994905,0.12374520436961181,-0.0188812149318531
LRIG2,-0.0756695995846771,0.005023698774679726,-0.010195572753327763,0.02602975327789701,-0.008077911045512393,-0.028529629519207983,-0.07773621645262108,-0.15037975708554766,-0.026537592881320477,-0.051938548197441994,0.04411963221630381,-0.0061213483458560135,0.08472159823492596,-0.007140385708172481,0.0729797082901836,0.054130846523840835,0.013702581737658596,0.041833718970121066,-0.024112298059730013,0.13135673910170953,0.04101958704828894,-0.030482218764940047
ICOSLG,-0.07089974179781448,0.043133453955155186,-0.002823121227967211,0.05350135918277832,-0.02086991677311407,-0.03666591158454816,-0.07677396601566255,-0.1984888650065791,-0.011450093695598546,-0.016718078947664188,-0.19009367078875727,-0.07694715493458237,0.04742945665885958,-0.037964439158270996,0.11111423840149683,0.14154255765323073,-0.026111638924539323,-0.006077490905185707,0.0016859503680805,0.1406864896894524,-0.05419205817546194,-0.00817589217158186
WIF1,0.520861588358373,0.05624278631680333,,0.03259645534127467,,0.20163828670080158,0.3011940302408453,0.53647095365796,0.04044814604135639,0.04947083683004789,0.2829485316772873,0.3460090610435737,,,,,,-0.06461141019016049,0.007307695212747928,,0.029135299229181812,0.23230163277501242
NPPC,0.03663664205806365,0.08877043748363907,,-0.02992380601559113,0.07284175483623559,0.11777350104756583,0.15567511627988004,0.011779263723458378,0.06939130219267149,0.022606874032286062,0.12785836164037812,-0.10935749546758103,-0.039472718886530964,-0.05208303981842017,0.07363561017691793,0.017413350870246785,-0.038307334829972756,0.08023299004823767,-0.03998695938353311,,0.11895220660810807,0.0805889682578073
LYZ,-0.0012151655515036763,-0.058791368516574995,-0.12250959441502317,0.05561038867234231,-0.05421353672136149,-0.1253080535506977,-0.08077589394053777,-0.2475158516343827,0.00993438075579535,-0.03320206323066815,-0.3530292216941599,-0.05270693990101939,0.06547992699804071,0.03744212698022481,-0.030760083515292178,0.006443286327779143,0.005045291210179106,0.045057961472626744,-0.0032902225391669747,0.02707686834120364,0.09309246878232108,0.08304595786587926
EREG,,,,-0.023506861530680004,,-0.08963564457029255,,,,,0.0019485973667977188,,,,-0.10805573527820148,-0.09130647389573057,,0.03252449125420598,,0.05962018151387016,-0.0501962230547021,
SPTAN1,0.23300391304046547,0.08696898945987747,0.008405975828888811,-0.022497240695234507,0.08514032187985408,0.17770636567029804,0.17130175981033377,0.25021512307344546,0.16162304899111318,-0.017784076390177955,0.4501714705302065,0.20394944993583272,-0.01288012004821246,0.05075178585953274,0.12085819410066331,0.1449067599635026,-0.005566022680226548,0.05398544821431738,0.030714241066856513,-0.018347479186408645,0.143235225210399,0.15573268761811718
PTH2,,,,,,,,,,,,,,,,,,0.03214818521663278,,,,
LIPC,0.00511154294862246,0.07198817946098893,0.011079839432328306,,-0.006590830972471325,0.0075879384564724855,0.11076922839453945,-0.11186572725847121,0.022396632722475437,,-0.09974758621891813,0.032861248601786366,-0.04185677778899851,0.023963997584251193,,,0.0725617775863508,,,0.10288584165103754,0.02102807631615193,
COL8A1,-0.3029534333853684,-0.052417058120812036,0.0648191960049029,-0.05553490450128663,-0.03537720521997535,-0.12671450105255158,-0.17549292375509332,-0.10280027958946068,-0.05747113867843545,-0.02255381041509058,-0.17972363220263934,-0.15560396147485067,0.07210239181497419,-0.07627741437985718,0.08768053621968319,0.023362250840048643,0.04788226422945174,0.00800823761671154,0.05977732714994891,0.18397053623085588,-0.08005173884054727,
GSTM2,-0.03405374713349504,0.05035515702234635,0.017638709015050637,-0.028735311858001385,0.029157683792437543,0.011070723908741566,-0.0006132893101423921,-0.12171164922088648,-0.04276219143278364,-0.006814016154203509,0.026683196248622847,-0.019812968451105542,-0.04144994227586182,0.041805585686361536,0.03612374964710841,0.15248781770950842,-0.05015289084390295,0.03920072965726449,0.15167210747473742,0.012093541371934387,-0.0011254004583884749,
IL4,,,,,,,,,,,,,,-0.03589423925313529,,,,,,,,
SPX,0.17595540722095668,0.023883270839823657,0.015057621045431334,,0.030690031142757125,0.31466390907734937,0.0863132008942446,0.21978704652388859,0.10681589360196912,-0.014023009656165555,0.13013568397643324,0.26026422312556574,-0.05232866083055991,,0.08052986617318912,0.05974295444363792,0.06665596594612824,-0.03802612125149387,-0.05536741345943818,-0.0004352529638554922,-0.055031513346768965,-0.07887378942963216
MFGE8,-0.16370330360738533,-0.09335991347259301,0.07288974330018608,0.05259676686086886,-0.019426805838218764,0.10500868624924457,-0.07953344863218904,-0.09079020036564203,-0.07535820325701581,-0.023790594329425752,0.07940733498261754,-0.07679494227175668,-0.06157540896278475,0.052014024332905195,-0.0689737130085684,-0.05364598655041336,0.05298621125804278,-0.10873850620146866,0.029079737758645696,0.036605693437034695,-0.021903196536509444,0.14943219140971442
TGFA,-0.2008624974660742,0.1266521478659028,0.036139366213539394,0.010403192040214993,-0.007746771624503854,-0.1504056349180983,-0.06855773065286208,-0.22531474377911015,-0.17132278046865893,0.007976177390313697,-0.1113821835545472,-0.07102581367078373,0.025740169272499388,0.010414700544989046,0.09014652103960713,0.16209427993971204,0.059157638899281634,0.11704970617788184,-0.006071905887101574,0.15155122041900673,0.026236287208958306,-0.09791505084056569
SLIT2,0.41939995783710704,0.019524984892341102,0.005963214793396994,0.08599832800496186,0.047930934110020716,0.11936603983930684,0.06489790894401534,0.21366606744496675,0.037281302922845094,0.018463523160349424,0.28206817752497415,0.2979011396810972,0.010080805231692904,0.03654388123801822,0.07727312799768059,0.10811012694175298,-0.05099205942096998,0.07137499215759281,0.10174387521810992,0.18206977248257727,0.1090301923742581,0.22962430655943297
PLTP,-0.11812973640000177,0.012695009057897383,-0.027727768555952405,0.057341351256473966,-0.08203917110488901,-0.1600754376432885,-0.065531189953423,-0.4459410232476171,0.06599991130841995,-0.15227837898969254,-0.43871506963076945,-0.016793065923440008,-0.039875817830008695,-0.05244924144951942,0.030470159675404687,-0.10077322527906146,0.08219913598356074,0.006426548986673429,-0.008914043700710216,-0.03224403430530428,-0.08107934093609098,-0.07857734032637227
APOD,0.17721146058985202,0.03842322029066109,0.020332631519074405,0.030677410759981493,0.054569412969643814,-0.07836219626922064,-0.10909147224241512,-0.4137936261055831,0.08201477819446143,-0.08376216207109713,-0.2941503089876303,0.12146992594240864,-0.10784130312869858,-0.10005228925276617,0.20482145334759347,0.33537314558405285,-0.031051012772571385,-0.13079830423631775,-0.006928326578684826,-0.0582874832341815,0.02848705571111353,-0.14322163981826214
