,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
VEGFD,,0.04090837560102644,0.002457213952686831,0.020546178604316172,0.013214154657922122,-0.025040885397455373,,0.09055098386202004,0.03486011763780437,-0.013528924748096442,-0.015922264398037834,,0.03682255120640167,-0.06718020215902783,,,0.041359123824717514,0.004429275633416783,,,,
TNFSF13,,,0.020920125092595804,,0.02329952235141427,,0.04643671082194813,,,,,,,,,-0.03382475262604885,0.04771679322209859,0.01473699505468878,0.010891279027659623,0.013629116325785161,-0.03909209411340311,
WNT5A,0.024844028262847265,0.015794500271335464,0.000403491697681833,0.06509231028072518,0.020049919257120463,-0.03930897302684435,0.1085206750423909,0.15858680302792724,0.0352162761002434,-0.0001613583570522025,0.06730573386148786,0.04145333320181519,0.07924691971044735,0.052911175629081944,0.05710880948079475,0.026553735122133555,0.037389404778822716,-0.022578136657762274,0.022941443854017918,-0.021182121552871712,0.06359307910916286,-0.020957350983020033
CXCL8,,0.0255986502929986,-0.01786198620510174,-0.016168405768625736,-0.017535872851638195,-0.02859523562551201,-0.02433839164790014,0.0769685877904067,0.01233594500886919,-0.012598722982632225,-0.03180715466189861,,0.0665706707796822,-0.030158816529003894,-0.051797808278649916,-0.1537859331453856,-0.23060588326997153,0.06368740730496014,-0.014798079491564567,-0.013044267225299902,0.047940438782417404,-0.03427826478847689
GRN,-0.08791226854233013,0.03616968711219268,0.11111217854476008,-0.007373001539208413,0.005463126252887572,0.05205272284098428,0.06251729810078488,0.1298674895851464,0.045120643254258117,0.010677837217445765,0.0392431356521429,-0.016440307183852008,0.06768910081385719,0.12558038895761772,0.03667267594676445,-0.02135843812370214,-0.024272291431936825,0.03210475556083649,-0.02187583994130051,-0.03209379864165211,-0.06201680253954459,0.014797952203816956
MIA,0.0016026948602979483,-0.08034297835296117,0.038384337990305196,0.0056706561296442,0.05673025792514091,-0.05642902181917131,0.0191636842065564,0.029893719081227704,0.029142364676656395,-0.015386302735937104,0.008990363890730114,0.1161692835379833,0.1296272954599885,-0.03473424905647981,-0.0033732235665351793,0.2503966733375417,0.18084179217339294,0.007511332667668909,-0.040357865264825966,0.09616131837024662,0.011606079292465038,
COL4A4,0.06756336995402229,-0.0016924765294576477,0.0069492939760726485,-0.0002817257187705166,-0.06742383419952158,0.034561383481500514,-0.016279761169965178,-0.03590064890247643,-0.0011935254252950075,-0.014718315483693392,0.021664767321566032,,,-0.05260342135296724,-0.03719554551088835,0.1240038233840344,0.02251579838889471,-0.062342576987958684,-0.014136714444829505,-0.022261713621311276,0.0425639457862722,
TAC1,0.08830170785973719,-0.02084652356645145,0.01066797014292148,0.00010687313702800352,-0.00011318018035565806,-0.0019161094736005256,-0.09852349616895924,-0.13208224879824149,-0.04030917524094484,0.035789078355600315,-0.04511127816535926,,,,,,,,0.0023567103478400746,-0.012960051643826524,-0.04477665105154142,0.1157644859765138
RARRES2,0.07109102418953937,-0.04172786898167876,-0.076547720938591,0.03724934853391186,0.029061084172117745,-0.08871315193985407,0.049164987632982916,0.17327716735771925,-0.016435450006589913,-0.002495554442359787,0.020346508219919984,0.020628598746799294,-0.025721820588712883,-0.07815305803852242,0.04922662661330675,-0.08623501137326603,-0.028155334857576295,0.03546951645717435,-0.04072393287701215,-0.002162015358655981,0.05332593256768245,0.13097886176648876
FGF7,-0.007940949408377574,-0.02348564050870131,,-0.019489738114043084,-0.03905770899056421,-0.024280418745544822,0.10543152735197825,0.0485090105080325,0.04023743907240791,0.007359625459463324,0.06460931431395646,-0.005200270569593651,0.10631910953539886,0.006654703343646531,0.008954825233715486,0.0299173058908714,-0.016827158401175983,0.08129172665698008,0.004536868278873054,0.04354538958916916,-0.009362035393846899,0.002626003066496142
EFNA2,,,,,,,,,,,,,,,,,-0.0014790385689353888,,,,,
HBEGF,0.023872332926611946,0.014117662209598933,0.04728558695023686,0.007413496987447296,0.03542213523789509,0.056505899872918104,0.07005050035934,0.032034930255452954,0.07330798362943383,0.0017904530933519442,0.0869433493014068,-0.035888461006533035,-0.017881171005976478,-0.06837853755909319,0.06324123619232709,-0.04394617795157161,-0.005070053645224153,0.008095647718664818,0.004792262319902309,-0.05997394925408934,0.11108238615502407,0.17827349502029002
CSF3,,-0.05120940405751481,,,0.009060894965258207,-0.005260058077194837,,-0.037982195537135346,,,,,,,,-0.09889335231234013,-0.13647595354013262,,-0.025805092748868684,0.0024207822716804505,0.08503055348764597,
PI3,,-0.05000784490990098,-0.05098926848196104,,0.05978773288751558,-0.005930097227518231,,-0.04276845348553332,,,,,0.09726930404276846,,,-0.2181482917230762,-0.20719638976181612,-0.00540602069416364,-0.04731987476383218,-0.05043809283616858,0.08626355795023757,
PCSK1N,0.11247126881227199,0.09138852589738068,0.017395822830970388,-0.04284872253088363,-0.03922040052018358,-0.02708098918976292,-0.00392574123746805,-0.06550215262988235,0.03574467451047366,0.03922391070850823,-0.03177611828590764,0.020415182562635786,-0.07687198697539625,-0.025318051996137802,0.01968270761080102,0.07667658736190983,0.04109330773441169,0.028828340537590657,0.08369059370395983,0.11302617000421712,-0.06372975996926929,-0.13090428910118967
NTS,,,,,,-0.018287398595356375,0.11129528841225919,0.01889761741942494,-0.03306315139840986,-0.0010916700373629648,,,,,,-0.05160300597614629,0.019782393387834784,,0.08931654003101591,0.03847484067313096,,
SFRP1,0.024142918281697325,-0.012903678339152012,0.08210256329705014,0.03959135231279771,-0.0018205431899519582,-0.0021641672154076104,0.04404048653214158,0.013854390383163091,-0.009241281272884486,0.0123698182410539,0.05748007321305939,0.10878730149825326,-0.04839034556562192,0.07832103086190566,-0.027102288515022853,-0.012955832606073596,0.030405978561073296,-0.008582911935827471,0.05299169299135646,-0.03316672721858945,-0.021284046547369775,0.011023817419729073
CXCL13,,,,0.05210357438052,,0.025964099721749324,,,,,,,,,,-0.006826708678622698,-0.03725540437348717,,-0.010533648321081735,,-0.010122445888074018,
MICA,0.02233856250337018,0.003392707166654342,0.024759640534461284,0.007127799914436487,-0.02795499614603208,-0.020268675229618838,0.011117991283874426,0.06252015609513362,-0.06578859901454166,-0.014723557297770067,0.02822535043322233,0.03299617371624666,-0.07069332472323477,-0.03132385043470877,0.025725370288822196,-0.010738381218430347,0.09191770435011025,0.10406723970248932,0.08219430571262869,0.04317018607239651,0.022824171465658197,0.06262145915801025
TG,0.09178429482187048,0.016878336755472186,-0.00017585817248355013,-0.016393589166878518,0.01507668720090906,-0.016168679593548032,0.04218879972637076,0.0023734824956016007,-0.03406227101465792,-0.013347870030989173,-0.0036957523445480187,-0.031891664496785245,0.008595668682138518,0.01939072263507888,0.1065379243209076,0.14913346167985045,0.041341037150888486,,0.11934405080106551,0.09010534633268551,0.02164912715231593,
ADA,0.06224380570467487,0.08797562031393735,0.020116667911635473,-0.03386697253217395,0.03113131114742026,-0.02487600410039544,0.00675730698445509,0.1595464039800657,0.04467000095349914,-0.00831347151014861,0.05277386484144944,-0.03552907247084728,-0.0014110953579985542,0.009273694894500627,-0.0051350245643901156,0.013301926296795826,0.08382578603405608,-0.0335571363525636,0.045739160595058795,0.03954750356458438,0.021799159988325722,-0.072700387872974
LAMC3,0.124139187500341,-0.04091362803126729,0.08963444976142104,-0.017663631539198713,-0.017844845764052864,0.08094105039919147,0.10048990082365677,0.15287291703138015,0.047347474969018616,-0.0031828149135188933,-0.028281637004810175,-0.06700250895180444,-0.006783085058114577,0.03800759949165549,-0.030577440459394655,0.058868975783820006,0.04920516716252592,0.03909180853787714,-0.03685918079915266,-0.027554833557551173,-0.002197788157327019,0.03762975090607519
CCL7,,,-0.030829070728399858,,0.023834619957657045,0.0004838329127924988,,,,,,,,,,-0.0177062596445796,,,,-0.024470765975871122,0.08304463529925733,
NGF,,-0.02950319338158044,0.003201366902962213,,0.002794709985496746,-0.021298585302546302,0.044221310955564024,,,,,,,0.03279689114247152,-0.04371935816406334,0.01571952622962118,0.12745024655817228,,0.016712085594544124,0.021419445111704755,-0.030718742785702403,
TNFSF15,,-0.03649913231204629,,,-0.010524375348480337,0.053612366373426715,-0.012044232919153542,,,,,0.02017757324690316,,0.05985923531766429,0.07318470382794348,-0.02915194543018288,,,-0.023225598853328068,0.01725535438084022,0.024234950638140514,
HMGB1,-0.021377601554807887,0.09031785681104618,0.02769662390422177,-0.014054593820809928,0.003242973952003243,0.0113675124735502,0.05003017881194425,0.18322024810677123,-0.06673308996107816,-0.024577791307819837,0.03750509392405591,-0.06085459477298663,-0.20141816783802283,0.06206969216496565,-0.04584090022452457,-0.09901507023536418,-0.051042526324021134,-0.03599285081118006,-0.016659106437296064,-0.029340647523750037,-0.017517734709343643,0.04619542641606905
ITGB3BP,0.058920448220869136,0.04189836206272543,-0.014545745539954436,0.06197326683644683,0.0242513479685134,0.03331039945884433,0.06234912965037474,0.16580879124507736,0.032550055070387225,-0.04482665292291713,0.0630854107109329,0.061043316469530456,-0.022723477695588443,5.429948476550912e-05,-0.00889139870634073,0.013713206956009407,0.01792150851685112,0.08632511238921292,-0.06687068986915931,0.010048757435501788,-0.023631601564063638,0.0102277148338577
AANAT,,0.05035950785629712,-0.02155440405568049,,0.023885119886828312,0.0791537243589139,,0.07635669106758147,-0.03063239938401328,-0.015386303591762547,-0.004866427333877727,,-0.08685272261976673,,0.05828041314103953,0.03932352142424386,0.025156125557690496,-0.010437375831237746,,0.00732693142927814,-0.009790545157031108,
RELN,-0.016360636968587007,0.05277377763334888,0.07090070878178575,0.042151360150463654,0.021255423610150107,0.0820602530781008,-0.001126337793624721,-0.016947106430435205,-0.0484898647907606,0.02864958413042868,0.0345019034910632,,,0.050108002228488824,,,,-0.03659017300327316,0.03119485530965521,,-0.003166488543161266,0.023035371355051473
IL15,0.015975790850939166,0.018874349328336322,0.001383679463684047,0.04170657589651317,-0.0041180303360312575,0.02002188276998036,-0.01891327047760317,0.009253675512071798,-0.024938165998270367,0.0035009407297684767,0.0331001348554712,-0.05017869292762229,0.01320582751665617,0.02858889184401491,-0.0517979436568191,-0.014849525441495473,-0.012498245976996265,-0.0029100909309544925,-0.0367000151517984,0.10439502928442262,0.14174906940421578,
UTS2,,,,,,,,0.061687955189776995,,,,0.07130447714626754,-0.00468194330029943,,,0.11739597568398644,,,,,,
BSG,0.1594438729658405,-0.0018924657920543174,0.04087918881003537,-0.01510745898481596,-0.04088812557174593,-0.054143713725729854,0.013427182779993756,0.007670135870691127,0.01869562391759682,0.012302430540195962,0.013492182243475518,0.09909485359326042,0.08530233859169313,-0.02675020934648056,0.02839882461555602,0.04025748300292399,0.003242859882322035,0.012581572733708824,0.03259977263545826,0.03402635016532803,0.051509377223543366,0.03375924823076458
ADAMTS3,0.08183991157373599,-0.010545428592817275,-0.025234941934283977,0.1004232222375585,0.09023233033516363,0.02788032972435272,-0.030463807368415897,0.179851681132251,0.007395199589981985,0.01686267499067495,0.019060996171636656,-0.02819791039545211,-0.06789800920525207,,0.03756712421341082,0.06516110405217251,0.07061611057492534,0.043613363543677924,-0.0032290570946493366,0.03775116284459467,0.023130764848201205,
CD34,0.08793244167936455,-0.010270954269445524,0.14052994349530315,-0.005997692732171566,0.036171290869310695,0.0357461495264618,0.07085530398963898,0.12753358699105605,0.02857559766246381,-0.02878735624984935,0.0003094268718589466,-0.10030586159359364,0.0070202169461616925,0.033593650027811416,0.005763339560927909,0.1396476692449819,0.11288104046270155,0.03332212122742213,-0.055069164389894,-0.009806273989572315,-0.05045878093098621,-0.028546008398078374
CCL23,,,,,,,,-0.00925183501783733,,,,-0.027738384450172893,,,,,,,,,,
PLAT,0.06807353877352489,0.0969435586934284,0.10165215461920545,0.028559421378803358,0.022162330945973488,0.0382914692895773,0.04383559524927061,0.183101884664771,0.02941139698668547,0.0002955319556891266,0.05249168251525845,0.08493086676714849,0.038000808682865955,-0.003961891477664252,0.1335885428404942,0.12969837640860563,0.12182305825909771,0.0026338963557238815,0.03927988215924558,0.036707770709084465,-0.004066413849928456,0.07027490879840793
NTF3,,,,,,,,,,-0.02483716446941402,,,,,,0.054940493653298575,0.1410685890782111,,0.05034302271844861,,,
LTA,,,,-0.012055897002342173,0.030199825489000784,,,,0.1001088174717083,,0.03698814583010646,,,,,,,,,-0.00884493969452309,,
CKLF,0.04846259360520582,-0.002888818649416534,0.022283916665204826,-0.05599685543921968,0.008654320637163464,0.057137909531184444,0.04140289353233996,0.18203826585518254,-0.008047461880601256,-0.05464975551104845,0.027866644656381178,-0.10108820578880805,-0.013735567096799337,0.029866800373077953,0.001155359164444667,0.05563112550481103,0.16472870017499353,-0.04072681936913593,-0.05791434385520223,0.08003299028885388,-0.049916643594574116,0.041725751092732626
CD24,0.047420903063599945,-0.045477712088466384,0.01933552732981478,0.04873824836134303,-0.013264265058648354,0.050405842145492465,-0.004397410590217924,0.09054865345979858,0.010233621943066455,-0.03293152735959848,0.05620277532260129,0.002988838655633072,0.01111458050941739,-0.07040295169400816,0.0034961248338028442,0.10796268591934034,0.07838286664843525,0.07678762675398532,0.06403717990067481,0.05130159955053562,0.08159657011774775,-0.07381765518919121
HSP90AA1,-0.04594008512861742,0.022425531510086784,-0.08368985874355304,0.02648695563924797,0.004582497513857623,0.009474665624110127,-0.10603751156182178,-0.14919023251454308,0.08451882338192954,-0.014743612371347225,-0.08128006588078941,-0.039376958863368804,-0.02450450965860415,0.0407946497686454,-0.036389011830735875,-0.2610389432583431,-0.3083339093053476,0.01567923379215513,-0.05359760405808158,-0.1400142630579634,0.07804779925694001,0.07421841659356487
BMP4,-0.0099862959451954,-0.02628385964090548,0.03679061307634827,-0.012779957539233616,-0.029470551930302843,0.029884426850549643,0.0975437843632559,-0.0072580428322912395,-0.0216890156549907,-0.005091710280384017,0.04461994692343488,-0.04909714541420605,0.09357934945694925,-0.04246471558710602,-0.0468792110766205,0.13866052175710275,0.09045322197649122,0.04322330220838593,-0.021462468920746058,0.0772574878282688,-0.057951418152382445,
SCGB3A1,,,0.0971069706242244,,,0.07062485737321199,0.06643468773194054,,,-0.01297849756830917,-0.015257087197052021,-0.03423139480826385,0.00584096747299352,0.17842711470780018,,0.0402371221869983,0.022612910282654435,,0.01446857260067732,0.02317544948459544,0.0032823264860115295,
IGFBP4,0.08542639636256598,0.08983256782506431,0.06345746408629624,0.03705489028867344,0.0013993885654309905,0.009727107915777694,0.1134935274454875,0.16108835717238093,0.056565624137294816,-0.015439519110897056,0.08420770505434165,-0.08082160838028007,-0.04301800473356622,-0.0033210364987503395,0.013700399313582082,-0.06667349971592565,-0.10853881245090813,-0.010874097840325723,-0.04874943850503925,-0.048059316948805414,0.018239895166077248,-0.08029330201642167
RSPO4,,0.0755103195996525,,-0.01948973441391754,-0.0247298203792941,-0.002010248526707925,,,0.049731953601726074,-0.012978495669910306,-0.020144013482135247,,,-0.004026521886421223,,,,,-0.005348579914731493,-0.008112727194210214,0.076146112049475,
LEFTY2,-0.047827733786253955,0.06028052320616212,0.04745136843753747,-0.012203961760256957,0.033925807080537766,-0.053421790183488416,0.03324298648290279,0.20121503526095652,0.01728003341301915,0.0659794729516529,-0.012710808380835508,0.023768408420213445,0.009261729643266377,,-0.03915753303652776,0.12898906526222417,0.08153368680371123,-0.038052938942150456,0.03129778045574225,0.06060127114396634,-0.007574818477333559,
PF4,,,-0.031980208893012604,-0.010966476891411708,-0.024116078749180685,,,,,,,,,,,,-0.02676950133271402,,,-0.0431251650203536,0.043700851507106286,
ANGPTL2,0.0440049312859419,0.031467115705155195,0.014503750709593907,0.04974006766740651,0.03350677139850256,-0.02335715213153892,0.13300421156914416,0.14168345780095026,-0.029328894375482608,0.00526213125468714,0.06316236099524838,0.016017398245535934,0.0058766707615994195,-0.009922622425329474,0.004963725650975277,0.16286687028770533,0.12461561195446416,0.03834211809307845,-0.007686111039901014,0.01926954067094835,-0.013155975301175361,0.16891190566948153
LRIG2,-0.010818867896404382,0.0010937108990850726,0.018229324560216503,0.004431512581983327,0.03941952639414225,0.022475300828601837,0.06627300848134964,0.07556540438918982,0.023616727477584136,0.0061617795842851915,0.027394578247674762,0.01005185782449034,0.015729863107135082,-0.03941734186873047,0.033128783230635776,0.019329664327336186,0.11652895857355573,0.039827243658443014,0.05827911462204253,0.05321392476997596,0.021088969557987575,0.0510482493331748
ICOSLG,0.022660132812034915,0.004012536276525821,-0.05404356607909823,-0.006697447140228991,0.008859141195716427,0.02293453233155313,-0.02999903118822395,0.07340224886641679,0.005217291292416397,-0.024630761152522995,0.09813077096858348,-0.07003833771364056,0.02420674703227166,0.018872430786177424,0.030327504146017842,0.045142437250239725,0.14954212129328948,0.055515065125337486,0.033743127155420875,0.10470254919560266,0.06907265899749794,0.08361131450069781
WIF1,,0.07644666671474597,-0.03164002208124494,,,-0.015383052679443123,-0.05405638442243265,-0.10517067554864425,-0.026478410927974566,0.057386894459203475,0.0018518556207619765,,,,,,,,0.0030284545848646757,,-0.020211144000357804,-0.04921487832499009
NPPC,0.06738095595308165,-0.0735547993479947,-0.021930060978138936,,0.004129414941390572,0.028298464528374413,-0.046318498563990965,0.06308297289138202,-0.04577000248831082,-0.01803693286764151,0.04433401172419478,0.037923705691763815,-0.019982546368637395,0.013556524955744265,-0.036690280793978965,0.05589799549788242,-0.025366803808836425,0.1340653792724371,0.06365623893620015,,0.009482096129712151,0.06726053763020136
LYZ,-0.0603551820006551,0.00998018130471779,0.04821773539478427,0.02303759826474104,0.007119729241403362,0.009119432355870968,-0.018252421981585384,0.063242346271844,0.0017840139172276188,-0.02743064937560507,0.10720746820955351,-0.011414397792720887,0.06895231876130672,0.06605452299453878,-0.01769764079276125,0.05050132412707949,0.03904757124357947,0.032114167132285466,0.0221955052147254,0.0048900257196894895,-0.033238552015248286,-0.03463143938413579
EREG,,,,,,0.04536474757785296,,,,,,,,,,-0.003998594277904241,-0.01830815884728685,,-0.04637264073726949,-0.007147757230589882,0.06421856342095034,
SPTAN1,0.05276183630352625,0.028570538918743626,0.08234134058611323,-0.004174624661153038,0.006569190289736933,-0.04434160515197139,0.015525139019140622,-0.017394405327831958,0.00448404829208877,0.016107154841446456,0.010207473842447704,0.03303247669647114,-0.015385583498923338,0.007082323944889165,0.07498931711533406,0.09064307112091984,0.1058992119736922,0.09767348276835651,0.12353401515125291,0.10207427188256415,-0.007512973645885929,-0.06603440936083226
PTH2,,,,,,,,,,,,,,,,,,,-0.014765367324692366,,,
LIPC,0.059427140481102536,0.039833502720067325,0.01304096208436525,-0.0165051338202541,0.013402947653022478,-0.03332212286116335,-0.02932963289518828,0.005850624053599779,0.025757535109044553,,0.03829093363476473,-0.025988028723459143,0.07327153214539742,0.043396034669063534,0.0077914110520161,,,-0.058296254755541725,,0.10228078667202226,0.11443427642429677,
COL8A1,0.004235803480234837,0.0531065334807672,0.04238748738334391,0.024380802138275717,0.01032379077196199,0.0013252450694413696,0.04846985955988054,0.08342786890383433,0.010609040620332362,-0.00335759627054941,0.09062117416026917,-0.07239204706456553,0.012730482192267743,0.009499810810972816,-0.0694752293178499,0.1448084079449728,0.08863690919985744,0.023272679366679427,-0.04172105488803126,0.03427603104198647,-0.009088139302322181,
GSTM2,0.07935098177431833,0.04505388909584474,0.015518736706567018,0.01719889824201128,-0.002245940803717596,-0.020924187083915163,0.07838743336717864,0.007656465284811932,-0.0019224279447052905,-0.03836022356698033,-0.022978593390533396,-0.022356025922699023,0.11253346793499734,0.03638293332772428,0.040982780040614335,0.14908308435736564,0.12444945631267364,-0.010090430915620823,0.0034297596953258244,0.010917282346269605,0.02243584778304574,
IL4,,,,,,,,,,,,,0.03382727775420081,,,,,,,,,
SPX,-0.03112606334828151,0.07157352472085465,0.01842571861520502,0.05739880442551343,0.037066608843233095,0.011197713239243305,-0.058756002767504055,-0.039653571786874904,-0.04304517394890317,-0.01413811701575726,-0.04955267693322665,-0.008531532775090033,,,-0.0032958552834010287,0.11121331869402282,0.022904883028513952,0.010897674307056708,-0.039791439357955066,0.13017075448064486,0.03156513378941716,6.951996421308437e-05
MFGE8,0.030721126322126285,0.008330402515819105,0.11896569217719377,0.015446695793600028,0.01734888582961404,0.019146484169571706,0.057237187664063015,0.06498182876169421,-0.008786191103204277,0.053402460530414864,0.04985668753040361,0.017654598897069943,0.04534408687416269,0.028563526662735317,0.014135452021970625,0.02854805449868772,0.0408326011672781,0.042379428170505544,0.008799491908981936,0.005416203929666982,0.07089386624706032,0.06144136117372982
TGFA,-0.017053434990202516,-0.08244871516732877,0.02517364404326015,0.03140193900582205,0.05035558337762487,0.009657810132768252,0.03547141543273232,0.055969913108296764,0.00010056651949433275,-0.02084102090501773,0.04645654283726325,-0.07940038707109763,-0.020282354459702317,0.009113518572649179,-0.011195048132204228,0.09229502150401876,0.07396427919600604,-0.017818290520471413,0.09035541791405974,0.05033141335459837,0.10256625905519862,0.04362541998394737
SLIT2,0.05497031704681787,-0.004858286817964865,0.023461798685868035,0.08442719063073333,-0.022968160862033935,0.05373830244282412,0.005535046213182741,-0.02302933760928584,-0.028346374270730317,0.037777738133196306,-0.024525244984738775,-0.0205590751315397,0.003016239096311963,0.1373679901811871,0.03397109619727406,0.12554464620449612,0.060341672049213216,0.04346093437908095,0.022508193989680524,0.0028056135210984875,0.10405092883033937,-0.027581540758912757
PLTP,-0.03648941860604079,0.0307887239975836,0.03092037974631187,-0.0396371214614088,-0.05560866262890238,0.04004614990138578,0.034420790135888016,0.15812501243376662,0.030215280016125872,-0.02540087343009291,0.06792148829531756,0.04087791471743356,0.1417661598521902,0.003921641347372905,-0.07810506319750078,-0.03435497303222907,-0.0416109255356625,0.030551030794553905,-0.030770626869127127,0.005543567918186879,0.00022316971649558943,0.036967275606780155
APOD,-0.10536121851739635,0.07698986379380611,0.0648041577492756,0.08026819939421793,0.00621963581829397,0.04900690995571237,-0.026712162627815866,0.09251835625880825,-0.038344080669981295,-0.021674903075604025,-0.06411054225065277,-0.06631761123494846,0.09758496230693146,-0.036361335755569636,0.043968505149706266,0.2848226832666123,0.20605148927761707,-0.02473854275996887,-0.005235785229507629,-0.044322693476616104,-0.02427058309580533,0.09133411796338241
