,UKF248,UKF259,UKF296,ZH1007nec,ZH916T1,ZH916bulk
COL4A4,-0.027797937056124235,-0.03508067279616142,-0.01922495622916801,,0.04269939629772638,-0.023753026108687438
TAC1,0.013941172263664394,0.07312952481735627,0.0034570694105379596,,0.01332251204819087,0.015224851980042987
RARRES2,-0.011624787608648539,-0.02994394717571145,-0.04721261024601016,0.0006416302208502224,0.06507450839462026,-0.02462021988936929
FGF7,,0.021063296562162437,0.022333735821647716,-0.010984924877258759,0.021016616247915537,-0.04373363993578155
HBEGF,0.06521134251532491,-0.0360502631123081,-0.002847893390454303,-0.15944689727684344,0.013326181011367594,-0.03426886065262753
CSF3,,-0.017348863177608028,,,0.004852993844547982,-0.014317286176842435
PI3,0.0328513925193173,-0.009367148690513067,,0.03843465931559019,-0.039916898974187875,-0.09241551522576587
PCSK1N,-0.004819987931809382,0.03517811124007003,0.024462927069848827,-0.060861761420491434,0.04692499273010124,0.051803960586772474
NTS,,,-0.002955356761623192,,0.11268798745143327,
SFRP1,0.026166998451118702,-0.012700219034386225,-0.013718239185230413,-0.06991119066683275,-0.026574648728296135,-0.04931390435788233
CXCL13,,,,,,-0.032062279491127825
MICA,0.036596107604311874,0.0015691163796901818,0.006460445939236132,0.0202016690658052,0.08193896911802057,0.016688355367394776
TG,0.000846931293420699,0.02835207868851403,-0.009927830025254514,-0.026551871761532404,0.03366207787848154,-0.020406605672938734
ADA,0.03414178537456058,-0.022625212550754593,0.0019173030981457877,0.06959045459415854,-0.017702045726595794,-0.059726666872177904
LAMC3,0.0041925946321497345,0.006567655434033959,-0.01075468545165348,-0.04068938181630919,0.010219069774674988,0.008111555289254295
CCL7,0.03186492880563132,-0.009909089658849488,,,-0.01925238691727527,-0.023622468060697052
NGF,-0.025278135053940148,0.03089280356085012,,,0.00496306954664626,-0.022603340345372418
TNFSF15,,-0.01103425598249587,,,0.002457052818098762,-0.04374704461454173
HMGB1,0.02215803784778818,-0.030690203481697768,0.0024394503329952326,-0.0007284547131974543,-0.04219389779391835,-0.02921421225652484
ITGB3BP,-0.0183094224278231,0.02396799695722131,0.003100501889561612,0.05304152075604394,0.02876680679353799,0.044355454965413016
AANAT,-0.021360389575394288,-0.010040045503484378,0.013264287844853572,0.12475121000648663,0.2600257469944293,0.01896606912707511
RELN,0.025157270119972923,0.11719978707378886,-0.04475437907173896,,,-0.036845140206050606
IL15,0.07839538480426982,0.031123752668790958,-0.024596839137757596,0.12669055072824884,0.018521696650705244,-4.23666807613178e-05
UTS2,,,,-0.004470265943760742,,
BSG,-0.018166085168272082,-0.04161919822924778,-0.038738035115251104,-0.03297932095050837,0.008943624044422803,0.003170304623635509
ADAMTS3,0.02731808158985942,0.00646015818138903,-0.019100550734506665,-0.09654228708762774,-0.04364657416840829,-0.05304722134296848
CD34,0.020605491782776604,0.0312751130421335,0.06174298575374127,-0.0041097117773892695,0.024412949105428818,-0.054329022239543556
PLAT,0.04220026373031589,0.049296440591854694,-0.03421364758506428,0.03648334604978706,0.05454396929405545,0.01212176954670067
NTF3,,,-0.018473295483785873,,,
LTA,,-0.012700218440250018,,,0.018762077003121568,
CKLF,-0.03781727229435839,-0.027299691949717556,0.024146142390040187,-0.03723782549610896,0.0720465492322834,0.02536524057324204
CD24,0.010011872064684738,-5.405463887233525e-05,-0.0011815349542004963,0.07501226565112933,-0.04335751214812195,-0.06300997498828804
HSP90AA1,0.020192895382817027,0.035711676838526746,-0.003202530800619803,0.01481645784697581,-0.08897132472217228,-0.02034646369802392
BMP4,0.019348652814904804,-0.029631134219334297,-0.01722450619397512,0.12531083945514748,0.01951267618671964,-0.019267023302159115
SCGB3A1,-0.01472269286059102,,-0.009653099523909876,0.18359797639393946,0.01190485836446541,-0.025170092354696368
IGFBP4,0.03878543239968846,-0.039441294005488216,0.0006340564653912745,-0.11955454076840741,0.02066656591253856,-0.03372119558968678
RSPO4,,-0.01943990940618174,-0.009653098111925702,,0.09395701086750594,0.05685544266908638
LEFTY2,0.05463870870093298,-0.028377533572089914,-0.010584740139710416,0.035073514856032405,0.044882406619529865,-0.04776239801856976
PF4,-0.015272430504967708,-0.008645485506639333,,,0.0033367645004656293,-0.02384062691854133
ANGPTL2,0.022985603709828314,0.04610174781263773,0.03989290190296909,-0.019228818195992644,0.01936361021810366,-0.021732357286667288
LRIG2,-0.034301521567614804,0.06951050508019539,0.037835047171663444,-0.04025942593316967,0.04290203390347087,0.012226735848016132
ICOSLG,0.018300054319795363,0.014027367586600382,-0.018319777578533168,0.13478841150246904,0.009786725438912056,-0.07129591644517108
WIF1,0.01130099143257853,,-0.01816513201841012,,,0.021692070522253522
NPPC,-0.01178707024078687,0.07390939423355422,0.007673216590634842,0.14101051991968638,,0.01704136932025876
LYZ,0.06571244338468087,-0.02562842155596886,-0.008225008792971524,0.032616311436051926,-0.008006347118691895,0.03445339566935131
EREG,,,,,-0.02024744840852937,0.009512068916978212
SPTAN1,0.050354462428823944,0.019515089454777475,-0.014423727075564408,0.040288783448626325,0.0439927143690088,0.08396680172907242
LIPC,-0.01869746921689758,0.021071795533097893,,-0.03928223773568309,0.013235223371085658,-0.02295174338320337
COL8A1,0.04349277759381049,-0.032182788801687984,-0.016030144743077197,-0.031046644989070876,-0.025811628729562594,-0.051314708463993934
GSTM2,0.08213860841978964,0.016375969575206255,-0.028531426993189012,-0.04321318368362929,-3.070515085032387e-05,0.024027971418294172
IL4,,,,0.07694268950691194,,
SPX,-0.006158488252897492,0.03344523913134161,-0.0078306197190209,,0.09711731387572875,0.04097019410340217
MFGE8,0.00458704405879119,-0.01662419921596602,0.00494398068902888,0.06818235426354301,0.045901052144674,-0.06571952060216431
TGFA,0.02274167655017586,0.023784169639131356,0.012652704514412397,0.029533896895760192,0.049141556765740856,0.029144527003648515
SLIT2,0.02365056764014318,0.08661941472439218,-0.02322689683174653,0.054970865920830426,-0.008043005027280524,-0.05921267241750629
PLTP,0.013043694008457748,0.00760489480528938,-0.03814588190462721,-0.046937802786666184,-0.030682642987573644,-0.043063049151744366
APOD,0.012439660782812273,-0.021730444114146107,0.0328406602086733,0.03747111979907541,-0.016200864091719756,0.015682199601383024
B2M,0.02846761941037321,-0.00105919622514616,0.03229396962995754,-0.004502395989860882,-0.05094516047301288,-0.042777815415797976
OMG,-0.012713082665241338,0.013709997490960111,0.00731135859784689,0.0682839320399101,0.01711700309474575,0.04417652605954003
CXCL3,-0.0004279934852513396,0.0012134372117392105,-0.010326774539853834,-0.009623413384438027,0.01552356830035209,-0.03427542433882053
CXCL10,0.015803653762089833,-0.036379108332655556,0.10950285778617602,-0.023120931888538945,-0.03644706128451645,-0.0031064784231438695
RSPO3,-0.01999890758495972,-0.01004004476163869,0.03236259614063137,,-0.01953740810046637,-0.017821502176900848
CORT,0.03335122928611346,0.04275468603157943,-0.033928731130997154,,,
NCAN,0.03993808177654782,-0.019876373704796092,-0.03667954695486104,0.027504661328437204,0.04186634932873382,0.10043519831803184
PRG4,0.008903063850901628,-0.009909091203034018,,,-0.04425749474837677,-0.0008199322614967759
ZG16B,-0.004124954126080024,-0.011500712220409385,,,-0.02436104528774299,-0.020338499851723035
TGM2,0.034806567373305994,0.007042267899469123,0.02611643891313767,0.01083490221368805,0.07827832815414366,0.015348687194629283
VEGFC,0.0198048367782552,-0.017660653779449493,0.0148523260103315,-0.04256563510878776,0.07493388279023577,-0.07141598597170387
WNT6,-0.02375474183148541,-0.01370554905676007,,-0.022269602175010058,-0.0004104464845622783,-0.021015772337097224
NRG4,-0.01356011835805831,-0.012059817294121195,0.042432355858057734,,-0.019537410290143692,0.0019901088889993936
PMCH,-0.015628766158001017,-0.016710051770909486,,,0.030600476168738348,-0.04047410840440873
COL9A1,0.0101816423238139,-0.012595598969182296,-0.02044828764224755,-0.09622404999601522,0.05326488021559156,-0.01959450446138615
GDF11,0.008074038095061771,0.009889595332974198,0.029510315058556807,0.0851042842089354,0.044827935501505975,0.014334492389098343
RAET1E,,,,,-0.02143240027124299,
IL24,,,,,,-0.035332777630485555
SORBS1,0.03797683390120773,0.027580923442805435,-0.066686984805992,-0.09238499407678558,0.014646732033834984,0.04166412984441404
DLL1,-0.0002515354363372148,0.016377537913002276,0.03055123529770511,0.0733415948927995,0.025050156713026923,0.03134101039310654
TLN1,0.011426023489998044,0.020468541773998483,0.0025352176435106217,0.0036685357268445044,0.002163141298903871,-0.007131096241001185
COL2A1,0.005290087624192846,,,,-0.02843353224778144,-0.02847395653958741
SHH,,-0.010297172694654055,-0.011083479810539266,0.02351106431965336,0.04284171604936741,-0.05758689909805494
PON2,0.013338741440151198,0.030769889290105962,0.0222217198576902,-0.006371501161842724,0.03945117687867109,0.07226436263827271
ICAM5,0.1405704439333686,0.020060427860695004,0.004350423752441184,,0.07411407539929227,-0.03333722807521345
HPX,-0.036789603494911415,-0.002346321473283912,-0.009653098539799627,0.002498154824871643,0.10170372454899564,-0.00825380101769768
SFRP2,-0.019573859393249345,-0.011727363796044454,0.005785491542282849,-0.037550092354422006,0.058925097212235905,-0.04307353145744129
CFC1,,,,,,-0.027965008191445807
CD70,0.0032988923288343242,0.081829559078935,,,4.3087590307231376e-05,-0.017774374033857263
HP,-0.021557082547828944,-0.019821982006590185,0.026794598116140964,0.03753643937628814,-0.029225828903712607,-0.06004817189416031
CXCL2,0.03571992304888345,-0.010456462725688637,-0.01341544300751763,-0.05316605375792001,3.389434715242723e-05,0.029473947712755067
NPPB,-0.018993698720269882,-9.013268191647226e-05,,,-0.01981852685366048,
CCK,0.023172790691622668,0.06562478468006004,-0.056714848486705466,,-0.009805699199059435,0.020114743829257823
SEMA6A,-0.020947188321271248,0.03363546914603175,-0.0353382497179541,-0.12246641881462796,-0.00256107741160863,-0.019591806993688565
IRAK4,-0.03336034097634768,0.03448200782053949,0.010630667841655356,0.15374111325865947,0.029951743674290467,0.04863130838250156
GSTP1,-0.0030556277375962944,-0.004077018700167259,0.0354822133087013,-0.0707624826655997,0.0579136642098975,0.09269476058531141
VCAM1,0.048717523477925934,-0.010048696328242502,0.04270103281845758,-0.06041943935252671,0.04027976386387212,-0.08759849371753788
NXPH3,0.004266573839127489,-0.02817136816041152,-0.04756649044262562,0.08333840120897179,0.10434837086622012,0.058752076083615865
MTMR4,0.010537064858846791,0.042660160645615175,-0.007743164898713552,0.0041863409402828995,0.04545647177920618,0.0009476703014253663
LAMC2,0.007464282872958164,-0.01015712353009689,,,-0.03776037125157336,-0.030433956270641216
IL10,-0.009085111067407468,-0.003371636078910879,,-0.00658752338283452,-0.0017221818227596947,-0.05294222399274268
SEMA4D,0.011226206831785483,-0.04109442549775531,0.012380061094229233,-0.08305480259084577,-0.005332413145958079,0.05199075023716279
TRH,0.02935302047862756,-0.0006005659308140733,,-0.004263253284539628,-0.022198079135724472,0.012425208111192396
SEMA6D,0.04008009698806425,-0.019783240653086193,-0.011356281130025158,-0.084161217157671,-0.015315656593003973,0.04413569860437305
CEL,,,,-0.04809750563653833,-0.013686720746057921,0.09136025500428413
PDCD1LG2,0.037904330013391996,0.010776350338028947,-0.008084610764442427,0.003986195355130762,0.04954709988939291,-0.0372510892822496
SPINT1,-0.018106960753626423,0.05508101887060088,-0.015775286746309083,0.02297680795745994,0.027086971086598674,0.004832205857335922
CTHRC1,0.022237082090994998,0.018122159799227378,0.11831448507597285,-0.07093829068688876,0.013023446474200243,-0.009242664854513806
PODXL,0.029166494157533585,0.006051740156673943,0.02315974677292993,-0.1268296871399611,0.01991958872007632,-0.01356044946961084
JAM3,-0.0200744936289264,-0.006947963769626731,0.0490420430229828,-0.036518648200515716,0.0485096691197564,0.009997199324644428
TGFB2,0.02852424432222541,0.03879186160327499,0.028459906152627813,-0.06548310685983381,0.004963864848382099,-0.047715103194223965
COL18A1,0.004554788298854161,-0.043262279038768045,0.0043416206268948815,-0.04375251263435114,-0.009838328938423695,-0.04047663733746562
NODAL,0.013583337138660435,0.009366689362453556,,0.0046968852370768005,0.039048054090409526,-0.045973119204027704
INHBB,-0.013579058709758405,-0.020056323899212178,-0.0002343961230463377,0.04678419456267943,0.013715171566906647,-0.019035465849798774
LCN1,-0.014908070808545537,,,,0.014177356977535848,-0.021346823760777785
ARF4,0.016259995027344952,0.024406326323322482,0.013461867173319281,0.034440270923332565,-0.04728089899751312,-0.06352963162705433
CXCL14,0.025789627638787005,0.044904232054084225,-0.042095309879608814,-0.0010574241229885525,-0.015843632433086688,-0.007646516395738426
LIF,-0.017756354895626745,0.04032137021212475,-0.011443968694731254,-0.05025988256926744,0.008795590482243891,-0.05382469807643917
IL17B,,,,-0.04951953395526114,0.00974229851147642,0.04055284322591569
MMP1,-0.02055323740524192,,,0.0054940132577165615,-0.03372357538937176,-0.044452573426987635
MATN1,0.0871515984596082,,,,0.0034272320768582725,-0.02199494080502666
ADAM28,-0.004229010038155447,0.03051614488898934,-0.013378806379634137,0.022100368449414477,-0.01330951306895723,0.08167799673175595
TCN2,0.024529424412905395,-0.004657218123923112,-0.03204895280012324,-0.0013173980186359415,0.009196509804164789,0.027426360222644938
THPO,0.0011948283848893994,0.03498078274957437,-0.011908536176855422,0.06762422834701506,-0.0012469227899464103,-0.03296141858516313
CUBN,0.0175084932759945,-0.036678638135159085,0.013397380491204645,-0.029440279830500547,0.05571308697635886,-0.04785284515604522
TIMP3,-0.04057161365926156,0.02959252453957534,0.017544119756847075,0.005559746186037723,0.05267136903352712,-0.06395776933875211
PIGF,0.050232134170142384,0.011646304658529116,-0.0031196400325255017,0.0035152186520405466,0.03941542280752112,-0.01885732798166958
CRH,-0.017466579884870964,-0.011614559087408853,-0.02154601584623079,,-0.03328737131088487,-0.048172391996262436
BDNF,-0.04103421892825156,0.046196450393196656,-0.01937227535378696,0.003422699756244316,-0.0007608478749587657,-0.025540159715083405
CCL5,-0.010198372297612515,-0.000787983011519144,0.03506485052499169,-0.04216797435035278,0.012514230536396555,-0.0595714320673982
GAD1,0.04857367894455544,0.0682642752905503,-0.055525263137341165,0.004723616908838957,0.027217451311794295,-0.02421726144878145
COL14A1,-0.03532597796469311,0.020109331282744763,0.057804721838544404,-0.05362271789158526,0.04863772884242501,-0.011918773387288174
HLA-A,-0.03380364570532313,-0.053032644732283606,0.03005686696223961,0.01175152730641782,-0.05048409889381151,-0.050717893743876
CD5L,0.02133173082233048,,,,,
FGF18,-0.015804095987467917,-0.009227680338602072,,,-0.022198080916658945,-0.030195083196013557
ADM,-0.02818684007817102,-0.006743467063516848,-0.02798659429322932,0.037085002295592265,0.04791533803921272,-0.056749523190462337
CCL15,-0.0058518388341940375,,0.0043738356101711996,,-0.01925239385570919,
GNAI2,0.004610671513622444,-0.035347130506449054,-0.001848174161936403,-0.10722924083637772,-0.03761245439943464,-0.08132414059027078
HDC,,,-0.014497111092583392,,0.07902523569105674,0.0004836542254162008
COL11A1,0.024036237203294692,-0.013320189039494107,-0.032314794096138265,-0.026946446707851453,0.03768290471252361,-0.038344004212187616
NUCB2,0.005344067384405967,-0.014859018267480189,-0.033681319998350105,0.003550076970369299,-0.030931048857979152,0.002596557420570831
FGF16,,,,,,-0.021673145023353817
CXCL1,-0.025090513412401354,0.05882264668031142,0.04125740538103465,0.08454115120715196,-0.004170733896759867,0.06661679280588556
VCAN,-0.01584194389690883,-0.009046946247959119,0.0022962018931872116,-0.006413651715922916,-0.00577901065278526,-0.06383123072166859
MMP7,0.02357223381472922,-0.018345256206222554,-0.020934425323754457,0.12505241858888114,0.0038180011560390585,-0.06634050544040222
PTPN6,0.021300721106946547,0.0026239212071868666,-0.012970402840951953,-0.0021490303563566145,0.07488274381373686,0.017488597820291905
PTGS2,-0.011635106814632517,0.017066856587994422,-0.023111673317535428,0.019406218800294875,-0.010044087890754061,-0.022125264719179197
XCL1,-0.019140245264521582,-0.010040046451398553,,,,-0.02561700046887872
CD58,-0.012745799627695426,0.006217120392584697,-0.027580884617494774,-0.023901029512839952,0.058825046122908294,-0.048199579548702166
TNFSF14,0.05294747946704161,0.028315077875766974,0.015745199100958802,-0.046148053530765884,-0.007702489580867457,0.0004635492928822283
CNTN4,-0.013994181094895369,0.06590339998060316,-0.007947099024166909,,-0.03275914540884285,0.008726088506140314
NTF4,,-0.01270021908389758,,,,
INSL3,-0.01714612725199644,-0.009227678528646432,,,0.03603672040602562,
BTLA,,-0.014647130157605421,-0.013517075183412419,,-0.008478058383107182,
MFNG,0.03654198786566085,-0.024176873423649263,0.02385478324235999,-0.005094534796480267,0.04867867779596802,-0.019587792167189307
ICAM1,0.018165071852990905,0.0018523830073420232,0.02131302978686359,-0.11886852468111242,-0.03943478576556858,-0.019897565778841417
PROS1,0.08398203766492583,0.020878694586619645,0.024479067610047006,-0.18475223869022098,-0.03887075147420189,0.005408173111438323
CLCF1,0.0046358530968367345,0.0025097312432336163,0.010471976350823845,-0.06256000160612883,0.02022299840418503,-0.04400165137257444
PSAP,0.02511360104576047,-0.01852250047890545,0.009635292773913217,-0.03383228866419661,-0.06476836700825832,-0.06430887158303662
EFEMP1,0.007064846144265833,0.030399679145090217,0.006873000274860464,-0.1175116119446182,-0.02351671584259361,-0.07369656005466492
C1QTNF1,0.036622288770309035,-0.05561983836295182,0.07596583158685591,0.008870051496489196,-0.07596140694228935,-0.02728872197462704
ALB,-0.0265083601584861,0.10748146541195683,-0.012022029224119608,0.07837613453128385,-0.029807858841634574,0.08229615702354534
EFNA3,-0.037724338001588066,-0.030789639127057376,0.014873394295211164,0.07895765614501138,0.008980439041217696,-0.017111897382511124
DRAXIN,-0.013883909495175007,0.059158812871279526,-0.009653099523909876,-0.04614566775184519,-0.018808464261819164,-0.06593178628215475
RAET1L,-0.013356999650555278,,-0.011561759122716318,,,
NPTX2,0.006704540622884166,0.005469099627952984,0.008300190582674569,-0.058545225311648276,-0.051343242829857166,-0.0018176767590959689
FGF11,-0.024370232295452307,-0.001390728659365011,0.03163949351396786,-0.09763357319301703,0.022104161191613694,0.00737033202158008
CD59,0.05224670556421342,-0.028162733081674718,0.0007671246325345411,-0.005327460333826153,-0.01009948689896002,-0.07661813166507875
COL9A2,-0.016388914630494945,0.017519176318287623,-0.008406405082063506,0.006567273595872133,0.061636764251459135,-0.03680069310190296
DLL3,0.020737821477850606,-0.018730786372295,0.02261969272801995,0.10245401973246879,0.0634668825431056,-0.028326405224526615
FGF5,,,,,0.0977195265762624,0.015517945752432875
LIN7C,-0.006706318766211287,0.021103091220993492,0.028145463282664224,-0.040244525888859614,0.024343953745146703,0.00037853057703302084
GDF7,0.03456132280696034,0.0715799377334361,-0.010584739728387395,,0.16133932206142673,-0.033622183889698266
PSPN,0.054188422331023126,0.0017509482819366956,-0.03941869137131659,0.05638699696343754,0.05459800514722842,0.004404905464691696
ANGPT1,-0.0573355370917587,0.03486644649729373,-0.06335590591149527,0.20119574545093166,0.03544749760845613,-0.002143153778029715
PNOC,-0.015882311421806277,0.03900217481135695,0.007929694644438092,,-0.02720688992312242,-0.04560377255654539
L1CAM,0.004900563189580434,0.08777454154459263,-0.01812281939421267,-0.040951695642475555,0.05755733601775978,-0.021518640063010554
APOA1,-0.005926992176883474,-0.014370584687686528,0.048636236149877055,-0.010785650322128682,0.03693832442335367,-0.019071790746440897
PSEN1,-0.0016513153641633618,0.06792774017513821,-0.017387951494904186,0.10689949049449884,0.0451660830405995,-0.020480705084569714
CALM2,0.09523468746509738,-0.025362267640584815,-0.02692686929819893,-0.03522345892994708,0.012655744907251654,0.08761159580597892
CLEC2B,0.03825520990092585,0.01355702511653651,0.0447036409246386,0.0018706923880090264,-0.01157135435608687,-0.02282891453064335
NTNG1,0.05317397518044704,0.029118154389263566,-0.02967982260699522,0.02070251938344375,-0.0061946447943423385,-0.02325775971640541
LRIG1,-0.0015678702979693114,0.024650983786848935,0.05678566331895318,-0.0007565478011270322,0.03760382432843092,-0.02274944101375081
CPAMD8,-0.026835593418513812,-0.010914697149859948,-0.019591478021198722,,0.08110444039159492,0.03998879593971635
GHRL,0.05363997312973134,0.06706922949612426,-0.009653099523909876,-0.014060406034632924,0.03052219733003741,-0.021015779582028382
NPY,0.005461057896341827,0.045796361115638576,-0.02603590650313529,0.03081951628539884,0.06732331448776903,-0.01752667316538695
MMP2,0.026066926413386156,0.009509298323267728,0.011977985417276236,-0.06897810876952526,0.026082318267110327,-0.0070992616122378975
LHB,,-0.009505876936736693,,,,
PPY,-0.022522540972318122,-0.016546959327571917,,,0.033087441115079184,0.028153134980607394
ALKAL2,0.04294992866353548,0.021560486101627124,0.018232781316055297,0.04483055783800307,0.01039559092329701,-0.03191408161174058
CSF1,0.0862477017631733,-0.023399241805055943,0.047283742965241904,-0.1391909887347825,0.04298564804078694,-0.027535921680346867
SEMA4C,0.04472577490958951,0.003684130876058479,0.0029660304430703752,-0.13503977070619583,0.07373318025795576,0.0028169955061770314
BMP8A,,,,,0.1184621361360514,
ICAM2,-0.037501847925222785,0.013021904865712286,0.019938288694256335,-0.037073682692595304,0.043679679009779274,0.05177390759991925
SYTL3,-0.018492362664343485,-0.013627987952726175,-0.021746719831836982,0.02772302783761037,-0.02303147595328584,-0.06061853609663638
IL1A,-0.012964032999906854,-0.011668714455172322,0.0070766094976071675,0.06854429381695298,-0.021645403479906893,-0.011290928715543644
HLA-G,-0.020553233051483943,0.018430984489461563,,-0.04256563510878776,,
PGF,-0.02166827885594947,-0.055079667741490416,-0.0012636171924697295,-0.0009211922362713229,0.06774500575994162,-0.03148144468741042
LGALS8,0.06505289348976193,-0.03830370700459609,-0.01941282640581003,0.025732859617823893,0.03284538770661867,-0.07353917696965288
DKK3,0.047761382856141225,-0.019042523429539306,-0.06318302116267246,0.009788780205798124,0.06661455601321527,0.02712874452695081
COL16A1,-0.029264227789034356,0.058992087884968174,-0.010240005359277661,-0.03463626713093014,0.05767365963229621,-0.02656178400676352
TPH1,-0.015091292893195883,0.04625569868516152,,-0.055352430410653713,0.05576735161641911,0.005284357212925288
TNC,0.04079763113717887,0.039243253234863676,-0.02829434302249542,-0.03537093013282681,-0.0022046028348085235,-0.08617450508711691
TNFSF9,-0.013569068978491217,0.001044884178496714,-0.016123591429055947,,0.06539551509630534,-0.004236765124652147
C4A,,-0.011269768712818791,,-0.04998641860401087,-0.004769983722252472,
CNTN2,-0.03078853685970797,0.02194572843157596,-0.0344394965444755,0.09428254226445797,0.06265142459435839,0.019980776446295534
F7,-0.014722693596715847,,,,,-0.02946838861172873
LUM,0.034121414363612906,0.004345722047642395,0.013779940411400916,-0.05373681919831741,0.019485447939678765,-0.010704934979906858
BTC,-0.013356994086935638,-0.025800938568781732,-0.048422432390394454,,0.0019338464436597582,0.030298196518520178
APOC1,-0.0126770670180971,0.0001383048511975789,-0.033324230273415745,-0.024075452470930906,0.04353780987323263,0.05493388081425875
PKM,0.0054891468615022795,-0.01754975908892535,-0.0031095074354332538,-0.06877077969611324,-0.019435335379093605,-0.07785537092669753
TNF,-0.01342544603480752,-0.013214384268790333,-0.014112618165310656,-0.0403412997724353,0.11587600142354705,0.12634945345666332
GNAS,0.013738278058207588,0.02055940090340931,-0.06341573420262396,-0.0566757000412059,-0.02472073399727983,0.06108403350501874
BMP8B,0.12824199620225873,-0.014555479852739714,0.05051141620357785,0.054162361727195914,-0.010539596648087528,0.05270207260255498
LIPH,-0.015091289177837561,-0.014277317990388474,,-0.04256565965950412,-0.007797071603287908,-0.036571505380941866
CCL28,0.07429815352237674,,-0.01108348063541246,0.02233010649925169,-0.018372290778254793,-0.034699646815215146
PTPN11,0.013619070501398113,-0.010790750268428368,-0.010306552080967693,0.013029590157357192,0.01621555047380949,0.030059299724049773
ADAM12,0.03754896991653842,0.038690094210816844,0.01600884901591613,-0.056669779514736,-0.004239869996155163,-0.017440310259196592
EPO,0.04736752028207804,-0.014555480260308477,,,0.022845496031113497,
EDN3,-0.02628831044143339,-0.018119549772482674,0.012364192385530638,,-0.01102026064054102,-0.008663670339419083
CCL22,,,,,-0.030190409529193427,
CCL2,0.03077077983132062,-0.034092628364981295,0.042846957367905246,-0.11968367128245332,0.00547802168852454,-0.110524113052196
DSCAM,-0.023708775738450063,0.002794497399323813,-0.025783223577628033,-0.1602300571085235,0.022009579961562456,0.042490535134053035
GPHA2,0.02318282790521191,,,,,
ANG,-0.015020197706434455,0.02817489410346517,0.003099149173277195,0.07487391442564476,0.01865826006438828,0.06989385979205959
FBLN2,-0.009723976597640635,0.0309465655013877,0.012512927373211167,0.04928038966190179,0.013774895783011535,0.020192354957236886
VTN,0.060228437582501244,0.09294544171403006,-0.01477946019038484,0.05312977798139514,0.05846079718067616,-0.022518879772796735
VEGFA,-0.033867510367010384,0.03699489716110827,-0.03633936643876317,0.034592289998425105,-0.08643741407442136,-0.0565220928013462
F10,,,0.024421392805887752,,-0.022273094045699875,-0.012866660709621208
SERPINA1,-0.024779061453342566,0.009414412179971812,0.002738179665171009,0.07214071749965638,-0.013707676125813296,-0.04668000748199308
VWF,-0.009938107446153399,-0.008726314944662356,0.009877149693560698,-0.022254715326453667,0.014099914203089477,-6.980637376841726e-06
GDNF,-0.00898499345046623,-0.011839155659577298,,,,
VASP,0.047092355088456904,0.02241949302100206,-0.029535995270203046,0.10459739684332514,0.006255813314651737,-0.04038092929713256
ADAM15,-0.013166840370400201,-0.02627015397586083,0.045852232449382746,-0.02969427288166989,0.0040814493857756155,-0.0004163807979924947
WNT2,-0.01339575644276511,,-0.012575040021027634,-0.04713082667678228,0.088572789660713,0.012872240788717373
CALCB,,,,,,0.020009303439364228
