,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.00019022280932911768,,,,,,,,,,,,0.03394189496877486,,-0.017721708940152518,
BMP1,-0.04626360374432647,0.03892750172921802,0.02036110439114759,-0.00897400866960252,0.04572533078316854,-0.043940319719760645,0.1043713571350973,0.0242516915307456,0.2585731041651742,0.04920757015076837,0.0044648731722271365,-0.013752949403081553,0.043923732768955295,0.0910915761395474,0.027012706389149762,0.11566058855328243,0.012033080434712873,0.05302200027474882,0.07528016323248525,0.0660567656594525,0.04751366483458113,-0.07473377880883812,0.10721550031170478,0.05152285608273482
NDP,0.00868287843973429,0.060874409087596344,0.01959342995826416,-0.050676920484482885,0.07265946272530105,0.06179901128001288,-0.04493213851821239,0.013576238572564476,0.01151399138005757,0.03303138080626769,-0.00876923392958211,0.06692642700191032,0.024598796929609364,0.05509188195928261,0.05820990181192704,-0.08589146695396743,-0.01134214654886645,-0.06247763187278354,0.017871313766453296,0.047783112546977924,0.019493336852160602,0.018533823774676245,0.08688932576302363,0.007965542245060976
TNFSF18,-0.02707645390761094,0.055580758742644724,0.024620521832237896,0.0017261388945189777,,,,-0.004478947880260731,0.13819879051064018,0.008182712885595553,,,,,-0.04180500885341246,,0.11872516279828998,,,,-0.03223434098561193,,0.023630488339091933,0.050302616633492316
IL36G,,,,,,,,,,,,,,-0.005063718531149016,,,,,,,,,,
RTN4,-0.025883152819304107,-0.07528296567315296,0.03429106557579697,-0.04061431491918024,0.034552608446647155,0.01790764465078108,-0.05894921052359903,-0.11066002198893526,-0.25953169839380485,0.04571449446130878,0.006188946198421321,0.03572436000666565,-0.0553566347403905,-0.07143594227583172,-0.06280767849311782,0.008735052120068405,0.029639853976933105,-0.04078798085548162,-0.04037026319971578,-0.06664996209899504,0.011234210318529447,0.04748522357366303,0.044698366510691846,-0.04820105389995395
HEBP1,0.022696786632852083,0.06358739418004433,0.012742504457906558,0.0018281917648274222,0.03797907397700255,0.01193266026456037,-0.043950355914390865,0.09955351229232344,0.11564051642968744,0.06338789698885364,-0.0062770709514965335,-0.049163105089705714,-0.007640326708338382,0.011823801294264495,-0.020104355034866316,0.035110562828989125,0.05755362582497114,0.05131386544794833,0.06328535377184707,0.0559871019425035,0.018605446889942256,-0.03887281847058691,0.06580320300859584,0.00926234311389392
WNT7B,-0.0034060012131116937,-0.0846254649701455,0.03698455895561217,-0.014671805307795716,0.014815516284927216,0.008692392365444813,-2.3287045991986602e-05,-0.017200885581181186,-0.09298344695612434,-0.022979365636714533,0.013692277847689697,,0.06476399977610729,-0.015547117737426792,-0.04602323435258364,-0.03700195444462957,,0.0012792433323071703,0.11050878907571034,0.1317507917644734,0.0048898256104096625,-0.015610030722926431,0.047241822583856,0.0872973014420628
PTMA,-0.02790626214122951,-0.02741018383568104,0.036429310860764945,-0.01730310244339619,0.07004757061693953,0.06777519720229705,-0.003027023513207819,0.09960458355540351,-0.171031887828038,0.007524325108440308,0.01733380218682081,-0.07609166718453345,0.09735533567650625,0.12670531696007958,-0.025208108463622814,-0.057902228305925604,0.03950040398086322,-0.011852039657686718,-0.003438797974946351,-0.07760622339124425,-0.0017906181785944425,-0.01134903627702162,-0.05617277418302939,-0.017685293125580676
FASLG,0.015524572459013175,,,,,,,,,,,,,,,,,,,,,,0.0495415779269595,
