,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,ZH8812bulk,ZH916bulk
NPPC,0.07655679797711681,0.06422663940881324,0.077523106177103,0.029409222695993435,0.08844128991432744,-0.024501484883431113,-0.02493160928352398,0.09468382282292778
LYZ,0.009002529076435893,-0.05417946809903586,-0.03385990206879501,-0.058155190492744396,-0.010001699016710483,0.010497607263933739,-0.07023365615972811,0.04357553130137622
EREG,-0.033762058222898676,,-0.03071015553181725,,,,,-0.08275495954560623
SPTAN1,0.03937826353710706,0.02749572785066586,-0.001130003602526411,0.15204221936530904,-0.014310507716517259,0.05215072408316747,0.04003316800213647,0.03360468065675577
LIPC,,0.03222355615222437,-0.02112826728070621,-0.036552471087190445,0.025553756024622464,,-0.03060229275051205,-0.02927148130686006
COL8A1,0.08159361942237771,-0.02219833598961029,-0.011398877084323232,-0.049013036925466935,-0.01726034434079475,-0.034347054245121814,-0.0451855990231569,0.039200099907019365
GSTM2,-0.02738125810705946,0.044667377908953684,-0.005288139467056151,-0.05119590753039474,-0.023445641923502313,0.016776580211346644,0.04134666892020631,-0.022648279804203832
SPX,,0.051537787082272135,0.02191897415211836,0.17187717508416206,-0.0023254770648427634,0.0052121034084970375,0.028842413370599937,-0.0263525844485808
MFGE8,0.044843316711544075,-0.04214877542070499,-0.0055176157221667734,-0.0639719579270907,-0.023720956397963518,-0.012600105931292552,-0.06423947372383135,0.04360894059384892
TGFA,0.0049037279450102915,-0.039186915699770404,0.02763267718927613,-0.12319714378120064,-0.09151981146434954,-0.009479754742407073,-0.051037518086862084,0.033701886800530684
SLIT2,0.03129255400255094,0.11901720774584595,-0.017206849432415905,0.16998829352111108,0.08058193502548935,0.039559804435419066,-0.037067180861362625,0.1549127943132721
PLTP,0.07885497258270015,-0.03432479202769203,-0.02154997441968958,-0.12351477034342646,-0.024832031782983825,0.021088905954886567,-0.022064786906271047,0.02189440521193444
APOD,0.128704006286036,0.08505274215763303,0.04853351428804729,-0.15629761017984914,-0.022558355691657917,0.009039272325285126,-0.03317537734113026,-0.06797253568287293
B2M,0.06064460012559188,0.0720673175343639,-0.02464485763322207,-0.1675032371385206,-0.0053824097985882054,-0.00783644482165688,0.008725045547847725,0.13711880331145201
OMG,0.08141956509239942,0.04530457029400125,0.03645421647044903,0.007784821066807571,0.02273296177531691,0.011368611209509298,0.02048347285811567,0.07383780764680219
CXCL3,-0.047160816335877404,0.027727334135460264,-0.03916461690002341,-0.018349036232080847,-0.010462591630866831,0.07263475068915155,-0.018506057264728114,-0.0539541783289076
CXCL10,,0.024475702207056006,-0.02314158938485875,-0.13117135854493261,-0.04552219230480455,-0.028650403798310877,-0.02493160657262193,-0.049242109703456216
RSPO3,-0.0038977693984423053,0.14614593618772545,-0.021128254254092985,0.010978064634198663,0.08115988090271872,-0.03951461421155611,,0.046913833780749044
CORT,0.3051013007605744,0.17107556993633444,0.031017918937177938,0.25760266987407837,0.05413731323846085,0.05706011416212503,,
NCAN,0.08473845968091741,-0.04253815368828885,-0.001186805243722842,-0.04780726413115483,0.012648522265661209,-0.0043011907494002735,-0.011937813568090826,0.05768636123219828
PRG4,0.009260997328021395,-0.020810635556712486,0.03297078514798616,-0.019879508425426597,0.014374463431414408,,,0.021465125555449733
ZG16B,,-0.024153287698905006,,0.033520922894497214,-0.020217282106737337,,,-0.04044690919692227
TGM2,-0.012509740625818758,-0.003384502786128635,0.01281134212643469,-0.05144285829837989,-0.01556662454082326,0.018494457826927903,0.021297312588491622,0.009709697071977743
VEGFC,-0.03724336781913886,-0.028702926418307184,-0.02328662655404886,-0.02620988370841099,0.030641597769744316,0.04188165811503093,-0.02440979447775101,0.008435853051099632
WNT6,-0.03538286082967514,0.045150179711207404,0.050254139508392845,-0.01954889342741907,-0.013063003643089021,,,-0.06336283942810604
NRG4,-0.018774377512795568,0.10416245699311004,0.044898166238279885,0.04037875438715286,0.006418531000596567,0.03384024357116131,-0.019600712390741848,-0.01951651813906642
PMCH,,0.008397097003180287,,,-0.029592501434585944,,,0.018468899715118337
COL9A1,-0.03331301275559969,0.027587941747133544,-0.05275522296233706,-0.04167679334604333,-0.03047657939381237,0.025440335019689037,-0.06299036617979618,0.010522021129146129
GDF11,0.012615595159558127,0.005554450493927949,0.03518188681823627,-0.03276809730327135,-0.021738960802066633,0.028127136436693147,0.009159463538437315,0.05035208061714163
IL24,,,,,,,,-0.08737136487926447
SORBS1,0.052808241890121635,0.020196690327145272,-0.0005955968836468674,-0.013674339747426777,0.07082792396549835,0.06027801617095394,-0.05335170607083438,0.02664680831351185
DLL1,0.025095964391349257,0.03933816819122677,0.0006305657337415052,-0.047035689703993334,-0.014995316018952104,-0.005875906939129927,-0.0536084529933437,0.1430776070545858
TLN1,0.026641916677866525,-0.03628507551078629,0.0055970997135257015,-0.11125716077866125,0.02314028417442715,0.03174446179026468,-0.0375558503962697,0.08588600473505911
COL2A1,,,-0.013511379400554692,-0.018349042476461238,,,,0.012862663748894965
SHH,,0.031934684073861665,0.03342576515254576,-0.014424576911752586,-0.07905295101577224,0.06448372602601181,-0.02928874494729228,0.07924082453109416
PON2,0.025939361941921077,0.06448982064744509,0.05363813861392396,-0.14394915823683355,0.08361992067718625,-0.05645406383549366,-0.003911582612036388,0.03790803742008449
ICAM5,-0.007291194251940038,0.010933883140166816,-0.02497910892763115,0.12305928073299774,-0.01770161259868519,0.04732396741828153,,0.030831332070870878
HPX,-0.02504741296058339,-0.011017275722636383,0.07100975451993419,-0.026720028659600086,-0.018864339444456885,-0.017630072246456685,-0.02627951864613784,-0.02228429429267352
SFRP2,,-0.024629291324489953,,-0.014644241494623187,-0.03306665398558469,-0.045514199942957766,-0.051848459483658356,0.13536892578435955
CFC1,,,,,0.039710070076338366,,,-0.02674367413847907
CD70,,-0.00014586175668883754,,,-0.04746130102658404,,,-0.057752631249211255
HP,0.056201859697979,-0.07265049896548616,-0.009004466920328674,-0.004880622786524069,-0.005747598784324786,0.02939162072886393,0.016504813221056413,0.13022013502687999
CXCL2,-0.04648259100214449,0.043609079073078316,-0.06039396230201823,-0.037209808088059695,-0.07537394493076219,0.045583392005721576,0.014370196283359728,-0.049027455636952176
NPPB,-0.036261167634451315,-0.01753379939885127,,,-0.022279487721594163,,,
CCK,0.13958854468555307,0.13606145061546193,0.060115391455420886,0.13748458037317585,0.07511131331971481,0.05074761567308833,0.04579055081913311,0.03123665352124541
SEMA6A,0.01317329332387645,0.013568495493145998,0.04288085131272113,-0.1274075980361279,0.013802716400486876,0.04571266541345638,-0.0001843702950595696,0.12378302647228942
IRAK4,0.02106973649967167,-0.034962498254018946,0.05460632048018378,-0.06162634901402191,0.008743917002735697,-0.008520308613379185,-0.07521364866016013,-0.014993078797194503
GSTP1,-0.03723838109468339,0.016692246222442912,-0.0005848140326312109,-0.1425387121242535,-0.0214081496948744,0.001570851070540304,-0.052492584402123246,-0.03586006752274517
VCAM1,0.009326512204994626,0.04259581532648051,0.007941241506433506,-0.11773501085391795,0.012713785535346593,0.017471553267789167,0.08889838173994402,-0.007840959841224265
NXPH3,-0.002145073358531524,0.02645618757889614,-0.0014554314178644335,-0.048996916184267346,-0.02356710135456053,0.012206924452205309,-0.03417008440654833,-0.014413538584176084
MTMR4,0.07814172146090145,0.041055527080400125,0.07599588093931683,0.04413281591618789,-0.032367592427807935,0.043055704925063595,-0.060807268571611485,0.15039335959459463
LAMC2,,0.03279476709712295,,,-0.028047389448591954,,-0.018950859022446878,-0.01081493229677574
IL10,0.05320006098448153,-0.015838841240795785,-0.0330233998144082,-0.024078040626504333,-0.07004540978762948,,-0.018279923468349866,-0.043601276955716965
SEMA4D,0.04810661690972516,0.0033231105832281665,0.037510348889383496,-0.06555053839406176,0.03706055849710459,0.004576415667634354,-0.012349114255488236,0.11041460196113242
TRH,0.007293578996816482,0.07304052158035101,-0.013296221714613069,-0.003196139342978131,-0.05607068016013955,,-0.041887008390139764,0.30593836834825305
SEMA6D,0.07112904772449472,0.0010816352683200457,0.04573833409593491,-0.003754393200254904,0.04031162061180188,-0.0171566685021636,0.05457260192922652,0.1770885732638805
CEL,-0.02122846110609675,,0.07143763484020653,,,,-0.036941188253400814,-0.005466326714459567
PDCD1LG2,0.07717126066489069,0.044011832018892326,0.13765604835863918,-0.00333916324212268,0.06731674345285818,0.008919250098142562,-0.0228865790543249,0.03727586181121678
SPINT1,-0.004717606689385477,0.03415821008469215,-0.02470194224409058,-0.04576016257227723,-0.01684644553013482,-0.02881141675901433,-0.00797132466872649,-0.0036266193240227155
CTHRC1,-0.022728566708095928,-0.04412914704428454,0.003273130652062979,-0.06702164453928357,0.0008205137586276035,0.0013000756925744805,-0.00837755443705618,0.15418345163724426
PODXL,0.05380354783352748,-0.025579797465584923,0.02970620800666194,-0.12040673548218751,0.02128283406022126,0.020212759726238764,0.015302842589660085,0.28320572453434306
JAM3,0.021760318494297652,-0.02075548164715482,-0.029872224314853032,-0.15372262581718388,-0.01893128288684923,-0.00683454480931918,-0.0019813310282752296,0.1535641347129272
TGFB2,-0.0061756735887611505,0.0241439327475171,0.010851060998349139,-0.11607934377609842,0.041456004553322816,0.028829064529608418,0.02033620367481158,0.08699900808539901
COL18A1,0.06971328546141717,-0.03406892154979035,0.04106894654483282,-0.054303861419998226,-0.04940068928857536,0.005260380344118024,-0.05335728250043879,0.17927628952792118
NODAL,,0.00653802115885421,0.03892316045130438,-0.048356022313992324,,,-0.02850817525940616,0.012223891582142297
INHBB,0.03289207993338152,-0.0003780884015684694,0.022126641543210517,-0.054563735408006526,-0.04151588164290281,-0.028065330384621164,0.030876457205758122,0.18257784547513514
LCN1,,,,0.008565680233448404,,,,-0.021419466366358757
ARF4,-0.043441939115950054,0.03985378018774412,-0.004007847941498968,-0.06779710053552435,-0.025761082342742707,-0.01250121261005591,0.030306533911343705,0.10848678359420458
CXCL14,-0.025292857491435155,-0.04157542907988007,0.07770385181596332,0.019998511267193732,-0.035524601985675655,0.06410593716426878,0.012527060165115279,-0.010463336698546806
LIF,-0.00857870518348481,-0.0019315931958453609,-0.023770877669794226,-0.0591365281859745,-0.04100035598480026,0.08993709812364536,-0.009151899326869335,-0.004382361138227111
IL17B,-0.01934467977018814,,,-0.026593268774761567,,,,0.08894137489492902
MMP1,-0.009710742899073487,,0.042148728993248535,,,,,-0.03235648399288615
MATN1,-0.030903072546712033,,,-0.01688221832524822,0.08062241439414564,,-0.01916970972919877,0.04407787783973771
ADAM28,0.019236558391106107,-0.012366789013259003,0.06367599134570522,-0.07266501835586467,-0.011150975471405354,-0.011410459447294309,0.08278561013802284,-0.019418220502975345
TCN2,0.003960420765539413,-0.033609491392769926,0.01263687715578352,-0.04612896163189403,0.05399923950967108,0.047011090190151296,0.0034801061848779135,0.06262396494778573
THPO,,0.0479388053518434,,-0.02044018893080452,0.02861105025374858,0.030340099651145272,,0.05829362469113757
CUBN,0.1392613065213371,-0.038319882360355495,-0.022086220874286834,-0.041099398577643005,-0.010313045109247125,-0.019829520998588486,-0.03197015137739724,0.029298170802364444
TIMP3,-0.07023101230626255,0.02771989012810693,0.023911981735201853,-0.06504060614271602,-0.012668440678966232,0.02621489556799145,0.0554758781763488,0.12394466718474739
PIGF,0.06626687196047464,0.0478349094368655,0.04517216498624339,-0.07891302479851531,0.005167353205903083,-0.027300357659461313,-0.028869751526916232,0.08092779830756475
CRH,,-0.024392383859173875,-0.01351138187967556,-0.024761178598715326,0.005613934311703805,-0.03935086899053185,-0.03231030540134412,0.09713997991028366
BDNF,0.014953215636931513,-0.059834261801728295,-0.029456948561258342,0.18966935500005827,-0.05372211426116892,0.118691921477667,-0.015816764579559373,0.12035839116310494
CCL5,,-0.038712232148210096,-0.06065735270794503,-0.03655246907455892,-0.0375495249064021,-0.009843587823678505,0.07800738721439296,-0.04183049647474528
GAD1,0.1217269346150634,0.1763041375565892,0.049018155943049334,0.1547337452560547,0.1130754764414922,0.04531263452902616,-0.054194745252976725,0.19232646771145404
COL14A1,0.014824553360912446,-0.024596342967634313,-0.015008093422804278,-0.028564636378713017,0.043898797432416835,-0.02848856877047268,-0.023070702567858526,-0.008588117507793248
HLA-A,0.035338297757211604,0.007293729740786458,-0.02517090470103329,-0.14431315220660593,-0.04361423082771966,-0.0027121306071745724,-0.032217211053036376,0.15892873563513724
FGF18,-0.019344658167759404,0.010355565196443607,-0.01843506671619396,,0.047024052983798026,,,0.02471700718552798
ADM,-0.055894195736428766,3.167226019224092e-05,-0.022735967081122348,-0.0454920817107456,-0.034449407382984985,-0.03243778820477401,-0.009381458825836318,-0.08685380301686946
CCL15,,,,,,0.02958472742097865,,
GNAI2,0.033666748256860175,-0.034738672254584664,0.038026119489153826,-0.14386377713841295,0.004307018540667773,0.018709642469882666,-0.07657287025602598,0.17356851604543236
HDC,,,,-0.0527030631403009,,-0.02647700268192425,,-0.05756022144331326
COL11A1,-0.04511207424091015,-0.015499633666674489,0.0656943913833331,0.05133020253396681,0.024612280748932895,-0.030617900348056695,-0.014789701092077244,0.09192930559946803
NUCB2,-0.05536077719137298,-0.004342048036253517,-0.04229496693615657,0.015416339489158656,-0.007971852462472733,-0.0018148974807902438,-0.039138766295731126,0.07035342483282767
FGF16,,,,,,,,-0.012540978981576729
CXCL1,-0.0190615121742003,0.17580301031581844,-0.004818322880511959,-0.019728810747686114,-0.05104577055596639,-0.019792013308646342,0.025523161117377072,-0.04014300667472085
VCAN,0.05464801324446264,-0.04980207209441133,0.03216796605539691,-0.1418138332958852,0.016244197287132122,-0.011897669338330223,0.02463291146318774,0.16324943159695313
MMP7,,0.022704601665580675,,-0.011753386899686172,-0.02227948759986734,0.006317667416182813,,0.10172382419028674
PTPN6,0.0034682637802112967,0.05126759151629416,-0.010663973756869246,-0.037672011471771835,-0.04771186842502694,-0.015121945226140437,0.0366227998042493,0.06815230595433958
PTGS2,-0.027753385953633428,0.004084385086268979,-0.037919395392588026,0.18221843929655246,0.00554383244708357,0.07577029373086709,-0.02369864351919102,-0.031239674740172706
XCL1,,-0.021085661983668638,-0.014138105836201462,,-0.028159516000300738,,,0.012896742981455793
CD58,0.047725990791239264,0.022436677773849768,0.013783013966088633,-0.0841651778465718,-0.03464896965745256,-0.018100012813114828,0.017590574251711916,0.05439011808718845
TNFSF14,0.022206301386957096,-0.0015932685692501005,-0.039794046897323423,-0.024489908899553815,-0.02725301267692882,-0.019331588981887485,0.01650804756905022,0.03873644403527589
CNTN4,0.14708388290719862,0.08721305710387828,-0.03329725973676069,0.13256754388682146,0.03243415468553945,0.04635131754760633,0.06150521593847343,0.10410704361200523
NTF4,,-0.005192314084623752,,,,,,
INSL3,,-0.019379562763067907,,,0.0275587184643746,,,
BTLA,,0.03382670904874046,0.03552831927124936,,,-0.0011580495201857608,,
MFNG,0.06541739061171173,-0.012303821794854676,0.03393900498911508,-0.09393000926718433,-0.021805676853181716,0.020838097601421628,0.018203172088878426,-0.015625027836305917
ICAM1,-0.05392615951656055,0.034578671764811254,-0.018478040396007697,-0.06924794141456939,-0.04056644251803436,-0.025423187580897892,0.019458062212113148,0.0793861450139453
PROS1,-0.013601201063716385,0.01305184773837656,0.024786853633565226,-0.06904855757818953,-0.05985991510217501,-0.01484473964246053,-0.014254453746564297,0.10843373586841241
CLCF1,-0.013679104702495407,0.09204837626276825,-0.013213638813065762,-0.0022362757619419846,0.05299108265611992,0.0008298998447982179,0.10438815698459314,0.0658786922885135
PSAP,0.09159986449537218,-0.018105909609705227,-0.014008966285050002,0.11378774021340748,0.07733389860180853,-0.01948192861991013,0.06559605388467657,0.14850256871626827
EFEMP1,-0.06077150321919532,-0.01348178148080096,-0.008357971713105218,-0.09353429755319785,-0.011406210467853574,-0.020055066456322917,0.023035535042466658,0.15446237754070055
C1QTNF1,-0.06138410648395654,-0.045234851459970214,0.010255802079178008,-0.04804095869985341,0.0167952976663676,-0.036423362030560014,0.0268878443005952,0.1243059824461772
ALB,,0.06132170881139279,-0.03481584926753072,-0.01971482776818593,-0.02804738873065169,0.029056757829966067,-0.06331853173670003,0.011938523494905283
EFNA3,0.025279568338720953,-0.04659715069308742,-0.019629522624871526,0.1431546762923943,0.04151142125448069,0.053824189582087956,-0.002848188689262931,0.08864322943723184
DRAXIN,0.027258770785052018,0.004903871426782955,-0.033826688607296894,-0.01708275704374334,-0.032601376731323566,0.01410297253338953,-0.05637780854981761,0.10677417516746
RAET1L,,,,,,0.03295309574569937,,
NPTX2,0.05032428173505307,0.011119439121474598,0.02464546276884407,0.13422513166549263,0.0902206534791842,0.02911183261570193,-1.0459215284074277e-05,0.06632085413611528
FGF11,-0.0464491669113116,-0.0020089599554183706,-0.010420614929444983,-0.09788020347770254,-0.012615938032258436,-0.025404456988535915,0.0329633601311524,0.034838376568168315
CD59,0.09689678063907162,0.0368730453234125,-0.0009794738013782034,0.044086254308309106,0.00645032836944819,0.013833920928028785,0.02677680092441405,0.25840089737891697
COL9A2,0.02317800455070213,0.016758138990319155,0.03354556625328172,-0.11004483354245459,0.03560101705909581,0.0278803963021816,-0.04262513494206401,0.03086535571543648
DLL3,-0.013803807561718184,0.03030419075253946,0.043272006396982504,-0.047292189718258854,0.040392613940854506,0.03192023776042268,-0.007608311370771489,0.19391380003698894
FGF5,,,,0.03295356582324577,,,,0.05654996917503037
LIN7C,0.07316287355675365,-0.01116485491803225,0.04182059373056745,-0.09066042105047334,0.024291606199443774,0.013952542033406559,0.09299422409179676,0.030937931619146698
GDF7,,0.03471665660636729,,0.030860486136353577,-0.00778207552550464,0.025608905403045935,-0.03132284138368338,-0.014839560350511437
PSPN,0.055777758383719574,-0.02526114340807232,0.01185806126363754,-0.0383289913221004,0.01820272195804956,-0.013750714882260973,0.02793808097165503,0.05049498621062569
ANGPT1,0.06604673469336143,0.00026277592230279715,0.01816750961614727,-0.08366045692734085,0.05661788963494923,0.0065050881460271435,0.042964280167506815,0.01334834932820003
PNOC,0.22782464645999956,0.20387880584855228,0.053843203479669796,0.17648045461346865,0.15573889412972666,0.06813407516730911,,0.2121305414056899
L1CAM,-0.032371997081037496,0.10330454289729028,-0.046880479234595096,0.05877974081568752,0.09988901249189054,0.013251329963262394,-0.030602296218340166,0.08118503457693411
APOA1,0.05336770729674263,0.02890002242979794,-0.0031843576183798548,-0.033597820036649434,-0.025033625455765544,-0.03128631952066755,-0.026443895832419066,-0.004006347653272233
PSEN1,-0.009269673812906727,0.02338866453583316,0.02421380968110865,-0.047562027608137554,0.019328114028590002,0.056907277920005654,0.020877643617738258,0.018432116612737744
CALM2,0.07503353285488476,0.016839879989754763,0.029545496782574898,0.14588519804659705,0.08333704744022558,-0.0030481873442501735,0.01813361546936056,-0.002123608217292794
CLEC2B,-0.04254237549100995,0.027781996511195544,0.004540030178089159,-0.06347498796055868,0.006168112770309334,0.01604701818365587,-0.02347465412392752,0.003222120215647598
NTNG1,,0.029509144815424167,0.020869743226421166,0.017426509904583245,0.014607569866498636,-0.001571032102117521,0.009198110529548635,0.09337160814342672
LRIG1,0.045837963629138646,-0.02766101128010648,0.041684157783850276,-0.1104141477589486,0.018849001746979174,0.012590192566740613,-0.03299508317927684,0.0480102262374085
