,UKF243,UKF251,UKF259,UKF275,UKF313,UKF334,ZH1007inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL5,0.027890470640723152,0.06569461263285303,0.06610961433245993,0.05984795780272895,0.0387414004489349,-0.01572574525719025,0.04574330322013503,-0.007335907105065357,0.051081847563103217,0.1637405377739104,0.04981814257235861
GAD1,0.013521938444525287,-0.0420989324415817,-0.07580827229638881,0.01925750333732982,-0.008721406092132962,-0.01848157751644963,0.064074878208223,0.0340624230544705,-0.018141459342359754,-0.022442743185462705,-0.1045810817383845
COL14A1,0.008493951433649668,-0.01686352106071999,-0.02965022478312477,-0.015081755429498323,0.009231184119626434,0.08254309321811379,0.037390061847789154,0.010684611988396195,0.04578402593617118,0.2026619141581598,0.023795719845813215
HLA-A,0.014395481085860789,0.08312939215355435,0.1885501088949016,-0.005208696165671114,-0.1393299665016504,0.028417266212807973,0.0676702329122026,-0.06347401820334639,0.12973579206873806,-0.04781679116291304,0.06342109976527835
CD5L,,0.0700757449438413,,,,,,,,,
FGF18,,,0.0213578320301284,0.10960202596628366,-0.03423483810240408,,,-0.024726171219965964,-0.03435136831513065,-0.0023357397356618677,-0.025746313197429902
ADM,-0.027623277771275642,0.05303950624286329,0.05816776080601006,-0.06800435158180211,-0.023923799810761866,0.04133836675924229,0.026360982198373455,-0.04201868828131083,0.08738967384497154,-0.08284130936112014,0.002416794890966649
CCL15,,,,,,,0.005875533890335942,,,0.035436491279691645,
GNAI2,0.046830549903833105,-0.017766785124640413,0.018774561998786722,0.06982009034640224,0.03265067993356456,0.02277305216929102,0.06154682132898355,-0.01609695658262047,0.04991696308475436,0.1127598275338014,-0.02831759079960255
HDC,,,,,,,,,,-0.0006909905041007486,0.060321224299351044
COL11A1,,-0.02801606633105432,0.020802702999615442,-0.029113871683384005,0.040958476431668125,0.059661334767631025,-0.04808079290032734,-0.004667235843156824,0.03485637594682688,0.09127647545212572,-0.05426966298779836
NUCB2,-0.013386829199095562,-0.011748913800740316,-0.02339811327759669,-0.008992750824755664,0.018221809920432652,-0.01182792559507449,-0.07910545141473334,0.0027219077886306425,0.03233124993951355,-0.008380158263625587,0.05260122454239137
FGF16,,,,,,,,,,,0.12334517440131805
CXCL1,0.04885030699846286,-0.011305553424845296,0.020439356520835856,-0.014107814411175184,0.02664025207501889,-0.015725747923356934,-0.026223756155029265,-0.05345192019219902,0.11495852744898552,0.002709738506866251,-0.03064292148777904
VCAN,0.02667887550666337,-0.021089675671401093,-0.018783898780317696,0.020740126250706276,-0.02410797670426298,0.040901024688582636,-0.034478167632167614,0.004728450277319809,0.0022809359031556358,0.07260361326194799,0.014314887226466908
MMP7,-0.068211094249344,,0.19208370570436015,0.049801211681651615,0.1053329932848747,-0.017916392821071502,-0.024502759879312847,0.047158865529669455,0.11135728616086953,0.05062567585757873,0.06866691382551952
PTPN6,0.032315441124389846,0.09007644539058574,-0.05679420181374095,0.013339296878585512,0.09754726828590124,0.01970562715530856,0.04961081559169826,0.03714310394375863,-0.0037415065539921763,0.06592497396908728,0.055191277607602215
PTGS2,0.026788895648789775,-0.021778757762908437,0.01613924221833949,-0.003649648462875889,-0.022826544289225988,-0.0006358061005059363,0.07988789499815277,-0.025986449751555143,0.018224075645096722,-0.006229541417146929,0.1375076364155847
XCL1,,,0.013617205324538372,0.04795426438618128,0.000564755016466785,,,,,,0.04760405906538349
CD58,0.03459144029403851,0.020225492274046884,0.046295797997419716,0.03664355874078075,0.07332358728204443,0.024181531709719147,0.06805104919874334,0.04039110676109794,0.017230351062700107,0.03603333684965968,0.03732318378524797
TNFSF14,0.057558280962594494,-0.012194158378338168,-0.008310043519262835,0.022703596550991148,,,-0.031208190730396348,-0.026956658337941173,-0.02870343204566888,-0.004277569596025968,0.0009735086176073656
CNTN4,-0.041768089599152,-0.019923701834051302,0.020130607423738876,-0.03513599962983821,,-0.007833480190449382,-0.029118831165856316,-0.03757446879943097,-0.015561907158009883,0.06403761735286669,0.09280698644361715
NTF4,,,-0.006881469689721395,,,,,,,,
INSL3,,,-0.012872294629921024,0.0503686943426331,,,,-0.01564709725440755,-0.028703429272455172,0.038580107465619046,
BTLA,,,-0.04632925275179886,,,,,,,0.04781843847943625,
MFNG,-0.012593360833594422,0.058269900766372194,-0.002099841166833004,0.06948618661534986,0.0174309846188457,0.002345635458635104,-0.09173716745459834,0.01158313433474731,-0.013552015894119066,0.0023955421703743384,0.022951629427887015
ICAM1,-0.012269427563233218,0.05734335094081134,0.05173223656037714,0.0074368459452053524,0.009231185804567403,0.014479855143465321,0.05363421017872683,-0.048854035532793876,0.03282020350273321,-0.0009653934549922577,-0.09894104752631408
PROS1,-0.07899062706670036,0.049065521518650436,0.0036977561894449493,-0.047753611388098735,-0.00914960913873961,-0.033017896777234615,0.10803226362544951,0.040364653214785,0.004907624039818635,0.12795052658223732,0.07470314653544423
CLCF1,-0.004775310116287995,0.08920239843792764,0.030631464047767856,0.053928184015162826,-0.010445467683487438,0.005871434614089566,-0.059757767131869505,-0.0018050933616276389,0.0010753999740291508,-0.008131661235097043,0.12482187133924838
PSAP,0.0076177257022311705,0.022158481468409326,0.10893008827975979,-0.0052812046642382055,0.08953128239500319,-0.010911484186897413,0.04902048509999576,-0.09348341125891621,0.10749009505168973,0.1942597483294593,0.07611622365140353
EFEMP1,-0.10235430605513544,-0.0931012294876053,-0.04527903998776352,0.03521585038330418,0.07854128227765216,0.061932911945707325,-0.0007561011307940433,0.027372765989254068,0.12250711613481254,0.1314695931571897,0.014161507552466682
C1QTNF1,0.03672607353696493,0.06250879583498739,0.027096200046820527,0.002434388130769898,-0.010349046760509767,0.024910779992909606,0.12048097376647722,0.047044072173982834,0.059569174795061984,-0.1570442575802379,-0.004340244950806144
ALB,0.0310908081187669,-0.013864388868738378,-0.045172238497942926,-0.028670630390825343,-0.031211129830375595,-0.025078958102501384,-0.0331853650599448,-0.03587303490039801,-0.03963364159559255,0.026543613283564697,0.01137594325462659
CCL13,,,,,0.04704277141343706,,,,0.01603098637781714,,
EFNA3,0.015578552773287171,-0.08025232607664995,-0.004769147638927251,0.018822922733608315,0.00047958570628365795,0.013576155744101162,-0.03981774130197809,-0.02262990461740842,0.04761871978272138,-0.09594095356643632,-0.029769384072598607
DRAXIN,0.08003317719400657,0.019907223995444204,-0.018845369540484602,-0.01380398199512827,0.02032985528647318,0.02713505124170764,0.026610159884956783,-0.018573774009054255,-0.005578089913117773,0.031145663455142584,0.06835297671600414
RAET1L,,,,,,,,-0.015839908694378894,0.01077662958419882,,
NPTX2,0.020502610977134593,0.04463381602471219,-0.03074884668629904,0.004281737786335123,-0.04015787069538576,0.014166621790958999,-0.006700697974319209,0.04196311122241436,0.07156843049746975,0.0020942704976009622,0.2160513984727372
FGF11,0.012873055554300914,-0.04244844247321125,0.017831225180581157,-0.04764542209812673,-0.0003837934406656582,-0.01834386038561293,0.03775389776589768,0.014404104237191422,0.028508650496152,-0.053609878202149366,-0.041805132978027584
CD59,0.06708464431722377,0.009769109597930129,0.011968380745287171,0.004801564613044881,-0.03846722936988021,-0.062291062964889225,0.14248450426636025,-0.009037640974315673,0.06847091477302816,0.1953379319172677,0.004274566145782449
COL9A2,0.04450967962578217,-0.01458133486393166,-0.07048827944858482,0.053772023336170593,0.017441701666766105,-0.036560006171499036,-0.03360246449098528,0.026201381809323684,-0.023842900528291817,0.14520770185722176,0.10455377335932714
DLL3,0.03947553044865358,-0.04770650666317661,-0.059434422194716424,0.06334666491059138,-0.02981152752766051,-0.024043734532901716,0.0033689286295462205,0.03067536383742461,-0.06971798271895494,-0.10591286512454576,-0.10569116257079801
FGF5,,,,,-0.042760242360242104,,,,,0.16440029410802617,-0.040232068524308884
LIN7C,0.0397660329655199,-0.05069985054301584,-0.02950389852922236,0.03972463640443608,-0.04087345701118564,0.015466413391471466,-0.007298791566080531,0.02515347970497865,-0.07781302816418342,-0.08755096884453001,-0.05769517783425341
GDF7,-0.025248347513452184,-0.021379549815183634,-0.015022926599210434,0.027918361994003854,,,,-0.013578741167386705,-0.023334212594203922,0.08585219413951242,-0.06782359320063218
PSPN,-0.06030562824068437,0.03202238125387466,-0.028396773455741153,0.0020423505233530433,0.10392005841850765,0.06582320702229186,-0.022105414195587387,-0.011499985331796714,0.10506960615083917,-0.020218512246581572,0.052072888711919146
ANGPT1,-0.050587431280926694,-0.04790073223390919,0.020732547447134635,0.01391913241989649,0.08477814459519017,-0.0003804304266773877,0.006458606920579231,-0.02933825566334654,0.09589515930351698,0.06627756186361598,0.023554696137650367
PNOC,0.04093260086314934,-0.005088880330880806,-0.07838310975499696,0.006588291482681614,-0.031211129830375595,-0.022936398527651673,,-0.01443969308610999,0.06681126823235876,0.10038371876636687,-0.08767025965996508
L1CAM,-0.015064293451823136,0.0753835988392637,-0.05695689656955824,0.039013234072330524,-0.013790226599556765,-0.05526097325996993,0.047938607085199494,-0.010720614720262492,0.06220756551666221,-0.12082720188206049,0.09062216927159504
APOA1,-0.030927664497070507,-0.02960780634565901,0.11934774395360728,0.015200284396097606,-0.04643987289138991,-0.016843265842735683,-0.0626902741134663,-0.005746492075295501,-0.0018677061385444012,0.02438274484001685,-0.04635761143383077
PSEN1,-0.008813221211310633,0.07995707027506523,0.02148310188571284,-0.05687766276680679,-0.017384646973042723,0.012712409946991667,-0.022105953813503974,-0.009803923774072283,-0.004558096114548587,0.08767304669527169,-0.014150911370210286
CALM2,0.03561805334520356,0.08138693447335116,-0.08926832417877446,0.03426455010622134,0.04652136621004136,-0.06988433157759412,0.0006985788582978107,0.08923497618488097,-0.03635873211972294,-0.13619611653734007,0.006307691479300112
CLEC2B,-0.018537614684530242,0.04839135008628784,0.06640002849371694,0.011225398410574587,0.010697403428917599,-0.01860216542755942,0.001765672719410037,-0.019846124469021287,0.11122213594035087,0.094242307616691,0.04660801276074779
NTNG1,0.007959921983739866,0.00828160906801991,-0.012976778871829315,0.06127025091888712,0.028893353319716045,-0.01597687160246154,0.011283429063967974,0.053889553420735904,-0.08802598147025818,0.018069343741401855,0.0456385262707152
LRIG1,0.015446685555245513,-0.011901517745671986,-0.06615243056085096,-0.055107154657829595,0.06243002948106094,-0.032044488053069815,-0.015958744907621992,0.019022834695454797,-0.04609440693780212,-0.07343748997993803,-0.05439826045915363
CPAMD8,,,0.010549193743466585,0.057074717302672384,,-0.021410000202275334,-0.02622375271272595,-0.015254619075384128,,0.035787501586586265,-0.04809201093300509
GHRL,,0.020118223488564464,0.00024663339406261973,0.012934545461416824,,-0.014794345123007244,-0.03533177970116058,,0.004941715385243312,0.07154199025819612,0.031425478153041204
NPY,0.08449510585298638,-0.01489282587383414,-0.07713516744742116,-0.030938329282748724,,0.0805910306209197,-0.03062366438236828,0.006814473170322915,-0.016783797706145243,-0.013907025994296699,-0.0812555376957996
MMP2,0.04607898731899104,-0.03853864520755881,-0.027971966251558608,-0.03012370294646927,0.08648177128968812,0.019991648407492398,0.017818813343991824,-0.01783377217721998,0.12049100168830475,0.13905227590653985,-0.06072144840687978
LHB,,,-0.04200711541391835,,,,,,,,
PPY,,,-0.05346571291857626,0.04272542484884905,-0.0028462783277204934,,,-0.041099348305982795,0.06156008879991789,-0.027668727714788142,-0.05097480989925429
ALKAL2,-0.014989430182235445,-0.017160591557496854,-0.04778372310339075,0.06211027133760238,-0.004715606752016322,-0.01940189976975017,0.0803679339396493,-0.045389570570413984,0.0159611608177022,0.035014573362313846,-0.010668566151821412
CSF1,-0.06459227714727257,-0.003294764939628696,0.04254147028900557,-0.006514867229792714,-0.004902272230988885,0.007564670112969327,0.04347104360345927,-0.06644561598808532,0.08827022105369496,0.0463220264724113,-0.03169711830269941
SEMA4C,-0.01322453646593499,0.0053869172804302985,0.033547947024002274,-0.02223525878406273,0.027220641030764863,0.010227970191492594,0.016881676591778923,-0.013305223061513785,-0.006175613167216278,0.003659530051763875,0.04289127285106912
BMP8A,,,,,,,,,,0.0503152696846191,
ICAM2,-0.008707753603922298,0.044152293104786466,0.049877115974550516,0.0134729995881774,0.019437896349666074,-0.037879864715502025,-0.010982167935952969,0.0022417519957409027,0.012905908778321453,0.0944534286802831,0.03164093753952052
SYTL3,0.07523946382149671,-0.01565860056324191,0.000686080339639232,0.0315337272799071,-0.020061707103527126,0.09963395954365951,-0.012076480930778387,-0.03380386859127098,0.08547792547887673,0.06022645989981982,0.029645880544196774
IL1A,0.031594248768117957,-0.014491618545423472,-0.014785399850249138,0.07088655128016647,,-0.007376658943699517,0.023382822834856033,-0.035776867211866924,-0.027261799970467016,0.11290392189332618,-0.046713695398604524
HLA-G,-0.024531336241029104,,0.012406854038126787,,,,,0.017331928314049214,-0.02462467976670311,,
PGF,-0.012133752130360791,-0.001203921355959091,0.0005029127531308179,-0.02447492842087786,-0.031740054073742384,0.07223468519419741,0.10038555889356596,0.07550867966137245,0.059275821487256124,-0.032785707818371056,-0.026989049946187775
LGALS8,0.03815457458686417,0.0857211564602271,-0.006865154062851095,0.052353582747514935,-0.05048647968492157,-0.0033661847773252935,-0.0017947732550155236,-0.008472082632545883,0.02819703096461732,0.0859965898887378,0.07105038612790471
DKK3,0.004201796863049113,0.01997239174679956,0.05221513064844381,-0.0106898496776143,-0.019399070967787882,-0.06244637714941199,0.0022063802570494776,-0.008395744309122499,-0.027709429564538413,0.040348958090860906,0.04039666588135448
COL16A1,0.021965144194324437,-0.04825356085683182,-0.06720534299032423,-0.019660546923624372,0.0005534510554370095,0.0035653276815664063,0.06277526601417001,-0.004715463591496785,0.11283161874307036,0.14064716773966163,-0.04755958370364412
TPH1,-0.033626178611121896,,-0.016277786874628546,0.005811365256470468,,-0.013950289996282214,,-0.00931285220712613,0.00308736363794453,0.05143778804362046,0.0713637062702094
TNC,-0.045846927355647805,0.014008906893596377,-0.04204395073163043,-0.06766411231368875,0.13510047914424775,0.034134591373376634,0.03344258124974564,-0.07607839918329261,0.11150501537516497,0.011309639479456735,0.058284598510551205
TNFSF9,0.016136671987740797,-0.02869642126916568,-0.016776053501379312,0.029749028869817895,-0.021295221781022885,-0.02366835032563062,,0.013418698091522503,-0.036061771028461496,0.07121582574659609,0.07971661108196228
C4A,,-0.01691099378250221,-0.0259309689779944,0.019777706131708976,-0.023012970936568587,0.09877067600527793,,,-0.023580310278523472,0.021427969530103886,
CNTN2,0.11141486287653667,0.04511386459218684,0.054662896672742003,0.06261894508543923,0.02056182543740421,-0.013177015944218936,0.11522311891893851,0.010640850550993015,-0.06445079207715204,-0.0809315408411438,0.1611240332782982
F7,,,,,-0.01910958652209613,,,,0.07257279804553378,,-0.02217263604144833
LUM,0.06528421534895767,-0.024932690448712505,0.05633213521699555,-0.010296594412483411,-0.02105095352315738,-0.03939744333669148,0.016614147479304193,0.02548609921372585,0.06206111676999811,0.2152549841962702,-0.014208485243681974
BTC,,-0.0020894132621695084,-0.035844823971331236,,,,,0.04651555247890415,0.09378480939835701,0.02400208441044217,0.048744891986648345
APOC1,0.07732441050944991,0.06235878331869097,-0.08121850943067027,0.023086303766166563,-0.029910007807753936,0.007019372642334248,0.04948920847841887,-0.01368754016169897,-0.11141086386819377,0.10438147715574264,0.06100415359670255
PKM,-0.015208334621554367,0.026289956843388498,0.02109340822723663,-0.023192021771515376,-0.1272062573444215,0.059796942246967674,0.025515950007812562,-0.04720183667352086,0.07979527199461654,-0.08901100660255679,0.03714973985995592
TNF,0.024187352911221434,0.049849406853253356,0.06271406001766183,-0.028164275260712517,-0.018579040081949678,0.01992315690761383,-0.03194317125699245,-0.015839913014717554,,0.09697827539205553,-0.03454837927689203
GNAS,0.062378820635938005,-0.042884114437553765,-0.06130011675978951,-0.054417140701200094,0.056107113116493426,-0.01355671374787439,0.011115939668903032,0.020797670058381658,0.02435855582872387,-0.1464826942163269,-0.10445459218681728
BMP8B,0.04104089815459772,-0.001157889965751997,-0.028410239202992314,0.0756890543648239,-0.03748515706917171,0.040163213953018355,0.062255267196354984,-0.027297421436329926,-0.022344255709482855,-0.06548821732456571,0.03550086071932444
LIPH,-0.03454425913650241,,0.018842270905808978,-0.020348251180181336,,,,0.09585658650086856,0.07134301230643424,0.007445492288253068,-0.012767829346883903
CCL28,-0.025248325350751173,,,-0.03133295932118276,,-0.011063185969702696,,,,-0.008941894871704196,-0.025623721654056276
PTPN11,-0.05610710909183547,0.0006408256322395598,-0.05495792517794402,0.045534052553373526,-0.035586273932780355,-0.03447184354573922,-0.03772216747360449,0.04042705892736261,-0.00268561463454156,-0.022820636091849058,-0.009746324907183938
ADAM12,0.011122918656099497,-0.020137725314975388,0.04394593797088322,-0.014126751801633601,0.11587929664577502,0.07365109681993685,0.02432199789640366,0.03867833049828599,0.0907012998442925,0.08069468502736817,0.0020817440534818916
EPO,0.05063895837775656,,-0.0015639438719054946,-0.02128931127919315,-0.02837836758327907,-0.013950292044929547,,-0.018341401980414077,-0.0223245917228959,0.03959756972592973,
EDN3,0.03584360290697371,0.05278109145397372,-0.010208470227084886,0.00785165904033751,,-0.014094238297647117,,0.025738346548497718,-0.021984321568250618,0.07401503969045226,-0.03567147535300715
CCL22,,0.08621980304239352,,-0.022245864793362567,,,,0.0070533581731752355,-0.0002019244039943596,0.041024893880581635,
CCL2,-0.0820568064804636,0.08337470444388516,0.031328513451301096,0.016957573110881856,-0.051956251643542666,0.00958970243436576,0.08862762553918496,0.0058134161826892215,0.08660744855432584,0.0661965832787022,-0.0009305713394038649
DSCAM,0.07284029095760831,-0.01961602755442523,-0.08715986902302547,0.02638534446712442,-0.041750956455087564,0.0012628415493597814,-0.02548420925010405,-0.007964129435999237,0.04779966399634841,-0.13444598005884195,-0.025494537917032087
ANG,0.02580866646878623,-0.034986107858669166,0.029524356381747125,-0.012659877139126875,0.028105598408333803,0.06905724400122544,-0.03305953517763086,0.03250750464765058,0.046287777583422667,-0.004904908584055627,0.06430755539356679
FBLN2,0.12455419016707381,0.005269058842510255,0.0020717058461658918,0.030089677179599025,-0.020947201023778606,-0.025067780428635583,-0.03068649898448873,-0.010070909540182828,0.12559714766136218,0.2639236530227435,0.09066453367889456
VTN,0.03955248490372152,,-0.04575248974172219,-0.002638471850468932,,-0.011591852791395239,-0.022240454494167186,-0.012897304121971875,-0.028907333131341813,0.008085801753838686,0.07482473375987793
VEGFA,-0.03415440000995221,-0.04450140816335602,0.03228539487302317,-0.035923181390390954,-0.08319513014142642,0.056757737620583164,-0.0005577077672515443,-0.07326342193510332,0.05259170028211857,-0.15192595477703516,0.0060434358755922955
F10,,-0.024403403284938542,,-0.023343269681963506,-0.0165550943265487,,-0.02412489400210304,-0.02202741723236091,0.03095926503099712,0.041949333952797783,0.03286306478559165
SERPINA1,0.015195472260886063,0.01812457459506531,0.056232231104444835,-0.002372153301661037,-0.04062897774095618,-0.0026167713003542787,-0.02356317353794424,0.011289350545852075,0.08947451932153862,0.1404425521049168,0.0531162875277625
VWF,0.04936531276164099,-0.0026380276511128835,0.05617400063117178,0.006130866957836365,0.06826863224215414,-0.01378691900511898,0.06766253303605069,0.04118999153140642,0.03751186232331723,0.06151159669103431,0.07085125756513723
GDNF,,,-0.004330829929232148,,-0.008714561547471166,-0.013950290958525548,,-0.04021138108293218,0.07760231071906216,,
VASP,0.012568105073149259,0.018956306079353058,0.004591162329538345,-0.0014016180890803333,-0.041467061485422646,-0.03497939049814691,0.04777980304608321,-0.029473668131583516,0.040853831295812194,0.016124002926991076,-0.008735109860786195
ADAM15,0.05632111222154763,0.04408776639515864,-0.02652602438022495,-0.024929896445473377,0.011341613487423349,0.09667019779039895,-0.02086017711291943,-0.014480815024160367,0.031023283487596347,0.09244781898291875,0.06900947963056797
WNT2,-0.029358292449622257,,,,,-0.013055404034670438,,-0.018837538577078657,-0.026805663278608196,0.009962869824784615,0.03504721610824006
CALCB,0.0858181781402596,0.10914315201389276,,,,,,0.049735930541247884,0.007782616649480942,,0.018775982866447306
OLFM2,0.0038333763950596927,-0.07141242624877907,-0.03010946525588299,-0.039542429020390756,0.025145800802852843,0.01046994494635066,0.016776260382095006,0.025269750649664652,-0.022231656260189334,-0.08344495259878232,0.026478141089796445
MFAP2,-0.008033208485015821,0.02149672607150574,0.0013108661913715485,0.049022409133024934,0.05189600320002641,-0.032653102323003697,0.015021391889708715,0.027838110665245375,0.05530945808307423,0.20790343933502967,0.04619035881748041
HLA-C,0.023955589171391678,0.03534871669030041,0.13449457491319664,0.07175519212978175,-0.052225951823045236,0.03820005769226484,0.0865585463370776,-0.041431661378779315,0.13768939119146037,0.04668666747189593,0.12051530771782744
THBS1,0.03005293055051951,-0.016480169765013743,0.07631485202105506,-0.01635535250408362,-0.016877436226681947,-0.031292815257859014,0.03423578408208346,0.08452775454937184,0.12184631135403996,0.15880008911690044,0.06357976880721765
HSPA4,0.022351632662086868,0.02455158711544813,-0.06686931573124734,0.009106440007959418,0.020568654673295723,-0.002665664866152926,-0.02645525165948948,-0.03340240754622537,0.007983480510291992,-0.011330167871406446,0.06979778734322055
LMAN1,0.02554417623701677,-0.0009017367673756383,0.025228416415296707,-0.04910245283530968,-0.0022590018092303325,0.05072851478325055,-0.04266490266416063,-0.03484654901507548,0.04649444968734754,0.013035706304086962,-0.005234082517641789
LYPD3,,-0.01970749516325271,-0.04739374876569545,0.09700487660633138,-0.0008054620363241746,,0.0059498056355239,-0.023587481271713923,0.0835896050849095,-0.033943247906614335,0.16804778054551384
APOE,0.04511161988621589,0.023213122781967712,-0.13160836424261077,-0.012688858198001193,-0.06802420441876937,-0.025330811842439828,0.09283027116748838,-0.051445676149492046,-0.04639547627131908,0.185229642249335,0.041021500291954276
SOSTDC1,-0.03717963045182111,,,-0.011708466718441671,,-0.021212643085162925,,-0.03470658244828743,-0.006784831832802381,-0.04836102824440415,-0.04716711196335742
ANXA1,-6.969635953687524e-05,0.02881722829347252,0.027921047925621393,0.0029605869719449406,-0.035260926431173886,0.05143875860362412,0.07029107927889636,-0.0010003176329834594,0.0853399556172116,0.1796978460205363,0.021112516309880314
WNT2B,0.04925015834044541,-0.027758742000111455,-0.08106279045714988,0.01853217677707908,-0.03309660396292292,-0.022843535938355,0.07022474192074152,0.01776053220244191,0.07854681093661868,0.045548576022431224,-0.05929364193011188
AMH,0.04053068044000571,-0.01398821610458699,0.021603653450935022,0.031681454555786484,0.0505041639443151,0.04241090985968307,,-0.030310163869091838,0.0036773400238422215,0.025384983114995454,-0.08067794212498222
GDF10,-0.02865135561908305,-0.02217125441595002,,-0.028670629590214183,,-0.00148636419342449,-0.04145976154404547,0.028903991329341027,0.07132852951840839,0.13953184958702178,-0.0465602851238083
EFNB3,0.0686617385087194,-0.028064898064757766,-0.03774137119498726,0.02601817502396199,0.01237540637250433,-0.039313971735260904,0.01740073007909117,-0.010920654024504591,0.04282335918704194,-0.11831506195542384,-0.029771874114474812
LTB,-0.03484558067753935,-0.03234531357708031,0.058381584132063624,-0.037041756726572485,-0.04918762737519604,0.08197883095628605,-0.07252449875354003,-0.01252951815794211,0.15070585269901943,0.1743151586581,-0.06283160103959043
ANGPT2,-0.0014941486765428446,-0.009207747725347453,0.06685024799812643,-0.06272721634024273,0.04670599581371275,-0.011788379507781608,0.027189697715771528,0.0148126230494443,0.0251513529722174,-0.0642965109027041,0.06928775221872062
NRTN,,,,,,,,,-0.019878447065389635,,
ADAM17,0.0065120687334566055,0.03120012947900341,-0.03993142326694563,-0.03689254166285419,0.033994190817925145,0.003541133960563882,0.011865908029013526,-0.03552842961720978,0.023701004769179704,-0.03089928719085755,-0.007136085132068847
LRPAP1,-0.01259561467690326,0.006186353491247336,0.01412437106483492,0.014673456708576626,0.01668996984245868,0.033835160342955715,0.12148853597640814,-0.02229208419053077,-0.012878052241211036,0.08307924766113561,0.06810559152538057
NID1,0.04056009976811081,0.009606201514993242,0.03080140495050898,-0.04567567698512738,-0.025739118435016303,-0.01064762827856982,0.0034278500551987072,0.026747349721860162,0.04410938093326742,0.09140198696462652,-0.021658839819836937
MST1,-0.025877043920799845,0.01755343233308411,-0.019926106280448365,-0.039023901902294475,-0.02263853506374526,0.1526574810533692,0.07267638061913302,-0.024817841318778247,0.009377306481611456,0.05400223744158589,0.013439858048800133
CCL14,,,,,-0.04377376016508427,,,,,,
IL13,,,,,,0.003841282501452686,,,,,
DCN,0.052436496954358876,0.012047589224614293,0.05459692080249344,0.030012401078613842,0.0043472246456668605,-0.062211924778535224,-0.000282771994034371,-0.01665468534145928,0.08988684404335069,0.324106230643712,0.009824572751558666
IGFL2,,,,-0.0025033897649529473,,,,-0.01817327564949175,,-0.006018966155047792,
COL7A1,-0.002805569910869197,0.001636834140054524,0.062327221556298947,-0.013463317828068484,-0.056277846216786644,-0.02734233044572905,0.08880130275956362,-0.019614926636385303,0.10381167036578759,0.14952290367883767,0.026772901695059782
CALR,-0.009879749920138854,-0.010434954892220549,0.04944003514017141,-0.06322027817931264,0.0414045345878364,0.010146259399628573,0.06649230509423627,-0.044195043079745824,0.06956956327435963,0.10356720494286067,0.010143251182960169
PIGA,-0.016992570065040694,0.01395118638501017,-0.01413379498344529,-0.025266237772446878,0.03373282868172979,-0.014073285258822052,0.07076289716926878,-0.06898226092110164,0.01173505210598855,-0.026417793665803064,0.03716167366276967
CD200,-0.015918865540759466,-0.05032704358493741,-0.02508857888775135,0.06510737473363948,-0.023676938770975434,-0.06697445229993343,0.1339641293256525,-0.04058147303737395,0.031718929284572886,-0.09886173119823106,-0.0024308812538003126
GRP,,0.01595149478003509,,-0.0020093886709776857,,-0.014094240418935113,-0.03836816993277393,-0.017132914192248598,-0.021803407291304755,0.0850726602163859,-0.06913461526671232
CDH1,,-0.012695047475103896,-0.015736697040422434,0.047603094499941635,,-0.008206536265729676,-0.03400326465342064,0.005152597239502336,-0.02490253634389001,-0.04417692999263566,-0.059816469608295904
LPL,-0.02029424344332839,0.030006369334857425,-0.0546463366713465,-0.036635280612435706,0.006675403111121214,-0.0037098272791415993,-0.04490070530959971,0.023135858518119317,0.02326740029645259,-0.22392588755694828,-0.05189375492327093
SEMA5A,0.010986980050144299,-0.0707004370708455,0.0010950094721706508,-0.021514997323235713,0.1013586092067811,-0.03629914527130476,0.12631943559584574,-0.03288603782287283,-0.08470006216508152,-0.11557620409747799,-0.029261061354712476
SEMA7A,0.018358125284518127,0.038285092385933014,-0.029998341280445068,-0.03194646536907129,0.08832820251873304,-0.026392855303932327,-0.008805318507665567,-0.040011062754623676,0.02761117261725174,-0.05176080131161209,0.10197520678312423
SEMA4G,0.006826877882089426,0.03597249866020972,-0.014412834428689762,-0.006392773122463238,0.011873062636886473,-0.027582808775065224,0.11138333557241656,-0.0248556963441787,-0.055992191948066414,0.042155996713358325,-0.06057145200805287
SEMA3B,0.04653252961191329,-0.00286676022168306,-0.006463919059122129,-0.01698431565052275,0.037485558033670985,-0.026329676471322786,-0.0019351549642993952,-0.024611044853552474,-0.057088578326483806,0.15415888190543986,0.07971141085302012
RPH3A,0.024925092753215757,-0.03279131788217677,-0.011905773324567966,0.07010427078751215,,-0.018096940414166603,-0.04529795991550793,-0.008054799537587856,-0.013805925334313497,-0.13193985607804398,0.05874181716995576
JAG2,-0.057698376851464096,-0.029725995336381084,-0.020067387909825464,0.0015136339302715763,0.05476285562107387,-0.032824703718602986,0.07537070085148433,-0.015307150388622195,-0.012868306424133936,0.06243814697012263,-0.008058235562529695
CGN,0.15238638380953926,-0.012632954162152828,-0.03730708185585918,0.015806231354273913,,-0.01493261657799932,-0.03909812806612661,0.08854875033355862,-0.04439123312371249,0.03714568486216672,-0.006790185386716783
GDF15,-0.034877702748329305,-0.017948481925933988,0.03943314491292343,-0.09453892683787213,-0.024876352729369947,0.07509970798785331,-0.03478867573774368,-0.018190684954049807,0.04352232667409763,0.11362159078924361,0.06845066184718465
