,UKF259,UKF304,ZH8811Bbulk,ZH916bulk
FGF18,-0.014116021605596957,,-0.02260576487649103,-0.024429994038540993
ADM,-0.042767556528948,0.0021641618308967502,0.06220667122072074,-0.07515523816495476
GNAI2,0.060473429650701016,-0.11584076941242405,-0.04772445620663439,0.024611817320612128
HDC,,,,-0.017795481002724697
COL11A1,-0.004844005535941246,0.05684665501251233,0.045526286564402295,-0.07521229743580235
NUCB2,-0.007452098928441549,0.02301360809539415,-0.010922100463164884,0.01153364738824261
FGF16,,,,0.1236878031316189
CXCL1,-0.006156501445215918,-0.04839313990841088,0.06696758405224075,-0.056301096881341994
VCAN,0.028941596878891186,-0.04593714355051165,0.018298547616853532,-0.02028459491810117
MMP7,0.024765153640358823,-0.020874037066505643,0.014859749685465143,-0.05020039442764576
PTPN6,-0.00026399446099527145,-0.018522611779388617,-0.026235552104695758,0.017018745301505447
PTGS2,-0.04279272683773333,0.017325279017092028,0.07392240606190657,-0.007112276913974216
XCL1,-0.015358736695316587,-0.02738079731039601,,0.09989104294757291
CD58,0.03249424831967602,-0.020600807310187506,-0.03181300719417254,-0.08028419214716104
TNFSF14,-0.007586330774398179,-0.04183617207934794,-0.024644975351110526,0.014996206989951438
CNTN4,0.024274688410799723,0.19005934963800347,0.03459287337765486,0.044493775846440535
NTF4,-0.019428129324565672,,,
INSL3,-0.01411601883682171,,-0.014305271867045345,
BTLA,0.030798182233284045,,,
MFNG,0.04764260830622071,-0.016988460007111655,-0.009721820845219178,0.02721083597997187
ICAM1,-0.02065368665713203,-0.04732859190441731,0.03202803973410887,-0.04739904840734234
PROS1,0.045434255203933384,-0.06029690355723707,0.03438876332475057,-0.06661258624233042
CLCF1,-0.007324755073530151,-0.04801324752750681,0.050812828616674126,0.01547519190132803
PSAP,0.018701385430210625,-0.007892049050067306,0.047709172975716356,0.015571288387616749
EFEMP1,-0.056755548902882445,-0.18621405349941747,-0.025531187905299246,0.007438607170880114
C1QTNF1,0.027098985859747467,-0.015222620338574213,0.026202979347689927,-0.04368584673885031
ALB,-0.025060976132363823,-0.04357379217509703,-0.004976601323049433,0.056040360573215375
EFNA3,0.004720201921349953,0.11555542336388262,0.040566007755961225,-0.04395244905981928
DRAXIN,-0.0001791205611417876,-0.028576157963684713,-0.0005357894865553025,-0.012635013190516808
RAET1L,,,-0.014481548656472828,
NPTX2,-0.006745329960718068,-0.02465167718609779,0.006393800869498228,0.0312969384104197
FGF11,0.03236458608785573,0.03153565103627413,0.029123026904439023,-0.02129765696180538
CD59,0.023808494331770604,-0.0013431034104254367,-0.0004931492417738204,0.015970494181201715
COL9A2,0.02383996703497521,-0.09654541892908067,-0.01739760034197029,0.019554984672583813
DLL3,0.08091639794877453,0.2111426299469398,-0.059446519346291644,-0.013526676483091886
FGF5,,-0.020075656060529253,,-0.030079691669135204
LIN7C,0.012727630115370708,0.07002444967968909,0.015377293866243454,0.04527963922289274
GDF7,0.0701729734858354,0.09319083538445308,-0.012414288788100357,-0.027202764988456793
PSPN,0.00270810336991419,0.009650543441307028,-0.054027330004529514,0.012820838048003928
ANGPT1,0.061058868392666395,-0.046680824360218115,-0.03494909774261312,0.038454940702596224
PNOC,-0.01727215707448557,0.10552152213193637,-0.013201409303908593,-0.04613504617128479
L1CAM,0.0021730463099380796,0.11648376751822291,0.020731863452889753,0.039013085921272
APOA1,0.05879233833805308,-0.04207633225543635,0.028191276307617016,0.020645241643418494
PSEN1,0.010597299992080332,-0.09976157944169503,-0.0023246646227944737,0.018052793037731846
CALM2,0.019945505487769525,0.19353031242454252,-0.02258554679763837,0.0325476356581443
CLEC2B,-0.04673422773117395,-0.0602658027590709,0.06992662878631904,-0.015025120679828493
NTNG1,0.00884665371140978,0.07543990836083457,-0.025889131396700477,0.008047055104252014
LRIG1,0.009360488117141656,0.0018174286961468633,-0.00017769097424760418,0.0279357176946554
CPAMD8,0.05508739322040942,-0.03306055196678732,-0.013946450869033625,-0.019288799214203796
GHRL,-0.004413244853845824,-0.022390096751314332,,0.012594488269870337
NPY,0.0547063193196988,-0.016152157424841055,0.00025888826125450553,-0.06936114401075948
MMP2,-0.008401956172988077,-0.049367856682562807,-0.017792926235329336,-0.0017965019216984518
LHB,-0.014541592176506744,,,
PPY,0.054103324350986824,,0.0030770905243281944,-0.020091049827966213
ALKAL2,-0.014330325523172252,-0.07895705236108073,-0.007718810925281318,0.046494310122293867
CSF1,-0.00728093444969592,-0.06667182788442602,-0.018592420884045387,-0.08045677751310917
SEMA4C,0.07310926632963381,-0.031935791296180766,-0.01629650731211354,0.06885068259508349
ICAM2,0.04399398222616616,-0.015209619703589014,-0.05757328780523009,0.013109240007995415
SYTL3,-0.011152891381041101,-0.05712451040464188,-0.024094574953103298,0.07456301883653947
IL1A,0.05952896520196328,-0.04951993836820399,0.0746519006926801,-0.030563925099430088
HLA-G,-0.015358735308293665,,-0.035112154075525245,
PGF,0.05164988334335044,-0.012079698773470591,-0.05280609322300442,-0.014716485743174312
LGALS8,0.015909344183691512,0.08964262501466543,0.0670832829101654,0.014003551870995307
DKK3,0.0755363268603647,0.2121837685809964,-0.018035246027125043,0.07204628215517452
COL16A1,0.015136921139391265,-0.01773920395267222,0.011939292949700206,-0.03527869946911109
TPH1,0.05719672957630095,,-0.037810842981136066,-0.02688788570119244
TNC,-0.11867682588451108,-0.1189158937684081,0.04151450603713561,-0.019127657181262036
TNFSF9,-0.02518710048188614,0.058746675387139076,0.025567742273120843,0.018154109625437204
C4A,-0.017239901340614795,-0.024159595388196384,,
CNTN2,0.07948142806450696,-0.12340565387254812,-0.00789502035877939,0.05363975104322795
F7,,,,-0.023842045853511244
LUM,0.025458806043837753,-0.036451213346694405,0.003214762738154212,-0.01321477788769873
BTC,0.013590184065708878,-0.029443940227168168,-0.021155190577236815,-0.048574055561240795
APOC1,0.04977687379170577,-0.16200641385300957,-0.06354816385217528,0.08163278725956927
PKM,-0.06718512996151985,0.0982340549780573,0.09998582314674659,-0.06757988767891175
TNF,0.0254023108294438,0.02414025269916418,0.09964177018723482,-0.018556066588954024
GNAS,0.04559673440421053,0.1796777687657308,-0.11039540375518408,-0.033656999554004065
BMP8B,-0.02226620998362754,-0.04106264339190843,0.07913415775476793,-0.04443480712429088
LIPH,-0.02184069254969809,,-0.016145685289661458,-0.029588978200094325
CCL28,,-0.030009968552839987,,0.07860756093057875
PTPN11,0.025914941016437373,-0.0602248142487492,-0.02753370441782221,-0.016421800886257196
ADAM12,-0.03763663425510422,0.016036739055970025,0.013980902211282991,-0.04545696456306605
EPO,-0.022266210607104864,,0.008145049920498975,
EDN3,0.03751853602198954,-0.03595323550753688,-0.044560100931089065,0.004910788515456237
CCL22,,,-0.015334559375688783,
CCL2,-0.018409237995784245,-0.11838634463832211,0.07113100741648978,-0.030845380448430177
DSCAM,0.018710080020356446,0.05997696201162608,0.05593214735788731,-0.024732216203494868
ANG,-0.028416233899979625,-0.0558592893073189,0.04132430804049699,-0.015790257247407805
FBLN2,-0.006665696411379371,0.027873521298771728,0.05725543835162376,-0.0499907430736116
VTN,0.0933541099505558,,-0.011791288749406959,-0.012832478580343363
VEGFA,-0.08393735261171574,0.02444330608254841,0.07609656866158614,-0.10389740996806798
F10,,-0.0007661664609121562,-0.020138444013888975,-0.02443000283242382
SERPINA1,0.015593242522018342,-0.09465961573262428,0.011978309874698456,-0.033450336557106004
VWF,0.032552989808399456,0.01841712416920871,0.01207369382180833,0.009710488742200594
GDNF,0.01412731751780641,,0.015820285980964494,
VASP,-0.05680355864898085,0.013646281496747126,-0.04901380735245773,-0.039477705023577656
ADAM15,0.02217591126936377,-0.010247121208312376,0.035966136328532135,0.018463037001712316
WNT2,,-0.03398850632661255,-0.017222115148236673,0.01364660986786791
CALCB,,-0.022754271989188155,-0.0003764380345738944,0.006937259625284341
OLFM2,0.03134692562929289,0.06035511918589327,-0.02509178668105907,0.016741904841521906
MFAP2,-0.02753796246075784,-0.026452245800130378,-0.028048926111514674,0.01265298725297636
HLA-C,0.006167100295128938,-0.1265135908814098,0.04032888341136648,0.026277114901196715
THBS1,-0.0112554500446356,-0.06035085856727306,0.01893864999789668,-0.02712624165249982
HSPA4,0.02334007565865974,0.05622416473870975,0.008511093530181896,0.05704861114458702
LMAN1,-0.08611016116018291,-0.03495876556193183,0.022552770544133613,-0.03156248768077485
LYPD3,0.09026941144670624,-0.027380785949061178,-0.018849682581501742,0.09210356934240299
APOE,0.08528079336825962,-0.16699163413471135,-0.03288259878797165,0.10324527525155602
SOSTDC1,,0.2549170227794076,-0.03173030047850716,-0.02198578268448931
ANXA1,0.02891819275543608,-0.12509408620340717,0.026368818437960483,0.0015369906540721968
WNT2B,0.019742716703768627,0.15430971765004245,-0.02629247720903714,-0.05415375486676941
AMH,-0.022684441833173346,,0.006467661266239061,-0.03467465555616354
GDF10,,-0.004704018456488979,-0.008812900155488187,-0.02991686990405876
EFNB3,-0.0150708291963834,0.14413395002278842,0.0967599385285558,0.05041584003836553
LTB,-0.022146402967508458,-0.03901181437443062,-0.04406242651693437,0.011998343282993134
ANGPT2,0.028962599884486673,-0.0240355681862702,-0.021888949111902346,-0.06893886487620522
ADAM17,0.031198011624751675,0.02629800593470921,0.0420037359449774,-0.03824200367296589
LRPAP1,0.030485693704117835,0.03292248523817368,0.012651779258350312,0.04095950004718675
NID1,0.006104463014172289,-0.016073527496549746,0.03350625858049107,-0.05164040770366919
MST1,0.01785112904711784,0.06444896746835546,-0.036139029324075915,0.017788811693899873
DCN,0.04692208791774697,0.009643156853722792,0.03149996312719671,-0.05937783408488418
IGFL2,,,-0.01661481645149895,
COL7A1,-0.049739214384159736,-0.029568340295539414,-0.007938776958272605,-0.007812701044399227
CALR,0.0027040558516497515,-0.08582652089031785,0.013380108077574834,-0.08634061001278437
PIGA,0.03424913568249036,0.013754874589132469,-0.047242032142882785,-0.05585006994276812
CD200,0.056913643736497356,0.07560693947163098,0.016758209675211563,0.0004359981615139731
GRP,,-0.02516571868579833,-0.015663671760322025,-0.027728591230849486
CDH1,-0.03369493457841045,-0.041799019685814114,0.024037807648433853,-0.0401595883320302
LPL,-0.023470833008898857,-0.0017360777527841318,-0.043743402664749055,-0.04307251603851703
SEMA5A,0.004867430143885259,0.03866264251330446,-0.05109078586006368,-0.023854993804865072
SEMA7A,0.0037146040585452024,-0.008337215196710856,-0.007058667635825485,0.0048147817507960535
SEMA4G,-0.01023361477173345,0.03774017976246469,-0.021755838065577286,-0.04002919882037843
SEMA3B,0.06639803096143485,-0.1460162298507249,0.023629876848691375,-0.009337007699122848
RPH3A,-0.0017011963369875473,0.1328729676808406,0.03709686853849176,0.04757572561330663
JAG2,0.1252871479186976,0.12661312802365665,-0.016712197669043517,-0.03906617034627818
CGN,0.013551467136250297,0.0003754582235937444,-0.045569261269085136,0.0011481131335878063
GDF15,-0.09276373322911542,-0.05332722697182948,0.11467912523497512,-0.06907994620657465
SEMA4F,0.003705526593367775,0.1237867713110644,-0.04657966418103539,0.09948554369243758
NXPH1,0.0303089884040685,0.19036362956125025,-0.05769463808575786,-0.03330475880542773
ARF1,0.03269781733616033,0.09259201139599811,-0.01471451765205653,-0.034904466433404065
EBI3,-0.005114108396993227,-0.019013856437791604,-0.0022825103712647153,0.02462166820981853
TIMP1,0.02356687102509592,-0.1490716604546106,0.08107180875395185,-0.061217449094127685
SEMA3C,0.06102958476263077,-0.0037882641147901023,0.033867004154882724,-0.02007720006354073
GAS6,-0.01896768537993763,-0.03398838589428089,-0.029395996664444948,0.022647236552494777
MEPE,0.0026928672253208543,0.09793044145766577,-0.0238692393863293,0.030124920564805837
SERPINE1,-0.09999570005951045,-0.03151935841603362,0.07823838130126322,-0.09707498065560376
RSPO2,-0.01844847311402512,0.06439830609839976,-0.022487943083320163,0.049545319310186124
SHBG,0.03253747270399325,-0.023113058458256373,0.047697261436558495,-0.03349831816165816
LGALS3BP,-0.002846057367280185,-0.17505802223614483,0.07342689920675051,-0.00807051423211847
LAMB1,0.032479887168919704,0.02769984424535593,0.06996804275910071,-0.056003084922929686
SPTBN2,-0.010731437462196368,0.17292937059921404,-0.0069774075163116225,0.0495994841071258
COL1A2,0.0030219494417341414,-0.049643388769498906,0.015451743199018876,-0.09447815111697272
DEFB1,,,,-0.02303745948924421
WNT11,0.08243093393672445,,0.015710102134626015,-0.020682324742214542
LGALS1,-0.040745565746084934,-0.15704079680074587,0.06293411713011561,-0.020855515453187007
BCAN,0.035578111703841314,0.10008816952061557,-0.07364485237810352,0.010060177146097698
ANOS1,0.010401387273692749,-0.06444146398975037,-0.055418314935125286,0.021902978180951146
EDA,-0.025304093717876147,0.008441227556744504,0.05861827466164632,0.09567555899407079
FGF22,,0.04026466800890294,-0.015825844078396257,0.024727432629357917
SHANK1,0.01947540267951925,0.11864605866399215,-0.020138441899416454,0.038927106085633774
NPVF,,,-0.014305266872868408,
RAET1G,,,,-0.019047442819903792
TGFB1,0.03205054905549919,0.022515125259328316,0.008376681728612107,-0.052642896893161185
MSTN,0.010410073029248627,,-0.02941994589850195,0.013671288054950137
WNT4,,0.028371787074881784,-0.03374816249927037,-0.05073437116352691
TNFSF4,0.019229702997134522,-0.024854211102720847,-0.0346068020378089,0.07786291180462662
NTN1,0.025679781624248582,-0.07377254485917725,0.011921609720007328,0.03250425066042491
CXCL12,0.012777595466665476,-0.004237783260222269,-0.020327549339476367,-0.0064907030356563915
GNRH1,-0.010703339785456565,-0.026452245632651625,-0.005182872918065325,0.05259150271036009
FGF8,,,-0.019745399644458535,
RIMS1,-0.009536525323310754,0.008569541500586747,-0.0447206874007839,0.0425682766658201
FGF14,0.007633409013032999,0.09815766869820731,-0.04447541337182229,-0.06172723552341198
IGF1,-0.01244789105212507,-0.06522729461537313,0.007128609075079367,-0.01548119117404453
TNFSF10,0.02967529633293942,-0.038576643846928084,-0.004796336106822026,0.06078122815905839
GDF5,,0.028186085184468187,-0.03054502491543647,-0.03768289349843598
CHAD,,,-0.009061203232159778,
RGMA,0.03576209224127137,0.006123718450523645,-0.01879730864908122,0.02788218426045157
WNT16,0.022407370084289804,0.008670925298863782,,-0.028924047348980575
CX3CL1,-0.029245004464815327,0.12434080456434,-0.024127770211023858,-0.050561566081997265
FGF1,0.037251120665059465,-0.18311429773930038,0.03372723317573261,0.10686594068256598
ALOX5AP,-0.0036870199628246986,-0.1515769113005587,0.07778060191512551,-0.005445946772753801
IL1RN,-0.036701647676722335,-0.04705360265643281,0.0509364655957787,-0.010424792696254466
PCSK9,,,-0.015167535222028457,
NPW,-0.02066692993610333,,0.01588213729971266,0.029110166336694658
CXCL9,-0.05071229929810991,-0.023815525635241915,,0.1058092522151579
ANGPTL4,-0.02121384893750175,-0.051603953076017034,0.1011899198101294,-0.06492069865088401
UCN2,-0.014330326601259998,,0.006690388822442787,
COL4A3,0.0716655091453016,,0.09115515715648326,-0.022832400948682476
NRG3,0.04967584842921095,0.0947594208937854,-0.05015150402840265,-0.013772579493215873
IL23A,0.06666926640591873,,-0.01947948226717084,-0.02557031145723899
COLQ,-0.0020836978205617104,0.04550460403927141,-0.004491188364411121,-0.047695920505944435
SCGB1A1,,,-0.019074492594091334,
TNFSF12,-0.009024795785184957,-0.008081425712398602,0.010505487708732195,-0.042306336654311105
DKK2,0.10561030645751605,0.09909015633758478,,-0.032288730317105975
FYN,0.007798485567146875,0.012106184655921271,-0.058061150509978815,-0.0013057699402743278
ACE,0.011144506353447433,0.061202624604132935,-0.02958615743657577,0.04637453077220018
IL18,0.02303103883082204,-0.029011516936636384,0.010564908407566609,0.06003407317916856
PPBP,,,0.07395567095554957,-0.021347857338503633
CCL27,0.00306380117906835,-0.029157252200137034,-0.00221801509047887,-0.039504551257326714
SERPING1,-0.010787051103013442,-0.10415324917437288,0.07519222956628908,0.029202438522193633
AZGP1,-0.04515658333939102,-0.09620297264606577,0.051196345306680414,-0.006622994688564029
INHA,0.03302413252621027,0.11246312107109722,-0.03684430541959504,0.05424591014326726
SEMA3G,0.016706372455693414,-0.03296868657263766,,-0.038974903155558696
COL6A1,-0.0073979212377064205,0.05315017827255015,0.05580124777279139,-0.06874080802611576
FGF17,-0.0042092360760910275,0.12553443656708996,0.08691125076789716,0.03371812237088535
