,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk
COL11A1,0.09917805725656184,,0.009130413622229876,-0.024421704233074236
NUCB2,0.0374986114025496,-0.04253683459735935,0.003724098578335861,-0.013907632240319573
CXCL1,0.004584761785778822,0.04344629055072028,,0.020855460878279743
VCAN,0.015547545689616865,-0.016369499984039564,-0.06257558515358713,-0.09331964371077776
MMP7,0.035129852312056044,,,
PTPN6,0.04827827414180905,-0.012263938858052057,-0.0395154899962836,0.009057362186685033
PTGS2,-0.005814483771359641,-0.08481928710911726,0.03296111085882246,-0.02899156036701304
CD58,0.009288960545122337,0.002076499654680532,0.04173771818265776,-0.017623481463086954
TNFSF14,,,0.020203472604059323,0.18678824650389336
CNTN4,0.04985876486162686,,0.02468995132977376,-0.0294293450292638
BTLA,,,-0.01430885119109547,
MFNG,-0.017050249780918257,-0.0324259282215798,0.024234167274450498,0.005362664071547164
ICAM1,0.057972605343107796,0.07508103614875673,0.0253240097851943,0.0024128031211782934
PROS1,0.04825798026986519,-0.03322608830139102,-0.04637824167315288,0.01896550546415799
CLCF1,0.002483106581878384,-0.0032484183779751983,-0.0020553459759753505,0.031418598297276217
PSAP,-0.03678602884642796,0.0031365227839712773,-0.001106975657564174,0.04168037105166388
EFEMP1,0.04874081126715694,-0.0068049455355095835,0.027605636858097072,0.00934774359342949
C1QTNF1,0.040384073256649486,0.013081863041196623,-0.011329987226981935,-0.031998936854239185
ALB,0.01411975523426295,0.034345806799376495,0.024383385659138588,-0.038090767621183366
EFNA3,-0.03618303003332576,0.030949305386778286,-0.035885272210982984,0.05373050273898898
DRAXIN,0.11134954938135018,0.05548673561102112,0.015400486859587973,0.05063969354105469
NPTX2,0.01165830210270086,,0.04619842609801605,0.08858813092407535
FGF11,0.11226494888391692,0.05683093682635624,0.02171270976249864,0.0005380807629614414
CD59,-0.0144692531986107,-0.049996136404365926,0.03819510297180448,0.03726433916910563
COL9A2,0.022513220776173758,0.02741266032807163,0.032848485074586174,-0.008484585289253476
DLL3,0.002079628044674431,0.08225733358862619,0.027052457687213705,0.03237672150014929
LIN7C,0.011997893726303317,0.09245113340212506,-0.048452216209820424,0.06496860214171211
GDF7,,,0.051250550854342054,0.02669634884515755
PSPN,-0.008946337587087332,0.00804648430698561,0.0019253096059654283,0.016805319718102344
ANGPT1,-0.02828505918795999,-0.06814852409525224,-0.04190243363938133,0.007739896892147253
PNOC,-0.03531425317031822,,,
L1CAM,-0.03650386979736953,0.0008670292745196267,0.17091569896265044,-0.03743709286418726
APOA1,0.08920206298694719,0.03936568529579936,0.003561847763975735,0.09215054731357424
PSEN1,-0.0017242039907622725,-0.10755598552647828,-0.020790633923164117,-0.058254179375409866
CALM2,-0.038421362248010314,0.010615663152234897,0.05025124196512763,0.017128740400809056
CLEC2B,-0.0010678850448725872,0.00020087100236664722,0.07955377816662804,0.017857762387964337
NTNG1,-0.012739990748003593,-0.0432448240957389,-0.030578642363478497,0.004369301388072578
LRIG1,0.017398475421817057,0.0317073872697375,0.08577854105971734,0.015563705391187786
CPAMD8,0.019091654177956836,0.015861292313109343,-0.001659760501974551,0.008221990414627647
GHRL,-0.0227782600015902,-0.03231394846663484,-0.013090099248851152,0.04417915394790572
NPY,-0.063685164901762,,-0.03547823654914409,-0.001275792222386325
MMP2,0.07568402816514172,-0.013051661712302712,0.10262104847035244,-0.024601611526366557
ALKAL2,0.06300156910276641,,0.016885444052125165,-0.0413693833837869
CSF1,0.053846821942480694,0.06479933223973611,0.1392032679975695,0.03290657655537582
SEMA4C,0.061693672251071384,-0.026514432493959038,0.06927172964128185,-0.00648132486337819
ICAM2,-0.02243931291662891,-0.11806755094977603,0.04043889860401958,0.07275430750329147
SYTL3,0.002977663351257762,-0.08693545535009595,-0.028847465130674824,0.043324374042165374
IL1A,0.1825376555197584,0.00785483276793491,0.058481630685397856,-0.03443986167280643
HLA-G,,-0.005972042625939599,,
PGF,0.02629583709185743,-0.06923488578398287,-0.005368293287774078,0.06401406539199886
LGALS8,0.0476421406102212,-0.03423394927113263,0.020595006379777233,-0.037593680815995234
DKK3,-0.03627209059713231,-0.03722420972399818,0.03753215524124635,0.018297281943472878
COL16A1,0.0858634584077693,0.0061568316765301225,0.05254091855456439,0.05751322006131337
TPH1,-0.02147870216564932,-0.046816216331766365,,0.014625874606122446
TNC,0.05826477869089149,-0.037015406568355544,0.0641213107615005,0.08005767336473799
TNFSF9,-0.017355570911430696,-0.04750190782500254,-0.05188412749218802,0.06345921040705033
C4A,-0.0004432684563142215,,,-0.03194670847181526
CNTN2,-0.0050117753878093805,0.059931299436071776,-0.09315799201223778,-0.04821867652640793
LUM,0.015853647851406916,-0.029063120123958532,0.07089186273809041,0.09004408798239062
BTC,,0.0071406831000248505,,-0.009365776720379646
APOC1,-0.01735256574289275,0.078969245434843,0.01890337883728327,0.06452722951146024
PKM,0.07009704678775518,-0.0338662135373516,-0.010908396535652285,-0.01728703254509502
TNF,0.03565167698657856,0.13850154753144106,0.02684667698222731,
GNAS,0.10166589527216939,-0.0416989310299751,0.060319626497415936,-0.025271161918763732
BMP8B,0.03795273775521469,0.04996406063882134,-0.029992758561420342,0.061585990977391744
CCL28,0.06094882468994099,,,-0.02208279322930822
PTPN11,0.018556615253410593,-0.003434299833544936,0.03538370844369309,-0.037615200819137225
ADAM12,0.025841564706781034,-0.008417709723936132,0.009551792987525703,0.08270049831852319
EPO,-0.02147870531986948,0.046176441338586886,0.004389061847138441,
EDN3,-0.02170033359360471,,0.025844328467896666,0.012970131724064046
CCL22,,,,-0.02741148274282354
CCL2,0.05090375602921925,0.011261779869593458,0.08089486891073748,0.02541243792254021
DSCAM,0.07897016087725071,0.03958446605569398,0.07045907698503359,-0.02081221861487636
ANG,0.06067709507649157,-0.015917608753871167,0.05629561576762337,-0.00913773356800305
FBLN2,0.023971591129744202,,0.027591607573883712,0.002391883389094245
VTN,-0.01784751096362744,-0.05542909042163914,,
VEGFA,0.09660012846127602,0.0408176551647858,-0.047969873370961535,0.006007492823129086
F10,,0.1012049668730303,,-0.02371609483781298
SERPINA1,0.011949340247827045,0.008547319696821648,0.03099327105340991,0.00819691078152979
VWF,0.01710462660183068,-0.10552645298906116,-0.03170493291219569,0.04221174758957215
GDNF,-0.021478703647176797,-0.03118222061514795,-0.030578633825084335,
VASP,-0.00016926044495121857,0.07640306190484336,0.054563240409556193,0.10005417006479458
ADAM15,-0.000881934113163851,0.008331198390605246,0.05675989208666173,0.04531054827985508
WNT2,-0.020100882131312937,,,
OLFM2,0.048880023924710234,-0.015579992458592103,-0.02390161650769467,-0.010109751338844057
MFAP2,0.02333449000483471,-0.046710869712249574,-0.01093713073729463,0.05047273943510116
HLA-C,0.0775133625188589,-0.03354966743521862,0.0027527562239305432,0.03781952686266569
THBS1,0.04286980790377555,0.0012065849215311256,-0.00415364270288233,0.015046097232946943
HSPA4,0.004633784272564053,-0.049880700003669856,-0.012696887662433343,-0.06585995447467527
LMAN1,0.06626581537070071,0.037581887263271795,0.046837855840457084,0.04252729947831583
LYPD3,,0.03739043301790121,0.03235277110053311,
APOE,-0.06892816709836638,0.07285709321801717,-0.03343333475775205,-0.020824123877641425
SOSTDC1,-0.03266025603007957,,,
ANXA1,0.03465907118015195,-0.094832332099089,0.08112388953702991,0.0005681740502992476
WNT2B,0.04362752074370714,0.032470499988020624,-0.03544940701292552,0.05203253503278233
AMH,0.02238637488586359,0.08008863128966649,0.16689576293056382,0.02272388878378334
GDF10,-0.0008091465710049947,0.050782660120479314,,-0.027870961513466044
EFNB3,-0.005213451961492972,0.04818784655176533,-0.09976896441490288,0.11880699683485521
LTB,-0.031184801120496583,-0.011857942648448234,-0.051884091442393865,0.03501056222716531
ANGPT2,0.0646340656593682,-0.07709202809250489,0.0372060465814064,0.05552451686744987
NRTN,,,-0.031319558619738494,-0.027870971512042212
ADAM17,-0.018536138244664945,-0.017057263422519706,-0.05752415978703339,0.013768906966096308
LRPAP1,0.04903108324726557,0.006511401063145424,0.005616631186904972,0.0762692207805372
NID1,0.01999430582354364,-0.06369813554282153,0.021554772628180657,0.005231258380570689
MST1,0.03185474000940588,0.09375778343871423,0.09125246353326533,0.0961952063560698
IL13,0.0018690465202772996,,,
DCN,-0.012180761929559858,-0.07490715549316726,0.08730796047904744,0.022002316047126345
COL7A1,0.04835384179785064,0.026590262581147463,0.042985016238893024,0.021321483266962163
CALR,0.08900542478047466,-0.015634416884603597,0.06356555067128165,-0.008330538810162172
PIGA,0.010589307789184986,-0.046744907825787635,-0.003305680578302888,-0.00042540853982575566
CD200,-0.015025802399036867,0.016236285156636925,-0.05181620083518988,0.03098821468159215
GRP,-0.006470154810552728,,,0.08222737619098652
CDH1,0.02598187962545192,0.014179550453166516,-0.022749083569546164,0.06915503026426914
LPL,0.06404564663443735,0.04625853940963142,-0.02695847861078608,0.02887392099711609
SEMA5A,0.05494972673240504,-0.014854688450043084,-0.045364319364832054,-0.018871003612140738
SEMA7A,0.008258674625912005,-0.024167660431272227,0.08322964860392394,-0.03001806841982477
SEMA4G,0.07005601752254356,0.10508504701082592,0.017573559238426503,0.04692129649326718
SEMA3B,0.009993695679013996,-0.03338034386843311,0.01386596860542647,-0.022183774277515996
RPH3A,0.0013589630871623625,,-0.01463251232035916,-0.03766097342863359
JAG2,0.09450037952249514,-0.028879510404683385,-0.016782317919970625,0.07740610676237501
CGN,0.03507828857524378,0.04177457434508323,0.07675747179496767,0.012979592993148492
GDF15,0.05273070774698829,0.028767391252579513,-0.013005699180163246,-0.02706910112049046
SEMA4F,0.019570572942721482,0.03081953236651962,-0.018263323566200515,-0.007224415758971807
NXPH1,0.014867045861033308,-0.05333869009280352,0.21097094839539046,0.04920547222360619
ARF1,-0.01815805578445462,0.008121607492253493,-0.014930261429537179,0.055514301742152584
EBI3,-0.03248455680019279,0.07779167074529628,-0.03555237497238327,0.00023568078590798801
TIMP1,0.018047582723843894,-0.09896788403171064,0.04738269884463383,0.09111985991981694
SEMA3C,-0.04728130381189725,-0.0435440116396567,0.08427324631771886,0.033763064990327926
GAS6,0.036655474594489756,0.038754602932472335,0.01091534043689169,0.07734567277685946
MEPE,-0.03979211844790234,,,
SERPINE1,0.06958768346831105,0.0011158870292575956,-0.021110310247107796,0.06671176470180591
RSPO2,-0.04705144081565194,,,-0.03958851743351644
SHBG,-0.017308938944297608,0.05819047912638386,0.09303124784240091,-0.02197150684934787
LGALS3BP,0.04666513238953069,-0.0637394050934742,0.017999420319590117,0.0802017564968556
LAMB1,0.02659427145533533,-0.059013641360559574,0.026799562992175032,0.04176260431519322
SPTBN2,-0.04884622928961628,0.053752344572284304,-0.0119025487243846,0.057124623745535424
COL1A2,0.012878161632557429,-0.06537084844212461,-0.006476194609487211,0.032208852876952125
CEACAM16,-0.03141964470067457,,,
LGALS1,0.02867362335525697,-0.047342388474360016,0.052704488537832564,0.0712365683414192
BCAN,0.03675255966536916,0.03806778851999686,0.01758551555250464,-0.036398865225956194
ANOS1,-0.0004740486561455671,0.034671567560865875,0.08016839409707575,-0.0298362544491706
EDA,-0.028318997212651572,0.07577586495920441,0.017430301796341533,0.11798553888119027
FGF22,0.022386974164574747,,0.035227084247263674,-0.02986154245400809
SHANK1,-0.024212295637720434,,-0.03955726787683728,
TGFB1,0.026128295896903825,-0.03116280019902325,0.03196446469885005,-0.05233651233871145
MSTN,0.07571276370715171,-0.018564043291919234,0.004094411167736704,0.0714187820389107
WNT4,-0.024012288174830945,,-0.03131955193242386,0.06983708512887955
TNFSF4,-0.017009418352045533,0.05010125093236055,0.14008700212320122,0.04182222106150514
NTN1,0.04305104477481962,-0.012826377804957509,0.0904580822715515,0.010863311404949358
CXCL12,0.004525787173035005,-0.08361039854681648,0.020498315731135412,-0.01676114192098247
GNRH1,0.010401544567464055,-0.01826454677873036,-0.00451947214565783,0.04609271821838356
RIMS1,-0.007137449481417585,0.015730087123075782,0.007030947475600707,-0.05550392068051063
FGF14,0.01765586478547844,-0.04437595732831108,0.05064143833179959,-0.007220722942960494
IGF1,0.0144070694827099,-0.03315774499450903,-0.05419167517951678,0.015766975942696927
TNFSF10,0.005326906524107919,-0.08356578934862989,-0.004699457035970876,-0.0045057902772261986
GDF5,-0.01758019965085787,,-0.030578616748317477,-0.008828143155615939
CHAD,,,,-0.02423809252691394
RGMA,0.04272421229704082,-0.02953685098442638,-0.01702581395775937,0.028026464428684717
WNT16,,,,-0.02002324552993212
CX3CL1,-0.04971114006974919,0.009418044602869196,0.11355312733171509,0.02759641784993821
FGF1,-0.009165425206891509,-0.0015015935151231328,0.010057445622770897,-0.017083656073292423
ALOX5AP,-0.04119144342540415,0.06912146073941233,-0.03310705534251292,-0.0011220524810448488
IL1RN,-0.018880590978473707,-0.04149904459053412,0.02437104898197583,
NPW,-0.021028867593582638,-0.002756504956155855,0.04839776054001683,-0.022362601825694092
CXCL9,,0.026642080427348298,-0.021921955086923208,0.01357707718599135
ANGPTL4,0.08858368742297784,-0.019196550402255753,-0.03788293197405862,0.059284699253741344
COL4A3,-0.023810725584611274,,,0.06970167642732604
NRG3,-0.0425782118255964,-0.0424986567944737,0.10312841766988083,0.030884378739538445
IL23A,0.01772020262630492,0.0827586860997104,,
COLQ,0.011248234901836737,-0.07755788538711941,-0.04398499605561486,0.023310900715228577
TNFSF12,-0.010902780212767285,0.0255164636936473,-0.004369575330216084,0.06951889389384085
DKK2,,,0.10742535716676513,
FYN,0.04075716072292533,0.015475772165245955,0.08960106408461808,0.022115318039111244
ACE,0.010370548334033348,-0.10707037620444673,0.02970423969399814,0.06572935069039823
IL18,-0.005006270117842565,-0.037951105003473866,0.037199345800570265,0.0214480189645719
PPBP,,,,0.013372339715049099
CCL27,-0.0295591673339145,0.14369463896953147,0.08787356272119107,0.12181338849107214
SERPING1,-0.043752591258591364,-0.04813452834837472,0.08735073315853518,0.09753913147278166
AZGP1,0.03543501940429282,,-0.018262214930874286,0.08547675711191267
INHA,0.016426607785456994,0.06865700771913284,-0.03895303685610368,0.11013500430237885
SEMA3G,-0.013870068741245937,-0.0546425179828946,-0.014224675409128919,-0.020631216719346368
COL6A1,0.14011969465760818,-0.10375011952828493,0.02027616426712106,0.07354345548353218
FGF17,0.0034780318247017977,,,
TNFSF8,,,,-0.02002325331436546
FGF20,-0.008408786079649948,-0.01240205463372909,-0.026172682985033544,0.04877628508171689
ICAM3,-0.030456940382755003,0.059438541776034935,0.11798023193443086,0.10402144213052388
LAMA4,-0.015849939900407384,-0.16723558450584586,0.0028569557661892206,0.09884089609052847
DLL4,0.020112222383465637,-0.11105752753056937,0.0427432567822858,0.1625641299738373
SEMA3A,0.07063467802738578,,,0.035162197824934856
RLN2,0.09309407833033892,,,0.025578216914568217
C5,-0.005007132684556225,0.11285935422743164,0.027853218518906903,-0.049615339491022516
COMP,,,,-0.023978382758452477
EDN2,-0.033276602196354456,,,
C1QA,-0.05242227685356817,0.025053004099491395,0.03820347485695583,-0.01896324121024681
UTS2B,,-0.04884814361192173,,
COL9A3,0.03149768694539402,0.057085944953412196,-0.047189543616653506,0.007398709727535921
HGF,-0.027585149763703104,-0.00448429963421424,0.05319067838333183,-0.0372542336434742
P4HB,0.07537230660221096,-0.04862604939984321,-0.017416746133218676,0.016424656209316543
ADCYAP1,-0.0014716999310946755,0.014933884712998238,0.04416907457612304,0.09094364354911916
GREM1,0.010248752800513027,0.03144261360311806,-0.002088970333951029,-0.09640513371141614
EGF,-0.012823771882955155,0.1626851108484775,-0.03740721945113116,0.029441284952585293
VEGFB,0.047164518433974165,-0.015517127741078857,-0.06051593711049824,0.0035812659033665544
FARP2,0.06750719240047845,-0.013278981313263138,-0.017402512106742454,-0.044289050998902166
LAMA2,0.04806415621663757,-0.09041291404690319,0.0590024686263161,0.031451086914582316
NRG1,-0.018177654193338638,0.17097919274529175,0.023669925983944455,
SPINK1,0.07721813688633203,,-0.02825248314231435,
EFEMP2,0.030731746255147664,0.10974242059733394,0.006021018037269513,-0.02616196193655752
SELPLG,-0.001719413310147058,-0.016897877021181874,0.016852337846572377,0.019794818730186237
HLA-E,0.06654200381842044,-0.044049961118581435,0.030508152412267567,0.0269912502881519
PTN,0.08432693979848298,0.023088884712516942,0.011178975704753473,0.04661670365380491
CD274,0.02741299918976482,0.05930388723432331,0.020456194179593455,0.08456210601192563
CD14,-0.0045348849915408706,0.02173620345531557,-0.007382053858291304,-0.03423154249748714
SFTPD,-0.030622177304769408,0.05061150137692572,0.054452353543686896,0.08993990325134367
SLIT1,0.014248909792882628,0.03862184657902015,0.06384539165916772,0.03948758579782131
CNTF,-0.0049430778553247925,,,0.0033489064416859222
BST1,0.04644872494047222,0.004780803588757246,-0.02713648941182282,0.02622017973611788
AGTRAP,0.06507897914509847,-0.0408286918589253,0.06463249400053911,0.016457636783932906
LAMC1,0.05863898034114542,-0.10707068855915398,0.0167390835045498,0.06060630398887072
COL6A3,0.012061392539525114,0.07442557566654551,-0.061732161934720996,0.04633079511078191
FN1,0.0542572847537941,-0.1178176839857706,0.044557208995355854,0.07456354543221225
MIF,-0.0035939353016158975,0.014966671905072768,-0.013763055510074626,0.038854957701678565
JAG1,0.0627877889809768,0.03249037570255945,0.07360442705118672,0.04543605978056345
NID2,-0.009149467311862268,-0.07388215276169051,0.06423465391138244,0.07315833963043038
