,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
IGFL3,,,0.03826004762295833,,,,,,-0.021486821740331397
BMP1,-0.006003067376222093,0.06779894802289921,0.07913535123706535,0.03418984452045247,0.03410701359687273,0.08669733378330935,0.03388604141564708,0.00010198577243891923,0.05063766629606752
NDP,-0.03126072920542136,0.05418901750241243,-0.020452568719058706,0.053765270507794484,0.051163951168755974,0.004710497201798946,-0.0017839280770475833,0.016290780729246255,0.006787106362464429
TNFSF18,,,0.054347276977408536,-0.010176854652504733,,,,,0.06608860682267889
IL36G,,,,,-0.014337273623408402,,,,
RTN4,-0.009732730916935117,-0.02166864402334336,-0.10070489682990345,0.01468882167222427,-0.02782090144811841,-0.023309809510249926,0.038997010347351486,0.09686502679691486,0.004461592503158969
HEBP1,-0.0300571001023894,0.026258612563530695,0.0032532811497367918,0.016889341482175316,-0.006660777360902077,-0.0012170081485330278,0.061955477654889186,0.037576394524589954,-0.007189174648253245
WNT7B,0.057401985204980056,0.007765364837068657,0.007590856809040365,-0.008227775999758906,0.02608241406268225,-0.015202404103422164,0.08091386139890101,0.03553487083337026,0.04518719890697246
PTMA,-0.013315322386065953,0.002847103151423634,-0.048365183180228324,-0.0250052491602933,0.091163073091833,0.008961793254262839,-0.03682353682618649,0.037428469060085554,-0.04269548924229283
FASLG,,,,,,,,,-0.018635513165054254
CEACAM1,-0.02846148830671319,-0.01824295857497135,0.027293750314585287,-0.01600576789521785,,-0.021798924841110314,-0.017496423699332863,-0.019238778721687732,0.08766579394288199
PDAP1,0.03859784544705876,-0.006365328957546561,0.048751101320171325,0.021512360174265766,0.05638321558598294,-0.0015188870251796442,-0.01818997941010941,0.009923770424341756,-0.0075943071388340135
QDPR,0.020770460548113198,-0.016634582808590023,-0.10683989609288135,0.02794098702586724,-0.015875110389915157,-0.024914477204812675,-0.01859041331524829,-0.03250271947221635,0.037246380313284234
POMC,-0.014559971884830117,-0.026976713922614422,0.01923871827562653,0.08176017692706974,0.04633691875349821,0.0597970363967587,0.08320542428386052,0.016558369726786995,0.0488404095971181
CCL18,,,,,,0.08386144364177937,-0.0005031082729867591,-0.02528462149182948,
CCL17,0.018019999835422924,,,-0.012692519124414325,-0.013097506490043738,-0.015465282077147409,-0.00875193962583577,,-0.01689099955038457
VEGFD,0.047567744002808166,-0.017453829881811742,0.09041877746192416,0.06906438503737956,-0.014037003378859112,,-0.017496423699332863,,
TNFSF13,-0.011379006614289429,,,,,0.02965409709167532,0.017037561555650223,-0.021603859072730252,0.0020941367424225036
WNT5A,0.011735340037699136,0.08422193094169265,0.036322030651136955,0.053835501702266544,-0.014288080975660583,0.027758273141054494,0.07295832545210444,0.017083570023470242,-0.008359471299050018
CXCL8,0.0042966195919798885,-0.08871857279232007,-0.010954742544066122,-0.011339734748675131,-0.026371074898127705,-0.004962795669290261,-0.07389702292978582,-0.04582388740158321,-0.013302076266959995
GRN,0.015125165639485308,0.05958269832936724,0.06009430033144238,-0.02186711626913318,-0.03022091811936378,0.10970502086320684,0.05428165441816484,-0.06547224456451496,-0.03409949239682046
MIA,0.032713556294745566,-0.015666342795109433,-0.021124280258466095,-0.024947314234521224,0.016221337202926508,0.05856910840586942,-0.041000557465091146,-0.016061053169172713,0.055558567675466505
COL4A4,0.025190457066642146,0.10607693664456574,0.095452209808986,-0.013251382655568222,-0.01864830303161425,-0.019363299480219528,0.07418649789777122,-0.028686079159099608,0.01650239333628471
TAC1,0.052409020219534634,-0.027340240668279298,-0.03257688418961403,-0.022757008450102315,-0.03304869573092187,,,-0.03319237408614381,-0.003818873218733009
RARRES2,-0.00401274229989345,-0.07458302029509985,0.08980958894223168,0.05843439269579361,0.0400940803224532,0.06306231932187757,-0.02593100116712812,0.007992930685857897,-0.01194519382095488
FGF7,0.010963773562532012,0.034049421088209485,-0.0027476975573062267,0.0009902426720724965,0.04413176137104657,-0.015709620859677628,-0.0007572280945239483,-0.009913146567968,0.059709810350046515
EFNA2,,,,,,,-0.016629179811702324,,
HBEGF,0.017321874944571502,-0.04244122422251664,0.04434211025051441,-0.008878407103586663,0.052235234845843324,0.025237778669320483,0.04083450888340086,-0.03832056854556703,-0.07267762345450356
CSF3,0.0818053699749959,-0.04556418356504692,-0.014947423087279747,,,0.022069464303989355,-0.021381858945883868,-0.027581417289046038,-0.01778361678232146
PI3,-0.025066232778784645,-0.05354131724609241,-0.016830995680907547,,,-0.03104755177742492,-0.014283831819807398,-0.017226246433595733,0.004411854005755116
PCSK1N,0.01174064481323288,0.019071585778959465,0.0007035836619724606,-0.02435720989258008,-0.023748945874294936,0.0747401815397331,-0.03449906072352658,0.025623743881972156,0.0004163821836699135
NTS,,0.02641838891973226,0.023325661482173955,-0.01513816430943511,,-0.036078893209451346,-0.020259499990462764,-0.04410014697043929,0.006097514748803082
SFRP1,-0.014393947892861223,-0.019911797296253128,0.10059165393426968,0.056144052574070645,-0.03739918175021601,0.044889850018723164,0.08591109558499484,0.05587815097470564,-0.025723150187149824
CXCL13,,0.18853961799703278,,,,0.06749999382380953,-0.02269438931837921,-0.02789985803074429,
MICA,0.01596551243022185,0.01134531630644835,0.01243230050393084,0.023066285751610027,-0.005082861065297321,0.031701906264879925,0.07408986007713002,0.013312378786750578,0.0339039874305014
TG,-0.015533350270643429,0.05605430255591153,-0.018040202350666036,-0.01278723268858449,0.015493744061382628,-0.020549493338411044,0.09063032631635697,-0.022699930260962765,-0.011154176626468762
ADA,0.0011124515862913045,-0.025174164150595847,0.03289398169207617,-0.041406115806095614,0.020212466661856054,-0.0220517453143733,0.018495055674642217,0.010295324787097096,0.022978690529890867
LAMC3,-0.07005461681528262,-0.012820377665864177,0.11564113250957786,0.00031360625924742964,0.0028746087990134013,0.06662469838693559,0.006383538333077278,-0.03696798695402861,0.0005023367142568006
CCL7,-0.011230587427586255,-0.026162109789999936,,,,-0.023178893076507924,,,-0.018635506538488212
NGF,-0.0257321442233059,-0.01405395586008517,,,,0.05630157915614758,0.08236254032968153,0.01968675363617533,0.0175810360100928
TNFSF15,0.14560264576151621,-0.019370337309421604,,,,0.016632391888749702,,-0.017127586621987573,-0.03119809699560757
HMGB1,-0.00752550447163203,0.05052645901237046,0.12077305144991347,-0.04634155072601817,0.04682744101534763,-0.008464810528070885,-0.035721228171071456,0.012140759214301869,0.04092858430091412
ITGB3BP,0.017901044845322085,0.037457435492758845,0.07530143604300935,-0.017875457896349867,0.04432201390105168,-0.004227190877088004,-0.021772568966477508,-0.04441630991293373,0.07784445279270837
AANAT,-0.011379007828749146,-0.01745383237344432,-0.013482980130702574,0.08222568422302415,0.06107268387011617,0.14952204463953236,-0.022378372085797977,,-0.019717143058934974
RELN,-0.019751409318326474,0.009414860561417434,-0.03956329412395003,-0.014626233898488465,-0.01945045719525375,,,-0.02068826848292634,
IL15,0.09537696936162461,-0.012041942459677704,0.05973121358271526,-0.02321770206540616,-0.01629448385592289,-0.037253507977576164,0.11052982038758451,0.015110812297711032,0.056827097548920645
UTS2,,,-0.026837668571216604,,,0.007916002261056923,,,
BSG,0.006657242790487639,0.005844613725747696,-0.04231293178603837,-0.02860868226024715,0.02837517172245906,0.09682204118172359,0.016838056588572306,-0.005325466625162781,0.010527790597785105
ADAMTS3,0.04397448278772311,-0.030756040348057425,0.08565431792112899,-0.041013284394564746,-0.027076173248651875,-0.053143216716067906,0.014087196695290537,0.010686072896349945,0.08327701608172614
CD34,-0.011582695834113624,-0.023167144900718462,-0.003409306696165149,-0.02678176445201248,-0.03773541391128462,0.02711193155883859,-0.0042407056024897725,0.012130623865718577,-0.005153903217711583
CCL23,,,-0.015341491106515327,,,,,,
PLAT,0.005598062612677654,0.00492536624186734,0.06145352452601169,-0.037148347141128635,0.018451448350339572,0.03848669724228027,0.06171098769678642,0.05231641835711597,0.020411366408320045
NTF3,,,,,,-0.04961142905794911,-0.013030512285624667,0.01731244064151596,
LTA,-0.014393947219489717,,,-0.011075345110690334,0.003870396363324209,,,,-0.010105342747147621
CKLF,0.02523169393332525,0.039176917679379884,0.07514714175679792,-0.006098528591074954,0.018034643599361386,0.015637979968796158,0.03165465951043934,0.01831976283222759,-0.014351970065813006
CD24,-0.0140436312112317,0.07917589652482548,0.03978181906212608,0.006164020796689065,0.059010185111069084,-0.013785223318581683,0.03776499911515292,0.045721978833818094,0.043004395831512776
HSP90AA1,0.03963344680116089,-0.005232674083019917,-0.06988226314557662,0.06819802416043651,-0.038271486032832834,-0.03276121085707335,-0.013151949986223028,-0.032651671286914624,0.034277584828060634
BMP4,0.004680613187901385,-0.012586268400012677,0.03889652386959796,-0.02312279666416286,-0.013884584925569127,-0.03617680126003342,-0.0550753219383998,-0.04470963991461165,-0.036105778362031174
SCGB3A1,,-0.02078535968810603,,,-0.011370076752653592,-0.02221553929573584,0.06066493590526771,0.05329263643513182,0.12560044691921202
IGFBP4,-0.04129017246302954,-0.039801000270722524,0.008391415360318653,0.05179110798206022,-0.026603761467134553,0.06253475443282296,-0.02526898032652526,-0.03981125124559888,-0.01460930043076982
RSPO4,-0.022032458044771486,-0.02398968384760594,,-0.012881300613581186,0.007724449557158102,,,0.06913545444279016,0.015536727743975614
LEFTY2,-0.013301715032164397,-0.02735735916307417,0.10532763709006673,-0.01187760882243273,0.014392066844401419,-0.019676255419594505,0.0661644299440852,-0.03257576716753167,0.186953477513455
PF4,-0.009798466274803705,,,,,,0.036948137902037,,0.052897348083060625
ANGPTL2,0.0014396785019443858,-0.02072821044327857,0.07031151567868478,0.013664835630795397,0.00647493347356085,0.08245014567964001,0.06139628883501771,0.0057588479006966935,0.02158629199672205
LRIG2,0.007840003207945218,0.025657882034066846,0.038349157441527525,-0.02211776509569744,0.03896387263730985,0.0657987540640017,0.06582078487527822,0.03895083730543475,0.01788253118288959
ICOSLG,0.057389929404556096,0.08816103706133717,-0.0033104739520069585,-0.042791760293941286,0.052616926496296665,0.021888041960086164,0.058506468429828526,-0.019283053653440314,0.05697675884837819
WIF1,,-0.012385368923899477,-0.008054134505624661,-0.00994019458110314,-0.014404284512643176,,,-0.022267501510665325,
NPPC,-0.015199837556963854,0.0038681793042590483,0.13924387183760945,-0.019390161262569417,0.05573717996258871,-0.021824151304849576,-0.028838497172717102,-0.06137101848542171,
LYZ,0.0028211673611353927,-0.07701537843298348,0.07502785517520232,-0.015846234250008605,-0.0011833832651659611,0.04319098579439462,-0.011345002621420163,0.010832470215783369,-0.020831189206195196
EREG,,-0.033759177193719736,,,,0.07478188870304212,0.01788133566297871,-0.003602326940058281,0.07463916562671219
SPTAN1,0.012594542853598331,0.010932312429064287,-0.037610334315984185,0.046804877270618515,0.018631461389909378,0.019923793026506785,-0.024706927152919844,0.0872659990809512,0.0818116927456776
PTH2,,,,,,,,0.02926332045745006,
LIPC,-0.017608573659650947,0.08654035680113946,-0.03526454566466167,0.050293774689790176,-0.012381274509095852,,,,-0.033551923300409105
COL8A1,-0.03144388982944409,0.03351385679780611,0.042555913745623106,-0.01258665138326802,0.005038421592134021,0.039732894655352645,0.01358471510295205,0.0265433253050141,-0.10092650976413109
GSTM2,0.0018992829802268914,0.06266224280664978,0.009117597134746061,-0.030625845128468908,0.07502514581776713,-0.055767394421646584,-0.028561191760550348,0.0037620883128668438,-0.0330207149240086
SPX,-0.02885362753538526,-0.028861627216343243,0.01441513674238728,-0.009350313558258199,-0.010488059853115081,0.11017158683377326,-0.01892463616711239,-0.0035341522441785225,0.07651399359222728
