,UKF243,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
WNT5A,-0.01763275903148522,0.015418484372144001,0.0831921863214181,-0.002315940884868312,0.12089690527948237,0.0412998755302225,0.024208382793265846,0.009901220548847896,-0.019368565363720527,-0.013337619937596594,-0.03200758104635841,0.026525105723785178
CXCL8,0.009098166355973753,-0.02771354540757596,-0.01066121319056421,0.041445895855550884,0.06620847694110672,0.0067280844470111465,-0.0057823815421175085,-0.022446400653300363,-0.005807068224947778,-0.08757406897889881,0.0798545898104333,0.007660916340387325
GRN,0.06730444224150328,-0.010814683403978804,0.009233089931938351,-0.03238093742029889,0.16107723275087174,0.03381168955196474,-0.040377134531831935,0.026863168124737623,0.01699153533834988,0.01565677861287665,0.029502730769477487,0.016830840131814784
MIA,-0.016321501294007036,0.0017541516215040327,-0.06040755967328508,-0.029019820195678322,0.0624460862810509,-0.021582826603433483,,-0.018705425577986937,0.1125319496035475,0.11780034408112086,-0.022174841403017412,0.04817643804286356
COL4A4,-0.0351469099065359,-0.005429718825577495,0.054554191454208395,-0.015269984414133238,-0.013605705032432653,-0.016264581062330172,,0.0761807543449336,0.035988238921377196,0.02729594156416157,-0.02631904970622795,-0.03215863206022638
TAC1,0.05199435280785876,0.04899806846037629,0.008415210870694063,0.04977329094015043,-0.09758072674407761,0.010199384920672369,0.05500462372771061,-0.032156660805166826,,,,-0.032195610256738214
RARRES2,0.016081590000289178,-0.016576933556862797,-0.08274165588570381,-0.04626394945895275,0.11351815940481694,-0.010548333921438398,0.05443145118614995,0.02086862731971645,0.055182999851621964,0.028015873875925457,-0.0497365899486682,0.0587558499572646
FGF7,-0.04848598494257679,-0.00918930529055355,-0.05133496878127178,-0.006630018093054481,0.024964327308660782,-0.029236022499992406,0.017797959700819682,0.01578335891620276,-0.07200494906743789,0.03421384018460025,-0.02695012890087994,-0.014410966639454128
EFNA2,,,,,,,,,,0.009655953963058359,,
HBEGF,0.08834225859644526,-0.011597686156689983,-0.021876003759206175,-0.04236099637574378,0.06532332233937928,-0.002924370155493279,-0.02240181580568786,0.049779478565418166,0.08412902723515722,0.025563279000695802,0.004869643188487674,0.03193419348294176
CSF3,0.04767581074796824,-0.023647147298040683,-0.08932666696664529,,-0.01515151413423429,,,,-0.010923384194673362,-0.08861115967046326,,-0.022548772778756516
PI3,-0.04163672296211369,-0.008731256165029094,0.008094841629719036,,-0.0426728687198925,,,,-0.045980290845985566,-0.11272520430356159,0.024473906471495166,0.04609802607996026
PCSK1N,0.016098469020855096,-0.0015857962631556789,0.10166880926427321,-0.032739561878095236,0.015171548422227439,-0.02815233799146308,0.057104136439191114,-0.015413028939042414,-0.018309956339492034,0.01305630457586963,-0.01621052285045284,0.08550129315772918
NTS,,,-0.005672564709264114,-0.018641181504323544,0.02006685230792578,0.010623713929577219,0.024921018403021716,,0.0012735612692809839,-0.029893693786498234,,-0.009597641382507842
SFRP1,0.10234628507079586,-0.017310872023657185,-0.030586529906461168,-0.02841638563676558,0.07531271910031637,0.11986871323599037,-0.029396248040351368,0.020765899997366322,0.04291750295035901,0.029783796355463077,0.01665180126626995,0.06798185096343133
CXCL13,,,0.021609714994778467,,,,,,0.011445791867182127,0.04115025128036101,,-0.02701005782236311
MICA,-0.015363326829929478,0.028927827955693954,0.014591582229877952,-0.029286499716806687,-0.006169039525940725,-0.016234401155298804,0.03752742644713084,0.07424435477099242,0.05712914499733118,0.08643162862896113,0.04023974959575191,0.0021721025456059744
TG,0.096842754923754,-0.003227689375205896,0.09705086544916222,0.014580624564726556,0.004518352273658584,-0.015694889207577747,,0.016036135982647286,0.010652781165499881,0.04261672718681974,,-0.028255224412698416
ADA,0.018614311193134725,-0.01972909410510104,0.01574928230835308,-0.04203525566037644,0.05112025373360034,0.04673846867588929,-0.03797940802207506,0.01194161297946681,-0.029034244371553955,0.03721154508273594,0.006542450254550896,0.016713265325389182
LAMC3,0.007385185918819973,-0.013449800846580276,-0.005214741617294981,0.02542841615451586,0.12782005723256543,-0.012201905546868176,0.061867552644725245,-0.02790297554653592,-0.00894235910699843,0.08063505931491617,0.016843965681453896,0.02804643916462461
CCL7,,-0.013506458628063987,-0.003469041619324792,,,,,,0.03650624820825611,,,
NGF,-0.020249117869436267,0.03698308969014486,0.00943872552841954,-0.02053283417514404,,,0.0982440458764995,,0.05477330758980551,0.045771794339554646,,-0.005139264328744676
TNFSF15,0.02232245735834862,-0.01504010227477867,-0.01770163419721984,0.020098874255430357,,,,,-0.026675218863503568,,,-0.0213191757899112
HMGB1,-0.03141622125049714,-0.022074287958490296,0.006178369485773699,0.031888500522045234,0.1598363296845721,0.0008868361059893993,-0.01605330167283657,0.029273817044248994,-0.009837446858506398,-0.04508929584410507,-0.054754144737797696,-0.001982335545732717
ITGB3BP,-0.058458667852386764,0.017567108787486702,0.03231253381339662,0.0206715895022182,0.15576028261812438,0.05936005758124687,-0.02327328042306702,0.007694631509523796,0.006366924258508847,0.017900126851050503,-0.010281653809796277,0.02348288296377006
AANAT,-0.0040467445269726,-0.013684956326496323,-0.013291427049027783,,-0.010123084187507413,-0.014114505585592692,-0.020957327019883752,0.11762384895171157,-0.00602261499553498,0.06428075249018343,-0.03147043931242842,
RELN,-0.03491385838412451,-0.01106750662587363,0.019019455763517688,0.024895565283146414,-0.04795246628044211,-0.012081028318394913,0.04265283331892854,-0.018925459558997992,,,-0.010816152867345871,-0.025751253945502088
IL15,-0.03560911768667136,-0.03364709983808917,0.021153083104530842,-0.01774014633249712,0.038564855553045056,-0.01835424782972945,-0.016147048761905917,-0.01585467077479621,-0.0331089773356576,0.033436323782766265,0.02890129056520201,-0.021675419958086667
UTS2,,,,,0.03956613545839648,,,,0.06513019982606295,,,
BSG,0.01987441926809704,0.015451689577928094,0.06518774845192053,0.028541025512805396,0.02240972171549155,-0.0009622374800867471,0.040733534487239605,0.012847603457553541,0.05973786560867059,0.044186883207755004,0.012821794349405084,0.02533405074571485
ADAMTS3,-0.03826213767021337,0.05578419334794075,0.03652934838586997,0.024879643571566884,0.13343479327996527,0.03862462036507529,-0.033652542762946956,-0.026345345854123462,-0.02351575576216243,-0.010959706824206803,0.03583203879969685,-0.03243311855119006
CD34,0.09061230228976695,-0.009810245177434352,-0.03139076912120457,0.03322893488562247,0.07356118277809257,-0.0387401690527723,-0.01501117594739167,0.007281178861559069,0.03413737693121918,0.06461240377789942,0.006155048796025454,0.02880506332555608
CCL23,,,,,0.20304643154567065,,,,,,,
PLAT,-0.011447306176154769,0.007153337964604187,0.018262778639303263,-0.02887824616520103,0.15255751030664502,0.038329759767419654,0.011316964955143588,0.030726237606418204,0.04928677639791562,0.07479330077502551,0.03921025342780208,0.015335592052699808
NTF3,,,,,,,,,0.01978129556262746,0.015447261919184066,,0.0831109121633055
LTA,,-0.01731087121382738,,,,-0.013593739840454467,,0.004897136058364112,,,,
CKLF,0.00880329775153422,0.016878739975013768,0.0027759940849950925,0.0349898705793482,0.11816631399399154,0.03134358191331367,-0.0743350677808751,-0.009625965100760006,0.02331317311014204,0.12924784337468317,0.08727683482824085,-0.01043992879395313
CD24,0.0551384677340677,-0.007114729913148529,0.07465577780503962,0.02799792322792043,-0.02541057912624859,-0.019649133245399058,0.06263843647476813,-0.025463240950820042,0.022893144609872598,0.054610363202439116,0.013601421574709043,0.02071770545972326
HSP90AA1,0.012852625628463916,-0.020057453714501846,-0.000673510092188273,-0.016778673930074865,-0.11553811359710216,0.040913013266020336,0.10966274403420796,-0.03771330337160047,-0.08324969147908771,-0.11692365000794537,0.004087844654021643,-0.03090576634619367
BMP4,-0.01743367538281554,0.018898486729594995,-0.015991514323549196,-0.021929957487295645,-0.012555068183398755,-0.004489910754808412,0.07888685434917053,-0.013509818708346487,-0.0033470512285397277,-0.04809451312184079,-0.03656440393983879,0.0009733518519871636
SCGB3A1,,,-0.009496491149796725,0.010501598463426192,,,-0.008111008837021311,-0.011063180963044785,0.03272290308438682,0.0882042504772339,,-0.008923477667616453
IGFBP4,0.05258477306697518,0.03978526983912105,-0.043597565374818514,-0.010584784205410517,0.06985950538859886,0.028102234282296825,-0.0492338202716673,-0.03859315890213273,0.006897815744339502,-0.014809919522356847,0.10414244647036291,0.07643556749518698
RSPO4,-0.024736373493520612,-0.02649732126436235,-0.01646574907799438,,,-0.015810347000265595,,0.00983311144735854,,,,-0.029816116694202838
LEFTY2,-0.012175793842024463,-0.022016094854386443,-0.029433609828037253,0.01571579231859003,0.1380798483332739,0.02057540277740414,0.002236480818368939,-0.0195724164283481,-0.023227536730817802,-0.028213156146637258,0.03376632136970241,-0.0028329385247872884
PF4,,-0.011784119059884331,,,,,,,,-0.022489870945485067,,
ANGPTL2,0.07377333945351833,0.001130634478809048,0.006606219052106301,-0.028621116815026073,0.10729122359686195,-0.014744005931465052,-0.060745890850155006,0.03576795654765807,0.028778953191196225,0.0872609960025042,0.012334770254665436,0.029010552437024564
LRIG2,0.06089146518557379,0.008908836817852117,0.07496961667333264,0.00406276342892093,0.09088363034404259,-0.046827496454239066,-0.044422074470988185,-0.02390969754123772,0.020353274571395182,0.025342360874088737,-0.050030165347211976,0.03676047655039899
ICOSLG,-0.03453997013129265,-0.02573678294055512,-0.005630885923283527,0.02456089136199776,-0.005763650288515211,-0.04314043448531395,0.003101991451475814,0.02358173724253313,0.01029357608828205,0.06827658871452617,0.07771508809081343,-0.0267517930040448
WIF1,0.05392799595808443,,-0.006616841478395298,0.010304016273875529,-0.08050101493896637,-0.012200470301244541,0.12693848261435595,-0.0529460899154588,,,,0.0007631918896888253
NPPC,0.04764960509037836,-0.0182800747013595,0.0006030726880229135,-0.01508541329784978,-0.05465152216350424,-0.023799241019894262,-0.017143588535241932,-0.001556210884668606,0.03484921613462092,0.02509597671750185,-0.029856268913199664,-0.017089458224610974
LYZ,-0.01927667610480356,0.009841607831485655,-0.08572696865773571,0.02071105205040901,0.008243698630335607,0.015933061403313208,-0.05255224900704508,0.04858298805775704,0.020427635959547698,0.09765449361205183,0.0842243123842205,0.004653806584489108
EREG,,,-0.05185750274022395,,,,-0.02293148140720747,,-0.05554066443192495,-0.026204778780923345,,-0.037136476044458536
SPTAN1,0.08448315759377004,-0.050183694406915336,0.02871445521346713,0.0008696911980929575,-0.010542448580539722,-0.0467631150322465,0.04728792343729906,-0.002660487064029355,0.05114756816214623,0.08637481223170233,0.029030531398403104,0.01571821164166509
PTH2,,,,,,,,,,,,-0.0006910706643607126
LIPC,-0.03915062253653431,-0.021176939600603652,0.00529811290407628,0.02592232574859358,0.052857458120203586,-0.009889879854225878,0.01473979517769532,0.0019979763477641576,,,-0.03664706402741303,
COL8A1,-0.009268553876488965,0.03308390952708366,0.04241000139851355,-0.0285125685563588,0.04724334101175354,0.04982895657807913,-0.00855101368019234,0.008821650977720495,0.0765878988747554,0.08307356476486741,0.018442291060274882,-0.04030106873140651
GSTM2,0.013483417500982992,-0.004871625265366798,-0.04853966065441148,0.010118016711518359,0.04673088612394328,-0.03758977863981944,-0.020655362573923728,0.032540317581665236,0.06642853740144106,0.02195714468593545,-0.05275313098938373,0.06939597996055753
SPX,-0.011475459385736056,0.020312488926000134,0.0026119000704396167,-0.01003025094072202,-0.00925400552014225,-0.03895331714207271,0.0032815462976437575,-0.04317160255486327,0.05083730132569656,-0.027924049402347818,-0.030181190710721766,-0.006407484634173695
MFGE8,0.04073145536674653,-0.01841555188703727,0.001178433036123289,-0.04398853742484331,0.08880758161917902,0.047569437335378786,0.06764037325385687,-0.007407564483251005,-0.02011149652659131,0.004424414019749044,-0.01042560745172925,0.05500545852770426
TGFA,-0.00012895640332880897,0.01873240577078992,0.04954092285404098,-0.04363988253803003,0.02898793690577806,-0.002756115648591616,0.03852505478093346,0.03204891958748194,0.026541590413044013,0.0571328023165012,0.021641722662300144,-0.00682234579347071
SLIT2,0.08889958012953963,0.06177348608374184,-0.013574652500314402,0.05489757613795089,-0.06375052623407278,-0.0056633389773153376,0.042420869213006654,0.007108002882188702,0.040823293742875244,-0.007346552739851887,-0.04438894044366417,-0.006787657229771689
PLTP,0.012766336138965897,-0.007100249490825469,-0.07535271807416123,-0.04114949618555207,0.11881543439065985,-0.04151469305616513,-0.08338753517974591,-0.03477190706956565,-0.04606905152558788,0.027183682751384993,0.022634536740606476,-0.04089283346961
APOD,0.025339151324689266,-0.04661500863789819,0.14143885074981147,-0.09961910488265173,0.08559634113501585,-0.04438300776034003,-0.07504542938545586,0.03713652397030429,0.052961647229373146,0.08441619598726315,-0.10582465043713388,0.0035753049503821272
B2M,-0.011551668843467387,-0.025834765355049787,-0.12743767810843443,-0.07769238485301877,0.12917676881127907,-0.07423071553561265,-0.06279109044443712,-0.007348068436366828,0.03712565121514379,0.08191538069370063,0.11447660284864476,-0.044089338599533096
OMG,0.01927710370638595,0.017654516062584898,0.0621704930568762,0.027085323924648044,-0.01902107623138161,-0.01036608708832387,-0.01711591198591342,-0.04360390600191485,0.0438931793640719,0.053757264753116984,-0.050257950655265414,-0.017642300847277567
CXCL3,-0.017435925985353276,0.0887386869521928,-0.03030625842962548,,0.04207714311381261,-0.03214044892361125,-0.015713601152619223,-0.011418235432408753,-0.016167592598295345,0.03679592943014868,0.02279617670075982,-0.02154191490875374
CXCL10,-0.04601167800471555,-0.021432598130303855,-0.009688561659904315,0.0068049227787318495,0.16745391799773945,-0.0070246274115472445,0.05057525192155283,-0.018144957911386077,-0.028255136773747747,-0.03016543667251013,-0.029856265666821962,-0.040740979706728096
RSPO3,,-0.013684955315332991,0.06219270261708489,-0.005309507040977442,-0.024457086434225235,-0.012487065259888384,0.20245857416603885,-0.011931835961936034,0.018003436128096587,0.0382329391238926,,0.051756146018448544
CORT,-0.027733832949304708,0.010079741815632239,0.09399119915704449,0.017049170168126883,-0.06838313570086625,0.0748021393478894,0.011070266312488067,-0.019459250665561527,0.08057799706153303,0.07943853621545692,,0.006292403311861282
NCAN,-0.0060168093751240175,0.031023101135163836,0.058141617906701984,-0.04399815604034178,0.11837253193160921,0.05685699251584126,0.05886513775377746,0.04979235697633681,-0.0012269739036349949,0.07214873959279607,-0.023008494051375502,-0.08655619809074508
PRG4,0.009291850778645099,-0.01350646073284507,0.10507931501482476,,-0.007371373835076949,-0.020204995819441168,,0.03410077810574365,0.030931106182859252,0.14599970174829358,,0.0007767910928024837
ZG16B,,-0.01567589951711715,,,0.007914773926764469,-0.01080146032231018,,,,,,
TGM2,0.03200607000162498,-0.014185033698966364,-0.00362775802208483,-0.01821424646717834,0.017146290787896323,-0.0449577617711784,-0.011524584637443307,-0.04063620051705135,0.012087566036188324,0.00869800035076443,0.0639525495015645,0.07295652783470093
VEGFC,-0.027158252924998957,0.09939581105624243,-0.009580619602153099,0.048443913103393126,0.06858746836725275,-0.0290856677400381,0.20143631818663754,-0.014236825618564044,-0.010231883947923143,-0.03788537140762896,-0.029231381727343502,0.004608038256187838
WNT6,-0.01776578811654048,0.01251563862916425,0.008533760047368952,0.08454447619369469,0.026038968976988767,-0.0013395275855750343,,-0.012425182483947299,-0.0408470599236991,0.0070723404737198,,-0.01062862731876848
NRG4,-0.0028669007034781784,-0.01643798057671128,0.005600100678912369,-0.022275174715427493,-0.0063638015788179585,-0.020751354191305322,0.04373319611932018,-0.016608917656079244,,,0.020975979681285575,0.040922251205946766
PMCH,,0.06465849261143312,,,,-0.015810346237245587,,,-0.02781194542036153,-0.02056468538758924,,-0.02266932227248337
COL9A1,-0.010700172416065933,-0.0171682709744195,0.05120865219978833,0.03830847246013599,0.05870601925789016,-0.028949324403003254,0.04797506010754052,0.05157892084164641,-0.01951710711742399,0.03962057919481605,0.0484486979443674,-0.07038552298785823
GDF11,0.01910225171582904,-0.016863918694534283,0.03974457517048128,0.016173179344206198,0.10435309857009618,0.04121288043887504,0.02831043970590336,-0.02493669849704886,0.03420934843220954,0.07458616915978647,0.051489985296213424,0.055516598637327955
IL24,,,,,,,,,-0.02073591632291109,-0.02213128138753012,,
SORBS1,0.03698053627203176,0.02261867723152267,-0.021049750569869966,-0.01659630921028736,-0.011670484854166106,-0.0289024774343036,0.03467266887255964,0.01121828468079842,0.08413374184086848,-0.004877078267846381,-0.09613531205700199,-0.006567070622627714
DLL1,0.060507916660296625,-0.009041355995244936,-0.023985615155742438,-0.014589593752070777,0.11469625165123389,0.0011681217939544359,-0.01960589948523742,-0.03958257020512424,0.081799399831636,0.08351702844570812,-0.043257974280047545,-0.0497096085236897
TLN1,0.028409454621734633,0.018260259660445834,0.000768098654123307,0.004219862438580323,0.1030977956642227,-0.02596752667182787,-0.06681840062710297,-0.019316728777862585,0.003063917328326928,-0.016418859611149847,0.04001594847203209,0.008016637680539885
COL2A1,0.062228830174180294,,-0.022815462251975414,0.03716655456212417,0.05814345091942288,,,-0.011591853162070617,0.013995493241210749,-0.007597870225880833,,0.026443740148592368
SHH,,-0.014035430274078586,-0.014891145942881934,0.04716587237857214,-0.01241570757406676,-0.034910112917404944,,-0.011063179996053897,0.0300807864844347,0.03864598286402224,0.03379028659976537,0.03775178633659032
PON2,0.04047814066105495,0.01716488020434668,0.07747474847409064,-0.04309329483009773,0.14355262886571007,0.020749912936638935,0.023123925617676264,0.026515072456341864,0.0792780507207414,0.04289073367607002,-0.03640412558588307,-0.027430963267760483
ICAM5,0.06848704884665921,-0.021875214263374885,0.006233803466672383,0.03146110173566806,-0.006488823473643712,-0.009964655437326013,0.08994930335708692,-0.02160579293279427,-0.03528289240925863,0.05541276794129145,,0.02197302788389679
HPX,0.04653788547205799,0.0012966479974260898,0.02563709061160329,0.06377515974449621,0.067941791205713,-0.021197196431027528,,-0.015552558829000612,0.0006792221586050938,0.09308281134087196,0.0014765311805273191,0.07012884892515603
SFRP2,0.03460812811738569,0.09390003739426069,,-0.034124963397712996,-0.03582040269421947,-0.017666477082882857,0.007772952414104948,-0.021703127934935507,-0.020421726543842795,0.06384414886295951,-0.018260152087454486,0.030753860325945258
CFC1,,,,0.031137676678532136,,-0.013593740661994386,0.0645916347151336,,,,,
CD70,,0.025601076688016883,,,,0.06568358858674514,,,0.059314610877311325,0.009585082933906884,,0.05417026477957466
HP,0.051935581835294356,0.021724478360389342,-0.010148231486135006,,-0.02849237584361652,-0.04089582142211858,-0.02090668640752709,-0.001791567932163339,-0.012985412506980131,0.05615165647630568,-0.030062071798343803,0.02176974591357654
CXCL2,0.016606573295061527,0.010561688468507762,-0.027342834480060384,-0.028122590167232814,0.012546881410614878,0.08481616170386742,0.03172780942462195,-0.00563176197119069,0.033294521143134324,0.053424975063943954,-0.016636960286823804,0.027365170714037004
NPPB,,0.02375714765442803,,,,-0.011903232163239194,,0.14753978333031856,0.025850242100666776,0.012615230858680361,,0.05597473498121999
CCK,0.007907818000805074,-0.013007796061079149,0.08858595461304195,0.04785407502434298,-0.11815823408931686,0.01661196542753967,0.10034089271404727,0.014566419754376192,0.0030229854087602663,0.059362983486778154,0.07392356790843357,-0.014183798390408625
SEMA6A,-0.023822170220216557,0.02502213345276628,0.09895142659301458,-0.0009305297705465817,0.05566607406870456,0.017862555069876017,-0.030171968769303927,0.044240932779912014,-0.013469697865235015,0.002155215226417839,0.015343086211582162,-0.023514256151307093
IRAK4,-0.021511850623146193,0.03896362356399285,0.03587825629674872,-0.0585143246241018,0.11156687055659117,0.0484729595716323,-0.026839572201207917,-0.014689471646536658,0.04305802017526854,0.020015094485494208,0.07796854556531159,0.032221113427205524
GSTP1,0.07060335633329191,0.028589250426084234,-0.06280819341660253,0.014062687273917537,0.13960183968634732,-0.00829827870543804,-0.048680902630137475,0.00579957976195417,0.08665592806625594,0.1389793318864564,-0.07435355953724812,0.017774298904837497
VCAM1,0.046651249627559115,0.027084117418605197,-0.007533555657044874,-0.05073818275510523,0.12234384097963617,-0.018752774253899193,0.032342801965968525,0.01668233248610377,0.04391212872135642,0.02424894631939093,0.025840148336059715,-0.027700124653674135
NXPH3,0.06841871033279932,-0.03473577195658872,-0.010905883081554284,0.0363279694360175,0.013786906937722004,0.023612709193064508,0.09307727029242935,-0.005730420800657642,0.026098968830172268,0.06803811832169016,0.08108356785289018,0.03794960935294632
MTMR4,0.0115499823121009,0.02069956264799265,0.041668295817686614,0.06460581564412732,0.08684830102025311,-0.07633314344808564,0.04168038457687437,0.004140246187374502,0.005654866025857382,0.0019714366102017585,0.05076969775530802,-0.013126474329867842
LAMC2,0.12619162892558747,-0.03137165080899171,,-0.02493135971430209,,0.05882505627100528,,,-0.025492917536397198,0.02998890534623347,-0.02269416052032468,-0.02200411317678998
IL10,-0.020255748850616612,-0.002000365743030183,-0.008401198533200515,,0.013486062606947782,0.009552799842391548,0.014985638899814536,-0.01274398391434312,0.024631823282315647,-0.036825824416953735,0.0010681271866799795,-0.04703661529116285
SEMA4D,0.10822006792887148,-0.009149045649818516,0.008584502917679303,-0.06998586640744893,-0.0013978059459566433,-0.011603501541342263,-0.09359453817516715,-0.015140423172086552,0.026035811341520897,0.06224853432726701,-0.07259089240470719,-0.08655429882289659
TRH,0.035509619536308656,-0.03327085956513394,0.09841280209322835,0.010729975835194175,0.03285829475458335,-0.024217002862451882,0.09318106493190077,0.034531882166980034,-0.02783155751356269,0.06472383688005329,0.02975218788696125,0.028736385352948104
SEMA6D,0.010880172410371779,-0.06997293803176624,0.009742755305007397,-0.011492003054246386,0.1275485494739906,0.010901645158732912,0.03920865591518611,0.005705828419657273,-0.023728239595184702,0.03567467285052139,0.037223692125914615,0.013983670766807269
CEL,,,0.032974801206116906,,,,,,0.010285489481032077,-0.013064697142134958,0.09108944530583601,0.008259553855141395
PDCD1LG2,0.0031613121100484273,-0.04284775534702398,-0.033733684021589036,-0.01750806400519852,0.0385494539573592,-0.03255732916547014,0.029466365484991656,-0.021800098211568197,0.017155552516863546,0.0935472575786636,-0.05695209244833816,0.027831250105089047
SPINT1,-0.0362933202338208,0.0011016605182083865,-0.007548663509893766,-0.022645617470597,0.0289856127071275,-0.026032887258832748,-0.03562483678776096,-0.01870542484213284,0.07308663088240523,-0.020057970604357836,0.023578746397687735,-0.035278685825444855
CTHRC1,0.0034992552403778493,-0.018263964397472254,-0.00742002740478383,-0.039779720335147796,0.05254785428398678,0.017291467407166923,-0.009050382398246291,0.03200701582859602,-0.037425679215147,0.07805366618136642,0.08647891224901876,0.04678236684009327
PODXL,0.056008096181701404,-0.013456048719450706,-0.041405953991866966,-0.0075698577817343675,0.11106001841047475,0.0652831943320345,0.01662769860033442,0.03733851191523026,0.06510025492469769,0.0030866724174970816,0.022282578572311498,0.019245958999764147
JAM3,-0.06741570539217152,0.015434293749912037,0.0593162508253836,0.008556416037634193,0.07248274283950801,0.04974036732014447,-0.08493911772857328,0.020250927973615128,-0.05822493361941327,-0.009104138534151483,-0.06965652330935707,-0.06245314434848019
TGFB2,0.041728734590545546,0.018195388338681732,-0.07682963311465146,-0.014050747492029997,0.11789739103288925,0.02172478480986345,-0.05950926721866353,-0.003955382631340215,0.03216864749282462,0.026904499783334573,0.0014771319864350944,-0.03730821334849042
COL18A1,0.041298657763193865,-0.005069682260726304,0.08724818404126074,0.02420726492460027,0.12058442946820194,0.007354954985126811,0.021430939564846735,0.015724949409012232,0.03367494574778185,0.023866180052244227,0.02647230927673688,0.07588292108474916
NODAL,,-0.027641491703591498,0.0742866276710946,0.00835083071631867,0.09171304784849127,,,-0.01957241423895845,-0.0032759149456601483,-0.027337345816408346,-0.018499452817983944,0.04747435780712167
INHBB,0.03249283238980775,0.027785601750144683,-0.06394070770961366,0.04331124700774916,0.07709143214885118,-0.02122536547215034,0.07619364288666051,-0.020157317732568125,0.040246110580519794,-0.03436128266513905,0.03135132997228032,-0.01078759348207583
LCN1,,,,,0.021816617009964262,,,,0.008012922673312127,0.11942621768418756,,
ARF4,0.04733821308261495,-0.022350240230576385,-0.034637478532612204,0.016593605019906265,0.08244181479371306,0.010758547101044031,-0.041698543439179635,0.07146555544057429,0.02536534976313764,0.09728876657288192,0.10154942538211567,-0.03592704129083637
CXCL14,0.03240719656064314,-0.005872662056912188,-0.014617892140204546,0.020999747920965147,-0.03909015130571121,-0.02892941978164389,0.04042920016397016,-0.026855733010519085,-0.06588185339690364,-0.0404548659979353,0.0318538740720156,-0.057569007749046115
LIF,0.027353759866418404,0.007161066805398676,-0.044817161795165796,-0.022087831642788543,-0.025770062088604093,-0.009775862464612565,0.001350811871136571,-0.023577892388738423,0.01114970522797248,-0.020671082491125977,0.02765102312314576,-0.022059086437840207
