,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.13392792222895905,,,,,,,,,,0.08532181040910827,,-0.029555077615321137,
BMP1,0.10187685866952997,0.07936777896379728,0.008520425529565416,0.06844928601241125,-0.010963647683196584,0.027655849944913786,0.09145424421873118,0.14599047361342085,0.006915824231411649,0.02892693867840381,0.06631437065998018,0.044512027616821354,0.11319091349850048,0.0006357164901032506,0.10307669379841056,-0.03154334890717765,0.008886368213260927,0.07592932239180848,0.024412634806976453,0.059874547942928014,0.07281519829693021
NDP,0.034294957395535876,0.0430053974541056,0.03149545669614689,0.022075656132152875,0.027274484082987667,0.02651381976777298,-0.020030531508424907,0.038820321470672874,0.02903265267774487,0.07094106854355602,-0.04451629746300088,0.06848734664084717,-0.11512211805273594,-0.06043579810589417,-0.040308931190824654,0.035249186397017664,0.056999067678474714,-0.04077767660737007,-0.021348602031920426,4.138566048396226e-07,0.021772978312741473
TNFSF18,0.0018106733565411304,-0.005542840432945447,-0.021351008437892352,,,,-0.01258239544850662,0.06377773245623311,-0.010647508884629552,,,0.1070707402475225,,-0.05453157819177952,,,,0.006002761630575638,,0.017787099219290895,-0.03174722106261972
IL36G,,,,,,,,,,,0.00315778145623049,,,,,,,,,,
RTN4,0.005923205231192605,0.00047347377824472775,-0.03619625017179735,0.028435508036467983,-0.03535033943521139,-0.0018759770554006973,-0.12679339244933638,-0.14088499667423618,0.03945481984531935,0.0028482426598677576,-0.08959546494052123,0.025901450132884286,-0.019037209370688816,0.0151342916618487,-0.015695164582468717,-0.08473100876333316,-0.05814316335337798,-0.06341728632205772,0.021297874714857522,0.0023172827619971875,-0.06796974371192713
HEBP1,-0.04187917403167633,0.04037193910706475,-0.021424322534655815,-0.02256226517445899,0.011975053953020433,-0.03303986297224071,0.009744606206829926,0.11999032947146171,-0.006136534398406338,-0.01386832819676887,0.06602946983763934,0.07557641946085197,-0.016103920217592615,-0.028802299224681693,0.00010069073783062726,0.026519320669734052,0.047313169241891495,-0.06544912421872132,0.013188237033589479,0.003980148108900171,0.052739811460111224
WNT7B,0.07431539934572108,0.07382656824088848,0.07757860440757812,-0.021408819087952193,-0.018168491411761665,0.011891339826227492,0.00030048228254191144,-0.06534155048623058,-0.012182199202050744,0.037308777618900446,-0.026745847647932187,-0.029779755412245087,-0.0512967092983357,,0.0027791587362808756,-0.021015902926764137,0.059462877233018484,0.04593931967922012,-0.008688052161712994,0.05388165353999117,-0.05481279407582155
PTMA,-0.044316006706377094,0.05191324681809519,0.04818550956882261,0.0665378233767911,0.019193998457948627,0.03702295048347908,0.14566247355653997,-0.04897746979004838,-0.023795750610026645,0.012912072239926626,0.11162590763360085,-0.0218129731796088,-0.08894253062576556,0.044570340671197355,-0.1213553112372429,-0.030379883502506245,0.06487855857542313,0.029064944442350846,0.03035079892087491,0.02420393483081252,0.08246487215879048
FASLG,,,,,,,,,,,,,,,,,,,,-0.00923539200387459,
CEACAM1,,0.0075514471974011295,-0.015300312288748116,,0.003432619333719004,-0.006112718347983455,,0.05141470465136605,-0.01674599487649224,,,,-0.052467221123291906,-0.038344954261377434,0.07440789437762936,-0.03008837953152987,-0.028492822313322952,0.008219392740784056,-0.01603497698299255,-0.03566470598344817,
PDAP1,-0.06127671716050306,0.02171421209300447,0.06263291623997429,0.002605272612139174,0.025127233056706326,0.005613870313935441,0.03197730146444091,0.0792057859089216,-0.009769768660555489,0.031426516976275236,0.006836766812878036,-0.01126207740860237,-0.041657250002759626,0.03730450663955331,-0.015881010235687172,-0.008752525721072543,0.017967956572564073,-0.011533212990061744,0.017200764054636244,0.013697468346125808,0.02257339691957511
QDPR,0.035514278327382326,0.004451851575332109,-0.022860917613124955,0.043057957502952666,-0.01639034795896812,-0.048707529522679,-0.04455613671017898,-0.11520123039230527,0.030462642107626333,-0.02579845012883784,-0.07238054446346014,0.0210780111810137,0.06863864068745677,0.005415334830673047,-0.10618454795556709,0.019313663804090154,0.011811195080675222,-0.016151823386153015,-0.045689074290531366,0.027942502782130407,-0.08728207694289858
POMC,0.0812436005965598,-0.02551163227978018,0.05648237359187132,,-0.03047349420455443,-0.04618576985436981,0.033069101027590656,0.04575206350031095,0.07832746954624466,-0.0083800265745699,-0.05213581169004165,-0.006817612012136259,-0.028515478183347907,0.05197227190901072,-0.06893332720543621,0.08496202691402553,0.049510947082519415,0.050722418236025794,-0.02623111589929789,0.0213900030134259,-0.030525128164893417
CCL18,-0.030987514391162277,-0.02846133201262355,,,,,,,,-0.002597419742865077,,,-0.04498789913365526,,-0.023484272761740983,-0.023328298228591022,0.07691314531661327,,-0.05522038319189572,,
CCL17,,,,,-0.018966972286385022,,,,-0.013279516585438347,,-0.007432997984956534,,,,,-0.021346248959115036,-0.03142983091273469,0.015412369803771146,,-0.02323353396537607,
VEGFD,0.08959786596222066,0.045959450628169765,-0.021914627661675807,,-0.02113130164448069,0.01226564685002989,,-0.003050569476239066,0.06231867474034038,0.006473844757721999,0.03360802315562001,,-0.0073285832281902155,-0.05212912503361739,,,0.07376601529716699,0.10356765333424055,,,
TNFSF13,,-0.00548695959595687,,,0.07535430905642296,,0.047438853990297736,,,,,,,,,0.0543667527671005,0.036391959013667714,0.04579685472415938,-0.018006204447090533,0.039815554746047865,-0.0198933718343193
WNT5A,-0.08055062753487921,-0.05855658657844099,0.06033336924918039,0.013722512459806166,0.0019641674270042433,0.017869631047094978,0.11838025236446074,0.11246394645300076,0.009728207378546055,-0.030963565844073313,-0.014604486871665557,0.03653015763163787,0.12092452551576767,-0.06041669524785997,0.02805873497986503,0.0018609878224120247,-0.03244877010308002,-0.036671935818452,0.0033760554048797384,0.019708727108781406,0.09640070287807802
CXCL8,-0.06801442939658234,-0.000990078741595977,-0.020519558420986753,-0.04737560332373314,-0.022054556837750722,0.021703312815033092,0.07039515572765108,0.054052315076509136,-0.007784073320718132,-0.014802091063277333,0.01666507418690105,,-0.09374487980756684,0.05936707733621808,-0.006580696496337548,-0.050770480610938785,0.013550814570727444,-0.020089159259514714,-0.014297301552167045,0.0021120687494537802,0.04079441618395266
GRN,-0.021953086654768472,0.05333565730480965,0.024791379981922605,-0.01691007255614919,-0.039535586118121496,-0.03437716223326238,0.07214687184761419,0.10225374938215259,-0.02394724799787384,0.0678295236761927,-0.03931182038165621,0.035208197841289035,0.10977432861153315,-0.061452821114628554,0.01525650095977038,0.008592568175188041,0.006562382755683192,-0.05255170689140723,-0.03258055116124228,-0.022707081742299174,0.054082383276664786
MIA,-0.002149467160953251,-0.0005340082164862143,0.04758243909805629,0.044793863587285515,-0.01000770915246289,0.023591125692787145,0.043595170867232705,0.011384744400051352,-0.026101065508912797,-0.022194900017680243,0.021028361086794997,-0.013908838690108115,0.12458798128319001,-0.03605996131991252,-0.006310869837966821,0.1570130600908729,0.05856908784171736,0.029067404148968946,-0.04326613758286114,0.07777829604272521,0.0160639311550429
COL4A4,0.1294872755100963,-0.01243242989747771,-0.02184691192188261,-0.03622686153964762,0.06417363335756848,0.12298972747944649,-0.011609948157319952,-0.024102480951359206,-0.013864226165798918,,0.0014755750090508623,,,-0.04081813154437479,-0.029691458508693355,0.01611416254400102,0.001492315237435451,0.039364236519368975,0.0403998818198497,0.026922954460661685,-0.038599710189146555
TAC1,0.05306276606186899,-0.03743525552730997,-0.017611779048313424,0.07688735322668581,-0.030950791924107504,-0.038964111790258965,-0.07947602540690632,-0.10942522870600582,0.025523904142414875,,-0.05609199506140449,,,,,,,,-0.014344211700982563,-0.0026801471311317716,-0.03197041219605357
RARRES2,-0.020540114641985834,0.0722989701194872,0.034190276905320026,-0.05867714081141634,0.0282930464621214,0.004986698883880828,0.04956781983745993,0.15767513266919214,0.011579553921931319,0.015752565644129267,0.12286490687874559,-0.07051752386733966,0.002541578915112399,-0.10245023863797373,0.058028172629722284,-0.05848919073012331,-0.03457013826767208,-0.007568559673756109,0.040936367939523204,0.004726726758374521,0.020178318286194534
FGF7,-0.07234621574491147,,0.08026627531907672,-0.03093037576078198,0.045273442256681035,0.016771072653104135,0.058730801317926136,0.05259402288426243,-0.01336797599741154,0.011015630414729879,-0.0047804450283017745,0.10055880784996213,-0.027517248555907793,0.05090047860679574,-0.04301784227633748,0.07890909001858026,-0.011554103639697624,-0.04566190051852646,-0.0050257393912744985,0.01696489168052531,0.04746157983720462
EFNA2,,,,,,,,,,,,,,,,,-0.02708052078146679,,,,
