,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PDAP1,-0.003961459074833773,-0.01294700556176952,-0.023830373975196793,0.0779016085683531,0.06947023355359497,-0.022295921122150425,0.0006240209673216122,-0.07992159796421874,-0.004270212726724089,-0.02553711431702868,0.006318601216074721,-0.03768338325771005,-0.06954110020806925,-0.02411944942560736,-0.042260636894462945,-0.0064387901703549764,-0.009930395216851528,-0.0280569590349278,-0.02871099150214122,-0.08802362752987153,0.12593756503290915
QDPR,0.036427225598178695,0.0315390843723113,-0.00671027578379605,-0.04818494202826857,0.011232230848589432,0.06015617385726702,0.02091254971909508,-0.005604263995181677,-0.0226457151197201,0.0457619972054801,-0.08915478084223545,-0.017515891540041597,-0.019231086688757917,-0.023173529807928184,-0.07997244333792243,0.0415242942328388,-0.0028409072125988775,-0.02616838981316312,0.02204554547346025,0.06980537737050754,-0.09480241059940094
POMC,-0.050752898800513264,0.051528987495555297,-0.01446839789860639,-0.021040903739823615,-0.02077760066729826,0.07436727320338593,-0.03367394376655714,0.020695142055376325,-0.01538512367270436,0.002861420352927238,0.020687263275132782,-0.014598051873813217,-0.012814206761167256,-0.06885809371417184,0.04217413315972979,-0.018455504056089717,0.04069957330782523,,0.030535172282526654,0.053534301497723466,-0.018238419589928546
CCL18,,-0.03098748186567024,0.01328643083159462,,,,,,,,-0.050875635323290556,,,0.12283668441714389,-0.038062973230496296,,0.06079795305286873,,,,
CCL17,,,,,0.040169055811473425,,,,-0.01653701510495105,-0.01765967041734918,,-0.014744562902443489,,,,0.11876676984038621,,,-0.013620007618721858,,
VEGFD,,0.036537103784320485,0.024699300556285615,-0.025437652316597465,0.007196443388526167,-0.016059733147273967,,-0.022532464147621778,-0.017618790874343714,-0.01295358181703493,0.02063647268830773,-0.01580220475086085,,0.048500075264074516,,-0.025625738709273652,,,,,
TNFSF13,,,-0.0235282184145902,,-0.013205444447351306,,0.03586687274837847,,,,,,,,,-0.02611110491059346,-0.021603859939123705,,0.054234616399196765,0.08526650356007748,
WNT5A,0.009187353483771704,-0.10218851564544383,-0.0010059912071315059,-0.008517988669657698,0.02770416246338123,-0.04458216369172764,0.019902657235739127,-0.12196466674292003,0.024404104224068666,0.027015476288602833,-0.030572078289644266,-0.03239207584328034,-0.03476259416605507,-0.03257013885953262,-0.07408517203959042,0.02551872438469511,0.05131402576545412,0.025479012906786374,0.01128075072714753,-0.016537059182824183,-0.025473511343113018
CXCL8,,-0.05081735924101208,-0.023430902723624174,-0.023818309891524565,0.005767611381466625,-0.042950540082876854,0.05832822556328952,-0.027292341457886865,0.02295831846722498,-0.012062938628485415,-0.023926676427664474,-0.0030931678838420178,,-0.04546853194492097,0.05219568797077019,-0.03197852822698975,0.10240318030592646,-0.12494629933380998,-0.0215340790239812,-0.03224161545382084,-0.042153326553184274
GRN,0.029049919183755876,0.04360002496724395,-0.0003727154049643683,0.045663921168115434,-0.012662292381370616,-0.06750523680711985,-0.0822258666316004,-0.10906035486571328,0.057025707259655486,-0.06789956983102866,-0.1024268232696099,0.05667284782157596,0.029828157115424605,0.005915741409491026,0.044720177686546916,-0.01432922836498713,0.05802669170046264,0.029216961955137483,0.014005902379323488,0.11610481163912408,-0.051091566916383
MIA,-0.024392715390146757,-0.02659877808971987,0.022239364314370187,-0.022622469043532645,0.06537157304746789,-0.02231468262488192,-0.008190423505403078,-0.06572183252845815,0.02036790802961274,-0.014731971317947705,,-0.02164184358279426,0.06168423208877203,-0.02446111205016412,-0.04201816261022244,-0.0019909905816033187,0.06739547392019352,,0.017436810876034273,-0.046134827930065944,
COL4A4,-0.02158258075049148,-0.03514686801702569,-0.037444988840483445,0.02206715133285414,-0.0328664880778864,-0.026724422970903716,-0.006072969399927042,-0.024533077278308085,-0.017265155402846774,0.021822986881569358,,-0.02099339116819523,,,0.01338509951172292,0.0366142824062356,-0.02913461532567717,,0.0648898976045279,0.012999655905558679,
TAC1,-0.01863583613450764,0.15314383562090383,0.04973578065482062,-0.041667743167266215,0.033249975580668924,0.13356368936143947,0.08169147784818061,0.09630110222082196,0.037650579831268544,-0.024345313284209753,0.11430989261388393,0.038330416450006476,,,,,-0.02124355958615243,-0.02785325334297964,0.07227393186037441,0.08223123242581686,-0.048314755147610924
RARRES2,-0.02311138464026583,0.09522616542154734,-0.0601529119431376,-0.008571188262744837,-0.038400030887260364,-0.02861967270245528,0.016144009036546024,-0.11062602630285678,0.04429895959289992,0.017658062421335476,-0.012082492262872249,-0.03718862068096567,-0.05388947513981649,0.05466469752051022,-0.050438207871551455,0.003323962314366922,0.07830344402730563,-0.05437030148232877,-0.023761714685705433,-0.09817567818448475,0.035030946086502035
FGF7,-0.06150848373471476,-0.04670306268939687,,0.049311334492134894,0.09294629365856823,-0.019019269982258287,0.004769179126561082,-0.04102675039334319,-0.0393581291674866,0.026943315894011666,0.007888066062552808,-0.009537718093458061,-0.01402835640016467,0.057170301543541927,0.0464172321518137,0.03557526961535233,-0.009554902835465765,0.0068824622962937445,0.0022413931027334545,-0.024069374965001115,0.02355556643738295
HBEGF,-0.010006613298784026,-0.026441346424356544,-0.03427146036279158,0.03535606315170936,-0.021544854223036952,-0.01986965825877869,-0.03196327310946144,-0.052711722865106454,-0.00815596721814803,0.04061591477643023,-0.04335130615665148,-0.015619885005672133,0.019173410325968306,-0.08573340509396332,-0.03181926000013301,0.027559216483717532,0.0644418589337494,0.018699222654927346,-0.029181523230346677,-0.009349497069026361,0.01359140669928406
CSF3,,0.03569729525116183,,,0.027311698185906636,0.019999335840935998,,0.12311013338188534,,,,,,,,,-0.027581418395161355,-0.02978540378717566,-0.014339766888344603,-0.030225729981102116,
PI3,,-0.041636673337781524,-0.03280097710813317,,-0.024620847726426247,-0.005560970170612755,,-0.029226262101405557,,,,,,0.11238066561246712,,-0.02250948085350653,0.06171864391394188,,-0.03115554952785112,0.03175286010800559,
PCSK1N,-0.008660498993906534,0.1384266167295874,0.0641818169938203,-0.012501990072476302,-0.014212579409486387,0.03366604446148601,0.016943300304568778,0.007656452538856846,-0.06313401806738783,-0.04480528631519015,0.14883683642505405,0.07919421232956687,-0.01577319461219205,-0.07757728568079346,-0.10635073823200558,0.015395952411869872,-0.05012681360507294,-0.10954547063900769,-0.016226974169295975,0.1140850205862496,0.07313664437758702
NTS,,,,,,-0.009790818394029737,-0.002426786475647255,-0.03190246067733488,0.03643469153816993,0.011307087864385952,0.0026485176960508515,,,,,,-0.05742070291162746,,-0.021235239373567,,
SFRP1,-0.027115612312958923,-0.032748035377440754,-0.031816721936081795,-0.0052802058865442664,0.00035881258625781055,0.021486642827712992,-0.012996080549048097,-0.002113283348350098,-0.03662227743247158,-0.017659670595196564,-0.023637607918050044,0.003360101298033946,0.02487799983807592,0.008490818875173408,0.0426423377255294,-0.041724205010653284,-0.049838507164935396,-0.01244060669091802,0.019324999808359652,-0.010891131706124,-0.002246651356070355
CXCL13,,,,-0.042945229845551804,,0.061078498324026335,,,,,,,,,,,-0.0014914195142638354,,,-0.03882241056656356,
MICA,-0.05834505841271023,-0.04405145930439861,-0.010564332542216058,-0.04225091504720763,-0.02482772085360507,-0.023927804054193227,0.04464683807643449,-0.05994880939148351,-0.06518557924515544,-0.048542640147490344,0.042382715599927755,-0.03904173415058641,-0.1045684337905387,-0.025733507240180684,0.05961220407024494,0.04501953909158986,0.029400600888345677,-0.04954852160469747,0.006212052542536917,0.009272052254633201,0.05434336189203156
TG,-0.021582575886773807,0.05418303892025611,-0.041391231672254496,-0.010634278647324977,-0.018026599424122082,-0.0388589319057302,-0.03246422336231979,-0.031325994745578144,-0.016660416899817208,-0.01278022679177772,,-0.006195691216280251,0.00676329405160487,-0.06628103414054995,-0.050133526021793245,,-0.02269993117131267,,0.033455190574544116,0.014251141073908305,
ADA,-0.017678415396554938,-0.027259319612933954,-0.04881336993095755,0.004416331480239115,0.038317909786534134,-0.04640398733112189,-0.018533185292811515,-0.05489542882521646,-0.008878206166340854,0.020902807242720572,0.02504388374813418,-0.04350160910891673,0.020692229434386433,-0.015542421314317698,0.006340309405101863,-0.0018165376248441914,-0.009855923142402287,-0.03355255637666556,0.08523147615365245,-0.007599335791673768,0.06594018339768161
LAMC3,-0.028990357229334313,-0.03653913489378125,-0.028865162248368305,-0.04294523000708916,-0.009948131546012961,0.03500004061446076,-0.014777936773476915,-0.056906335962520795,-0.04351717909942745,-0.036554961050880304,-0.019300712362398144,-0.019446947270714526,0.050845435626845945,0.09217069876135871,0.0430751997247676,0.05476037848038667,0.07152812075092148,0.05102337331696948,0.06631957369540611,0.03797053173378414,0.03604913779636695
CCL7,,,-0.002674332817566741,,-0.013033202582014078,-0.024072453131614317,,,,,,,,,,,,,-0.015026685678123278,-0.007596288170246694,
NGF,,-0.02024909373571777,-0.03405070970165707,,0.00930323145616729,-0.025694838225142198,0.08384576322438854,,,,0.08023946167619604,,,,0.08673938269747948,,0.06430430911147393,,0.06534906906231676,0.023651563568769924,
TNFSF15,,-0.025050656106955956,,,-0.014513108520845391,-0.017823162610641003,-0.037615997672945135,,,,,,0.10061701027176283,,-0.02906411964808242,,-0.017127587308866193,,-0.018155683303695828,-0.03673355289014844,
HMGB1,-0.047120333381093865,0.025627193138199167,0.06628515485391293,-0.015753235809703774,-0.006264019686203677,-0.03238647841670436,-0.029885976328857894,-0.10261453884941185,0.045938518373179645,0.05162963875195365,-0.08408486688776005,0.01336419533790283,-0.03926258475271574,0.03885666771626683,-0.01194424569048232,0.08556989579484453,-0.006461220225512375,0.08456292186827855,-0.030588312886847435,-0.03984724985861977,0.025360329145151322
ITGB3BP,0.003098796246901417,-0.031883479338826515,-0.04854107452003959,0.03883686928406418,-0.03366944605925864,-0.0017590050842638295,-0.05869727250871078,-0.07662896130046422,0.03781142538421602,0.06405382584171002,-0.05356158782032505,-0.08707860433789755,0.04852650216446343,-0.004382264158783429,0.08017445557482004,0.0027672031412420985,0.02624973621070511,0.017859592178615016,0.03287745477415611,-0.07665281666788579,0.020165111694372503
AANAT,,-0.03629329874196036,-0.01629171114407216,,-0.013205445856743258,-0.01605973543989138,,-0.02341258465504572,-0.014982810281785035,-0.014731972137377564,0.06984255147125484,0.06704934999294174,,0.0663662187497319,-0.039644182148615204,0.005957657885787741,,,-0.015898860092978275,0.03331625469330878,
RELN,-0.017892527610674832,0.1066694231490538,0.024645802191159638,-0.019493375130083153,0.002253834368539496,-0.03051966188318388,0.059437467564739645,0.13663802451498766,0.02375913817701108,0.07395774278182025,0.04193163116098614,0.10337604960422771,,,,0.009872218534666244,-0.020688269312601277,-0.05400156549711696,,0.006097719615574583,0.010551122174107152
IL15,-0.0016436565368102476,0.08247449536013472,-0.01451616087821938,0.06899198905286864,0.0926228227309079,-0.01516974585536279,0.02758733990805862,-0.03842394988197472,0.027640479631769074,0.03422851770071459,0.029948064628414903,-0.018343571149144946,-0.0275661971371612,0.009059888545400768,-0.01852003562981686,-0.022624018238435604,-0.021283165120536515,0.09525266199519009,0.051273360038554976,-0.04878072965275849,
UTS2,,,,,,,,-0.06739910534334911,,,,,-0.006200757962928985,-0.05027344851060647,,,,,,,
BSG,0.017228999630561934,-0.04937077905588558,-0.03924753306773594,-0.022309583791136078,-0.010466382310003226,-0.004639618365158069,-0.00342580374975152,0.09449606588252614,-0.012075987474538906,-0.029323607863890717,0.1313744218581226,-0.06832052670114665,-0.0374814102509865,-0.02585655434776632,-0.0299767993008451,-0.038765985316755576,0.021803363994859444,-0.018850981354535903,0.0027625816045611313,-0.03411643084370202,0.12629776468400356
ADAMTS3,0.02306401111323577,0.001704611675140629,-0.03664889324796442,-0.04243336478088151,0.016024705831443185,-0.024765095324166972,0.06226444037310946,-0.1153013630328178,0.026311455920900246,-0.045705528830778656,0.04341274373665113,-0.007186120372044829,0.019995299693423715,0.018772814218434734,0.13074685908254047,0.02493802841926302,-0.0034513746711951595,-0.03621876471046721,0.1348625205338176,0.0017808663526259507,
CD34,-0.07310522415142265,0.06808122261888752,0.008776463954559327,0.005135008422061502,-0.018139644141480307,0.003607101779693187,0.003813861654544697,-0.05737537124911288,0.0018584794905835546,-0.027563119865163216,0.029024699184344638,0.026218358169341673,0.031558419890290436,0.02403020631087826,-0.0036760170898617922,0.048879662400050955,-0.004976289248488088,-0.06917668537417455,0.046170459844756886,-0.05795974879998948,0.047823088444013624
CCL23,,,,,,,,-0.026639804834245103,,,,,0.07770555992237874,,,,,,,,
PLAT,-0.021214074792484272,0.02865007096681256,-0.03452274750223941,-0.008513073271947641,0.0022205743350182418,-0.03833174746891406,-0.08452951801976678,-0.06204572413127568,-0.03121722843035493,0.05190776418329762,-0.04650679725977206,-0.0679894679964381,0.06479213995153237,-0.010993818744182657,0.03559540864787184,-0.0077162498994427006,-0.003424014914709172,0.02023513892115934,-0.023719476372605942,0.022293137953411712,-0.033130007977212106
NTF3,,,,,,,,,,-0.012038537663423535,,,,,,,-0.05733998421331409,,,,
LTA,,,,-0.017760012640163657,0.017452020258573196,,,,0.02344470253158654,,,0.058075516684340404,,,,,,,-0.02139746966942817,,
CKLF,-0.04096319253680328,0.033760606133844705,0.007211191367460181,-0.003005878513733075,0.054237401649534105,-0.07513433818738359,-0.0777589772281791,-0.09869938892558747,-0.02590252831335159,0.019334323029264012,-0.041125672386588555,-0.10062543848788194,0.05765638683031705,-6.3715411359693756e-06,0.022333455329000617,0.06552803649243436,-0.0018251099205914966,0.03619536632359021,0.03777195648468573,-0.09483341062399508,0.030973898810198634
CD24,0.011646275727223378,0.007754814692928199,-0.0011775060373150554,0.06603418624908386,0.054222585497151046,0.007250533328277298,0.01920829682680053,0.06784762744355671,0.017136024727686307,0.05596318920601267,0.00582257773643897,0.008436236314395705,0.05811284943461395,-6.918533814390098e-05,0.03488632520649677,-0.008713381565873967,-0.029368708750204274,-0.0970794851812439,0.016895812330753997,0.015506181093000532,-0.01042373178452559
HSP90AA1,0.020508686851600264,0.027694021960722306,0.05448610427495651,-0.031094337980007495,0.03467402009637005,0.08281383512201916,0.09197764332296089,0.13920536413188372,-0.0010728340016657669,0.05691022814833541,0.16863156633344084,0.08679087883361877,0.007252529977326727,-0.06606299201001836,-0.0364997474228728,0.004652503817500579,0.029463434321529584,-0.03716008703987323,-0.05866178960371916,0.0624541431995861,-0.08907977240948314
BMP4,-0.022211603846258383,-0.001157242323871263,-0.047693244339043095,0.05084961829302316,0.04529228102087185,0.02115660065047727,-0.026925185959283063,0.05271703001699403,0.014122642515813171,0.024879542112438213,0.00818994914724043,-0.01563061915372939,-0.007724665316116425,-0.04317551247971712,0.061109159538295786,0.052461159106661215,-0.01155436445178286,,-0.005542324260971968,-0.04167707599659175,
SCGB3A1,,,-0.01983208569591461,,,-0.01912516234095657,-0.012882311572084493,,,0.03288070344196522,-0.052462883969129445,0.013323319971583512,0.05706709175169514,-0.0472588001610763,,,-0.03556859433265979,,0.023816963951534403,0.02512547455172098,
IGFBP4,0.03375897192408261,0.03427475277420551,-0.020551025270179678,0.011871590178801369,0.00042929847347319326,-0.09753416999390338,-0.07073790059232286,-0.02854555331119038,-0.02744963209072086,0.0019020243523805522,-0.007801667001898776,-0.026702319569417543,0.014031182565477519,0.10572641490512212,0.07456278089314117,0.00472013728134368,0.07771518264239075,0.11991813514694678,0.0762283513944994,0.08741405146479701,0.07286145175074607
RSPO4,,-0.024736344011709186,,0.0414101435527454,0.009311128049910553,-0.02207354623534513,,,-0.016782977494866416,-0.012426560769056788,,-0.025445424186815304,,,,,-0.02395393456687797,,0.0016075052204166825,-0.007479086503853269,
LEFTY2,-0.021369182951294582,0.06904530410797334,-0.029446831463844546,-0.017978132616770823,-0.03732433115010239,-0.03426155589065819,-0.018420482440184197,-0.06799237907808725,0.025472530941799666,-0.013625875863448232,-0.00898876920863495,-0.022644936524625594,0.097974524220981,0.1035287626342437,0.1179591404729584,-0.008309172239911757,-0.03257576847393861,-0.006473746889245984,0.07836881031328118,0.11130481719503131,
PF4,,,-0.020572605394096437,-0.016155145334411564,-0.011371212483405842,,,,,,,,,,,,,,-0.021397464717894974,0.019497424697688157,
ANGPTL2,-0.003155374812642791,-0.03092062581457699,0.04137937123063072,-0.03127547453692715,-0.04155066048712384,-0.058865310973044586,-0.07939561849401172,-0.11535811183537295,0.0793645919053615,0.021630957332796606,-0.11474249077769384,-0.04748245420640575,-0.014870640726467807,0.029310196666277967,-0.0245349843570671,0.04936334077291645,0.030460142572671912,-0.04487210379132612,0.0014521196418179575,0.03518550120036665,0.026942373360297703
LRIG2,0.0293383592977538,-0.10176958179605713,-0.031595611980286736,0.006583168399742069,0.026179313692241354,0.007996399123532049,0.0013751654903068366,-0.08768922354374203,-0.0002966959744272907,0.040375775311296436,0.022582772609060667,-0.02855079223124252,-0.0057748411543528935,0.009215046047052169,-0.01812612323702974,0.01630599607357087,0.05493328569710453,-0.0033907323555823167,0.019078417704778174,-0.0017820082878369412,0.02602890883136676
ICOSLG,0.0006875091159461522,-0.013917718565594569,0.01096230982124923,-0.044059154794653305,-0.0004277360832742279,-0.0073785346799040445,0.003491692068555201,-0.04944239468078793,0.019259998600828394,0.025705105401368344,-0.03891415333782584,0.008645115216009108,-0.0721617758662068,0.05432255192901222,-0.029237381256073423,0.01840713458620154,0.06156895644735033,0.006062374170342804,0.02673034967763069,0.03144202395411317,0.010692875708946939
WIF1,,0.11529105003354471,0.0021948622633660587,,,0.04465295994159863,0.07843892035898598,0.14733162566324107,0.028806658427811917,-0.023384214506826505,0.07577142106664753,0.06445273096570807,,,,,0.047733823797266664,-0.03205661604013942,,-0.04798891916358508,-0.013840188594829996
NPPC,-0.008778214134354171,0.022692073160052277,-0.021075334892982144,,0.04725331345055736,0.05214678150316235,0.07055241468157666,0.034346120683976945,-0.02526333713137842,-0.0007050391595618961,0.03930954706826416,-0.0331044490847913,-0.03947270553487646,-0.039931231442898486,0.017522556408192714,0.03805895483006249,0.013976911655159381,0.03174496111288386,,0.11989832675253971,0.05025157452722104
LYZ,0.05619511054023826,-0.04256266547202919,-0.08286757591698124,0.028636458172843746,-0.01744405430979942,-0.03669948099103474,0.01079477019549522,-0.024410593574567124,-0.0547694572393176,-0.04883624147131285,-0.041691804707500266,-0.032669615607078414,-0.04902404535316799,0.05143027661563271,0.013601288890913634,0.052200028797093886,0.03863494883816402,-0.06415976368714851,0.05405392442235679,0.0482427121691649,-0.004515541074664182
EREG,,,,,,-0.01945710425922459,,,,,0.0039306193682034345,,,,,,-0.029835029368071586,,-0.03231512815644356,-0.04934759153990864,
SPTAN1,-0.01748668349755009,0.06633097050813434,0.02514327316738979,-0.07760220835160887,0.011192054287576261,0.046306531832101636,0.08171254208359155,0.04613220503859409,-0.005034095821755418,-0.07351713481903487,0.13753767516656157,0.04885346189228931,0.09650079093043355,0.060430158963845876,-0.016276483823404613,-0.0024984741708082296,-0.043983561113931265,0.03285402419369067,-0.007929897961262197,0.09545948503921571,0.01798502084528745
PTH2,,,,,,,,,,,,,,,,,0.14728161920244948,,,,
LIPC,-0.027632157858066685,-0.04054271737377856,0.028128798764676343,-0.024314357133140483,-0.02043491573048308,0.07987318433141956,0.06301123126150765,-0.061235287205944615,-0.01324372796086211,,0.016413822125685665,0.020362681723943166,-0.004845469385988202,-0.0425654051068666,-0.04362783534701729,-0.0024959529218234067,,,0.004209967867063071,0.08985653075763947,
COL8A1,0.017088813975497337,-0.102081060175843,-0.07863141734661139,-0.005594928939006822,0.01465090321553852,-0.09808021508080947,-0.07473589292310856,0.0010724359440997678,-0.05338784656249211,-0.005018130199126408,-0.029646700655049218,-0.056093077361417644,0.1741495351332659,-0.05875448019631993,0.04913657386144889,-0.032234104951973847,0.057270243939214406,0.005477126712775548,-0.04827036855808994,-0.023833767497010914,
GSTM2,0.0036236297367189434,0.013597147929937473,0.0013940605594214969,-0.025574788921530166,0.006101884082961486,-0.04327268836920931,-0.022634272831738474,-0.0532617709455276,-0.024723924431245718,0.031694451848758645,-0.004843322438003898,-0.01954892810066486,-0.02467063851903885,-0.026132257999975244,0.034369958778097516,0.020052398229964408,0.013883331745375446,-0.03889203013992184,-0.027170245110580242,-0.04730843813593182,
IL4,,,,,,,,,,,,,,-0.040688464920624896,,,,,,,
SPX,-0.015869996928371634,0.12739900726097542,-0.023015107574580952,-0.032141530498901616,0.03952795708418159,0.1147942030603942,-0.04982233428675542,0.11847721144672388,0.017930693512759777,0.04397929844654881,0.08163140034610851,0.03978454417981282,0.027453999278501843,,0.04688571750040202,-0.013773034304191282,-0.006206803911142715,0.07719318769698785,0.017094383570455632,0.007638081559828789,-0.061235322009180276
MFGE8,-0.04069965590908705,-0.050275447016826104,0.022489447863449245,-0.024881311698905898,-0.02271743919530435,0.08865032985965486,-0.011734271613479669,-0.01399363715036952,0.01954950186592432,0.00707515675471198,0.02744633032581051,-0.007104640495182051,0.00954788240944579,-0.007876019636280217,0.05370370642637722,-0.04653500740397747,0.02582311504200411,-0.08513607597153282,0.025762885122183724,0.005477231370354399,0.08836739118855269
TGFA,0.013255078346306291,-0.12786398345320224,0.0013930332378028322,-0.044566390037623305,-0.035235580880519465,-0.04761486806433241,-0.00048787840810297564,-0.07665679728899216,0.02046942412309718,0.017136748430161327,0.003958535753736466,-0.05266340836945869,-0.09042227043069781,-0.045199703021019104,-0.07009156137341141,-0.05795062281354494,0.02214570706276925,-0.08450601683928896,0.02733831495684305,-0.024233881722317344,-0.013696632880118038
SLIT2,-0.022211600292068676,0.02411174932205487,0.027613921095406394,-0.042124038289586004,-0.007229128106102757,0.06402047926357234,0.025868829195329016,0.0067320804614772935,0.08871025884055893,-0.004662974169946955,0.11481917235375264,0.02868423167514708,0.058813527994392455,-0.04369280232195437,0.11236294073310843,0.027080967310529277,0.006136515911908673,-0.049092845177510384,-0.05162425382072134,0.00620153625524203,-0.014119846333722898
PLTP,0.032628723198072855,0.04234632323095404,-0.030704078534397845,-0.023263320077285654,0.016143065024279205,-0.04906878078715779,-0.05199127835995262,-0.10430808302472594,0.04992035440738756,0.012826124531819074,-0.11059833318878293,-0.019247754993982406,-0.04427049755040964,-0.026263394839442206,-0.06192863012409627,-0.11080134787423264,0.06502259853283701,0.01512339476660791,0.05384228218195426,-0.002185277158352408,-0.019740609317559134
APOD,-0.009504523836549067,0.07111166247018101,0.05826012808687644,0.016347178639854652,0.012399142842512197,-0.12498625867481354,-0.033912377508903115,-0.09602780120636259,0.03257539373769262,0.04126514346688807,-0.1345809919419943,0.04039987619683196,0.008216902539471839,-0.012880022883821835,-0.05086404619935584,0.0465892291892644,0.07639439833731308,-0.10010964340506184,0.04803936554723386,0.059357365540220135,-0.06947906950600659
B2M,0.005736299713941286,0.024823773721121014,-0.08526905892965286,0.03890491638557535,0.04035454732221332,-0.0669239981350795,-0.07192087466553865,-0.12027152099003699,-0.04732932939906115,0.004469751972059244,-0.1404339163583425,-0.07690260159180533,0.07514679294447736,0.09620415369186285,-0.002627740179491118,-0.006636086789309653,0.033978137667647804,0.019265893118977678,0.04807130068017753,0.06109842106790089,-0.023751237640247037
OMG,0.04696062043134814,0.034386440876001255,0.027369521932475084,0.020651612677816344,-0.010017778966666622,0.02435895787134665,0.009660648277840949,-0.021390386189253006,-0.004531445987832704,0.046944945732184336,0.006673245300551983,0.04509489485699492,-0.02036876502446114,0.026453701131406295,-0.015387260031256584,0.05083560751529876,-0.034672180128732716,-0.09080492017775471,0.06082864092906417,0.08083879951938024,0.0637654863465162
CXCL3,-0.017380516813775754,0.028665546088968586,-0.03580282191521502,0.005821821395959582,0.027276257836399517,-0.0181638532537907,,-0.017470424832952355,-0.032964951684551054,-0.013293793337633678,0.08566617390487513,-0.013210694629183804,-0.0045086391012923565,-0.08246219674152126,,0.0106581267620367,0.07822228435534198,-0.04393542547765824,0.05786810826467471,-0.05297275173802081,
CXCL10,0.027235014221226355,0.007967681757187036,-0.00526979133417871,0.046203184462048796,0.03395387470197446,-0.026748841189745323,0.004190612067145324,-0.11715883905115755,-0.04201014420533338,-0.005469455565721148,0.0007810205656777655,-0.02099339249446062,-0.04279524726349159,0.030213213315779273,0.08342710455020548,0.07069259263693868,-0.032730847282846,,0.021484105442667423,-0.02178264008591287,
