,MGH258,UKF251,UKF269,UKF275,UKF304,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
CD24,0.05720224017876122,0.05301036534612977,-0.014097676092585488,0.04415018684987936,-0.004008098857043907,0.02108407720856109,-0.03149091192184852,0.024802422205000077,-0.014704335100392481,0.0793439530506115,0.03849598153680948
HSP90AA1,-0.01107758231366229,-0.062167552434903316,-0.0717498930232928,-0.003131927508097634,0.03903237403664518,0.06179221884178402,-0.03611132420654964,-0.05640576791410194,-0.028301870804288073,-0.02273833206276403,-0.05516930537435878
BMP4,0.05474970895097451,-0.01790669379686045,0.04523356237725636,0.014501263649090747,0.011473127209481898,-0.024732015925906896,-0.022384709025345485,-0.019660218466542694,0.027367506689442416,0.0008507684291467628,-0.03352212125817696
SCGB3A1,,,,,0.021761341268430073,0.008060532868840878,,0.01875823018429951,0.0919134972158246,,-0.029645425678961557
IGFBP4,-0.056385981666822,-0.022668861708185505,0.04667103877602339,-0.02675266253880319,-0.003337797241095022,-0.0009097038916855054,0.05776335684350658,-0.05622687802032696,-0.016674278072886607,0.11728991623757158,0.05656791599789923
RSPO4,,0.0812833120282124,,-0.02774254960339673,,,,,,,-0.0008751199826078373
LEFTY2,-0.03217081592628562,0.0024885567255882794,0.06683482426749668,0.037352984866470075,0.09464675458657919,0.012322706024162152,-0.024139273711437093,0.19014548512602633,0.048060618722232155,0.13087215432071286,-0.027150989274334646
PF4,,0.005556401567727242,,,,,,,-0.017951318422343075,,
ANGPTL2,0.04584299957571966,-0.0172317327747276,0.0703168969583493,0.025764760393101282,-0.00438475129133194,0.08742774703836385,0.09261743103414463,0.07117116355981984,0.030525902175993724,-0.04409974158912747,-0.04969227961683131
LRIG2,-0.006824796556777548,-0.003004269333347042,0.010535636294814127,0.009653461782531434,-0.034227832188621056,0.050937480098598095,-0.04160188365572771,-0.021482497536626004,0.05570118844209561,0.02628451423898527,0.008005923667647442
ICOSLG,-0.001218084511815305,-0.04645573565777592,0.013990335230936037,-0.023787700780650633,0.0013608860154417188,0.10238707448458412,-0.007477764966287789,-0.0004527231244690267,0.048810371579306205,0.03768075316087136,0.01948126932090609
WIF1,,,-0.03108003702080236,0.05810858287844069,-0.02804564099300376,,,,,,-0.018559338651121485
NPPC,-0.029802299254015906,,-0.03974597779388032,-0.014199980084822839,-0.009482367838508999,0.004910952835540173,-0.02261829747571549,-0.014010595525601278,-0.008337642099496237,0.028090563598792605,0.03615288578943689
LYZ,-0.025962931401869598,-0.05576483816144196,0.0158214020343647,-0.02517932683748408,0.04627956782280688,0.01887397524380849,0.023070369084545718,0.028000892080234156,0.010982023034554537,0.11322889697715573,0.029449571540349277
EREG,,,,,-0.018917992249515795,,,-0.03930750800347755,0.0006151283812864209,,-0.024866660107190738
SPTAN1,0.02979481845593281,0.032556433626095296,-0.05132941782662287,0.037222198572992034,-0.05939617746304289,0.021556437733409338,-0.08666805288244876,0.04319681083099759,0.023199158082002777,-0.008223014380912986,0.026295695018016468
PTH2,,,,,,,,,,,-0.03175089391854905
LIPC,-0.03029009273055879,-0.023126240950971044,-0.018755775260303555,0.06847936937214623,-0.033881779316450526,-0.026376946047065572,0.01645781659150955,,,-0.054672250104096314,
COL8A1,-0.037494237835758996,-0.04868956315379391,-0.0033202673495215627,-0.04800249631844554,0.0565141321554858,0.0329447367322565,-0.04181585862645157,0.034601586638833254,-0.023115912151191274,0.11279675065753408,0.05203687238746789
GSTM2,0.029830487548995078,0.003989177022440539,0.03797592707877382,0.016369436464456478,-0.030089299744171603,-0.036391447485259173,-0.03179655505354188,-0.027137667506600186,-0.030949949871308953,0.01904499969837929,0.02956132499848295
SPX,0.024082924430670224,0.016018296967675108,-0.051771524948632644,-0.0021510660261781687,0.04150762541999109,-0.009574453273166743,0.09993654703113991,0.1400279443887632,-0.004145228383286797,-0.07269500475288608,-0.041497189844663024
MFGE8,0.037862086068309965,-0.016055769803233644,0.08562751673402588,-0.0059456758801534485,0.00016459432164976317,0.02993614602312254,0.06254455263663382,0.0007839386536748462,0.0011209561092060262,0.11110463903967194,-0.01961542370048618
TGFA,0.03710795231143878,-0.07782747221271495,0.02767166508689981,-0.0720203318364162,-0.06431650912609505,0.00041132387598105994,0.0539895548709705,0.034257452539226796,0.08265842124898531,-0.012318619465512387,0.016775977352012604
SLIT2,-0.004806261012835538,-0.005279461667572164,-0.041400319124257165,0.02616919756636564,0.05986631150036287,0.10778237515164663,-0.025579294143231967,0.027205698616000147,0.040440594065253785,-0.029532696716990527,-0.010878825405888222
PLTP,0.032466173813873,-0.02345017833009911,0.06100329176764689,0.014189244175402408,-0.03380873423153915,0.07538868000325928,-0.10252411380982526,-0.03866157388034858,-0.05169989898131526,0.14716714068771727,0.02830477340174339
APOD,-0.03840620052726576,-0.01858086933325837,0.041671550010067046,0.07253469656001105,0.028738258148361513,-0.030491263814142636,-0.014598535384701983,0.0850662527807734,0.001979147574198708,-0.08533410725193392,0.0012888237612559237
B2M,0.0026086583503855242,-0.08234035132210986,0.04792945343041667,0.028430686968771806,-0.0017716933904262675,0.09644033493023951,0.016810823805999447,-0.02944828113948929,-0.00978919526542312,0.13707657617954777,0.04554490945518184
OMG,-0.02398016800129015,0.006877220685716679,-0.030989742375638087,0.013873254930468771,0.010535689615611292,-0.003481902197221995,-0.0034339784300602832,0.01737146735615481,0.07967472957977895,-0.02544622583023921,-0.01910864288039185
CXCL3,-0.026165970331861382,-0.03159047320452271,-0.01938174033370617,-0.04698983241991264,-0.026631705166491257,-0.025635749394845423,,-0.028140563074790927,-0.00533895081953599,-0.0315199419837333,0.0017389051337199995
CXCL10,0.020500243395492827,-0.0451731919266986,0.05853003703065315,-0.01017537183211992,-5.3536244491690635e-06,-0.006963303601345134,0.015045964774328017,-0.019996862231180718,0.009450826524266367,-0.030144164526126484,0.09854815932754667
RSPO3,,,-0.024239911700693353,0.11784819129932238,-0.04063019781544355,,,0.05839317429109606,0.008855746460426162,,0.03448734476021822
CORT,-0.03249208090662061,0.04458073096060464,-0.022859477439228816,-0.0010232434730247566,-0.019888175381148575,,,-0.022081241751988372,-0.018785142333405898,,0.049247934157794396
NCAN,-0.041215400395915786,0.0023491095365216503,0.03396601389927746,-0.02748743927332641,0.06666662265206451,0.02699885239996502,0.059311553271082625,0.07799875503052413,0.006174818959366519,0.029832391153344545,-0.06135256269737944
PRG4,,,0.12444136558228149,-0.03545387705582007,,,,-0.02121005021899863,-0.027718627051799248,,-0.016015175853018055
ZG16B,,-0.01849015555466432,-0.022671092379016218,-0.018953413785021786,,,-0.020998881376407267,,,,
TGM2,-0.0071350111155667984,0.007925997390924878,0.06915691145595337,-0.047749804743127136,0.00011659287646768048,-0.004293251099073419,-0.058759113482865485,-0.021726420103066378,0.028780584673755313,0.08552530844352482,0.0004145615738431139
VEGFC,-0.0033028790633116067,0.10043030175301619,0.02786604053665219,0.05943353814302858,-0.021377248870534955,0.035176344422628354,0.022851092579803035,0.011190124187454683,0.042378354896543395,0.009709031932098025,0.010006911845124821
WNT6,,0.0766525667908848,0.055403374673255824,-0.014662008434683524,,,-0.019969938654309516,-0.0289084790628905,0.0733283998256021,,0.002789454835895164
NRG4,,,-0.02615477602592026,-0.0364125767119641,0.019820539224803473,,,,,-0.034636907058714625,-0.026364211442557108
PMCH,,,,-0.02774254826451907,,,,0.0020655237984700463,-0.026356559687875834,,-0.01517942443260792
COL9A1,-0.0016798900940559267,0.044909149539145085,0.04924259489100585,-0.002704267870444721,0.0370573695532168,0.08278511587473338,0.09684102739129474,0.039371986900508534,0.022877604464216474,0.109103174545162,0.04920486661396436
GDF11,-0.021147366631361682,0.023650485212936317,0.0367278791460193,-0.026541543959786147,-0.02862062955396465,-0.028278126754370584,-0.04452465067906219,0.0408644219925774,0.013249078266290884,0.030410993139964124,-0.020504365083292373
IL24,,,,,,,,-0.01467532311971694,0.028327877673318576,,
SORBS1,-0.028272553495789134,-0.007223577366815288,-0.018972771488957048,0.04828156559360536,0.003831732140638258,-0.005079150861186807,-0.10552893599522717,0.006607508695105647,0.014793163970431717,-0.015934174528534763,-0.006070534496539744
DLL1,0.00930935606865594,0.03877633911690599,0.022111799457488136,0.04492157539353621,-0.06611750540072298,0.060281619516387504,-0.00606567087988145,0.07825181394168991,0.030622487041915093,-0.004109355721182237,0.06578850802671313
TLN1,-0.0626991615730964,0.008440071956463773,0.07421884640959177,0.04432040092167345,0.017851741985464346,0.00016488034220207902,-0.05611074225203224,-0.0365590167869377,0.018657429497081223,0.02690046196161245,-0.028833543267763585
COL2A1,0.09383609659422468,,-0.01938174692952721,,,,,-0.0029684813676148516,0.011529661644818041,,0.015414217116675009
SHH,,,-0.01523640809201548,0.011659608262707346,,0.02478420129253386,,0.008156051776039508,0.01844248471434186,0.040112284518959034,0.050398449413580376
PON2,0.012466692552197218,0.049312422847689254,0.02012504864551922,-0.01678650091138719,0.036375883767894954,0.009426313809437233,0.05126804377092925,-0.01476022216812766,0.04374563011924962,0.0035503044223902398,0.010969155611672301
ICAM5,,0.11330457375522897,-0.02754120812945244,-0.03557858371529094,-0.0010242690167286295,,,0.08570855311723044,0.07242649742151058,,0.02430588047119381
HPX,-0.03466527449974961,,-0.013627643734885677,0.0792513501115581,,0.08691539927599119,0.03044447439503403,-0.03716606855452381,0.027623225094518398,-0.06151106250257682,3.335319660541096e-05
SFRP2,,,0.08284245137458858,-0.03099951675829227,-0.018183178081436813,-0.038392396241221025,0.14211255640924297,-0.04704226129882288,0.01796557574985391,0.020789498270349004,-0.014790838362014808
CFC1,,,,-0.012520312298492908,-0.01943264299438929,,,,,,
CD70,,,,-0.005582617009441956,,,,-0.03717227343302305,0.027045967577169323,,0.09246986315420416
HP,-0.04479464747986583,,0.04606057350704057,-0.028837529876904227,-0.03203233369689267,-0.005372353575392311,-0.02494231644975844,-0.09425849107166558,0.021243372470915043,0.058886356410926904,0.03552443419607477
CXCL2,-0.0031791998184343122,0.010876685517435144,0.03703606486538047,-0.06288331723407722,-0.028361720213492904,-0.011029812137739755,,-0.016062260435950614,0.04351023936370959,0.005597861622309169,0.02964567027358186
NPPB,,,,0.005938668829482597,,,,-0.038663998401950776,0.024318320452850997,,-0.02268721867873337
CCK,-0.016518095718228917,0.0385819559721458,-0.038317693154730284,0.05153282863122392,-0.02881442806848458,-0.02637696733687196,-0.026135703352931514,0.015334088983139465,0.011197123887391285,-0.06510843638494146,0.011907988350936267
SEMA6A,-0.04382856819401985,0.01267743100956442,0.045634651764308594,-0.02923242742560955,-0.009091564111919253,0.03051154650996918,0.03619594717170546,0.01948347254220249,0.023046712194645002,0.02876576935094638,-0.06003071397871987
IRAK4,0.007932855304605873,0.059823583171518084,0.03897332090598639,-0.024505953331114345,-0.06175745678438569,0.03957492992123635,0.049516272442283446,0.05983652738439958,0.0578748732987932,-0.005734071346690014,-0.00523265510938686
GSTP1,0.0786810859904583,-0.0025878908007376518,0.04950668618902321,-0.012177584238277693,0.05018874866619838,-0.09857125582840846,0.06886499722543764,0.015460677843400397,0.04486890501563536,-0.022567062473961334,-0.03917562905239611
VCAM1,0.06574683357066688,0.06196613684465893,0.04409286211988162,0.02836085258008214,-0.045115004749264005,0.03691476488218506,0.006965233470117306,-0.006396099740114638,0.05142364705579733,0.03806014969253089,0.03311782760561896
NXPH3,0.05219618018029632,-0.04762020955941648,0.034187477826675465,0.03476199831522577,-0.042558883745133,0.0017640284537796874,0.0014322130970153958,0.013400273082965345,-0.018118169435237017,0.0930524696402994,-0.0014032185348571771
MTMR4,0.07388243618145297,0.03559780883494931,-0.009933877144920035,0.015718331885959745,0.024837450957044187,0.06484546558877297,-0.02507609818834025,0.012669143359190125,0.03417819246430482,0.021636783044267922,0.009214835644113151
LAMC2,,,,-0.026294027802662233,,,,0.07825835050069686,0.04952480966155012,-0.02145163259253045,-0.014733999065294764
IL10,-0.00627399273717167,-0.024492178370603662,0.14214490543323774,0.0011983388812210722,-0.06959079146545767,0.0363646782010967,0.039241691059864324,-0.034340730315515676,-0.003229134346074603,0.10314580955994247,-0.0157224559499354
SEMA4D,0.03197387216833246,0.013468857249411883,-0.0619942701072175,0.03604874253021122,0.05455811823406273,-0.009594857809797122,-0.045711804440755864,0.08060501488840022,0.07639975511081568,-0.11268779282435741,0.01643081718771267
TRH,-0.029833967246372273,,0.010199922058664643,0.00640284730873564,-0.011051429262524719,-0.020816123238919574,,0.11865507005712252,0.020700127087390666,0.06453800265900371,0.04511548683937541
SEMA6D,0.019261093981731064,-0.021112739979946858,-0.0208193542400919,0.0010942171036089979,0.01876332163345216,0.013641200033444404,-0.005340452670885814,0.048078282243750985,0.005561978838847449,-0.002637304869098771,-0.0068065754039106415
CEL,,,,,,,-0.02902986333161071,-0.022223533677299352,-0.014054533348969814,0.0955289765116306,-0.03729795120350445
PDCD1LG2,0.031183735698818077,0.01655214387555383,-0.029824239402731385,0.039644232228600064,-0.0433243129774216,0.017103020214807002,0.08347025020234423,0.06667493274305897,-0.0459151232085052,0.016054716158025048,0.07559169031834112
SPINT1,0.013146287448834478,-0.029006446950432915,0.06733033088666465,-0.000717377795153731,-0.02938974479116301,0.017141542941580594,0.0020262443814248504,0.10375653702468099,0.036006294600165134,0.05766390140594666,0.06340360449361528
CTHRC1,-0.05671145400923187,-0.02565138248380745,0.06859858045936333,0.013188478225793823,-0.006207069720747762,0.014596039845135118,-0.013012590408555446,0.02341728589950817,0.03884989549320422,0.08428393484279605,-0.0020410636054767513
PODXL,-0.057744213714222885,0.0022787574010081075,0.03836092353113034,-0.02154365875341008,-0.05111536217245391,0.07611882039091118,0.004388288824029674,-0.02993285214426967,-0.0019693908502740366,0.04945480449393025,0.004343476880310112
JAM3,0.019973682853329736,-0.00326668456399657,0.022124714402711763,-0.020989953393886023,-0.045526975076798204,0.01643550595480694,-0.02221098502984241,0.02074358739876337,0.010286116912146885,0.042521233246544825,-0.04044594445090658
TGFB2,0.037538276669468115,-0.01361237110656144,0.05052064143706434,0.02450908063054371,-0.019358389797638875,0.026366462390824935,-0.03200086229441336,0.029291535225532624,0.015246473211826686,0.1113887512940646,0.09242920316980233
COL18A1,0.002229243227602533,0.007548262300331258,0.06080039873476285,-0.05625677119315938,-0.03692536294779405,0.10398203960799553,0.011169749472451605,0.03211668677603044,0.009272579688047277,0.10864440602436452,-0.016903479451250265
NODAL,0.012982010541237498,-0.016469815650512424,0.027981821912632463,,,0.04505302072102853,0.07379011998583333,-0.021938143975671245,-0.021820552050369715,-0.008611323460605275,-0.016849433001518345
INHBB,0.09878915836152835,-0.025529415607634855,0.007263710957968177,-0.02285043369293058,-0.009182247145632604,-0.06261534535840718,-0.06292545892374794,-0.014007455432439973,0.02457750022139311,-0.003261585672541453,-0.006252993729917296
LCN1,,,0.09591735894372085,,,0.011127036751955779,,-0.023334762143932413,-0.020606751471508505,,
ARF4,0.0380412751032939,0.0222130361643077,0.03043108430648721,-0.03798839697701902,0.04575959788863355,0.06043966653448169,0.008423236631079595,-0.027264200783454547,0.008919765708192126,-0.02065518902201199,0.04120921691466706
CXCL14,0.004577883177426589,0.008406361246000157,0.003641050142364919,-0.055762589200986847,-0.07606464982475492,0.007921411467603749,0.03193692514855622,-0.048399188943000805,0.0032304224141737124,0.13048099787785686,0.06169957260490767
LIF,-0.040296378721272307,0.040972879742917565,0.06882145391618,-0.05624576914292723,-0.026439202823665478,0.01897630476301001,0.004047849376172533,-0.03629762690734604,-0.01421166853335824,0.06862509007416563,0.02205776111230758
IL17B,,,-0.02808996742377864,,,0.05102998791171207,,0.00043182395065461646,-0.02022175922421111,,-0.02096226033730688
MMP1,,,,,,0.036851736501314666,,-0.03208218320934188,-0.021513404460360774,,-0.015179423230490385
MATN1,,,-0.017832368288903337,-0.007445200519815693,,,,-0.029361871128901866,0.05739903964012597,0.031152968142347442,-0.02160385968216821
ADAM28,-0.004690295910976669,-0.035999735722729145,0.011723301574533485,0.04948212134082312,0.0076158959408415125,0.009063347322666717,0.008084562542120019,0.0009844568490814138,0.01886984793658015,0.030646023676525355,-0.0357731219699181
TCN2,0.03605262541252785,0.012419370377483583,0.02938168406784351,-0.0261028881382198,-0.08615416799537312,0.012827066316785759,-0.00031261709549524204,0.04193140411617206,0.08600244812912498,0.06547013138011468,-0.02662358210322365
THPO,,,-0.023016413804247782,-0.029703721722071214,0.096191487139336,,0.07824219246397925,,,,-0.01874034763054417
CUBN,0.027755912728068124,0.017359704317384924,0.03591381671098132,-0.010927935699315118,-0.02018193989600203,0.05564859194751195,0.01639896054612351,0.06115459363110979,-0.0057198033124434755,0.015915109541365664,0.008054767570380943
TIMP3,0.07339034722535566,-0.03479682528955855,0.06196205197011309,-0.016912217892965025,-0.01839508556679962,0.0083535722944019,0.027611722998757745,0.018914463741088072,0.01610209779417325,0.1417981019120173,0.0039827748590933135
PIGF,-0.00536286341932045,-0.017201855818050293,0.022505738459627007,0.025477193091241884,0.0034314443346839547,-0.08024128808654254,0.11949513658713497,0.037424241162527065,0.01947660122367842,-0.0054388621241019544,-0.03757010581391418
CRH,,0.010607148933038131,-0.02615476518149524,0.009576987824751944,-0.02251487333457388,,,-0.03967223208462831,0.032341593499471834,0.05542151951615129,0.05133686070525431
BDNF,,-0.018490152030282717,-0.037309895406173174,0.05168209299225038,0.057737029209285265,0.01603831023375953,,-0.06141620537713831,-0.05513122793102553,0.10721309536247695,0.04814000904126414
CCL5,0.007434530970643956,-0.028354770794016226,-0.007477303583767606,-0.022088556734137236,0.04510036150434498,0.03724184482931368,0.04095448287096851,0.0010827506105560907,0.02412348847519586,-0.02060912476292076,-0.038195551626526464
GAD1,0.06161155681829827,0.03000484022303094,-0.028488561353505557,0.04223024751411173,0.007260992111051775,-0.05221579230072473,0.05795541853445199,0.01630143598417864,0.07108755684828606,0.0675802115420512,0.01564496837288063
COL14A1,-0.0037632789291159817,-0.02579302152674221,-0.0168139202823296,-0.020163584341756427,0.04504752624910738,0.060411993092241274,0.01416225673696319,-0.0038577632674047634,0.009770078551470513,0.07561751766084447,0.047499442255863146
HLA-A,0.012123564074370347,-0.027758618843404914,0.058550099392293525,-0.016661452079335642,0.015405461808359638,0.033095859533200725,0.010106279455979087,-0.033040804984400554,0.015425809985781948,0.1394521927249631,-0.04017737775899877
CD5L,-0.039766332297828055,0.03286584401620707,,,-0.008422998610934169,,0.09190652135126803,,,,
FGF18,,,,-0.010657727862223104,,,,-0.024006768514414207,-0.018783236522667373,,0.018281451076736187
