,UKF243,UKF248,UKF260,UKF266,UKF269,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
FGF7,-0.0483213133723948,,0.004930493528148144,0.08532212641173866,0.03865432699522747,-0.016585588454304766,0.048493195819771,-0.05175976884590901,0.008072747416636704,0.0046343952330826456,0.035517786256528426,0.08359326195140555
EFNA2,,,,,,,,,-0.019906653653846418,,,
HBEGF,0.037515042361916474,0.0713829098922517,0.006370660306874741,0.00791042972692551,0.023958352464122392,0.029394166879695822,0.04522822794612565,0.025467613706548094,-0.02640250014714582,0.060925383578746474,0.08611732162233621,0.13365903605038634
CSF3,0.037225020586901046,,0.05012341996212993,,0.06324286347195555,,,0.0016542953486213257,-0.032415627673003065,-0.024381708990008057,-0.014181371728274605,0.13051343169599633
PI3,-0.03930455138247846,-0.031400977540784226,0.03600362194881524,,-0.021119499372328657,,,-0.036103526876195814,-0.021584095579768196,-0.0703743622159099,-0.05758929376088451,-0.002772971691988044
PCSK1N,0.03030914911580592,-0.01144988784454414,0.008621814566672084,-0.048557799624248756,-0.03595197937921247,0.023648248635266482,0.1200202899492822,-0.08438095930980827,0.007184659738815789,0.024666824530069933,-0.007753640736542266,-0.018572595614234837
NTS,,,-0.005193321092221079,-0.01681240328242644,-0.023053375621999602,,,-0.030964972870118727,-0.024252479922457548,0.032524903391926666,-0.005693448901710733,
SFRP1,0.01816354033414173,-0.00795665657015716,-0.01541413776325835,0.02490767971926278,2.5688479857270383e-05,-0.03187490576349885,-0.06659439066946508,0.01717002026555794,0.06321685133589525,-0.033670316137144274,0.04021476438600061,-0.025941435097422423
CXCL13,,,0.032852149130463616,,,,,0.052175788038371126,0.06590914122103103,0.009324123627733032,,0.1793128975657523
MICA,0.003921903464541561,0.01910123442418715,0.023390177109175705,0.0693249432710528,0.07204376326554565,0.10598397047875384,-0.015175268492189049,0.11618133525345879,0.1651045371129478,0.03954030749894218,0.10081410569439503,0.07327418185353132
TG,-0.026448338471148938,-0.024766563603289812,0.04656389597177622,-0.019405945360607923,-0.022636809458264295,-0.0014864967764904279,-0.05696775250376213,-0.02367692236911662,0.025383813903957168,-0.0010261929503693663,0.05814210552453718,-0.03934544595540151
ADA,-0.03911277183681798,0.007247681538061087,-0.03904060033509856,0.011164675198100693,0.05963095334443012,0.01782749864067379,0.011469689341691191,0.00449982162370158,0.1342115343460293,0.04121866373820025,0.15084707536282088,0.030150496875670885
LAMC3,0.039627696243386766,0.10077710790164934,-0.018695100974023576,0.04069740419275785,0.06442422030432965,0.027604096750678115,0.034097582374722234,0.09116557686813397,0.11519752670161544,0.14069298513853362,0.10423690010218627,0.05758391900396355
CCL7,,-0.000979978136122378,-0.02025263508264184,,,,,0.10544076191311856,,,-0.030898384911002167,-0.016937528834898574
NGF,-0.019114916764062198,0.034084686927339486,-0.021617580029593925,0.04244309646514715,,,-0.06471631877820723,0.06802332009501401,-0.019639074738073612,0.09234500559538723,0.02155156389117939,0.053137052719883164
TNFSF15,0.15296244893972985,,-0.01499498228943863,0.01011337075287313,,0.01968319748212519,-0.05016283569356407,-0.026035829516305044,,-0.015140622700498641,0.011244845993097234,0.11868187182494525
HMGB1,0.02233435769695134,-0.036509046613907525,0.016436133796075746,0.05470866430682146,0.012482964537677495,0.005997574071505975,-0.12013522932695038,-0.05930730477380195,0.06442819171150146,-0.03255042883863647,-0.11779585932270849,-0.07681037988311198
ITGB3BP,-0.027527880165888204,0.03682691391107141,-0.05157245879164142,0.03224446708395469,0.03758867122547863,-0.006779575538018808,0.0486392964166834,0.03738698387291497,0.06749902275624457,-0.012209811115484201,0.0586416060453838,-0.07841570918549283
AANAT,-0.03426046585591671,-0.02754524849478001,-0.01351137582902748,,-0.016918416224805218,,,0.033752455630834795,0.019907054132946193,,0.022256574839866664,-0.026876528446172842
RELN,0.04142241568796245,0.0018799925225605008,0.023860267966713464,-0.03712785148864541,-0.024007879878539428,,0.08149227399704274,,,-0.018288231397673466,,-0.009027611188292489
IL15,0.16576870809340494,-0.03470978252936937,0.027192807424151977,-0.015999763446433068,-0.03472904746362536,0.06246246545142293,-0.05092130540776778,-0.04292312232893916,0.11483377442109464,0.0063536868905087855,0.12892103325232282,0.04967686164419404
UTS2,,,,,0.054939182094473904,-0.04858247466040219,,-0.019951617167873414,,,,
BSG,-0.08420391715630549,0.04306816904869598,-0.03384913552479636,0.06887419834723892,0.07510202666439561,-0.009544989749751034,0.10987710391578023,-0.0242551368260872,0.07092058986317147,0.012222082022161294,0.05960475074652618,0.06906585316561589
ADAMTS3,-0.04069389986494534,0.003003838582560667,0.018407670002680676,-0.02577099038209956,0.11755662516806144,0.11211078609562478,,0.002676851045096787,-0.014441584471704823,0.06398375544715688,0.09312371791161361,-0.02216277771689869
CD34,0.1410979154012011,0.13327790242940643,0.05142571980510362,0.008432511400826983,0.12662636456606985,0.08956287904940004,0.09300596339850639,0.04566007184841478,0.08425771069550363,0.06082326939801547,0.13758489831609294,0.04466380260239495
CCL23,,,,,0.00040163699117282803,0.0830991095920299,,,,,,
PLAT,0.05756019956792679,0.08729551681375258,0.04302936103289348,0.03566609656604149,0.0986048748587501,0.004741829114005777,0.04596986658647525,-0.0005122644617134545,-0.005055898614155211,-0.016219483705029295,0.10399294527491795,0.03586677852386144
NTF3,,,,,,,,0.016079042130114598,0.011824206189445564,0.028541114056741333,,
LTA,,,,,,,,,,,0.02555487822767423,
CKLF,0.017335415787253155,0.041430933012201,0.03367135387078156,0.002148400822460874,0.06580610846058481,0.07531401995928184,-0.10925674926369928,-0.027301527964153333,0.0656479570251785,0.02505373421945575,0.022807124461882173,0.016740307466592462
CD24,-0.02498475724797657,0.046717761399415414,0.04118568504900708,0.04426246456439384,0.051416470419217174,0.0024532901511965916,0.09864266229900953,-0.03240197430975447,-0.07451317135517199,-0.003043983664052857,0.008017548400638862,0.01208280585397012
HSP90AA1,-0.10526131667857747,0.0010694989202828498,0.04491952962740923,-0.018203326053560728,-0.12496276820527458,-0.023983833292002793,-0.1436405114598458,-0.07943882187439329,-0.03530650895727521,-0.02223252936420243,-0.17874659797824255,-0.09147577960490463
BMP4,0.033125634579351006,0.008272608540964342,0.015069990677046874,-0.04586346477395483,-0.02231301388990761,0.0097553172098634,0.023707158453585186,0.06436927919245805,0.0103170695324337,-0.003826459389766298,0.1394392542552636,0.02305848401492063
SCGB3A1,,0.10421765930621515,-0.016090380638398297,0.05511944158507202,,0.019615511606864863,-0.008239702936124561,0.060284757241580986,-0.004718749469874225,0.052605127190921044,0.09170092915517158,0.02773286618172581
IGFBP4,0.10287054631639625,0.10150776208294954,0.03089101290053688,0.03262523831807294,0.16335907467130575,-0.04169557044251783,0.05987617564394801,0.09572041106550955,0.11534441135406111,0.09514078153089024,0.11570581981836761,0.08710306908414278
RSPO4,-0.023350830560727266,,-0.018570914831158636,,,,-0.0437359688610635,,,-0.0211750481214473,0.040350531806383365,-0.03389023776706687
LEFTY2,-0.039112792238101615,0.04162960801380848,-0.028824930513864314,-0.005457586895201019,0.14860134120304724,-0.04052960716425001,,-0.022670786301764462,0.012138628622726745,-0.015716404387217258,0.04496774050072438,-0.021110169314757312
PF4,,-0.01969453281241612,,,,,,,0.02601718602327329,,0.013661742664576402,0.07277512646473253
ANGPTL2,0.054818066160706724,0.07764021805016887,-0.011206639734597455,0.04935666708109033,0.09752568284229161,0.04194979721627012,-0.043591473234973206,0.0012564069778701976,0.04978602675789984,-0.022880939036146044,0.1456237565322923,0.0732814412063328
LRIG2,0.13999962030057322,0.04628621343343183,0.007635193464828519,0.007265406647547043,0.02804908002391046,-0.00896980223941047,-0.08463990106040818,-0.017188535938951387,0.0392820391878405,-0.02023378603078283,0.03606905579821174,0.03967789303801749
ICOSLG,0.012126582875603866,0.01680694413417218,-0.020951701638334406,0.027671369347561234,0.018100721831968532,0.04321407556989037,-0.009239846419345405,0.008391493182119654,0.016775122806576444,-0.03990270413599228,0.04560993788650795,0.0826698436247024
WIF1,-0.011002933136694468,-0.035437115111112215,-0.03066968427413659,0.011617741368450186,-0.06396509711238463,,,,,0.018211708196838768,,0.03893707105865729
NPPC,0.07008052156706972,0.02240937926251829,-0.032395530027000095,-0.03918333537794998,0.05042584404692559,0.12235664522937897,0.1554288094397326,-0.017342040614500193,-0.03452232651370557,-0.02730394452508429,,0.12250480383937996
LYZ,0.025892372559646194,0.06344243900151392,-0.044880083933098704,-0.02823318089649127,0.11240280435373191,0.005490342078421118,-0.06279713249144271,0.06756399746235796,0.12769876208918143,0.013254905598760703,-0.012580749258508911,-0.0028421153643268873
EREG,,,-0.0261336834789979,,,,,0.032691290856111874,0.07405291599030264,-0.026373879448066358,0.03290056375312555,0.034621366209155506
SPTAN1,-0.026282319531931927,0.02202047110774798,-0.05455989941482734,-0.013109426760682816,-0.01734777634401631,0.00460100028197289,0.02398045585381172,0.0733781115537589,-0.012342851440219231,-0.045232635098492145,-0.04073994874785139,-0.03440991404836288
PTH2,,,,,,,,,,0.023859112071957105,,
LIPC,0.06050942961323464,-0.02411128476777497,-0.017979702154278545,0.033877450474218564,0.01724191046556492,0.00022203260183473628,-0.0043914884017872855,,,,0.08541177040644168,0.05505245613589781
COL8A1,0.06604072370591592,0.058158587488846995,-0.019636924129826386,-0.0017095807023554549,0.13259341547954462,0.0664891449631884,-0.07858967282758403,0.03256894709024967,0.03722620304311454,0.017360600277068663,0.09373304509844715,0.10795404332531883
GSTM2,-0.004508281414825679,0.04472881653124035,0.0065864892575377455,-0.013529954403887592,0.033806339694149604,0.10794394919584804,-0.010653486877256358,0.0838281873196493,-0.04173067333555632,-0.04495546780199853,-0.04341476090344998,0.0520292427568776
SPX,-0.009694332087494907,-0.038996193799095184,-0.013097430419215779,0.07452333761851505,-0.02882342831788617,0.011909640245122609,,0.005557359085411375,-0.02265452547687597,-0.024332016681461406,-0.0140057631953238,-0.031737980413302044
MFGE8,0.05050485664081833,0.11388423480816061,-0.023387653869480312,-0.007869223793627622,0.0275640339037313,-0.02487737452170554,0.01728329606933177,0.07426726407681603,0.025209267135426663,0.11155964433988574,0.1326478419070298,0.07519081808768142
TGFA,-0.049885561424483985,0.08082833379598055,0.005947235107702188,-0.021953847272911022,0.046861951507465326,0.053272151035695665,-0.0653339262310549,0.039271575663363506,0.03268743168797729,-0.01644577141398752,0.06825952786593509,-0.010856994629155832
SLIT2,0.0005699406347398709,0.019810007570754525,0.07232029474803635,0.046194158999833874,-0.007806608205765468,0.10098890670456531,0.06680166614492747,-0.01720513322174852,-0.015719006536843824,-0.03738504978384623,0.03144564768377737,0.08097507650542755
PLTP,-0.018247844313484262,0.052818566528573405,-0.023965395664807935,0.020098239505823533,0.12589365851277134,0.07833195591375687,0.09417071216238922,0.03011612691399713,0.15430302332478343,0.018140674192778945,-0.04141958653383721,0.07187259353531189
APOD,-0.02182382294749707,0.061228137456361645,0.0388673048183664,-0.002735893897494258,0.010781675970424018,-0.028530807597672337,-0.0038421885123964598,0.05244861182817371,-0.016303827381046083,0.1270294593744579,-0.16077546455606295,-0.027408493273943967
B2M,0.0903601799567241,0.07965939486504424,-0.016263315706694082,-0.002128128058938035,0.16529305277081782,0.03142636798324753,-0.007303982402440721,0.03177226374597658,0.1762220455654321,0.06687432928324291,0.10257205933500187,0.009321346746037544
OMG,0.056198939611321684,-0.007002436464351311,0.02197856773025461,0.010723359347966989,-0.054344858484967666,0.01150418654315369,-0.002306625337363844,0.027552702997825015,0.014931355339537463,-0.03343241112468972,-0.03797979264877624,-0.01680374920816039
CXCL3,-0.016060993763537385,-0.033423517116967734,0.017359092751967165,,-0.02221307175918218,-0.03939418717929053,,0.04048935053252466,0.028895959920197327,-0.030398808781721146,0.029998758930994678,-0.024750836913062683
CXCL10,0.006997216471694282,-0.013822752280690223,0.009506548890667762,-0.021869864050366457,0.09591837661420073,-0.009167987843383097,-0.022320497867278032,0.03565511845657987,0.009426420494555636,-0.02893375467545742,0.021829787888485056,-0.025273587871512203
RSPO3,,0.027787276369703746,-0.017979691068910172,0.011743458767240715,-0.027780936529592876,,,0.08281764204773978,-0.03126415747477259,0.03392581595611338,-0.03135581880030998,-0.01437732076502328
CORT,0.018695326089744356,0.04109301461513048,-0.021821069779419958,0.004126565643625921,-0.04808113482004187,,,-0.030452466888368484,-0.019093329833138783,0.019855349972958285,,
NCAN,-0.028622778613503055,0.026342300252474835,0.06934168006190208,0.033024595540567366,-0.03569460938592084,-0.1119669878023097,-0.154897086102795,-0.04326978115582188,-0.033228016580555006,-0.05945734088121105,-0.06845433322009699,-0.07490647853090748
PRG4,-0.0016818614400582544,-0.028552107533095245,-0.012873394254933182,,0.0729167368275297,,,0.08023892579741931,0.13366949804453598,0.07828084310975697,0.04312964756559814,0.0859580302117297
ZG16B,,0.05220667082320924,,,0.06262232737237304,,,,,,0.005497034964582172,-0.02264828696984708
TGM2,0.07161160185793279,0.08082452954012384,0.03509219327519312,0.016749469538787056,0.07632975822102153,0.046968712828556004,-0.02683932775976724,0.05082981529957496,0.11511844034656928,0.07704082047882736,0.04628036287526978,0.08523422829945689
VEGFC,-0.025637054782631685,0.033435605318051245,-0.019816419588843715,-0.03279970806242833,0.004518490187578494,-0.0048299722290174206,0.033232757995337855,0.03196229164343278,0.10483125079603736,0.01639273015568622,0.0040464350661274665,0.037641743318439065
WNT6,-0.03251461539732149,-0.007830928832793752,0.04515487212299771,-0.01641082741910822,-0.02366560112605,,,-0.0398679798601677,-0.02338293174517203,0.055334021047692805,0.062223017913456545,0.06696767108792467
NRG4,-0.024231044804301348,-0.01748642404076798,-0.018336466629725767,0.10668836258166366,0.03350297368527254,,-0.03490648300590521,,,-0.0279622004455783,0.09380659555169146,-0.035193733579441354
PMCH,,-0.002601379370519319,,,,,,0.0859063787536112,0.08243592470168083,-0.01609948052335614,0.0867503486620837,0.0033761688729249473
COL9A1,-0.03774894434562999,0.04877658130006448,-0.010549433058826047,0.02436818627325893,0.011971241899521886,0.01675514026176578,0.034558362647989546,0.03267097792973126,0.0388839965353,-0.05386540441238178,0.018522838155511145,0.07440949840763852
GDF11,0.0931524598294077,0.013747983867538479,-0.023512671352342498,0.015799507901839323,0.07865534993045659,0.06457051070621901,-0.006285103437070923,-0.010568937716578412,-0.016869207279039435,-0.05026457769384501,0.05324214026126998,-0.04453719672618809
RAET1E,,,,,,,,,,,0.014961323896929968,
IL24,,,,,,,,0.0015684098324357878,-0.017954905852141816,,,0.04848617224246746
SORBS1,0.05175344796637564,0.054348217056598175,-0.06294150000754993,0.046788423482167836,-0.03454198391758839,0.004068286861858482,-0.0839869496563125,-0.0538744779298837,-0.0172879760829898,-0.04013486408469437,-0.04758626808091729,0.05208833028575966
DLL1,0.05967778197989762,0.031782526802626804,0.018833513289797883,0.02819684655101225,0.07026743653628754,0.031961428423581,0.12662355184337812,-0.00662193414482055,0.014389706761836098,-0.02842235896377918,0.11268199570060557,0.011669318406347499
TLN1,0.055815738849669075,0.020122427219077116,-0.057743273230053946,0.019131966332322378,0.08368454101766812,0.061866616131658225,0.002285293904585794,-0.01189630817021677,0.0706121021357824,0.060013269237068775,0.09862577949824572,0.1402928058372651
COL2A1,-0.02480207001619734,0.010964335777729643,0.01998633420477982,0.2925884154831161,-0.022213079318536687,,,-0.024701678674626106,0.0797676890447156,-0.010492634052468773,0.046897649815081786,-0.015612559638169859
SHH,,,0.0653916883904089,0.018284986164910318,-0.017462179374652997,0.07898777852858564,,0.0035391609478967537,-0.024633963802197404,-0.009512174677479574,0.04783983358242103,0.061874568526978056
PON2,0.051767504941332726,0.02954548531901448,-0.004362404903067414,-0.024128563262966075,0.04055944347495118,0.014968671810594178,-0.022359489708117006,0.0012054774705022094,0.07756210038527646,-0.02470077004033499,-0.03699851038349908,0.03206619499341442
ICAM5,-0.0577936981216936,0.004223215111672861,-0.030492349477803316,-0.033692440319927554,-0.04340652771433017,,,0.0033597146196966497,-0.035726799289538654,0.00859351714962482,0.04071632684429269,0.11637612397118255
HPX,0.017805390884351305,-0.01690112278082706,-0.010176340453909008,0.027708314233542745,0.11456969957008716,-0.0008637773992212117,-0.00037861718759318115,-0.023878069713194457,0.03764786129079929,-0.008327329476058201,0.040589272614648966,0.05452379518848887
SFRP2,-0.032290860041885944,0.04526578045683112,,0.008394454665042135,0.07051048844415604,-0.06119042274671742,,0.0276895774069755,0.11303591896682204,0.015562361465240718,0.044325539978209344,-0.0058478532803502145
CFC1,,,,0.024446613460380635,,,,,,,,-0.031140916746636653
CD70,,-0.03832370027778803,,,,,0.14045797782946226,0.0668839857202781,0.0541296330190504,-0.021636422036939874,0.004342084178785027,0.1356004620641859
HP,-0.016278567172337215,0.044405808476691615,0.016878241693251403,,0.09478501391733264,-0.006353555821570745,-0.09084311671129416,0.04279579285273138,0.14138844898999087,0.05085587894763653,-0.037595733673978775,0.0905725449412663
CXCL2,0.06471636228759678,-0.04726309946795734,-0.06468802122597635,0.005288288351402588,0.03263838633909984,0.012853821846719382,0.13770641205702613,0.013835102506259222,0.04037006160596385,0.0442801432434439,0.002728563476973228,0.06160947646905703
NPPB,,0.0338899244302849,,,,,,-0.036226958071671304,0.032783615557714196,0.006774343021620684,-0.03180698963326776,
CCK,-0.011678178723287446,-0.04680080228265331,0.022779722510984732,-0.013152477440370899,-0.07849431260764102,-0.02015558811723741,,-0.029852726558797553,-0.013209336300985858,0.03400439713129789,0.022868493728803455,-0.06457747073191362
SEMA6A,-0.03459455996706307,-0.002059161850447896,0.012566422686697672,0.003967343284800223,0.051325260446897635,0.07321310506010373,-0.03782194317561506,-0.045924013118942564,-0.026582362258796486,-0.026058264435436858,-0.05352802651427335,0.08009001679305401
IRAK4,-0.05656198282268186,0.040274295141139824,0.003349553951871815,0.012836778541346206,0.08401450820053005,0.04225086436553138,-0.06713744742383296,-0.003895481284154039,0.01096522291616054,0.07185482463317545,0.07449710044285322,0.1288728422118927
GSTP1,-0.04311190716244373,0.08164939419128271,0.02484547415163858,-0.01387340419421934,0.0856604156329987,-0.05194212501845908,-0.04203548113561912,0.06494486744550745,0.030088173770570742,0.013949704494914658,-0.040537459586401585,0.0900234132999441
VCAM1,0.09448450706307364,0.020968704937577312,0.004131711753760382,-0.02877161791041796,0.12292742370342338,-0.0005493139715070466,-0.0712651284546479,0.05731671302024336,0.08420221351071737,0.03336492727332116,0.09230582618641411,0.014293473635009234
NXPH3,-0.000256209124030099,-0.039645030836235114,-0.011811253313997318,0.03235678656020114,0.08849067049420901,0.009461319023636365,-0.019414583388819212,0.09420522908368067,0.05958386225124816,0.01733261217396185,0.003667530976626703,0.03366226532595252
MTMR4,-0.04023658784225953,0.022015285399213574,0.015374738987087973,0.014162352699190988,0.020148185756070875,0.030326061088254634,-0.024503740249052264,0.04828208682390688,0.05874433551940812,-0.04016308281400165,0.029365355335042552,0.07220299624311025
LAMC2,0.03155829460090794,-0.019224669154680702,,-0.02248548858337492,,,-0.034906503932509055,0.15330019146580293,-0.02357982943376831,-0.015627057009704185,0.028734710047244028,-0.03389025642355157
IL10,0.08801333521024615,0.013534713968599094,-0.03564179436181675,,-0.0018059778390303507,0.06384600598729478,-0.06079343453207768,0.012233278295263394,-0.015448218493261614,-0.038914568945914024,0.059738067102682015,0.041258818368625126
SEMA4D,-0.019727971724990957,0.07472436216847247,-0.02662262715880623,0.034878627985629004,-0.038466087920063716,-0.011356972632723719,0.038588307165777457,0.03910480394298461,-0.023339461857971117,-0.0868398394700555,0.030123548276670933,-0.021891854180784664
TRH,0.03098833278308026,0.04960073932944185,-0.011314799412079529,-0.030760580920915027,0.15549365191665643,0.011476649097495139,,-0.016111383421324805,0.034980944919215516,-0.0023434428310575694,-0.03562596141287047,0.036736337803114916
SEMA6D,-0.05476074503278189,-0.008919669656897822,-0.03524741633769257,0.03768101596053874,0.027845727187182236,0.07936289461988502,0.022406364493093217,-0.063807029980285,-0.008753051439661987,-0.060337482086556295,0.01688085304974678,0.08292362229356061
CEL,,,-0.022322920615287636,,,,0.15278240792855913,-0.03064870314141456,0.05331622759749097,-0.03955865662942939,0.039774507691082116,-0.03620711535965375
PDCD1LG2,0.02950788298806414,0.026923782590678447,-0.02515747577557696,-0.01579044937047907,0.09601511489485595,0.06850014552208342,-0.01796246319653596,0.06336186606785243,0.08395392829972874,-0.05611799230143329,0.05535846239599621,0.07877404095945154
SPINT1,-0.03426044531095679,-0.01836144267958968,-0.03017996647828893,-0.020423987256759153,0.06776808790233352,0.050866663489015765,0.04970203067699158,-0.0331166036262331,-0.010401142494719328,0.03031728035386519,0.11432174827366452,0.20007505763760583
CTHRC1,-0.006163928154260025,0.12223784721525097,0.01597998488692137,0.005457083202100309,0.1439717001093561,0.01952161068458452,0.02357699319464225,0.08380701565170508,0.10513046090013971,0.06334216915230585,0.11935226006023612,0.04984848456764109
PODXL,0.07604310462074831,0.0896093072554032,0.020237672327067968,0.06596700708713002,0.14036306694651252,0.05181985174799612,0.026346625392634423,0.02924877133083234,0.12973029189845997,0.06703549869021364,0.10609308499582815,0.11781777475022528
JAM3,0.034578308005550694,0.12040311237762424,-0.009128726097281948,0.043044252987343434,0.07081371596854057,-0.058971222190185295,-0.04485386883770626,-0.009684867120995479,0.061834402453639026,-0.05658190027577761,0.004394351097104849,0.08617165879375545
TGFB2,0.008936836344430736,0.02709047598083464,-0.003969628348552531,0.0135393337714495,0.12327470423330529,0.13459299303231742,-0.07111952363397116,-0.009004162997180697,0.037187478191491985,0.01298508146467205,-0.0401845799174723,0.06022374597220738
COL18A1,0.08727667179430135,0.10360559217666933,0.011193331590619937,0.033500594926587184,0.10232924635487858,0.06622173911601403,0.16005310971784545,0.09998833913591346,0.11604092143302612,0.10244627524276786,0.1172860525825704,0.08326851243930398
NODAL,,-0.021279283061335138,0.05149858377947341,-0.044188475100721915,0.13767813723844205,0.07009499397884844,0.02113937275334879,-0.0004311482561072913,-0.022178538232206405,-0.017870711741534286,-0.048757368000182634,-0.016431436111476773
INHBB,0.10417845548886981,0.01964140773379102,-0.04458587663662408,0.008624070536741963,0.04322742964696054,-0.03945886123310761,0.08545489826850676,0.0004483985864187084,0.0377127200517127,0.012921109016050454,-0.006078927299976909,0.059574765790795584
LCN1,,-0.019224673480309536,,,-0.01949326557402892,0.14319025478816913,,0.04891647428722913,-0.02094482414090359,,0.10380127865274677,0.06120777193280186
ARF4,0.06940308689239202,0.045386660843142315,0.043521952967322905,-0.018698030311989345,0.022911050270375037,0.0033757912909526846,0.10545247411011895,0.03368804780071899,-0.026619766435546473,0.013641440804763613,0.10816978193679944,-0.0002834566592988012
CXCL14,0.035957130951966544,0.005871445022393751,0.0409779465273679,0.04166038460543026,-0.00038185165519261484,0.020455126864573275,0.02830052616568579,0.00668182063352581,0.05344983488843433,-0.02459069655238986,0.002380319109332158,-0.07006128699882415
