,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
GSTM2,-0.027263384855118304,-0.023326337933740723,0.006767567874902056,-0.017160553437004608,0.0005183765984517822,0.01804537115398758,-0.025216037737588945,-0.014238952419472803,0.048813276680534194,0.06908205208318535,0.05391123477613081,-0.044290295088724126
SPX,0.058555061948414984,0.0700493471841536,0.08198786342420403,-0.04281138420373575,0.0007311934725766551,-0.05408169372481451,-0.04131328339357531,,-0.025558203743304274,0.0716609053423151,0.0036409891266089567,0.03445905990371447
MFGE8,0.01582690527104216,0.007058040130012082,0.010709938000117974,0.024962966220228856,0.04196458272787554,0.03622387818380803,0.03190180475028459,0.05653233212724042,-0.008438653912008055,0.011769498949818318,0.09976230825188796,0.08549868994114569
TGFA,0.07473120467495101,-0.029168012378842832,-0.00926704969344909,0.06897876716547982,0.015642221889246997,-0.014993915466406394,0.015930529892402078,-0.019558839012147226,0.02371062921271764,0.02359098580798035,0.11962340017067521,0.08178967138365478
SLIT2,-0.008252748552503061,0.03688364779228325,0.06307257425136104,0.04875887590769188,-0.04383668023462749,-0.041112999135576596,-0.03412812923003093,0.05056503292310994,-0.02567427192676743,-0.004628883396692442,0.07558281249284113,0.04964913905706358
PLTP,0.021696838204166968,0.046811047828403646,0.017037072805871877,0.0429202831471311,0.08814021164689692,0.019632843081261165,-0.00653603563814874,0.03471515345515608,0.07164891127966265,-0.0052488301887506535,-0.014444241201255805,-0.02265528220057892
APOD,-0.002028937473559028,-0.035972340187537775,0.017077515661584733,-0.04447080825214031,0.008926384255892905,0.030731119115801276,0.009052238513925314,0.029302897065636564,0.012324202185327593,-0.020518414260653553,-0.17413156779635805,0.005714388879782464
B2M,0.02455568356237734,-0.05539886156291968,0.015568242881299621,0.041756639592027335,0.11638300322400877,0.13947135155331347,0.029338303982590516,0.10076609369548323,0.09925108407927404,-0.0005222716136231277,-0.027928293723022284,-0.030129060799317268
OMG,0.0017862456733833071,0.00022648271503047975,-0.0055254500565372405,-0.0451222923657602,-0.010376702739786775,0.004292908592858747,0.03299672487839171,-0.02796043322051978,-0.04502480300393336,0.045002873711394255,0.09864155245708064,-0.002806981282761787
CXCL3,0.041105709709534775,0.008798019452608942,0.03054580858947382,,-0.024749039435222407,-0.02902081494016019,-0.010926738141679803,,0.027433898308896806,-0.03205320941414562,-0.03183001530817254,0.005227912618531978
CXCL10,0.015604917358331305,0.011446048232275467,0.07257531962994876,0.09247343246527247,0.09795658697764635,0.165491244845161,0.021291884550211377,-0.013398701278725856,0.15497387078602595,-0.03391049953462302,0.04736721371305703,-0.03052316884331306
RSPO3,0.08817685978019074,,-0.006390991529056879,0.003934973028387034,-0.030952562579918408,-0.024129850614695608,-0.01141823076580665,,-0.027991726200939742,-0.028732467742853766,-0.0031532433353960556,-0.05635017882377012
CORT,-0.0010224428019021442,0.12198672555995455,-0.0054602471941716775,-0.046688258846987754,-0.008871498739924856,0.0036032308270402633,0.01772138262891196,,-0.028904765363477452,0.10722182191394641,,
NCAN,0.023831803094527097,0.07742668833562338,0.004650221474850703,0.09353577501514392,0.06658923597451573,-0.034034387467496804,0.023169281310010226,0.07388850681772682,-0.03605534450178655,0.02320742517009601,0.01594631796660691,0.03999798976680046
PRG4,-0.015011820797216798,,0.03750666405751806,,0.030444173875820067,-0.020417131745532065,-0.013349799268401814,,0.004382905637233172,0.004899859101851645,0.02248482815141913,0.015405231390873
ZG16B,-0.02510451821245006,-0.012809743495974102,0.0287020615192079,,-0.028949297104763745,-0.01091486681885608,,,,,0.09119945413675873,-0.01576255072599479
TGM2,-0.038773168824070954,-0.020122397136081157,-0.03753861637276494,0.05429530643122957,0.07582821198074619,0.011767522219027342,-0.045527846046876506,0.023531049628433515,0.06115456650787086,0.04624661539629802,-0.03313102728354517,-0.03372010186157779
VEGFC,0.0052276334710894,0.061783178142688494,-0.009821610099314503,0.029763004562942254,-0.03535169026250788,-0.029391043455883014,-0.013624002274578344,0.0070876629827505335,-0.0326229291864636,0.05607175439781711,-0.029949512520088456,0.011335219632312935
WNT6,-0.029210097599892473,-0.011846408778565758,-0.027786636178251018,-0.020814473756847904,0.15269124751449079,-0.02429064679792948,-0.011890341215011879,,0.04444499733395446,-0.021926532930006206,0.039884598939230215,-0.01628744400641668
NRG4,-0.016674244810355354,,0.022220937656689407,0.03142099083996747,0.06111626991197155,0.005117339944196487,-0.015893987746092172,-0.03879358673099154,,0.047405739335921446,-0.002219095371645627,-0.02449381763493418
PMCH,-0.019217964483874996,,-0.025043938977469395,,,0.08607931119981344,,,-0.025765689260281718,-0.01886866854712177,0.030301220418681035,0.11837330726445247
COL9A1,0.03588611027808403,-0.02942356596352596,0.06821122968269025,0.18337981963282896,0.04223309815192822,0.009883424065256418,-0.018110821182022722,-0.031966222379512035,0.023522389085762,0.021013938391366626,0.0583749515598738,-0.051671107431229706
GDF11,0.05682355420179121,0.007896101832276998,-0.006864983204065065,0.06787387371847418,0.018092137602241865,0.04372961003292784,0.04690412995756847,0.0605328306215404,-0.017975019954183144,0.010107053269864148,0.061751075735820546,0.06979466949357109
RAET1E,,,,,,,,,,,0.0533286273271133,
IL24,,,,,,,,,-0.019210277038447663,,,0.11054123197854056
SORBS1,0.020732662155429456,-0.01880537943163908,-0.0010529345673578087,-0.051759069305293934,-0.0005552656260889592,-0.05111084851254966,-0.060835432664702774,0.013040874883166754,0.06897619272352948,-0.014351517447708906,0.01771692121313214,-0.06382583864344486
DLL1,0.08465045419063838,-0.014072435777511464,0.01022983971001192,0.12033463955515857,0.05263825618881626,-0.0005654904982640966,0.012808861069965828,0.035283516448685825,-0.07474198055713695,0.058667803215145524,0.06983042417949621,-0.005409943822486314
TLN1,-0.042618999149574434,0.021812831594402268,0.05004373445750035,0.08463977330632676,0.06755840055085235,-0.012428747989744148,0.043064217100375335,-0.022898429857270697,0.046518672012028035,-0.0048623688216989005,-0.01154403245201135,0.03664137545887489
COL2A1,0.08367276560835486,,,0.04348308404418836,-0.024749047857594818,,-0.011092882506104417,,0.001500674597054399,-0.039749890099818774,-0.00011758750680830772,-0.0220676149960487
SHH,,,-0.020876492444485202,0.04913587903986074,-1.87686158097633e-05,0.0010691948221061497,-0.010586966046263224,,0.041270930481404844,-0.06501514450615024,0.020923261433288386,0.0003970641502890137
PON2,0.04088030064664049,-0.027783844835599127,0.04849135963222343,-0.030881625525480842,0.13245017407274243,-0.06083794582679642,0.010812886514636997,0.017128149839968142,0.023956492914231086,0.011416007544728669,0.027113660660942306,-0.042907582157704106
ICAM5,-0.04137572465988563,0.07101115141455835,-0.013126514461086777,0.0004584038959686129,-0.016124207566637076,-0.0015555387095321314,-0.004075424653273879,,-0.0030382759349161766,0.0013442413835329076,0.022338222793016487,-0.036244575189545325
HPX,-0.01311332194214378,,-0.05079534620789032,0.04884881629845479,0.13280742782259294,0.017634354423963137,-0.026909954725529484,0.13056470443948925,0.07150456825944955,0.032935258447589044,0.06628192227197058,-0.03908929486698195
SFRP2,-0.024069061551557726,,-0.02377606251169866,-0.01752253793806078,-0.019752040688419778,-0.01785196063904054,-0.02076891803503381,,0.027485279702184024,-0.012129921384259605,-0.009802107398208106,-0.008244052895313873
CFC1,,,,0.04896592627943709,,-0.013736463817700115,,,,,,-0.021673174687619874
CD70,-0.04397357967481856,,0.04035651027439987,,,-0.004001164979585871,,0.08121199451803182,0.1268917534696458,0.048911348902464305,-0.004525250260665723,-0.04302870781808915
HP,0.013270031449282085,,-0.03377232369966843,,0.0644951146045711,0.05804165764021942,-0.01837041288002478,-0.010519234798549106,0.08357525469724468,0.05512554188304475,-0.02778211317437893,0.022312637929791962
CXCL2,0.0183226903319537,0.04604472895974259,0.05523567118839271,0.05898144705491556,0.0690991525329326,0.06942616309521576,-0.020954150324522948,-0.03821791360794645,0.0756873153486081,0.015948937621080274,0.061317937917667646,-0.07438963441130278
NPPB,0.006594745202933197,,0.06813156450429876,,,-0.012028206362738613,-0.013624003265491097,,0.07347537276985783,-0.01427208387268779,-0.017741798305191722,
CCK,0.12990860054669676,0.002047872524749858,0.039377442066684955,-0.09915730875619008,-0.07209520813052708,-0.059913292522644074,-0.059538005992457045,,-0.043081087681237626,0.026325849250365085,0.06465504232657966,-0.03976496142739474
SEMA6A,0.01417511660371963,0.0031808822731141198,-0.016324299634901205,0.1355043769139565,0.14778295527679422,0.010709679964396021,0.021062429471520528,-0.025770812223220304,-0.014117208048511905,0.031362130643606274,-0.02491888879788419,0.04657038255413668
IRAK4,0.022502140184688452,-0.02821273745984147,0.03086816845476015,0.12807410540430658,0.053287305991108064,-0.011931797344130786,0.045082349381344505,0.026844290996258496,-0.0015915904432010357,0.04947370736107314,0.08152714864442433,0.023108540582007293
GSTP1,-0.0022605750138075917,-0.04242825157997601,0.0331615489338388,0.09968909172016345,0.06166174983721537,0.08292471127084758,-0.002168571780939184,0.011579117993668456,0.018981667128676456,-3.0092185329291077e-06,-0.03623175911743167,-0.001939359728808692
VCAM1,-0.001351697044964708,0.00299429194195944,-0.0463908350094337,0.06354399239139094,0.06935601352679911,0.017296981615281475,0.05598768680837952,0.006509233360063074,0.1030500051037299,0.003992846652693015,0.0773187918821475,0.07093739108558282
NXPH3,0.025485127782263396,-0.013788255437684846,-0.019735191844295664,0.18191799182334145,0.043118380626013586,-0.0007743159943012546,0.015586853085537516,0.01625835516871777,0.03709538846050127,0.016008589293665745,0.09206714253987883,-0.0559286510912149
MTMR4,0.00968872394282371,0.052555150211363734,0.041641516612361075,0.02207145237469853,0.07662382651807795,0.0009081314980995606,0.03331755428239917,0.026050328002184268,0.02013109604811559,0.050215729593341654,0.054051332338801675,0.04714104128062239
LAMC2,-0.018331754916607573,,0.01753017880564134,-0.015091475047787985,,-0.015142169893645226,,-0.038793609987932694,-0.02361728320881547,-0.018314985918664695,0.060119722062773,-0.02358663534705332
IL10,0.01568362636070057,-0.016967868207357194,-0.05242389484952974,,0.01474992353294597,0.07940370739922886,-0.012195419856081134,-0.009982814632329978,0.019812985177818272,0.005227408516203524,-0.005561466111873639,-0.041030778932394436
SEMA4D,-0.049879512784249624,0.005205052657844206,0.013747662712987038,0.011901429172562148,-0.056468980397193766,0.041587702067387454,0.0194570365928481,-0.019140882218414524,-0.03819807731837458,0.05868210600480012,0.057087367065265175,0.013627485721808628
TRH,0.022655895150702647,,0.014572410607482043,0.09600079964877462,0.022002041559278967,0.023259905706716887,-0.0007766866197791328,,0.0028340643162233633,-0.01926192194381562,-0.035625957606021365,0.0013475491789702357
SEMA6D,0.06759470490034251,-0.01031136187814377,0.04037597864813792,0.12308479594216085,0.07019844169455354,-0.022439487959902603,0.0016638204356907334,-0.03738639377282549,0.06191225027200569,0.010209537067886118,0.06056844603071347,0.0011152156431035855
CEL,,,,,,,,0.08780601078869578,0.0005149558811591582,0.0954498472743832,0.11574473842753916,-0.025199101956731373
PDCD1LG2,0.006860808889068296,0.015122945225142907,-0.03144727722371757,0.016226752913702572,0.014050205369855167,0.04624740340938215,-0.020861714231658404,0.09419361329477535,0.022381620101625956,-0.010620880016893888,0.00854203401798016,-0.006566251184983817
SPINT1,-0.013956521208316553,0.01648814905190458,0.053017164323241675,0.0460626520087258,-0.013772822142206131,0.06777410203651572,0.05679578637552172,0.03575172133592846,-0.035273231447554315,0.013864233561060387,0.07099090779858834,0.052186346471805894
CTHRC1,0.014161688836530505,-0.017770950004355534,-0.06532907902137958,0.14088520095346047,0.03430793822223388,-0.03064149830954605,0.03963760842234605,0.053041568857930335,-0.00908648179410607,0.021155940810516867,0.022146391350169905,0.05116182466799536
PODXL,-0.012068462725674715,-0.012958550682949188,0.03362017255834777,0.10722840597033675,0.10153161421020918,0.02596197853174536,0.006745551066991825,-0.05344733399333256,0.015119477078235148,0.03303052805186524,0.03812276833229866,0.032656880874296045
JAM3,0.046690419390423836,0.011748803265998685,0.04711258279547995,0.03467452150768551,0.10596685982974531,-0.016936199864767732,0.04807384608154204,-0.026432423767117345,0.09870504104597631,0.022823955946531898,0.00526021167188883,0.03073318559452343
TGFB2,0.03576115988107606,-0.006167195191394915,-0.02815752958117341,-0.006561185732333239,0.1193921731514528,0.02036774701064343,0.026169007133649166,0.029355392016886743,-0.028784710988954746,-0.024113481033609635,-0.027753819300061038,0.07305203844335564
COL18A1,-0.02088055734184374,-8.761183788896552e-05,0.0023627060618121175,0.09559871883387072,0.12601664018872968,-0.052643895720061507,-0.012185700874677003,0.08493499509400904,0.021582007503503104,0.024578430973899508,0.01431341584974463,0.05440792098590834
NODAL,0.00863393381249514,-0.01141007782683709,-0.0050586659903727686,0.09401072327674226,0.09452910855368644,,-0.01872992078816056,0.028493088190744486,0.03053554153456267,-0.020944560047324735,-0.039306871645414,0.012459844273447915
INHBB,-0.028736090498548705,-0.029641981201260225,-0.00875158377403528,0.01238150610968681,0.04429393822321556,-0.01251671172038874,-6.171472266190968e-05,-0.04505659297798957,0.07935041762241246,0.026463043136090363,0.041521276647204404,0.03335893094599541
LCN1,-0.01833175904132707,,,,0.015516909311401405,,,,0.07160264447129533,,-0.023904689726577565,-0.01654401233233653
ARF4,0.016687777247921178,0.05215270851013011,-0.0022476023505694233,0.06757846456946438,0.04724483292094916,0.03856006863085615,0.1039875419443206,-0.02585982221535845,-0.022253456227169455,0.04543449095008321,0.05320938959486197,0.009966915300598522
CXCL14,-0.006066877502575537,0.029708555076650336,0.013807763836558863,-0.06484748014827496,-0.013700217663096955,-0.02065456786079446,-0.010052591860374766,-0.05518613285962438,0.04608978674663337,0.00548208341181105,-0.026559218655245603,0.07335694024173325
