,UKF259,UKF275,ZH916T1,ZH916bulk
IGFL3,,,-0.0022206196479837344,
BMP1,-0.0577732864408603,0.009383266999163937,0.034543727066746646,-0.005588831316091877
NDP,-0.06130296380657914,-0.0011007345519219872,0.09926760765860144,0.15129620880820208
TNFSF18,,-0.015670679168872832,0.042315079779504876,-0.011143510158026514
RTN4,0.012609973574107465,-0.0165520067006946,-0.14476774507543635,0.10097088965351286
HEBP1,-0.048039164790262025,0.0483022447642222,0.03321474118385478,-0.01942751164264764
WNT7B,-0.018725077258831494,-0.009191568786663575,-0.06388557255712979,0.032123859508022275
PTMA,-0.02672730617458773,-0.057711242203954065,-0.02503127402643137,-0.17854909941459293
FASLG,,,0.021825882347083415,
CEACAM1,-0.0010845508904904755,-0.013240381878654544,-0.006979094187977651,
PDAP1,0.03207744815325973,0.04727502698235974,-0.03808933054691742,-0.1425315734835015
QDPR,-0.051060466164572736,0.029423400473833933,0.009200048413161264,0.25293060203530077
POMC,0.01219055702272193,-0.018183016899441757,0.1279173854296683,0.08348877844499622
CCL17,0.03902200532402248,0.03683757097105811,0.027739996706160095,
VEGFD,0.018125182015948003,-0.02082289223220845,,
TNFSF13,-0.018465629016172425,,0.045492771961127006,0.11172801068840439
WNT5A,0.009136356183143048,0.01929018688925093,0.11246813482751364,-0.1332464765565596
CXCL8,0.08453107209015913,0.0077203822297478115,-0.06711035764164171,-0.18923076387231064
GRN,-0.03170194049698119,0.025997776385851337,0.17205611686465086,0.08358794482192182
MIA,0.04426451660928029,-0.0237801449267303,0.06424435357024762,0.04752539318040679
COL4A4,-0.04087644241637478,-0.006306211191216505,0.09878614036926119,-0.048287318982192164
TAC1,-0.028340448927174897,-0.045265709325824785,0.061653069621151094,0.11271952979745213
RARRES2,0.045076311017572264,0.014509965785769394,-0.0010983765430473765,-0.08135759980017469
FGF7,-0.040907538600829386,0.019850332660446907,0.04533345701537177,0.04685570403351379
HBEGF,-0.01424880584127457,0.035338072469735964,-0.09548599510278222,-0.05505125914592413
CSF3,0.031966645672980014,,-0.01746949001409358,-0.02123314774513764
PI3,0.08928267827882007,,-0.09514661673371902,-0.17309555379054503
PCSK1N,-0.054776312797311294,0.026830763987341993,0.04985732553065649,0.12619132996686672
NTS,,-0.011195528693432924,-0.04562828665043251,
SFRP1,-0.023358216659608633,0.05721164974227529,0.01770579750216065,-0.028315821978902863
CXCL13,,,,0.04864503404971139
MICA,0.03748911578147951,-0.0009631359643635387,0.11890300571817086,-0.0011461403056314073
TG,0.00959910233283256,-0.005820319726406951,0.004388229900297183,-0.001015228241763085
ADA,0.003238087368567681,-0.04015215274138521,0.0944928050124872,0.06503630776127886
LAMC3,-0.06956655954172218,0.04524522742085642,0.22937278283411108,0.026799050775202487
CCL7,0.04611731495787072,,-0.08352621070225133,-0.16718277439670964
NGF,0.014213185094246777,,0.10945096274414179,-0.033448335795407305
TNFSF15,-0.02029418084986416,,-0.013180263336304145,-0.044626567737310024
HMGB1,-0.08393054845156074,-0.05233332162739046,-0.1681649520072696,-0.054638710454473265
ITGB3BP,0.04010292930263548,0.024218516126997436,-0.039963552025348875,-0.048321975937332715
AANAT,0.04348579207136509,-0.002342366291659066,-0.01244042254264276,0.02966831469917104
RELN,0.04189480548846625,-0.03898628702641462,,0.03684769137816069
IL15,-0.020425575455417497,-0.010930224070971327,0.11296853987283942,-0.048897036416064854
BSG,0.005217263722697169,-0.03786853194249397,0.022394620106090238,-0.03822382781872942
ADAMTS3,-0.03298297023856584,0.020668102830806608,-0.02670941495926408,-0.0594772534613454
CD34,0.042210901552066686,0.024654576474829326,0.1307219632057181,0.03422527100488741
PLAT,-0.10550686044455355,0.021522149736468318,0.07946749791032451,0.002771600757701766
LTA,0.02787929352286137,-0.0009788686000149764,0.06523887236256712,
CKLF,-0.03806453103433596,0.02259040440073994,0.02941222568202417,0.06954372719470518
