,UKF248,UKF269,ZH1007nec
AANAT,0.06530010667654575,-0.015801951167624728,0.027837954146602978
RELN,-0.036347719138312126,-0.046367882746739295,
IL15,-0.025673485064855457,-0.03038057967330636,-0.04785492718664955
UTS2,,0.009516512022030264,-0.009767485315355687
BSG,0.0012509496395480843,0.011764734164430484,-0.04963779799257255
ADAMTS3,-0.015313363493582829,0.07097725163104135,0.08448078165978827
CD34,-0.010675241059503498,0.02943004585037411,0.08227810187284017
CCL23,,-0.017980112034109468,
PLAT,-0.010110817101924376,0.09551846298244522,0.025986618919353038
CKLF,0.027123365515531992,0.11370918064723662,-0.04529337025351553
CD24,-0.04025432931744004,0.028634570520535457,-0.04532433338534495
HSP90AA1,0.018394012043020925,-0.08896345928217539,0.039439610811687544
BMP4,-0.040381481466246635,-0.0010941416252074584,0.060844338473385155
SCGB3A1,-0.011604524465297143,,-0.04842255947034117
IGFBP4,-0.02433402947956328,0.038705240226975475,0.04761425990046546
LEFTY2,-0.03796986644263022,0.10560071711844765,0.09863715222264892
PF4,-0.01203783133409288,,
ANGPTL2,-0.011926225733903659,0.07638503113185884,0.0036700491431002494
LRIG2,0.03782365676312525,0.07279633013938096,-0.004610950826719073
ICOSLG,0.045284095279293834,0.1399586734922333,-0.06327754524464878
WIF1,-0.021660123585438305,-0.07842568628416104,
NPPC,-0.01697922401871903,0.06500571264061006,-0.06049339042557322
LYZ,0.012074607986332494,0.015000444783705253,-0.08850405789532112
SPTAN1,-0.006572486229538337,-0.019983888703925534,0.046441760842510074
LIPC,-0.01473746963420101,0.07158871568359082,-0.04361358843519718
COL8A1,-0.05723562394689892,0.009858342698057332,-0.008933777039657753
GSTM2,0.07419220614608449,0.037789918732117476,-0.03197660951573267
IL4,,,-0.041690428145879914
SPX,0.09068495627985364,0.05174676164662201,
MFGE8,0.0064352737021456715,-0.012647411749971055,-0.0857025525359792
TGFA,0.047340370574863,0.05088117974447299,-0.05222519602370303
SLIT2,-0.026224372840659694,-0.05250746309221248,-0.05115920426186796
PLTP,-0.04628229157423159,0.06676713436645669,-0.09636329193007069
APOD,-0.010508010739076482,0.07216081549544312,0.06205065155590457
B2M,-0.01707019401327161,0.0971147981350801,-0.08912833283546885
OMG,0.07303050338185571,0.021436581709427076,-0.005584896170861737
CXCL3,-0.017039629112718543,-0.02074720650901718,0.006259545813137271
CXCL10,0.0012437389744366964,0.06528556436403547,-0.08985944506389248
RSPO3,0.005794462292409709,-0.025947641705839557,
CORT,-0.011919046831754652,-0.04490820738860442,
NCAN,-0.024855646819504355,0.1032797542392157,0.04944900837507283
PRG4,-0.01745182066464656,-0.022477707351134257,
ZG16B,0.0707476851330802,0.03919956510632154,
TGM2,-0.0018451072142406052,0.003538377225325747,-0.07170404713762028
VEGFC,0.03870947100169664,-0.029635445862001054,0.04707173574220593
WNT6,3.5159007632317596e-05,0.11950824266035122,-0.0528662975704833
NRG4,-0.01068817550759499,0.04187935899948141,
PMCH,-0.012318697466575436,,
COL9A1,0.026264720471909316,-0.029693992811478925,0.0620584899053591
GDF11,-0.03946203527667138,0.07197457734076265,-0.07905129514553977
SORBS1,0.017624716447275705,0.021877264506749157,0.042062036663441105
DLL1,-0.022961547392193863,0.12559500071418853,0.04289988447799115
TLN1,0.04111010617846043,0.07595507889568359,-0.03652440283222203
COL2A1,0.039717535243856836,-0.0015985879546617065,
SHH,,-0.016309830783924173,-0.023701267807448363
PON2,-0.028896149056038434,0.09153278152166237,0.016704573952399264
ICAM5,0.01675998329265606,-0.040542082792143365,
HPX,-0.0039023613967302437,0.02038101767548119,0.014487488078520426
SFRP2,-0.015428246201974354,-0.016558204944064826,-0.04169045268421054
CD70,-0.028187023916656544,,
HP,-0.04755952061670667,0.05415852749223824,0.07479237224209966
CXCL2,0.012471151713849413,0.042978733687987325,-0.0590282662338042
NPPB,-0.014970959699624323,,
CCK,0.03375975871453108,-0.10196676544947675,
SEMA6A,0.021339543401349186,0.12602378296125513,0.10485292616303918
IRAK4,-0.004666985041239876,0.0693118019969805,-0.002310874455591396
GSTP1,0.027065757572076327,0.04841387044016888,-0.08056395832253183
VCAM1,-0.04444066294376338,0.049761403076345315,-0.06481600213649562
NXPH3,0.0007292794439479624,0.06369627233548769,-0.011015258223827736
MTMR4,-0.049907072543575515,0.058084639444129754,-0.023732515008486825
LAMC2,-0.011750637953284524,,
IL10,-0.02482780639745996,-0.027224976554201284,-0.03417252827467109
SEMA4D,0.006023494689096178,-0.036515537331271594,-0.059496934778776836
TRH,-0.06866761416476258,0.0527946711509454,0.013022835900311157
SEMA6D,-0.03499635826974216,0.06597062973671776,0.05082275873572937
CEL,,,0.027416840789275126
PDCD1LG2,0.010945138589499876,0.003998661629698544,-0.09023647600107759
SPINT1,0.02133788374028365,-0.003440008705506835,-0.006328553396376154
CTHRC1,0.0005270392875465315,-0.0027773851592162563,-0.11113831989059268
PODXL,-0.01778075684122287,0.05124350555581115,-0.011449481011362053
JAM3,0.011743101799493606,0.06931478434244867,0.06621334464802071
TGFB2,-0.0796983057504873,0.08227282847175504,0.015002593659574438
COL18A1,-0.04701903474927648,0.03315382324647909,0.04305381657732946
NODAL,0.09367921684352017,0.11618152407625737,-0.027550599818250254
INHBB,0.013463143625865625,0.04759343341967015,-0.11522524775278171
LCN1,-0.011750640597225907,-0.01820688335157043,
ARF4,-0.025767004805539843,0.11272283061792013,0.006612611661583649
CXCL14,-0.07722627801095423,-0.02128373075640311,0.014533937031556584
LIF,0.009702223868209228,0.0634358803085655,0.053826727311008696
IL17B,,0.021854152733226866,0.13272124883247252
MMP1,0.005293119115700813,,-0.008754919187261975
MATN1,-0.015428248304443238,-0.019088679399512986,
ADAM28,-0.04025614701789339,0.007208560903989672,0.03259056615605674
TCN2,0.04430659456776919,0.0716225115319156,0.010700141712310577
THPO,-0.003176885153565362,-0.004379120011035029,-0.029708785481612755
CUBN,0.021974617254072123,0.05807206799376248,-0.030053736992921166
TIMP3,-0.02868290962049982,0.033826473357636375,0.04368999609328009
PIGF,-0.007951085131602736,0.06895267884746845,-0.03792735598017347
CRH,-0.013767274473381585,-0.027997398844088778,
BDNF,-0.03234344436688458,-0.09013893264092111,0.002386536008585471
CCL5,0.0188089080425999,0.1158626046704944,0.03449320354718249
GAD1,0.054417485567325154,-0.0657085289665295,0.1017788614846684
COL14A1,-0.027844170861509945,0.0384727978395373,0.09930606532451831
HLA-A,0.043337397218450056,0.10685814475956436,-0.0490046501841278
CD5L,-0.013767272880612793,,
FGF18,-0.012456893604660416,,
ADM,0.00984763686639018,0.05703102560657706,-0.09112804218993978
CCL15,-0.022969475311853595,,
GNAI2,-0.023576988742875435,0.11909056683735098,0.07880648666138207
HDC,,0.04868204497981625,
COL11A1,0.03412841903758079,-0.00874963248371513,-0.05534810158169552
NUCB2,-0.028856773931853437,0.07785235892801805,-0.05298045202676656
CXCL1,-0.01160950819033777,0.05697067433277074,0.08250053916273778
VCAN,-0.009068756224865922,0.0339230337073547,0.02419440538371676
MMP7,-0.03979157206547241,-0.01328952333539061,-0.016880227150484973
PTPN6,-0.05341397302797012,0.08067382326591231,0.09115877466611115
PTGS2,-0.020401208829060012,-0.020058764414450585,-0.0628789585832405
XCL1,-0.015086468660802594,,
CD58,-0.016585662844937548,0.10483374592528273,0.07201576859789258
TNFSF14,-0.015201172448078533,-0.027690674916087444,-0.051236445014129044
CNTN4,0.0773455875712349,-0.031087482649472628,
INSL3,-0.013514691576124028,,
MFNG,-0.02301556639886288,0.032782439542445925,-0.007390280079144953
ICAM1,-0.04180366138473863,0.02764130706036505,-0.05579715011255205
PROS1,-0.04296089734413304,0.0359373491946966,0.15304246721525694
CLCF1,-0.011026546959683092,0.009224220801735586,-0.10485242793511745
PSAP,-0.0774449995419756,-0.039038457812529806,-0.08759076735113054
EFEMP1,-0.06089591641099007,0.1006443659285627,-0.11705887405565274
C1QTNF1,0.0027656818421416094,0.05856911717975278,-0.02095377474729659
ALB,-0.020894065841546818,-0.022291503369595476,0.014548792805756121
EFNA3,0.025687987711869444,-0.0803613393990794,0.01914935654505222
DRAXIN,0.007159327565109245,0.10003090324079873,-0.03318541475352629
RAET1L,-0.0105280759909578,,
NPTX2,0.0494523042148539,-0.06503467637972665,-0.07361842616923332
FGF11,-0.025285935814616085,0.08858628967037468,-0.1085128166306712
CD59,-0.07616006485412873,-0.04580121718466698,-0.010685043093368535
COL9A2,0.030019839725754217,0.02822835739749791,0.01967471384770441
DLL3,-0.027159585184277118,-0.005292906563496059,0.024065889297499147
FGF5,,-0.017750598644217783,
LIN7C,-0.043480613428749176,0.07416385088936105,0.09420778514824231
GDF7,-0.010964293488985451,-0.03175292023581683,
PSPN,0.06469499727916148,-0.04688144103979826,0.09119778319780703
ANGPT1,-0.011586170120103023,0.1672145838495312,0.16913243992947916
PNOC,0.029900920704230834,-0.0928074027151119,
L1CAM,0.07516288233068241,-0.06748220093501353,0.03174818393693212
APOA1,-0.0007775981759145125,0.05534259719727587,-0.013299592195041884
PSEN1,-0.0471959153935866,0.02807758546711811,-0.0286783009010243
CALM2,-0.0482795277673404,-0.0726554119866678,0.08038679468843163
CLEC2B,0.018513158107655924,0.04335285763388896,-0.07844307712763544
NTNG1,-0.007057225619256565,-0.0010595839281711803,0.035075540693477
LRIG1,-0.028409539261276935,0.05143260300624997,0.0724270502735841
CPAMD8,-0.021151993274239184,-0.01605780528852753,
GHRL,-0.0013008719894744662,0.025601250384275947,-0.060007889372758264
NPY,0.09429394152018993,-0.0424609332376125,-0.05803626121946508
MMP2,-0.0004048734312546649,0.08188264236837783,0.08828970023949957
PPY,-0.017752416640676352,,
ALKAL2,0.08576621556248648,-0.01820688040075872,0.07774462811067044
CSF1,-0.02065620244955421,0.037011554638055,-0.03362909299257824
SEMA4C,-0.01994127756733096,-0.028887979938350343,-0.06152595028015096
ICAM2,-0.0022166064894563213,0.016180009845780084,-0.10050815099496319
SYTL3,-0.0067887833404146666,0.020953607303059202,-0.051857050044536744
IL1A,0.02680756290738626,0.018772999220608055,-0.11382510480348809
HLA-G,-0.01620019503533436,,-0.024025704854023437
PGF,-0.017637538536617887,0.09962778945099245,0.06062202167989005
LGALS8,-0.027305694263326515,-0.0021747196613568494,0.0387956101116159
DKK3,-0.02109359107802554,-0.07518272158941491,0.045343904919823326
COL16A1,-0.014024494391144268,0.06083722492905495,0.02654328190323702
TPH1,-0.011895057463354994,-0.01908867921932389,-0.04332220370068422
TNC,-0.06362355766004052,0.11987953483619827,-0.06858213018668145
TNFSF9,-0.021151991078315547,-0.043090875395684194,
C4A,,,0.025436135468118334
CNTN2,0.08448491009724146,-0.015393713682958748,-0.06265888687160179
F7,-0.011604525045515629,-0.016057795955193938,
LUM,-0.035836906141096504,0.025904112637602093,0.0045345483781462055
BTC,-0.010528071605675784,,
APOC1,-0.09475967550149177,0.10804618039583071,-0.05887739380970902
PKM,0.03937828358006139,0.04551147658360982,-0.09111742855298371
TNF,-0.0270787598920637,0.040419963325102906,-0.043548757951498526
GNAS,0.07707081541177428,-0.10759144195002344,0.07630526417205262
BMP8B,-0.04561849877301942,0.019820639567596107,-0.0770940254607003
LIPH,-0.011895054534884849,,0.04707477148932796
CCL28,-0.016731873863250583,,-0.04298090316436725
PTPN11,-0.06000576631397352,0.0569339453525223,-0.02664617164858395
ADAM12,-0.02444888570522667,0.06842407327308653,0.012723821034177397
EPO,-0.015983085785853588,,
EDN3,-0.020720621190537677,-0.028452148520656133,
CCL2,-0.03401629758764895,0.012845224911957488,-0.07328314440035268
DSCAM,0.04142919918202913,-0.05214516590836333,0.029546422284499732
GPHA2,-0.013257642698110203,,
ANG,-0.02572727931447018,0.08758521081942694,0.060361343071018723
FBLN2,-0.043966632416744686,0.04155516524595104,-0.10371909987310289
VTN,-0.02248579846423669,0.07730374439275071,-0.04103205270071617
VEGFA,0.014251541439894636,0.04796396799680609,-0.09340920858378635
F10,,-0.026110318665321722,
SERPINA1,-0.09087525174550246,0.07223158302772285,-0.17416631202084817
VWF,-0.009455905095228402,0.07835130224789758,0.08953630437076465
GDNF,-0.018628517040311685,,
VASP,-0.013624684166872805,0.017926923399740485,-0.005173783962702711
ADAM15,-0.041266561951978746,0.025306747079894748,0.0009981488509391901
WNT2,-0.020807492660159136,-0.03179188316393398,-0.007771361806678175
CALCB,,-0.01775059845131625,
OLFM2,0.023310540819099265,-0.03891567855343288,-0.01930635499798902
MFAP2,0.027183095644841067,0.015717774398408622,0.07069858766092119
HLA-C,0.037053856749650164,0.1109226766239906,-0.048860021347744344
THBS1,-0.01565783576781999,0.051684162643113346,0.039609112273042896
HSPA4,-0.07734353381146256,0.0493687665392254,-0.05594585568550971
LMAN1,-0.0065536275650275935,0.0544019072612974,-0.0016269367782561688
LYPD3,-0.018146370334462075,0.016252532179089386,-0.03048232560347533
APOE,-0.0301096741596475,0.09756758287642525,-0.04347792089467203
SOSTDC1,0.03694447715494324,-0.008754218674959843,
ANXA1,-0.057667279621662064,0.08792194131660305,-0.0037713758865589283
WNT2B,-0.030314530262885612,0.04656905786287727,-0.01714652333209635
AMH,-0.02215856701904254,0.07167343583620708,
GDF10,-0.013767273512227937,0.06461674521130478,-0.017941839839271542
EFNB3,-0.015055054146317047,0.004721382287132555,-0.13453106087359917
LTB,-0.008873559470493172,-0.029048939772644538,-0.008268272776011127
ANGPT2,-0.005378090320387522,0.07205544064073617,0.0709568546803213
ADAM17,-0.028269286449531285,0.007158513063984471,-0.019487332608421736
LRPAP1,0.014984933651527586,0.0586306565501944,0.004084455320975434
NID1,-0.035690660198537213,0.10315913175690834,0.04225318273573378
MST1,-0.0248574459443048,0.11962124604948182,-0.06774263965877939
IL13,,-0.017980108794207375,-0.016406322141959098
DCN,-0.02477608979358228,0.032550199563210716,0.06629414828145963
COL7A1,0.029608406715879495,0.05803671838531868,0.03945055384261821
CALR,-0.039667369207500885,0.10291161060837346,0.0032295087749986853
PIGA,-0.05472175673557344,0.03966734826172176,0.08060794651210788
CD200,-0.014982603669377934,-0.06338328050774931,0.027818017016666977
GRP,-0.022076138140039742,,
CDH1,-0.007344274654336478,0.048067904484044965,0.23363100945690368
LPL,0.015140998580087734,0.12418536410281474,-0.09784372148473272
SEMA5A,-0.04634196238169171,0.07869159944519606,0.009018928245236308
SEMA7A,0.019797613868006585,-0.010954362664956543,0.06959525417858384
SEMA4G,0.009192854543825641,-0.023331999160115413,0.002946709364636883
SEMA3B,-0.07228210361474662,0.035752749572447014,-0.039172813043880095
RPH3A,0.06378020951672245,-0.027795614471021496,0.08905797006921877
JAG2,-0.045111742035185316,-0.014925671581115374,-0.015099291688842904
CGN,-0.025194576830103524,0.02015008016826294,-0.057381338576738564
GDF15,-0.010525033775734249,0.04209435510525401,0.01958639128791965
SEMA4F,-0.053078858366125255,-0.06273341454115643,-0.013211844894923797
NXPH1,-0.05737532441326709,0.030172531117816884,0.05950305096616259
ARF1,0.024939135592422862,-0.007292321680527733,0.02314552653757759
DSC3,-0.010033121741637134,,
EBI3,-0.028737998776847105,0.03142721054335461,-0.06025457485694697
TIMP1,-0.03997071652872234,0.05516287893425042,-0.1493619421730306
SEMA3C,-0.01566243112711813,0.025499324644723476,0.03611611367709007
GAS6,0.018052408083315003,0.011998505814498722,-0.10098159774750533
MEPE,0.027286029331124895,-0.001665404194805136,
SERPINE1,-0.033741545425493936,-0.07868990509744933,-0.10033557733399878
RSPO2,0.027421522240993403,-0.02793666775944961,
SHBG,-0.012995858400314426,-0.027462677031965057,0.07532877467342801
LGALS3BP,-0.015292948326100009,0.1094073292901244,0.05900328933130848
LAMB1,-0.045086717299394445,0.05628525976482511,-0.040962956870609725
SPTBN2,-0.02453019638154958,-0.012212573133500928,0.06235376816333836
COL1A2,-0.04886744215205322,0.08874714949792363,0.03940403424067915
CEACAM16,,,-0.05012636647909983
WNT11,-0.01438072182955143,-0.01751827398921004,
LGALS1,-0.051180535559267215,-0.043264442099842954,-0.12275858980761742
BCAN,0.02512600003960582,0.1510092379214594,0.10370707773344438
ANOS1,-0.031487262505843265,0.09873554271256917,-0.06921718840815341
EDA,-0.010528075212923493,0.05486200827059821,-0.05652381716139257
FGF22,-0.014970964097716305,-0.01605780316731392,
SHANK1,-0.014380720906326867,-0.01527797984392368,
TGFB1,-0.014138292826583767,-0.03479097318536063,0.05643975639891968
MSTN,-0.01754408757317177,0.10020905409147324,0.16945315430613095
WNT4,-0.009689698251946623,0.0031619300865825713,
TNFSF4,0.08994231314960037,0.026608440768735073,-0.03936866941127312
NTN1,-0.031089989547954486,0.07343607086166762,0.07139320505609978
CXCL12,-0.056995754095506286,0.0050958838114151,0.02003161116386173
GNRH1,0.008563952299467981,0.11521882575095163,-0.013570142302449004
RIMS1,0.055056281894843365,-0.04049466915715606,
FGF14,0.02966460913537885,0.06814872555893625,-0.054842230348156516
IGF1,0.006918715264174968,-0.026496527353924545,-0.042513116144999114
TNFSF10,-0.0542247359117911,0.034657061596765924,-0.061932889430352814
GDF5,-0.014854636850499375,-0.0147696047941954,
RGMA,0.030102772784713343,0.13134181665987726,0.03495964303284849
WNT16,-0.030958184953261022,0.15042033191530738,
CX3CL1,-0.021606776551359983,-0.02750415493196353,-0.05330771166766972
FGF1,-0.018220652528940635,0.030199533733564418,0.07322966347489329
ALOX5AP,-0.06967193517697216,0.0734822505124727,-0.036267086100068804
IL1RN,-0.032714452528314834,0.006929532778675997,-0.00740598131843068
NPW,,,-0.03830054503634828
CXCL9,-0.03500507755052897,0.19571561937399506,
ANGPTL4,-0.01413855327786501,-0.0023906790249807806,-0.016214817840898933
UCN2,,-0.01728298970282609,-0.04666811446627593
OBP2A,,,-0.08014258641221421
COL4A3,-0.01947011735673727,,
NRG3,-0.013977148049011482,-0.06618824297966906,
IL23A,-0.015873522329204658,0.06867983249922548,-0.050683856435594844
COLQ,-0.03286823827603183,0.0521834158281342,0.01627050189973051
TNFSF12,-0.054136752393595694,0.06173228276482177,-0.0977315786711913
DKK2,-0.016626755029350765,-0.03077994066918382,
FYN,-0.01766318133841112,0.08971254574965262,0.13942346378331788
ACE,-0.006130085800051406,0.06217821484298466,0.020230955349355057
IL18,-0.03896739155680798,0.0869564480942938,-0.06448091436278329
CCL27,-0.010528075283653876,0.0034151889557982973,0.00662395204253216
SERPING1,-0.0365234589227274,0.07187523638716248,0.07171003575646587
AZGP1,-0.06656773541589664,0.03057870474355606,-0.010986157871035388
INHA,-0.020192763309743074,0.09689471840225063,-0.0437818864925974
SEMA3G,0.02690359160525162,-0.02171412720866914,-0.05284011869621007
COL6A1,-0.018037415321055822,0.09647011855065663,-0.06902795488512704
FGF17,0.04103881210895468,0.03378409921973568,
TNFSF8,,-0.016309835242593537,-0.011333517554001776
FGF20,0.09385215868275384,0.04730568234675146,
ICAM3,-0.029181332776520925,0.06592729341351314,-0.07494976347401226
LAMA4,-0.03357324466980885,0.0543643850633566,0.001988434815133336
DLL4,0.021296391255893977,0.06237846976643924,-0.06571900888964477
SEMA3A,0.002227843601465675,0.16837073171099112,-0.030429883563379875
RLN2,,0.01543410444172077,-0.013573428825918152
C5,-0.042904625524834206,0.0043652421489946535,0.0504351016644559
EDN2,-0.011895056361242322,-0.004659083627000685,
C1QA,-0.08495602842532016,0.05246089243888059,-0.05062682143503142
UTS2B,-0.012729051198768706,,
COL9A3,0.05389978509598787,0.11727370668112208,0.006712395236943384
DLK1,,,0.04212588311812203
HGF,-0.04038148155046831,-0.03374184126146659,0.04077804296013651
P4HB,-0.001355343183167338,0.03150145484497238,-0.05682255944980418
ADCYAP1,0.05511681165662308,0.010133915420930013,
GREM1,0.10852296891102185,0.018888818116020063,-0.03288703969553198
EGF,-0.007390653232114636,0.09719581220730147,0.02187665053029976
VEGFB,0.041492392939358434,0.051670601015109015,0.04501678671124562
FARP2,0.0012781912381217432,0.0929081564223498,-0.060470624668960006
LAMA2,-0.018346406240854908,0.02419377225929089,0.06420269090969037
NRG1,-0.022076137306688653,-0.014860927452062338,-0.03937724365543971
SPINK1,-0.03559253183925759,,
EFEMP2,-0.0014497450073493235,0.030440493011522442,-0.110050525350036
SELPLG,-0.05063282704897488,0.03005761031686803,-0.02839958732086479
GDF6,-0.020192761338675466,-0.020945957883644395,
HLA-E,-0.048357014801424104,0.07818248457854521,0.13457051871566164
PTN,-0.01600608090501242,0.1387459984532346,0.05965941412380463
CD274,-0.021666713925007273,0.13584903871112355,-0.008289753529022097
FGF10,,,0.019154885338305883
CD14,-0.0450341824408314,0.040410794610525026,-0.12724886978320704
SFTPD,-0.0004321988925878416,,-0.008393813072830544
SLIT1,0.03511383714700771,0.05416783460941506,0.08351937212586757
CNTF,,0.012674064981925665,
BST1,-0.041742339129441794,0.08005931796131066,-0.024878794041049767
AGTRAP,-0.0011090982315230427,0.05424383567557306,-0.01525823243796997
LAMC1,-0.028758032004401798,0.08404575111745481,0.09257243653979173
COL6A3,-0.057771116550272485,-0.01761740073203814,0.04273436841736165
FN1,-0.0388534980172155,0.08048165680094514,0.06208839865745168
MIF,0.033144381394922866,-0.0012101583020666434,-0.08075735112423567
JAG1,-0.0066231224644648,0.12165907986347912,-0.03767984540627282
NID2,-0.013018373149445834,0.07232506447660039,-0.020769467701515137
EFNB1,-0.038111982850388276,0.08494224476976367,0.025166394315998965
COL4A2,-0.018871694079531365,0.09292658543869653,0.019345932408697867
SPP1,-0.056707516731583876,0.10728955458253546,-0.1284443993477186
PODXL2,0.03049558927082977,-0.015921114714089375,0.005104808928732438
FGF9,0.04186235216684581,-0.05087021783949669,
ITIH2,-0.02010364482441828,0.12496906733214563,
ADAM10,0.03279168753713999,0.07125225855776816,-0.06985316249439355
CFH,-0.0017355777370860422,0.09266309670613991,0.02552452915269296
COL4A5,-0.011616278138589235,0.09004683966005439,0.012085893691656987
LTBP3,0.004479276913365426,0.038355851169573865,-0.07004057929323937
GNB3,-0.029105229666842737,0.0229458144273497,0.00890606647781547
COL6A2,-0.04880956049419342,0.043598335896646814,-0.05242180897300337
GDF9,-0.008889950187808762,0.13780392936686447,-0.04169039783388425
NCAM1,0.0019216766529779998,-0.008452263890452364,0.10296942657027282
APOC2,0.019501468005375066,0.09355416839742563,0.04817551269213262
BST2,0.037887443103882965,0.09390735486490696,-0.059755776001178276
COL5A1,-0.018763678799393623,-0.011123165462379535,0.016576296425726708
CALM3,0.017267575373051552,-0.07269547255236013,-0.03814248168791376
THBS2,-0.02111187853455416,0.04210174366814623,-0.12204453912033102
SERPINE2,-0.08552963792127866,0.042329389581315796,0.10758932899908365
EFNB2,-0.05318867155583952,0.004114169471391907,0.0889229866370218
PROK1,-0.019470120155023866,,
MMP9,-0.05417934515671528,0.0696451488040204,0.056464353308983466
DMP1,-0.014259982062239713,,
NPPA,-0.0030192367342068765,0.06358405461764065,0.03891219717115944
APOB,,-0.01680310201208643,
C4B,,,-0.04361367869402505
NTNG2,-0.00048255372898442267,0.056491226978859825,0.012106397775210519
LAMA1,-0.008068605418562967,0.07300353741423458,
UCN,0.11965914812682307,0.01238203720685296,-0.025943436565119993
ARTN,0.017270963620160486,0.006254486077813256,
PDGFD,-0.0596758836344753,0.05265277207147027,0.0019715182577027352
EDN1,-0.022515447603261327,0.0459345908660665,0.008075933305906731
ARPC5,-0.023025155388988434,0.0071792739422587015,-0.03564194736116821
GSTO1,0.01552087484684092,-0.06970812034512214,-0.03417048383495165
SYK,-0.030804215105887583,0.07810185505278404,0.027555576688812155
ST6GAL1,-0.060614468319239105,0.04702745898994478,-0.10597931294270346
WNT3,-0.014822864955047466,0.017307353960953873,-0.004252025741017319
HSP90B1,-0.009920226064849031,0.04630631982354957,-0.03144478641506628
ZP3,-0.020980335235921892,0.0845691026522363,-0.05951961561625944
ANGPT4,-0.011155308539635374,,
NRG2,-0.03089423036828082,0.04788807043239736,-0.00027935695905173514
MELTF,0.024772812602500256,0.04711138721840992,-0.038710198120445155
NLGN1,-0.009077367277121561,0.0756444760643548,-0.09020198396453748
SLIT3,-0.005726583486964047,-0.06618823932930036,0.1210939894498431
CCL8,-0.011131409584955093,-0.003906351665983481,-0.09762635499100648
S100A4,-0.08692421583456629,0.12226824134169349,-0.03204996938296704
TNFSF13B,-0.04741635368197169,0.03875390502371262,0.08684446618782858
HSPG2,-0.032986225738336566,0.05079116663314357,-0.00010816058200536532
FAM3C,-0.03199924933002324,0.009952156482965687,0.07016492470908556
FLT3LG,0.03189775901605755,0.1082917149542353,0.011855291872634061
A2M,-0.0432887920044055,0.11107788544150787,0.0026887467934428168
VCL,-0.0025567579764908324,-0.015330533073050295,0.007897685944264586
FGF2,-0.00421036688041973,0.03081432031037842,-0.07648410080976939
AGRP,,,-0.060976034949369116
CNTN3,0.022790035910474345,-0.052411996096181995,
RNASE2,-0.049004115133215106,0.03653024854594848,-0.013111930111350886
ADM2,-0.015873522931838444,,
GAL,-0.024506061681951314,-0.025947642432766226,-0.049379759108995294
CXCL6,-0.011895054503395935,,
PDGFC,-0.02363998340038295,0.06392934733113713,0.05783183023831452
COL8A2,-0.00874685735577197,0.06570719139350059,-0.03497017430490085
SPON2,-0.0003190234768619609,0.04008908988138821,-0.0003134687075118593
SEMA3D,-0.011306930854443292,0.00804747306310281,
BMP6,-0.013641523985590041,-0.018652669897562535,
TIMP2,0.014726718229406867,0.05561442152669026,0.10672226065243354
EFNA1,-0.06553256369689037,0.04443190608505926,-0.06980186798199396
S100A12,0.0663175286271912,,
TFPI,0.003786005847900116,0.057044604622380944,-0.059375347580741054
GPC3,0.013519368559549303,0.13219166695355014,
