,MGH258,UKF248,UKF259,UKF266,UKF269,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF4,0.019850391172597088,0.022884906906900128,-0.02502025219225555,0.06988351594404843,-0.028100112152358147,0.03751802283403423,0.05570628559697417,0.08529206529860821,0.11784313109876854,0.07433303895589861,0.02349015477174762,-0.017575535133250747,0.004799172096613174
RBP4,,0.05422760137444175,-0.02076372631898615,-0.022421890950963523,-0.05914438121309252,0.08234703653909647,0.26192364620925457,0.04036150585905762,0.0643946718667089,-0.006892624419432019,-0.030494589904750707,0.00817484734118904,0.019046168776460065
DKK3,-0.02534505218958779,-0.04800479540344204,0.009326221859474754,-0.10864338719231338,-0.08519019723691308,0.07389295068473645,-0.0027295149625220587,0.008381353783575999,0.0015462157947134486,0.04708539955239346,0.017166806236421656,0.08554133448765791,0.00012225729552803452
COL11A1,-0.03360345233650742,0.009427130972524476,0.051232160141584736,0.11351475472858367,0.05171981537627269,0.07135004276772146,-0.08759810162870377,0.007214126386765804,0.032579653947178516,0.06312349562821225,-0.03439613200521407,0.007418763450941901,0.010957184033155253
COL5A1,0.04376082634608242,0.020270198793218498,0.03890563251753374,0.1175308138004078,-0.021303838761439074,-0.13332087420425867,0.03829625170384981,0.08387750111926258,0.04033581474630136,0.14727222980546437,-0.07275346465158276,-0.004051177384352221,-0.005845653709860385
KISS1,,,0.001224407090567681,,,,,,-0.02916164316659982,,-0.01683064243717704,,
MEGF10,-0.05854336978409404,0.023399729664635865,-0.002934765311263433,0.021727161970376014,-0.03656524708181271,0.06800244672695897,0.10595004001374264,0.004157952106931568,0.0025566115490614823,-0.01938256382751941,0.020530816343438445,0.033131792388116955,0.0659788607121181
CEACAM1,-0.00844474811098663,0.03794635677554424,-0.027750788855876188,,-0.03192592074620136,,,-0.04918708316450959,-0.024697630637955926,0.09259656868417558,-0.013517655880337041,0.06671169398682313,
EFEMP2,0.028023248419615468,0.014129186516647952,0.02785034228629158,0.05926361535904752,0.07300321704519899,-0.030427042755223416,0.08721890849890496,-0.008099104679907168,0.03668169108456489,0.04083279321292077,0.02357910649717332,0.03327200809430291,0.010453636023425663
IGF1,-0.059203598671536926,0.0622951161260418,0.03917857319067787,0.02585215496596457,-0.03385293625467816,0.056062203687916264,-0.008962824790950948,-0.04829841645621584,0.010477391237948058,0.03145464940899749,-0.03860670874441256,0.06504463856022881,0.07732383673259029
COL6A3,-0.021406949054985153,0.038385394055292746,0.04533720736817227,0.0587229595123514,-0.05100033077496884,-0.14004134575289023,-0.0046480873556656015,0.013966217684072121,0.05347281654739995,0.11011693935751181,-0.012472662124542042,0.04359638591141085,-0.055796009924074345
RLN2,,,-0.013326840327643266,0.07531304690682616,-0.02036570176162985,,,,-0.019042055725028924,0.09261510342348471,-0.014035569899762549,-0.01734248742312974,0.02419055933317039
WIF1,,-0.02718797766814771,,-0.0546468830819629,-0.06264416536797746,,,,,,-0.015645713643805206,,-0.0368284675436295
IL13,,,,,0.11328859665227324,,,,,,,,
PLAU,0.06852957087175342,0.06645052854197339,0.011759758318643659,0.048438664308231225,0.09559309147603892,-0.01820807412266688,0.0050944219186642185,0.098668150884239,0.019486849388840717,0.012244344491205634,-0.025691078338973692,-0.0064088503504022235,0.007562385308904876
CXCL12,-0.060482600111769105,0.010594634484673134,0.014223460805078417,0.046263007559085835,-0.03249675435228672,0.09024008548111413,-0.00386588217785561,0.014466113023592804,-0.005661549237770099,0.02496695073188112,-0.017986024420245553,0.06989057482544482,-0.02472646189395739
MMP9,0.14188516665384143,0.02033310240535257,0.037963651416679456,0.0829752456799517,0.11484767532607228,0.10896324709034513,0.0382347688899742,0.11969619317317867,0.027294049644917405,0.07234974616389464,-0.031477596155984076,-0.03563154583952362,-0.03454605878193137
TNFSF14,-0.04262380534425787,-0.019080645381260336,0.00576478142807609,,0.02956940225140701,,0.16033127962045446,0.029931936714035157,0.008606400497728388,0.05939393438066526,0.1591344129527809,0.016403065773798617,0.17465555719418815
HBEGF,0.07306966713774654,0.021050422950388527,-0.020577288002007102,0.06453518804571737,0.03264283333450879,0.05999672992712658,-0.02364111764951069,0.08009146306409137,0.010885264125888852,-0.004556819460453796,0.049833910757133004,-0.08370363495744582,-0.047336267499886404
NUCB2,-0.03464199491585398,-0.023609885660190004,0.04002958042664287,0.030181027636316346,0.027974905115414037,0.02005617279512862,0.031725184488185974,0.06395835892823386,-0.014914890587311526,0.013592076199871982,-0.021906676006116784,-0.03243124137137006,0.02898308519742849
VCAN,0.038575692940326416,-0.06495917922345937,0.02611532436952662,0.12246029515658778,0.071124204892526,0.15347958317631277,-0.0871146200561388,-0.020366227273261223,-0.01707387566923322,-0.06406417793228059,-0.09405885063024085,0.02027367397201313,0.08565875436373233
VEGFC,0.01848921679282187,0.037924070291059944,-0.01951610825244799,-0.009367084183101006,0.025137347739617913,-0.007639631683615106,0.034213142206462606,0.033847041410082185,0.04287036262373374,0.022840903548075088,-0.028725141101299777,0.03458472407269116,-0.013453007383476993
LMAN1,0.05622654915303992,-0.03902503809609037,0.008162921172327815,0.05825731429627628,0.11569310701903347,0.019459146805910554,-0.018881382609432753,0.08574214046387126,0.010675639431363541,0.016000652677933824,-0.01644878086336646,-0.013771638196185723,-0.01886850429070981
IRAK4,-0.03644516539246035,-0.0025821820423957958,-0.015184060510593105,0.0498027057339676,0.08789261189286972,0.12081235285105439,0.018199853705431108,0.1368838862334954,-0.008222175677030222,-0.0031831277301268505,0.0012000792357579374,0.09869999875489005,-0.020395697144324387
MICB,-0.007867999096013184,0.019018450322510063,-0.02956436985255072,-0.026039498048536888,0.045535493820984894,0.06322773672830952,0.020355226698078332,0.012478469654342746,0.11760351893117445,0.040093648282383106,-0.026957698135118197,0.025506987116303847,0.016878707530908487
COL1A2,0.10042765761765539,0.07696754061852723,0.03153201626148849,0.1155722403990774,0.1099547678282977,-0.12532171240328863,0.01824900887644422,0.09424997052247909,0.03361790514976808,0.12120041034912267,-0.04662101564405887,0.016208172276864753,-0.05498888858749231
ICOSLG,0.0010381853707764628,0.021228723071134638,0.029415652212941092,0.07346715317101192,0.02412000279169956,0.06694979859413068,0.040566955559640794,0.06559556291283251,0.03911554713080059,0.027259966306081428,-0.01737688450567128,0.038376200837046966,-0.03442395267135026
GNAS,-0.024877403611383624,-0.007550681214373516,-0.014132394517626599,-0.07340461376217426,-0.07822079894687099,-0.09487546695539982,0.03822196896603274,-0.04827788427972327,-0.034540343924175265,0.07484695619704089,-0.042434254214008434,0.0449419136472358,-0.05441039061459973
C4B,,,-0.017920131732396923,,,-0.03242437361970839,0.0038324147762163704,,,-0.02242926491274599,-0.01624813189292677,-0.01577285724741184,
COL2A1,0.0071055672100365,0.034989180180982224,,-0.01777909407238507,-0.020172465344743318,,,,0.006067534877214797,,0.0022092530269386414,0.05928115322860803,-0.02397081401850866
GSTM2,0.07540523830239886,0.047496862884347214,0.013941668397820595,-0.013529958160426079,0.0007552388717195881,0.046498879452605855,-0.0023186159839103213,0.08192982408426323,0.031323965714915754,0.0035874873996361955,-0.02388545871764287,-0.002515774851117583,0.1029081177866246
NLGN1,-0.02151982339177492,-0.03347147856559073,0.043565085283949694,0.05335479860240148,0.08293942499795295,0.12211028305135374,-0.05527710086591397,0.10440482651543424,-0.02173523174791974,-0.00011882887784897565,0.0036079643619610427,0.014342032079519677,-0.023830173811886214
SCGB3A2,,-0.009093927259346272,,,,,-0.020947328096441835,,-0.02376248676905372,,-0.02266931319459234,0.012691036795977441,-0.02031850235174405
LEFTY2,0.020184391825270438,0.02439041331789052,0.044621921304146585,0.12777896795300506,0.09745267740179568,0.03448431696176268,-0.04844793698961419,-0.016901469768982953,0.05512503313673645,0.12123909546910853,0.041299904948041866,0.04499358710076033,0.07520460267976944
ACE,0.10448207011982695,0.10135125746324414,-0.02462528398067285,0.10676510568825276,0.03453391731511771,0.05044891888329205,-0.016155902318815935,0.16183935893109477,-0.002885107805908017,0.1362497466257662,-0.024430410439556054,0.04452978837641918,0.01651553088956631
RPH3A,0.04770006699791818,-0.02200316722483754,0.008344902777956933,-0.003769383874035648,-0.04037279461345765,,0.06893515373672214,0.008692525024820265,0.02098812289274063,-0.03178558053549046,0.06233300550343887,-0.02117764512483343,0.09777687369811859
NCAM1,0.0013277704687480422,-0.00841453698666377,0.04291879791010841,-0.01229634648907473,-0.0901486420230951,0.019080016753893966,-0.0669191358104116,-0.09200764376963692,-0.0034023062110793184,-0.11907643018709632,-0.03721491225290026,0.001109431938652033,0.029782140757167234
GIP,,,,,,-0.032207678746466295,,,,,,,
EFNB2,0.07083382237737851,0.061323610834718115,-0.007351280507091015,-0.028823863174539627,0.030231215975744068,0.03467645060743102,0.09974698575680016,0.090228120477529,0.010795968171490493,0.06361947325482173,0.07969648699671399,-0.0076418316871085966,0.005207418276053521
ICAM5,,0.006508041170626659,-0.017734993050431816,-0.012161179736852261,-0.02971431283698772,-0.02109378774537239,,,0.01598568128864753,,-0.001972585613215982,0.09688431309897466,0.0503429394969393
CCL5,-0.013266873348435362,0.03345435456894424,0.07162790070588816,-0.008192344489409701,0.027473296394173837,0.058919944842689365,-0.03909700700407469,-0.019946543058064526,0.03648491095351953,0.025111263864715887,-0.032199243434770784,0.04999260270258719,0.0322722384591798
PSPN,0.004277998536403753,0.008301185120785143,-0.028494984671017905,-0.004554023098120853,-0.011809512177351236,-0.019906167435043257,0.004891775552096627,0.06429691642114377,0.028073921473305903,0.08367824481030084,0.03364876710123557,0.054535697408121926,0.026888017288225617
PENK,-0.023748147600880544,-0.039099125890061884,0.007246999623164492,-0.02179730705330095,-0.03232736511220557,,0.03734061472953816,,,-0.02471974546481156,-0.018212276266278492,-0.0173424893625155,0.01399479469115101
EGF,0.02195732500537429,-0.003606561269109747,0.009894319009377229,-0.02352813408627787,0.15932795328238905,0.026241384149400623,-0.02413601733360701,0.02445297157700364,0.16480718597571584,-0.042863051208971,-0.017671401125135305,0.006562200581069145,-0.007458214649701416
SERPINC1,,,,,,,,,,,0.013801259155095636,,
UTS2B,-0.023401108749962363,-0.01597761704192185,0.030424936112795935,0.08712666107872002,,,,,,,,-0.018478386099446326,
F10,,,,0.042515158415976466,0.020812631335942754,0.023017188930706596,-0.024507804957968886,,,-0.023215619160316617,-0.024889775419788065,0.0626455561917332,-0.0254197544728245
FN1,0.1457231333949163,0.08831877635843469,0.01572194494488516,0.11716851223455836,0.13589503635360237,-0.12695726576403824,0.09555029742776598,0.1528518112437038,0.007507780930722957,0.12194272716706218,-0.044985599262019504,-0.03482222910406166,-0.03080250534350878
FGF2,0.002940256336930964,-0.02585372492013395,-0.01746732392001951,0.04666466306548371,0.06254042207173995,0.04632168628932014,0.043294374283801354,0.05235772111918811,0.03129559589532872,-0.06002368657159638,-0.007646964713233476,-0.030178580259536212,0.04279981919783567
GDF9,-0.013408545849525966,0.02092117749421387,0.06607198740020126,0.0217393184766533,0.04921603982157784,-0.016195012575850157,0.01573339842779689,0.07875709353014623,0.16256913526743183,0.023723709494119963,-0.006920461148320975,-0.03536849364970332,0.02281317351480904
CSF1,0.06189373690892241,0.05697487063982377,-0.03501686873615046,0.056181623259824454,0.08862566965234918,0.10874773710348291,0.03973494136969208,0.08340905919544744,0.027006133416652825,0.055518531426386956,-0.08927036056594592,-0.005562459408479949,0.08165425515886537
GZMB,-0.029343532782728356,-0.027916773679764622,-0.012959457829097753,0.025593678992464113,,-0.03589274080319957,,,0.015993689390609123,,0.06899888121213484,0.03299614322604029,0.04213869961283835
WNT11,,-0.018050808547396237,-0.01801206672714355,,0.05140886001689072,0.028110490165968425,,,-0.0014050917085765993,,0.046816146751946425,-0.01863551123194426,0.116940429878307
GDNF,,-0.02338267846371821,-0.013082994908079508,-0.02424850162966998,,-0.023297676560171322,,0.00031980309240094824,-0.027730157797768187,,-0.020123866619200563,,
FASLG,-0.025091287857248203,,,,,,,,,,,-0.013837166225533399,
SHBG,-0.028188817559099008,0.024854022118032237,-0.007267802798503465,-0.01739844934875649,0.028318908152433934,,-0.024874587468105277,0.01983330568207059,-0.031459538864434006,-0.0361215196644088,-0.020366671826958158,-0.029439882872232474,-0.0030926319525491483
EFNA5,-0.022800678051832345,0.055267874580803976,-0.0028561333694606434,-0.03372408562475801,-0.05142314737669657,0.09542535328240363,-0.02271270793418067,0.0800396590826232,-0.004640378472783002,-0.016314399793825343,0.004729385921822302,0.09326860813648527,0.058776039411083315
THBS1,-0.01097826810851441,-0.03265501892470738,0.013280876817905634,0.09398774564684505,0.05851844110824272,0.10381750885133283,0.03337710151984518,0.02147961667525117,0.015657476256294937,0.0960146941275858,0.017184113578909806,-0.017780921601639542,0.014847171539659379
PODXL,0.020694934711708555,0.1172415429176051,0.06097810598364315,0.11383123490067602,0.12490458453690394,0.06976649930786921,-0.023107242135261705,0.10513235352161679,0.010573352367157332,0.11006841619043406,-0.011241662782774053,-0.0031546985806797886,-0.05564115485701902
LCN2,,,-0.015777311667527414,,,,,,0.0016871667817953762,,,,
C5,0.08714341868242965,-0.023703125625160304,0.005032871989286458,0.06985293076279943,0.19521172319617744,0.0029078597222627917,-0.014266534832110487,0.152163394759684,0.02767008438158463,0.03759140488082615,-0.03764537926840664,-0.0427297846595364,0.04964997432442323
DLK1,,,-0.008327527778644808,0.03129470685924843,,-0.005702159093946221,0.035788237701448664,,,,,,0.07221446236691145
CXCL5,-0.015016134289644942,0.007860286017006333,-0.010197151994053646,-0.013771933382782202,-0.018974953196201124,0.019040741542498008,-0.008013902094079676,,0.11434143795848956,0.02086173125870447,-0.03144254731115594,-0.022446853897374393,0.0028652226671613155
BCAN,0.06467173216858722,0.012943861082306935,0.0015071056219732686,0.12718946199019876,0.10546275095855741,0.014794134205353499,-0.058852714114848166,0.0639567092734783,-0.016470309974447303,0.04952686188554516,0.006440714526035892,0.03862421222190384,-0.07445483184097607
RELN,-0.024090484230463182,0.0031158779486524326,0.011566840883506662,-0.039400609896096055,-0.045083379735956164,,,,,0.02488908597809752,0.03604180206918217,,0.07818916383799195
COL4A3,,-0.02443906258443799,-0.03911645377582279,,,,,,,-0.009830117547505422,-0.01963033869518241,0.10792774768451442,-0.023757427705668833
GNB3,0.10355894129756396,-0.044873117057022016,0.014127017547412246,-0.0020043610998435536,0.024679000461134484,0.05734699757364923,0.02216756185734561,-0.02869240691330873,0.019706611693257846,0.07282216305563763,-0.03177002539165793,0.05149185503632438,0.03173578439819711
PYY,,,,,,-0.02376922433875905,,,0.05345814893307628,,,0.08195166610987634,-0.018516455950845032
MSTN,0.017283104567282097,-0.05177098679689021,0.03555585495379021,0.08706010745560294,0.061139685223450785,,0.03747895458656745,0.00285714900446172,0.00589319621461435,0.05236910829041868,-0.02177354695724925,0.030696728369034948,-0.026799565457619787
COL18A1,0.04328685537230161,0.07658718644604653,0.03435918897967065,0.09362423143717803,0.09780752062906337,0.09621959353684946,0.03818073403237193,0.0576251593944747,0.042010059278583894,0.08473984856729565,0.001234671122667618,0.015242467331220871,-0.01666170319146955
FABP5,0.0440637363244097,0.035670906099248945,0.01568321683827036,0.08311578335267501,0.05598846414138707,0.08592616916992503,-0.00958114458084187,0.012171373671021404,0.004813487249491604,0.12323618276015108,-0.07054029684733948,-0.03751587446391332,0.06984453393389531
TGFB3,0.015961720045545767,0.042025680170551256,-0.04442689896303098,0.08378837348886875,0.10963863009197054,-0.0044959998966009156,0.049561026463184124,0.0389572801548039,0.037128297259789486,0.03239879037438857,-0.0017278137232953862,0.01838670441235001,0.06168769822282694
BSG,0.09492552221523778,0.036875617402580406,-0.03632151222054506,0.029443502969364797,0.028591681331931212,0.060371655308298716,0.028973348848773367,0.0636515559354117,0.04884709643491607,0.10853194299025888,-0.03014261314670357,0.028690784698441517,-0.03954437080690047
TDGF1,,,,-0.016612758628297843,,,,,,,,,
BMP8A,,,,,,,,,,,,0.0787609123873051,
S100A10,-0.07644987096230875,0.025179460558885536,0.0002008772452633569,0.03184013697051778,0.11574887725381715,-0.14257622893960173,-0.11946749186893865,0.11411565081546331,-0.006637167701719857,-0.11313198638097813,-0.026066245353721387,-0.08126646819423669,0.047563310492722805
PLAT,0.1002587897455036,0.06531767709812589,0.04315237665828977,0.07271963804836666,0.077633987549828,0.0678910031670088,-0.06331759654624754,0.15338747158645588,0.0034320247543614952,0.1226547194935382,-0.08890462824778565,0.01829090165424134,-0.03043360588807635
SFTPD,,-0.024091389135359603,,-0.03323930687602233,,,0.16325635145134648,0.006240361436659697,0.009486280235304425,-0.01894507119797167,-0.012957554742568045,0.06656899214576419,-0.020684171630046107
EPO,,-0.02006210988131272,-0.01608470059908534,,,-0.011187363240567856,,-0.0006567771651441492,-0.020995586042458696,,-0.014371075033189656,-0.014042010311381714,
FGF7,-0.016567914969124475,,0.013945000318247283,0.01886417595236828,0.17917015391926974,0.024888955006603368,0.020818345593939976,0.009740076557836114,-0.007764309859395788,-0.03295451771005667,-0.042526763113190036,-0.006531699154173974,-0.0028108422936654227
CGN,-0.01079787183382036,0.0021320727557740406,-0.001756244224630286,-0.02563584325831738,0.035504734366047216,,-0.039718694589198605,0.06125109276131357,-0.000607786546500008,0.014062056144047664,0.07322410918744666,0.01993024511351128,0.05798878916156621
FGF13,-0.03532328265394897,0.007840673326991976,-0.03866387816933678,-0.06278212131329473,-0.0637016698887344,0.0936251400927043,-0.024874556978546996,,0.09762692355296827,0.10598136694909764,-0.04368112096180446,-0.02392444421453454,0.034096741873098135
CXCL13,,,,,,0.05224180142947411,,,0.00795885016252988,,-0.019210573712962066,,0.0676735324913131
ACTR2,-0.04613850197715078,0.035448520791388556,-0.020927693878149252,0.011655344365015566,0.027616318637107323,0.10044076002076105,-0.0010884907975702315,-0.015035886057204684,0.029468827146587766,0.09615454299898861,0.007532554004778232,0.026937665026245994,-0.055766173038507505
SLIT2,0.06426434853782524,0.016036469871806718,0.013945377441502243,-0.005982844839324424,-0.020868230866149688,-0.0016278103668642633,0.06949295136336706,-0.03528942853274087,0.027223308384061534,0.08758752229838661,-0.0032956810786437057,-0.045466784989862674,0.0009585386339969525
LAMA5,0.052710107035188136,-0.0134002573010858,0.008491268767516665,0.07426333551801913,0.10654281745987929,0.1719751632911118,0.08047499778433335,0.0718814896982875,0.04099059382683367,0.09281643298123654,-0.0016585065212068202,-0.00796182369587596,0.014629061588174603
TIMP1,0.09507295250623157,0.02277411433263102,0.02807478033879811,0.08884466676732711,0.10666542845211364,-0.13096563960200017,0.038598466803402474,0.09001890802465133,0.023953453343857175,0.14336832931786597,-0.004827187473681369,0.005472281471152952,0.00812457945955066
PLTP,0.015064130400033805,0.014075260810428118,-0.015493489294809685,0.06840139504467818,0.06458854683180784,0.07303662388338816,0.054626383633696506,0.0585477323289473,0.08591134064218901,0.08356224520269759,0.051173836552533145,0.09838435549803977,-0.017171372620289914
TNFSF15,,,0.08263989175218797,-0.022485497036334075,,0.0241944891229291,-0.028950088424949512,0.07687692041220881,-0.008722382426532161,,-0.012034278545742414,0.009301862748292644,0.03386980247810982
PRND,-0.023748152532058586,0.054119421332850165,,,0.0005605904463068246,0.05097206755925275,,0.020451624239100488,,,,-0.017999573146518073,
NPW,,,-0.01492940968673065,-0.01992092536321407,,0.039586239443749435,0.016007190848631715,0.07202759218252872,0.06091371185874683,0.1641569928468651,0.01843745762959543,0.013255087424782774,-0.03354778372288948
SHANK1,0.051440553187552376,-0.018050807388556644,-0.02171732104279225,-0.013771938613759666,-0.014854742681782948,,,0.013243711620820714,0.012500214371533399,,-0.04205299662761789,-0.007693229324253374,-0.01605935948692418
PTHLH,-0.028448770553793183,-0.004397773384127202,0.010567591260034719,-0.004979237223933704,-0.022609525572877303,0.027528110729368706,-0.03927524999360343,0.03829130418611796,0.044812988507301144,0.015430279677437117,-0.003034338918899058,0.03687258374722528,0.014988057281799538
SYK,0.03609057374351049,0.08819719011152678,0.036795492382533726,0.09073324060276743,0.12174711468048424,-0.02855253858736661,-0.005085526670976294,0.007889335321824485,0.00988472640886367,0.01848797997890029,-0.0041453172860084824,0.04353236209423232,0.03804705371462263
FARP2,0.12417230689749038,-0.03658107925482588,0.02938093265334862,0.05316414532826402,0.06976878065032485,0.04873781564927508,0.05969128111018558,0.03805840353447705,-0.0354207402433292,0.010887339923886286,0.0330892515285015,0.0004018070962742801,-0.03437015176756809
P4HB,0.07662550667164002,0.033603250543481455,-0.0615327183400574,0.09489680356681811,0.10180519538037254,-0.06932182019398136,0.0825070514212724,0.11604212066239493,-0.022588958955486352,0.08175841160713745,-0.06041466538430276,0.004593792125347029,-0.008364286948013671
TAC3,,0.02958649825514671,-0.02171731964667606,-0.03166381684617994,-0.06369334028998284,,,,0.03191009004977097,,0.006306096365640382,0.0019104961324407442,-0.042446199240503225
C1QA,-0.128457984599479,0.020009511717207683,-0.014044813641003344,0.03537714718915069,0.07481572572588549,0.0930586325627709,-0.06581405541218815,-0.04795648564768076,0.01074131628241065,0.05944969295188876,-0.008625718411680073,-0.018552524706435092,0.032601213101373525
EDN3,-0.03335146286277438,-0.01274909453774275,-0.020023216538952737,0.05630550674124283,0.00041385673333346816,,,0.07877075191725433,0.04319480255817849,0.044411729587497006,0.008157625862098682,-0.025514230499545622,-0.030787730744018135
AANAT,,0.04404851480267996,-0.011094867571296255,,0.03397631601245357,,,-0.0363232022520685,0.014210259367354294,0.07800467685596052,,-0.01464029370067046,-0.02031850235174405
GDF15,0.021655746227473516,-0.027111363425304562,0.005676288167852856,0.054102965040840806,0.07759902308868895,-0.007183186020397515,0.06909117491186967,0.06292680686036482,0.06852179445518773,0.05868408310252122,0.019916180012651885,-0.008117197479416664,-0.027071499009611758
LRPAP1,-0.04006953050602559,0.032906626883386865,-0.003967045403897884,-0.040565366502652946,0.07302604267988268,0.01822644094919527,0.07457543727595402,0.06758902925572223,0.005358356304888036,0.03767626738758795,0.04307872750629491,-0.00904902068202288,0.07384921540191436
LAMA3,,0.003956334000883463,-0.019516108117061275,-0.007357954093436121,-0.01611606456387918,-0.021275771419634083,,-0.0383713645951047,,0.02370139635293231,-0.014861009664020774,-0.026104110331934684,0.1088659389952998
VCL,0.03008893173107768,0.028339098479019394,-0.023583349462107224,0.05007801035648635,0.025031150585636295,-0.012678119995171397,-0.010425358204028103,0.06606280882053094,-0.022481639794411538,0.05401125428168183,-0.005731348400740235,0.009025974903233291,-0.035194842890794435
COL5A2,0.06919927416172715,0.08305151119120717,0.0217118750812948,0.10159719531187891,0.11215255743578675,-0.13831515432729757,0.030660092560063842,0.06669853578988894,0.020672645157604964,0.11322685205300388,-0.04506635546764516,-0.003024610650359212,0.05665895041999255
DKK1,-0.023748155490766882,-0.025568601912667795,,0.030898388478656086,-0.03382716554213166,,0.023418129083815544,0.03277546317814404,0.06733791329466327,-0.019900355411738027,0.0451856173391977,-0.018324814369926307,-0.04322444245070622
COMP,,,,,,0.05355934357731641,,,,-0.023472372075059113,,-0.0018836302531423947,
POMC,-0.020286208761985797,0.04533704660325547,-0.0020466812750264754,0.027851097057703108,0.05466348817180307,0.01058136127572806,-0.06604764208886513,-0.033148413459954805,0.0235399014017442,0.09662799898757998,-0.02211310926482989,-0.013654675765206728,0.026998126425749603
CCL13,,,,,,0.03049577178594068,,,0.026384785927315923,,-0.020726179552823232,,
CD34,0.0872914392688778,0.0981629066432171,0.021491001845232248,0.054572572190575805,0.06925488641144148,0.026765278789534174,0.04100607268252855,0.09772900748636622,0.06826315174017279,0.07094256345284358,-0.07207867016367317,0.02218136640665997,0.044033631766266706
SPON2,0.0011303293822142464,0.07239643489863484,0.032170707717515006,0.030100660420937835,0.07185758778735107,0.10334343067777806,-0.02187370043930169,0.034683039411301735,0.04740014403768779,0.10269454021304607,-0.050948390557532634,0.04462251953511611,-0.020728396757775974
THPO,,0.0029940615068080345,-0.02308509529783256,-0.00023632214787794046,-0.0024179901118669034,,,-0.0038261852095150045,,,-0.015798306077848302,-0.0010439147969385555,-0.027748586101572003
SFRP1,0.00133016893755778,0.03398839852191028,-0.014034522877816598,-0.0029179289098284263,-0.021447923257300945,0.06561684618162507,-0.06161788529042391,-0.015420524187501193,0.07850480370540863,-0.04477361855220789,-0.07610910470179583,-0.01909984993874014,-0.041514934120442736
ARPC5,0.014699200728313194,0.018376606335594275,-0.022104254018105857,0.01776846383307831,0.017450874811142564,0.14642156430263087,0.06369432558639483,0.011157794680253118,0.03751073058288613,0.030407196175901274,-0.06650152213480302,-0.06327197288524798,-0.026513112044567303
VEGFB,0.05510014620629941,-0.019460887611857648,0.01459792932802421,0.06844965100507089,0.05447395621041493,-0.05969664059354718,0.02286969669140251,-0.07206792948684297,-0.01496084083063644,0.05469169392953154,-0.03140682758621887,-0.002798491575701564,-0.020385620446049125
GDF6,,-0.02534613166765252,-0.014929410978406556,-0.029338332052152465,-0.020365703958481723,,,,0.01887349854525698,,-0.033351579141233684,,
LAMA4,0.15695249754631013,0.07949519053869267,0.04000739894360476,0.10321470682975295,0.10351852661053594,0.05919235581349309,-0.009307624535256699,0.09589920610999315,0.041570826663751566,0.10107780914529009,0.0252735403806743,0.00971917483748738,-0.027883883439388874
