,MGH258,UKF248,UKF266,UKF269,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NTS,,,-0.01749784035224221,-0.021921417648801195,,,-0.0027109006813358155,-0.020259501926797176,0.027921819593942816,0.07614816603956008,
SFRP1,0.08332244732717468,0.0387470926314517,-0.010427071654469886,-0.013977430892464357,-0.08481969674742092,0.043933425742003616,0.06200240864098154,0.026959862049351805,-0.002819932473900319,0.005496310388173613,-0.046358685390363856
CXCL13,,,,,,,-0.015334503906376083,0.08197386577415955,-0.007745302536269554,,0.14609589179639
MICA,-0.018241812318755768,0.11542004465424607,0.005517875219700756,0.03355444209604194,0.07513516312881492,0.17554095645394877,0.02365878107592202,0.062746032084133,0.022226454020297375,0.12051791804166016,0.03969485961108669
TG,-0.020783295088807805,0.011124926989703089,-0.020197120429486015,-0.021525305556440787,-0.013052361835793029,0.08273757153266491,-0.01768831380433055,-0.02495179131919568,0.04881457179387936,0.113888812710554,-0.010181953861426979
ADA,-0.0502170196620059,0.10392719337737666,-0.01922716468624754,0.017150441828767935,0.05401930687688511,0.05387207259841025,-0.06284133309425846,0.06411738980719767,0.059827190984278855,0.1299744729412967,0.04623507211863748
LAMC3,-0.03276085588088117,0.2301747092323063,0.02011232159962101,0.11720983603037934,0.12484928334777504,0.17801489594791048,0.008401959279762953,0.0824726295879892,0.11889095074397261,0.06033958417768914,0.18193854228335352
CCL7,,-0.02176571215609404,,,,,-0.019951612802439983,,,-0.01960819899562071,-0.008632811693972136
NGF,,0.13479835094493214,-0.019273470101259606,,0.025945879414245785,-0.03709200735416432,0.05187428281504363,0.0853503896254602,0.0900231523317265,0.11691545853014525,-0.005139070278500258
TNFSF15,,,0.08558493096834725,,0.009203060528373918,-0.017957796345947134,-0.01945058210948713,,-0.01622797408813067,0.022634801467292784,-0.046145726091190116
HMGB1,-0.015854531713761617,0.03573051319186732,0.04327554823762821,0.08528452049853753,0.016855879186062146,-0.01814453134380295,-0.044705148075355194,-0.1139281787902581,0.046220046679784875,-0.1061013618499713,-0.1538025062030176
ITGB3BP,-0.026518070492457663,-0.0037605175467017838,0.0014814429161972185,0.016952929639956444,0.011327218948375196,0.07024110157654917,-0.007820155459252541,0.03774940702653188,-0.011756903892396699,0.09310290419238694,0.010468603780183949
AANAT,,-0.03157873691658418,,-0.016087694665690808,,-0.02599679621498522,-0.017503194073114455,0.014115714511805915,,0.0625195769791491,-0.034279405051476836
RELN,-0.01722990263850675,0.0403109074402185,-0.024990328938285778,-0.04720634382495834,0.08522904645214967,,,,-0.019601634035131765,,-0.010595454893404396
IL15,-0.03702438901128806,-0.016958315915851105,-0.01665206941306021,-0.023034056335232474,0.03316730757089648,-0.04394597239601277,0.02138699128317395,0.021205789444563288,0.007652123279939839,0.12593472565970945,0.038704053535306246
UTS2,,,,0.020692587654633363,,,0.09955027646638209,,,,
BSG,-0.036764692448819705,0.030253384286814726,-0.02328119845545999,0.06753979102054086,0.07173293734177562,0.12220188957392522,0.027845815824024813,0.03897202850926272,-0.003034850408329582,-0.01350643441854577,0.18096495976334806
ADAMTS3,-0.030219776089805743,0.06633420020083111,-0.026821666590433252,0.09767038151015899,,0.013929764037409401,0.019948943804076545,-0.03194548594853104,-0.018789531437676033,0.08098132992811073,0.05543452708358972
CD34,0.037805493145044396,0.2132206707161474,-0.018211307657301626,0.04467874978535937,0.16916122946887577,0.1476457329484395,0.016768586437314232,0.10412460301032614,0.05222585937696678,0.05687855548148306,0.05413473280771731
CCL23,,,,0.023182022536541644,,,,,,,
PLAT,-1.9037446299006257e-05,0.1451712466219774,0.022550024996365516,0.10234819132011276,0.06369670173899322,0.20920005914146333,0.09280996423054541,0.006204247040525374,0.11835695328314286,0.13846356397263285,0.12987547456475612
NTF3,,,,,,,0.02732148884289856,-0.03398330867951995,-0.017189089036961938,,
LTA,,,,,,,,,,0.04433779056431871,
CKLF,-0.08047697604999572,0.1515469512815952,0.009333431441949818,0.07257814862360225,0.13870102624163805,0.17988106225054368,0.022939410070451617,0.04904168428724922,0.05584556046119421,0.05920453884747357,0.11907061871921633
CD24,-0.0480238584501341,-0.006205383877595032,-0.02075913256721734,0.027443116109796342,-0.12274454826073875,0.0812117479070203,0.0558586828050522,-0.019253106729023216,-0.05917531332620251,0.024246228187438764,-0.06979027956311426
HSP90AA1,-0.005719020564821849,-0.09811417674017536,-0.01712276002734859,-0.07182129244411216,-0.10941966625134492,-0.07246311874425908,-0.05040379481135665,-0.08430844650851785,0.004578263561047411,-0.1592623361373068,-0.2742727225345519
BMP4,-0.02138902786925363,0.09854393352931845,-0.017693377933484515,-0.015147667017747411,0.009558619836740398,0.0974068479115477,-0.015124589910577631,0.0665769958867456,0.06445929022694605,0.06780815140363625,0.122509033516834
SCGB3A1,,0.04135582857903492,-0.021256661119493116,,0.03932583790187049,,-0.03036719813744418,0.08527748560381467,0.012544158901222827,0.09664920592103092,0.04985118231010453
IGFBP4,0.009029785456493874,0.21810374324660964,-0.009133939758493215,0.05812172338265103,0.14824813554264762,0.1696790683283131,-0.008345557464210515,0.03694660059120057,0.09326680869901259,0.14321845916387468,0.1676488534991096
RSPO4,,,,,-0.04706703615720587,,,,0.04380486593518766,0.04104972590115525,0.10134822248731622
LEFTY2,-0.020577804865064418,0.08536875572762129,-0.03947426738339122,-0.005013330612572841,,0.15412938127198772,-0.016936659927541495,0.0018891446752852038,-0.030864751535808366,0.14445345856872907,-0.07246113803486226
PF4,,-0.022578430196270788,,,,,,-0.015241796045936139,,-0.013576504736947784,0.026221813947101158
ANGPTL2,-0.021382479684442103,0.11212929323321669,0.01989232694196312,0.07111568741517464,0.0904292586429225,0.14670937071753845,0.04508524572132644,0.05024745816843936,0.07421720546795636,0.0766213531373887,0.02940608523198561
LRIG2,0.058045272064149375,-0.03099068560953305,0.00895052842739147,0.026151922959915634,-0.06309873560007255,0.06720096183517665,-0.023101965427996692,0.004361333428431481,0.018230395250935092,0.07801574112156259,-0.05120708477389536
ICOSLG,0.015799713457016536,0.11919378743144295,-0.040280751339388673,0.04000424910266131,0.10305647524735782,0.12269912295148427,-0.00905897353484348,0.03430888300608518,0.016566305247245287,0.08193528823676544,-0.009123169602506639
WIF1,,-0.04062622035842555,0.014731139337373737,-0.01827899950507856,,,,,-0.021097919134654697,,0.011790048830784192
NPPC,-0.024146644902041412,-0.05077334631265812,-0.020698926506333266,-0.0433154812723469,0.05422014244293914,-0.031128457099703587,0.03300202938826034,-0.028838499929003017,-0.02950844664522419,,-0.07516351627273218
LYZ,-0.015858843676645598,0.08950911040200026,-0.004268123974651866,-0.025281663603018076,0.04563716350074919,0.1097806033782886,-0.04152036146317382,0.042456493374800994,0.0007901952431939019,0.0358861713096082,0.012752734805602925
EREG,,,,,,,0.07542044652397481,-0.048431460883178575,-0.028267967622798453,-0.028425473203467472,0.123041645833387
SPTAN1,0.07266045703067327,0.0209907350114647,-0.005347961903143128,0.00656955117871087,-0.03670480274062423,0.00654457775891564,0.009154843684697617,-0.038028149763772834,-0.07366644522055184,0.018855442668238288,-0.06291407802911776
PTH2,,,,,,,,,-0.01493449820749766,,
LIPC,-0.02660883917274457,0.07130417546560415,0.04518886957180582,0.03405287598686425,0.07729580754200498,0.0063725598593693785,,,,0.05345066065724112,-0.013730889649814093
COL8A1,0.04763725400828933,0.023852700529348608,0.0471455387449198,0.02727000317781214,0.03893698076710029,0.15871290748159278,0.03477531209751721,0.08505961110859767,0.047905956218930644,0.028824131923633516,-0.03902854405798693
GSTM2,0.021784626670918194,-0.00937201612318429,0.09192081709897817,0.033035852828654066,0.055828274920958924,0.06804279522731942,0.08035292318488928,-0.019437932136264022,-0.03282054247443783,-0.03274945134171367,-0.010454281304885233
SPX,0.005033346753113565,0.06455326177213955,0.03241714759865804,-0.048736343012651354,,-0.02609897121331797,-0.020116135086579282,-0.018924637975865036,-0.04842151220966431,0.04442802354244001,0.04744407100831053
MFGE8,-0.04411817713444677,0.1831755328709439,-0.020908443748362697,0.04799948343226968,0.028216861656192006,0.16809532221330306,0.0019950994314292536,0.03798151549735916,0.08147718427080852,0.07347904166255718,0.11104856653141232
TGFA,0.02238131685492866,0.0023209956913796464,-0.029478322764308586,-0.029380209630217174,-0.009743028655375414,-0.004420995553090498,-0.030660228197636048,-0.016062985405213642,0.004518016707269443,0.08019242333365213,0.05545114917497378
SLIT2,-0.021389024446688415,0.010526790446205997,0.012069746673825895,0.13844162176390565,-0.014447975634125408,0.08487112888259071,-0.025688934581896205,0.035742294361504036,0.043760271483127444,-0.012473939501147238,0.004203010207807429
PLTP,0.029471993921858546,0.021766280974130785,-0.032718321521477904,0.06977203786237846,-0.0019445539968677855,0.060719875621216744,0.044206400372010304,-0.03344086457489638,0.08943020638848512,0.016737971037101618,0.13096177898812772
APOD,-0.005340259104833185,0.03179417016443486,-0.036387924085761414,-0.026148774354038194,-0.058517506046080206,-0.19851228000029292,0.0397713310101384,0.09991118280387054,0.09078432973221308,-0.06422663574800709,0.18602434805779652
B2M,0.003586380191831843,0.11203792332330242,0.010545629633416214,0.0681071516877038,0.1910308916307214,0.19112916649597106,0.015915875073597156,0.08660876259599018,0.09519740664031506,0.08258184880824884,0.018015510804488526
OMG,0.043471165899511235,0.007569305157797175,-0.0030374214647205496,-0.04885363477423429,0.035903003463692386,-0.12626368348305106,0.04202588612149017,0.052363885152063305,0.025808411241443778,0.16903475427865142,-0.18722151980153814
CXCL3,-0.016736853452142937,0.001965449031440504,,-0.0025358068578881813,,,-0.04218066517494386,-0.0002067825820836937,0.061082690628181495,0.05559126447456996,0.08307565694126628
CXCL10,-0.020095627787336014,-0.019259805161794895,-0.022761492408319397,0.02976389441543648,-0.07120843078760188,0.11404359513404597,0.020782743808438538,0.07747947777980523,-0.007204321314402352,0.08124154074244061,0.035726244540851375
RSPO3,,-0.02956595145493105,-0.0253379068628544,-0.026416847681034736,,,0.04696327837426972,-0.004681893518200048,-0.03353756304046714,0.011351991064809816,-0.0770494233944142
CORT,0.046730145689495906,0.017675411535182213,0.02540060912453736,0.005343393917826278,,,-0.02275011853483322,-0.015949764880961993,-0.03774611398061817,,
NCAN,-0.008740111713307889,0.029591905803801805,0.012345986735439655,0.05675858419292214,0.050699109551812706,-0.0705068283074793,0.04933840680102433,0.03360083254723862,0.027493725771570096,-0.00370432931928763,-0.046439947007883425
PRG4,,-0.032733031701365926,,-0.022884167202761825,,,-0.021852537191144748,0.16928276312091206,-0.0007809353268826873,0.05328259107246438,0.12335671957172517
ZG16B,,0.01439542063306632,,-0.024707135963783575,,0.04353841358439617,,,,-0.004754745037156946,0.16944626968868337
TGM2,0.053367619815030416,0.17909891721954307,-0.03978428932194898,0.02376454408215168,0.060178733966689615,0.08552369792684343,0.008908371669618411,0.01701419019128279,0.14040265543800381,0.04780508578696519,0.11244096294608222
VEGFC,-0.020783300776032687,0.14526924032436286,0.012106964831958637,0.008270776642018453,0.08613810263947493,0.12853075896017604,-0.025676579505581845,0.056601077080283856,0.04129104582340411,0.05258500149198775,-0.011147896353390882
WNT6,,-0.03511849538933365,-0.017079892351137525,-0.022503581891886233,,0.023452052274682392,-0.029784163985400923,0.052811004991336626,-0.03012099437798608,-0.027660875840900212,0.09511712695318278
NRG4,,-0.02004698503627186,-0.020908945653388543,-0.028503681982824693,0.1587068409821202,,,,-0.029970356784798292,-0.0425490027946411,-0.0448875029027502
PMCH,,0.09827196982413967,,,,,-0.02027944103444428,0.10201480281780191,0.06727528060438988,-0.029146801231695676,0.05008675160977098
COL9A1,0.020320802308135513,0.14803232540370437,-0.009883385991940427,0.06286221734759526,0.10332602286681665,0.09020406907064223,0.0870332796645625,0.036411977390473825,0.08210381979998511,0.041037221498256,0.15550567829726328
GDF11,0.004536021529810826,0.029459361009604414,-0.0013834522176960082,0.05036242825179342,-0.023749169172358794,-0.0548471261427644,0.03885064563607615,-0.03042875109763971,0.022251915478683076,0.14311079594195739,0.05696945707457757
RAET1E,,,,,,,,,,-0.007549605176366308,
IL24,,,,,,,-0.015119862563004407,0.09581655645579648,,,-0.05018273498581152
SORBS1,0.03772233237436493,0.010719590849836815,0.035286068317251444,-0.03868517710929181,0.10198753390896936,0.027733285880452506,-0.009572039189523703,-0.008111407068416635,0.04817007025172309,0.022826713330458128,-0.08378041413197236
DLL1,-0.04025711271166649,0.0765943980686996,0.0010169228237315907,0.0023229966166748045,0.06110619229013351,0.0012963793015206102,0.021473966679409713,0.1021849254246867,0.09453381397867242,0.19322110035248732,0.19295767220390633
TLN1,-0.07733053259597535,0.16492786701381282,0.011253617170011547,0.05387777948290074,0.033484810380835964,0.11256963550441837,-0.03680454876980713,0.0018922832708552493,0.09780029518795395,0.07912797320378336,0.12046699028154711
COL2A1,0.029134039239950452,0.017182533868216922,-0.018503937722977756,0.07245114297641032,,,-0.0330540016624272,-0.017601131622887116,0.004921505516255973,0.05434416868773313,-0.0404412308018138
SHH,,,-0.020197122588632297,-0.016604758166728188,,,0.045281061451647696,-0.03255334711859236,0.039032553049264326,0.035573998938590125,0.031144661980197608
PON2,0.01505011048367597,0.05825765249953843,0.06787792954871708,0.09094976028576614,0.11823184268078388,-0.01860295975831449,0.0893477013948988,0.0519178228633763,0.002435785834547086,0.09373309575120188,0.10876781037571073
ICAM5,,-0.004444956866696086,-0.018158162768617186,-0.0015297024679405947,,,0.028517462822892598,-0.04787059200905686,-0.031807620948797806,0.011562548370122955,-0.057463983749979686
HPX,-0.022173365322292013,-0.0013348950570424263,-0.017079893503296806,0.07233320187623575,-0.034633430636374,0.05326812564231964,0.01989361893591359,0.02810244724643716,-0.047764547372131864,0.07625083961151859,0.028561802687935605
SFRP2,,0.019934471763216045,-0.008915381559036494,-0.016857623626746615,,0.025405431075328267,0.030115199295031966,0.0030152414956632354,0.12414475781466779,0.10857009310136959,0.04400533086286379
CFC1,,,0.02269002801492824,,,,,,,,-0.03971837735555035
CD70,,0.1019336885251774,,,0.04161957385709457,,0.0036202652343751917,-0.036749443461047165,0.0024100363014299543,0.11762394338742507,0.05827769643640786
HP,0.07900406002350535,-0.011996217070718239,,0.020776125718076716,0.0014648007341017276,0.12756273411859295,-0.011775614173805423,-0.06433464738216321,-0.0026986811430354703,-0.04030282189797283,-0.06477615091883501
CXCL2,0.02314703577256806,0.04021516659946226,-0.02639771480813299,0.036787746303155074,0.10953738460797592,,0.027651931774349818,-0.03718476733660825,-0.009620427752747804,0.02258380554332568,0.10308863312684438
NPPB,,-0.004007318822048886,,,,,0.0059607088164637285,-0.04372528455509711,-0.02579041818633019,-0.043161224643343835,
CCK,-0.044660287966726414,-0.043669631182989777,0.0011674592770010703,-0.05242897374783935,,-0.03596929085691814,0.0004264485808235784,0.03767678285257668,-0.02987943251458268,0.024073284943990043,-0.24826200857478792
SEMA6A,0.05666922855365269,-0.05117300143606702,-0.0238876734441508,0.02928610999048589,0.029196609074583647,0.010214862861746884,0.030964051591705427,-0.058638824364616655,0.002423530689405091,0.019541872436737766,0.08868843586122087
IRAK4,0.08645876228760947,0.0349649108508715,-0.008460022237436254,0.04149534914455111,-0.008613846939618182,0.07000950907755307,-0.024656178820069125,0.07033417579109766,0.007495896717120171,0.11499866374848718,-0.0008348545027724514
GSTP1,-0.02591509592261158,0.020034561555583977,-0.029212953325292015,0.05768755194092154,-0.1655030541028568,-0.018155280373095526,0.013279035273578118,0.05401834372076983,0.027927602685824796,0.047135503927463095,0.14475565201976626
VCAM1,0.02937247437442496,0.027882949731595132,0.0424562039926376,0.03204616454710288,0.0020895889036531947,-0.0031691781548207803,0.013040013290710995,-0.03131881200709291,-0.023323658048057635,0.15434285365439912,0.04878099905295246
NXPH3,0.024453057243202594,0.03875517807232259,-0.04502991454284277,-0.06348121407257616,0.04827075743327325,-0.05633131816462121,0.08328731985960969,0.023031849089686293,-0.031584841543477675,0.06248585397211574,0.06300148374255683
MTMR4,-0.02926939398190772,-0.02320025495537519,-0.01097507161405274,-0.01741928249952469,0.008487125427539,0.06464936974642023,0.04986316517559021,0.06904637830951446,0.005501099717337812,0.041686013879603544,-0.006603527142162412
LAMC2,,-0.006069277629707052,0.055898998291360455,,-0.013878197074610774,,-0.018588491749190163,0.0006706738610242581,-0.016749342562962646,0.10086148757333283,0.0065521926676206455
IL10,-0.021587521160348854,0.06194215576160348,,0.001825842357358518,-0.0105066313805703,0.2355456103139913,0.03834300347162892,0.02922308009590205,0.07414609087116582,0.08616266813139978,0.17014229971206585
SEMA4D,0.0395022970766301,0.03067538709071487,0.0026240342940937384,-0.05395337921368198,-0.02357999075677107,-0.09460679400524565,0.032082097857964564,0.034900435221643746,-0.04435429292558831,0.05730103375178922,-0.017365590580052284
TRH,-0.019083058314506778,-0.015202112434853983,-0.019266631513805064,-0.00793761968389953,,,-0.008432416601326632,-0.008187615263202441,0.04682974552392526,-0.01127974292345049,-0.03192391283611602
SEMA6D,-0.006315276637997133,0.01628099829475553,-0.03144500135181848,0.0867245950121925,-0.09975273929825226,0.02330229641292793,-0.019685986060589713,0.012575764569026947,-0.034164310440433124,0.047847932979302635,-0.005315447148799291
CEL,,,,,-0.02029293890253326,-0.002977753146805445,0.014246146881729215,0.008884245108426721,-0.01580747434292246,0.04699680937472244,0.02348784134417569
PDCD1LG2,-0.021333451973685743,0.06672299784892836,0.0065201325507167705,9.135791048369234e-06,0.0026895992866872065,0.04333640540414157,0.01421046589430873,0.045518644495461946,0.005855101139825983,0.08415640727133379,0.04662861521822133
SPINT1,0.04303893547730014,0.025771393374935312,0.014675911113802289,-0.011014550488209403,0.017216948312687,0.07330886202697753,0.009566643798486754,0.0004071962101770772,-0.013851609686706482,0.04731520193160681,0.14107651043610114
CTHRC1,-0.03364405110230525,0.2012626619021711,0.021043094111607225,0.0014604748987076977,0.07368325993118566,0.2239992665146317,0.05637159985526421,0.07256367080025787,0.10731172782523922,0.15727385778321126,0.2056031018394222
PODXL,0.03136723772091121,0.21087451414397637,0.029743218537058396,0.058469763112293,0.175989647048333,0.1756981673297936,-0.011304337900145131,0.032971218233546144,0.06321397173158126,0.07924354540497071,0.12384358778026329
JAM3,-0.015345077653561894,0.04243527067775057,0.004799888762921576,0.029255787786929232,0.04854540031650609,-0.0547257640224608,-0.041047817207504514,-0.029091272557598132,0.09496581181443554,0.0367519350004755,0.0927289421720544
TGFB2,0.042631493833576714,0.001166992913579226,0.0007636955859534479,0.05044785245685471,-0.03790746965679187,0.09032497831187263,0.025812065126501745,0.020348770233694767,0.01889433771851568,-0.02559702308361242,-0.05777599612033057
COL18A1,-0.0059396194137120335,0.2257837801706116,0.03620380249102234,0.023315943916608028,0.18737643853939911,0.18766631165467182,-0.039018928053037805,0.07293275206559337,0.08443912850673979,0.07858461794245081,0.15330584804303268
NODAL,-0.030190378622642487,0.13567794460074356,0.004312942190827833,0.043512225316128916,0.1726458025388909,0.16553986039831614,0.058110359706326935,0.0030606005432304967,0.1172439029022598,0.03655076592342684,-0.055511446625270855
INHBB,-0.02560104642320801,0.006821453373404615,0.023507306698644197,0.03034077088513381,0.05410292513499737,0.019155256313661908,-0.003928658221412977,-0.0011456411892696648,0.03246618456716088,0.037490916792641785,0.03496450025055472
LCN1,,0.10138899496903926,,-0.018536114753602468,,,0.08735858128195399,-0.017496425371581796,,0.009560333816782698,0.05281776635582664
ARF4,0.08742012615043686,0.05053228975354098,-0.004983386244560366,0.04387952154549429,0.02211814683524647,0.09734671158145478,0.057285092869919035,0.08934795786755306,-0.00614933118461941,0.04496151747554956,0.005184978728194917
CXCL14,0.0007613161641311772,0.019887873671705456,-0.02086032801932778,0.0266471388099186,0.0002626545200657947,0.1733484121073365,-0.04665339660124928,-0.08030817353238907,-0.02723561906503027,0.005106420104163153,-0.14578833836127175
LIF,0.011358367544229532,0.09438527998371933,0.05247071890682591,-0.02804893831105625,-0.08241920413442001,0.1309822481339861,0.016185953979288365,-0.016419786561686387,0.05076672062494952,-0.03547860204071679,0.17142233595027448
IL17B,,,,-0.01748491077605607,0.17348481444691904,,-0.020921287067106085,-0.028014514396146096,0.0710412963940784,0.09832618432603339,-0.034279398167234264
MMP1,,0.09595216208731641,,,,,-0.033054004800388545,-0.028838498059364653,-0.017255692664901782,0.0818896321925118,0.09507139273214643
MATN1,,0.006655772114556644,-0.02001553686176926,0.06095298341828252,-0.05281337442813404,,-0.030251290035664045,0.022714910439867862,0.03755725678084572,-0.014788911507584695,-0.01505159516096332
ADAM28,-0.023348587215004737,-0.05532820952308483,-0.05299855797096448,0.034747348086806726,0.07046829545629014,0.06737105272718726,0.02869227476365417,0.012328869593041017,0.011294859221737969,0.11453674876573183,0.022127524252248367
TCN2,0.013226607583144938,0.24112805324777503,0.017279994506553202,0.06729299017588138,0.0044451726466025855,0.10677611167758785,0.056036683839133294,0.07745959707791227,0.03890130701249905,0.11101954318058568,0.11336576375373014
THPO,,-0.0013904926594024202,-0.002674602855867032,0.012104387403100412,0.02941810264327215,-0.006055346761068427,,,0.012928925837517402,-0.015367476128607243,0.02733322306878667
CUBN,0.08688856149507175,0.12183043034154149,0.01883415539159818,0.15902806314136012,-0.02688591091131202,0.09874042181996309,-0.003904376291076146,-0.02507613498960242,0.037675607562057054,0.011145352604459948,-0.002060577046839607
TIMP3,-0.0046557071831683765,-0.0037495112860616246,0.018104140427828336,0.005660028193235833,0.03050974974284556,-0.06398008392961735,-0.011666191532663645,0.0969659644607306,0.02164391346070966,0.08368279837911732,0.22010788499191766
PIGF,-0.015789473475617828,-0.02170597588365582,0.028721440167937137,0.04146856495419251,0.03350126299917021,0.01645754716154802,0.02138871410098165,0.07834950083347601,0.009075659745166009,0.06982870331637914,0.0015361756477683668
CRH,,0.013275835721838191,-0.01686725882528427,-0.02850367016448445,,,0.07124388749544314,0.003973189728142251,0.03758595835647391,0.01746569223293738,-0.021840792830608923
BDNF,,0.0017004444643541458,-0.006944830487116989,0.005764229947006506,,,-0.00956112485908195,0.0426201979538403,0.07154101230632524,0.044549029349271234,0.1385251740496121
CCL5,0.01847207301880238,0.06522597265161854,0.004936390505838469,0.01459739692705024,-0.03185966879497493,0.07986696656261322,0.0632816743297135,0.0502878411935418,-0.04342000944474867,0.1522652192882092,0.14404041422310487
