,UKF313,ZH8811Bbulk,ZH916T1
DLL1,0.058801630450354435,-0.04495015556914319,0.05751107662970709
TLN1,0.06864453165511893,0.07033092176743369,0.09811175051403838
COL2A1,,0.04166440329674441,-0.020738418337394076
SHH,,0.02839098131022993,-0.013992927993909195
PON2,0.08136301113028561,-0.02124242757837505,-0.0536136156778926
ICAM5,-0.02304502285279395,-0.0031526014558629026,-0.030728196249776154
HPX,0.06669060639069145,-0.038481360806245465,-0.032885064158111814
SFRP2,0.039636618896431455,0.014037732405768475,0.04780999847346385
CD70,0.09611355205865751,0.12469413707382843,0.05374234756341975
HP,,-0.015993035898811608,-0.021316291651016624
CXCL2,0.074220918907084,0.09431572136959906,0.048328903766653254
NPPB,,-0.014558147704196282,-0.01445493641593399
CCK,,-0.06903194433228155,0.024898764534176096
SEMA6A,-0.015334033482001437,-0.07461983201722144,-0.08958941145313842
IRAK4,0.04969518885964987,-0.04393237311250184,0.018366826145882923
GSTP1,0.03744854878777728,-0.052405968239550696,0.007282533413410072
VCAM1,-0.02088154280981809,0.08471035939582142,0.11244695373255169
NXPH3,0.05003996584390681,-0.050080184492312885,-0.015563404791983875
MTMR4,0.03258969137783556,0.010123906611685383,-0.025218220727573307
LAMC2,-0.035361436909555684,0.006986351758428988,-0.011441104479582622
IL10,0.07156593287601762,0.07677844272629383,0.11161165727875476
SEMA4D,0.03962922713374244,-0.02085721848753321,0.040963061895571376
TRH,,-0.04854850681620494,-0.016190498155189734
SEMA6D,-0.020446004040058703,-0.006645034842841811,-0.09070062988611724
CEL,,-0.02155304260707724,0.08163383160755282
PDCD1LG2,0.021802777110882823,-0.004331662487550721,0.10193146909220259
SPINT1,-0.02277083615734194,-0.010620666480368439,-0.02116350562786153
CTHRC1,-0.06587247547830367,0.12509891648310975,0.11989311819651538
PODXL,0.06637390508827669,0.016815165742257433,0.0813801802119389
JAM3,0.05593273382207897,0.02512436309606282,0.07480077115823902
TGFB2,0.07037290282103373,-0.02084264572935348,-0.040284338014284035
COL18A1,0.1419552473685981,0.15705039180293712,0.1486937108878848
NODAL,,0.05821225113958984,0.09158455633574202
INHBB,0.11364849722927672,0.04285780698808365,-0.10232746045160741
LCN1,,-0.015399751345296819,0.034003229267934365
ARF4,0.11740154929300826,-0.03963029049381803,0.0913668011286816
CXCL14,-0.026765816830057288,0.03209937591627378,-0.12196992950710041
LIF,0.0872089574131998,0.11280031824308835,0.00781940038964503
IL17B,0.02385962652213744,-0.024657411248163143,0.03204837835781869
MMP1,-0.0839135593244374,0.12812718490061753,0.12397799799392052
MATN1,0.007274529128259394,-0.027237888534040827,-0.01969110546084479
ADAM28,0.0190846074872494,-0.021006343525555627,0.03872229211288539
TCN2,0.020870131529759403,-0.0008717943251977066,-0.0011823645886918004
THPO,,,0.05818432424811724
CUBN,0.07587585886606274,-0.04854224709648287,0.045253521866385614
TIMP3,-0.07088001723332307,0.11415632938823649,0.13612972230235515
PIGF,0.07039888092678254,-0.04376399972722154,-0.06189643450322011
CRH,,-0.021410427814119407,-0.024278637827390013
BDNF,0.00494747106151553,0.04582263255543695,-0.0036465381088822586
CCL5,0.09032727784659468,0.04620235326314251,0.13193311298109006
GAD1,-0.03647076216778451,0.02155752274901659,0.06500910447704532
COL14A1,-0.0840439274587222,0.09077919355304712,0.10343230349248039
HLA-A,-0.05558177207319028,0.09693259122207569,0.10473828222522988
FGF18,-0.02527761379011324,-0.024039067794539015,-0.016190499454140698
ADM,-0.1391468382561747,0.04753170474110303,-0.05423717196761239
CCL15,,,-0.014042018919655175
GNAI2,-0.0011449060086310915,0.030288099270528997,0.08624936648056987
HDC,,,0.03621649902645374
COL11A1,-0.04146955767448591,-0.0023533582396366927,0.04687209313755602
NUCB2,0.07741956615548318,-0.017427974973672856,0.07247015479676776
CXCL1,0.0953716273138105,0.11524589719704148,0.07088379762356271
VCAN,0.09055513618119193,-0.04657183509940298,0.09871094784803876
MMP7,0.06526969608055011,0.06257286711083006,0.1370322591351794
PTPN6,0.029407953558026636,0.009280243799494284,0.007786831839762647
PTGS2,-0.008692040847698047,0.05131256334439837,-0.025574381411905333
XCL1,-0.011319080525353395,,
CD58,0.03912787371926455,0.007937910669257154,-0.0003518273958719351
TNFSF14,,-0.02620757300170816,-0.03367947797581764
CNTN4,,-0.03653033034422851,0.027952462848291476
INSL3,,-0.015212287755361025,-0.019226708991881947
BTLA,,,-0.01859126624702764
MFNG,-0.015149820333127086,-0.060113845608447625,-0.0015081599939534148
ICAM1,-0.014030413243873855,0.0794501427378976,-0.02708481160396449
PROS1,0.07710633305979665,0.015213203667142147,0.053985572368203325
CLCF1,0.030118003000919324,0.053154259422922324,-0.040964569335484084
PSAP,-0.07214790593980935,0.05208912995497525,0.05349848536509726
EFEMP1,0.050207673180392785,-0.018015703797622216,0.009683316775706236
C1QTNF1,-0.07961157742814365,0.019514617088020592,-0.12590589364794794
ALB,-0.02304503042910299,-0.0348761767559951,-0.02174080381617173
CCL13,-0.008577508896715292,,
EFNA3,-0.05754904018853508,-0.017387232466048747,0.013288977321323675
DRAXIN,0.039621707769185804,0.08544483386050697,0.04203044617456581
RAET1L,,-0.015399741252944632,
NPTX2,0.1729015869547567,0.002587760557604897,0.08461465465101076
FGF11,-0.043494114370655645,0.05784338861185901,-0.04996315449404875
CD59,0.07494751510253549,0.049948185513448026,0.11893632352640403
COL9A2,0.006896954839543386,0.004469263559016478,0.015073088836841077
DLL3,-0.029530354504891502,-0.020510768445036857,-0.030735938895993277
FGF5,0.04378441549070988,,0.08155816043326021
LIN7C,0.07061317624150755,-0.02431656812498517,-0.009089807534315927
GDF7,,-0.01320140819957309,0.03377352002893819
PSPN,-0.01817116083253818,0.06392598750642305,0.001261547187009669
ANGPT1,0.03142780719759687,0.03826561986177171,0.11153348163041442
PNOC,-0.02304503042910299,-0.014038435548365187,-0.01984374857011192
L1CAM,0.04864669902540607,0.04159821649589451,-0.024150789478732546
APOA1,0.018258093175640592,-0.03955745891386,-0.017341794125015006
PSEN1,0.029601464035502068,0.03738222276741456,0.020387968161932793
CALM2,0.08434359221686298,-0.07546553064225961,-0.15317395913546314
CLEC2B,0.027860552448820186,0.06683259824530757,0.07087536644178039
NTNG1,-0.026566913617782958,-0.032985032911429214,0.02099568646621426
LRIG1,-0.04150640776363919,-0.021725358647919153,-0.11482732636768768
CPAMD8,,-0.014830715959651596,-0.020145897208367607
GHRL,,,-0.012662647868049836
NPY,,-0.00016342701629788696,0.062322119036287926
MMP2,-0.09884228819967131,0.02136049889643892,0.09864664261962193
PPY,-0.021315625515554635,0.03882824732942746,0.00365060854546884
ALKAL2,-0.003908169174874843,-0.009889607266251705,-0.021825135157187647
CSF1,0.14638149577804913,0.017495199626822066,-0.0645629144709437
SEMA4C,0.07854224106962883,0.059965549083479563,0.094405370346248
BMP8A,,,-0.017257006278693893
ICAM2,0.07240876049690052,-0.004118679620188764,0.1387734316740692
SYTL3,-0.04092909146172938,-0.002123542866012675,0.0745471153801501
IL1A,,-0.034782681424118715,-0.03726037868070734
HLA-G,,0.03458966968041553,
PGF,0.11851681202809586,0.0540427546870194,0.1223772235474124
LGALS8,0.026125031843675466,0.04280619634121588,0.006366340389610084
DKK3,-0.01818094282891954,0.06869904962469756,0.08111358349634143
COL16A1,0.1012703143655778,0.056535882877607795,0.09700475760374112
TPH1,,-0.04020821338089088,0.02446260521516688
TNC,-0.08944556967614944,0.0027507670963009385,0.0011985575670840048
TNFSF9,0.019251500773228288,0.004720766535434969,0.0038493164764165045
C4A,-0.02527762750756002,,-0.023239196276807022
CNTN2,0.04756917833046135,-0.06886092351710019,-0.041654227360762595
F7,-0.0063924505187153155,,
LUM,-0.12361254659734157,0.054971731864015404,0.13318004180570134
BTC,,0.013185917967768643,-0.01294093338400543
APOC1,0.08410868883119317,-0.11919240841572121,-0.050469299381059055
PKM,-0.06012307685409809,0.06553610046515823,-0.06589526644767056
TNF,-0.02095679461206468,-0.015399745453227526,0.018174501207935415
GNAS,-0.14383665206013574,-0.0466533205583856,-0.06437893548751558
BMP8B,0.058974218405245964,0.07692537124853546,0.12223283673667479
LIPH,,0.07548865971480402,-0.014778358149228676
CCL28,,,-0.013400102690562627
PTPN11,0.019809607122670055,0.015290411202263338,0.02270421872861034
ADAM12,0.05079162094806685,0.019531432770335058,0.09712783168698555
EPO,-0.020953433856420768,-0.017831721770899922,0.014517444616159727
EDN3,,0.07131680399527492,-0.02589195647677999
CCL22,,-0.016306836528009877,0.09194447453674896
CCL2,0.02416405061307676,0.04424845587829841,-0.032075612552623624
DSCAM,-0.03082721026700072,-0.026038628316564918,-0.06570287818786699
ANG,-0.03275630208876026,0.03156295461426451,0.014715771969307434
FBLN2,0.13368436023681438,0.08374525221695267,0.08110631248240874
VTN,,-0.012538907273460844,-0.023239201101542668
VEGFA,-0.18367501063819683,0.06581698712539252,-0.09951991938384179
F10,-0.04175953948590902,-0.021415308155746472,0.03972405416663551
SERPINA1,-0.051637313427552865,0.04684484995152684,0.023773817438333636
VWF,0.1245135421233751,0.05926832250220352,0.10950317536495194
GDNF,-0.026062676098139375,0.022651621597066286,
VASP,0.07639251982354522,0.0847908105638676,0.0971355662022322
ADAM15,0.08727003749606262,0.06365252301074566,0.06402173965869208
WNT2,,0.07150913233604515,0.08204082923046846
CALCB,,-0.0216900143893278,
OLFM2,0.11505376697070747,-0.03328965407530624,-0.06611870437136352
MFAP2,0.13693620243907081,0.10477977785231354,0.12419570098417108
HLA-C,0.08938191521103808,0.04282321653016483,0.020388910918315146
THBS1,0.03950617296733586,0.011508821542777591,0.0862538890539251
HSPA4,0.09355065432190374,0.0332802138514996,-0.0021515717166783604
LMAN1,-0.05359191850995751,0.049886742592866413,0.028091822119121857
LYPD3,0.07084924925325126,-0.034123147686991984,0.07376989424518962
APOE,0.05388896453993842,0.04809650973858174,0.003918138809581545
SOSTDC1,,-0.03374213827806244,-0.023763760233871417
ANXA1,-0.0740105084824455,0.028390222256044435,-0.00815229101689903
WNT2B,-0.0028339803202332647,0.025349366668999666,-0.033461418437252664
AMH,0.006042996563035086,-0.005137436721560976,0.00032287837454929937
GDF10,,0.11081879773909376,0.012554074573633217
EFNB3,0.020414548718403917,0.004319815421202525,0.03155521994020102
LTB,0.05286690663280361,0.012205562693847134,0.1289235128008804
ANGPT2,0.06923763595488584,0.07392356339033979,0.07407778870838388
ADAM17,-0.009918320124699067,0.049956891823029634,0.029643618767072947
LRPAP1,-0.011154025714983558,-0.014894424807027367,-0.08565082371251966
NID1,0.08197749307716645,0.12212791116395642,0.1345071333506744
MST1,-0.02163011455526461,0.02538365015613258,0.029566639618296975
CCL14,0.003500204880686369,,
DCN,-0.11962119736823881,0.11029728055300421,0.10463937417291026
IGFL2,,0.07558347127463395,0.11116170426012191
COL7A1,0.04764069249799691,0.1323361074155475,0.10761697289492707
CALR,-0.028332290006008547,0.0496890577616528,0.12290781212029579
PIGA,0.052860327162400286,-0.03480736059174292,-0.0007453599019343995
CD200,0.15750007275501138,-0.03845735924984152,0.03275068978180174
GRP,,-0.016656816056216352,-0.016908420373866744
CDH1,,-0.0027222647560684204,-0.028671612723529704
LPL,0.01153660674298234,-0.020375443511653105,-0.09877380844946988
SEMA5A,0.06876828541651528,-0.007358127021543426,-0.015026166175888676
SEMA7A,0.0075315092458206724,0.10608115505777453,0.09117983844262843
SEMA4G,-0.04814910892815038,-0.044952622068298684,0.012528534187566977
SEMA3B,-0.03491111371991242,0.05579458565806498,-0.0021481455844909745
RPH3A,,0.04642998687022561,-0.03426646222631082
JAG2,0.07293194707681497,0.006245239866856628,0.07006032259150893
CGN,,0.033070923560373534,0.011921493458815012
GDF15,-0.008258875750768144,0.07138725794456388,-0.03343278334798705
SEMA4F,0.010406532845817327,0.0028447635628130277,-0.040974477252024515
NXPH1,,-0.05245085949357108,-0.04697491582015779
ARF1,0.1128945936702887,0.03412832978029075,0.033000698654132646
DSC3,0.004017502793251078,,0.015381920455898243
EBI3,0.04311199581588572,-0.017586296100354223,0.05879273355024916
TIMP1,-0.009801542287025431,0.09971956582499099,0.12147610985144094
SEMA3C,-0.07730951200828334,0.014375067771287248,0.08953355735918073
GNRH2,,,-0.015441708616396413
GAS6,-0.00259875108821944,-0.01367373696055913,-0.010216321192459469
MEPE,,-0.0253826520335426,-0.019691108176656272
SERPINE1,-0.06133362464309686,0.09088670148797987,0.0309944833088892
RSPO2,,-0.023913775591900294,0.019368813402873504
SHBG,,-0.029739165469793688,-0.002549163037105865
LGALS3BP,-0.001713345885227453,0.04243452830265268,-0.019640769948907268
LAMB1,0.057211017012995885,0.026438109610533226,0.13359439598970813
SPTBN2,0.07443032800823648,-0.042009860861561533,-0.03544283770940922
COL1A2,-0.10221149495591812,0.08674047645449937,0.14564817473444755
DEFB1,,,-0.016034866138045598
WNT11,0.0758172454050006,0.01156574892127156,0.09058651730870845
LGALS1,-0.13425572971068228,0.061008015359834925,0.056033104224832965
BCAN,0.1517513587793733,-0.03870713204127229,-0.07881439638302272
ANOS1,0.028749585920859487,-0.05536051806479001,-0.03128875537123134
EDA,0.05661968729988615,-0.02746255694750506,0.0007361455855866692
FGF22,,-0.016829270798176366,0.03244535262304966
SHANK1,,0.016357367896404115,-0.02540469834044753
NPVF,,-0.015212282444531745,
RAET1G,,,-0.017768086500067348
TGFB1,0.04923659712554458,0.05643080484595679,0.13085868951286375
MSTN,,0.05102615011082395,-0.034363602447033376
WNT4,,-0.0031232861735001516,0.015766755639490523
TNFSF4,0.020214118221066786,-0.036801022433186205,0.043210606241710435
NTN1,0.028594625220079814,0.013425680080086287,0.033601648961052305
CXCL12,0.07095942197318734,0.03181510889770486,0.11196222983530717
GNRH1,0.023071542822683845,0.019429559684192764,0.047738477842182964
FGF8,,0.018610812906265217,
RIMS1,,-0.06117084623111112,-0.004335005974326955
FGF14,,-0.014447640405275398,-0.0245438488990977
IGF1,0.12489767594605114,-0.045680944265768145,0.05637169040604761
TNFSF10,0.08594241493982649,-0.03934607485064242,0.04516192266891035
GDF5,-0.020416611170777272,-0.03248171113606832,-0.030106821116761592
CHAD,,-0.036801026330391284,
RGMA,-0.014099483695042835,-0.08688086656764711,-0.057733435856199306
WNT16,0.0027019026522547775,,0.015455861419376214
CX3CL1,0.12356148401339373,0.041866539452983284,0.04859497153011636
FGF1,0.03596720765661938,-0.03481791388717524,0.010840085090553894
ALOX5AP,0.023273112046869864,-0.037150272536944966,-0.06234157547995982
IL1RN,-0.051591616181258786,-0.015008067644939888,-0.02458612610639094
PCSK9,0.0068327077617659875,-0.016129222323177476,
NPW,0.04640949145140071,2.9801554054397595e-05,-0.011187410756932133
CXCL9,0.010658225051727983,,0.07164623362799524
ANGPTL4,-0.13285065571176016,0.07565109415091646,0.051807576029166025
CCL11,0.10823964894420693,,
UCN2,0.08656900504235829,-0.012766361581021428,
OBP2A,0.05487362464179791,,0.13927684115593097
COL4A3,,-0.012763382717329057,0.04271817770367934
NRG3,,-0.0533313255235452,0.08571952942867565
IL23A,,-0.020714565394335253,-0.023106461403212684
COLQ,0.05324526433059875,-0.037308988465845794,0.028523196220158295
SCGB1A1,,-0.020283897630583938,
TNFSF12,0.0548481501570863,-0.016345247728660216,0.06200091537467393
DKK2,-0.04892311951366372,,0.09192930423180039
FYN,0.03643415919876419,-0.024440297695563887,-0.03273515178172542
ACE,0.12636198503172988,0.0701749113457045,0.1010241373027222
IL18,0.09976550117052733,-0.07707747392398748,0.047149465523321554
PPBP,-0.005653169084463715,-0.019093330663500635,
CCL27,,-0.033550478089465714,-0.020008129339088777
SERPING1,0.04882703588582995,-0.0043673132416339,0.037631887139307804
AZGP1,,0.09975333276497252,-0.019011766796213168
INHA,0.041310157576803376,0.04118220306333796,-0.031147685805159864
SEMA3G,0.12929014517160567,,0.07917702178762288
COL6A1,-0.08694601421198307,0.11270629658847256,0.14823763994282402
FGF17,0.03305016044942004,-0.02166838457281883,-0.015249154089429775
TNFSF8,,-0.017668265519082953,-0.03551432443315934
FGF20,,-0.027574346640527093,-0.026252478942469796
ICAM3,0.05052340973580253,0.0011017057038743294,0.11642876614526765
LAMA4,0.12386593197357422,0.04795147183184605,0.09682009879302358
INHBE,-0.030314546323940247,,
DLL4,0.11875609231627199,-0.04525351476958353,0.09731785072642408
SEMA3A,0.038589522505996045,0.036320313549018234,-0.017582257114222313
RLN2,,,0.031062048055786228
C5,0.059856539713514366,0.03927657828963655,0.0068843861231207715
COMP,0.008182151525647337,,-0.021740803228134844
EDN2,-0.024025834449986874,,
C1QA,0.14462347042834567,-0.03541917981617464,0.07866772693926839
UTS2B,,,-0.018751949766093127
COL9A3,0.0636887979667715,-0.002569212333932246,-0.011021726229774036
DLK1,0.04612486807931668,,
HGF,0.044049761256803814,-0.014116830133183694,0.0205983645192297
GIP,0.028975953813769714,,
P4HB,-0.08734357543748468,0.09702791770422556,0.10551801645284914
ADCYAP1,,-0.04759005397217011,-0.026961584618365415
GREM1,-0.03131807135379013,0.15534994567602012,0.03801152727008922
EGF,-0.031332212724658984,-0.015399748895128566,0.00797529275905955
VEGFB,-0.11517484257351014,0.03996303471133016,-0.08510563658211596
FARP2,0.025640041852908947,-0.03137019775954654,-0.03125231787252763
IHH,,-0.018785140723169533,
LAMA2,0.020950950280519222,0.017032906482660183,0.10312967605817099
SERPINC1,,-0.015399750120212545,
NRG1,-0.00831719334874247,-0.033261487901962046,-0.017256757649244166
SPINK1,-0.04084179531694641,0.055104925319973394,-0.02453261590283673
EFEMP2,-0.12995625388224286,0.050060561947137996,0.04910440034966045
SELPLG,0.02306198487992735,-0.03923397043233442,0.052432465322689345
GDF6,,0.12491547480069236,
HLA-E,0.08626657140935554,0.04090396535462551,0.12334661920343122
PTN,0.07088556235134097,-0.042076374009007586,-0.14070163329451887
CD274,-0.043357974589386006,0.011077882169992675,-0.010086401108148246
CD14,0.02845237389522789,-0.05977132345590512,-0.00416534955334266
SFTPD,,-0.01964177368148391,-0.04221099754847193
SLIT1,-0.028454026495754136,0.008367680259323038,0.014701452500732229
BST1,0.03270224317327215,0.01124989226829052,-0.022600570260354277
AGTRAP,0.06224684301219198,0.08729947092077756,-0.02456099537436636
LAMC1,0.03314390382865782,0.07679656863029924,0.12117731825761781
COL6A3,-0.05791603478575229,0.0949662118585633,0.1466766144205178
FN1,-0.0901655303101048,0.1265319619191707,0.14824496675199322
MIF,-0.19694708772181166,0.0042601563117671,-0.12313810309967728
JAG1,0.1705850472662098,0.07055771336262075,0.08250023863827786
NID2,0.13167651578348433,0.01752555341920597,0.11495382069588951
EFNB1,0.11436576244840939,-0.014121369749327936,0.04628558823339643
COL4A2,0.1598982857861459,0.10890938767019936,0.1470625982995858
SPP1,-0.17301452192407493,-0.08842789414201215,-0.06362319797051191
PODXL2,-0.0040575624315454485,-0.025849585226634778,0.010850469985051918
FGF9,,-0.053401266177991076,0.08942824290471003
ITIH2,,0.05089779841471088,0.07082628626595552
ADAM10,0.08944817995445431,-0.060400355174479926,0.04931368982238551
CFH,0.024813645561948525,0.06943361395185998,0.11739950165870956
COL4A5,-0.026407113300363345,-0.01884123661551162,-0.006702257570106191
LTBP3,-0.03278853161122651,0.09843410411757518,0.006775967048490011
GNB3,0.05906406438764384,0.0005628055710753862,-0.006487050756393246
COL6A2,-0.03291732557589238,0.12376901807646207,0.15915077038885006
GDF9,-0.03351939370494979,-0.014842773764022656,-0.03589210727886527
NCAM1,-0.05101382697657387,-0.08484622060651285,-0.08881932267884014
APOC2,0.07534834063563169,-0.046325072175648144,-0.018960374654292407
BST2,0.021673407088879545,0.008012152019572132,0.030385227234101104
COL5A1,-0.08797574329591636,0.12148766325204437,0.1522067925003441
CALM3,0.026545932844795585,-0.038267230524084594,0.07824303674074806
THBS2,-0.10900584767781017,0.10963326303590201,0.08252389829993895
SERPINE2,-0.01409567473743139,0.052422496225095455,-0.010614237404118251
EFNB2,0.0775143814540197,-0.0008475787039605292,0.00360872369135592
PROK1,,-0.017000111825591132,
MMP9,0.16811022990897034,0.14879909407500863,0.12684130115340084
NPPA,,-0.028019977013405507,-0.019069629861809375
APOB,,,-0.014454943900440335
C4B,-0.02527762810028971,,-0.016006366853655418
NTNG2,0.044269276311046823,0.038567604899498995,0.07919890782027081
LAMA1,-0.02011010315077343,0.051551556558196585,0.03713467514405896
UCN,0.025445432403290447,0.034485862288584905,-0.01752938669336017
ARTN,0.006966427731256756,0.0028965850705312797,0.008234576109520053
PDGFD,-0.024273936719792583,0.04734532421505518,0.0006932654854390709
EDN1,0.011414620436044904,-0.04457017124190479,0.06733930430920194
ARPC5,0.10560683828086065,-0.0058573704074481375,0.08939190890196572
GSTO1,0.0623953704274618,0.06548425011099773,0.10653960317547746
PROK2,,0.030290934621610918,-0.013179545572571567
SYK,-0.02004832749105044,-0.052307119142634445,0.023027528159748577
CD40LG,,,-0.01563204416883084
ST6GAL1,0.008703218349960788,-0.07685146979562413,0.004176564081594917
WNT3,0.006567308873416577,-0.030533396201502496,0.02812497990349182
HSP90B1,0.09347946926312141,0.05748128919956943,0.08598897818158703
ZP3,0.029750611519580267,-0.024534790452972792,0.03918129339247571
NRG2,,-0.005791398538501,-0.010277911812710955
MELTF,-0.023861303193395234,0.07588749549101595,0.012565074266069978
NLGN1,0.05189905349514622,-0.05224932081984615,-0.04060218413420238
SLIT3,-0.05214779240468946,0.010596374670147157,0.12019370721282892
CCL8,-0.02899677907828228,0.00091839116850466,0.03888632894498517
S100A4,0.03942951285188718,-0.01616072258493992,0.04269622826497188
TNFSF13B,0.03341463831163975,-0.03901364892942981,0.02397681932393583
HSPG2,-0.07840339575945755,0.14088827243758675,0.14202084539355542
FAM3C,0.028109508091056775,-0.07084676551342092,-0.016246880128270615
FLT3LG,0.011403920307735939,-0.02450933589805151,-0.025756524237596782
A2M,0.13541016323009522,0.019996780465295384,0.06335597810069396
VCL,0.08928093235078273,0.09091740068024995,0.11720180752054973
FGF2,-0.04528521746580196,0.03601364839917964,-0.016177671645497105
AGRP,-0.023703169824680306,-0.013201411167781505,
CNTN3,,-0.016212128408583732,
RNASE2,0.06365457365371753,-0.030479170584518496,-0.012220857609010356
ADM2,0.034303604743168,,0.09693862420824201
