,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF15,,,-0.019182360166854012,-0.021156620795237988,,,,-0.03398989281135474,-0.002263373191560429,,,-0.011858964738084317,0.016024597653865325,0.10157322194785462
HMGB1,-0.015243476052317377,0.02290539758004438,-0.049600276406809043,0.010945894776875537,0.060054761525152524,-0.017508633960545545,-0.03653533483874608,0.009489151351262402,-0.011904264638152867,0.028015903498896367,0.01781663753252753,-0.008543651153524389,-0.0593734464003513,0.02302032818915525
ITGB3BP,0.01933136254407275,0.02810792332504481,0.04680976471739777,-0.013898776330888114,0.04834497400165987,-0.01831577783994468,0.008872124866626595,0.06833081800494131,-0.0027160062012027025,-0.005222444198224754,-0.000184141739051493,-0.039442153377538154,0.0006098475270523284,0.022209319021646145
AANAT,-0.02158534148284614,,-0.01745398776727288,-0.019063380624198146,-0.014761955793220555,0.00477118758034716,0.005012858180150842,,-0.019662295699338514,0.017596166222324506,-0.029349826226591116,,0.029628612601804605,-0.017254142645776956
RELN,0.08383036756601228,-0.03309081098299653,0.035731566649076285,-0.0034503359195655076,-0.04331621000924075,-0.009448633069333632,0.0639992394629875,0.02151210223691116,,,0.06525849604939435,-0.014324344219989937,,-0.0400720258288305
IL15,0.028499605573119806,,0.04559788803034822,0.02735966863952206,0.04820630982443042,0.0370901440922458,-0.021740056685067594,0.016754297515830924,0.014650188551813147,-0.0037793855690975804,-0.036549880092784655,-0.028927664840496404,0.08976250820208306,0.0698284819950551
UTS2,,,,,0.04533154396850356,,,,0.06169707499109989,,,,,
BSG,0.002125381917880814,0.026484780118387435,0.036937416591072844,0.10928216992705625,-0.0029290099427363727,-0.019712574997179974,0.0040221120142436805,0.0410935026218498,0.018856736903441907,-0.004258286083455578,-0.01047014361256549,-0.06203442684732655,-0.01572453664839479,0.017610740852445617
ADAMTS3,0.00869989092007409,,0.03055853547671469,-0.02057220447230714,0.05425499655366485,0.03131929292382557,-0.006902930748158975,,0.013652983332706179,0.06327743334291563,-0.008807644055192873,0.004103354271119685,0.013140493374300835,0.020040848834135178
CD34,-0.018561042589882396,-0.0377419530573708,-0.0020175149825137316,-0.0008791093449080407,0.08779513027535521,0.029384496858415467,0.04083389071034704,0.040015280500389674,0.04952765384821095,0.0943983486913123,-0.05035014553121985,-0.0007349897436021113,0.0421088090693166,0.027832127850585423
CCL23,,,,,0.029183108365992822,,,,,,,,,
PLAT,0.01356696049876273,0.0698748030122267,-0.06174926730607969,-0.024787520660880035,0.05508258684635369,0.011417135796055076,-0.0021280850844044782,0.11717067355012452,0.03229937027736088,0.03988242940019009,0.022905037862784004,-0.09178025942496647,0.03179337622032973,-0.05916188402775725
NTF3,,,,,,,,,0.059469558617396126,0.0012401654003926297,,-0.0056205855491106545,,
LTA,,,0.003607123608727032,,,-0.020260889532434875,-0.021740059368670336,,,,,,-0.023477651791115627,
CKLF,-0.004224287619957159,-0.020071618256646398,-0.03163934162556985,-0.0016347233289121244,0.10114137466135532,0.04690210965085174,-0.061090268999021154,-0.06383089630603893,0.06009627136403165,0.06697045018019489,-0.012300093309862132,-0.01213821949096522,0.05564378140988674,-0.035657415929177164
CD24,0.04521039344392799,0.025746640173697845,0.044648303962145315,0.03667816129789773,-0.04706671460669089,0.06342691275241313,-0.037615000079722405,0.01398191880883445,0.041226975462832834,-0.018307972389315638,0.06073383179565355,0.04242300418229132,0.039131680148321794,0.09495470735245272
HSP90AA1,-0.04180032444295641,-0.06578193237822579,-0.05380307066170236,-0.01512231131332931,-0.07330229842578197,0.058470881675745254,0.019443483402163207,0.0004071216946204677,-0.0939209880777572,-0.11384962435945596,0.03668776428792574,-0.020364392787006556,-0.004757830522023052,0.1236900819891992
BMP4,-0.008635026664977381,0.031398188385757676,0.02528607861460864,-0.005287966453892754,-0.02767313106329413,0.036551446008333245,-0.01852477599164871,0.03537224986337458,0.010178011773715646,0.030155819233792434,0.1054706630515523,0.006875908251958074,0.06355168258155544,-0.03691350823059143
SCGB3A1,-0.014877741429819027,0.05175206680498431,,-0.005937643243962934,,,0.07537263354479508,0.04734348667997431,0.07004585610315289,0.04887621472425673,,0.005171268138646313,-0.00839158784252425,0.04127309057835403
IGFBP4,0.029025807533331307,0.06756829539655472,0.018423484118708817,-0.11569025056029812,0.050791429775601936,0.009488086189694924,-0.06243133910848569,0.007000122950654219,0.03944187136785597,-0.03470470053663406,-0.05957287319142032,-0.03303636151872213,0.041158879886373116,-0.033230084346710535
RSPO4,,,-0.015397325161832254,-0.02620195178091093,,0.013226514688676992,0.03856724170185357,0.0753511219027745,,,,-0.016585457148417807,0.02383721927434736,-0.021756790424156732
LEFTY2,0.028783924837532573,0.0828830058348038,0.03340845222284337,0.019223168488137037,0.03345143976244339,-0.034035628122145854,-0.0021193039665575353,,0.09540193732274334,0.04673559077401865,-0.0026590617835274824,-0.005243485316332096,0.016789727708760256,0.05426012029671652
PF4,-0.015433268506605837,,0.023920366556495754,,,,,,,-0.018536122036974998,,,-0.02347764635821286,-0.01704332504046063
ANGPTL2,-0.037949614595433806,0.025797051917554208,0.012580684341054114,-0.019055084250968496,0.07888989876681424,0.06897433123509783,0.00944938866215605,0.039152840290958876,0.060025769401423984,0.05404600340946258,-0.0031777255791688394,-0.032026429833956434,0.012530334747329869,-0.03233670958206719
LRIG2,-0.020576881116633826,0.007429460595836568,0.019205533864743995,0.011283905621180286,0.06953877979535195,0.0029979318874842386,-0.048427736848913105,0.04058913158226117,0.05265730411740597,0.01441914603883475,0.046967242442338554,-0.027256906007527292,0.03620548754411155,0.13126393216954368
ICOSLG,0.06621100247536824,0.035169496655105256,0.025086277120658015,-0.009497092111500498,-0.00790039117268814,0.05662017650637728,-0.010126263087365988,0.062116292376206486,0.004632681701269788,0.07028980847162032,0.08710290729736542,-0.03061419428564421,-0.051618141353894656,0.05232664824546506
WIF1,0.024082145889760164,-0.04051305598939133,,0.000843828841097391,-0.07771472530537012,-0.018184280699681536,0.04876064063031232,,,,,-0.015417788918446898,,-0.013844484073224727
NPPC,-0.015410226794388094,-0.03940460166760799,0.027416624608874004,-0.04570728601158259,0.05298323339308926,0.04545162709171074,0.017505431565526707,-0.02510819756047165,0.017162744008470475,0.02330908124819544,-0.027844425547333317,-0.05029107463530514,,0.03298453085245599
LYZ,-0.07254007646882205,0.049949504764304854,-0.019484901215640615,-0.022144502981711865,0.12167076431295948,0.03572505383653792,0.023646369237714057,0.056056389763972134,0.074819636841115,0.026462354126771725,-0.017227252865428744,0.028822577692134862,0.020218466237394626,-0.017363856632442606
EREG,,0.04108325506890189,,0.004881425140059156,,,,,-0.035211636991526754,-0.051916129761888,,-0.02065746651033084,-0.023317747830228764,-0.019621915913297826
SPTAN1,0.01592014548173525,0.006468904484936268,-0.06619877071269625,-0.05557919714650529,-0.05463896171628039,0.06058103016819277,0.015452933253967968,0.028421037202207282,0.059082933502435805,-0.006375617365686892,-0.012013214042853269,0.059096402402744885,0.10480497629030117,-0.043204825480491725
PTH2,,,,,,,,,,,,0.03023110029950322,,
LIPC,-0.0011250816063080996,,0.026735703616558096,-0.025367801918466645,0.0674710893173547,0.016085282493932172,0.007101256454140859,0.0498836410651929,,,-0.034177627780828494,,0.026777166291563622,-0.02657804520479003
COL8A1,0.0526582666887022,0.008600993016700736,-0.006665376004519151,-0.0026001012477913964,0.08786976028064895,-0.06027567831358745,0.000589772969690291,0.01699168727906016,0.06469735516566331,-0.009016917814300118,-0.004635952422339864,-0.025905591622665407,-0.039328740213296846,-0.071547519929102
GSTM2,-0.01941615499448634,0.13170114532283572,0.04454214919893458,0.015799877665047864,0.015409155318535645,-0.04614299187037677,0.018360098442039948,-0.03986796296621947,0.05681843427061598,0.016439760061246093,-0.017775318478284605,0.008170393787801397,-0.00023770703643059444,-0.040854288216953985
SPX,0.01741776733356681,,0.0662885128703109,0.07798726639736357,-0.0368399059416104,-0.012594071172945769,0.026246483272082326,,-0.022597555323214294,-0.02301496476983337,-0.08110862951284867,0.06109767635694055,0.10857081434034037,-0.04442602695322752
MFGE8,0.002270215200550595,0.022024829339666853,0.015825170262963116,0.00048376849729400923,0.06533830860129733,-0.015177605300146516,-0.06960161311363584,0.1184050907141346,0.0205154038311609,-0.027602838759152305,0.07237634051273592,-0.04080804180109795,0.04954697918287657,0.03341029447478421
TGFA,0.04441542786482873,0.04807803946106366,0.04627675811320644,-0.01698838225547163,0.019495033793466524,-0.032473718220245855,-0.03154791281091335,0.1199918312189179,0.02825099187028465,-0.03588923292587378,0.02277726214287251,0.03885925201832637,0.035619195214054294,0.016296881568600454
SLIT2,0.001807627066808934,-0.023345024402901895,-0.0029577650327317524,-0.019316621379743125,-0.002779330858202517,-0.0025356508760118433,-0.018509648570921324,0.010218287780206389,0.002306420641620092,0.03237413487863614,-0.0413978233818152,-0.012405656967499864,-0.009384460812228986,0.07060713860061665
PLTP,-0.019852313760943624,0.029110413223910673,-0.024431100941371794,-0.03679271021844263,0.07830677537722884,0.059389653130144555,0.04293615974574736,-0.023570927289918442,0.030886876815642013,0.03064523698357253,-0.07825315632377361,-0.041590271688046195,0.04354761710954588,-0.02699637256589519
APOD,-0.06331102104607221,-0.023469889645148394,-0.02188157698757289,0.010787603823930004,0.054156174440635516,0.013851475170604682,-0.0039705695048496085,0.017236217283178284,0.13119419242967736,0.09647845142586318,0.06990202184248846,-0.023040340878604786,-0.019363780819172585,-0.09357658326980997
B2M,0.053111237086990164,0.08153642729199163,0.03279763684383937,-0.07056277666909415,0.08926921381071648,0.045547752227669804,0.042731180773546706,0.020883076785835706,0.08931314797183733,0.08814832031866304,0.04709481047524088,0.0025370897051495748,-0.021380894672422723,-0.04082608252797371
OMG,0.027554183428925856,0.007292076755984929,-0.01865460790735245,-0.010287448108674569,0.03572461368110583,0.008180066436211584,-0.011265401325266013,-0.1487403555779505,0.04693894690428924,0.020973476179199303,0.02776386578017049,0.00923972699578107,0.06420792442386414,-0.01520794719685475
CXCL3,0.04796878864152143,0.04372365582560038,0.012694455777932927,-0.06561522807861722,0.0002773832876494314,-0.013846547726293141,-0.01565677957429578,,-0.023278600177941398,-0.05282255484237625,-0.020668161762944753,-0.03075421523347793,0.0005516538002369374,0.1029892273815196
CXCL10,0.03816268803502153,,0.10373042689338233,-0.004585799421121641,0.041011186011923655,0.018640546098467513,0.03050542628888065,-0.025151859635782915,-0.023144027714092172,-0.024862313208273014,0.042896008515392936,0.07898488626440178,0.02755484557223954,-0.01434676600335114
RSPO3,-0.020209521365776355,-0.02938394526321735,0.0158392862442723,0.0028729617319782214,-0.02423991415596217,-0.00406188499331052,-0.016361032900271726,,0.05661752977720889,0.10343568502968281,,0.07887713603765063,-0.016731612844601774,-0.009305532788004917
CORT,-0.03657192518214338,-0.024521543045790815,-0.02466523537016378,0.0436074266965137,-0.03288857337547278,0.07738189193916804,-0.04340531220837168,,0.14599861122196645,-0.0193971095928289,,-0.027583839625629176,,
NCAN,0.0051947768748445595,0.032957306705938424,-0.09620245126142583,0.03827448862466759,0.023774146874829802,-0.042198843928444044,-0.02798051467778439,0.03431564851780072,0.06763227005592011,0.0781772719869475,0.01894339243570633,0.07703296670382195,0.027137844138779253,-0.02631133305471285
PRG4,-0.0223743485659096,-0.01730182525372425,0.03277325651481729,0.021142253508358803,0.12225791422602875,-0.030114684634667818,0.050802876828717564,,0.010849171484262314,0.030850332944926284,,-0.018374988058308353,-0.03790161232206436,-0.02372198652035157
ZG16B,-0.020630936974141225,,0.052346370886872974,,-0.0226710946753788,0.05312603314805367,,,,,,,0.05665422696810503,-0.014539704219719599
TGM2,0.02074141755847615,-0.005308378824684697,0.004495946212456118,-0.04241989383794914,0.006860409605057331,0.0005029750594218391,0.029935657620191673,0.10723781350024025,-0.02798848513426231,0.008920577978150716,-0.0633917649299258,0.032272742222858586,0.02259496409867742,-0.06506779377301902
VEGFC,-0.028408686711673094,-0.01937286555975774,-0.021463002426864598,0.025164557541832763,0.027572787432900554,0.024904466022098816,0.10131391411460605,-0.01157089407016394,-0.02884390681366034,-0.01810526767861471,0.009992716095867665,0.00023708226685970825,0.04807535527393015,0.033537503836814725
WNT6,-0.024004909295293024,0.03651155850582281,0.0008193892365650529,0.04882065053632396,0.053161286168758856,-0.020468993086031062,0.0027318470970527273,,0.03084605486288917,0.043487431268358065,,-0.022011608366187613,-0.008567345431394638,-0.015023876685008907
NRG4,-0.01370292354797076,-0.022024846521517517,-0.020965234017523773,-0.01182398487007082,0.0029766056018038184,-0.030929008488690513,-0.007477039523011379,-0.03710852608446956,,,0.002003350695502556,-0.02190152648559412,0.15713321438574623,0.020960438291378666
PMCH,-0.015793356824568783,,-0.02904937423826731,,,-0.023564646840532062,,,-0.022781005830759912,0.0512436884089525,,-0.01260999468810935,0.01267280162058185,0.07926941797746515
COL9A1,0.010914293637338382,0.004497216622261662,-0.021896656768466482,0.0028498451939294378,-0.02295288278815276,-0.008959714668452818,-0.025950757808937897,0.06553915225827238,0.07094121503512875,0.0780145681095427,-0.012486157214437346,-0.017537142576272723,-0.039301077974309095,0.0052870778625853316
GDF11,0.022231512472948033,0.03649177709468937,-0.011461944887572942,0.04707875881497826,0.08719088364327274,-0.019236463775603962,-0.05378077467229019,-0.008779665933502222,0.019391879106994206,0.012837490394457071,0.08300239765801458,-0.048421470921836234,-0.006624640780817531,0.05414013490647073
RAET1E,,,,,,,,,,,,,0.07441257183751782,
IL24,,,,,,,,,-0.01698496899510479,-0.018240572995206383,,,,0.25991234280295156
SORBS1,0.07456780308742886,0.09146789147058099,-0.029133714953769402,-0.03693694644786361,0.031526358388075576,0.07273267642579738,-0.043445835595879174,-0.08689939533027666,0.02260254516433639,-0.04381304434429265,-0.03656287450654062,0.014204053917894376,0.04587817618142359,-0.044111658141777726
DLL1,0.032554690063557996,0.04169031654285803,-0.0035860893493052746,0.058663664904627814,0.07462988641687056,0.040682220185774456,0.04057309865721817,-0.06178677225955588,0.054804231429884324,0.06936648080171982,-0.07449655263270802,0.040175798799697876,-0.015351036442738858,-0.020265688428237484
TLN1,-0.007021109090088177,0.05141781369718181,-0.010015286749908642,0.027599354762739742,0.10606858691946563,-0.045255950297564275,0.01115909693858851,0.03301976167071289,-0.04081837687090583,-0.03496151270574328,-0.02207839091664666,0.050339320760813024,0.028508614393851914,0.012882521580819834
COL2A1,0.0016888394790263346,,,0.006083569634955332,0.0011149693602634432,,0.13424535838261295,,0.04020681832322344,0.024277926314348528,,0.0027377827887251093,-0.02435015181788737,-0.020355626475355704
SHH,,,0.0452068519727956,0.019543194576969854,-0.015236409635316386,-0.031639464346787584,0.14179258164845795,,0.0024839401865930097,0.033790672118063046,0.03161237086771204,-0.051353172132576175,0.0037073997829361913,-0.04116805496574625
PON2,-0.0007153928056360812,0.04240318796279325,-0.08718305230927863,0.009414093029991135,0.0942494062489416,-0.01998170768086842,-0.006514303185416586,-0.07011421333827504,0.09048805037699272,0.0946769008096071,0.011759310362541507,0.06991015685410099,0.01702433897470528,-0.10838974912826393
ICAM5,0.03396435365933776,0.0016280954017401338,-0.006968196027523525,-0.0012142992112134459,-0.03787383137652544,0.017166955924793618,-0.029626043312830485,,-0.0474776603551972,-0.04447516749132625,,0.04863911643594593,-0.02367982983153698,-0.02933777059944864
HPX,0.07781250355410826,-0.029383952988158112,0.008774000696391775,-0.003462905213348458,-0.014103921360819402,-0.031593517334227085,0.21196266819746498,-0.008473529369558587,-0.021606844767159728,0.057347534016787154,-0.02934981420736891,0.02098294484936945,0.03693575707376842,0.020041087702709848
SFRP2,-0.01977999687923312,,0.007317873032302208,,-0.015468437207942134,0.04555459894666233,0.0984805468181845,,0.044351718570060546,-0.018842901028723675,-0.009020880469506418,-0.06946493704618555,0.06116378169567505,0.018846641432337472
CFC1,,,,,,0.03459398789830443,,,,,,,,0.08238229279164916
CD70,0.003983105542650274,,0.015249747957469608,,,0.021207049983041,,-0.040273524731390974,0.018305551285234596,-0.021774933135383277,,-0.031894156926005314,-0.009272372451698555,0.11741476782387775
HP,-0.009005174986643093,0.046936527252163844,-0.022279893280955445,-0.05165759624434503,0.08022899617178864,0.029583555890680187,0.0027822714510950526,0.0477797401641654,0.013404395822092291,0.027822055413867574,0.009960553848164806,-0.05059101502698075,-0.025028665612396098,0.038348983895381286
CXCL2,-0.028131327963172126,-0.02329219097466013,0.021227925376301016,-0.029857678414404044,0.06767493756070828,-0.005755894218728324,-0.030024926793686135,-0.03655785823179636,0.040030048046281866,-3.546641057603584e-06,0.10399305229054462,-0.025316892080991076,-0.0013585768080446362,0.0669336839424512
NPPB,-0.019193726380889536,0.03801080116956447,0.07726306233969625,,,-0.017741259930589663,-0.01952165534503122,,-0.04474905313679946,0.12179097755057952,,-0.018846940363051158,-0.01697235972963453,
CCK,-0.038326330314108877,-0.04472012733267263,0.00410603718288633,0.07194451516919755,-0.12472843080291952,0.06138324052556703,-0.008566207242783052,,0.022139653488506425,0.006599044927039574,-0.013097849002850789,0.020200742328932965,-0.022017732349617562,-0.04996756902086505
SEMA6A,0.013595715721889085,-0.004124027317877207,-0.06282016283850632,0.07970400423356933,0.09150046675145379,0.0224102419251778,-0.021398887040717293,-0.13490042096814703,0.020291402388545966,0.037793528140064245,0.016924645323071752,0.0581801598388258,0.00012443015984714743,-0.047877505339181836
IRAK4,0.005595260816832666,0.08746274691842715,0.010190825456469479,-0.03737074790088753,0.02384914939030612,0.0619837202071727,-0.01812859495370894,0.01635543695736477,0.046542182736398124,0.05364640760390693,0.005838054595571181,-0.06726747286883941,0.044795975533488894,-0.029822451239359758
GSTP1,-0.004690702705058304,-0.005984211627054309,-0.0569280462784096,-0.03062290999461005,0.07707395052870453,-0.006978243586965292,-0.0006500829834861097,0.10778738927892327,0.035187689026777526,0.08595054668829655,0.0064097695927662875,-0.047206376193517904,-0.016567937421199705,0.004524910890708122
VCAM1,0.010795209051515181,-0.013707789788259369,-0.05849095502588522,-0.018572056729866476,0.05394922423907225,0.007514202518016337,-0.05281421286718561,0.04979437306963173,0.07822027737439555,0.010343582084125584,-0.0028657755848142973,-0.004645897763189191,-0.0018883016912774576,0.08374781708776384
NXPH3,-0.0380360297593762,0.009829834532976353,0.06403468079910461,0.023965635689789197,0.03506645813503503,0.029245186546431715,0.06052396593560116,0.04504039946388281,0.06955951219386244,0.04201803742787918,0.0014529758071184689,0.03706698982895445,0.047970268028885626,-0.029206157015537606
MTMR4,0.006847011511749154,0.010500062596214416,0.05236442961249094,0.005314936502784031,0.06740148402681449,0.06834384139093286,-0.025489905513986673,0.04578007587956334,0.007287346522105689,0.012927182220801694,0.027517000847818527,0.053443482750120834,0.028781309284955925,-0.0009511395755001489
