,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1
BTC,,,,,-0.014243137902013592,0.0254250342412752,0.017094806217613872
APOC1,-0.02438513027614297,-0.043261617209786093,-0.04881951212356514,0.19522433176151346,0.06555559263983565,-0.022618259149096275,0.054474084592987713
PKM,-0.005730069210747428,0.03569944428471059,0.10492673967808952,0.07080472263224655,-0.06819742185276574,-0.007430311471348586,-0.027139570694578275
TNF,-0.01787394512595109,0.016492720947044372,0.03460160606345268,0.07049594614820835,0.10983061059740754,,0.028881702779003544
GNAS,0.03698333443914055,0.05258723617359133,0.00890394615147012,0.10274674959788542,-0.07729395538297831,-0.021547588241521937,-0.04027408448735827
BMP8B,0.023996603147360407,0.03170644116377035,0.038349842284865224,0.11848889029730701,0.0032325290186361825,-0.04779118007830578,0.009227060590500557
LIPH,0.1010169597774971,,,-0.04194807766961735,-0.014035224832420482,0.025096471742165786,0.04959908486747824
CCL28,-0.015306263547237737,0.03841423464428715,,0.07969605575565222,,,-0.017482567097655242
PTPN11,-0.01116597860334378,0.022436972247482784,-0.05377384684157107,-0.11004586452024516,-0.03295132313222642,-0.04372940395710657,0.011858259472597738
ADAM12,-0.058735335360899026,-0.01884638410586311,0.037886328901550886,-0.03132997240500489,0.029871752346853207,0.055474135760192424,-0.010847734599988354
EPO,-0.010399905283067617,-0.016310190279193316,,,-0.01524261260980722,0.07002321767416253,0.0038892114216906638
EDN3,-0.01611934026711853,-0.016478487169626785,,,0.01608934372859783,0.020656104989555224,-0.007716228937911873
CCL22,0.03376222160354865,,,,-0.017251354483611255,0.010011131090188512,0.015835983402257208
CCL2,-0.05324261512146505,0.012223512480035854,-0.0028305793404149594,-0.018202996097015874,0.026009566141337925,0.011848418508487108,0.009859320891278804
DSCAM,0.06093663796056945,0.043726552342427484,0.03499044198330548,0.008777738205550839,0.05990541733627272,-0.009247801000688163,-0.033608893650929804
ANG,0.0037713239902467154,0.08442066989740855,-0.010418582712043751,0.009873143643615849,0.001945323471379491,0.04820365604901953,-0.010207912686793342
FBLN2,0.003796526419353006,-0.024169295625991044,-0.01561047308449306,0.09147171070418668,0.06341953425588176,0.06378219826374687,0.0851390514733323
VTN,0.07986847454155238,0.10885134851727542,0.03316778646847642,-0.03642087184447159,0.13319038779347603,-0.022073987622099424,-0.030319237242842714
VEGFA,-0.08031652800480446,0.02802363473785322,-0.005685926277166286,0.04654111145505892,-0.13008046335097784,0.026137481325379148,-0.06358442479141554
F10,-0.011403271364949723,,0.05992477122968073,,,0.16622619274310346,0.018863629676530817
SERPINA1,-0.006155853689660784,0.015454792422012684,0.013423702894176114,0.021897293293968285,0.004338846018417947,0.006437538326135065,0.041004938528802104
VWF,-0.024023406400725273,0.016486326542375366,-0.05039050931396945,-0.02329858896129618,0.09084961701589976,0.055244366916101094,-0.0017645128056269332
GDNF,,-0.01631018900900801,,,0.023854541528697974,-0.023871431643550545,
VASP,-0.031239299383455668,-0.016969204410149426,-0.022653661544621367,-0.04577519196461036,-0.012264990986181567,0.08607037634327663,0.0248436373406561
ADAM15,0.013486546428543734,0.029735469640594512,0.004688659760695129,-0.06562550893486506,-0.0041909729026138424,0.05791790207417074,0.04486476267728738
WNT2,,-0.015263918725960862,,-0.021343123867190134,0.07050569879678963,-0.0021172202225686614,0.06179425617881504
CALCB,,,,,-0.01654703746163291,0.0304506502130899,
OLFM2,-0.03479932842959003,0.013686581849175976,-0.04794622219399627,0.13550797502235945,0.05494117762028175,-0.06422230050656924,-0.023465120309890012
MFAP2,0.012688841263474934,-0.0007243261892877962,-0.06379163087339694,0.03837474298162896,0.0025840223937439793,0.04953803001553786,0.058887733850047475
HLA-C,-0.006562537794715992,0.010850998666729868,0.03320288737210083,-0.019528508091996737,0.026572515038832255,0.05971323451485737,0.07101650839491667
THBS1,-0.038853520194901854,0.0014675778287922077,-0.04094654435529089,0.027657721695979357,0.028369695897194434,0.015330500963034002,0.0201335588371486
HSPA4,-0.02273279319574978,0.05714362419101494,-0.0013079864481202392,-0.025200157127189943,0.012508526662794173,-0.015063751740110253,-0.025890233887595367
LMAN1,0.015608605749165436,0.023924177997531878,0.05521785501650411,-0.040756173913562205,-0.048507428504433674,0.07068946528367485,-0.04223718873797469
LYPD3,-0.014560703911159878,,0.030739125613504618,0.05940933661184411,0.06588662957751988,-0.00012205178128665777,0.04867995282396688
APOE,0.005939034384344994,-0.013333467363125382,-0.04373112514509622,0.25699462213726276,-0.007038004394888677,-0.02842884186353636,0.07879768112329882
SOSTDC1,-0.013790304304317727,-0.024801075413283146,,,0.043155416529833374,-0.011004790272483668,-0.031003608134573552
ANXA1,-0.02970511089224766,-0.027648476959406643,-0.06538675834354193,-0.08302238598592394,0.018773307998874365,0.012047027919473156,0.008287122443644202
WNT2B,0.07037028806781204,0.03979630135659057,-0.01654140702649148,0.023903761174763807,0.02843127272358727,0.037630051771232555,0.022999050727788354
AMH,-0.014990936985584987,0.02110145009467069,,,0.04558538636339662,0.013113204537635164,0.00785166466674033
GDF10,-0.01400570587906044,-0.03137865663915572,0.13926162057395494,0.020059876501087315,0.06772568464080539,0.036537597243861145,0.11260067627069736
EFNB3,0.026693624245300782,0.010836005416808603,-0.08077367675999167,0.006739861890393697,0.03413723974308076,-0.05826735283824029,0.0010306346648560707
LTB,-0.01809503165333898,0.0032899282382448467,-0.040836049180335635,0.06241191197945186,0.05093348368019746,0.09117433050943544,0.05451854330928816
ANGPT2,-0.054124635917913,-0.029737420665657474,0.0017634695426256368,-0.017207365254098342,0.0725630707761574,0.08266626669411246,-0.004371998001029105
NRTN,,,,,,-0.015179421514751181,
ADAM17,-0.04784707274299146,0.00013804719806519467,0.03430346642135394,0.11617667212671627,-0.010967774023491078,0.08459781189919201,0.04036264950701844
LRPAP1,0.04605551541494048,-0.003143796074594775,0.0915778377340181,-0.02491436535558962,-0.021902190038105146,-0.04321320609026707,0.0015455170599183176
NID1,-0.05300356724004313,0.030647747274813477,-0.013440574699875283,0.047003045586612904,0.029873055650733702,0.04004389791750167,0.04010699924824754
MST1,0.002061687326874704,0.08647545001001215,0.02780410776128307,0.08480952889267633,0.005497749119959695,-0.004956725787428753,0.015654598893447697
IL13,,0.10295648689360225,,0.08583801341277084,,,
DCN,-0.015017188782846918,-0.016099346090755855,-0.0038114385721095996,-0.007932657675875662,0.07250710180229428,0.05132706598955221,0.040949620887495396
IGFL2,-0.01232856683365492,,,,,,0.03687599907105003
COL7A1,-0.018486590344024365,-0.030732804656882832,-0.0034104534095612186,-0.05388209379948817,0.0176405062575418,0.07650320317924254,0.06957804601879025
CALR,-0.03953176291128113,0.03954024639108528,-0.011503373351978003,-0.06775502102382518,0.018371186944344017,0.08168062361223277,0.01730283097282682
PIGA,-0.04242434799473265,0.03345675288730185,-0.041195268568187664,-0.04253538344652057,-0.05440344479060814,0.05921950230159917,0.09178819224700391
CD200,0.012641640175674434,-0.02088955550804997,0.04531175092575799,0.177857770538345,0.06475097913471352,0.02791968446987233,0.023576603600717224
GRP,-0.019141591816007514,-0.01647848964976202,0.010461193488435801,,,-0.016649344319695572,0.015585817251394503
CDH1,-0.015770428786270572,-0.0009666917444363446,-0.038126604815844,-0.03114449613929825,0.024443064922235268,0.025408720947424898,0.020446255735986348
LPL,-0.11392097527403722,0.06627277384950982,0.023310946076560878,0.024946147225820708,0.06660361072470626,-0.05558724235324622,-0.051609440399340276
SEMA5A,0.022455144298845257,-0.009582328244060218,0.048541228623994334,0.016481713329233063,0.0016510317132383333,-0.014410942704410706,-0.02678868271188644
SEMA7A,-0.004441496703881274,0.005483863648241381,0.0498626973830949,-9.422622099975717e-05,-0.03023853388973966,0.07620041207752101,0.03335036668983955
SEMA4G,-0.03807778960682847,0.06370100405902575,-0.047515303990195525,0.001021581598098646,-0.0562102755437595,0.0042844245249995154,0.009618358744630797
SEMA3B,0.04936013349225128,0.10128067884142743,-0.044304412484695924,0.00034911961198012977,-0.0069127157513097425,-0.01527263573557565,0.030972644389385497
RPH3A,0.03753690175493977,-0.0013587781769046545,0.06839899785444825,0.09606088863701395,0.015881532578860266,-0.07038418457421199,-0.04470605478961407
JAG2,0.028696760036503302,0.004609247889895441,-0.027378163528721904,-0.026224135078592226,0.020663860904576697,0.07966947740795775,0.04029522098230142
CGN,0.0005578776896395783,-0.04083550920132089,-0.043839286992300885,-0.010239127772781995,-0.021134908050425442,-0.03145227707118199,0.07300244033454648
GDF15,-0.05175146313405445,-0.06510633721033467,0.0014032682126203456,0.017550861632928037,-0.0029487788764282685,0.088966010118754,0.03780927599165975
SEMA4F,0.04764175791441329,-0.026038177802835932,0.03204957351964192,-0.07723270877868593,-0.0027609178106884845,-0.04665210902687029,-0.0383595637884121
NXPH1,-0.016363258472421687,0.0662796822922579,0.009901516804968266,0.0028998513836408397,0.039932752079184564,-0.013205815714931577,-0.014171046699193338
ARF1,0.042799494962822246,-0.0036791523057118484,-0.006491061547988569,-0.05358438393501582,0.04168429305690243,0.037654613892300015,-0.030458055205288458
DSC3,,,,,,,0.07401697614306744
EBI3,0.05990791878365706,-0.031187392626717346,-0.05841467406511616,-0.01174821522833644,0.018237159362917966,0.023411128696254842,0.06555195834981797
TIMP1,-0.0653363465340713,0.011716994621484431,0.022094202450241237,-0.01523059045323698,-0.049081283526929455,0.0474757963405443,0.005091821507909369
SEMA3C,-0.0027107014148380526,-0.012204392779154478,-0.002359803798910169,0.06838864160645775,0.011614814367240009,-0.029696778333630203,0.07831381070292838
GNRH2,,,,,,,0.0412201592607565
GAS6,-0.044818366460127844,-0.01151338037586039,-0.03268107170978833,0.06462471378993118,0.03467755199237755,0.03261770251377848,0.03033757690029405
MEPE,0.04793658152730032,-0.03021676650580491,0.020158020141428076,,0.005518573828876019,-0.025692850686538475,0.038234566146770906
SERPINE1,-0.09963407133898074,-0.038493612826208404,-0.018252783282641398,-0.030409220110220212,-0.05412193181950465,0.05508602349766025,-0.02573150430960794
RSPO2,0.01919391034840756,-0.03572924630161785,,,0.12437787240861102,-0.034609678399788284,0.05363881470980372
SHBG,0.0348856713288541,-0.013143813070114278,-0.027455186785668242,-0.03582816836183279,0.051098425037035426,0.05363631402867664,-0.028324139132537993
LGALS3BP,-0.037533507765880436,0.031791765061703565,-0.05723264298081134,0.1435284616933769,-0.009847019041783076,0.04041147961570173,0.015389478856912957
LAMB1,-0.002693001941210913,-0.028132133596900696,-0.030185454422002544,-0.021255970369917068,0.04988697736117054,0.011169309901453064,0.010647173949011036
SPTBN2,0.03250400528711647,-0.024573517356390923,0.08056242886130034,0.0031003631111158926,0.023692235166216626,-0.04606928902295414,0.003622417416959559
COL1A2,0.0027719162163161956,-0.046004900085068114,0.007957850127758308,-0.04860942805240464,0.05507344865462824,0.028057637147502097,0.017038699349202806
DEFB1,-0.01098402697348631,,,,,,0.04777971809067519
CEACAM16,,-0.008932763835166698,,-0.04449316691222827,,,
SCT,0.209277865184655,,,,,,
WNT11,,,,,0.013150310890030216,0.06371233420713204,-0.007225845043479936
LGALS1,-0.016405166426647248,-0.061958436808353216,-0.03995307027647729,-0.015739108689732884,-0.08953622924955146,0.0645850910462198,-0.020468522752699735
BCAN,0.01573392335218348,0.14306237791219573,0.0023529676430954338,0.02564024067302849,0.0666097867984488,-0.02724221367420354,0.029914892126602442
ANOS1,0.002363604315843599,0.09634994213884568,0.028041512562262245,0.06967958338255245,0.10039752224721077,0.012338593681023951,0.020327858639083426
EDA,-0.015818927827920593,-0.003148933966271471,0.0852986997166916,-0.05017167227803574,0.02759350564001008,-0.03418203259293718,0.023798685520960216
FGF22,,-0.006982390267709977,,,-0.00511592464238422,-0.025556769557476752,-0.035630867527669294
SHANK1,0.06023447915576995,-0.018385984772647482,,,0.003773467197076693,0.008037733966907965,-0.007872850487837974
NPVF,,,,,-0.017251355639955165,,
RAET1G,,,,,,,-0.023181297308500493
TGFB1,-0.024052796209074755,0.07518393285989708,0.034061244338144225,0.002715773549920876,0.023259265297546603,0.06516664717279526,0.023403060564375768
MSTN,-0.02667260431995959,0.005244863124703878,-0.026640010156900474,-0.05988463356950918,-0.01953354553854305,0.004437550122191612,-0.035551412560613255
WNT4,-0.015513198132659896,0.01886407204999296,-0.03264987487268858,,0.001277294196164175,0.030426265145978435,0.04425372013680421
TNFSF4,0.006267007124206238,0.10048953781576525,-0.01736003964245898,-0.04980111804666998,0.01739055918268407,0.004622842715080789,0.006150358113962259
NTN1,-0.0903738469936451,0.01588483309704997,-0.013340027541057715,0.06964264406146833,0.007961386039734779,-0.0051535376382515685,0.05314513911203823
CXCL12,-0.0023812095830099142,-0.0036071361354084617,-0.013543934342263834,0.012789654997525216,0.0023225552938442692,0.0740760167427483,0.0621517893092101
GNRH1,-0.02341501835286776,0.044829546819574684,0.06997442702175796,-0.06861509669356071,-0.03649742725726283,-0.024015823355575516,-0.009537431727235937
FGF8,,,,,0.05906171461814386,-0.030712777131159576,
RIMS1,-0.010244500857014827,-0.01997391594804083,0.044636132818100145,,-0.018440357404922225,-0.05776221866960094,-0.030033000772343013
FGF14,0.0026926203507142547,-0.037288310819785286,0.10816199401672,0.00387384116596125,0.058680457422090944,-0.03802610576296275,-0.06220054520503861
IGF1,-0.0262831041784948,0.01806448681169673,0.04482178083142306,-0.022434833613023734,0.05582145583866953,-0.011006803771463862,0.041571196496092006
TNFSF10,-0.023322083544157022,-0.00564709195063701,0.05617185314771817,0.18637180083739202,0.057692050296322496,0.08789283837103327,0.029161212989941135
GDF5,,-0.013349799123434421,,,-0.03430002295010969,-0.03658508156652708,-0.005754295739696524
CHAD,,,,,0.08478054594462933,-0.02372626699474804,
RGMA,-0.01808722171840854,0.08050928510452365,-0.03361630062270399,0.0964795001265788,-0.027487406430174218,0.03538942217999068,-0.0022567735447357033
WNT16,-0.01736631864341436,,,,,-0.015179419511222498,0.045233769670098255
CX3CL1,0.022937376931487518,-0.04468806743737281,0.10573114921227375,-0.011659009084585977,0.02844779542836701,-0.07108363141920644,0.024560683406370208
FGF1,0.06246596724553353,0.040205850922085326,-0.027854107781795864,-0.013254647455983686,0.042223777341906674,-0.01990299995300104,0.09246743207102634
ALOX5AP,0.02788251084998901,-0.01066344793108619,0.012931371938398538,0.1012731996134419,0.014266919432448675,-0.03548859476426765,0.005278603517698364
IL1RN,-0.016210680478825328,-0.014337271583946579,,0.006504359821981501,-0.03932619645216373,0.02519537202737188,0.006360712777069681
PCSK9,,,,,-0.01504770221717743,-0.014733997881942976,
NPW,0.06530703530672961,-0.015968598977425665,-0.03400547327671008,-0.033996330929793,-0.0028180094649479484,-0.04903486329681881,0.0453537491821868
CXCL9,0.035837356794365983,,-0.0030671665219186473,,,,0.033421248823159964
ANGPTL4,-0.018094889489618612,-0.049986028523627546,-0.06593508501826345,-0.023509405119532416,-0.09244699832293937,0.04761242533473694,0.012058181361612491
UCN2,-0.01581892880351713,,,-0.04142355315725406,-0.026019075968389718,-0.016649344319695572,
OBP2A,,,-0.03195350319401523,-0.07113616494630791,,,-0.020882847745735997
COL4A3,0.0786945047689878,-0.01808104628221728,,,,-0.023285996531833893,-0.006976799635469822
NRG3,0.005101238493214416,-0.048509554515709714,-0.06187375376716716,,0.08560325090517651,0.0068258531497741165,0.10583637934010913
IL23A,,0.008916901734195064,-0.003529300836663485,0.056857215773537216,-0.015047696967908275,,0.0916635219488205
COLQ,-0.03741892553071179,-0.03797048383622122,0.02374770900489886,0.17203618380819766,0.042505041358029176,0.01046965565887987,0.02932783090804409
SCGB1A1,,,,,,-0.01704732692408554,
TNFSF12,0.09443269375264303,-0.022719968870437462,-0.061165965898913134,0.13664707641365229,-0.005732740368607644,0.049424816520300556,0.01674653916911964
DKK2,-0.01621834639746877,,,,0.0824475827110198,-0.019622222442545394,0.0414181659924438
FYN,0.0009904530812030003,0.0530769738438507,-0.030354972674581517,0.011917329976222902,0.0313149281203276,-0.02414147500716468,0.010368039395687666
ACE,-0.03723435932299924,-0.048863605118048783,0.07494075538996564,-0.0146219387124672,0.07281990803546268,0.09081729332469071,0.019348916782367533
IL18,0.037418098124539674,0.03734015860830972,-0.06724101677081781,0.06264755182153889,0.051293071677433,-0.038942949543912586,0.03136719148124964
PPBP,,,,,-0.018424457822633016,,
CCL27,-0.022689126226575547,-0.009561678310548966,0.06864311096286248,-0.02480390730807179,-0.020334596259647772,0.016743482289873313,-0.0139015573442742
SERPING1,-0.02485126056087006,-0.011494047001964472,-0.056293734041156326,0.031019260780489537,0.03764527544565921,0.047912735438915784,0.024706456063674873
AZGP1,-0.04268243127943857,0.0016914234187861475,-0.019774167904533214,-0.1293208003103762,0.03649223973671572,-0.005791049240562288,0.04143705573540231
INHA,0.05414157657476699,0.00422346803190636,,0.025461848383944448,-0.01278925792926051,-0.04437924855520772,0.1452656158841318
SEMA3G,-0.001977326960958904,-0.020403335391158784,0.08006632731144771,-0.022624048389180067,,0.14111272184245366,0.08805010335600257
OXT,,,,,,-0.014275360789197026,
COL6A1,-0.056040231100261816,-0.037700092727597924,-0.07833359087831396,-0.023072180721634975,0.012883283814529847,0.04713247542244131,0.011381734295373347
FGF17,-0.022981764798585037,-0.018982328956113962,,,-0.03806564807935321,-0.01937769631365021,0.10477992482419843
TNFSF8,-0.012951026775163927,,0.00746232952484119,0.04826904571926392,0.02307269686867052,-0.015179421514751181,-0.02836216609016182
FGF20,-0.010117561248475649,0.07889874605260973,0.005079867900087338,,0.056332174985810404,0.029871038126422795,0.03675487857257474
ICAM3,0.02124959028765433,-0.015865893509701443,-0.0270259060507541,0.015923054428783036,0.10616835802997435,0.020379741240394784,0.02068348074963406
LAMA4,0.02968613852123086,-0.01401035211386587,0.045189320493641376,-0.012065924410340783,0.012792630509888943,0.02434297287529381,0.03076964527768639
DLL4,0.0165468218337694,-0.0269393966844432,0.00770852485458839,0.0057123158945343614,-0.015975761758507945,0.08676124578238145,0.04429069569477947
SEMA3A,-0.014450815757827805,-0.02840339046958417,-0.01968544879435717,-0.029602318011155,0.005356753025283741,-0.048820492014863055,-0.026665817795783014
RLN2,-0.013192237973248939,-0.013752912507777267,,-0.05017161334167856,-0.013824366613249709,-0.016649342483754114,0.014322923763145763
C5,0.02755150763990971,0.008240807647131917,0.028109357485879984,-0.018069008341929815,0.006192186917748151,-0.020515770297660312,0.03628024032689599
COMP,,,,,,,-0.028364338689767798
EDN2,-0.01601977315257406,-0.036245339526677606,,,,,
C1QA,0.012724526952186026,-0.0001309139116126644,-0.08148378899689637,0.14316972596764754,0.06664760986484836,0.02171914480295401,0.05021534840893903
UTS2B,-0.011403271087897229,,,,,,-0.007778167709933687
COL9A3,-0.010404901574733337,0.0667392432054964,0.02640356920709228,0.11584877395993728,-0.03894817859430264,-0.024622732402006683,0.014883639749771091
DLK1,-0.010790581021261974,,-0.036630335319043236,0.05132469411784229,,,
HGF,0.0312765458868512,-0.020947214221046746,0.03019347029623339,0.025953385544921055,0.03236215614630526,-0.0485843341698266,0.04854225055496316
P4HB,-0.04897172767907584,-0.06596562418632806,0.056157150028352004,0.06063021979251807,-0.05084174540232612,0.10387838215829785,0.0029418588189133294
ADCYAP1,0.0439642363661256,-0.020265306256348658,0.010740517844439615,,-0.05180745531111343,0.06338719740481581,0.05023290400918053
GREM1,0.025790635694145806,0.04973236800400499,-0.061174139876616324,0.09836791253405044,-0.022746358641061268,0.006069410504671153,-0.05312696284428559
EGF,-0.003172426499186794,-0.025031822846055686,0.03031077773765031,-0.06339330089949194,-0.01690256820880464,-0.02096225601107605,0.02080633285709648
VEGFB,-0.049030591704026516,0.0067571743462878,0.006196765113079639,0.023229642280925628,-0.03723244471091396,0.023720620704697302,0.05585252349251642
FARP2,-0.0456238678348292,-0.009850096145038937,0.06393359493972325,-0.006746261307669846,-0.0064077454136656645,-0.07033101399637218,0.016542648667140343
IHH,,,,,0.02850895174554647,-0.016446955934492368,
LAMA2,0.007214224665044621,0.05304386933554917,-0.020397405297119444,-0.1059386807453955,-0.0005591316646203883,0.05503402278453449,0.04146790639295134
SERPINC1,-0.01220046992891914,,,,,0.006324446737485493,
NRG1,-0.022060152870097705,-0.027777631810773338,0.0011622178376160968,0.013235940974734633,-0.013835461887009739,-0.018852428935557466,0.005120446207393429
SPINK1,,-0.013752912507777267,,,-0.038156556911380556,-0.019964928362506205,-0.032006702747465234
EFEMP2,-0.02203504233027309,0.031133349380902495,0.12378260075839738,-0.032282505162065885,-0.046788543675328836,0.04883426448042285,0.034033678488929256
SELPLG,0.07368473157646868,0.007064564166983315,0.0413696323944433,0.09335259450802577,0.008573051919434766,0.03431009239126323,0.09388837238167219
GDF6,,,,,-0.019536353495987896,0.04071287639672405,
HLA-E,-0.018098333509802163,0.05562578396402195,-0.02498996008105152,0.09900163258091912,0.030708088284854856,0.08045765397299628,0.07742652466520634
PTN,-0.04452169810721863,0.05581863130878812,0.05289677552707206,-0.011134501654818012,-0.006418507016938803,0.0037963217551408865,-0.021543517666565665
CD274,-0.033605202300538047,0.008653404384894946,-0.029664632457747725,-0.048072359900372584,-0.036396324839676815,0.003786215832853625,0.006385470660349275
FGF10,,,,-0.030336826596918914,,,
CD14,-0.016503057977417485,0.0049181647917384795,0.020666969095649707,0.1665610955762744,0.058612402358926466,0.025871199393556872,0.023036746200183887
SFTPD,0.033820354222174026,-0.008318945737247493,-0.011362973939491545,-0.04547861350823592,0.028385098241078932,0.06326314637442212,-0.031074418144925113
SLIT1,-0.025293922778124832,-0.010223274818865183,0.010534166450133194,0.1272253673649149,-0.0029405725731054505,-0.0005784894599463476,0.044810348182570646
CNTF,-0.010399904288683726,0.005018817479288802,,,,0.005699199306495659,
BST1,0.005902481924414883,-0.02250763914696354,-0.027613323328596416,0.034913015944538474,0.03205299010240182,-0.028125273267690223,-0.03267395348908287
AGTRAP,0.029820560991708957,-0.011007877866813528,-0.057508311237953455,-0.04960565597424563,0.06349164720352998,-0.027370681160333307,0.01133094678004914
LAMC1,-0.05229283815803387,0.02150311440819197,0.0006858980235945672,-0.06178155479353961,0.0024758521891433917,0.007990442462855045,0.019822531290731544
COL6A3,-0.021562285953319868,-0.04315655121145096,0.02165330468308364,-0.016101799935793748,0.0504809338030875,0.05094024308781406,0.031842778648532695
FN1,-0.03805868561970063,-0.06435999967199257,-0.010076338415283815,-0.03690839865202064,-0.010503775948627045,0.040251912427189104,0.0013717746223705016
MIF,0.05615192683211557,-0.05773955882392255,0.012708247761135607,-0.017443199374030605,-0.10887367757881045,0.010386563829404302,-0.0182271733444035
JAG1,-0.05042334440570788,0.038636755379239635,0.04719853337411202,-0.05951728176509137,-0.002655261325340946,0.07073525762519192,-0.01424911361661548
NID2,-0.027375456805564954,-0.0355560199035187,0.05666176530525584,-0.06745164775474777,0.03982200582529578,0.07035000236927211,0.0216797779830827
EFNB1,-0.014417003135869313,0.054423801866952094,0.011140292107242732,-0.017860322512417193,-0.027824641188321907,0.011518245783292387,0.020129891952585018
COL4A2,-0.05172563697616397,0.05267494073682637,-0.03616090833439198,0.011969589278929363,0.07668539499578364,0.0730135174989498,0.019181063799158387
SPP1,-0.06438473514196581,0.0027359706626289837,-0.0010016073790752233,0.15069916608093145,-0.024152718378891738,-0.011711882361834533,-0.060655017860913894
PODXL2,-0.02821205885685114,-0.024930991245598878,0.033484024730905275,0.07210162853252827,-0.016456470636714203,0.018351061592864513,0.040270942425146346
FGF9,0.031652788379560856,-0.029821503915833394,,,-0.031564887970307355,0.030374981674840634,0.07138586460238408
ITIH2,,-0.022381629709927794,,,-0.027610089305073075,0.0518022713959746,0.1314956157193874
ADAM10,-0.006512530584339047,0.007749507539891091,-0.005449784874119522,-0.01608804028989865,-0.027617241466906518,-0.04266225038338273,-0.020579668254788793
CFH,-0.004772154020844182,-0.02800625505068209,-0.02680239288977433,-0.07204986434873259,0.07873394058937438,0.06094132958828703,0.07714745531243807
COL4A5,-0.002041601596283292,0.047774321631391274,0.02047949821177647,-0.012469153789047395,0.042460884678648565,-0.011971032304484593,0.05292225461226491
LTBP3,-0.023720815319614168,-0.005100188813887782,0.08287468030200627,0.0271141965643605,0.0126880750591007,0.05261029748661863,0.023240245296649267
GNB3,-0.023559846025829605,-0.022368919768740676,0.03976088529541766,0.14831709111447142,-0.03951524724986645,-0.012290435638294711,0.08917161091333244
COL6A2,-0.017538483450320084,-0.05710182326805774,-0.033033582147513084,-0.09823301306758463,0.011521224598913641,0.06652229037323285,0.009221855996805885
PLG,,0.006722860596900834,,,,,
GDF9,0.04760746617472683,0.05107607949838389,0.012101850282304994,-0.006808658482088676,-0.028348642909283694,0.02751635889557729,0.01322213253492315
NCAM1,0.09254901553542723,0.028587182852518593,0.054045487687197157,0.09126140734450999,0.006303837322368394,-0.027324478828427763,-0.017362455778484057
APOC2,0.02340973382771186,0.06849887857692716,0.03673441165053365,0.07057099110874658,0.03142609268321428,0.05787837295139708,-0.00717792927278454
BST2,0.015969241659248085,0.06357234896100777,0.008472084193773126,0.04821687156257945,0.07602159543035937,0.06323204086404652,0.10808411737813543
COL5A1,-0.03083471937622172,-0.020982569407261786,0.016631090172160926,-0.11013526271757569,0.003149632760064602,0.060869301797887014,0.023983680194477226
CALM3,0.0901172862288952,-0.03432760409371423,0.028508598946139187,0.00023199011493831552,0.06643200284871152,-0.04934933547196973,0.05917923214523754
THBS2,0.028437722740666083,0.02618174013521781,-0.017135990866649006,0.03663217651284157,0.015470462333990423,0.02124758547028262,0.05047569605915178
SERPINE2,0.010953086889939343,0.1067920967785341,-0.00887118897304228,-0.10107097790822349,-0.034425056921329834,-0.03388914182729376,0.03941567619294689
EFNB2,-0.03253726414626488,-0.001061501437453631,0.03969269720506253,-0.08015182851958226,-0.02202479544567488,0.04051016607983005,0.06018119827563618
PROK1,-0.01680121683178071,,,,-0.013824369680124,-0.015612748063156434,
MMP9,-0.017366315753541608,-0.059539311646114146,-0.008451560989987408,0.004999478012888086,-0.046119982604077916,0.03288161370068361,0.009585315991311388
DMP1,,,-0.030519420512910633,,,,
NPPA,0.041370941662184725,0.05825174218808025,-0.0023615378990820366,-0.06691421640494954,0.0015231822650954865,0.02255113187181566,-0.024879367814198045
APOB,0.06086247341541441,,,,,,-0.018858775374181857
C4B,0.006575612191281819,-0.02385899661953591,0.02276878643952706,-0.038712374785805505,,0.0979665669911697,0.11619127148630017
NTNG2,0.04436130347622632,-6.707005508979993e-05,0.019764304536950425,-0.040400883711030275,0.011313786370544249,-0.020565642946683962,-0.010681680044279926
LAMA1,0.04274093178054763,-0.0015047476431082043,-0.04464615727775835,,-0.02019577463804062,-0.017746686140881235,0.13440945007379268
UCN,-0.03093609550055266,0.06008779375115689,-0.04302077371233377,0.0600649825466728,0.051470625565363935,-0.03526958036343342,0.09449338706980238
ARTN,0.046775057674093797,-0.015968600162018013,,,0.07702522287186273,0.04941869276329652,-0.03829877219656262
PDGFD,0.04183508695896695,0.04737020207770606,0.010939531059526006,0.051425216839526076,0.06631128031960662,-0.014444352797042,-0.011741455045908058
EDN1,-0.04796992941977588,-0.029785665994984462,0.005348191539764076,-0.02941450095601976,-0.005886705861006515,0.04139249218648655,0.07802979176556739
ARPC5,-0.032550380752411776,0.017558523910233093,-0.03357899765195509,-0.01966212211185455,0.027657594178385713,-0.017735368565914955,0.018994903450747842
GSTO1,0.06566972724046304,-0.007768576040066632,0.033674335008235225,0.032416459235069875,-0.010185431639561452,0.0050730547035656385,0.05412835084894218
PROK2,,,,,-0.012012296424943359,,0.07854551910650381
SYK,-0.006085826200364835,0.008503102013332669,0.004194175360975019,0.03930132218493452,0.07529031485539639,-0.05031580088176728,0.023745345270625034
CD40LG,,,,,,,0.02049695317954234
ST6GAL1,0.09660367863898972,-0.08259179281683207,4.815969301516902e-05,0.08470411290240111,0.07241446028029079,-0.05717736437726207,0.058160243369232215
