,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.15164384789882263,,0.05355000136089151,0.10423329002474181,,0.006198632559204922,-0.04282505712404763,,0.06527447212109685,0.04683989371739314,,,,,,-0.07615435174649486,0.0029943218023480308,0.04140195081043354,0.03573048678675862,0.005208608320877472,-0.04365770293230387,,-0.0007446554099129711,,
PDAP1,0.015079633255874343,-0.045049086953266065,-0.02801843562654637,0.012360587918516035,-0.023350117958917834,-0.005751666189703043,-0.014869385939545107,-0.06902187335142464,0.13798181959630504,-0.016961882232990454,-0.035608181954766754,0.0312958360451186,0.006620923856974783,-0.20598078861041383,0.051435657197586436,-0.08271107274561179,-0.034458132175440706,0.057539100608873364,-0.0016081922357194303,0.011558086265465627,0.047080515250843266,-0.03618828395102896,-0.03214509297534035,-0.0012165940474849577,-0.00038821590502116675
QDPR,-0.11948750238986083,0.04964025926937541,0.021698849770688748,0.012037218461703357,0.026005966360528803,-0.037900022840572214,0.087077436649748,0.039501411190070626,-0.220389418724199,0.013577997317928634,-0.03648496391894466,-0.3821822565704305,0.0234909122851958,0.06826014644738701,0.03235247464730167,-0.041743689698257536,0.0020701050148958953,-0.19317204407019667,0.031012555735512513,0.07413451471868618,-0.03829155616013584,0.025755034760505426,0.035437207523294885,0.15479156754359036,-0.016458939086561198
POMC,-0.018945265809871933,0.1412229821479757,-0.022701978599513065,0.04338222166293954,,0.018416609319436606,0.022150162434988897,0.058529041497579815,0.01677356071176242,0.0317256082309123,0.015839223711361178,-0.06481230284555173,-0.025453476330990016,0.07648243078684207,0.0535018560202034,0.08398825312896252,0.0009199957361013237,0.07697303807236543,0.022288956704534513,0.07570349736582475,-0.007949184226403061,,-0.006419596843350087,0.0739043142903397,0.11668812861575215
CCL18,,0.06447111702586347,0.019368517336873944,,,,,,,,,-0.16372757379910136,0.05630459761966565,,,-0.08888744995692503,,-0.05267238237043247,0.03294120051471496,-0.03680133225815424,-0.010165083852795626,,,,
CCL17,,,,,,0.008105423666772764,,,,0.05580043478225224,0.005514604596835578,,,-0.044314846471300705,,,,,0.03761687127848577,0.09872791244015676,,,-0.019790904620368432,,
VEGFD,,-0.01996862410997155,-0.012077061341462832,-0.021955585413503356,,0.09472821880354931,-0.0056195895251678575,,0.060554100044584995,0.026706373200359353,0.0703180482239254,0.025359308283954433,-0.017197397526621066,-0.004942814844947884,,0.0418051064158813,0.06108504408731705,,,0.08436751170903356,,,,,
TNFSF13,,,-0.033965077019174686,,,-0.004175565271785643,,-0.0057295183278673525,,,,,,,,,,,-0.03660549600587608,0.016177989411669463,0.0016482968630198121,,-0.03224762719920093,0.10858570244918754,
WNT5A,0.016918402191167307,-0.06554510151056911,-0.03778016655959357,0.014344483052993375,-0.015001798215620633,0.011920595027143753,-0.06732239094618996,-0.15400590606456183,0.039987406489214936,0.04357003481867167,-0.04350364105523021,0.0776228794127321,-0.013405165734148522,-0.09785212667165549,0.08029798117071421,0.01024156492239089,0.04750336612882791,0.0680108163802675,0.11539487282120697,0.09132861319780287,0.05437723185049341,-0.07109471237699666,0.028936527142772842,-0.11619955012890144,-0.016079388864327873
CXCL8,,-0.01924239546945253,0.07866440693552997,0.035704024406248085,0.029728281398401616,0.012512171982279616,0.005190924658121508,-0.020603793814123417,0.04807825937106592,-0.03439788280611991,-0.03786342997031501,-0.13934893289817663,-0.050455317060910325,-0.11210149385143359,,0.35396240978069776,0.10479402928012273,0.0017004041816812373,0.12200362201436764,-0.062309635912739025,-0.02501648018659033,0.09819997107147521,-0.05588353328522419,-0.12774069454112655,-0.0356558224135854
GRN,-0.0013363119157099336,-0.09827374356662992,-0.0010795500335591935,-0.06815362572200397,-0.02393275279149163,-0.013489424402652616,-0.08277511563874276,-0.14113677393440197,0.028704125165299365,0.026019473102025306,-0.06220130153222367,-0.32619676350097654,0.025661637836143253,0.06683973207415732,0.11756537600741943,-0.06612670525296238,0.14687800808234372,0.060089595034500516,0.056535783401648824,0.05590326531469811,-0.08334797874540677,-0.02832938919307077,0.05351414360696491,0.10521356431716429,-0.09787757114855963
MIA,0.00691060015682541,0.03278577598607573,-0.017378097881663262,-0.017495005357845594,0.0482358918620408,0.02645784870112008,0.02059819089187949,-0.0167732724762055,0.024264619169061658,0.0029681399150689775,0.04277095999878239,,-0.023322760608767843,-0.043155502371652735,0.05573935479711373,0.06710244918772137,0.06485566783880554,0.059847880084878236,0.06091654011446789,0.014518109454482918,-0.020023085368184007,,0.029749311152502667,0.022238940627348405,
COL4A4,0.015675693208282077,-0.014968900505363857,0.09269930436960082,0.008704166654328195,0.0003688343176109559,0.01450372672519639,-0.06205853860692181,-0.032514552086649696,-0.03638085353218944,-0.03068854177904685,-0.008929934151883801,,,-0.05760143140597774,,,0.1207942633876246,0.06543936086227095,0.10085961283350611,0.002262026604816538,0.02257952637485437,,-0.0029153090150198326,-0.03084579600728118,
TAC1,-0.021188858591222385,0.1910611727847698,0.06851899521329373,0.06993363909444754,-0.0628843028750767,0.06622130842192579,0.16206836023504975,0.15232727302670088,0.04063489218609484,0.06508984138695018,0.12929304465382796,0.33476768773982474,,0.3872308637084573,,,,,,,0.045024623731599475,-0.041019455513841736,0.02346438987368989,0.2193989848234076,0.26119615813200486
RARRES2,0.06334895334329346,0.040196988921686765,-0.05082152400250282,-0.019709848950635593,0.025914540405303284,-0.02396092385813896,-0.061471301366116525,-0.15720682970704303,0.10785928626972062,0.01930243629444518,-0.0008340241266545865,-0.1123166039343574,-0.04319566349500449,-0.17576005973062753,0.051853013461820356,0.07411281984621446,0.002396435234559097,0.05473118826715171,0.1581140105167024,0.07694375121472216,-0.07930445059156271,-0.07854241196357442,0.05211833303928394,-0.14520781393590498,-0.039170955140385405
FGF7,-0.01804231742960594,-0.010149962460587074,,-0.03657749375884279,-0.048929367137408995,-0.008189975452209734,0.022617296663953165,-0.010503072135254688,0.06477555067263503,0.013924118798848837,0.0729818929943175,0.10846704036893748,0.009570581538891383,0.011632381385034711,-0.005186125357692862,0.05698078766511491,0.04404095997075364,0.035269814459716886,0.02492782911238727,0.0890132406138721,0.014084220379302197,0.11205381951220544,-0.03231752376099933,0.028979388134144884,0.055449636015986875
EFNA2,,,,,,,,,,,,,,,,,,,,-0.02018884916612435,,,,,
HBEGF,-0.010817918470481884,-0.04734944078030427,0.02123222755593697,0.031779681591726124,0.029354940541532,0.012014320787221,-0.014020577530865079,-0.11767171930911426,0.03684748284660354,-0.06967581944728825,0.005355417674165729,-0.22262822481908667,-0.02518786848163221,-0.05209405392711219,-0.001543938355430219,0.08015415129051351,0.02579025829058145,0.022330925710834698,0.04395248793137067,0.08613508560430505,-0.04789457462089445,-0.0006169830715376561,0.07942594635761041,-0.10399135247733915,0.012896213951963834
CSF3,,0.020193158651676115,,,0.04453618775555826,0.029083309090558306,0.03364968279762283,,0.04018044036885679,,,,-0.025836101550993574,,,,,,0.12983387645709188,0.01033521551928592,-0.03195196555972411,0.042518667529654205,-0.02083676945785569,-0.09437368321543073,
PI3,,-0.06281061350988276,0.005191727633178405,,0.05514191084875267,0.04743504622225103,-0.017896736620303805,,0.027467493112613876,,,,,,,0.05757416840946402,,,0.09639970706895606,0.003943990548531933,-0.07830948043475228,,-0.016114030567529185,-0.028919478172230464,
PCSK1N,0.10237232584605625,0.13989221247772957,0.0084405499815764,0.12416864585231009,-0.035208460681498153,0.005293992695703605,0.014196600806133533,0.09801677783044233,0.07677246411905304,-0.06110723721868231,0.08686879466022474,0.4363129507224683,-0.03337963700406351,0.38874747474273585,-0.014375460893269387,-0.07598373245053373,-0.008633160807183486,0.0023559801612689,0.03510148918960219,0.008844620454386937,0.08004553026967665,0.09466604699676098,-0.0077566506284764474,0.2724649830119939,0.17408048755806899
NTS,,,,,,,-0.04773806527911138,0.07936743181904084,-0.04559123901137845,-0.007572454930532181,-0.009402869759309498,-0.08350892616774187,,,,,,,-0.00615818774232702,-0.01214096977030475,-0.014708975724026623,,-0.03085641423983253,,
SFRP1,-0.030830324476282204,0.03633557218476247,0.04193388859486147,-0.021779193781354476,,-0.034750390408808104,0.009005713093748058,-0.02648943896243178,-0.030451087113259803,-0.007327758187416391,0.03176227519677043,-0.14000887932448233,-0.002305332377085139,0.055761919295389935,0.07501187227083309,-0.10627614226299362,0.10797033636936193,0.004639333352822401,0.1501879439868411,0.13643246446991922,0.07353035457983532,-0.02380111735184813,0.12631145960553483,0.008525276359201908,-0.05896337293200762
CXCL13,,,,-0.01734360885951871,0.055317305592979565,,-0.04632254292815749,,,,,,-0.007226315435125558,,,,,,0.05460596414213719,0.03180581928941144,-0.07255814496522753,,,-0.08682925436289572,
MICA,0.06990050474240175,-0.05513497092583159,-0.02632519264836941,0.03701699746312676,-0.028460533266382294,0.05394666798124263,-0.005140954463630066,-0.062091611584148956,0.047196066536537074,-0.0239032881961562,-0.014567988591143468,-0.027296474103293233,-0.0753597260040106,-0.14541246526831889,-0.06799466328755505,-0.07302989159254002,-0.08138004691725671,0.06152321615249218,0.04021070797246125,0.08784464095585211,-0.023179468600233486,-0.08446368914074885,-0.03036831414712933,-0.0021276456683287934,0.012091899932794768
TG,-0.024539287918097938,0.039707503646385665,-0.018108108111500126,0.07848105734580904,,-0.006374203444552949,0.045875878573369396,-0.015880730104415108,-0.011411802584890364,0.022610881605368973,-0.03271214731704644,,0.0818290115859283,-0.06656715235496281,0.05037740461436284,-0.029478149975044284,0.060614370124552834,0.05597094940030623,-0.016759253659486693,-0.007121206436094555,0.019088236807558973,,0.014187452234840307,0.014657048807704647,
ADA,0.007656532874961606,0.019987504055062073,-0.03123972466722268,-0.008192038859035418,0.02275078239926673,-0.015016561727124123,0.07782601687995525,-0.07024579885248382,0.059553045908385754,0.003287793092644364,-0.002621285490920059,-0.18807896192212417,0.016802355206578853,-0.0591519830101726,0.019621005746140886,-0.22787218907693055,-0.017253036837074603,0.05745155406622098,0.025948374601498143,0.07724760936824762,-0.01941747237056682,-0.077242443755253,0.07141767122577403,-0.03533327042658982,0.21681655748504508
LAMC3,0.00010718693503498508,0.006176359196349768,0.006717178262211821,-0.034299041299770405,0.04044654278981418,-0.06076178558378866,0.06462067776697776,-0.06697510197866982,0.13061215390275213,0.01945367547109724,0.0398374872311775,-0.11646830328165896,-0.03635411348880545,0.05631272679619032,0.04897510236353113,-0.23310962078956007,-0.00334569132353495,0.022537560810114633,-0.030384311111517927,0.05656989358071945,0.003616017377768527,-0.030603233615449286,0.018908081075184033,0.035093643706676565,-0.10628519317214974
CCL7,,,-0.002651432421999596,,,-0.0327085166830372,0.04153713722954687,,,,,,,,,,,,0.07749492603364293,,,,-0.021834914586039134,-0.033364570422659535,
NGF,,-0.03476093078650353,0.03884281539972535,,,0.0955681178401419,-0.00035878251342380573,-0.021603885674238755,,,,0.09421686296366953,-0.003024877896465191,,,,0.08120548830498996,-0.010856121148692673,0.058682982309064664,-0.03422262416452403,-0.05240671300772458,,0.08341926949784745,-0.020555565750724047,
TNFSF15,,0.014238547777095852,,,,0.011133833884272028,0.09896193611797022,-0.02563117590126857,,,,,-0.016452937292924748,,0.03263842929118728,,0.028592597315282978,0.12394943451931006,-0.02890353635624456,,-0.016661152114599294,,0.008071016648362397,-0.08115278355264449,
HMGB1,0.011999573053393501,-0.029212940265092004,-0.06354098908916339,-0.005550350476634437,-0.05726704391642844,-0.018575019989938536,0.039223638316071376,-0.06218771894791748,0.019868324606953282,-0.013884346686129482,-0.03675417031959603,-0.1751270972219953,0.03767370845083712,-0.015538267311053271,-0.024867222111182575,-0.25339560628945945,0.020634739626096497,-0.0888126161429326,-0.12909221013174121,0.0569229092688546,-0.04385744097210099,-0.09898650389271539,-0.014691967819416014,0.0518727045641996,-0.046158296207138315
ITGB3BP,0.03376032781543725,-0.15129694831098664,0.0014349082082120291,-0.02891316961452943,0.04504806046083441,-0.011395294215972624,-0.020822503030543116,-0.16854720494317002,0.09430154770872587,-0.029436095415520374,-0.001582425074506568,-0.02907313305826408,0.05854396149054554,-0.19240083250078216,0.055199502458256354,-0.031038382488308848,-0.011324817648511478,0.019824458841414254,0.0515566273653793,0.09087182916752533,0.04469347091881579,-0.05264894000022945,-0.016168879366066948,-0.13894699900649843,0.06313251918151408
AANAT,,-0.0008048998503004281,0.050470908101590384,,,0.004969230876369031,-0.010581906569880273,,0.07272175418535531,-0.02717979796856347,0.035710392700117444,0.009275100738260683,,-0.05347554065954397,,0.02876349515822921,,-0.006805405207616307,0.025208948529146506,0.029721065292722386,,,-0.02310225019552837,0.000606728375416634,
RELN,-0.020343720273442275,0.06208799786914352,-0.009583695412522672,0.06409845513367286,0.0012757914485131056,-0.023623223312405527,0.06197000099467498,0.0772348490368355,-0.004761093850040518,0.015615595336229882,0.009796088585070252,0.0059191619611180775,,0.14056911107381195,,,-0.022808103695094502,,,,0.02791374667584137,0.012078291362724343,,0.1206225387961798,0.07901824836592096
IL15,-0.013655828899497563,0.035760206677662124,0.022423505624210104,-0.012759033106836959,,-0.025008334243472864,-0.038250845356796,-0.028906101356138095,0.021434549022237022,-0.0018025116134478653,0.008813270915134458,-0.09370297530961945,0.01117787136338841,-0.04866764430818678,0.08068247388958782,0.0015459956684980322,0.03280301304768433,0.05314837286584013,-0.01572151608619548,0.04766172874143207,0.04160938228169264,-0.02748134018707675,0.07973399519858167,-0.03426634949686426,
UTS2,,,,,,,,,0.09416392189998264,,,,,,-0.010759381494563926,0.004011126930804775,,,0.07973239086161661,,,,,,
BSG,0.08562259597145559,-0.045928451694980665,-0.04495098920130426,-0.001930388901646268,0.035473607258406654,0.017325751134376316,-0.06366272127098282,-0.006561527763965451,0.09898893904635771,0.016601570472460015,-0.012826365748291307,0.3226136742738129,0.01395493124072116,-0.24337801804621545,0.13821621895380753,0.3381399051842431,0.0037663722019531313,0.10958115877063454,0.2468134968721996,0.1265332111934861,-0.025307004211777236,-0.0629597569957653,0.028647515437601457,0.00628331730286406,0.0941353231217074
ADAMTS3,0.036685272857180685,-0.023384584398021577,-0.009743016415475193,0.010247273794377898,,0.027499363720552034,-0.022939576336894463,0.09342118776261986,0.12230217956709903,0.014123019797661607,-0.006652545799239262,0.009733109743293819,0.016211315760783485,0.013596572577167246,0.07923613938716662,-0.26751006896499474,,-0.0374500912838699,0.08042143574448231,0.022587172266486984,0.053946041950172025,-0.010489284139545188,-0.021277863922789433,0.06054757287457598,
CD34,0.04403582708601827,-0.03420310044555784,0.01378312832048022,0.018188840809707684,-0.0420689889928227,-0.049687396771741506,0.018570500336325468,-0.03282183469141636,0.07914521038458683,-0.027255468288612507,0.0049185273918650515,0.05647551061332453,0.01817719244913941,0.08638791285794224,-0.020631064395303853,-0.15509606579745508,0.009215891589997681,0.11012166602925254,0.01856020331802664,0.022130086717451456,-0.036452852911084105,0.14826077869994933,0.0513361806638044,-0.05394478877553389,0.0045545504447358125
CCL23,,,,,,,,,0.015002559262812108,,,,,,0.03517029821556445,,,,,,,,,,
PLAT,0.0390388722586361,-0.047695627150851336,-0.025103662908593966,-0.033057651212833335,0.0071767625307906395,-0.04722144907071054,-0.006393234887672065,-0.1964954240729635,0.11324465171499346,-0.10322456697027926,-0.0163292247364671,-0.009993779978064209,-0.04039183588094993,-0.09683393118023957,-0.030978848697403805,-0.24843544821592106,0.007249632841268194,0.09485155095483803,0.021919873670208614,0.061756307715306887,0.061971157264517594,0.04931545204679895,0.0195927627339659,0.0288771577397898,-0.008850016368334546
NTF3,,,,,,,,,,,-0.004592889767338043,,-0.023797982726916314,,,,,,0.015305785385011345,0.03619957598714953,-0.0017154171773276028,,,,
LTA,,,,0.006225564237801182,,-0.006520869186982529,,,,-0.03202994426363163,,,,-0.05513168785890967,,,,,,,,,0.02330447235697925,,
CKLF,-0.055148525117943124,-0.03686821416121392,-0.0042339982192461725,-0.0826895899183115,0.02001920403408424,0.00017321013107545705,-0.046072892380055186,-0.2401208527381443,0.05361088132259383,-0.017705867711676697,-0.04381149369322076,-0.23399643109645316,0.03681523018368214,-0.2302008201804002,0.11475902700244163,-0.10332322836715077,0.02250528855515004,0.05808224089179102,-0.0002427126255300324,0.1284650645645967,0.021330179319921455,0.010659977511865988,-0.056877527846979845,-0.10515264977493201,0.054477879687248355
APELA,,,,,,,,,,,,,-0.030330108115908562,,,,,,,,,,,,
CD24,-0.03941580421753842,-0.05754137120694616,0.051472918503795415,-0.028634293424819924,0.04299136571409496,-0.003523614967868222,-0.05146556779148928,-0.06935514198048646,-0.00979389827800727,-0.022951606806557282,-0.15730229274594493,-0.0012193281230988744,0.023077982746445524,-0.013927616144977962,0.13480237071539256,-0.12934374919804928,0.02260177682731576,0.1047898721162981,-0.03471233665865702,-0.026648599597044763,0.06891521694610907,0.05510062722017076,0.019153457946855454,0.06926447427970979,0.06260485204417816
HSP90AA1,-0.06768654318278151,0.09311581321851922,0.013534519349217193,0.004246385854249017,0.003951040147123774,-0.055317734941029914,0.11914786831809292,0.24860385915476288,-0.09084177735494442,-0.03736613312175797,-0.006244168127362012,0.4685589295203597,0.03154624332424519,0.4112136344125091,-0.04638075220703098,0.23739678522305138,0.052323994113941785,-0.08551037723578367,-0.011803870092134244,-0.08125764467077,-0.03659694239643784,0.022147192825097497,0.0033353743578574354,0.15167434352471826,0.07672117293362694
BMP4,-0.006422810849259737,0.04509904864235742,-0.04789894872476154,-0.010254494830174809,-0.0549400182553426,0.01954161768320529,0.024071313280050258,-0.1633043884893048,0.0040596837945468,0.017424823675253283,-0.0482768826722047,0.1179366384378468,0.05905524951934845,0.03448533983990776,0.06790503875269598,-0.05291444165548489,0.05576822128285556,0.0579239849778944,0.016286625148245946,0.062352719345232614,-0.011506177379694718,,-0.015827216257018044,-0.029554506708803184,
SCGB3A1,,,-0.028629380526954983,,-0.020294338229754138,,0.03210913964130458,0.0017172241082395979,,,-0.039004781236559,-0.041210769944903754,0.06915915483766498,0.07722230566270445,0.05513006566986971,-0.058419572181799925,0.005275056211367807,,0.004359466860357227,0.009896202429979972,0.06731345620910163,,0.028039008222997364,0.0690105022504086,
IGFBP4,0.05926153390687187,-0.007828628894770302,0.003781578113315112,-0.026375749801604852,-0.016370662534023406,-0.0883035616852482,0.007577089894609695,-0.1561696487380238,0.13286242130772385,-0.07258194300217685,-0.009577993751505528,-0.09808039942818356,0.049480850244146016,-0.04210778442798024,-0.058015261750580846,-0.15539820967526666,0.07171579385565707,0.03002613231076466,-0.04991668947105648,0.08511181634718386,-0.08745870022624921,0.08448527740393312,0.05870450283796339,0.04254500506809794,0.015729058051421576
RSPO4,,-0.0424640407775605,,-0.01924062347971538,,0.006601195904815221,0.07748679385792992,,,0.021392145725956744,0.03095975005788649,,,-0.06261342225231338,,,0.0538723008170827,,,,-0.011024514609938398,,0.0021090533755768843,-0.020578405896934368,
LEFTY2,-0.024296661147740012,-0.044430409559209724,0.005837190357378166,0.0215623831333451,-0.0015344072792072522,-0.03557535660026336,0.005798307889489242,-0.0865647496325434,0.1121907441954953,-0.05067115926988585,-0.03585687868961699,0.04359186097308163,-0.018603169371806075,0.03014061025300128,0.04251464828710606,-0.19962363908110395,,0.10002902924022382,-0.04329320786855961,0.02115289531396503,0.03211446927506376,0.03877328327167337,0.03735831973717563,0.058439093573231814,
PF4,,,-0.006271159496942956,-0.004661046953246622,,-0.02853753640974742,,,,,,,,,,,,,,-0.016481440667673257,,,-0.017412230348831298,-0.033512427995343326,
ANGPTL2,-0.025933432682255217,-0.0331015226245505,-0.01501580807880556,-0.05679809726535291,-0.0060406608284317275,-0.020193703027737254,-0.017320840377067416,-0.25560949255519594,0.06629617161492751,-0.014610493016287609,-0.008374112198507765,-0.202590084002072,0.07097312459444513,-0.32547320888105785,0.03290399577943015,-0.05499764407916663,0.04195792270152404,0.03391993902990272,0.05496622418004377,0.012906671049128897,0.021481731854593237,0.026814778924876954,0.09002379848631356,0.048448035551964676,-0.04011620413552301
LRIG2,0.011949313789904143,-0.027858132331602715,0.017795694460523006,-0.03119771556588577,0.009619759976243487,0.03940432798368989,-0.01900010399698836,0.0033699413302148433,0.10903639070079786,0.026907360420032913,-0.0302621500151483,0.03092107433576036,0.06560572195040335,-0.12308428311223907,0.011516211295471371,0.10205908111925976,0.0607650832654233,0.04105172768857509,0.024438089495164263,0.13563070156447773,0.047817068506096023,0.028494661514611747,0.03557788264220302,-0.004297851932789162,-0.02693039979343315
ICOSLG,-0.055214991638153015,0.059111691726627336,-0.04281075313196009,-0.02508016065614669,-0.006131633182045044,-0.020884960918299625,0.01769387297161922,0.0013776935671832415,0.05032363024316647,-0.009401845954023083,-0.02739432324711823,-0.11412828183673207,-0.013720763529424815,-0.09453943847196866,-0.02505481247263985,0.036222433938794554,0.0717714599786072,0.03391307390584255,0.14092929496743867,0.10557782690547413,0.01562783746683255,-0.03832894456683296,0.06966076152354816,-0.02578533344545757,0.03757395046060425
WIF1,,0.25571726327237804,-0.01962059692556672,,0.04247005265186538,,0.12281989585545812,0.26160528118420373,0.02944022125230688,0.01498585858381764,0.04976741656552343,0.30584822045664734,,0.33415417940050074,,,,,,,-0.060977989138833004,-0.07527136631498943,,-0.012709573458371176,0.2051721835888273
NPPC,0.019252654855181968,0.0317899640612407,-0.06280782217772553,,0.046260423873463345,0.003051907407638398,0.07767279670936175,0.14899477131910324,-0.04060798873239217,0.03965027751306723,0.012516634089751597,0.13303616224424694,,-0.25992360944533655,-0.03589258220605967,0.0756032598649531,0.028673350506975233,-0.012579201564550696,0.1179884966300068,-0.0026974821542453007,-0.0771377887256739,-0.06428640682653329,,0.07016754596752751,0.11033395004259401
LYZ,-0.0424381161327174,0.039555626654327526,-0.02681079002849291,-0.07482405829045434,-0.06588511438179641,0.029535126146595446,-0.04034288614961581,-0.07094339276833127,0.08828324075102273,0.06599437515209174,-0.031172044191204656,-0.2880043999068257,-0.003349521973324359,-0.05356104006430263,0.11163807556904513,0.07065894322423767,0.04254386982130647,-0.04311762975221203,0.04317034444554765,0.08215554523673332,0.04271409821375433,0.022519926284875605,0.04342025920735171,0.018399362215173205,-0.0413833599689388
EREG,,,,,0.08335027921483,,0.020369429036642985,,,,,-0.06512913289036404,-0.021753503003925985,,,,,,0.1066380045014433,0.03344662767020741,-0.05882921006047578,,-0.02755659422716375,-0.030657718763030858,
SPTAN1,0.1225427055775473,0.10287108656428522,0.03874328468809074,0.02051575997047978,0.011679390496715463,0.03183205390194753,0.05708277403026783,0.1449297600251805,0.07183421215404127,0.002027980402436595,-0.04700867742007803,0.4393591038951962,0.0520730657474276,0.24190668651301622,0.010847347349725645,-0.13249482551820274,0.04194267129974991,0.018849761080642163,0.12383994425672615,-0.02146701604852511,0.05303038814728686,0.0038605361138087523,-0.06344328839961828,0.18754431652767128,0.22943494950512955
PTH2,,,,,,,,,,,,,,,,,,,,,-0.012757387369602089,,,,
LIPC,-0.031417634347018164,0.0011533832845190177,0.01856583323646422,0.05647857743852036,,-0.010241292366847997,0.045678719837353665,0.023836355347473255,0.04902104614345067,-0.02013761917548475,,-0.03030089894421047,-0.027199961064828367,-0.06394822098594459,0.12539033826903348,0.0070259186915307545,0.03281469983242268,0.0630808411313931,,,,,-0.03931223323330179,0.03555496784306035,
COL8A1,-0.03042219370093848,-0.15291536818671198,-0.026512410374726344,0.008937517360806996,-0.05177177434128325,-0.04549503314710977,-0.04600536481943981,-0.1508762927595303,0.05401877900901547,-0.04880928086879972,-0.06356119353839557,-0.21068668091720402,-0.004302620062330904,-0.2239187777673238,0.06900054373812498,-0.08219410548088377,-0.012478487667800672,-0.00034792614112072375,0.0010107177284588997,0.04267048863867683,-0.07244165335584728,-0.004325566199691049,-0.03876032765391695,-0.12591354044967845,
