,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF296,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
ARF4,0.04193399850419739,0.10454080557696395,0.005019585118490798,0.027316079984555142,0.054488935388534956,0.017694136028565944,0.03059005417222933,-0.03246277825751385,0.11906212908039841,0.01667083832339936,0.0995781880196719,0.005277685026075674,0.056070767086416826
CXCL14,-0.07051718847612533,-0.04416238218395177,-0.012360318070861213,0.015540791571096018,-0.0029549335216302866,-0.030880419514637478,0.026774624629557483,-0.06239248570647737,0.029373074524911506,0.012015252801324974,0.06000243851782904,-0.013540833654384988,-0.03216187619857044
LIF,0.022659780412174375,0.07436395126590765,-0.003392022683858857,-0.02378455040534628,0.03716067140922989,-0.011419636858612735,0.019570127221271702,0.11853476332037532,0.07721756300924708,0.03195716025808439,0.03830487304387123,0.033493686824567145,0.023556637165665244
IL17B,,-0.024230107981922763,,,,,,,0.023542531640763493,-0.0726895184852975,,,0.021080443679578415
MMP1,,,0.04179710838728182,,,-0.022065099544994825,,,0.014073898147098255,,,,0.12652813164089552
MATN1,,0.06670034277723598,-0.020977005027016757,,,,,,0.03557010162280599,-0.028574286696204362,,-0.02711649613229461,-0.026783701543171008
ADAM28,-0.03039624320780122,0.05097782471887438,0.04124875120173138,0.00642260821685514,-0.01559431481740063,-0.020828426186616792,0.026788110750203646,-0.03870735989445116,0.011786191982457046,-0.04502814968888328,-0.01955619207800524,0.031972068308026645,0.10934551555408761
TCN2,-0.025773300320591008,-0.03984059326421228,0.020257876421679276,0.0702660738688026,-0.03468550117298927,0.05990778832577565,0.010082205084099105,0.13238176712870126,-0.009998630659420547,0.0340840837492838,0.02263512043336624,0.007850984184766817,0.014158809120437994
THPO,,,0.11212418724142409,,-0.030836577831803245,,-0.00981200173069789,0.0014404632997633351,,0.07738734841378452,0.12699140392097832,,0.030246562947721035
CUBN,0.01721040767302586,0.09228810110249962,0.018145416317341692,0.06308555526885413,0.038919398555726764,0.060631876262821426,0.005378383943308294,0.059961380751215196,0.094559238451301,-0.032928811113757075,0.18193208879123168,0.04111160600738149,0.035746573055670645
TIMP3,-0.006933756180805456,-0.017211643208028107,-0.021199401861746917,-0.02966063245269789,-0.015590934926535517,0.01912793203941839,-0.03512546650945321,-0.03915586472855473,-0.07608509867288182,0.10745643302361689,0.020936259074450552,-0.04228973157231622,0.08484911645042674
PIGF,0.04638528055585894,-0.0010442041389402414,-0.00764637872315723,0.029895526114784042,0.035464162677907196,-0.010532907298057342,-0.013026681439007409,0.08926903186925558,0.026432655685214287,0.028280638085711886,0.10582300975320309,0.05487040318166744,0.05520843216948022
CRH,,,-0.01871866333349545,-0.02358822693096538,0.05110533247258048,-0.02242216304756972,-0.0011127564531735357,-0.02810459364330453,,,,0.0032763361747491235,0.04533553984296165
BDNF,,-0.02450789674878124,0.03736531327267595,0.010602105261487117,-0.010973549643124272,-0.026565683035368333,-0.017200123599007654,-0.03251803755243744,-0.013110680261328667,,,0.0673164993524357,0.03524689986734247
CCL5,-0.049561345745096776,0.017829295852685608,-0.002098829367662455,-0.01601024703037154,0.012001634800517141,0.06277604040932969,0.027302811588773217,0.04233825366338155,0.10066088918989595,-0.07831360190268265,0.006191928533967954,0.018839355037896403,0.09566899189780655
GAD1,0.0654679387823654,-0.048595331241846056,0.0047379254042567405,0.018813595358591582,-0.0033221752480642854,-0.011239587182957691,-0.062093313626971236,-0.023544493382323842,-0.02740974507623622,-0.05050295527049091,0.05580059353205555,0.013783216977974393,-0.020188907889854703
COL14A1,-0.039792325250874436,0.13555880834172324,-0.037858303846898436,0.04012402575532049,-0.0019438150440836402,0.0763918712190343,0.008752915707937991,-0.00896046346662232,-0.006417958702225383,0.035474089817889534,0.030656141063586367,0.0763512409400716,0.1170256688220525
HLA-A,0.05975526460006617,0.01873559640287496,0.0016728229077334152,-0.013466649017530872,-0.01596279160871411,-0.027611632483206906,-0.0011213107293788862,0.07266789207886627,-0.03858538327016402,0.0030943762205488685,0.05920823077073897,-0.008113689248577735,0.10911980314392405
CD5L,-0.0392457832226535,,0.07254288985152632,-0.03429917730063884,,,,-0.00137996947686437,,,-0.007885951141081468,,
FGF18,,,-0.016937005070803746,,0.028994216278427413,0.018618955214646498,,,-0.030944830408871745,,,,-0.022022202160100222
ADM,0.028967112092229824,0.08510315371154656,-0.03972599251629943,-0.031834250831739776,0.05788163043605297,-0.07121772534721024,0.016354345256807117,0.10777505228493137,-0.04100881093506092,0.062366675919912504,0.16983191817860463,-0.06751896721013442,0.04338480381630929
CCL15,,,0.05910709934587194,,,,0.05857853453966956,,,,,,-0.019099854223799857
GNAI2,0.0023892948352166607,-0.04625327296537066,0.02033379630205332,-0.02024715795501996,-0.03187033434788559,0.05087407790909018,0.060615720120598814,0.05999005852210139,0.008973542044506283,0.021744184290839148,0.11279382101343424,-0.05103103584421563,0.10793969134801207
HDC,,,,,,,0.036695696821172845,,,-0.006543500505753499,,,-0.02522362456899723
COL11A1,-0.025851627860058617,,-0.016192140714823368,0.02030818950812026,0.007985770485353509,0.012252248131749875,0.07088834124878134,-0.014967152099218598,0.03766660737157121,,0.06510277663761864,0.029770511150490793,-0.02601389178985325
NUCB2,-0.06475110066178429,0.0937099516597384,0.022780003971493372,0.0008626660809809031,0.0066925141751952985,0.06784634547356284,0.008725090830940838,-0.04654743426779193,-0.02415224822754268,0.0728594004917393,0.07695711174347976,0.01364623730316529,-0.013082283570966911
CXCL1,,0.08579003566562583,-0.00820732920029716,-0.025304526411581214,0.04247556201206861,0.043350840663418114,-0.034525352109086596,-0.0466460054914155,0.06391971341283287,-0.05248275825524895,,0.009790763722782519,0.043894940239980675
VCAN,0.013669188956672641,0.03963558431060409,0.01960972031636043,-0.020018329398225367,0.00816832845901844,0.0039256641815808915,0.0654346683731277,0.08434055897498484,0.05865969730862771,0.02986782221607431,-0.06936923262459414,-0.041440685635346114,0.013926000587328267
MMP7,,0.07431426245910261,0.015693972649009524,,0.01617702500436858,,0.02502743059068648,-0.020120423049114912,-0.031566965389809264,,,,0.0786587880257317
PTPN6,-0.017766808785906633,0.012813499590330506,0.0497678762491909,0.0006485972628774973,-0.025840911924092682,0.06872223096578266,-0.007565718460130113,0.04378944470782115,-0.006537656116988493,-0.029854950405992994,0.10796325136909045,0.053036275528721415,0.0670532899024815
PTGS2,0.07226115281439904,0.04696404092077784,0.02505629049511844,0.0060134164131319225,0.030529123577752715,0.006149587859183312,0.028776073818239763,0.02761594487067625,-0.03760304991339797,0.08508262806490022,0.015895192135887477,0.04362539614711446,-0.040410631214395115
XCL1,-0.020045443430819855,,0.012852495049372763,,0.004314638168436707,-0.023462212604616152,,-0.00570042732796691,0.028523294241853417,,,,
CD58,-0.0034678329612828217,0.008264018964172481,-0.024523777202030066,-0.02917571099988645,-0.0011784001619436942,0.07364071708518473,-0.003909625543078675,0.0017809169340741256,0.01779801712590407,-0.0005551037953134532,0.18017501707071787,0.06819950091135309,0.06741275895157658
TNFSF14,-0.004105984446227021,-0.01120606091293224,0.013858502306252678,0.05848939105793053,0.013003848537532978,-0.04355177223299158,0.01727883812305575,0.10962254088741277,,,-0.031478505240043204,0.0025816078234943535,0.003348420330067821
CNTN4,,-0.027908489402162236,-0.02660735681332236,-0.02065940652603553,0.016569622775946004,0.05675162647803511,-0.029854722706623905,-0.055432800731873844,,,0.009565236234374611,0.05538390488557492,0.09790357053133272
NTF4,,,,,-0.0029850863873430674,,,,,,,,
INSL3,,,-0.018375239206468382,,-0.013621138265956534,,,,,,,,0.005777306962818633
BTLA,,,,,0.09671043829979503,0.050508921071131856,0.031681412762062294,,,,0.005110099324705623,,0.008221303273066891
MFNG,-0.00010566843052147117,-0.0049769855115253826,0.06696238053826979,0.013342409789257367,-0.01338187590539476,0.07084396482175911,-0.005009307264634021,0.0336401844748927,0.04698854187462307,-0.02485556001568985,0.04183896198042757,-0.044097483358839694,0.03559875194587162
ICAM1,-0.033012995867673034,0.07259732286050836,-0.02238201355783917,0.01848788858650895,0.025407985751418952,-0.010076766790605391,0.022738372279013062,0.07630333490897578,0.030959509893831703,-0.09163471984881706,0.13340516518290738,-0.029218833756468467,0.024125943032688044
PROS1,0.0404771053269507,0.05129491125840096,-0.04645617360441759,0.00800364278415857,0.001028674177565279,0.027835619642226486,0.005250476074462778,0.03726979133434739,0.055995658338702264,-0.1419700445641125,0.17493339243449746,0.03651461382733851,0.04203786599540477
CLCF1,0.020244319671577124,0.0283023417532317,0.006574015538148615,-0.05196024958420604,0.0671059373332504,0.04067793079827245,-0.014719650627044154,0.0782048129027385,-0.025702967408548216,-0.13323123747990012,0.09685433767265415,-0.004132995217547327,-0.008357027381844101
PSAP,-0.052104859623107465,-0.10406774006494804,0.025532944538329157,-0.018351829305247022,0.005205235933672221,0.03403280198453727,0.012653108139936689,0.005662482993019431,0.040771217992416994,0.008235470362577746,0.01455798215102705,-0.07160826038148613,0.05981660115716709
EFEMP1,-0.049403249635294764,0.0703539206915263,-0.007979734634008155,-0.010898664484086768,0.024243322094014676,0.060354358426440935,0.0596519399293983,0.0935895557335775,0.02419761205465611,0.06737021752803198,0.15216217071868887,-0.040985151740525666,0.046202769052904546
C1QTNF1,0.0618785640906695,0.01964854178836022,0.0989233738763682,-0.03610274709811251,-0.015043220924075442,-0.0055390005739566865,0.026403519370619556,0.018694862497571216,-0.019844534183843777,0.00419835555861805,0.11539610438519009,-0.09458672509112787,-0.007291851078426397
ALB,0.0029682370637053104,-0.04350828394779569,0.018404367845502694,0.11614316971031019,-0.0241823863317841,0.1196833540084946,0.021809263338803266,0.017379977191057387,0.07178639862859866,-0.0063279228849703285,0.011859653228014534,0.05634420743951249,-0.0013271496370113943
CCL13,,,,,,,,,-0.02507444776262369,,,,
EFNA3,-0.05301362468741943,0.018902519968036196,0.03217987763959468,-0.006024457115696521,-0.0030668286119447928,0.04162389739717845,-0.028093266780640547,-0.007798402924789728,0.02531339310686194,0.04988515192956965,0.16888494535563264,0.027349801462747705,0.00824010996440504
DRAXIN,-0.004015267044637895,-0.00034407619075118765,-0.011053764357992964,0.06532333630232685,-0.03965262843971081,0.023259204960545718,0.018940549801027055,0.012069302838477517,0.00600191722286307,-0.017133130766176622,0.1267930587772049,-0.053637256225163514,0.03959703921824624
RAET1L,,,-0.014314489800085308,,,,-0.018037884278909105,,,,,,
NPTX2,0.013814074100845217,-0.06501475253482521,0.08585245662434372,-0.004528039221739151,0.06167415563317929,-0.0038321641561486638,0.003425934358051046,0.054539743526209,0.118442981387155,,0.01823671823294285,0.022838611856781692,0.06034417864493135
FGF11,0.09335410890439272,0.09415424606363255,0.008540200242766563,-0.01330892030934779,0.01813176790976159,-0.0237410448173197,0.05268389118365432,-0.019033625925297178,0.07236049322569454,0.033759201299274504,0.04807807024228209,-0.027226688214133966,-0.0729372354455639
CD59,-0.02719449779514478,-0.022033203259436692,-0.005048038676300189,-0.028470447325590988,0.008824337003931409,0.00026795571054146297,-0.005861966582118408,-0.005142473160951221,-0.04345565275616494,-0.08623333372019958,0.044543942724457615,-0.022824362407610457,0.07996217446131186
COL9A2,0.05023640324180905,-0.018576545252001718,0.0024464431082596937,-0.025578752540540522,0.053318895822131965,0.04789044593198347,-0.025140286646221793,-0.032093568889094495,-0.017493187676281986,0.021871756889786827,-0.018741204796134458,-0.012241804276826395,0.015252475818551358
DLL3,-0.10934881217087745,-0.08261194098773796,0.005987188825136335,-0.058997154061494105,-0.06430137981063097,0.011511577917932156,0.0027406597127179293,-0.035408844396602,-0.025492455951316304,-0.004395506543460047,0.008705829671457475,-0.031102692357124696,-0.06250969294252608
FGF5,,,,,,,,-0.019350865941237645,0.01457465211866001,,,,0.037297411772471915
LIN7C,0.02787295760636806,0.06257805213343826,0.045241650875768924,-0.03503313720536432,0.03998493959947908,0.010201603415856908,0.05797104826140056,-0.02049556043943531,-0.01705271723694809,-0.03795406800216273,-0.01703923201509576,-0.060044959264791434,0.030271782144382055
GDF7,-0.020763162884822634,-0.030739415199236324,-0.023102140740370546,-0.022169013301565406,0.0241430844246005,,-0.047891114938813574,-0.005776909481340712,,,0.05539447865816397,0.028216300282971375,-0.03730462382806265
PSPN,-0.003986115887658563,-0.0435913240573306,0.06003538371964678,-0.003323612101954071,-0.031899436849415104,0.08749776154080878,0.03712433889667188,-0.054408895735750015,-0.0011180712136044403,0.000506431315087266,0.05772605822557324,0.00673582785876516,0.009461478870581857
ANGPT1,0.056790924170988584,0.059809203809809516,0.004140387233841134,0.044088467400639236,0.016085676400241618,0.06086848735849937,0.024871216862377758,0.049143235801848525,-0.0145526482417657,0.08891130111342567,0.040120556177032106,0.012593517732255224,0.09370091002148974
PNOC,0.034724722371831544,-0.058540973906772445,0.010024516043695206,-0.010292904931006482,0.012936227657166881,-0.015054221626643499,-0.03362079490979109,-0.06405149055076616,-0.028211704012773675,,,,-0.026991325614321403
L1CAM,-0.0008163768927052882,-0.07208603539793132,-0.05339418110418593,-0.05869934243029863,-0.02250774771876918,0.019727776773094934,-0.07592055685865617,-0.07397617227369263,-0.05048209396487754,-0.07142947255348271,0.014359158272376847,-0.019887022068647613,-0.020003831714092257
APOA1,-0.032422238604618216,-0.0196061165065576,-0.006795837093918521,0.03323716184013377,-0.02121267232987675,-0.007472439986781147,0.012030357854697181,-0.051572087266400155,0.02394273440889149,0.02309925290877761,0.049248049553404234,-0.03740618972286149,-0.0059285622829714285
PSEN1,-0.08287579783808455,0.026041636980020294,-0.0026215266272789565,0.055661483800739354,0.02298902287743173,-0.02334428501941609,0.05425476741057511,0.033479638709515536,-0.02089440665517881,0.05305735451459993,-0.0793821196639185,-0.00043608676607295927,0.00827899750696195
CALM2,-0.029766605205831267,-0.08772496733882415,0.019704888375160844,0.03609208096917916,0.0011635007526588023,0.07647935540484228,-0.05130401973039319,-0.05250212466862716,0.02078367174886368,0.025393364020899947,-0.1623825518712829,0.006522399562144762,-0.06145969124971414
CLEC2B,-0.06039290893117529,0.014061593796004019,-0.02439435407668715,-0.006570048844075858,-0.008633724408273749,-0.025421142682652532,0.058611380607320275,0.058001045013635136,-0.006912590250455621,-0.07732357928494994,0.04525025199799806,0.07163465478661706,0.08339591474095763
NTNG1,0.01480182055787809,-0.062103368913123444,0.017744592071385023,-0.030777059276694524,0.024996037487468738,-0.02111369019474881,0.011089230511811207,0.0007754532468851142,0.03028525914150368,0.08135324915697908,0.017560425501733135,-0.012945738496975428,-0.028401563918726405
LRIG1,0.02447796873705185,0.009311765059386528,0.05440737464841336,0.03869267658833292,-0.040668294270086405,0.016270583946638707,0.032969886877077574,0.043448884926977294,0.032643147542370125,0.004377995141951483,0.07895977560810782,0.01597066416545824,-0.08778189612323813
CPAMD8,-0.0182698014321494,,-0.028759290133887436,,0.05504733153750193,0.022673997535935388,0.0017023749721714393,0.10425585367102913,,-0.1163496432884561,0.007925511438338707,-0.006509481731315605,-0.011936846784438663
GHRL,-0.011867634665683443,,0.01695525834682958,0.02094090463256944,-0.020914407735847015,-0.018109500954689044,-5.531710490677311e-05,0.027438455411750738,,0.044268216935953134,0.0818659644991396,0.0008982134885834851,0.020164396185177236
NPY,-0.026802511737580578,-0.08933193912052995,0.07663244626813971,0.0319210985741482,0.0419189632735914,-0.007978078365028863,0.014539040505720031,-0.004701385597857353,,,-0.01558244613840397,-0.057089808034969006,0.055871151728430546
MMP2,-0.0472597405575539,-0.09178303361885055,0.04557819541748512,-0.01196372425260687,-0.059766061152782164,0.056834857536384925,0.020310028120668608,0.10447192365981824,0.013524023270852087,-0.058811580070721514,0.08503906151432641,0.011706210107307371,0.04717225058892341
LHB,,,,,-0.014031791819849062,,,,,,,,
PPY,,,-0.024137058580131685,,-0.02442525714157897,,,,0.036238463344557194,,,,0.04870239872218192
ALKAL2,-0.027359177982375978,0.0019928377433295116,0.049693210592642006,-0.017794265351214138,-0.013827931770544751,,0.033843987524596636,-0.023915894536441117,-0.014196224191929448,,0.13666027908249936,0.022030498942314642,-0.046495486237638
CSF1,-0.03149592782650996,0.12926695334787955,0.038752586275957096,0.033769053521935745,0.03535902685486801,-0.022382196271953675,0.024508572492504956,-0.03799186557863832,-0.021716086363406478,0.018152897942716618,0.05634984941804879,0.02481785440814389,0.017769631735669342
SEMA4C,-0.0323415420144118,-0.036888731738164794,0.03232037489162511,0.007819603200520978,-0.03932343762127287,0.0003587825270322995,-0.0020168167289510187,0.021081096917308438,0.0074771437849422365,-0.016894453273165095,0.03403451263473934,0.037624896917977,0.10624733390736327
BMP8A,,,,,,,,,,,,,0.04809523596574178
ICAM2,-0.01268800526068584,-0.06088609750016672,0.05243813057749239,0.020098584313401904,-0.023821765117644746,0.03455261122908361,-0.014228340022298414,-0.017758281377986372,0.05740082955398437,0.00650566536016584,0.02248476742355233,0.06632017325990605,0.098484873537898
SYTL3,-0.04992583124666464,0.021540351187072503,-0.024591889555900144,0.0045724815729837175,-0.02020355598338464,-0.01969018892309807,0.006788022862765369,0.07077839082380782,-0.002682076490696634,0.0526509055299494,0.03523891139888653,-0.05062090521718234,0.10695110671790137
IL1A,-0.021229215637087247,0.00684011620443606,-0.03643373083672263,-0.005732380272517715,-0.037909526134993696,-0.028854456195643852,0.030405321446929378,-0.04773212321890134,,-0.03835035634530249,0.10488566514108381,-0.010400251384316803,0.04493722971066844
HLA-G,,-0.048616768419665515,-0.022026581760224293,,-0.014820287479270586,,,,,-0.02167858338006086,,,
PGF,0.06002875288706622,-0.04149597607598896,0.058807318525198195,0.01569462224884943,0.002499991563774236,-0.006820515088388725,0.028802505164001707,-0.024786243386039845,0.05562101161350853,-0.011748921924292817,0.16636057351517183,-0.014202884806018511,0.11530418535520802
LGALS8,0.011397922154577727,0.05949156688214372,0.028445523197765235,0.031215772586784443,0.023578502860299153,-0.03733947099579799,0.03962668520509258,-0.06041687592295205,-0.02586464515201988,0.005056296847068913,0.11571998059331454,0.01752231167865705,0.08826944553167704
DKK3,-0.01932601413900831,-0.11983318741477345,0.00562683190044488,-0.050592458424025315,-0.010094076738676603,0.03458556195590775,-0.07292609874467838,-0.0483377417042116,-0.03176466988592251,-0.04402815800369954,0.055498963758954085,0.028269257485263738,0.0644401393709444
COL16A1,0.07953736929747555,-0.021136737505409984,0.018045889904237777,-0.01601396360563015,0.013792672267835484,0.04240804001555198,0.056328041710387904,-0.03680894082968539,0.03219876023386947,-0.08248671656957561,0.0788597441280822,0.024828630170630653,0.07020393850464875
TPH1,-0.005887503727273396,0.08534093098803042,-0.016173105026679534,,-0.00602988552025551,0.09992450149706372,,,,-0.004154401255027323,,-0.012535067254617406,0.01287765680858406
TNC,0.014398426818860475,0.12385477324952163,0.05616847525135165,0.006796425036199525,0.023735131484533337,0.019955779211297226,0.04255676375238493,0.068050765519736,0.027324404493577106,0.04594663124409951,0.18262834824853869,0.007277212104054682,0.018950394428754826
TNFSF9,-0.018269792761004384,0.01686001276889984,-0.028759287148201685,-0.02975606831401347,-0.0009725974071125945,0.04659099599280686,0.010874640243745414,0.10210538865090424,-0.007236713068784626,-0.006586504291706472,0.01774820953269235,-0.029584641281828316,-0.014328224922119605
C4A,,,,-0.01753545090274677,-0.016635503435247327,,,0.07186634406605892,-0.005210245070621408,,,0.01909054609115571,-0.0050947560695462895
CNTN2,-0.03257543573579394,0.002743443565732866,0.0003260249386476039,0.022843757382566162,-0.001225064994318769,0.047878268377329204,-0.0003778847968029297,0.020175536551073087,0.013495383310202991,0.022984580901397177,-0.1599360365028705,0.011158274291851827,0.0032568659145722277
F7,,,0.07316752033832132,,,,,,-0.028211707971579604,,,,
LUM,-0.004865106144922107,-0.04052051950284813,0.011274732869592248,-0.025853357576723728,-0.01902474419116063,0.06037089193369453,0.03582418875387876,-0.010940197608132233,0.026940556081327786,-0.1472882347692106,0.125657411172103,0.012582578249886251,0.09546456773974234
IZUMO1,0.06259301526970099,,,,,,,,,,,,
BTC,,,-0.01431448383764025,0.022461375270866103,-0.006843081431930129,-0.007384643120979038,0.0342770545780603,-0.028380927547267655,,-0.08588843150321594,,-0.0316958528000197,-0.018417630494006007
APOC1,-0.07399089418833586,-0.11012988969538691,-0.04556323758334797,-0.0036927978100158567,-0.04331346139470052,-0.0009771708012110503,0.029118027392472236,0.05324837089388139,-0.03933011617689398,0.06566690001463359,0.05485244518069378,0.11653587482136453,0.027679093483290715
PKM,-0.002396896334872761,-0.022060959374735973,0.0008881700120789343,0.0028847647997404845,0.02884183288949092,-0.04975312718129471,0.0002313823776070404,-0.004453984179020455,-0.014974481299846595,0.11362738246572024,0.1377027175903347,-0.018230265451876875,-0.031760826129575044
TNF,,-0.06419027604621459,0.062125590267608416,0.04792778764367023,0.01802553958539074,0.03714225839710372,0.004325838815313384,0.020156516347635434,-0.0018465154554701347,-0.037083304293328796,-0.028828045126888226,,0.036583388045490786
GNAS,0.11846541651287346,-0.15542023659528587,-0.0019504426356922702,-0.015366994087629485,-0.033228261097798674,0.00245030384670622,0.024868722537984597,-0.0386527733935975,-0.019335086312099917,0.02882139717689037,0.028248914677419912,-0.023631845849014517,-0.044676554664040045
BMP8B,0.013717498992532898,-0.043756383130383755,0.006548445367032356,0.04113633509585964,-0.0214855993288048,0.02671044177893216,0.03348158925892445,-0.016527461663782692,-0.03212076910027269,-0.015105379987479692,0.013426219351448356,0.00620041995824869,0.11477158266841517
LIPH,,-0.0004773492830418163,0.005230373737507003,,-0.007681788471255344,,,,,,,,-0.02418548741518813
CCL28,,-0.030739388216541,0.051211998611394575,,,,-0.043092018931701025,0.010338276322164644,,,,-0.005792596196449272,0.0729049869510141
PTPN11,0.036253218537390844,-0.021315042066798212,0.04337306502035398,0.024760012401821744,-0.03441323330719504,0.06767420958955264,-0.01044002492913408,0.06197841736340815,-0.02618040179769049,-0.012804714524071559,-0.13258678244623479,-0.019515426950726462,-0.03560465060852526
ADAM12,0.023654295547099188,0.05012126841250297,0.019297273462484162,0.05568537832520039,0.009254988580204028,0.03303258105538833,-0.007284075319042066,0.004274543807900729,0.1062435129617087,0.009035089330771632,0.08746668759080901,-0.023319482672182004,0.07030864843121717
EPO,,-0.027225978995134268,-0.021731389349012042,,-0.021485599930424207,0.005253095994455396,,,-0.025651173506894036,0.14696692249971396,-0.0004616809238578179,,-0.019382606546477166
EDN3,-0.025657768668617104,0.04325836394078419,-0.028172775437613387,0.039247040509433194,-0.026746585503783366,-0.009753932658549793,-0.01706184288189341,-0.034655218158870474,,,0.03828109765357271,-0.010159854292680555,-0.03521805497521807
CCL22,,,,-0.022169012764733917,,,,,,,,0.01695489250594613,0.06545279299115535
CCL2,-0.0340096594419514,0.11821877765410022,0.03359609191724855,0.03042487550979807,0.014474960816058874,0.025019944856155624,0.012418152444674951,0.10436392173808204,-0.04107881819834208,-0.05169188522128016,0.12012164573412261,-0.08179732055033392,-0.02963758128557033
DSCAM,0.01950123268300217,0.05938363253257765,0.02727212747785166,-0.014910416143591407,-0.035718640926647865,0.06725507238249714,0.016829524336635166,0.0007482344765561916,-0.01712398210359021,-0.05883737334412438,0.029382834309926713,0.04307873377867161,-0.005392300988125729
GPHA2,,,0.0012043054520649331,,,,,,,,,,
ANG,0.0933108451331949,0.030267391270573745,0.03435502827693894,0.011021672830287772,-0.01587445656319491,0.050850051881011826,0.014208098961658491,0.003305495820033132,0.039079368401213795,0.0007565424395607593,0.029334294689663754,0.02812158656282526,-0.020817815406498782
FBLN2,-0.02405731477193824,-0.0014337626153146377,-0.05088986614224353,0.012618663297061003,-0.03257835734938736,0.017366208967607696,0.02529401205103117,0.024327378551815767,0.0676653954098062,,-0.028086400654811657,0.015799931079694386,0.05510254228630545
VTN,,-0.03979398545108541,0.04998675517789597,,-0.016801524046773632,-0.006674454394254281,0.012534861260757839,,,-0.0009495238861472984,,,-0.005207294539628433
VEGFA,0.022702799549833057,0.0821625941333115,-0.02354342758249316,-0.03764536088394068,0.05417877784210959,-0.05269931536809604,0.09698944814454896,0.011569444220373547,-0.05255065604807532,0.07674434602553717,0.14631809678449964,0.03800895833599267,-0.0888044055716175
F10,,,,0.028570515931186882,,-0.02951665092012805,0.02104067965685258,-0.031778409588969575,0.046046392459568035,0.058358054736586056,,0.0090148244501942,-0.008696708341620427
SERPINA1,-0.037785249016901015,0.029595367872995493,0.01914709537660037,-0.041612831320930105,0.02963571121095831,0.06603737027194413,0.014774380610028084,-0.013264564476707829,0.052349161604658856,-0.006873809315105934,0.034446907728352516,0.006947473801550152,0.1232786045888418
VWF,0.052033641625831004,-0.07699369094057434,0.043509492095065334,0.03742844584088763,-0.038522713665021094,0.039416758961441485,0.020976905694231926,-0.012709202844125496,0.0631265675130659,-0.029329763513669747,0.08494888606765508,-0.006345420483371368,0.10367615992516398
GDNF,,,-0.02532824776277072,,-0.017475985502817367,,,,0.02119827931573109,0.14724770813747756,0.0958976200467902,,
VASP,-0.002474237045586777,0.000593062698840116,0.10679621516263642,-0.013776799789480364,-0.01082699395997853,0.03778661132797863,0.05836740044607252,0.01499155102862703,-0.015652219375541992,0.0216709085086406,0.06512196609416074,0.048928936592622235,0.06105927966342549
ADAM15,0.0226370427703043,0.047799825380137044,-0.0445339815630457,-0.007730596865172292,-0.015691491684642518,-0.008733419342705231,0.024834032795945208,0.02303077140424681,-0.01825438705125673,-0.037153034910489637,0.03856755067236358,-0.046423803109880944,0.032724233196962944
WNT2,,-0.03574320024978741,-0.02829089015932349,,,-0.025420943818973543,-0.03409071831730395,0.03581721143408071,,,,,-0.04713586488390218
CALCB,,0.18955828848773246,,-0.032072799720177445,,0.000924293126227823,,0.07727092580261918,,,,,
OLFM2,-0.017517387068276116,-0.02333615431731854,0.0654338162502947,0.02391230769608883,-0.0070583058285381755,0.04530251948035366,0.060829240491107266,-0.020434341171733775,0.07110877567187086,0.0567585344787457,0.05701639286031808,-0.04495711735384506,-0.023104962326462062
MFAP2,0.059698342218613885,-0.04796236459401587,0.06852119226509458,0.036161106933181995,0.0027252853153310534,0.1575565049397641,-0.009633747976968775,-0.004188245465697781,0.06210197688972451,-0.06794535934208068,0.1473171140507509,0.033032872646229325,0.07082496555608254
HLA-C,0.09911224909279062,0.017026011384363264,0.02516147227600005,-0.02207814201023293,0.020250839645721424,-0.012130340663887386,0.018235024360491764,0.044957387390842235,0.011047675705201732,0.09131437779164406,0.0033734249370788155,0.012582330017236087,0.11620630131089918
THBS1,-0.03965620120331515,0.043635181023031225,-0.02091448752513316,-0.02730105427945477,0.020786057270212738,0.015858480364375524,0.0530218373896345,0.004574149803400108,0.010336328478853145,0.018747107748878847,0.17454484167943063,0.021312427272302554,0.07445695909013593
HSPA4,-0.020554975129355786,0.09498426599332134,-0.009437646222948879,-0.04659895661271155,-0.004451681340606429,-0.044150328164873645,0.011574605897526947,-0.013965723557746524,0.021222160019143833,0.02178901853337692,0.028175056705428907,0.03296819262861536,0.023596356578582847
LMAN1,-0.06527448160867559,0.056111762522209105,-0.016163268563737326,0.0016535392697079455,0.016620891342343343,-0.023169383192791757,0.027299334404266493,0.07310841715894223,-0.001656225686282653,0.04997790112100883,0.05855344699138853,0.019129423391790915,-0.022063609159473002
LYPD3,,,0.06079787987343568,-0.020435216185160473,-0.01575278422773155,-0.019713627851877823,-0.04272126300775546,0.054737017023328144,0.04618705406704214,-0.05804751071341776,0.07233697574163897,,0.004877108866402062
APOE,-0.008104826126601572,-0.19478770976770854,-0.0741806011391414,-0.0001615118185985395,-0.031193883536174017,-0.024401129073514594,0.005529585023419245,0.053086901296089714,-0.0315113877457659,-0.019500859208444184,-0.013863965863268844,-0.08189245164670311,0.056667789939696345
SOSTDC1,-0.018269799914698133,-0.03169438892764733,0.011343858018759584,,,0.09371844979193318,-0.025853491713506784,0.01711749916894275,,,,,-0.0323232975879954
