,UKF243,UKF248,UKF251,UKF255,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
TNFSF4,0.1547878265294123,-0.04125727544431093,-0.017432762889537757,-0.020170239509483646,-0.013757229062438285,-0.0011902203790179512,-0.037751266012988276,0.034653715126615886,-0.06334546905646807,0.06683649959766103,-0.013507909008870186,0.10945055035879692,0.020670058526862444,0.031257748913117396,-0.03739556701449166
RBP4,0.0638197074300883,0.005650312442636378,-0.007031640446525935,-0.029694674298348482,0.009902662232834477,-0.0021597319346444545,-0.04494527442989836,0.09151427812171449,0.018679800350631943,0.004575127431006139,,0.15308530596718814,0.057345807254807035,0.12911897364109468,-0.02052110216615379
DKK3,0.14804572896398752,0.018145828307253097,0.03053869159488406,-0.03429692749169585,0.03209315659061279,-0.0226670015908095,-0.016816005371400482,0.07258744931555611,-0.08842564931575647,0.002243484327198685,0.07066433364469092,0.09347339309948795,0.013190968356181469,-0.03393377109926561,0.02084960937272768
COL11A1,,0.0023258410347105577,0.035868884629343206,-0.12217151042632968,-0.045910890784549255,0.018631175835057,0.0034814677981497466,-0.02914068298145357,0.08941594151208898,0.0032782517059217527,,0.07243425939679299,0.05010350033327979,0.022478301639706374,0.029115445223701256
COL5A1,-0.04922215025841953,-0.002343689541415889,0.03619295343615977,-0.09601446557255872,-0.015076910397647534,0.09698074072314404,0.12742143879564677,-0.04601065411506182,0.30344002924260527,0.04227048067380608,-0.06808132156434431,0.02555679041821071,-0.030753513047238085,0.03511778596689924,0.02622864017962295
KISS1,,,0.058711129505491864,,,,,,,-0.019073323068853818,,0.0437928393451495,0.025756147521450026,0.07539085404465168,
MEGF10,0.04011521421271439,0.06386274726876447,-0.0718675367528538,-0.0193858620809364,0.004645667352898765,-0.052623589653752516,0.009053861110488576,-0.10609849043440303,-0.0313811678305635,-0.05169190929130759,-0.00798936382265875,0.06496073816969178,0.059351246463112704,0.02754287232573795,-0.025118085587647523
CEACAM1,,0.011471221059497522,-0.01188054363205348,,,-0.028379916830806116,0.04800812533917181,,,,-0.02968949827558839,0.041348923051729276,-0.02925565016227206,0.025841387078036834,
EFEMP2,-0.03841405166127249,-0.04829488339237184,0.11003016934652614,0.05518013580360078,-0.013369901024882216,0.12232982520958113,0.09015239210688251,-0.07115896763609801,0.10554007205459327,0.027912210553422325,-0.07047538535580682,0.0663850751104447,-0.008502680318612545,-0.022237162784790158,0.033996356956292426
IGF1,0.02413012475061796,-0.009138692553720655,-0.011583376415879343,-0.042276002673184016,0.1150205823577954,0.026484155952505042,-0.02226249430195702,-0.012015370168875461,-0.11643684878377551,0.01723838312253294,0.045808551982246364,0.018315603421752102,0.01664380238083417,0.07347653550520351,-0.04750303126925369
COL6A3,0.07896874328584395,0.010217132501601198,-0.016698189013656783,-0.04929369967459689,-0.03900673574432512,0.0398495214390497,0.032934864985841764,-0.047237468282021564,0.18540755341637727,0.0018610209096186236,0.11170289528858302,0.04462304032154299,-0.025634154111383044,-0.02573190380683714,0.023192325650772554
RLN2,,,-0.011432215574224198,-0.02739572349640431,-0.016161520060381265,-0.03586815914641671,-0.018762713077729042,0.0812302575745,,-0.016252157346548488,,-0.031123773040771744,,0.11839880922620162,-0.025839870651711547
WIF1,-0.035677937649017236,-0.02529389156817007,,0.05167261109224354,-0.004415729138042893,-0.07362523590821389,-0.01621834778933164,-0.036923334552844245,,0.03164964847760565,,,,-0.0394707003917739,0.03715028976507918
IL13,,,,,,0.020652973046900495,,,,0.006637781074072574,,,,,
PLAU,-0.023566085345319954,0.05044999614662239,-0.005330812884768672,0.06298853920796688,-0.035366839684837885,0.1251437049581391,0.05685737027110685,0.009747537908302144,-0.026160549575609017,0.05719655256856805,0.02030385824785593,0.0026009451665730877,0.0027546835336254194,0.05236182860568295,-0.0173447841470566
CXCL12,0.00521003848319384,-0.004098162330562585,-0.0004533200930015865,-0.008288057765008594,-0.03482731273346525,0.030060856590462585,-0.0038981437278477363,0.06420010967047578,0.01681366492217393,-0.0378431732532628,-0.06771137233154466,0.03551890918800024,-0.010048267363507458,0.052173191023435136,0.044213185670501164
MMP9,-0.031790184950570385,0.01100149583796379,-0.010806971389071841,0.00028923834041367553,0.04757508275181585,0.07959798465188009,-0.02469931185001967,0.021630276979733416,-0.2826500285859426,-0.015858295659557018,0.0016261133929293791,0.03941938778914628,0.0022787116702961785,0.02225172965922379,0.08366336221790109
TNFSF14,-0.07159584543891845,-0.033070544981421784,-0.01626506792767261,0.01106714216794294,,0.045646597812621294,-0.012065182822032167,0.02012059662835604,,,,-0.031874108334228164,-0.008945436377726167,0.019789677404300127,-0.017390662775119584
HBEGF,0.06257146437227572,0.004921248446873335,0.011203945856662133,-0.0640957351573498,0.022149580774796042,0.07183186937267669,0.09098247437516764,-0.0100630349583785,-0.1485708463996066,0.00747279247372706,-0.03787332597618587,0.013320857836900835,0.02286072460682499,-0.009987094360486155,-0.0102741560481748
NUCB2,0.007517782379605607,-0.03971293854816247,0.028749516791221702,-0.03191408151465679,0.00969346410930728,-0.007816096581786875,0.018713902770136518,0.026568691768585943,-0.002188613381799242,-0.025200759462233296,0.029351721532138154,-0.03594399292112865,-0.05476376791216598,0.0015648166386259608,0.006768033686259883
VCAN,0.08058555702360803,0.018511277325259513,0.028952354569063473,-0.05075136617857445,-0.04990674513291295,0.043837980621464843,-0.03542519266272569,-0.0018432891687666115,-0.1491952878351064,0.01306219591835612,0.12722716605515497,-0.05534576193247861,0.006979455010342381,-0.026261970958130165,-0.02749501255651679
VEGFC,0.1159747444384019,-0.01888494901874647,0.12021477080784998,-0.03668291896986591,-0.01229251642818655,0.09162044173778863,-0.03866420420242016,-0.018736927847035144,0.06337810321246837,-0.019670042756284912,0.07982361252485079,0.0005481159622815306,0.02328484512097133,0.06118178353228392,0.015902470151646364
LMAN1,-0.10087182360249232,-0.019776541907066802,0.0354822166878057,-0.011558144320760378,0.019868732153036278,0.06269679427460043,0.07452900820135344,-0.0378019839964628,0.006766797603616541,0.05917996763692261,-0.021120433813525075,-0.04265044112437793,-0.018428756125487743,-0.019268279244873253,0.021357463966145244
IRAK4,0.0013378959930327229,-0.00853226505155838,0.041153514388289986,-0.04035082493877225,-0.022831762976043897,0.08523529130985996,-0.02687839892048606,0.042032610976232,-0.043279415263504935,-0.007250176050281279,-0.03904138275206424,0.07492053249132308,0.02772590750826459,0.008831785437478106,-0.05367592720084126
MICB,0.07625709407151873,0.03126572203972308,-0.027452207783600236,0.11269656281562405,-0.021307557309523627,0.020336328739863622,-0.04098882045890289,-0.029558708560501114,-0.07052924919008237,-0.031431990970828716,-0.005707216579429146,0.030480307348726945,-0.04439124510459827,0.02383177667319312,-0.04420931229373316
COL1A2,0.087722912662756,0.03618692688981119,0.052558912057709815,-0.03546612311482423,0.0259816197837649,0.11658911686991685,-0.018597571648121876,0.018774474615038398,0.3126852793000318,0.020394767295157264,0.05957165603456022,0.010237698606768828,-0.0669617520263144,-0.01764428066454253,0.061100099235877614
ICOSLG,0.006156229359157469,0.00104214895984556,-0.040527198164312106,0.021400133581953258,-0.04378424512799014,0.06438854576522411,-0.01253960522258715,-0.04198834661537055,0.005090085629529076,0.01710960809200139,-0.009847068709213891,0.07518664809137976,0.05474608003022038,0.03320493467406226,-0.00673046812674231
GNAS,0.17071967049973177,0.02099893395916917,0.03387170909671549,0.007308781511150643,0.03712050759059073,-0.05356063406928585,-0.03807790880617358,0.0504036057179323,0.2508382885275135,0.047628372307339635,-0.055989285308184734,-0.07988234103200657,-0.0135303713350013,0.06969346161618287,0.035026526974789654
C4B,-0.0025267723551921214,,-0.012594077688283897,,,,-0.019431737325028762,,-0.048065567438224134,-0.0035652558009380145,,,,-0.03108315553032994,
COL2A1,-0.03179019820156805,0.03659721715682286,,,-0.014548247633369506,0.00986688860655954,,,,0.06957942288638222,,-0.0051718884678101365,0.03326640783583811,0.034061809759541685,0.006151984410737977
GSTM2,0.039342794350325144,-0.05380953813580504,0.0296303332199178,-0.003827918001444024,-0.01107127174115916,0.02309648370564143,-0.0036796837088736065,-0.026372946382798416,-0.008019702716564247,0.00013599684321607592,-0.0045178777798440106,0.03379375950973842,0.09957080965744258,0.015893393631962054,-0.038283328074046136
NLGN1,-0.01202077755366247,0.04967314870052252,-0.0069416639881907626,0.01756911619771069,-0.004672995029505609,0.004586518453766547,-0.042981821518896055,0.047387489830970665,-0.08032067167788728,0.008685658308991505,0.02312037787592768,-0.03221210720825914,0.03266334597142474,0.03352606778680672,0.025907130799506718
SCGB3A2,,-0.04052681126409914,,,,,,,,-7.739179003683975e-05,,-0.038839201804890526,0.01997126712400746,0.04368490458752542,-0.024135538050631143
LEFTY2,0.1532055171523027,0.030642670035970473,-0.012026456017915313,0.03544577881170214,0.02272764854566717,0.09408965281618265,-0.05175761438388163,-0.016118684612978315,-0.04743734104307396,-0.027041861599218727,,0.0010720180469200578,-0.031971372499449126,-0.023535450639852715,-0.04834422097510855
ACE,0.010463241326572292,-0.001954075449312458,-0.02574739245806322,-0.047421984650091786,-0.02193657557433335,0.10005274444849001,-0.048577806214866986,-0.0007117318229637065,-0.09637572088386466,-0.04564220668504481,0.02269738774257895,-0.014617651947770382,0.025619658943512962,0.005108283100059505,-0.03873277831221271
RPH3A,0.18413001850653887,0.027074635576456545,0.02489793802548677,0.039869530317611465,0.025820566010327735,-0.021357704224137505,-0.05496724571874309,0.04820050962914515,,0.009291268506806795,,0.118943373361175,0.0531798513325932,0.05019317372174318,0.015354463068216192
NCAM1,0.05376791578717446,0.05193757596924827,0.024985324636295356,0.009647098225966952,0.008808654612965053,-0.07050504264176784,-0.046212548302756604,-0.01131647543266929,-0.03410884462475353,-0.02233361497731262,0.017656696847090047,0.024708267451867993,0.04130580178517013,0.09587194155018491,0.01629076148759631
GIP,,,,,,,,,-0.012849494886432427,,,,,,
EFNB2,-0.03298856403875888,-0.006023250895983523,0.027009015848033127,-0.0156916444384321,-0.012544523737444982,0.06301523612835422,0.007719790306533702,0.030931758083703933,-0.09270883009334546,0.044188071848947,-0.0068334423282572455,0.023819062764796534,0.02366916142242802,0.05870877971209519,-0.03372229027917434
ICAM5,0.05092757737958231,-0.01506071401738546,0.10968405424955999,-0.005276615154129879,0.016515075580058807,-0.005308252650132557,-0.021588058750278524,0.04135903923554447,0.010652864706419898,0.017468831992478284,,0.012188503532888986,-0.022450177338332683,0.009679349818908264,0.04600807465614712
CCL5,0.057442792035047104,0.05830910957037343,-0.052041365909648175,,-0.0007144987171083431,-0.048157774419863075,-0.04268708084874057,-0.022278615383202763,-0.14260421101593973,-0.021727177010273997,0.046403894141288524,0.1352934107705254,-0.026357483549542773,-0.02007700490353845,-0.050634485253337524
PSPN,-0.010801121709351194,-0.0144871159852981,-0.010954413648043304,-0.020218821130412255,-0.0013313687676728989,0.08667381042306976,-0.029947873240414254,-0.024174240969657052,0.040592691434559375,-0.022309983569290762,-0.05314627949348589,-0.011506846810139774,0.04038115173585322,0.03395406615824222,0.03896823059732018
PENK,-0.008320376737889821,0.031180534410481322,-0.020222598310768603,,0.0420092104633221,-0.02462321646185493,-0.059680496109605415,-0.03223740312494249,,-0.028194759413338454,,,,-0.037770456838420056,0.04957154764299384
EGF,0.1035713430636611,0.01937298556854505,0.0004387983517899412,,-0.019252562568412897,0.03829059940816582,0.014493085493061492,-0.0231736776415874,-0.01895982118127636,0.041121323180414046,-0.03473157809202568,0.009080036802762691,0.10335520521178475,-0.009901117029894133,-0.02728127008279001
SERPINC1,,,,,,,0.0463588087895522,,,,,,0.15603546543949412,-0.00039177075339256133,
UTS2B,-0.003626160187420486,-0.027692381076363046,-0.013004431726710751,,-0.012030064991060503,,-0.01621834778933164,,,,-0.03297605238105806,,,,
F10,,,-0.015594996866754812,,-0.02216766396060437,0.035906721170990065,-0.016218348183370656,0.07265126691924977,0.011765531259935862,,-0.029689528709883544,,0.07065065731325651,-0.01420059695122845,-0.030195111858915873
FN1,-0.17193826572776574,-0.015215604923498747,0.01015961682676749,-0.01233842894008801,0.01837030789447906,0.09019716220728703,0.05863451429444924,0.02434650115242485,0.2827971589253555,-0.03768981521186835,0.016351026225337337,-0.05555842462510812,-0.05928143024621911,-0.06823641616106615,0.05283884102792332
FGF2,0.03295321600693106,-0.011475708927342237,0.002907659624690539,0.026952686055631864,0.007751658874644457,0.06936215573965213,0.03553587495850851,0.04444705208641232,-0.03627467596639302,0.027026901906891467,0.0031004684632255546,0.018715130148184256,0.07376932205783536,0.027682160229563536,0.001506622503451781
GDF9,-0.03839579028567205,0.0039467860720398635,0.04511509904808913,0.11104721833769582,-0.009169084483513402,0.016956863193680404,-0.011130190322012574,,-0.03731044500575768,0.023443936722245044,0.1305175598685614,-0.0003754031446564982,0.10685370930280727,0.036106740283382864,-0.015740272926418834
CSF1,-0.024278951946569163,0.05782275395266435,-0.0023486144957157403,0.03559154956498121,-0.025372010950308603,0.05433381194557017,-0.0010384450505385018,-0.027642853842756943,-0.20169985303544533,0.04241677515137687,0.16464427783568955,0.07094346880250767,0.0027820497744081548,-0.05436851948149794,0.017009074992877588
GZMB,,-0.04047860127349833,-0.010966478097370957,0.023457966936956887,0.01638893946660145,,-0.03682076622239724,0.042097318816711665,-0.03754644084997596,,,-0.048626540042588255,0.056838845837465055,-0.04637921356845204,0.03346566355816801
WNT11,,-0.019282295708929167,,,,-0.017122044752646094,,,0.01002703611527408,,,0.11775004644711777,0.0309432387266484,0.1155993740936651,0.14814536277087578
GDNF,,-0.040526822047642824,,-0.019220980599390723,-0.019842023727999678,,,,0.06891106213630857,0.015340653444269593,0.0020385760018153836,-0.015467799213080254,0.1099309106957249,-0.05076809713726183,
SHBG,0.1345432662480401,0.00865096300405876,0.018768417173831667,,-0.014236774299737428,0.017954717663404004,0.006811974329479028,-0.015643244891419376,,-0.015532369454711387,0.10109684969412776,-0.00852797503909613,-0.048462507082231585,0.019402179725477076,-0.02819787683712616
EFNA5,0.05514953159766789,0.0861546425448869,-0.021196809655333833,-0.036589904126426306,0.08011349454457654,0.0025140210997752067,-0.0032736963272145744,-0.016055086309533832,-0.04460698616897494,-0.024083185833954135,-0.036824850578124214,0.007449293310384212,-0.0189900629690081,-0.030752621597943244,0.0720733195797618
THBS1,0.12377525395610105,0.005135765775186237,0.00607846471830266,0.04631531558813167,-0.0015523752261226583,-0.010555924136532235,0.004307165664499008,-0.04891061639121152,-0.09771503390999055,0.040558773651841976,0.008924663033423756,-0.024986215177553568,-0.020503723450892457,-0.0832753570225477,0.049098742866634
PODXL,0.10217679272922682,0.0162360032251578,0.015500746058819133,-0.0006233135668651488,-0.03288665631652543,0.1555018846574309,0.012896191697117716,0.01086784330033442,-0.12329080603475003,-0.00996437991224548,0.03706880009820606,0.04722622792178542,0.026627194121035785,-0.01298299658472865,0.044306594576542235
LCN2,-0.02713202792083404,,,,,,,,,,,0.08036431025386717,0.04139903008269408,,
C5,0.028418621292443963,0.06237014348717679,0.009952046614403234,-0.006393566606339664,0.0011256044596462732,-0.001509027226558024,0.020144683997605543,-0.017404888574544107,-0.058888333559506144,0.06133856863747613,0.007032050858649159,0.041108070523879346,-0.017701384461782467,0.060419638541158165,-0.0001894190998237821
DLK1,,,,,0.09020224427559459,,-0.012291506110391258,,-0.0016995847249184793,,,,,,0.0868496340805096
CXCL5,-0.03179017821278132,-0.03840394629616521,-0.033312932359362356,,-0.011269274825098312,-0.03341876695451926,-0.01975827997892325,0.015418325838164266,-0.0032806495621190545,,,0.13281351634733043,0.008506441855982613,-0.006843953543715679,-0.005116062267915804
BCAN,0.20428206327824563,0.020869472552564956,-0.022058578366770557,-0.02800692195382312,-0.05666992941348572,0.05351146221585841,-0.10439403978424636,0.063834433992567,-0.005421985669420016,-0.007851178494174172,0.06901139266156625,0.012073216983329346,0.06252377380972046,-0.03120373770750068,0.06805402427264408
RELN,0.06121221545854903,0.012924935477480705,-0.027731705948125778,-0.03685247596505653,0.10631775859325031,-0.06746374219650068,-0.04130944421163509,-0.006960329294654452,,-0.02614800579016848,-0.06029467271294346,,,-0.016553758235880747,0.07652034377952772
COL4A3,0.015085842659390145,0.03422413201786668,-0.026334916976090163,0.022735010629824023,,,0.010976986454849447,,,0.011070046735283919,,,0.04604566042423573,-0.03375830120408385,0.1007269884696418
GNB3,0.03607075032235762,0.024925842512531424,-0.025895243908305686,-0.02594369820584837,-0.021692656890922337,0.059308520812177946,0.076154774833833,0.1023748119483054,-0.032259853163205135,0.059816785890992284,0.09249387579467484,0.06823201080864863,0.06296358930960246,0.054802012055470375,0.012305934803096292
PYY,,,,,,,0.09026395698357673,,0.06646096259874291,-0.015775790660821888,,0.03424140322637008,-0.011769132332157536,,0.0011750951153751549
MSTN,-0.044997795512013765,-0.031099677163423323,-0.018693090187824866,,0.013107348021646613,0.06102758256181917,0.07257897125428829,,,0.007775205736387609,0.03336347036444821,0.07807365333878669,-0.03697291855381264,-0.02853981980236561,0.046333468286886725
COL18A1,0.10123492937165932,0.02315645117823647,-0.0344557927202505,-0.025736814997183725,-0.006218879008597601,0.09093245676611787,0.04967443025082987,-0.02478299390792154,-0.181574740737238,0.019173508035103412,0.050544906178810134,0.06414217873993269,-0.022239346654340054,0.02557476179095812,0.04291236626996332
FABP5,0.1015010199239522,0.03690036307742151,0.04974784854887006,0.019366722024067116,0.004912676846587275,0.05649971373063207,-0.0517081331555702,-0.03924558032846924,-0.22818593183874675,0.057517834337003595,0.012484520693238283,0.008912663898424216,-0.02973491441701548,0.03164441042379726,-0.04924985931267978
TGFB3,-0.0034814028056563335,-0.045650669021020406,-0.009580998710545956,-0.07281976889001242,0.025616166905426438,0.03430743578006727,-0.04873707864265168,0.0010028329404647394,-0.0840982263235657,0.0007856994209515142,0.06768548451116646,0.04306319894268922,0.017222080193429887,-0.006665817776256297,-0.004616992035927908
BSG,-0.020012452977064547,0.009402091175000767,0.031271747027214414,-0.07213178245152474,0.024312210015660956,0.07266326576833981,0.11377231462451605,0.09407698677449,-0.00828667412840368,0.030031534560962372,0.01635700429659818,0.17873005128937333,0.014926030616665689,-0.024123852363472864,0.02497851522357056
TDGF1,,,,,-0.013593860599076671,,-0.01621834750787522,-0.021783586197679793,,,,,,,
S100A10,-0.165536881795419,-0.00045890148371819,0.0007383435315612414,0.08334524091842642,0.010096798925866502,0.10062121650268473,0.13528707337540571,-0.03266389057045348,0.2077965554652487,0.04809186295344003,-0.03887367871376393,0.057120117204543484,-0.03652934470121526,-0.022673834009728343,-0.07342578222174904
PLAT,0.10466871841202884,0.041827379305689416,-0.004832658335610289,-0.032962097015652954,-0.0066027206936371124,0.13201665543477387,0.06381173066874142,0.03744600501096495,-0.09208043147573623,0.0191633807892105,-0.028043077502849754,0.060945933173906376,0.05394166587348366,0.1070055523702535,0.0659258049673693
SFTPD,-0.015655857598760186,-0.025474413840113598,-0.018140661430120927,,-0.027199004945085092,,-0.02978261663880372,,,-0.015218355304537596,0.03254714804349043,0.10722872750173927,-0.05698528182126165,0.06877104906500545,0.06504451174445003
EPO,0.013036830931469248,-0.0048897990135977065,,,,,-0.014791306771257411,,-0.04004359520858084,-0.01927415582842508,-0.04507116692980224,-0.034316770430650914,-0.007870206968751079,-0.004995768368931276,
FGF7,0.09921120291199062,,-0.01920626128086882,0.019430533053026944,-0.01992816847288781,0.03256298972663421,0.008403907876077059,-0.02869030960914391,-0.05685389723774357,0.0316373257196235,0.025591217692545486,-0.004261643887987669,0.04966867780006978,0.07734103227858906,0.048041266140734944
CGN,0.03439216900285438,-0.010131482613016822,-0.01637431926436137,-0.008891999789265978,-0.020977255336734668,0.010104938956945917,0.007921524780344915,-0.03131972754438248,,-0.048256332648883876,0.0019352198837270036,0.14856101671735075,0.03700614615232606,0.09333749203334417,0.004508404059518848
FGF13,-0.017589706392053955,-0.007076876134898483,0.028420373725562838,0.019561864770231075,0.04130383071108546,-0.036773878932831634,-0.05396944646508561,0.0031221132357286147,-0.0495196249215367,-0.005833305091230451,,0.12291195947370775,0.054526456767819254,0.0734447255070856,0.052211235638413234
CXCL13,,,-0.0287281737723415,0.04102635629211438,,,,,-0.06420953270153047,,,-0.00640668721008008,0.05401400949978181,-0.02181879017247373,0.00035992562420443877
ACTR2,-0.008092301159589746,-0.01722382880763213,-0.0029165143177449725,-0.008045327046624993,0.019941898761749878,0.054960046603029535,-0.04302813055624643,-0.06328922635115036,-0.15022918196259513,0.03172089490212861,-0.022501729337999446,-0.03897113609411395,-0.05458778759467715,-0.05552870728592489,0.0011545763617619984
SLIT2,0.01439251459659893,-0.025353297072765124,-0.00325588426669301,-0.025998817350039276,-0.00314598584857794,0.01617561286799334,-0.007814515142015617,-0.01400083657562841,-0.04841204919026612,-0.003708140765136968,-0.032975989572357846,0.11829776095635032,0.04121532211042915,-0.029862988694471612,0.036101761385907816
LAMA5,0.004382885814844086,0.02064669908961718,-0.014450728710947061,-0.06364255889526625,0.027364696154594227,0.04700775470592235,0.06357617469259634,-0.0320789557854405,-0.22479352163411717,-0.014162790430502083,-0.035621626042447264,0.0551161711900245,-0.03393881905254914,0.030986577315239513,-0.011066808343714865
TIMP1,0.09528810999393775,-0.003905036292367047,-0.029152745774817176,0.023765756294248742,-0.02096111349206369,0.14702387256726815,0.12245434141122193,0.010092780194896506,0.019543640043571005,0.036350806677143806,-0.07512530064663209,-0.0008043757695771435,-0.04248659613496293,-0.04665289544671025,-0.019588455168648947
PLTP,0.06046486193949162,0.026680300513673823,-0.03272107487106322,-0.049329568942590926,-0.03902607841210885,0.11236237149712482,-0.0619575279919814,-0.060067678088175744,-0.060310987934011365,0.05627176388017129,-0.028339929263204656,0.008995967849304932,-0.03180342253233524,0.05107271384245853,-0.008887067650161298
TNFSF15,-0.030310369585549772,,,,-0.01839939525108213,,,,0.03065480380719592,,-0.04541750384197346,0.021286351467230655,,-0.030359842556509035,-0.043747070394435185
PRND,,-0.02587800463244667,,,,0.02402482653290549,,,-0.1260387044614825,,-0.04073964827974939,,,,
NPW,0.007430985942977282,,,0.01691383128637296,-0.016300861792505887,,-0.01991967292880234,,-0.0183549999646099,0.052175173261308966,0.06011876392395845,0.08453585365041316,-0.010847054285680512,-0.05376033419687543,0.025492742904413383
SHANK1,,-0.031285631369708564,-0.011880545605926222,,-0.011269279105493881,0.03807741433728921,-0.021017032273506767,-0.025604629621892246,,0.010952349281544458,,0.027760381915023086,-0.03028739571539397,-0.023106967669710998,0.030567200378334047
PTHLH,0.06308700265698819,-0.048148656052106324,-0.021283494577160837,-0.032845257995769865,-0.028422360485161217,0.003169998928704692,-0.018803079712498998,-0.02368131006884011,0.005984002747267784,-0.04016381774311924,-0.024268055892154097,0.046990724096304365,0.0037474362942485416,0.05828263251171309,-0.009499361677257737
SYK,0.03186641036200685,0.04556842731544597,-0.04115006808492125,0.05019724848603159,-0.017472174364808333,0.13359653596570828,-0.03249987764074168,0.09579990657158849,-0.09913922301163638,-0.026962174394786674,-0.017063111965395544,0.006824448321307477,0.03737512846340905,0.03227121611845524,-0.02435833080398733
CD160,,,-0.012454462487589925,,,,,,,,,,,,
FARP2,0.1305226401395176,-0.012945170305092556,0.008985099548191725,-0.01189671489116487,-0.028656467394734774,0.07024542696243262,-0.027069986683937484,-0.02541290129695444,0.003325742445941714,-0.04321102934063334,0.07484167295843464,-0.00592918743715077,0.05625663336985873,-0.011680873354632809,0.02324193667235547
P4HB,0.0006505197231329342,-0.08301172321445789,-0.003560308595089491,-0.04094246133728715,-0.0756285554553842,0.0698612268166913,0.10028195807827725,0.0035260442868145572,0.1685694305125849,0.015635214878249804,0.02897804284908985,0.03545170618966328,-0.06464823663369257,-0.0337344882811023,0.024569509354472427
TAC3,0.03396919276680345,-0.013363639984477422,0.013303624880315782,-0.000218564476291841,0.07843364553832895,-0.023727148488024843,-0.055367366942245366,-0.039637233890798096,,0.02322721682516152,,0.09442778692537042,0.09177805618511257,0.04027963188844346,0.0024842801015524723
C1QA,-0.024607873450140743,0.09293567432306371,0.016811212228140117,-0.06281501818363727,0.02880584083253055,0.08996690035841998,-0.11322584356027243,-0.04446708138704012,-0.21344027748167518,0.003736903766906144,0.054019573816505816,-0.028488385794238142,-0.04670775068927888,0.03170972656310017,-0.011989676809321736
EDN3,-0.004679646692442455,-0.022300882714450007,-0.0010425138685600404,-0.029376308867176976,-0.015879467742137846,-0.017698571636219552,-0.022925795990605884,0.14901765982569326,,0.03331009001739289,,0.13106906860112277,-0.0023049725492319127,-0.0034138696685433773,-0.0084814746648972
AANAT,0.09057522036956818,-0.02700287557465038,,,,0.030560735222259484,-0.018762716092858758,-0.015153934049838964,,-0.009690549250388506,,0.023638595763327462,0.05394080119093983,,-0.024135538050631143
