,MGH258,UKF243,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PCSK1N,0.03911364321438259,-0.07657487954393061,-0.056298925354967104,-0.054605303258206034,0.010340749096108716,0.029010001025813168,-0.023397112936157018,-0.013117117926277335,0.038163403379447826,0.059542263510685464,0.045982785450405406,0.03772402097366973,0.0594754924877417,-0.04740188452354636
NTS,,,,-0.02011493786488515,-0.00789507817884663,-0.02234738252462665,,,,,,-0.044155118746989554,0.08813979774883968,
SFRP1,-0.037314708699476125,-0.015246281580532832,-0.015424283859748146,-0.017391146937030935,-0.011486872171686115,-0.015263945155991344,0.030700676682165348,0.04762344439890574,-0.12142599357515424,0.12422161895278368,0.10729932099118063,0.022777123716983257,-0.004530987196554282,-0.028047705344764445
CXCL13,,,,,,,,,,,,-0.031151327039760306,,-0.007407953682033365
MICA,0.05788984884423081,-0.023286123711029505,0.003776977002545111,0.030531768752364834,0.03602382108317618,0.0026311055009480703,0.006961879457476261,0.03094557945891029,-0.003410455519726267,-0.008553782444534811,0.03595442879702684,0.043940253745318486,0.0631902306863608,0.03904579701185834
TG,0.028897473924750405,-0.029511735269005773,-0.016645246019413938,-0.019751468209180882,-0.01787119639476023,-0.011046450712613363,-0.014020610227457196,0.05557774362496991,0.031333876196674625,0.012582654409276074,,-0.015717198135559128,0.09442492176421295,-0.02897759490818207
ADA,0.03872587735919258,0.06715863026915692,0.02749509633991634,0.03359719492969382,0.02494254998962906,-0.017940324313441686,0.03657981855623767,0.0022719145414398178,-0.14323734290757775,0.07149740202589278,0.028898834015753525,0.05051202012869892,0.009158672961431613,0.013950275812635164
LAMC3,0.05872877118123906,-0.011079012844507349,-0.07728921205465382,0.15060711160774756,0.0002072943966362961,-0.0162255666576119,0.010229735446482794,0.055628313129484956,-0.009004476123258092,0.056750764112971745,-0.08144250405580046,0.0234310178276823,-0.02049522461148425,-0.010862518824506168
CCL7,,,-0.01203448627743891,,,,,,,,,,-0.02250581688462716,-0.04444375756616721
NGF,,-0.021328915003316594,0.036276313530100045,,,,,,,-0.04997692187170389,,-0.010440551473118384,0.020292144968414524,0.030788464923908933
TNFSF15,,-0.02638652978034811,-0.013400989069112195,,,,,0.08823765245718837,,0.013533797133237956,,-0.011858964738084317,-0.03235378138301172,-0.035878396614846604
HMGB1,-0.0030906886063853146,0.014540675385818724,-0.031440961334076346,0.038899276919537214,-0.06634929040172706,0.050272270880341946,0.028750626193583866,-0.014075252707133284,-0.1573530459509677,-0.0289366236026635,0.03434373125239556,-0.004692275182730728,-0.01744249388381866,0.01756466965599871
ITGB3BP,0.05327197470713588,0.0005087364896614508,0.02035085255543445,0.08745023923255696,-0.0006303588588274095,-0.01832875290537945,0.027812407462394793,0.07331637765169734,-0.04667421616847884,0.08816826671079454,0.045870663943914806,-0.03326143910678735,0.022177252271647623,0.018655773224422845
AANAT,,-0.038228707623186385,-0.012193530788031414,-0.014761954896074507,-0.016071671357404692,-0.012733420679187972,-0.023618757998518425,,-0.05563068165863503,,0.016139184156471826,,0.011039607836244074,-0.019794340486932755
RELN,0.0014778844002964107,-0.036775662165354155,-0.021165238767262458,-0.04331620737673276,0.022219581681611273,-0.03876310445237694,-0.02614800372297239,,,-0.03186785735012233,-0.03183710194422323,-0.014324344219989937,,0.0016021177756601092
IL15,0.10325357610899186,-0.03750799661394118,-0.003553956939987562,0.005087964190329539,0.04438264256211043,-0.004856124460629761,0.04009907243507342,0.1827316635156521,-0.07649992847725855,0.031539855687213465,-0.031703619005340127,-0.028927664840496404,0.1284165215269995,-0.036222405961239476
UTS2,,,,0.13830223542782744,,,,-0.05660902109654102,0.04957025768634217,,,,,
BSG,0.08098011869578957,-0.036964962310297264,0.004392540941730492,-0.015272098354931096,-0.009368561330749304,0.01525908275715235,-0.0025369977285493272,0.11580375937804548,0.10823100440253755,-0.05297758459678044,0.020701303263251647,-0.01069178639290943,0.07416230416085491,0.026585939447823576
ADAMTS3,0.09859320228313358,0.10552936997257296,0.03732185003697167,0.053584949947945014,-0.04612962658277484,0.06479346505829363,0.06132454908465143,0.12173851114699483,-0.0317735109422583,,0.05832060874798863,0.003791237643172822,0.07097215533071041,0.060802148602368364
CD34,-0.02523373757201017,0.038912207848798064,-0.04481523356181952,0.07831390029979832,-0.007850926617963003,0.024809401395320282,0.025971215483823272,-0.010517576525231729,-0.08341222872768844,0.04348009431586465,-0.07429749233454434,0.025435399721808766,0.024282054027774613,-0.03532590859381984
CCL23,,,,-0.016796761365627442,,,,0.032047085929262906,,,,,,
PLAT,0.05516003896127861,-0.005207997661201467,-0.024499502107624818,0.08854759339230397,-0.004586479193639333,0.06706147142203896,0.05133216790824348,-0.019155566878785966,-0.05101015211504608,0.03635863351040754,0.03954035850802412,0.08290490904423099,0.03240358584406214,0.0757111050486193
NTF3,,,,,,0.006477170784564557,,,,,,-0.003150887346592903,,
LTA,,,-0.015424283138175903,,-0.015478694447281905,,0.00833216428030237,,,,,,-0.03204748834772049,
CKLF,0.006957499460552506,-0.005118865959808699,0.01088843253321271,0.08592915853888868,0.012983459925378374,-0.018402016806702906,-0.011365047273039735,0.026168338830684795,0.02089403479980486,0.09656941504287754,-0.027496484788291743,0.010513910671141205,0.07984272944455607,0.11137728610175512
CD24,-0.004820066550232971,-0.01755537070092778,-0.018300226873545166,0.033446806283906366,0.014016194313378673,0.01762063604744664,-0.011175968597451803,0.06830610161084699,0.004753856656962578,0.029839107193140698,-0.045807123296174736,-0.008594058826346458,0.029361595812808967,-0.045769035772862614
HSP90AA1,-0.04182901094732888,-0.08704851609589283,0.014417954522326547,-0.10576025555614035,0.022176183151333417,0.017312812218420796,-0.05008727216176905,-0.005614576135197994,-0.05797968357393459,0.08875304110535547,0.08411662368094357,-0.026325473337734218,-0.07560967864041572,-0.08140098945649688
BMP4,-0.015023357292962405,-0.03326128578378492,-0.0026590421503529405,0.06993738839519759,-0.03698847488465182,0.04076441753631166,-0.018665585835910294,-0.014017783102715922,-0.0523114262442261,0.10160191692257184,-0.04502658947323748,0.0530312877123039,0.017446992023498753,-0.01596989223889985
SCGB3A1,,,,,,-0.010740764884528558,0.07075570817450554,0.025539023593128048,0.050041823665598284,-0.0031889991073105455,,0.05104658190447594,-0.00908679536920902,-0.03977684196599129
IGFBP4,0.032576388830558266,-0.06573475996343124,-0.0027806660771023425,0.10730170719756228,0.006725266272744458,-0.027389410486245457,0.031450196656459366,0.015808204730309448,-0.0472770693944799,0.07307863609576462,-0.0785751662651166,-0.05225385596753762,0.0038504386358229163,0.00451675125683559
RSPO4,,0.019794148211898576,0.0005717522904995217,,0.043339786826864485,0.09325161425793124,-0.00777029372901483,,,-0.04081808791467768,,-0.016585457148417807,0.08091963678874944,0.11632768397529605
LEFTY2,-0.037093122939868946,-0.029989696043699686,-0.034464219228845835,0.11599103743354473,0.00802163098621585,-0.011777378335618099,-0.014886351415383574,0.013965427525728597,-0.0130252615503338,,0.004102267172306301,0.12801533445348748,-0.011459975352996291,-0.05040745044657678
PF4,,,-0.010499852183548434,,,,,,,,,,0.07195442636158317,-0.01955248578885
ANGPTL2,0.023526238294737684,0.06874644154405028,0.009221741128209804,0.12267931331572823,-0.0353893168648837,0.04799744479704633,0.06504549277637783,0.05537215188081705,0.03726380211594367,-0.02800700143627305,-0.0250662103170699,0.05920786632665763,-0.005629346208247531,0.027007615266790286
LRIG2,-0.0066500601800368484,0.10171597437417257,0.049379884827432614,0.05027792729607199,0.02215456174592391,-0.0224324704103432,0.006469909284730786,0.008350357423028405,0.01728271048731321,0.002368098557731744,0.03360613221511429,-0.03698800276806288,0.07044804250779295,-0.05998608119728969
ICOSLG,-0.0372415319524792,0.07254767619695819,0.027102647251382516,0.05852892964143244,0.035532491802581744,0.006953015345026246,0.040728030166674783,0.04173265839688862,0.0438226157581119,0.09386732451903233,-0.009161835045327114,0.011403395264346127,0.12164803790760759,0.0016915256247017321
WIF1,,-0.060635211314487056,,-0.038272587589043616,-0.013892229373413412,-0.02021189273174912,-0.023276408417499745,,,,,-0.015417788918446898,,0.005822854011404632
NPPC,0.0561023141433026,-0.03073555236863203,-0.016287860067698775,-0.020910623630873836,-0.01716144379402734,-0.014927032512793544,0.013355525771429804,-0.030809193041398023,0.021058758292184072,0.0625887019921766,-0.024152447469984534,-0.009208629555073657,,-0.0469891397241137
LYZ,-0.010187890914164876,-0.00031651373006740923,-0.06996781192333008,0.11834646527374416,-0.010426827619875855,-0.021611925173144184,0.015223797118087898,0.042685833610125276,0.07154964896561908,-0.03760136015079457,-0.03682746062195392,-0.03892195992876456,-0.04952508084354304,-0.03280518577758103
EREG,,,,,,,,,,,,-0.02065746651033084,-0.021707319828170268,0.0868336506136414
SPTAN1,0.10704158907359496,0.0022246728714026345,-0.014605327463179833,0.007057948295056637,0.00774101586920836,-0.03628874748548517,-0.04809842680538418,-0.016885508746510604,-0.012718262749076267,0.05097458514120624,0.018663419736121817,0.04720528709299959,0.04223698613309731,-0.05980548424277983
PTH2,,,,,,,,,,,,0.0013319373795311876,,
LIPC,0.00504900707180389,-0.05464698028202672,-0.018869016375030932,-0.027919100109016732,-0.033657813625236815,,0.027363299389523938,0.08460410234347908,-0.05265686378096663,0.044103267999493816,-0.029645910928271985,,-0.01842244949269036,0.034650744399060775
COL8A1,0.0359462315021228,0.07099736718244891,0.007890355265342259,0.027662242858316005,-0.03350695305310286,-0.011249274800570233,0.014316550584271757,0.05526140247731047,-0.02263695677522012,0.11796976551840584,-0.06606963079661589,-0.08728990692650947,0.013023478155680421,-0.020929072182970056
GSTM2,0.11520994612883655,-0.04123222949952894,0.007149265517094862,0.049166917785394455,0.0005285751097780742,-0.03174621253980515,0.029678653077913186,-0.00616255240919788,-0.07019019778584498,0.03187204994811057,-0.017425688370743445,0.008801620066434484,-0.024351196179021227,5.477088151395296e-05
IL4,,,,,,,,,0.09949819449412495,,,,,
SPX,-0.05103322370429186,-0.004306154380303912,0.03654266055341089,-0.05177152704621453,0.04953012977361999,-0.010398978771966359,0.0071954673107984864,-0.000989228802436211,,,-0.007356545305102571,0.0716468121149953,0.06935255722072792,-0.018662747579811963
MFGE8,0.12038167999132895,0.06407531464214382,0.03050348929232353,0.03522907847646801,-0.025379793248084453,-0.014467620679282278,0.035883597020012786,-0.01780988945823985,0.00047458384559040335,-0.009212063248349498,-0.05862166816991958,0.016385224487713422,0.021095297061314414,0.015167015594628207
TGFA,-0.03594644225662972,0.04657580264346529,0.02216435343827409,0.03415279604652433,-0.04936285803681628,0.016884396065774437,0.00961706805714866,0.11213174818845896,0.04938250471818346,4.258010229657749e-05,0.03307660034774181,0.0512417155068256,0.07759814198859939,-0.007685401252818815
SLIT2,0.044188090546667065,-0.05280314245038608,-0.035736053623591855,-0.04905171479472739,0.005522614409035604,0.0352192868467558,-0.018718750206597745,-0.0068120804179503764,0.06287315667523087,0.13022814091378745,-0.03590875857364371,-0.009959482367155726,0.01478461769029458,-0.04633762021025968
PLTP,0.03539984651431122,-0.05550223460854285,-0.06698866960101571,0.15166686595674547,0.01711176713287081,-0.011308244102718544,0.02352696217212416,0.0586843553751801,0.10045349613893315,0.04497606047383257,0.022718479648126382,-0.022319804929603636,-0.013728102094042283,0.08437297506464733
APOD,-0.0778556536385763,-0.04056426535094751,-0.011293467520596675,-0.008991559952497242,-0.006711798707127537,0.005335895911366242,-0.021507593686701795,-0.1176769181342371,0.03691267737009326,-0.006811547659734088,0.012900978080822093,0.040128435092531646,-0.061429826567995706,-0.026343473309737124
B2M,0.01970438596138927,0.0655103977892464,0.03691369685827024,0.14754442411737292,0.018093213257030578,0.043784194788166676,0.056452281004053216,0.08173454351902669,0.06489930894265115,0.010042217351836339,-0.019186412586467586,0.01787108469740307,-0.0769644076805707,-0.01248965442879945
OMG,0.02244706326126253,0.03803948676858144,-0.007718196000610978,-0.1079443705626815,0.03903586286844083,-0.026081228574318202,0.03047928558742545,-0.013025995499791835,0.008508230189629708,0.025582118470018542,0.03904798247856991,0.05167701811773759,0.05478684898293433,-0.09574626230298104
CXCL3,-0.03016950383181527,0.007651700994035732,0.022176674664237915,-0.019381741118979296,-0.017153150190886254,0.013364619301021879,-0.015775789309932443,-0.03175196305754065,0.04061870700672236,,-0.017927706586443607,-0.030910175555744535,0.04526890022064323,0.0034517054711199046
CXCL10,0.04408300146594701,0.09973706055124061,-0.02660189152995654,0.12020931329879436,0.025255604714955637,-0.017454677177188335,0.0583756882780502,-0.03786413742171925,-0.0415828401735874,-0.08213726089764706,-0.02415244484380351,0.011662510012358188,0.06438730163582476,0.04701871176181945
RSPO3,,,-0.012193529887067544,-0.02423991268280079,-0.016418329446094497,-0.016803262432242737,-0.01648539578032407,,,,,0.034112664538208055,-0.004367588625760638,-0.022773973042964874
CORT,-0.010483807076909503,-0.02921275729175107,0.06267527983065681,-0.04195259970758328,0.0004993518724911545,0.05948556179320378,0.0035743795882887093,,,,,0.0002434783465574523,,
NCAN,0.03653315082014322,-0.01908991198332591,-0.04200695018822441,-0.017323050267964085,0.007574981623096713,0.01596003929749371,-0.01606401953547551,-0.04949683965329515,-0.034355690339547926,-0.09709826930619533,0.004835172941869031,0.09602334831671121,0.07249833331607121,-0.003773249301017831
PRG4,,0.019947450169161433,-0.01203448815283495,0.05426848585790323,0.02651256369938056,,0.0323891004946886,,,,,-0.039550010767660536,0.02526910534458203,0.12214234673263193
ZG16B,,,-0.013967495316150005,-0.022671093297561166,0.0781129128607355,,,,,,,,0.0014453735418678217,-0.01668027567714958
TGM2,-0.07401541997247293,0.12802052654372117,-0.0202090346349066,0.11012023469163734,-0.04376125505282279,0.0860022365675439,0.02998600327401251,0.06187325037556551,0.13287318166368106,0.0284725021920252,-0.040733089521508496,0.0036868143736819774,-0.03410534666476965,0.02683509621494004
VEGFC,0.04768155649538176,0.01103881661108159,-0.02144868023972057,0.0010598048324382914,-0.006263462167915923,0.02640802398293267,0.15264769397502514,-0.05255384167771113,-0.009149456692766327,0.023194049940777662,-0.023646940402944926,-0.028306676974610055,-0.029533246914831224,-0.039664977277502
WNT6,,0.045246497488035935,-0.016645246710533385,0.05458675203538362,0.013205433219220743,,-0.017167018683802403,,-0.07392381157491307,,,-0.022011608366187613,0.03947201296192397,0.011272185421912224
NRG4,,-0.027037622054633916,-0.0146465226101681,0.06438577204542935,-0.02362880816202227,0.09927728078811907,-0.022947397359194977,,,-0.03257766843243986,0.0876020179471793,-0.02190152648559412,-0.022839005899847897,0.05306279797700033
PMCH,,,-0.020294183992240974,,0.09143968450383128,,,,,,,0.13226076879214588,-0.04924957303366592,-0.0331941534967821
COL9A1,0.06620931677601413,-0.027240185350052307,-0.01529722387922642,0.041937740786611576,0.00202624723677082,0.004039751539318088,-0.02614801375239405,-0.052918153440339004,-0.05200402061423121,0.045536762560396286,0.06780296755993827,0.10562156345235071,0.09971345868445596,0.05054408572349346
GDF11,0.08761168783528901,0.010309586524476359,0.04186403098664124,0.017938306545413486,0.02133658045454207,-0.04909647160898316,0.004233780358953442,0.031481656527170075,0.03360583255776148,0.07350957604807687,0.0528804520163145,-0.051918754978910284,0.08139142788893462,0.015940107348983133
RAET1E,,,,,,,,,,,,,-0.025054227196618917,
IL24,,,,,,,,,,,,,,-0.028977578268438203
SORBS1,-0.00841445318131848,-0.04162577870424118,0.029639521230312226,0.032877127952890196,0.03404876868713057,-0.008023358598785188,0.047561861355398624,0.05898202005201351,0.047889367963675704,-0.047937466910006256,0.040505271843575705,-0.05161671395735139,0.0045111891297106455,0.04433371770047792
DLL1,0.08621536323345544,-0.042390159664998144,-0.015889952540989172,0.006556090945007402,0.034411513484183136,-0.016090189069491848,0.026667245706871772,0.009693932715557206,0.02225752521645355,-0.05194827942652996,0.0359709772680523,0.051701198094015445,0.034913723825997084,0.051401590282989
TLN1,0.0057010328592247165,-0.05736674775090489,-0.005148431881486208,0.08559369962595237,0.006239376457204184,0.0003727144467789166,0.06971529554735659,0.01622581531418141,0.051695113318253695,0.10928098821185708,-0.021428822777450268,0.006732147456938795,-0.04550570560594757,-0.0050579747786220495
COL2A1,-0.035187848009144686,0.060969768109361215,,-0.019381747714800605,,,0.06835286217570968,,,,,-0.026564985322618615,0.07788661701864603,0.021366197473504597
SHH,,,-0.012505809086060981,0.08532161046233576,0.002476727349389947,-0.012332313621397698,-0.015285233672816917,0.08236302000467,0.04996741612926425,,0.04356919703759697,0.0216674939644341,-0.011481096044987803,0.0370774127205889
PON2,0.08813507042588434,0.035770994349331384,-0.021838053725186914,0.055905915730054184,-0.02685868335587144,0.006716619329300469,0.023740447949513306,0.011427061827401698,-0.04344846756935026,-0.025155400852315508,-0.0842553824537421,0.008502516434511982,0.05873698371901082,0.06955563350182441
ICAM5,,-0.06448769252725632,-0.0194911910751809,-0.03787382907477365,0.0046766295424963454,0.04328474342437602,0.01726474231798253,,,,,-0.0165152582047818,0.02039484585159744,-0.03964183334934733
HPX,-0.027580679654794663,0.07614759526075685,0.026568564842431665,-0.013603580577816356,-0.024136472416403137,-0.010740763789533446,-0.0050426270418868725,0.01686019797785016,-0.07415412788109596,0.0018191493086518126,-0.02545823201460058,-0.011470077208345385,0.012533591074670935,0.008528495698924608
SFRP2,,-0.03603097087570119,-0.014242761296239729,-0.015468436267860245,-0.020116171409435314,0.07254328884030266,0.08542840890283968,-0.026287992123542086,0.05678634051999005,,-0.0045199968393847215,-0.0026787487959777116,0.016567719548910904,-0.02056986752085733
CFC1,,,,,-0.015478695382739369,,,,,,,,,-0.02293502713316117
CD70,,,-0.01240290854831969,,0.058532638056645526,,,,,-0.0353562287092297,,-0.02050798257397428,0.0031525812485781804,-0.034464508118834614
HP,-0.03568771556809698,-0.01318377498284706,0.0051174694104556655,0.17960335015512235,0.021707411901584903,0.0011578774854015227,0.054757346174487964,0.042538528506354756,0.04995459805646316,0.1135179271636395,-0.0243189332216726,-0.015196473678013803,-0.021352785796833883,-0.05677681438271587
CXCL2,-0.03420903349112836,0.0801187682245064,0.07178477116394238,0.03178657454027122,0.015224183136987495,-0.014927031344557891,-0.0191681353326607,0.032153254931458694,0.07456560589006446,-0.03209423573883311,0.014480610277642728,-0.06776582422835871,-0.012400761400195515,0.00027915785512879594
NPPB,,,0.07871851367373825,,-0.01355377517535882,,-0.002002532124043174,,,,,0.05927701720170789,-0.023167627900274636,
CCK,0.036536611838357845,-0.04613202925395353,0.03933765691374236,-0.08277384700054152,0.02881374978797021,0.045795693388051305,-0.05676312456665503,0.11013883788133104,,,0.038792692604517356,0.0005497629479255412,-0.0017986623366048023,-0.08747581115181455
SEMA6A,0.016280706576662973,-0.0008374048816208472,-0.028250077182605433,0.04392797568589095,0.0063347060668626914,0.0272185904563564,-0.01081510095571348,0.0463492038699747,-0.027112357387907172,-0.046310107497709085,-0.026486079834654442,0.02849747829359011,0.04495813966146637,0.06494631797460072
IRAK4,0.01383443579623065,0.042566705872467143,-0.0024163401200489334,0.06557157693042363,0.06022051083319732,-0.044795234678946666,0.06595279374324842,0.0708237677191033,0.06688347921906065,0.024271437635691426,-0.0009413322941739186,0.009823507542066803,0.011431992026100837,0.0647008371027945
GSTP1,0.1375936223509433,0.04651657887307215,-0.04684364452340778,0.06264308668755546,-0.018404531789610087,-0.02319070345370221,0.010204674862763542,0.030164755084697036,0.06914705137952563,0.02597920753055354,-0.0198434176507983,0.03781886983520438,0.08327249187771318,0.06189893750197651
VCAM1,-0.03858966650478495,0.10278251968815837,0.013092015258386954,0.09064935867197237,8.377945960731153e-05,-0.035798650634812475,0.026163590972532597,0.028568042037470175,0.024362778816220766,0.04847675960953488,0.0018031572567556164,-0.010180114453703298,0.07100672630923274,-0.01219166227335144
NXPH3,0.016374563513580676,0.010775352405036145,0.01627588238141061,0.060863642541697335,0.022059315611787544,0.007452866037248297,0.015891857494507174,0.06780793089918158,-0.04173855144510609,-0.03995158528963644,0.025048962612375176,0.0754110100346462,0.13767063723519163,0.04199213103087165
MTMR4,-0.015609584866764108,0.020153922423462155,0.012533865957380827,-0.000160769696469318,0.0157520713911066,-0.012417850867494421,0.017129871144851965,0.0432716294709583,-0.054402530738404106,-0.013379892201831858,-0.042400752852947324,-0.0574775889853336,0.06865377629210383,0.0076282680037915674
LAMC2,,-0.02469066799855551,0.06916113352221528,,-0.01706269082989247,,,,,0.1938793346082447,-0.01835860741461272,-0.012239966724222775,0.035218012886452106,-0.02495989302267069
IL10,-0.03891321652715728,-0.03917260579065425,0.017853399717947586,0.0667929444571469,-0.00263320286614992,,0.0011520189999577888,0.12237264373387347,0.0389335540382854,-0.05673755080740214,-0.017708639915852743,-0.03048002120230807,0.00375541213827232,0.04186712179655971
SEMA4D,-0.089125078223634,-0.04274769569696983,-0.06929980437457178,-0.06549867634600404,-0.04739224144275582,-0.02129764058166175,0.007539325986762387,-0.033445746238095424,0.07825702069470777,0.07314358472412935,0.04191840899461024,0.03080220404215312,0.00937720022500708,-0.014960049321125378
TRH,-0.03439872390521244,-0.04818291704634942,0.0009172311516539077,0.040433476806358525,-0.003002885438736269,,0.01782695591652883,-0.018356524431794956,-0.04614579354947154,,0.050288511743831976,-9.693802481555423e-05,-0.02594929690358532,-0.014126354854743886
