,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PDAP1,-0.05258018072258993,0.0846953773455492,-0.029515701326422738,-0.027715677136617486,-0.00014119379987216448,-0.05396913499929134,-0.06955220602470095,-0.21626342686552244,-0.007376346707385542,-0.04012698872579668,-0.00021814213493743216,0.10050149576871824,-0.18126862799286989,-0.06959181808757071,-0.05192320595021529,0.021280619596480463,0.02894136789261362,0.05555330977834136,-0.026194375954498035,-0.1134123664270979,0.05460103606279546
QDPR,0.15416388793451452,0.04505665088014372,0.03191018579847628,0.028222895745766308,0.03823404225821468,0.18947578886272806,0.04326260481953495,0.08191727459912204,0.08609005066873504,-0.030233213469017795,-0.40384418027919455,0.02160394492111627,0.11287666344514105,0.05313119340356509,0.08160239721016732,-0.11527504419110879,0.023273825113787117,-0.06043496031671264,-0.04632973133208655,0.1584029227354494,-0.1650919560224922
POMC,0.21463677894508534,-0.025662337599088966,-0.03405234110184588,,0.03344478850986588,0.156601013661887,0.00044418749575836694,0.07821206173360817,-0.00825328041738614,0.017663995209662883,-0.0855152861736524,0.04272754471747597,0.11705681667909183,0.05349211551674947,0.012620567269203397,0.02659227271537604,-0.02775158352552466,,0.0708391858619873,0.05040673977175017,0.05487584422584269
CCL18,0.005623555599150511,-0.03204639202845395,,,,,,,,,-0.14676443070997278,0.02358474151715954,,0.044785412223453995,-0.03784086885070546,,-0.07924011472583024,,,,
CCL17,,,,,-0.018761448874256445,,,,-0.016459500666829267,0.0008599312412187339,,,-0.006153480727016273,0.028375316087751266,-0.07652071398762529,-0.0005970468715628971,,,0.06808243063175051,,
VEGFD,-0.011092897903460356,0.02306617781494879,0.019757637494462604,,0.02547379150971909,0.0656356609694507,,-0.07294464917750328,-0.0005624150238708776,0.0009284974476281466,0.08701978754823102,-0.011192960604285014,0.006937886126652192,,-0.01502808163423669,-0.012696828457282794,,,,,
TNFSF13,,0.018641833859079037,,,0.010131788959761726,,0.0027942439236223137,,,,,,,0.023801112701549453,-0.006427410399067157,0.027186553034001134,-0.023446866139300034,,0.021150536925001087,0.013748845496154,
WNT5A,-0.05097533730088015,0.05151873367782185,0.002119837448902292,-0.020463722948304962,-0.020832952208341304,-0.08695581269229435,-0.21976469789256692,-0.2465730125005722,0.025719835111003328,-0.04972508606540036,0.0971555100247689,-0.011184001548459806,-0.09495462289403567,-0.02206775543906863,0.01678513278615007,0.013323794585135107,0.02839556533253541,0.05219489886584672,0.046188067334290435,-0.01013893895490533,-0.07391571523332095
CXCL8,-0.1426254684280779,-0.03925227376343508,-0.025701960764105043,-0.027791191281386154,-0.025706391284261602,-0.09127009143726156,-0.02220832821727438,-0.04473210915561039,-0.12789937507566593,-0.017573023065628603,-0.12306001433655327,-0.013198947392282629,-0.10263068007739341,-0.07922041331357234,-0.18453252503779283,0.09129125971303524,-0.09000692347872845,0.11429483306706646,-0.04158903258117105,-0.0970682491771301,0.018059945190715698
GRN,-0.07833348786882495,-0.038407782675210216,0.01293317440506126,-5.320327558937577e-05,-0.02206296953831538,-0.045293728925353084,-0.1823417444527643,-0.3530229662464256,0.02401894896339965,-0.06771399517374276,-0.2809518378463007,0.06180693711884568,0.057990812587486,-0.06104607539703347,-0.05765785259324268,0.06728533152870153,-0.0964861760748076,0.0544102928047594,0.07124596978873579,0.06580603076559922,-0.08805112794258449
MIA,-0.016153419440442494,-0.026280165994901152,0.0443856298051565,0.02353851576124939,0.046397564204494576,-0.017926421584806278,0.009777327649319476,-0.12211400951844069,-0.04908429636905226,-0.03451815055422381,,-0.035762577068261706,-0.021766769858194375,0.11087370583598574,0.14018509702668,0.06437955317999176,-0.06931158372770525,,-0.04160272698109993,0.008410427033044003,
COL4A4,-0.013797687367584818,0.06024492572399686,-0.03303854715980187,0.014007280882507802,-0.03042820188008459,-0.04534102417134447,-0.05862004130745838,-0.052735950756402,0.01904298172683126,0.00899506618203459,,,-0.05779897330269321,0.03223766019520388,0.023234527825805196,0.012555965185267698,0.08258682831505255,,0.01566173295172747,-0.04923100667993024,
TAC1,0.35428859667755624,0.18286843260182692,0.03708407283992082,-0.011313438084110191,0.12246685438508853,0.21107796323425063,0.2859916123756465,0.4104548989558989,0.20661949315080508,0.09641133616280291,0.2883380397417751,,0.31218080902514045,,,,0.0840606968237864,0.13369544925812832,0.015174911090277104,0.1917516964075099,0.1643264051489566
RARRES2,-0.0013357251476305966,0.025335748128771624,0.008271256848229328,-0.06088068178297351,0.018707644666278084,-0.2206794755973526,-0.16044344420538378,-0.37104957440146713,0.15899905318656538,-0.03846682633551514,-0.08364994488982294,-0.08305853163988407,-0.21753316268422984,-0.08705719110216345,-0.06779890641087961,-0.0002007283439203333,-0.05445796061438794,-0.0177960521120302,0.003814047380226331,-0.10484649404732768,-0.047334249784357435
FGF7,-0.03034416994178498,,0.011896789426258134,0.06522397356985987,0.044974030996953754,0.13203860672904555,-0.041338202347595145,-0.08287904967753316,0.018665150914913206,0.014947550815754555,-0.009457067047773698,-0.013638690552835668,-0.050277755952151476,0.0487763825654891,-0.002367908727674903,-0.019023402179691794,0.06353683896203019,0.06849238930969964,-0.03339464058566635,0.11685793461797526,-0.02865366555200229
EFNA2,,,,,,,,,,,,,,,0.03799820920031996,,,,,,
HBEGF,-0.006885780322853914,-0.002762164017792156,-0.06496024051533211,0.015153809088536823,-0.05398724322191747,-0.08236269051433577,-0.17997489446851997,-0.14808079314119535,-0.1864608375011015,-0.040403405908845315,-0.18481119222298087,0.1079476452770709,-0.05372831147395524,-0.013460709314376807,0.0033759733202722345,0.017672593205272223,-0.016634712759909614,0.021628652338476183,0.12578176249362705,0.07357803691529169,0.1075259296851829
CSF3,-0.06251872017995636,,,0.0014410220568061862,-0.03430951596134518,-0.02924747395501904,,-0.04667574655769552,,,,-0.03961647544045418,,0.007521436474748064,-0.16921194178334278,,-0.055973815822181944,-0.03580896297667402,0.011847341638749344,-0.031807111350724435,
PI3,-0.0740627469061875,-0.04154177743239803,,0.021977099852280278,-0.059207866184070965,-0.04284243364128571,,-0.06282435348362114,,,,,,-0.130939150201296,-0.21076004739874726,0.08454457996215435,-0.10567564323815974,,-0.051652969336534724,-0.0720144098688837,
PCSK1N,0.3166861918740506,0.13605074172360904,0.08709706859319508,-0.003157762662832926,0.06574132159261842,0.10933328403868771,0.18780550694174147,0.17016460860207505,-0.1337723642590196,0.08853409895037807,0.4432780144970361,-0.011649611684045725,0.4064744704064039,0.12633228195301466,0.13138018542373914,0.0456173712300174,0.16016194350644655,0.07255402503419471,-0.08257648978768353,0.14055158329812836,0.21385453618027886
NTS,,,,,,-0.06244822150869014,0.059355431795949064,-0.020982697006091414,0.04173474523667671,-0.059857243090910735,-0.07788663859805786,,,0.07644512832576897,0.07997179705293384,,0.13890044102873045,,-0.011818221117674423,,
SFRP1,0.13885580703095118,-0.017307276840831477,-0.03350127766008545,,-0.013249188963954097,0.15586291287717233,-0.0816566071889333,-0.02947601746998948,0.02560500817962482,0.09986529645581584,-0.13244843372137638,-0.015988554526584632,0.022523515717919496,0.08928346549891504,0.06442310399990886,-0.04090550938128503,0.012228112632424236,-0.11719668836630297,0.0883229315799804,-0.017826456994278008,-0.002413617443027169
CXCL13,,,-0.001171618761845649,0.06315954410744903,,0.017217152184310712,,,,,,0.009512801565488756,,0.010509397722503432,-0.06464335446903659,,0.024781700519517044,,,0.002931182395819464,
MICA,-0.06292356014057104,-0.08151701885354014,0.006153070088428528,0.04067438707056989,-0.047569910197877284,-0.02498735308268264,-0.005212095873970661,-0.15152582945371232,-0.026511731683699507,0.0023100398252734653,-0.016758902191492578,0.016789057942112173,-0.15426296480175095,-0.007426700139071208,0.028803223076169334,0.018289484877149233,0.02065474373064949,-0.03665763593888868,0.06119652625475301,-0.055737841059898895,-0.042610431374780926
TG,-0.014727765006431215,0.028797030264999537,-0.026059921527178648,,0.016735218425673028,0.011269048118450706,0.0187629041785957,0.03408949162608396,-0.03445252706646674,-0.02994506186543162,,-0.005442330908305647,-0.014790262294709372,0.06049605987959558,-0.045920640596902505,,0.0142213630280127,,0.009449606296326567,0.06435096739489626,
ADA,0.003909425648995618,0.017730922829138556,0.015807859577025414,0.043559837827096035,0.019732371676347376,-0.03846539685931915,-0.0362605502764821,-0.24137057635250228,-0.01411094577889772,-0.005451799653607149,-0.21661454973375205,0.06204309989873168,-0.12839026976567208,0.0523415485931206,0.11657458146892408,0.025546874341307826,-0.04929626693573879,-0.07051126079262052,0.12879176762431296,0.068643234628671,0.002210247576812292
LAMC3,0.09996388850825626,0.017734152013041026,-0.0316300734935268,-0.06062493782974482,-9.878603506289154e-05,0.05713847816860416,-0.07644910661689808,-0.22408145175187116,-0.08122670516352233,-0.03770376925524933,-0.0942821747602198,0.11792010383537141,0.05724801393332735,0.037314666619893806,0.08457614479451135,0.09612602831939082,-0.015162307981966822,0.0638322260449842,0.09418823923705265,0.15592699159648019,-0.10848803624889802
CCL7,,-0.015398329614570312,,,-0.019596446541321512,-0.024638250084858874,,,,,,,,-0.03168245036627804,,,,,-0.008299535701991833,-0.04185146084404757,
NGF,-0.03601881188397648,0.0014182166743098908,,,0.037321453967564644,0.012864042801914497,0.03915777747544318,,,,0.08367093807544494,0.18353642001824202,,0.010704010984880358,0.058108656023421724,,0.023020443135746332,,0.07680245007365613,0.014267594201067187,
TNFSF15,0.011867498937464816,,,,-0.021821601673684257,0.018994978192242253,-0.01258108656913986,,,,,-0.025228550247876683,,0.0650560279604147,,,-0.029943566920506526,,0.029509445585711395,0.018660421229859964,
HMGB1,0.16054829170459772,0.04490623890918709,0.025752837668426044,-0.009031906776856901,0.04167737627654222,-0.004966904217698171,-0.130812561136116,-0.3022512644808119,0.08048477152452911,-0.06636705121195875,-0.14438895910992974,0.0662413080078244,-0.03332268571654283,-0.05399521191385872,-0.007439405920298465,-0.08808855163336775,-0.006365200938223521,-0.001987730994114487,-0.03851462227944023,0.003557106429143092,-0.08096946649423582
ITGB3BP,-0.20822124469340594,0.017880382341868815,0.023666055320523825,-0.03401082026857821,0.0487672036435903,0.024249475867632847,-0.1627856892336181,-0.24289048469617272,-0.05229869039573658,-0.02202714791360463,0.04416373323310534,-0.013751844456670034,-0.23093074954748058,-0.033659182428668784,-0.006486976631024059,0.05483755701851196,-0.030597891229151814,-0.026150823044326987,0.06463490937936775,0.051055873534478234,-0.05576346553541181
AANAT,0.030896818371666853,0.06996144382831149,,,0.05522896595633294,-0.01952501010590723,,0.045291787517058556,-0.05432670091070276,-0.025461596408887094,-0.05871391064523855,,-0.034606039928309844,0.045966945812542286,-0.054563314545357865,0.10978585415966158,,,-0.010759924633147528,0.021309764870128624,
RELN,0.12455945688379289,-0.03049150622588057,-0.021139607425780894,0.024060490669917303,0.03345432510603209,0.027047910196231265,0.11759539980183523,0.18164704998103132,0.026841135967173583,0.0342683567750955,0.0679979531155334,,0.0713984759292999,,,-0.022903115446890436,-0.026665146751885502,-0.054890098904324384,,0.07010445994558737,-0.010384190808285843
IL15,-0.003523467951405816,0.030143898314341284,0.030377538309731382,,-0.018546826362214552,0.01593388575905534,0.036715969515947695,-0.1221437682132183,-0.06879717908832393,0.07885937006702934,-0.0401173815503395,-0.03918578049867592,0.03300096683446816,0.020786460469058705,0.06389660712428485,-0.012432631924882954,0.038943241728757454,0.08960881648751151,0.0688564576962911,0.06141535984881172,
UTS2,,,,,,,,-0.15380128710513963,,,,,,-0.026442795740385442,,,,,,,
BSG,-0.18907900644054523,0.10771570600401277,-0.004599290694597474,-0.010586129218446661,0.05242228699076753,-0.008524140987005017,-0.033372923613285504,0.2136409022406658,-0.12176793598054407,-0.016214238540939663,0.31938256421353267,-0.015693089970346442,-0.2514947764304942,0.04446592797112057,-0.08801779289227894,0.13530240092059947,-0.09676581386090198,-0.03611322135120895,0.03592512842682114,-0.012863829609598436,0.11735634122169668
ADAMTS3,-0.061656124242726644,0.04189445500655616,-0.0457891715094049,,0.014800541364979533,0.000932533614557619,0.07614660035596961,-0.2934249695539828,-0.03991410962225751,0.021495163899964777,0.10795354588187192,-0.031903121216034835,0.01489735324241832,0.08345226058097478,0.0660449319783402,0.07563106884099828,0.09530044494853869,-0.05216638095704383,0.028032712988216732,-0.0054940108200539515,
CD34,0.17825732252538837,0.010150710461899809,-0.012165276747814886,-0.05385211058518892,-0.007375721658355101,0.1306289891874151,-0.04545281593899049,-0.17711328109027477,-0.001660946433322082,0.0662278527718163,0.005126859269393146,0.11321016094815729,0.06005455219301589,0.033244305919255424,0.05232444255437345,0.05614254510502111,-0.10307839582071227,-0.05921173320782434,0.0728924187690892,0.0684165818754189,-0.043265206073354504
CCL23,,,,,,,,-0.057264542069538384,,,,,,,,,,,,,
PLAT,-0.047922906463040656,0.037784549805949245,-0.06428240859871107,0.04610755047412644,0.054024138028565954,0.013396073335125406,-0.24270794622480651,-0.32053200753281574,-0.19913359041252307,-0.04728364848418831,-0.028352560022102312,-0.046400754470038746,-0.1321275381052294,0.21269651873321144,0.17231010441717506,0.04652342419175325,-0.005734184592569238,-0.04863096932428621,0.10447808675904588,0.042244478797821984,0.045130117589441555
NTF3,,,,,,,,,,-0.007905418336480612,,0.006759130923506919,,0.09194941950788074,0.1504069189852236,,0.18089464474444747,,,,
LTA,,,0.014768839430911155,,-0.02511624783869013,,,,0.017148261127287984,,,,-0.05050349900630645,,,,,,0.06231836650344138,,
CKLF,0.01246708503218868,0.038252613954233135,-0.03096713943997553,-0.02923141514418778,0.02182464825464495,-0.04127721298794007,-0.20042015181496417,-0.35464955063071796,0.0062618822932662375,-0.05243863451874066,-0.21786917164023,-0.034107067714819854,-0.22861313613858755,0.1145789323571684,0.11905774298851281,-0.014890190259979631,0.011402905163602997,-0.019701742565594413,0.04902085027097201,-0.08592410029729892,0.0650699432608256
APELA,,,,,,,,,,,,0.04166419189895603,,,,,,,,,
CD24,-0.08439474209886079,0.03112677448187073,-0.08028172435777635,0.02140149110892796,-0.04397857146431928,0.017447886345085574,-0.1559628504852764,-0.0022287824955500688,0.07204289131292473,-0.2004713340718999,0.0036609901858451945,0.10925209587621328,0.004620539269365053,0.07905563319593584,0.11080789987170642,-0.032119801264110535,0.18816758409058965,0.10657614854165316,-0.0232672830712406,0.1320379333014255,0.09718407708567416
HSP90AA1,0.10334080914953876,0.03961607355250195,0.01549723210458074,0.05641729225839045,0.02411213287955988,0.2326126562239582,0.2956938196912532,0.4013887211186894,0.005710983372875667,0.0038439457798032923,0.41806611238264285,-0.027712640908865376,0.41407939781832637,-0.17484693202993995,-0.17194589588038664,-0.015394747042913472,0.030673583268149177,0.02283125290686609,-0.09308727225280329,0.15822199798404082,0.1286464537316907
BMP4,0.14699876544488252,0.018217948921542174,-0.020315544521878354,-0.0266270633941728,-0.006489305730407124,-0.06432535374786756,-0.1355529858600979,0.03999705197810541,0.0756392986065849,-0.02577582801253849,0.007588162399135222,-0.07254039406312418,0.008162772266498882,0.04632293542975692,0.06695346360134405,0.033540491860985955,-0.034698109599614294,,0.0198695517742823,0.05997868740540349,
SCGB3A1,,0.021178918333780834,,0.05597271925126593,,0.006035186123223437,0.02715947912233964,,,-0.02911639922332768,0.02515549621686366,0.12124551793915624,0.08703111841635114,0.0004865597556626517,0.039613648710495365,,0.06660630568259579,,0.14487253813352108,0.041295986095467835,
IGFBP4,0.010202252527128818,-0.017251214536519822,0.0022011334156301636,0.023966450244752253,-0.06387400451946236,-0.0516807645574002,-0.2036266612718405,-0.22276895488551102,-0.07279111586866456,-0.015773405689896457,-0.09127104015864247,0.13196507906309238,-0.08730717494897021,-0.01721551741116959,-0.017159847056689367,0.09543679270287667,-0.13606253959833575,0.00034107497262595495,0.16510339255281514,0.12658702897747312,0.07791488738530039
RSPO4,-0.04400067150084231,,0.02340968979324818,,-0.030730059762829144,0.03561949560444284,,,-0.04526844206737365,0.009524762860589888,,,-0.05944380884200781,,,,0.00958767910722179,,-0.04678779995315284,-0.005039155440719724,
LEFTY2,0.01032462624584052,0.01024227096891642,0.015294889939495765,-0.017589881451471896,-0.0009710410359652888,-0.021580134812919503,-0.0846340297774433,-0.21339436573747458,-0.06201779720042938,-0.011880826762897574,-0.022235239035664666,0.02679227069535651,-0.02243744517780726,0.021848668750024367,0.0012722726209676268,0.06456013116466004,-0.027916165237464072,0.012777429608680547,0.11860580278580687,0.093891829327334,
PF4,,0.01810167204495739,-0.017432761325824,,-2.4053901989709484e-05,,,,,,,,,,-0.046177472155297196,,,,0.03759784698186224,0.03407349247754579,
ANGPTL2,-0.04208528491605939,0.024685596065288112,-0.022675825980510808,0.0396827564450749,0.05443602432519792,-0.04553337202885641,-0.30577099010028214,-0.23959896141803275,0.02732182998494476,-0.022723023408475613,-0.22766179618602617,-0.04658759818724671,-0.34945661801421407,0.12938385243757736,0.14731593518860175,0.0063210608692662205,-0.0712079090651645,-0.07962824847287081,0.07170862053959821,0.04640841948795509,-0.05663271398285747
LRIG2,0.0011532489531728832,-0.001842245724501581,-0.042030296794970404,-0.005711913048563806,0.011091793478192294,-0.02718204312828918,-0.07319953595749444,-0.10392330695226247,-0.044798176692289325,-0.010961129937855446,0.12165386793686349,0.05894516783109723,-0.0907942627493952,0.09515762109203268,0.06779851119702092,0.025667709838094934,0.011471715091408924,-0.05301342009614459,0.047869317791080904,0.05188422798318191,0.021162091096376213
ICOSLG,-0.049901801043116104,-0.02251856108706558,0.010332408620252937,-0.01568940498103998,-0.025194049718330645,0.016872915863420768,-0.05674112256892747,-0.1899597372623818,-0.006367424723768774,-0.026477470918875326,-0.1568357662447224,-0.018157855112484998,-0.1275887454925608,0.08250456575851095,0.13665499674221637,0.04336934616123496,-0.0050350331616573415,-0.04095189694171718,0.101694381969745,0.04811254739322893,-0.11107814476694108
WIF1,0.43329934888327665,0.046528705621606464,,0.06353292060214584,,0.16372484906202914,0.3208293598232278,0.4502418687345,0.09736484433618413,0.05865636902648797,0.22412751399172165,,0.32134425474568123,,,,-0.03600209529336605,0.030244350031368588,,0.033500397022468015,0.24148549907013653
NPPC,-0.01661318298072893,0.035037560725256024,,-0.0305012246291464,0.06248681998508686,0.07177922974000325,0.13631675654072678,0.004226112527554852,0.03853808808117811,0.05605311281993384,0.1291415826012795,,-0.2360789389638529,0.05694157320859806,-0.022284637188500798,0.05247120193897879,0.10915584436623431,0.00868021266881422,,0.14045607605320695,0.02961853169333402
LYZ,-0.06185520997940881,-0.004702377396563885,-0.0124480905006797,0.004289817282522541,-0.04454327590506093,-0.10200284227703416,-0.10140506871244949,-0.21549999896909094,-0.06262111813737285,-0.033367734275458534,-0.3404456471950496,-0.04089623546336123,-0.057292467698731794,0.03948989980731456,0.09997249338551421,0.09927801012626956,0.003412937049226085,-0.03371763321278818,0.053651928793972375,-0.011985235958843966,-0.09103920827468653
EREG,,,,-0.04377796258103458,,-0.036173513067866606,,,,,-0.07323577626176049,-0.02095593814548786,,0.03230674442466948,-0.062229701786545646,,-0.03831328102079323,,0.010859265645956063,0.04438159554936585,
SPTAN1,0.2323121877584641,0.08653983699082818,0.01429069097326754,0.001397508408828982,0.051217514990362575,0.12083080340223769,0.24481480870544464,0.22221359321872955,0.1326966679095401,-0.05114902676864886,0.40453643246084275,0.06196396632980142,0.25300083203505414,0.05895198674482439,0.11455893074914016,0.03002986184741264,0.1323930338229016,0.06091236820617182,-0.05840690060385039,0.21878489187406103,0.2119912379699946
PTH2,,,,,,,,,,,,,,,,,0.060781188894225444,,,,
LIPC,-0.05710704730342971,0.0741234563384673,-0.026237237481857866,,-0.011502225787992567,0.09687092776929025,0.1093081462564906,-0.07073427201825712,-0.033167296431689905,,-0.07890073622895911,-0.041707785804265166,-0.020671081416924513,,,0.05439275942650865,,,-0.03520262487940237,0.03918669184033221,
COL8A1,-0.2261543098728408,-0.03966053292504989,0.05517711208211608,-0.040549385274245106,-0.03625511140029192,-0.09308639608529204,-0.2174252475138773,-0.11517250426073702,-0.020730132344753946,0.016847789854647018,-0.1818660185132282,-0.07101764342791288,-0.2281635761742647,0.06099638479852571,0.06794005020770678,0.13011582754231496,-0.03587901483945271,-0.0231968896731476,0.028067746713747163,-0.09966453905723016,
GSTM2,0.02631469770764084,0.0460128794364032,-0.029245537457988094,0.04865934959593084,0.007248494381989018,0.04101872154707938,-0.0005687811562885832,-0.06226893293250245,-0.04183444984431343,0.01862946295102758,-0.07965861702360168,0.015068295695340937,-0.09571541424568229,0.1063959732601351,0.05637920588842621,0.07397952054922427,0.07501769376106653,0.07561227848307833,-0.04820251383945606,-0.05577169718836485,
SPX,0.16537364842108263,0.04364065137760847,-0.026074664274405572,,-0.009076775964051528,0.2093938350048377,0.12964456921703768,0.15221594478222275,0.17111913183902727,-0.014039986025950444,0.14785067353981413,,0.3621077599169299,0.0999151721047245,0.061982060039873194,-0.05248456375654088,-0.04126963180402313,-0.08427226324501007,-0.07240232809012527,0.03574894799539956,-0.07350155370160469
MFGE8,-0.20753693192156739,-0.03950005074041225,0.029029197124306596,-0.027175727153636954,-0.021224437281193193,0.0810834855164514,-0.1536717664629299,-0.10175339308752215,-0.053648108564555305,-0.024421205575930822,0.15874525730607092,0.045258993888587076,-0.14512475447296547,-0.01241847795916564,-0.0068108179418540785,0.1112766638191383,-0.07551524440794521,0.07253007634361214,0.1324213369688468,0.06962402948708234,-0.004041211455940479
TGFA,-0.2665981157895413,0.1186291339645953,0.01772823581300544,-0.07001119924385785,0.01847929011320798,-0.07252562760888916,-0.043420606353171506,-0.19303574966959397,-0.09118239628612607,-0.017247992019770477,-0.20158371529023247,-0.0011020270750737812,-0.1357019060112845,0.11651487683984393,0.08628044511229495,-0.06588989581665684,0.08724507824890199,0.04073622914054521,0.002582724688900037,0.05808169574521235,-0.06912300413878396
SLIT2,0.31403036381980975,0.03092032188149988,0.18519077248908958,-0.025803202998890412,0.001228201306672471,0.0659766469684616,0.1084525955618833,0.19919175721388288,0.11062033369859083,-0.03877598317810279,0.1986725624949428,-0.005128946410050473,0.3581962118639058,0.05870647881496574,0.06641697563163071,-0.01501765456503552,0.07435462420756757,0.022202463678144397,0.0698951803705651,0.021847244290433682,0.13398607711680813
PLTP,-0.07313474835495713,-0.04659431990153474,-0.0429226416755335,-0.048793558290955934,-0.02965788764414674,-0.1474963892831917,-0.1555097410605748,-0.3485775533275432,0.034026722040313144,-0.17640893462214435,-0.3826180013716205,0.06921273242181904,-0.05770397521429569,0.06467023423382234,-0.027753831724625606,0.10310952769151192,-0.06120680567154429,-0.09648956443761951,0.03521326386366235,-0.08395902245899141,-0.07245353464542861
APOD,0.21620788645867642,0.07734018423865617,0.06167575733898802,-0.04713554141630138,0.05540053481193324,-0.027712922373138705,-0.14105760188111888,-0.3776103369209266,0.033146353333325836,-0.07532919918435192,-0.3065179668828023,0.02675467360605666,0.20764011444099795,0.12041393924455734,0.23007139083500305,-0.1145294892267043,-0.09339204635320858,0.024926732428601345,-0.07997532387787665,0.09658963501025279,-0.15462820342151729
B2M,0.13327485375785855,0.023896383918447815,0.1060700706633811,-0.06592784538914508,0.055255954807509326,-0.15098842072002036,-0.40945867783729895,-0.4523698918752124,0.020907699647832265,-0.16138679809835554,-0.4646506244917361,0.07428319621562014,-0.38127346656188404,0.07282806245231743,0.08211388878328661,0.08400714622302262,-0.17000988906885878,-0.05004206269326964,0.1317349758772071,0.04352543652732071,-0.19979459543389702
OMG,0.22993136226648964,0.09281763157823779,0.05501710324111915,0.08614167743599216,0.02826447894067462,0.11356824578865647,0.053118023300377064,-0.027008859494590816,0.11014269849069037,0.08728294364327532,-0.045063260584356536,-0.021124736968726656,0.2778338071171444,0.10590101682257085,0.2002560217968735,-0.04293475110860328,0.06586139632698575,-0.030052273897447173,-0.055218972369276795,0.19756567543821565,-0.04692056576422485
CXCL3,-0.09223555545025058,-0.020663861013649476,-0.026404776299990707,-0.02296894187956793,-0.02566687914156654,-0.06620264409942206,,-0.010387018303113065,-0.13655549184549237,0.005851698733342016,0.0005931290245789544,0.011188490986891115,-0.036371664780820157,-0.020820520161964052,-0.08122027333070847,0.0007146403285547859,-0.013951237723356616,0.03913262069956187,0.04817474385624448,-0.029900717497504163,
