,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CCL17,,,,,-0.025697648301941906,,,,-0.02859374807600091,0.1107094125207469,,0.09609126373120062,,,,,0.026329688454908653,0.062081605503632876,,,0.06560405636557043,
VEGFD,,0.002160786252331366,0.03819859241264217,0.048306475766673636,0.00019875683642401267,-0.03222228186631316,,-0.022234280844801824,-0.030464220082492287,0.0014801833714079436,-0.028925695060488355,-0.021284768573950213,,0.012262075807164341,0.04722766574124831,,0.04050391414238114,0.06020322272862143,,,,
TNFSF13,,,-0.027829984503342443,,0.05500009941388649,,0.012262323682973548,,,,,,,,,,0.06069893170882278,0.07718895850925375,-0.034821997590081435,,-0.007348814547607628,0.10157356294824857
WNT5A,-0.002624826932083873,-0.015175197868691082,-0.04043828554021865,0.030283926190873292,0.030717398577222294,-0.049791952763878454,0.042673429227783694,-0.056649614380955275,0.00038812531449469777,-0.06065116898640225,0.049358403942158596,-0.05607045859935,0.0425109579282863,-0.11089488621638964,-0.057209446188983715,-0.006272538053416659,0.09065233415517762,-0.039163020830286485,0.04974303489115432,-0.035933099596922036,0.12079409676588136,0.10199480022319551
CXCL8,,-0.05906679616910726,-0.036979663327885964,0.04976589958026302,0.09654211462350253,-0.06729145109786162,-0.017522543508389568,-0.06020671372520499,-0.015869928653007456,0.05556217583037196,0.017595792680080193,-0.04789007228885295,,0.04830748554664631,-0.02966671733944148,-0.021264839693455644,0.010000843169085954,0.09346419765706575,-0.007957792857385336,-0.09257749471144497,0.06324473585561542,0.11436839982028456
GRN,-0.038919172554562065,0.010299261040457128,0.03692456686424576,-0.08745301542904804,0.02347153566456906,-0.06699037607170777,0.007017232960683992,-0.022723207839980778,-0.03662186120827371,0.010146162802888313,-0.11203813970922145,0.045874863211001926,0.03664837140171773,-0.019446501302861074,-0.05513103783755583,0.023890977883300052,0.028018654654819126,0.03704106551560859,0.01816984592809546,-0.012662288216793468,0.1209710819874366,0.08975893212413237
MIA,0.017000922247757105,-0.04272308916570178,-0.03516930544675118,-0.017635812001068174,0.027531624931559986,-0.06723888103405867,0.01707237314441386,-0.02806182356994511,0.026262886279727362,0.013732216580346727,,0.00515579811298236,0.07964581108966269,0.07807860125655969,-0.01695114873284533,0.08358779500240099,0.023443161949206162,0.05328254222325442,-0.09222510622378306,,-0.05778881868814522,0.12270219659697906
COL4A4,0.0726993331576141,0.0715486473673992,-0.013560812277373654,-0.007705660109648307,-0.016846145250068865,0.005675581710029917,-0.020466799222284688,-0.019752039763455773,-0.0003316103149859653,0.011496009352724351,,-0.028277033467314333,,,-0.02220146974729371,0.14361922151238454,0.034979162219147965,-0.04115005661675836,-0.009227491655293067,,0.11645789284978954,0.08297328225767732
TAC1,0.005537963677319229,0.04525722483827029,0.008906855649666569,0.02901337005745052,-0.0002437396021845291,0.16902749763980743,-0.02004118920205909,0.04756796272378084,-0.03336497613923284,0.028366827709342825,0.09062943773789164,0.008722786046575701,,,,,,,-0.037994379906667576,0.04866798062196552,0.11575820436107971,-0.03843657771161749
RARRES2,0.13053982607892028,0.019724811326456818,0.03266685948225456,-0.04726526210151728,0.0499253426473439,-0.10056768487929403,0.02826830396097373,-0.028524468384283966,-0.06177154825433169,0.018526487935370362,0.07320106762914054,-0.04753282703277179,0.0819706353850754,0.06982713073134335,0.06838935025224493,0.06300750567050876,0.0376237042251102,0.014975659746203265,0.03298839601064077,-0.09458386785314706,0.06245040219065539,-0.02163716809409998
FGF7,-0.04073116920145757,0.05371579454559253,,-0.022382325279893017,0.06252573759149223,0.05593373815565593,-0.05866128847644364,0.03362760777383748,0.047377485334916175,-0.0344077219776939,-0.05126136101086087,0.03595117040979509,0.023690639987301965,-0.001913772695718632,0.011611326253035265,0.06541343716378967,-0.03607395779019667,-0.01988092833523177,-0.08668050953043335,-0.01446356705791089,0.006944541869648903,0.074787759624563
EFNA2,,,,,,,,,,,,,,,,,-0.02345480860513779,,,,,
HBEGF,-0.04327410726603441,0.029958887319773066,0.007253949768083921,0.0028356075579724998,-0.0225751389415902,-0.08294869579073687,0.02653371096617559,-0.031684168088984666,0.05890124864600576,0.035709808247013634,-0.0005168391843407887,-0.03673047018664009,-0.04620874206013602,0.002915573615072787,-0.021983769085872344,0.02019457194525135,0.0013290703695823286,-0.008255165010092722,0.027265853515346286,0.004843490839755181,0.05155298239535422,0.09875008968319648
CSF3,,-0.03277164665102128,,,0.0005640571997018826,-0.026305476123522385,,-0.020897277890180394,,,,,,,,,0.07644824670798032,,-0.04445687426199329,-0.028893808189212083,0.016848203919924424,0.004331821251735102
PI3,,0.05046691351483717,-0.029928438013835778,,0.08673368647869367,-0.05430610195051558,,-0.023530610718556985,,,,,,-0.04078218186216743,,,-0.04707077932426888,0.01831398750320216,-0.08431255622339436,,0.006795719544694719,-0.05471924795360322
PCSK1N,0.07300989232182428,0.06877569339724378,-0.01400371134804349,-0.008679792168317251,-0.025128637184039373,0.08990364559814448,-0.026699809373367668,0.043448322166554566,-0.008000849328985564,0.0011614266479373753,0.18762516303994914,0.0955093153143614,0.02902552313981046,-0.03946533557313832,0.08681498850284798,0.011527777049488644,-0.06964700320742695,0.028511011586275652,0.002073356527310077,0.020068754874664446,0.062097814993768416,-0.11030532092186279
NTS,,,,,,-0.053185802390789516,-0.024985311626253753,0.0800475795850414,2.0195975639360648e-05,-0.024755118238778406,0.11651903214634966,,,,,,-0.028575233420574258,,0.0394549497654142,,-0.02001927352595664,
SFRP1,-0.04082193252020154,0.023513914281337502,0.018197510459604743,-0.029982015027761575,-0.035345984894177215,0.0442748976742323,0.023211276672893355,0.030621240219161364,-0.043380491115922716,-0.005435089939043525,0.003651342178624392,-0.02537589146545503,0.019327248358268413,0.00786866436994435,-0.00154608351027811,-0.05547745192495225,-0.00041355554229538456,0.06026563324760276,0.009865634337174408,0.05129942444661541,0.015258798644286928,-0.05599928340720042
CXCL13,,,,0.005070289202566963,,-0.006948593233433743,,,,,,,,,,,0.04580607055246026,,-0.07251841321321087,,,0.05388480435482309
MICA,0.058489407868903345,0.054606842511624905,0.022366055133186437,-0.0026014550275936014,0.034757397748299154,-0.004098521058689849,0.01933212783829012,0.0016981529161424606,-0.00871888017121526,0.022553629220737583,-0.03402855119718685,-0.031760297363873,-0.014095222423591113,0.06047047119753607,0.0866595258404483,0.0027504257176042325,0.08139977824761711,-0.006425483765920641,0.03133040373015868,0.12527437771906472,0.01448834479889197,0.03324582097112486
TG,-0.0029425752948862402,-0.026124233121779784,0.10262702560392101,0.12082655346038475,-0.015231707002412484,-0.021230239607195778,-0.0018307398571392537,-0.025221144776304157,-0.009177380678773444,-0.02378690670748014,,0.02623169349420183,-0.016428614100895873,0.002688965896619021,-0.02350685994148914,-0.03612988662649875,-0.01161458963113846,,-0.004798668317842415,,0.013346278969686022,0.09417096922052218
ADA,0.004428598645916155,0.03684920980452284,-0.000787391786061364,-0.03889336998910913,0.02673399675486988,-0.012608740936185945,0.0015740199954383334,-0.03309870159490651,0.03639810870167718,-0.022796287828194924,-0.08795142653483486,-0.04036732317479571,0.07693704227182238,0.050156623415614186,-0.05105012904756551,0.14974121244182703,0.012603145591112133,0.04905478482410007,0.08474901936117618,0.04179643965558469,0.07034970916261747,0.08312598001478853
LAMC3,0.050930283285815024,0.03896032822566652,0.05340290609061808,-0.03347883917048283,-0.048848983261834907,0.06683685364316945,-0.007364093067905351,-0.004732715684697113,-0.0452964835666661,0.05832178000974047,0.01860762011119843,0.03403283276821575,-0.03374492922541207,-0.09805859816757576,-0.04741654503363714,0.07997888376098396,0.02891690804097001,0.019311307346091062,0.11190034918866314,-0.05679514564726048,0.04283743129839545,0.16262074413716943
CCL7,,,-0.00928356320709487,,0.06915730440632946,-0.04829901984717312,,,,,,,,,,,,,,,0.04218362904188012,0.018614298923845644
NGF,,-0.018880677218816786,0.058474735960955475,,0.011216698131270889,0.01539053581321832,0.02529783606894902,,,,0.0788854960973389,,,,-0.02581544603742381,-0.03297517387478761,-0.023139536517455254,,0.01037571323738483,,0.15630566959845124,0.05297846625595221
TNFSF15,,0.026329336475289802,,,0.06309634613711183,-0.025654068381479832,-0.011695134273959688,,,,,,0.09634102298470135,,-0.06254475753058614,0.05373103964056833,,,-0.02760695568633833,,0.01609720114002872,-0.08755215090824438
HMGB1,-0.0008978629020116541,0.014169052138258453,0.0753352103949084,0.05878868087357024,-0.05957861476673327,-0.029121848393089136,0.07002610602631378,-0.035800680906845656,-0.00036017325610417333,-0.01987815005566971,-0.13003297374706768,-0.007291755889428785,-0.010287937913960632,-0.02394836116400534,-0.01444047386900894,-0.000689939681365154,-0.09814200054020712,-0.056799703076479385,-0.03943175007300318,-0.005759382728594925,-0.11783889738432353,-0.10197840462750501
ITGB3BP,0.020060251630014566,0.002630713241239044,0.019227759525598513,0.07367924014283204,0.03346345873408603,0.04862158141168085,-0.004803528393900751,-0.04136729764179543,0.07466920827739103,-0.034186052162648126,-0.03125974398437663,0.012102753054898387,0.02489027882410972,-0.020617105292072068,-0.09183962273394308,-0.0014745433589523635,0.017865601719688526,-0.024634881244865462,-0.010463699796576157,-0.06069454134865922,0.008028614781235583,0.019170836082867303
AANAT,,0.05085173994573652,0.01608490661156702,,0.015181589117258702,0.01608673867570827,,0.0019553954316799513,0.018079960066963895,0.004824644290174649,0.030414341093395834,0.03577582195298744,,0.07576847036151117,,-0.023111417702237538,-0.031563819750002324,0.016698233599004565,,,-0.03877799593289124,-0.03713313994617678
RELN,0.00857589163995962,-0.014486890190177296,-0.01939156725746706,0.047622676528375825,0.015085450096378128,0.008929907742687275,0.07504964181953838,0.006817522944867314,0.0159635672322833,-0.019594809983889835,-0.058080688183834446,-0.01722691944203603,,,0.03813993996594153,,,0.0355938316230065,-0.011314284619254633,-0.05238508386657075,,0.10554017818377191
IL15,-0.019751726849743197,-0.03320264425462695,0.004217085756703871,-0.02398487499665107,-0.028861038764734597,-0.008189510250229156,0.02578764458064358,-0.016358695306619937,-0.014694508397571013,0.01252458342972522,0.07230980739536268,-0.02470786025652973,-0.015547620970420745,-0.07061668794859675,-0.048483389786482645,0.09113333248974798,0.0749161743138925,-0.036372482113664395,0.028423342528639584,-0.03055959320533927,0.07183877487633292,-0.005367812372626479
UTS2,,,,,,,,-0.008864443759848777,,,,,-0.037919166191866194,0.03382228891069942,,,,,,,,
BSG,0.10606288228869815,-0.07191595428925832,0.02803814256222609,0.035666886210302506,0.02860867138808468,0.04452184421549771,0.02310206062755006,0.009193880606557221,0.03914796726464658,-0.010301354550348817,0.12974751920763508,-0.05797795883213661,0.06965366244414473,0.055273532934074485,0.0660424938856982,0.052533141853405435,0.02100873289064356,0.1391201386191078,0.018571906737190783,0.05366849224190238,-0.03512634561711998,0.17374677386784917
ADAMTS3,0.09018827322049783,0.13076311467761936,0.009175166568150418,0.038937632079861506,0.0128556443744338,0.01749740644990586,0.014067947079267276,-0.030924007528705836,0.04302536228474384,0.004985792457446412,0.0031143073060800183,-0.016089448413695154,-0.0759311554034675,0.006856135978444543,,0.07535540163866712,0.0066618193847666285,0.00012293378736376887,-0.018179849814584398,-0.03513459303328367,0.02709518072501412,0.02547376681324988
CD34,0.08268510581720158,-0.04057103925938846,0.023326902370918622,0.013176034385477113,0.0368089198021189,0.009934493941305461,0.012899743065254276,0.09847950808697316,0.03424006798829234,-0.014855036858429415,0.026131769473054723,0.02287001712534804,-0.03735014762902024,0.008312311719629187,-0.03520064796427585,0.0569039362679349,0.014697183952897933,0.14600486367749899,0.0890085743372354,-0.06710595205116751,-0.013485885309306372,0.036377059918814805
CCL23,,,,,,,,-0.021448205555605667,,,,,-0.03203834296928498,,,,,,,,,
PLAT,0.04968981155234658,-0.03346637650360468,0.051906816246732296,0.05855570161218082,-0.002189350793390288,-0.019481035237920802,0.016892500965791438,-0.055831775148381266,0.04690138556712403,0.05583307822262671,0.05853463952439236,-0.05928278421052158,0.005142810621961011,0.0772871182414278,-0.11025549383874522,0.06116098028117567,0.043976772845891354,0.10981829322149605,-0.0908580990608902,-0.0456956657390404,0.020158537521479305,0.10971447036430203
NTF3,,,,,,,,,,-0.002763463741905799,,,,,,,0.07301977414666656,,-0.040060540158819734,,,
LTA,,,,0.12580240506980414,0.023166145736007858,,,,-0.002541699813143193,,,-0.024707863306479533,,,,,,,,,0.08722321849734732,
CKLF,-0.033774288578614364,0.10731907015598614,0.058791685757803434,0.0719900646589263,-0.0036095872003883136,-0.03516178714704991,-0.04480921669355259,-0.019338735274760266,-0.003663125804508566,-0.06265807622440284,-0.04455827175191686,-0.09012363398860887,0.06347554588728826,-0.08052460987986203,-0.12745411204184848,0.12943875783333147,0.029005671588942093,0.07157594647798207,0.010753432533383973,0.016253157117476987,0.012674566357873594,0.09066376496803663
CD24,-0.013758799808097027,-0.0329872685721857,0.005966990865272911,-0.0017666786139006834,0.0011550449787434537,-0.010710176784305126,0.012759991337720803,-0.060100663835458264,-0.003046579470757444,-0.0016835379972260207,0.013270023744324412,0.03424764193244178,0.03550763185419695,0.02889248337265552,0.10235950026027686,0.08190763560056342,-0.028540841066278667,-0.027285085886075686,-0.0022178025916686443,-0.017736669533560276,0.06116732961469594,-0.032902803482652815
HSP90AA1,-0.12135617678196305,-0.09723750022733951,-0.022050608883807808,0.02274708282569134,-0.016178913174833782,0.12924488555817742,0.018854155600141913,0.03242281076049604,-0.07481457816866388,-0.02872926952405105,0.1881375375593027,0.11021749909145705,-0.12942438091363834,-0.08151633775833993,0.0500140718530923,-0.1414326770393308,-0.047667011540666764,-0.07987613654200257,-0.00397878146909291,-0.014035578013609155,-0.05217049090027591,-0.16330592628063856
BMP4,0.03739505724173702,-0.04086240395869273,0.017452988843160922,-0.014676706533077618,-0.02738920795695857,-0.010610149079421937,0.059951003601667746,-0.042873386806721356,-0.00499507659072609,0.021339536291086317,-0.02427050571441177,-0.005293554340298925,0.03212652867753743,-0.04630444096701913,-0.13041805521795752,0.03708819877771401,-0.04849820550340858,0.017619110889848483,-0.02165794065160023,,0.07185544809752432,0.04593985013486586
SCGB3A1,,,-0.008382259399560802,,,-0.009149328366276308,0.00607023000749192,,,0.04075426279728459,0.007419186453104818,-0.017240820267434665,0.04103961160701476,0.03726526813882854,-0.059639405909683293,,0.05682125880110694,,-0.012075245399398901,,-0.04612236837142955,0.017070004211164228
IGFBP4,0.08449662951656048,0.01655667684291153,-0.0020564019751612315,0.023923077886330656,0.017510355841865125,-0.061978266152621905,-0.006883575689054951,0.024718470214639875,0.07661996488805589,0.05250471235478531,0.004446669969027451,-0.021056291459877283,-0.07725428988422449,-0.04921284415206949,0.07123852834456483,0.047868443065953566,0.0074061814959213036,0.08783100713061602,0.08706904046458114,-0.040095859832829185,0.11204876671957802,0.14142744667159257
RSPO4,,0.07820766464738325,,0.0925617524369852,-0.00035024334203398883,-0.04428840890828365,,,0.04810217716662633,-0.023128653859144085,,-0.003998900394753757,,,0.018426524642019246,,,,-0.03860994535750665,,0.054761699741023705,0.09335300216833126
LEFTY2,-0.032170814893702014,-0.03863349312420977,0.009412480058959356,-0.014015223817944997,-0.024847778972727507,-0.03734619812281198,-0.017945316331296042,-0.008374441427395138,0.011346539274368109,0.044466385356086886,-0.005792887956382454,0.01606599807580958,-0.05946623027802706,0.0862092589575142,,0.04671625987605678,-0.012105439548319974,0.061760355118864005,0.04091330485109918,0.06133889073003323,0.11161408150445465,-0.0484368378551518
PF4,,,0.030849068363492865,-0.012594076509481019,-0.024061254321136205,,,,,,,,,,,,-0.021497955938656443,,,,-0.035417430778494574,-0.012656979123988544
ANGPTL2,-0.045531604429115864,0.06848780039528893,0.06520782406499767,-0.0031013668180944376,0.014776695223392516,-0.05262878483925726,-0.034819230373591345,-0.059672829988577265,-0.0010057473515791668,-0.06560672447471402,-0.08807965376173425,-0.08484892341378407,-0.04657637705665275,0.06361519344421293,-0.10290284582928821,0.0923006471631449,0.0119265780606904,-0.011572193736301114,0.05055573783736591,0.03511294894594175,-0.012783003304519121,0.03965839619941416
LRIG2,0.020154206005469844,0.06872235599750688,0.033993466328100616,-0.033654873203255775,0.013845630329391718,-0.02205735982067976,-0.0324388534605077,-0.02590668541991152,0.0391923014148751,0.0017529226780326978,0.004063113681078944,-0.03135164763565407,-0.09687730998371367,0.01196172144373369,-0.07775050290150423,0.046447696620494264,0.05990835398199392,0.03433265812201042,-0.0265154190053627,0.022537336074976964,0.07461655161220382,0.05575991362292617
ICOSLG,-0.009758140729848711,0.013888813148404273,-0.01198744555382098,-6.419549698142263e-05,-0.00562958028365001,0.007162689971146799,-0.02828530840626138,-0.06338116176378335,0.002900533528657647,-0.04389386593584264,-0.04228835183355046,-0.0008406008277059265,0.004741746040207116,-0.03943698467622044,-0.04881098173487132,0.010446026771100611,0.11914758308319456,0.003408326131785237,0.010490182328098533,0.05037044837075172,0.08721232217090097,0.051227228442517606
WIF1,,0.02905580490573685,-0.04378505439145166,,,0.07738300837970079,-0.012844480729776802,0.05568375106285452,-0.022393302455757203,-0.04352333788469597,0.08515715367505129,0.08022405065762485,,,,,,,0.05629779442793976,-0.03109703402637123,,0.03766295428099043
NPPC,0.1030617577179323,-0.047071664630424816,-0.007500630423147625,,0.013243426814843268,0.038003689137194055,0.001778325938479382,0.09664058512445846,0.03133565725449122,0.04286285814965104,0.10492875416122942,-0.03206401846628166,0.08120014569397026,0.008688695765633123,0.03574625253197725,-0.0028110287528178633,0.029232257803841012,0.053643225847792145,-0.04155893243936902,-0.05308005880383526,,-0.03311164725372667
LYZ,-0.04889985083047121,0.048906206097432035,0.02654666692024113,-0.10378930607940286,0.015846697186877663,-0.0479101127925912,-0.03280909069720601,-0.04016018043094,0.0202351053159419,0.03895898456175174,-0.133551956762466,-0.03237819792084476,0.043866347867190916,0.005381633352360345,-0.03192702310871207,0.058363295258638495,0.020111416671144737,0.04154917907693982,0.0738326740930877,0.009532326258436821,0.11051596316246151,-0.03541356003030829
EREG,,,,,,-0.06232429962230916,,,,,-0.03859160022130454,,,,,,0.1414250696851544,,-0.04808933790917449,,0.0028934919136839273,0.08085145245675779
SPTAN1,0.03838067087430644,0.04989650792091914,-0.0293822091592836,0.035761531849570906,-0.0590693060667849,0.10736389542812647,-0.024117943356441542,0.013649919177412038,-0.03461634287397691,0.013014286422640077,0.1858074828520177,0.10845050289052367,-0.0565546440411137,0.009420442811836606,0.09220209243162704,0.031070831690628933,0.016098404988931888,0.04189734051822907,0.035845455766141544,0.05139880974477441,-0.04617555432871403,0.005434213399617801
PTH2,,,,,,,,,,,,,,,,,,,0.016734808068075608,,,
LIPC,-0.04159957999290577,0.0019397193837859359,-0.029791192417741724,-0.018954758231815715,0.03231183134899895,0.029310121642103244,-0.026145125397364213,-0.017501075307225035,-0.010378853299820157,,-0.025699102495145804,-0.03881374270782058,0.0671563244231337,-0.0202408512783602,0.014692826272636697,0.04605099600082372,,0.0034841777647844786,,,0.14255079550309477,0.052478831832201554
COL8A1,-0.017312121119559567,0.06101353203490188,0.010826731210093164,-0.03304758520458029,-0.004534196425652682,-0.03523631456012828,0.009999888796386459,-0.020578188600124732,-0.033854816198783826,0.024536321627511074,-0.048782531584978035,-0.043502951973002746,-0.026105988686147184,0.06452988263717413,-0.04508212462005409,0.05313054806149041,0.016069553274968715,0.05612971021699559,-0.025480237804801815,0.038926234731777594,0.0775919096508717,0.0034192333886768696
GSTM2,0.08115295203900558,0.043250060238541894,0.0013730633686426328,0.08986794696908448,0.06792569813714293,0.0026714626231594614,-0.020107186426076912,0.012455656539419874,0.010818977697788315,0.02606121884310533,-0.01575149366578852,-0.023859255014826993,0.17751766738103628,0.08054452550331895,0.025719190196203643,0.06201276876783623,-0.0002370083843922038,0.007620998652985024,-0.02991283699594805,0.04640772880718454,-0.008469312833636375,-0.03603591142641076
IL4,,,,,,,,,,,,,,-0.0436371571232835,,,,,,,,
SPX,0.017413809759042127,0.054236574744394674,-0.0045722321987326535,0.033560658935865816,-0.013798977794336784,0.12373346827351699,0.01897118435259002,0.07585358841566861,0.017732862060320962,-0.06471160922169439,0.05214290365540689,0.10959418867909,-0.03752632619097602,,,-0.029580765098049872,0.07757911034187202,-0.12618939672209722,0.1319786286597054,0.01305308836481814,-0.04779139562640189,0.12692723198371822
MFGE8,0.09348891703290838,0.03998616126402151,0.00947529444551005,-0.01912318636894587,-0.04240334054514609,0.020428144548534758,-0.03032007660895844,0.005743389055630116,0.0287042335097772,-0.01066850309739664,-0.014799678822691556,-0.040457697089535304,-0.04637813075291029,0.026009056627046317,-0.07977411198821976,0.04596603329676512,0.03014314851928306,0.11802210606419031,0.09258210854176457,0.04071498481185451,-0.05659852819652642,0.03810911810209473
TGFA,-0.027638544162635375,-0.07455358066235632,0.05362782674704192,0.059578700810790426,0.054565387680860125,-0.06704812827313604,-0.021178566534020924,-0.029864606271149077,0.06655400729979814,-0.04638217440755981,-0.06586231822018186,-0.042289828189596035,0.07788957583655158,-0.08817814673487585,-0.06830122261720072,-0.0418974966016033,-0.030898012366712486,-0.0603951223294918,-0.006187496430229705,0.030540240994383946,0.028490673748653668,0.09621365881060083
SLIT2,0.02519689432409024,0.00754001399058532,0.0828754143420482,-0.0328386622420118,-0.02075950821711002,0.029565406387631856,-0.03329499514783176,0.060270792962658394,-0.013393813043685053,-0.0277412079439287,0.050939245100504224,0.11427594895211579,-0.06864968465366565,-0.027480596936413325,0.10606141896415086,-0.031296300026931484,0.02964192600272234,-0.043967343353115404,-0.03719667006186939,0.06448922390688248,0.052460431951432636,0.006388217826406866
PLTP,0.10257202135507376,0.06008364802564898,0.030772765764715826,-0.013278659204781421,0.007852094163412695,-0.05288422541469989,0.03299846384588814,-0.048202895763107274,-0.03121934954419145,-0.0304579584164523,-0.14372829667768813,0.012350222269297443,-0.06443749247967091,-0.0332391522865368,0.06055696443438521,0.07023452482088557,0.03672134452424155,0.09114658932474633,0.04348903589527774,-0.04115988481021085,0.07967802870902697,0.12622944061751404
APOD,-0.1477944816177586,-0.009966664320557891,0.09851514627217156,0.07758078662237365,-0.012537087233897166,0.04404543497197546,0.025877976623464263,-0.0798146481386345,-0.06252617040749382,0.11031263614742244,-0.07711413653543543,0.11240154995501421,-0.050374775975859175,-0.02011789448238799,0.009442098632991516,-0.1513411418043575,0.06752110590323618,-0.033062214841152994,0.14914235772527107,-0.009353482819372316,0.14133785638020893,0.1297732532704764
