,MGH258,UKF296,ZH1019T1,ZH1019inf,ZH916bulk
NTN1,0.032136670763063896,0.01632966499341732,-0.0991167674578733,0.08027609367044557,0.02305233887082663
CXCL12,-0.010669640195676254,0.0019435970156947218,0.05396652949827806,-0.014165912537309675,-0.050998957524619415
GNRH1,-0.028641321779095785,0.06397059632920397,0.013944462242963186,-0.039993896955067255,-0.002432615864717292
RIMS1,-0.023815580759379132,0.017692909182419402,0.06430969359601067,0.03271100256751107,0.008697715991565323
FGF14,-0.0673664802778176,0.0178157655628052,-0.033481497630363066,-0.01710153188368907,-0.015524031679123175
IGF1,0.10447655808905046,-0.0300822302160531,0.0654308748696845,0.029756280722947597,0.012170987117769134
TNFSF10,0.017573571025295397,-0.009086184728254579,-0.042032326203146286,0.009302609388874377,-0.05370082880184308
GDF5,-0.01863583200491605,0.061819965221894466,,-0.030234100724882248,0.010488511510159363
CHAD,,-0.012423086934136785,,,
RGMA,0.09194584192000686,-0.025236187708165575,0.08875264664807762,0.1008166343441844,0.05444391793993652
CLEC3A,,0.04683482205450712,,,
WNT16,-0.004952892228975215,0.024937484125275272,,,0.011781896022006065
CX3CL1,0.02892038620244796,-0.007754217984422208,0.09773923953671924,0.07631017949307478,-0.07298584904613199
FGF1,0.004512913102676101,-0.019475908729364107,-0.0472202272706161,-0.09088883020107959,-0.057491029646090916
ALOX5AP,0.0036578699999742096,-0.005982099038126496,0.012642334369315243,-0.011018048819827587,0.034818999556554826
IL1RN,0.09434345815813712,,0.008823950249388895,-0.04143029080310819,0.04131539491805519
NPW,,,-0.05451669843068605,-0.04552058589680367,0.01455366946001487
CXCL9,-0.039964483495417126,-0.01478312327026525,-0.0012581083203234992,-0.03940745862649656,-0.04760097753045381
ANGPTL4,-0.04887245917257097,0.024339712838551554,-0.037944890232724925,0.0324123740935875,0.016928921823545627
COL4A3,,0.005970362251057805,,,0.05363923415032686
NRG3,-0.03010131895581229,-0.032268979230279105,-0.03847201354450564,0.027669918115674513,0.009389839955358808
IL23A,,,0.10739714230374833,,-0.022985456722483495
COLQ,0.09969737836368965,0.004982700752841537,0.005167118034196646,0.0408548524152587,0.02958859371179384
TNFSF12,0.04263934291448639,0.03200434928898377,0.05758161645805618,0.08684790846454957,-0.008558822128688633
DKK2,,-0.010172361838628368,,-0.026300758213803444,-0.029024723244724902
FYN,-0.02084546867217293,-0.036232251138384054,0.09271439216977147,0.03198421595945643,0.03722679737870167
ACE,0.005637645825598642,-0.015425377484883965,-0.015351122469284812,0.018847180786376753,-0.051835622237625716
IL18,0.06630887937106301,-0.011321958049721116,-0.07566024303352495,0.04792526745213661,-0.03311967160878477
PPBP,,,,,-0.01918984255598544
CCL27,-0.01887754327453793,-0.010478996251236054,0.03654296875903293,0.03047217914249745,0.09575073709683159
SERPING1,0.010973645291861784,0.018217600225225384,0.03873068744939633,0.025301653591363882,0.04442270329058126
AZGP1,0.029001083779006,-0.02021929074776443,,0.08390394827322638,0.0358856253714506
INHA,-0.02587601799798775,-0.016144943248654328,0.027911631050313225,0.03746530658286556,-0.014250376662478019
SEMA3G,0.005181421093280113,-0.004774208819896008,-0.042296592320698094,-0.04733471365211394,0.025802997808322656
COL6A1,-0.024621153239028987,0.06312903245362479,-0.035456945940341725,-0.01668847424820255,-0.039554882057025724
FGF17,,-0.02046531194109002,,,0.03837659215394464
TNFSF8,-0.02049538307670093,,,,-0.021609323572178804
FGF20,-0.009107500692970885,-0.02102972182485405,0.06169614549230748,-0.0258778067079655,0.10995552908387148
ICAM3,0.011257219486046617,-0.029478014909673892,0.030947496578213288,0.05161874137159867,-0.008639284272312258
LAMA4,0.014124785984886914,-0.006884871402906276,0.05036582308556908,0.04751043623893317,-0.0223108609242051
DLL4,-0.0472944200869524,-0.014673563492117047,-0.02513756314590904,0.11215296105026343,-0.03278708175446391
SEMA3A,-0.005927714481823927,-0.019818043442346552,,,0.041022487267807814
RLN2,,0.02248405896670637,,,0.03444173187065167
C5,-0.05738906030204469,0.009823666879752184,0.09197451484571491,-0.041135576825706927,0.02367280248769161
C1QA,0.011888820577322774,-0.01637325116793328,-0.003114123502181324,-0.001279091041183111,-0.03883592399510667
UTS2B,-0.01738051040157523,-0.025567552051981392,-0.04421990209596888,,
COL9A3,-0.02526058062702682,-0.02303508376012912,-0.04321000464752635,0.05822701105138263,-0.013302476193095183
DLK1,,,,,-0.01860203858951227
HGF,-0.0011896270912128302,0.023461659475073546,0.06311031219990722,0.03603721911783607,-0.002058165806160326
P4HB,0.0002886033154221856,-0.018200717757335744,0.03132389237463909,0.007294023479622219,0.030015036727842084
ADCYAP1,0.15641234621272254,0.02386293398215035,-0.050466917097523004,-0.029104559139358912,0.012205044999242139
GREM1,0.13958920984763587,-0.011898601167009961,0.08157798238265147,-0.09861831209398142,-0.025649539548883167
EGF,0.028084033471193023,-0.018238188254009198,0.038312510605255166,0.0027321020095323217,0.10244451386521948
VEGFB,0.018207676831636894,-0.01747529513750145,0.006315462180963406,-0.014143907217945496,-0.01291649530712303
FARP2,-0.0485422514980886,0.04458814662904987,0.03366181259214846,0.05301671818877104,0.0941068071517523
BMP3,,-0.028988051188485034,,,
IHH,,0.002740605767953394,,,
LAMA2,0.024669445348057425,0.04424477911664715,-0.06777375665988425,0.04075459569674982,-0.02459539595729622
NRG1,,0.006410224800988841,-0.010811239646504666,0.023309721697883368,0.0461413193054665
SPINK1,,,,-0.02793417465817088,0.03814537953454251
EFEMP2,-0.055269009197081546,0.029891319603537737,0.02196359109204969,0.040987511480511635,0.0348046625256104
SELPLG,0.03303021351563947,0.06527491089489773,-0.10730476387048352,0.048022430394323384,-0.01240884581725163
HLA-E,-0.02566782280133094,-0.021811166644432303,-0.033534297914807096,-0.006584505727432595,-0.08133499505188714
PTN,-0.039085108763626975,0.013191589341235883,-0.04848312747958684,0.08419907743619773,-0.03726323674320678
CD274,-0.012266980641799671,0.10677151915794579,-0.003270537822585447,0.02226362401146948,0.04139546835405576
FGF10,,-0.013293791840336598,,,
CD14,-0.01944459318340643,-0.008620657257899008,-0.07053474686032579,0.05190886666250001,0.0032270648890829656
SFTPD,,-0.02346258690512574,0.1101076870365181,0.02555134763846407,0.05620763086714968
SLIT1,0.04109902891649947,-0.06652087242640073,-0.009448399231377221,0.09823900651331217,-0.07933673746596756
CNTF,-0.02241772687064881,-0.011898600138641932,,,
BST1,-0.018956373986306053,-0.022349637738736598,0.06524807202823216,0.06645813663600597,0.0454123831579779
AGTRAP,0.03741259334997134,-0.01730191646235044,0.043995997757947665,0.045178566877449707,0.0743504552073459
LAMC1,0.020252351085839504,0.06822000953683607,0.04260855885125277,0.02089906836111051,0.0011243423757623093
COL6A3,-0.03681718710736387,-0.023274658373576024,0.07524500779536149,-0.02432971321931074,-0.025339509437478282
FN1,0.004937432891220455,0.03678083586826938,0.05232786480034159,0.05758597695022872,0.003858138896632325
MIF,0.02610151988614217,-0.09186898547176303,-0.04812060272674413,0.047367361503587405,0.10459681280279191
JAG1,-0.029085479456708245,-0.01154005415093091,-0.053780995275929284,0.07950913807131184,0.00541447295921064
NID2,0.012896426591777027,0.061731953265822634,0.0621806989907856,-0.01103132721768452,-0.031923896637910315
EFNB1,-0.06091367713847777,0.02508171382396602,-0.016547901172956327,-0.0057902074268107685,0.0007881962098225894
COL4A2,0.013317889414275925,0.04550175792823653,0.05901854207812572,0.06510653632050589,-0.0302590661696536
SPP1,0.016225278339672248,0.018201996987769326,-0.08763206071429132,-0.025939052619618406,0.010391072197159092
PODXL2,-0.011193789963738626,-0.03740927813451859,0.05564277133822456,0.005351723626528175,-0.012917020623867034
IFNE,,-0.013293790803108036,,,
FGF9,-0.020495386354272626,0.038033487161094726,,,0.022626504663662318
ITIH2,0.012060383360762442,0.045389099833154076,0.09190522590999523,-0.046563759992571646,0.008610227560362518
ADAM10,0.01901574910766847,0.05355571334122097,-0.09550443023354774,0.004041209903289162,0.0008805167660110301
CFH,0.028087784749529134,-0.0017009232072746096,0.032743802175216316,0.09592978538448295,0.053317591162770156
COL4A5,0.06612785455738379,-0.03377738962359654,0.015999567128487307,0.04040862526142358,0.040147194603040795
LTBP3,0.022370424620746062,0.03255910801649806,0.025498186529840167,0.07059416544858592,0.014752311352570295
GNB3,-0.03196142181977912,-0.017596473453404104,0.004011762416640316,-0.003940851017016266,0.03671583981093784
COL6A2,0.04519859512413352,0.052949515781175384,-0.09558963741875219,0.010126918881181172,-0.04319487143485651
GDF9,-0.022003738483717502,0.013824563343112403,-0.04012958275428776,-0.03667377391833094,0.0042518782191005924
NCAM1,-0.053957400404797386,0.01953382613682406,-0.004171366519904887,-0.08067086940251673,-0.07211392933533575
APOC2,0.034259459433546774,0.016082117259155825,-0.0312611458052166,0.030201912920276876,0.004705494571068208
BST2,-0.05955550357081511,0.06361220232312421,0.03032342303187746,0.029515781613191676,-0.019731336399533655
COL5A1,0.04744936996832279,0.03096246833676333,-0.10204320936699798,0.04928152720940387,0.007462372911444859
CALM3,-0.0002846948617334437,-0.025800673854286884,0.05171417366713633,0.015147782428003099,-0.056942888755633754
THBS2,0.01916002407243623,0.08831913553206235,-0.056047201753221594,-0.026388534889150574,0.003437719012521961
SERPINE2,-0.08655918497806156,0.04601901267329977,0.17244956878119397,0.04897265732434621,-0.009694660258634451
EFNB2,0.02858600032446817,-0.013835047359726155,0.10786260957254402,0.04365389150827648,-0.025879613770737143
PROK1,,,,,0.025243179047970375
LACRT,,-0.01683639850771433,,,
MMP9,-0.040728786338201456,,0.0860667411429736,0.06827388112216967,0.0054029372297468995
DMP1,,,,,-0.018182814646215417
NPPA,-0.03829122604914437,-0.012438759011986102,0.08851528726202491,0.008002257651182712,-0.0005111355334896563
APOB,,-0.012423086914393823,,-0.006125464093757264,-0.02143187022706956
NTNG2,0.018599321503818628,-0.014996911504525888,0.03214066833362871,0.052545981872040286,0.008927087221722186
LAMA1,0.014413060000213196,0.054613009430593676,-0.006640818450194168,0.08791386995887156,-0.009661775388586737
UCN,-0.026590484030330843,-0.01759647684651335,-0.036256647171697194,0.06896646700479671,0.0686494650820346
ARTN,,,-0.006654821220761438,0.050165064641163465,-0.014122703102530979
PDGFD,0.012971337881810156,0.04298393327614161,0.03172947855436369,0.17750465772237797,0.03837009710764494
EDN1,-0.023637948367209075,0.03479695430480363,-0.030039509880150393,0.0837084794566594,0.00992161842907949
ARPC5,0.06871686041394194,-0.06014751840757032,-0.04177375703100796,0.06806039580940015,-0.003250918875130337
GSTO1,0.004916460521185322,0.053578415993368406,-0.0774012124886907,-0.005342957937740246,-0.0003845942830588945
PROK2,,-0.020301584353252033,,,
SYK,-0.03044339295439528,0.08156833012387238,0.021012674655885914,-0.03606987903233474,-0.03469179881272645
ST6GAL1,0.020498660711966134,0.01313332805204884,0.057095161253153545,0.061387102003115354,-0.026245427528665394
WNT3,-0.030731608382383747,0.04438057617161895,0.005692084477940503,0.128011211899109,-0.030300968401130345
HSP90B1,-0.02343084165451828,0.004886891446351283,-0.023118960511343177,-0.06713875494872068,-0.03686559805847684
ZP3,0.04067461038679591,-0.012423088019999907,-0.044977590018514875,0.05285671092708875,0.04720941009044369
NRG2,0.0022578313073508965,-0.013913365422222719,0.0073190726996114905,0.049196718513239514,0.06100453762452351
MELTF,-0.0572928728276496,-0.029049630570166674,-0.048082306747149924,0.07471449432174841,0.018769129995425914
NLGN1,-0.07578139759714264,0.011841738236036285,0.04393949611291863,-0.02766572225686417,0.01595685808717716
SLIT3,-0.026056238370420457,-0.03424062687361722,0.025419772297967328,-0.025613050256642785,0.017800370667180907
CCL8,,-0.011210308571608216,-0.009079408969691928,-0.02793420547188794,0.05000283087818016
S100A4,-0.0028478688695570318,0.011582637005314513,0.011708741094016319,0.033727635782189756,-0.015334392202644511
TNFSF13B,-0.012724526552953093,-0.020727543788150685,-0.023041123327429767,0.0256137278008714,0.017079375887727115
HSPG2,-0.00755037717388324,0.009214997932215191,0.04428917276017602,0.01814725926126298,-0.02018175723360046
FAM3C,0.013533714196305464,0.08584978185004115,0.014749834114866177,0.03533453295081603,0.04941887793411644
FLT3LG,0.009732081845195906,-0.031849242389200845,-0.030001590276967523,0.035864071635224856,0.006145823687357333
A2M,0.0442135687200635,-0.013477375504558955,0.0495505650774225,-0.03487626330233652,0.04640979758663288
VCL,0.06032512415220077,-0.020563944322163134,0.0875975214206905,0.03213776333368552,-0.022470635227157424
FGF2,0.058676595582536684,-0.014761521426061474,0.04142691493988218,0.05968992599689365,0.036508553384859706
AGRP,0.01008973472388794,,0.0037732826994613796,-0.0004220448541650043,-0.01599657640347145
CNTN3,,-0.011695741764386024,0.07030421665406006,,-0.04006705296443342
RNASE2,0.017483486510807295,-0.03097251200204054,0.029418753714780217,0.0009157658672210957,0.01882136250917675
ADM2,,,0.037126097737286964,,0.09920256322332284
GAL,,0.06500205822761758,-0.05589111261072543,-0.04630467899800102,-0.04230536844157622
IL36B,,,,,0.10935928124590473
CXCL6,,-0.01456323861733657,,,0.03907552471560125
PDGFC,-0.05164505441480202,0.040241313777529104,-0.058393211057134214,0.014979073803562505,0.0024533085436884965
COL8A2,0.005267991506000168,-0.01151993687406727,-0.0665665900686826,0.126396068920482,0.037089254946146955
SPON2,-0.05625970730782761,-0.02798917961141366,-0.011899072785902609,0.06274675893283785,0.01082766454096166
SEMA3D,-0.02362041587968211,-0.004812416645617454,-0.04657400593525905,-0.035723862847489816,0.0009574777188812906
BMP6,,-0.02265076128238379,,,-0.017553373361086897
TIMP2,-0.0062223249128373695,-0.017807071471679647,0.00444005877930397,0.009017856289553887,-0.07073128971053018
EFNA1,-0.029540270216166713,-0.0009230467141322454,-0.037756301439999425,0.029507001997675742,0.0038869593743697697
S100A12,,,,,-0.01504005179847433
TFPI,-0.022469184554367753,0.048173894985401484,-0.022964846623779827,0.018460946075516606,-0.015115947480242675
GPC3,0.014398474421737625,-0.00565345689816075,-0.039812717163629975,0.025136241845061292,0.004504406598863789
NMU,-0.049870758559511084,-0.014783125786827667,0.046359340180419546,0.029134955777128317,0.09853884606319152
SCGB3A2,,,,,-0.0175533890733944
LAMB3,-0.028364597606799574,-0.03303951444718283,-0.02339461684260513,-0.0634014006710366,0.0016746028811091454
LGALS9,0.05247607969637358,0.019212195405078306,0.016837521549253387,0.012758413616343245,0.006287514958847843
VIM,-0.03486796132692088,0.06872532015700973,-0.06419683603961515,0.07889610942301807,0.022551622041803897
PLAU,-0.0592791576933283,-0.028864605202639733,0.02805055045363348,-0.04589634225486476,0.008335455090687326
TGFB3,0.02479146285051278,-0.009208071140452,0.06780133513704703,0.10548655026818463,-0.010214018966484625
APLN,0.004702707623826577,0.012215034978312616,-0.004897067940727389,0.0057838132174649875,0.007877695309403278
SHANK2,-0.020271563443232568,0.014447138798158989,,,-0.039863202668221624
LTF,,0.04811787172366682,-0.03036743659087609,-0.06745110306237351,0.013177985572668522
PYY,,,,,-0.01599658035512903
PENK,-0.017638263673977066,0.011612771137877061,,,0.03026444449023129
CTF1,-0.02566613223582091,0.02825459385643157,0.02834209373173712,-0.03999694654349283,0.052344148756315434
COL3A1,0.018949582629580877,0.0097097703243911,0.08330536578633442,0.06814017385790637,-0.040510265241140646
S100A10,0.05191662260904824,0.04283346666743979,-0.06654074391697318,0.07844183450865577,0.04874368324010841
FGF13,-0.02623536722744939,-0.0005514116112963565,,,0.00021534618464699116
SEMA4A,-0.028806604475734163,-0.009017460647094796,0.019868768575856958,0.2127456435380133,0.010751195851899115
EFNA4,-0.035303401118305364,0.03595303271586475,-0.061907734239040384,0.06459499260570403,0.07637131525082723
HSPA8,0.02590960529033416,-0.023984919400980142,0.012382341774375144,0.024062806823178,0.018816605972010635
NPB,0.013969796421853014,0.049808288988303674,0.05777172333897367,0.042318483037786445,0.0018489019337869963
ULBP1,,,0.04830968263856144,,0.03492548252816043
SEMA3E,0.03771557035516873,-0.020592257140310946,0.03386155064106406,-0.06189098489415424,0.021526429761883653
ADAM9,0.024881500270057182,0.016301742453283783,0.027908735690026134,0.05200782492511907,0.02385673482996088
ASIP,0.03734821419235939,-0.011067752933157237,-0.0399598333048923,0.05265531940196787,0.024047015645102518
IBSP,,,-0.005304028635119112,0.04041072356264548,0.00021502659145190796
FAT4,-0.023829854635241208,0.002817012415295415,-0.05276007996427312,-0.028469176354665275,0.03703005353716701
MDK,0.0687860062414176,-0.00530797581495637,-0.0643602347285386,0.038249842614658365,-0.004107718563236405
BMP5,,,,,-0.028468787399188046
CAMP,,,,,0.02304218691656718
HSPA1A,-0.06361019985198038,-0.03733621501776148,0.09282107136028092,0.014531169751478723,0.019490829747967776
SOST,,,-0.04992641553861777,,
SEMA3F,-0.00795100808950525,-0.016739205309063292,0.016138372572691392,0.00212624698706821,-0.08017225226480568
ARF6,-0.015047347357508924,0.02338965599496778,0.04332246242559979,0.008422051772338731,0.015822214610789333
IL6,-0.023225726037143627,,0.016094587571348417,,0.06501842368998348
CALM1,0.0011335326734201268,-0.021920355115497885,-0.06910528185260675,0.06577499236885537,-0.05783200530200872
VIP,,-0.03740514456055218,,,0.010016749887743344
NMB,0.09593112388682233,-0.036323686169368735,0.08715414104751257,0.09210044834899293,0.057822479110403474
CCL26,-0.026413452002077408,,0.002851109835270338,-0.014195311896198408,-0.03394639533909814
FBLN1,-0.035862970154563883,0.0543011991505448,0.059923504805789396,0.0661018453149325,-0.02000195213783142
SAA1,0.07527441460774577,0.07509648518279095,-0.048296189425076186,0.06267130399072861,-0.0653640799868377
MICB,-0.013783298149013863,-0.005880925076800381,0.1151795832487005,0.06858542300021873,-0.001573493638267168
MMP13,,,0.01212200713419518,-0.027128674847504232,
F13A1,0.046989938840211194,0.0031824520145236727,,0.06685966994121119,-0.03404873187645224
CXCL11,-0.05449119643636354,-0.016345207431117285,-0.0673072989727985,,0.029757357746102747
COL5A2,-0.016396321373487805,0.011060705608363938,-0.06844528813236878,0.0554487852330789,-0.002176637331953093
EFNA5,0.0059946369910769326,-0.022591519221577455,-0.0493810256135664,-0.026717687695870084,0.06295814471115163
AREG,,,,,-0.005130947126704676
EDIL3,0.02095605079672961,-0.03700180368593696,0.005205217038005109,-0.10466557373354646,-0.031815937625152134
CD86,0.05616049185964255,-0.007319667505669461,-0.06266125249808027,0.026027673390488528,0.03487025751642946
WNT9B,,0.0004157370828055338,,,
HRAS,0.05299165691740143,-0.07144065659547627,-8.444456553066007e-05,-0.031471557707165324,0.003856289159113591
C1QTNF5,-0.028641320965979662,,-0.003368027913986999,-0.01774598126908399,-0.005918899399754208
RLN1,-0.017638265138973895,-0.01796567052887839,,,
COL4A1,0.04010148555561889,0.04134064271845499,0.04669726760427904,0.05615851788213625,-0.019192780899354965
CCL3,-0.04831249372437512,-0.027693551547069786,0.009825353920391543,0.021758583909746658,0.004073576906114697
BGN,-0.01854645326352353,0.019192790430116336,0.011241852820398728,0.02112535271914283,-0.048971078244967846
RETN,,-0.01698902381450224,0.07701427456558022,,-0.021609307369931444
S100A9,0.021618183684920224,-0.024038209930520214,-0.09399768494605558,0.05007923467345264,0.018159172219747555
HCRT,-0.03734442656466375,-0.020219290405651107,-0.06855803386145644,0.03774756872323304,0.04870332157996389
FADD,0.05363282847264481,-0.005788180925760761,0.0788160412494066,0.04202688276307278,0.008633632487248537
ACTR2,0.03105294274283294,-0.1023292647762283,-0.06227378919494302,-0.05434159596174559,-0.0988718316632356
BMP2,0.019063742756138077,-0.012409142174620994,-0.001078497533245498,0.02678224721166467,0.03395072349034906
PDYN,,-0.01862384807423137,,,-0.02840497018248328
CD55,0.04422905195319884,-0.012438213034488346,0.017986196769886983,0.06444641116864269,-0.021587588968015232
OSTN,,0.012509509103679439,,,-0.020037668572421338
CD6,-0.028806605150061292,-0.01563406168556083,0.036555080629239636,0.11884233975791228,-0.030644273700351086
IL16,0.004304052727722327,-0.02984712333686126,0.01798379631572479,0.04254173510120441,-0.06586618173859467
LAMA5,0.08268355928682158,-0.036516447352853795,0.0014871897484267497,0.04805636361855931,0.015642623523267736
RGMB,-0.04313494698308972,0.038556812140167644,0.057144073510152285,0.06728560796867386,0.0645734749030447
INSL5,0.038690866565165294,-0.004661839248631778,-0.06564099187409972,-0.030234121323817847,
IL12A,-0.033592573446578115,0.08261708707174882,0.0631903263810148,,0.010440799366409775
S100A8,-0.04970362014062012,-0.019719297734682,-0.06140758491366233,0.09209786199632441,0.08289722491544062
TAC3,,-0.028533414465883058,,,-0.05830689945186669
TAC4,,,0.037913643768333026,-0.033418808120259234,
MFAP5,-0.00960424396595848,-0.01053389554801791,0.0400886661278912,0.0016241123100539097,0.048615461915462864
CXCL16,0.05789526041547901,-0.000944535594471309,-0.024739476680294366,0.013933682128108282,0.0004375582361074174
AGRN,-0.012607538851219903,0.05922918801443698,0.0673280982945024,0.019162438432331237,-0.008130530770269623
COL4A6,0.05634347045212021,0.006132379523059923,0.12545599992486037,-0.02857825449339517,0.08362958666458487
FST,,0.09790481025865819,-0.00881179626679117,-0.03667377306119384,0.06719596688865737
MEGF10,0.025788875540560346,-0.02377207049168804,-0.04366892396166422,0.01957813194424058,0.04597104526331501
C1QB,0.04171860371042994,0.00588118762420999,0.051789465541593464,-0.003988263537973367,0.02007970642910418
HLA-B,0.010883490432405319,0.005806020431807693,-0.09088065559478027,-0.00866536159123591,-0.08612542708328762
PDGFA,0.06714550548517358,0.001660459851898611,0.03358246851782371,0.0042716396158909865,-0.07210444544467076
LAMA3,,-0.02396683564380816,0.020266176413498017,-0.040284508633393695,0.014880280294732854
DKK1,-0.017638269533966567,-0.015320061074012403,0.09583507130772348,-0.03375635173488574,0.02503091193160769
INHBA,0.0625218372597779,-0.029356085726074597,-0.0329070962624753,0.13256239819841167,-0.01764358720011635
IL7,-0.026235364671340033,-0.02880273288468094,0.058882692806973606,-0.01073281030285624,0.10714663638698178
FABP5,0.0012655623426130675,0.02835886662265611,-0.006306893759582385,0.07266821742757873,0.005389746967168338
CCL4,0.12897060520018225,0.00492540418290927,-0.04101024663962061,0.025249909594408447,0.012228674057008443
FBN1,-0.013675067201786543,-0.009782004808189271,0.01078230875734418,0.026343000871635998,-0.05064972221627155
TCTN1,-0.031659554587714786,0.09048159254199949,0.012438290942527349,0.10415877942306176,-0.03483881515024402
NCR3LG1,-0.020936444109862447,,,,-0.019771683676416508
BMP7,-0.014787609561177601,0.015345907587130047,0.04160141632106336,0.02567417765411456,0.03707588568699457
NLGN2,0.012808081663707095,0.045168623651180254,0.0882803963374274,0.0104134271575135,0.007535449964708979
CCL25,-0.017119119657994595,,,,0.07690008444394379
NPNT,0.009496964837137311,0.006739171844018031,-0.12789818766863803,0.03840029638269534,0.04434952522107226
KITLG,-0.040179734964072636,-0.005473596634484951,0.09130768785629854,0.10905980594119144,-0.0222347320487378
MADCAM1,0.008318373769364342,-0.015320061934431181,-0.07034518051427084,-0.04733473697547361,-0.001808864326570704
F12,-0.035721125353452295,-0.03828133579913919,-0.05073991240420843,0.0772612374618413,-0.0016190095292239744
S100B,-0.05069849201224335,0.05943339474420219,0.05170306759052464,0.05190708409631417,-0.00028922612656235496
IL27,,,,,-0.016902460737675942
CD99,-0.0527807680521115,0.009762942908171849,-0.06307421000584594,0.0785152224758512,0.07946166533825015
PDGFB,0.018776853172748183,-0.010316159866484152,-0.02498262384626488,-0.03718373843956118,0.02938948848063395
CLEC2D,-0.008412976668612427,0.004139014748072092,0.024066023645301613,0.03777209660546218,0.004426201808372634
F8,0.03741616148905807,-0.011598070014167296,-0.055034837093533136,0.0385079082618751,0.0424655410527162
C3,0.03651633065548626,0.05353100208883042,0.05481591369618436,0.005080810614043503,0.022684499982403964
DLK2,,-0.021659326748768495,0.005801312372368976,-0.009767503865947729,0.03948809353788222
TSLP,0.08992117500558486,0.024513131572777964,,,0.07895076106217948
OSM,-0.016584713298121345,,-0.024734018553687866,0.026655131119040883,-0.007250268928881182
PRND,-0.01763826733646982,,0.06860256054854091,-0.037603339603761166,
SLPI,-0.08926206693927206,-0.019465127923688264,-0.05076382558182613,0.08124031215351753,0.013082010035113008
AFDN,0.06378128665694037,0.018639111148936897,0.020445156020282126,0.041604472060405275,0.03384491835319868
ULBP2,0.08824614597165012,0.02007427987281412,-0.013826319177775485,-0.037908986746840914,0.11151356714852959
ICAM4,,,0.07929849957826626,,0.08547638868349867
TDGF1,,-0.015634062976289657,,,
ANGPTL1,-0.0019535036623224943,0.026037084802788584,0.01037629519976415,0.06883969437400124,-0.018992333386983397
LTBP1,0.07331528517118488,-0.051831583792810984,-0.006320935738140987,0.011221142138371902,0.04439657668086383
NTN4,-0.04122988348388883,0.016767704255811353,-0.010085806554719714,0.0011139439668596191,0.009468777187923594
APP,-0.08430298023664334,-0.02482045861695974,0.017278062219387234,0.056886330791197266,-0.11752077767433694
RIMS2,-0.01763826587147245,-0.012855001253952126,,0.026232400265663553,-0.07268751503914012
WNT7A,-0.01814344999479003,0.0626150053987359,0.004818353793393735,-0.03760335107539492,-0.017940641285154685
GAST,,,,,-0.026150657422736402
GPI,-0.052940130777402436,-0.033472869032572176,-0.05083240600955989,0.04950789992905789,2.2975277496179978e-05
IL1B,-0.022003734216458796,-0.024392545312132637,-0.019100069144863174,0.018589986722632526,0.030209692601292623
SFTPA2,,,,,0.014810628276983002
HAS2,-0.040890330986280685,-0.003740506101010195,0.0075676699332181295,0.15564320063484324,0.005723377978807315
IL11,,,0.07454211720764306,,0.06283924633871608
SEMA4B,-0.020990506472772025,0.06837669447478446,0.07242757538714535,0.046794960124816126,0.05532853264391722
FGF12,-0.10316509644074923,-0.047843089422749265,-0.01581584199935625,0.08161275975124509,-0.004142904174277064
CP,-0.07304614819895716,0.020067546386596913,0.008582975762850418,0.031081067151375288,-0.003285620245737181
NLGN3,-0.10577721833677502,-0.0006943442880578167,0.0916160052083957,0.017762478672242187,0.007754391606462126
GZMB,0.06487237286806367,-0.01329379145137586,,,0.0021858374359337877
PROC,-0.03365612544842574,-0.01047899576352999,-0.09498529296424271,0.09235193159389658,-0.02413342151249164
TNFSF11,,,,,-0.01668027364928292
AGT,-0.01928675895978368,0.06696246041519775,0.1519551469996673,0.1217501986079415,-0.007274065622196545
PTHLH,-0.003371219271243414,-0.03905245081009121,0.06461401090568811,0.03497678594303732,0.003060014807160063
COL1A1,0.08194292061816857,-0.02983049576483767,0.020202323589614702,0.03337370223427144,-0.03561937857892877
LAMB2,-0.005268312680522921,-0.012817531722834636,0.008939958696026214,0.07231531404187883,-0.019116978660979063
DSC2,-0.036681532154885496,0.01096799090170209,0.08018858042144085,0.16607829976363772,0.06271592211031782
WNT5B,-0.018101229244791597,-0.010570738936390467,0.010703770500663177,0.03132226524725868,0.052509239912427216
LEFTY1,0.029110353545318875,0.11954082916230267,-0.0441564609393878,0.052399385324042994,0.012797143194816566
FGL1,,,,,-0.02089154881223424
CXCL5,-0.028971084144897234,0.04301568966499688,,,0.09843094617950833
S100A1,-0.009809150477841706,0.026622811816230215,-0.027923420871885093,-0.08447220831371807,0.027262883641251366
NPTX1,0.04738180583014018,-0.02184448628628871,-0.16572253717428578,-0.026340132630167552,-0.05192613767913909
TGS1,-0.03752709990712509,-0.006580876454261286,-0.015686043141836657,0.0006149116749664218,0.034759562111916914
SST,-0.022622150827321125,-0.007261727427566164,,,-0.031811377977012285
IL34,-0.012827613672989636,-0.040943077648510434,-0.030617816412998013,-0.04339795049299367,-0.04317302309918294
XCL2,0.05199574167906611,,,,0.03346017395607449
TF,-0.006786175512982984,-0.0652512931888114,0.03191440365785716,-0.08924081601044952,-0.03429886762247389
IL33,0.04349844588067031,0.03449954779848701,-0.07878102848840765,0.06784416924662867,0.0006025092133317318
RBP4,,-0.004415272817215274,,0.027470285905175557,-0.04556170339713714
CCL19,,0.002522473949807102,,-0.02319156101287572,-0.02445288063871669
CCL20,,,0.00018277139915028647,,0.12115998802702727
