,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
RELN,-0.023874616111983188,-0.03753090812558966,-0.03309079664233416,0.0036121090255963957,0.041019886052096444,-0.04579202892116934,0.024033691886464453,0.023978472704632166,0.07973021183485754,,,,0.05552163292879186,0.08777000805206325
IL15,-0.03258081882813519,0.0027056765840189315,,0.05952069056871463,-0.005406121082951751,-0.012684736320133429,0.03169972046646293,0.037424942985257566,0.0056984198315962525,0.1720471333183478,0.0224616677149371,0.07509476431665833,-0.03141060974900129,0.00012837890055462193
UTS2,,,,,,,,,,,-0.01490525274857269,,,
BSG,-0.0426156062565783,0.015704491318052204,0.026442877477513154,-0.017813066982802786,-0.01916044170961632,0.06163961690499107,0.11099406544646788,0.05431389395548146,0.025619627416879703,0.05492780447478672,0.03963599299585409,-0.019157092256877863,-0.004516074587980119,0.09668518216803688
ADAMTS3,0.03795179960012516,-0.014025481074187262,,0.020163324996596812,0.05454274582100918,-0.020431440677237338,0.009445358357060353,-0.03721223724663322,,-0.030220486727610095,0.00241379569650883,-0.030537874987271056,-0.020080910046728663,0.026608451684886653
CD34,-0.008564775624535408,-0.012103364285268764,-0.036462611813640085,0.031078334599727347,-0.04956210890934267,0.016518708107716832,-0.03992874763750153,-0.02541577284532906,-0.0769578251379957,0.030835566799959052,0.04904165774443347,-0.0571286984410504,0.04086371918560462,0.032378708697683424
PLAT,0.002708025510638749,0.018209100690319988,0.04045464110297831,-0.056375078469819324,-0.05965524052569504,0.06123694616069152,0.11067751382861413,-0.00433650980256909,-0.0561583938460052,0.05722057778195737,0.04100261984108409,0.0026521498572244736,0.1103322753403489,0.13156949625426037
NTF3,,,,,,,,,,,0.02585799640540665,-0.052829241549478594,0.011542205766598564,
LTA,,-0.014147434219513685,,-0.011509482701964734,,,0.09290296252153489,0.03871093576890705,,,,,,
CKLF,0.01929542205424206,-0.012615336403151049,0.03396020096735426,0.02346601955291651,-0.004141143447467448,0.08703968875930919,-0.08648394940687162,0.025716854253040326,-0.11976894551998309,0.02724458636032277,0.10785123881867564,0.03605521431120744,-0.0010985391406051889,-0.07407261878740827
CD24,0.0030152339716971468,0.05182496345198381,0.030322058681694488,0.033141538645715694,-0.01642893645369852,0.08412727550093409,-0.10793364803725583,0.08277948932530578,0.038434528620724495,0.033764499040133525,0.024042688264085475,-0.0012209998252111231,-0.0058606513912814835,0.022086862437545512
HSP90AA1,0.019640947071948568,0.007974135667656822,0.0016931562138925596,0.03447978868159736,-0.03573340593669171,-0.09874122579344172,-0.05758467160148263,-0.021350198862198373,-0.13097153139593423,-0.0191767286167766,-0.12917249830401095,-0.00696944526157612,0.03761989609490314,0.015715546551575636
BMP4,-0.03982554905191412,-0.014997109595358998,-0.06251695537950444,0.014779504757724122,0.023627356314868283,0.13134861366661862,-0.02491418526507505,0.016092578584056442,0.09155100878657406,0.09846787018638999,0.04318249567387127,0.012216111341353255,-0.044621350240210134,-0.05187392164643245
SCGB3A1,-0.016771629451541897,,-0.031408517105065016,,0.03642066556422853,-0.016192290258874836,,-0.015626506365822614,-0.059121464220570706,,-0.016172953919734334,-0.02012080887117872,-0.026741162306967776,-0.037588378507923764
IGFBP4,0.016658757374110107,0.014193518029302606,-0.056228377085155316,0.010185631056264185,-0.024106951887536,0.07144744890163637,0.012680964908567184,-0.006872701399283955,-0.022680487567421966,-0.03067276095636955,-0.03042024189180109,-0.03769490404432804,0.00958755861621525,0.11588295417609219
RSPO4,,0.06538136419630544,,0.029913092987606395,0.08307576120725109,,-0.006620972523093079,0.011684750613932059,-0.054057935850216524,,,,0.0440172341902712,0.06209987025602021
LEFTY2,0.001247409918912952,-0.014321186236673474,0.013557546323563442,-0.026013734216418154,0.026452406868081965,-0.026238177530460618,-0.011763786322604192,-0.02764561936876586,,-0.03225261320151455,0.008058240694553841,-0.019548624963361492,-0.024491097508341015,0.06153473086733033
PF4,-0.017397873315647013,-0.01286901426006896,,-0.016508638962451624,,,,,,,,-0.015583015608131082,,-0.018476736721091742
ANGPTL2,-0.05810304736202409,0.05529212368668733,0.023910035163987348,-0.007850160995417955,0.007364730302339175,0.11151873426232581,-0.04383795525019095,0.061826781479940966,-0.03935463546480802,-0.02321159114507078,0.057623337872620806,-0.003578470428881019,0.04789618540273334,0.14403159042452085
LRIG2,-0.003204910255575954,0.01690705177031159,0.031514878797148094,-0.01686383016776686,0.01686506033229797,0.12312573250991216,0.048363964511263985,0.019608648906733337,0.005617006112364576,0.061621581300577356,0.014956398956599419,0.058801758870441,0.010503450123896267,0.04700269002424866
ICOSLG,0.04404552243841701,-0.0352358560708086,-0.04632673909717779,-0.05457633800271393,0.05685167136770277,0.06573240647154414,-0.0017634510046611698,0.02642637057670599,0.06663109143532586,0.007290988667374907,-0.02575648602262003,0.04872582923280655,0.011152356907880431,0.030348080413468276
WIF1,-0.020050983569631285,,0.03089664612365476,,0.039249081040505215,-0.034794486495723635,-0.015513197501697941,-0.003549242347505268,,,,,-0.016741142210409465,-0.0032472872613873607
NPPC,-0.012087625705184164,,0.01631837150188705,-0.025608970167206698,-0.03705504715079171,-0.031064851619631757,-0.030261319212790457,0.04065116602371051,0.08576121430883767,-0.030220428687355687,-0.029784163920994484,-0.029484110216037196,0.045760431438724186,-0.018575390614933802
LYZ,-0.025777406286821437,0.03367534953623975,0.036911866609226754,0.03331391025050813,-0.025183742938840074,0.059471212860625136,0.003746396471185264,0.032906125596045416,-0.06295665980957092,0.03621177849439389,0.014590307834629664,0.04118626757042167,0.06546546034890494,0.06290109560807014
EREG,,,-0.039607375948691695,,-0.04656641736332163,,,,,,-0.040498201828896636,-0.03142137135289438,0.0434324631804525,0.025607629662131287
SPTAN1,0.029231506836939872,-0.009823040539388497,0.019244593850792188,0.03213110029897879,-0.023497236259410255,-0.03535119627156526,-0.02867830438609576,-0.034969878056810344,-0.01790278185961759,0.05882510330109164,0.05766942568070793,-0.0133393478616941,0.026187515423429966,-0.07006687452138215
PTH2,,,,,,,,,,,,,-0.003165182687606122,
LIPC,0.010436831187904729,-0.01936855424038136,,0.05010884754423034,0.006734031250579425,-0.0005745981766457089,0.03764356389493808,0.05426061485111684,-0.00873364439864197,-0.0006461386657463242,,,,-0.028813364918193685
COL8A1,-0.025585375293578537,0.0064338429318398956,-0.008454111973334299,-0.005574830798853204,0.008903068333498486,0.051289901401368264,0.043825157638200836,0.07902762916590327,-0.11232533497283385,-0.007808049453223737,0.05873469510790936,0.0023460622188270996,0.0484449611416577,0.007585951436015816
GSTM2,-0.0038959391690668744,0.007299160338964926,-0.001960031611385657,0.025019669691977626,0.03849490767933202,-0.010726652591542124,0.02029564795069993,0.03213140345049599,0.053088670306659876,0.12188102205968522,0.00031214393900436853,0.07231165356715594,0.011301011239167219,0.0341105322606275
SPX,0.046444362361262856,-0.030740267862119385,,-0.02073320497390059,0.004754470726127303,-0.050597508157176514,-0.05755563312049575,-0.04866843882475518,,-0.06184892317473958,-0.020116137757106783,-0.019348305676532385,-0.026694505001999505,0.0055652719508983775
MFGE8,-0.05300826150040843,-0.014215376750007487,0.039433261221386684,0.014912381706838198,-0.07681744311948437,-0.020852600530182102,-0.009496589348501042,0.08202712481859391,-0.044910513201476786,0.012925503080586296,0.01801970707414708,-0.013769949041267625,0.04150605405085769,0.11619145475455994
TGFA,-0.028363382667029573,0.06404563420922989,-0.02681222858903627,0.032384386548740825,-0.024041386952039664,0.09321380989832918,0.11604729059510284,0.04943542824423743,-0.030565594133952257,-0.09134779790641266,0.019469343106639066,-0.014916976032499767,0.027947782672111034,0.07009060772923409
SLIT2,-0.01817310441239317,-0.03355555386342913,0.022060587824129355,-0.04572758491430905,-0.03508486577129867,-0.013159622863716457,-0.0017274741441798528,-0.009685099404471417,-0.04501708415581347,-0.03417663223142234,0.014771889139093615,-0.01084653558572277,-0.004957593452122639,0.0648259417634417
PLTP,-0.009623374420947866,-0.029739889522607813,-0.039246131820836534,0.06789979138656731,0.019888462574159375,0.06621719739411472,-0.031204173345416742,0.003640470255055463,-0.010179562848237534,0.022095142474712958,-0.0402727054611751,-0.024284375993352862,-0.0029708483612218414,0.07707339341808721
APOD,-0.02183976313552799,0.0034592010967745223,0.044942720569372166,0.013523196538779288,0.0405137671477014,-0.0606818624024084,-0.030849125218647404,-0.0008622121388378928,-0.04135078543235052,-0.0924587058003876,0.12933818433403657,-0.012408461009529793,0.06223577833464263,-0.013916375145317659
B2M,0.03330260569694193,-0.045944896957517134,0.04575552103290622,0.03754798216921764,-0.01889555976557749,0.002498677136938711,-0.11980215329422648,0.03574359526638119,-0.036531963582407,0.012508226285946765,0.012576134675091848,0.06929099082865467,0.00576798402584771,0.09292027668285825
OMG,0.013309616133012146,0.006005510921125348,0.052841176634496397,-0.009421000749430454,0.012584955112210996,-0.014803094536079217,-0.0602187833229805,0.0033323019441015237,-0.026554928690384887,-0.019159460293796043,0.11243967622362087,0.05507417949401958,0.013714457043514332,-0.012002161062385774
CXCL3,0.03457602520367427,-0.026457468597611444,-0.035700368139765536,0.009498775826975817,-0.07001740265798215,,0.0672047935755607,-0.01612801320587731,,,-0.06984208143883026,-0.0012542548983227044,0.05330242792232942,-0.016958192193236243
CXCL10,0.10187574951316625,0.033646333083137185,,0.014127423808634727,-0.013138249983775665,-0.017338597521447067,-0.07068129099751218,-0.025629364760189375,-0.0538017959045641,-0.005691086930771795,-0.020602602498010058,-0.02090134139200933,0.06473664293149352,-0.002449958192063747
RSPO3,0.03864907247185953,,-0.010964517269152178,0.04063707767508884,0.002466460508406736,0.0041033052989514545,0.043541381807935195,-0.01685346296313583,,,0.04637322375043062,0.03012834120984819,-0.01863024270038399,0.00395547437437116
CORT,-0.028776560175097197,0.09144641040450317,0.07859063098458485,0.04671830532225297,-0.010282222309107665,-0.02918371686519729,-0.03170882986291698,-0.036976776030166,,,-0.0038675206643562048,-0.01630683380993806,-0.029951440139984967,
NCAN,0.06458190707901604,0.029113197755628577,0.0025138647535478554,0.008544912004717839,-0.04084122443177323,0.05644187359246839,0.09389399467165144,0.04405578194713779,-0.07963775022798705,0.01902915573444,0.09895994716715624,-0.021556337646104536,0.006199267661003094,0.0012969414610510214
PRG4,-0.025222530256841423,,-0.03285503249789818,-0.01892150637361752,-0.012715973606557095,,0.0905479980361206,-0.019704484184105833,,,-0.02185254009218917,-0.024061731167697352,0.004430672983566984,-0.005982918971629694
ZG16B,0.006023980806058794,0.06718399969025694,,-0.008563097200026697,,,-0.013734321968691548,,,0.09801666078990051,,,,-0.015762551393729975
TGM2,-0.03870081379854891,-0.00900478099349916,0.028368693928503212,0.0037891738152882434,-0.09222571802418507,-0.025212440433424316,-0.016955173190673967,-0.05698888645658088,-0.14903298483630878,0.0041976464743891,0.005761747391699357,0.011304702413647652,0.05860066125784243,0.08616174896034333
VEGFC,0.010127541809902257,-0.019884321278634157,0.04236286679164791,0.016944981416215144,0.023839183387898682,0.07791287474673796,-0.006804900363382388,-0.003617787494355301,-0.06966596550728978,0.0034038751410437594,-0.0256765829142889,-0.032672951794066644,0.14486010576803712,0.0494139213591596
WNT6,-0.0009517324243939231,-0.014321186612525896,-0.04169710301580613,-0.026170879702066958,0.0035553422857789053,-0.013010631019861212,0.02435609436553041,0.001772287071355349,,-0.026681942247924997,-0.0006043407058251372,-0.03030697948983304,-0.023900928199716606,-0.016287444696387463
NRG4,0.029191983655779873,,0.0015809411129092102,0.027963384801424244,0.046532505390708905,-0.015927417533896312,-0.01541606235405432,-0.023459740769775504,-0.043144635141941445,,,,-0.02378139767380572,-0.024493818672544406
PMCH,-0.017803799703546133,,,-0.03190800696131781,,,-0.020103243374445846,,,,-0.02027944372665154,0.08343216689761192,-0.013692346902840602,-0.01430877186795516
COL9A1,0.018897469799430355,0.06991574410517437,0.039576291631749416,-0.012174736909587635,0.02664121284319792,0.1283419408151587,-0.020553713454499616,-0.026731816888588923,-0.08571133913195876,0.01244945412316235,0.028339959958741567,0.01411976836731411,-0.03506731193880291,0.04287530390833639
GDF11,-0.003211825728349496,0.08416839953051918,-0.001239968793762999,0.0321324576927691,0.004693143797384344,0.0695220042672567,0.028764961045138825,0.004955507166093146,-0.07869021962304874,0.019288766795974785,0.03922580317453325,0.029435555877893285,-0.039290054679536654,-0.019857770235981786
IL24,,,,,,,,,,,-0.015119864570249266,-0.015334552346955872,,0.06246163762077898
SORBS1,0.02510774957369566,-0.015946182479855454,0.08296821255404037,0.040537189517535974,0.04501844930125487,0.0006715816919072501,0.002149393625579379,0.02304973260751561,-0.09803401705027608,-0.03591957257933681,0.0327991883022501,-0.010937142093632307,0.05256756239013513,0.023232165797173035
DLL1,0.024761862727674236,0.009359360420412646,-0.051519742825331956,0.048898526698750285,0.012533542790670756,0.07528922838490018,-0.053105790114343465,0.014437490974190295,-0.009557896390474245,0.019552100821861918,0.1478482461098572,0.010643495008662704,0.0934943169054448,0.02727588105864861
TLN1,-0.0015866036377469646,0.06729470604660666,0.03923134964069374,0.0176968554954834,0.033354084396306986,0.0554876963604339,0.02707288633787953,0.03983098650971397,-0.050123117758602,0.020791226839267214,-0.03602670269080139,0.05344689996724572,0.0003309546150433889,0.078632423474546
COL2A1,0.03099032694971536,,,,-0.02358562109645722,0.14262318903459034,,-0.016373244533724452,,,-0.0330540060505276,0.00305726140000004,-0.02884513463349437,0.09329429625475316
SHH,,,,0.053586800338505956,-0.0233239796518183,-0.01538518535487713,0.09110198081972556,-0.015626504999968677,,,-0.006315375217162066,-0.00213882252464637,0.006813245680332792,0.005119381869957496
PON2,0.052572285958004145,-0.0024137965267499437,-0.03537422111232967,0.0031564427073974034,0.14414781141275232,-0.007576189720753825,-0.026279576578805065,0.010567694488876575,0.0030791705757994125,0.09944565663135418,0.09296362885780887,0.011057928535387439,0.02345329381517796,-0.003361342280948757
ICAM5,0.0023539131994612743,-0.018434583476267283,0.0019157103120303594,0.007105504737596821,-0.03886832933337174,-0.05867162464736612,-0.0316114803686835,-0.030517720168434723,,,-0.04226418045801358,0.012775201242383285,-0.0008685981956953183,-0.06917211415814423
HPX,0.025335305674551632,,-0.029383940253947728,-0.00890433455165284,-0.03475677057473481,0.1002171248578834,0.0041609441403507854,0.022788991612632942,0.19822880466193452,0.0172917943018242,0.007249532567797814,0.05555293474224142,-0.037901040148516356,0.039618876126876236
SFRP2,0.03878375378556265,,,-0.022393515637906754,,-0.018617539997373554,0.02766065191369707,-0.008247199966454365,,-0.03548495884742171,0.008476970106419407,-0.01405512328388878,0.04508359501682677,0.1074361168313018
CFC1,,,,,,0.011772384226168772,0.015087777844721503,,,,,,,-0.021673175605741668
CD70,-0.032486466578870894,,,-0.03806260500405568,,,-0.032242157274684796,,0.03581784047849262,,-0.019820684176229245,0.03562403159826415,-0.023925246731074754,0.02933537698024408
HP,0.010832273258886862,,0.0007179886947251793,0.019361184793368267,-0.01698804274938751,,0.014036839703046302,0.07259159135742584,-0.057120344853557645,0.03427881331670111,-0.045819612999566495,0.0297520269504289,-0.026534535790196673,0.011707498274791958
CXCL2,0.0078834357461946,-0.018517444066581533,-0.03453769188581278,-0.0069856909794998225,0.030797831241367382,-0.020108494835640513,0.010889199273489794,0.012626508695316532,-0.04250439511909869,,0.026454115215246665,0.01860677924338977,0.017309677945088614,0.017652759335405107
NPPB,-0.02163702522812828,,-0.057104885238731584,-0.022876464590942454,,,0.12805172954501423,-0.003694670858806893,,,0.08985435571704077,0.037223051199418815,-0.0013967355411264606,
CCK,0.09434970312410829,-0.03469321834293688,0.004762158364238535,-0.032354422775039395,-0.07394830925559229,-0.08597294928777253,-0.08094505748414335,-0.031841660133331263,,-0.03492005356367631,0.054442409789965715,0.014236138470427562,-0.04674540437769032,-0.041712498238222616
SEMA6A,0.009387966438504208,0.011977212957993104,0.03144760302026553,-0.008469024102616896,0.06638839246157219,0.04185166388596072,0.06043252911338985,0.09296973809224164,-0.04554564186042523,0.05990316960118413,0.020243409623058754,0.037564132103322594,-0.0496162314696421,0.08405735749956864
IRAK4,0.043721988621515745,0.026932564558919965,-0.026265120167122284,0.04701885817286867,-0.0063220416619498435,0.051049168157734345,0.05358334640259273,-0.010483957628435524,0.034061473237345034,0.01183997317969734,0.05599468321320007,0.032206506834435586,-0.014899034437218836,0.06254393088749256
GSTP1,0.023616791288023894,-0.0254290901648012,-4.396431902131244e-05,-0.019467532420732066,0.014888260168209112,0.0854458280779018,-0.04904176331015793,0.021822055116977664,-0.12406845477118396,-0.019688928881861092,0.06202628974786625,0.0609253118212651,0.03110109762751619,-0.03946385179769961
VCAM1,-0.02698790837863586,-0.000767424091138883,0.08967946493654386,0.03733226489860406,0.01127051364002538,0.049931722078511286,-0.08338721294653512,0.014175423992393956,-0.09248441596363041,0.11882811089299238,0.009166059616208363,-0.06298830415980206,0.009706185078483554,0.034018107448640936
NXPH3,0.02961761942218384,-0.019852141965395215,0.1049246950424857,0.07106375054103375,-0.02631968597856892,0.09987750837210538,-0.04905282883179497,-0.008913269155893907,-0.01653747213456697,0.08559618279814915,0.012280228895241281,0.03350874579167773,0.021863256005164068,0.0008709747586831892
MTMR4,0.0077851801270959215,0.0003930906381156596,0.021104726686870266,-0.016771126198121537,0.006573934633343606,0.010732431354566802,0.024173405912895095,0.02931892807530686,-0.027340000077218277,0.026553216948522224,-0.02695458446788235,0.025290543053534113,0.013159476276160145,0.05844615704471003
LAMC2,-0.01698280236825425,,,-0.023643732539327555,,-0.01782666941698241,-0.004035263576243988,,0.00427648827641302,,-0.018588494216914612,-0.020138570024374584,-0.013290558371552458,-0.023586636346233376
IL10,0.025086914886391375,-0.02051254616960192,-0.030663089903735168,0.058897761444530905,0.04941536140611286,,-0.005313312188681587,0.019479009303380836,-0.03588667131557905,0.07509465162853877,-0.02291964116053817,-0.03747349314733693,-0.01067666465792996,-0.0024306991272948987
SEMA4D,0.0528043210988174,-0.0025139079255759207,0.011141835614171222,0.024148022615681827,-0.02330733634254807,-0.03866077091776733,-0.010437420688230331,0.006413589790657074,-2.4045655383669648e-05,-0.058181101555769874,0.07200975226710953,0.012144609212579902,-0.019941121074114228,0.02869480414231107
