,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
FGF7,0.09154005771026585,,0.027451374275431623,-0.03133515954344031,0.09105169156743875,-0.030299274839958132,0.03965742629751491,0.021136912337304813,0.004201985287747894,-0.003948519627849236,0.05173327854162135,0.05949090577960191,0.03599599236977331,0.056757858273167455,0.04532267755039363,0.031530518611976824,0.0951032403650949,0.05191382779332519
EFNA2,,,,,,,,,,,,,,,-0.02232753232150648,,,
HBEGF,0.04291986906609674,0.011259670866614476,0.09041053439558708,-0.029188061389649245,-0.06302390501568571,0.007700882921021182,0.12369706012436867,0.1154971570914053,-0.006133103649567723,-0.02733447831057513,0.014971537525516856,-0.03421957117360625,-0.01778130062403155,0.03459028561061078,0.05472669328791401,-0.032538889499964856,-0.07895234160879822,0.0071601721442957605
CSF3,-0.021208851389993084,,,-0.04254688281703261,-0.027262666995296347,-0.032906364872258675,,-0.030795468027060832,,,,,,0.04395936084594098,-0.016050306252505305,-0.04267147816626717,0.11447273223158443,-0.03017308361623834
PI3,-0.0005757377777934025,-0.03921762190678854,,-0.055114921868972586,-0.04704713237857952,-0.021366214949662607,,0.01289578166861309,,,,0.033796458724308844,,0.029712293895669113,-0.11387546961314902,-0.0077064853906327925,-0.04571391073295767,-0.04884755458092806
PCSK1N,0.02339134311410444,0.09575797792645102,-0.03906675712012937,0.05070546326678575,0.00993522260867581,0.01885881260426722,-0.0559008577432114,-0.032086528727627676,0.0662444182774943,-0.03123982794936917,-0.026134031944850894,-0.04209035305347541,-0.017920506593421266,-0.04582417817577935,-0.017728841291257055,0.00014670858456327708,0.1187478709163232,0.03934713066874039
NTS,,,,,,0.08200734714158754,0.08981899158101977,0.044172207909552515,-0.040620355722365074,0.01573199234355224,,,,-0.03323476075045135,-0.027201861184776684,0.037810299380566674,-0.014995621604242807,
SFRP1,0.12930731495133047,-0.028514830617642536,0.046100745098222394,,0.008337248071074515,-0.013951445961145257,0.015978970747013092,-0.009448370410280774,-0.015231149961956701,0.02546687653705191,-0.021309608561110565,-0.027630583239248392,0.0611437891071607,0.08300914228900612,0.046461749425886406,-0.0033738285863065894,-0.04996293505423733,-0.03764335121804079
CXCL13,,,-0.03242077965072741,-0.030894071191141785,,-0.015842047966880757,,,,,,,,0.039215880420860445,-0.02764521040575327,-0.011085058528943514,,-0.02447446949194148
MICA,0.07393371511422568,0.011372862635841719,0.001301644247979409,0.019650236371206404,-0.03750030340576995,0.09747417181962531,0.08347840711529128,0.08968546872647212,-0.02241698372351927,-0.027883450621015236,0.08136434662584714,0.012141607037245986,0.05298272464631338,0.011287623463620378,0.026320349100076676,0.004680168466636083,0.1039984986612315,0.05280315162299183
TG,-0.048875979017636316,0.03032812917962036,-0.050803278273217144,,-0.02153742297594894,0.07253083570414182,-0.02619110187363419,0.09160511680257913,0.08752468057802724,0.04346889766834424,-0.014141082726338686,-0.06682292174156246,0.04566881961771128,-0.01892955780767064,0.014351441381669643,0.05208176994518357,0.07651877998825259,-0.026970992034006925
ADA,0.007177489028815997,0.01000373759398749,0.058723508395982796,0.009776846468066145,-0.018028973925819623,-0.0295358968376459,-0.014317372156773586,0.09949264491881574,0.017298970769026572,-0.01705515904634332,0.08768502738832391,0.11041580715417036,0.09056437736129722,0.009015870072893785,0.044675156003555226,0.020777405639812167,-0.01468176641789683,-0.023911655192862053
LAMC3,0.004807308666496808,0.0755588334396699,0.007509430037588227,0.04103988590327173,-0.028778677874993427,-0.022949034009233805,0.0726879081629481,0.12743668549507786,0.01726328136228295,0.023074627061053475,0.029721727636728906,0.13775845440551435,-0.026104805695489553,0.013594490526902694,0.03023283087484902,0.04764879735994277,-0.07170444195992855,-0.014736476546244623
CCL7,,0.06024316562486485,,,-0.015571522400639219,0.00026753707277313695,,,,,,,,0.03982049358813583,,,0.04386543174840831,0.004450023866490614
NGF,-0.03532396833560274,0.01755489537770103,,,-0.003120712448298427,-0.009074596935027027,-0.02499333608684033,,,,,,0.033156026914621266,-0.007547916595305213,-0.0220274127235892,-0.03413176585551403,-0.06355846303424083,-0.03419536458367537
TNFSF15,-0.016793993117510272,,,,-0.017339651786516502,-0.0054394748738248715,-0.018387148887013576,,,,,,-0.06445831176097447,-0.020815489961753073,,-0.011602060950666954,0.030413374665174138,-0.03339393598254552
HMGB1,0.010311769858830965,0.04336560297513309,0.04200884516730743,0.0478702960579267,0.04643175869637763,0.047230062583564755,0.07950760277433318,0.0974905996281746,0.01636754262472823,-0.023497817991896902,0.007578612826099141,0.07183734670282753,-0.08964312177785251,0.09198089539884868,-0.060682752814546895,0.040258085618429695,-0.04210937560781661,-0.04289277470865025
ITGB3BP,0.05095372951650435,-0.030927705647015948,0.07158409833927377,-0.025739391683300233,0.021474244851846704,0.015236293786986694,0.16669927160248418,0.11931778257683881,-0.028692846906951126,-0.02618758795021838,0.08894121012174121,0.07835636819144529,0.034643488530885065,0.060510919414999864,-0.034796719692258095,0.061538396132999225,0.0704347416734512,-0.00630209512267855
AANAT,0.03342645348709067,0.03736331707926446,,,0.021786509942444465,0.0018178757245411578,,0.002009281689719068,0.006622177120181929,-0.012105161037965967,0.045461259461180584,0.05747098815601357,,0.0739467717944251,-0.0300468111900946,,0.01889986928371526,0.1748423535433763
RELN,0.056251179335463905,0.04224902058464001,-0.00843539297241642,0.021312675531309656,-0.027385879378761715,0.03543795318398154,-0.021194899235294346,-0.07018697684583794,0.018871854423898604,-0.027528670215966913,0.03832339406548776,,0.06021596195349911,,,-0.032007020800111974,,-0.030348470440798057
IL15,-0.014729816980851008,0.07204254511805842,-0.05422765552452244,,0.031901402792486475,-0.010831764482835272,-0.02159397167170265,0.034629664802034194,0.08373437436540863,0.006884225944837137,-0.02052411999349316,0.02577023940833238,0.015623199490728587,-0.020200389535147318,0.05451336118710352,0.021479776166399484,0.06412773873149391,-0.049701764349349184
UTS2,,,,,,,,0.044433220733999204,,,,0.024912315378184034,,-0.015951198582650282,,,,
BSG,-0.02712365061957101,0.050838136761829134,0.06191148870086024,0.08445578476574585,-0.012454377833784577,0.03078183606782429,0.09354936730880654,-0.040353855801709686,-0.02350664896234393,0.03675974045514708,0.0016020534570950647,-0.08892254879677046,-0.054025343625161454,0.0076012726123620405,-0.007568063241223149,0.0005263434593292081,0.06021693131987534,-0.02884698376331437
ADAMTS3,-0.010832128355054899,0.015253872201815403,-0.031756302909336134,,0.0072758078214703184,-0.0022905546204164792,-0.013117446371831395,0.12156335558991495,0.03776823767840291,-0.01367681644720953,-0.01964534729673494,0.1128059120241059,,-0.016610108163937678,0.13144282691490516,0.09561661096052504,0.03173067049866335,-0.03616068150031746
CD34,0.08110255295539644,0.08144920310176905,0.0356205805629501,0.10350526294808247,-0.05279124391916819,-0.04090956446381908,0.07515544381923368,0.0518409408963217,0.03571134567549716,-0.022648427621582076,-0.014251342187956933,0.01746802603021561,-0.05357966467157499,-0.004554352446032726,0.0072514107166838215,-0.015242164400934694,0.00445980301094179,-0.010943564415418904
CCL23,,,,,,,,0.01938319461442159,,,,,,,,,,
PLAT,-0.011933228663388288,0.06261287072607725,0.015257050706340964,0.08064525153616582,0.03685894978048439,-0.03131419949093157,0.09847185331591254,0.1416047473000045,0.009474368571391008,-0.029763384506752807,0.12049933930518708,0.04594222413017781,0.06267729061265451,-0.0681125039467122,0.11692241778739158,0.042733801238059095,0.03850389084409161,-0.053011429408844894
NTF3,,,,,,,,,,-0.01954061765619055,,,,-0.043685253153564974,0.055898622083016755,0.12392076958786022,,
LTA,,,-0.027611243854346476,,-0.005583757062849117,,,,0.018902589579395848,,-0.02905287524780497,,,,,,0.0828790307030655,
CKLF,0.12205821512946202,0.029323470516300295,0.04757193302323415,0.050338957037790545,0.02250545777771956,0.10316202759306985,0.10921224412893386,0.13859182628518246,-0.020082001392654283,-0.0016609445084859033,0.09519780212295904,0.06930088110727924,-0.01528645966547405,0.0013758517912243898,0.07563795387571799,-0.008533265819842033,0.11400969729875124,-0.02862756853614212
CD24,-0.020455039219887523,0.04482458343723565,0.05378953941018706,0.022089539776408536,0.00023289349559779235,0.08522173993119511,0.10861777850036884,-0.02068583479727564,0.007337031078455533,0.018149894598371203,0.04853969994176287,-0.003768333053623446,-0.026021207289514806,-0.02132553580293854,-0.022997621698846955,0.04857569385589796,0.08722959164329094,-0.036956697206604244
HSP90AA1,-0.14254969158620612,-0.006034671974104706,-0.016021065305964654,-0.07431358586008462,0.018719406726811147,-0.0648414016496355,-0.07720777345567663,-0.10858735138500022,-0.026071078505814867,0.016286431720599195,-0.03869088200622603,-0.04671681702116583,-0.033278778546489564,0.02518601641698833,-0.1333609594794525,-0.06724875487744278,-0.17718977211314635,-0.001530192386542503
BMP4,0.06880899663237793,0.011941106433514264,-0.023355527595791795,-0.04159819895903271,-0.01762854401117435,-0.0025884718611409703,0.12583525192903477,-0.029591158894874802,-0.014277707150493922,-0.029714822741289813,0.034433464146533733,0.03469482872573277,0.007930131912345456,-0.013236724725690905,0.010891985691597569,0.027323035962480834,0.01934453329354405,-0.017499890056913683
SCGB3A1,,0.032778769274268635,,0.03836665037776966,,-0.05764359119180725,0.05449925058206406,,,0.10067284982187573,-0.02650824436469519,0.09940840173542652,0.09224781001282865,-0.032498158895112025,-0.0427406345581781,0.06917848134036654,-0.0010309551624558522,0.03730482820332572
IGFBP4,0.007841732913805919,0.05946233560139929,0.0547156186138981,0.024482303684061294,0.000544644428057045,-0.028462630094408036,0.0960176247682315,0.10278043308754009,-0.04520612152290046,0.0013927570672386755,0.04313291016278516,0.023708768438580885,0.07020442443231477,0.043640284020762095,-0.05591942534026992,-0.005090893332338872,-0.06876758025929662,-0.029044307703535596
RSPO4,0.050826466210390275,,0.02743473921196432,,-0.010817059449261297,-0.010858583919558318,,,0.03315958667923194,-0.010210820238781679,0.008968434323325974,,-0.05100652656875091,,,-0.006356087346775,0.05404961323891117,0.06579443760176779
LEFTY2,0.0856133673472703,0.06789666727766892,0.03209204525265001,0.06859402191547923,-0.03724127235956943,0.019697812812996783,0.07791457595531644,0.095240736148625,0.001611466759067113,-0.011196289272899479,0.06130883599975616,0.09984360122596422,,-0.018125158040149858,-0.025672650645531193,-0.05039828529735457,0.06635136396766673,-0.039406006671600644
PF4,,-0.04518725019385879,0.007538332549666688,,-0.013585846517273995,,,,,,,,,,-0.020464729179735467,,-0.011191975479054197,-0.018198540635517173
ANGPTL2,0.05157890396806336,0.011092979900534308,0.09185789455258457,0.09930261357297217,0.031691545532406794,0.03832488991999369,0.10821040281639015,0.14265188745317892,3.5864809544137476e-05,-0.027154031370902734,0.052576042738747004,-0.0013689328279538264,0.028711448127555782,-0.012561007266332799,0.09214689583215384,-0.02278445241395762,-0.01735694507779038,-0.03831392157741935
LRIG2,0.10014834017153265,0.010088955931865826,0.045556150973742174,0.06966445707661466,0.023669356209250616,0.07068716539796098,0.14540494251242497,0.05224784701148621,0.0491093936957028,-0.010793269662156603,0.018930828665469763,-0.04207034557811118,0.06564125686672678,0.0559427348082245,0.08990403949197627,0.03434067918621273,0.13175704240764533,0.03429047901783157
ICOSLG,0.09030898589091543,0.04683833548781261,0.01819261464362675,0.08239638559951967,-0.029486300866898654,0.04815729106940728,0.11612915795700633,0.10296354112131574,-0.016327365695598933,-0.019378230025215045,0.002338076019759555,0.03379647016902254,0.07268962517721075,0.0034834184904614235,0.08850024648497529,-0.0125865825966968,0.11419441687306492,-0.00969505015586868
WIF1,0.016696035806615547,0.0400104032320952,,0.03717756868743944,,0.0598214732837298,-0.10320552231982887,-0.08795680723519354,0.09602633738886557,-0.01921464958742883,-0.07274774173388412,,,,,-0.011942640711277193,,0.1473206195795981
NPPC,-0.04386386848500058,0.05064402008077593,,-0.0570564301995041,-0.021074998305338842,-0.04123592502135017,0.029561996017120333,-0.0033348852357082083,0.006531435812472115,-0.014190541327331904,0.041587685728863115,0.008768360279745056,0.029530746094035873,-0.031874207122551824,0.03918739901234298,0.03516874318698254,,-0.01754137204662367
LYZ,0.038862381460450464,0.01374503321361002,0.05737478563342916,0.06402755043220595,0.01185522702974988,-0.10912392236418393,-0.006096746040564246,0.021986207624962683,0.07536051063937789,0.014508516428872829,0.013842997673126542,0.13041943393939656,0.03848919406701986,0.05299331282161727,-0.023748639897600773,-0.024103009147643392,-0.013671548263746757,-0.0330812894598562
EREG,,,,-0.047627457045083324,,-0.04888734488980896,,,,,,,,-0.021875183533950588,-0.022267412652663267,-0.028472089513993926,0.0058990755981486,-0.02095191127594669
SPTAN1,0.030839783821051396,0.09147018094197872,0.039570280886650974,0.03653907995586211,0.06911950766205194,0.02940499796178715,-0.027848291330320647,-0.05310397587082783,0.0085092480968456,-0.02002547213788582,-0.01449388649199151,-0.003277150717972858,-0.0468214652316321,-0.06948541304593382,0.024807382198456396,0.01152972514500714,0.07809544830386025,0.05407036238453362
PTH2,,,,,,,,,,,,,,,,-0.03823742943739829,,
LIPC,0.05986911839748618,-0.010910518938503496,-0.04409953682230726,,-0.024414778029424197,0.07671158917274237,-0.033486713079587685,0.06937713431656978,0.029129192788021823,,0.05397717259993449,-0.008503201673952224,0.021853797190887037,,,,0.08704560321002637,-0.028379534775270086
COL8A1,0.04861453142365109,0.038927797385934514,-0.02631444541236762,0.030249154268895278,-0.044323297330235545,0.0696599931693929,0.019382075691554708,0.0014439641234223705,-0.003928864443742041,0.008847850813105131,0.02269225693465064,0.08852387009742947,-0.046504933297764194,-0.02078948773941756,0.009133324605939254,-0.06422252441772923,0.05857899791053046,-0.016203552591917164
GSTM2,0.06720964019150363,0.032262499162263765,0.011780243952485605,-0.021979485521000448,0.08087680620034103,0.011420360188530583,0.06525303583746374,0.035172845121565495,-0.024873690733086658,-0.03017987270050225,0.015874561140818942,0.030612572750516168,-0.019325470712084538,-0.005463163306879801,0.010853332118024618,0.0705570423051672,0.0781532238997029,-0.016402949481026944
IL4,,,,,,,,,,,,0.08600905551371693,,,,,,
SPX,0.027261608252412625,0.046653475125106196,-0.032989129621759344,,0.023092837706277146,-0.01307121978725762,-0.023589832609437394,-0.02033122667150828,-0.004612270862472822,0.03910976010617531,-0.023612089926095627,,,0.05783062698278849,0.006423676134161195,-0.049699479963872736,0.15212507542462847,0.10497974524703776
MFGE8,0.07934198490729569,0.028863614863904718,0.0008251485023363532,-0.02428249601817438,0.006965700467809217,-0.028935120764732678,0.017198647415217497,0.06634237407407714,-0.027103720203206626,0.008983028646768169,0.022133466548033002,0.11799849253792108,0.018967741327147944,0.025885428019490342,0.054034368951180876,-0.021622427489608294,0.010254253488227788,0.018670339589028057
TGFA,0.01415106708347139,-0.011162486589187112,0.07074093934546995,-0.013813626832130915,-0.013774018302263897,0.061512384250381136,0.025481679895042516,0.05511686886352648,-0.03265860440981357,0.0024179406863653534,0.03179783348359357,-0.07990346430518189,0.078047955973731,0.01180829958275415,0.017258758397764626,0.0011445260372042096,0.06483842878323254,-0.002392024005541858
SLIT2,0.013354430397446758,0.04609715838026887,0.022613389893773886,0.09371704876737504,-0.0040212752348273975,0.003445093325118667,0.04428843011816211,0.010327589414004574,0.013914751799018098,0.03818810988848631,-0.06001538426546421,0.0144747938399908,0.015277685562176633,0.03583435461367986,0.020195317769974644,0.03493919104892814,0.03899100588061513,-0.02341730901847653
PLTP,0.026413841502138716,-0.012267703442388265,-0.019060841762185143,0.08867086380948058,-0.015610869926623817,-0.05040863096967741,0.01063776406548975,0.11687248744149954,-0.004452728359472306,0.04804996762493606,0.04412689517220415,0.06663326788258268,0.08085106252769093,0.05205770487757095,-0.06584793512636082,-0.028076060090435114,0.02006674571923536,-0.01888348264857438
APOD,-0.04492711775408477,0.021421004524898275,-0.008963085056614138,0.09644135316224933,0.033811833486625704,0.10830098758220992,-0.01636834855134808,0.0572641821476701,-0.01167121860303114,0.024131489065202277,-0.045168574931007704,-0.023799730885507294,-0.07999612731114837,-0.048058215188297095,0.14869706583812842,-0.009130835117358176,-0.09510171494299492,0.04891206619131292
B2M,0.07344712350530208,0.10902095740700922,-0.05602321018512443,0.10666412893901323,-0.021570193641176436,-0.1248574238857892,0.037906131787520156,0.13851062127764213,0.005305053224594082,0.06413615546111934,0.11083273399744087,0.11214156072988829,0.025424582571676242,0.0710635271535379,0.03718335214832087,-0.03329002065584768,-0.13318119391189917,-0.1019789622844126
OMG,0.0016171034234647584,0.040151356911216685,0.010701520295073335,-0.033490318883581484,-0.06118369269755838,0.13277780474671202,-0.04457642184236273,-0.023840227906463354,0.009574821646477948,-0.07725283085645461,0.01681929879683599,0.13669611370095267,0.050578288244217146,0.03775195948263133,0.06492143032780683,-0.012158472305549822,0.18244596081418343,0.006075969923002554
CXCL3,0.012342475873914864,-0.05775734134461321,-0.015085711119674446,-0.0334992009291792,0.0403558723327556,-0.07839412069385253,,-0.025474744291261574,-0.006554542275405237,-0.010923419326133799,-0.014602784017618865,0.04383286894324013,,0.043343256153671975,-0.02369858087419281,-0.03536872760351484,-0.027489602614454125,-0.04960139963501465
CXCL10,-0.008349919140883122,0.15900028648205153,-0.03440408977271075,,-0.0074738916403790275,-0.055368038361543984,-0.029516512937751274,0.13175538172729295,0.032338120124274304,0.0005120909776326262,-0.008337045038799118,0.0025475596690543835,-0.04872576194837154,-0.0017109836768478281,-0.027449134483153243,-0.019448669437772237,0.06825064136225163,0.02885523593212175
RSPO3,,-0.024789219232476865,,-0.04254688414411733,0.020016212792291457,-0.017683917490984476,-0.023858241865135892,-0.03666290829247857,0.018786878632557808,-0.02652537836352673,-0.028589609485282174,,,-0.0484977197048243,0.13992561820237467,0.010118403626106675,0.040511624112768485,-0.044885181725209194
CORT,-0.03594301003856863,-0.012784953421940977,-0.012116222603926394,0.07230135288413593,0.02259403966139982,0.0018943375758717696,-0.012232932806463617,-0.05728834210975885,0.030243471396869608,-0.019775686397239946,-0.02287007685400842,,,-0.02434656512205537,0.05601443970786306,0.03233572930504248,,
NCAN,0.01144486495857253,0.12332474219319006,0.09383225429641967,0.052637088569290294,0.04100651677553311,0.05614661530878988,-0.015359212630054533,0.05280863194043189,0.02736063357816488,-0.03739769003890212,0.13061898240118178,0.05366293999592385,0.021848004477717262,-0.013589973039042287,0.09959115375783649,-0.021826176311487522,0.040670452143973024,0.07753264686698004
PRG4,0.0027433754358710477,0.06867422749833373,,0.006624013728622287,-0.015571524827229835,-0.003042934150471263,,-0.02901615913809994,0.051834665828273285,,0.02850722114188108,,,-0.02338599770334088,-0.03159958408086221,0.008082388379832661,0.011492831363912126,-0.025329889245258513
ZG16B,,0.021530422247022365,-0.03272896145069601,,-0.018072658955454717,,,0.03854339765342777,-0.02361409445139959,,,,,,,,-0.04580114439175416,-0.015525221600996723
TGM2,0.04721556591657459,-0.0049123721228160055,0.024571975823234594,0.011838738079676149,-0.01022180119221543,-0.10210961601401028,0.002352136129986746,0.03156545185466514,-0.006295676716432216,-0.011375773949116104,0.03571999732019981,-0.09128911858641742,-0.006080194835525166,0.05464139127275647,-0.02808320233658861,0.07253046297161538,-0.07797085527295902,0.02181845138361343
VEGFC,0.09749767047861702,0.078081920320653,0.08248897477532133,-0.034776600431001906,-0.027752626669497828,0.014333515940023486,0.03268822859367896,0.055635135964034875,-0.01279474795084631,-0.013764607668764285,0.007634290253272534,-0.033634031485111286,0.014647547893152157,-0.027478384962571517,0.014133210952549094,0.023804495285616265,0.02517473688636156,-0.03484458519459545
WNT6,0.08258891563655632,-0.02725710045049613,0.024249172471675403,0.0016214872569103084,-0.021537423870194167,-0.05046535957482595,-0.022148761360370434,0.1038791343961097,0.02586649942279145,,0.041255671583757904,0.13772198570722496,,-0.03187421142295405,0.06722158682842802,-0.01740231350360547,0.0050573386987631,-0.0160422118164182
NRG4,-0.0313485691735961,0.025854276507165045,,-0.031891176792246935,-0.018951258047737566,-0.013030531771428442,0.06799542220403265,-0.009398473623526858,0.045880458828620116,-0.002980412107954178,-0.005063904469698995,,-0.05325391778690084,,,-0.013825374553991647,0.059829661959333494,0.018668527635188996
PMCH,,0.003936498692980241,,,-0.01526176039071403,,,,-0.0028829036853551815,,,,,-0.021702512495836504,-0.030046810124574126,-0.00156379442518655,-0.03163674826791865,0.0025629503339020974
COL9A1,0.049699554882181515,0.01172485918111462,0.014626859711354509,-0.015671388615285227,-0.019793205859524203,0.05045946438458794,0.14477921939933852,0.11137898915615536,-0.015529165138529056,-0.00817102608884879,0.038534395396137865,-0.02822072720999537,-0.04013490086163595,-0.028831114443148845,0.0852667896362849,0.06424647638053047,0.07899720723778127,-0.061771398083821226
