,MGH258,UKF259,UKF296,ZH1019T1,ZH8812bulk
CD24,0.012676812756691046,-0.017348143033158892,0.010668777331183894,0.07417822982969267,0.042495021159460876
HSP90AA1,-0.0197211101788637,0.004130597338060408,0.01853457121773431,0.05678280837425968,-0.07867078627944081
BMP4,0.20120110365719776,-0.008395507424579262,-0.0004270379038477831,-0.020821504193945094,0.03194624046028977
SCGB3A1,,,-0.01196786497378333,0.006710748041269764,
IGFBP4,-0.006347267711896194,-0.036447082972134635,0.025742433016305997,0.007582678344450715,0.03575901937869686
RSPO4,,0.017731735773997913,0.1291941748356292,-0.04808574608401145,
LEFTY2,-0.022134296854768917,-0.0390115707684408,-0.013122908394435554,,0.06637283972119411
PF4,,0.11152819203680159,,,
ANGPTL2,-0.04713422351562613,-0.035786650136657466,-0.02166008271555954,-0.05846755627566973,-0.03297803765413762
LRIG2,-0.015847205705069596,0.0092826577039679,0.0034686733661358736,0.007137211643251016,0.03823643927036883
ICOSLG,-0.047370652944176465,0.03271473410995905,0.001974520023922122,0.020054565965978266,0.016143442522331075
WIF1,,,-0.02252104069670113,,
NPPC,0.040930743817669986,-0.018436947649336635,0.017289680304457416,0.08091981259693976,0.0770194246463511
LYZ,0.037384362897880594,-0.057056826052251305,-0.0456957500640372,-0.004374021325285603,-0.04844175958552467
SPTAN1,0.007599984495134098,0.014561785392866154,0.001580382454948636,0.09889564511659865,0.039757241505159274
LIPC,-0.028621514737475293,0.03435896323845385,,0.10838194904726853,0.0657632509191355
COL8A1,0.03796759609487674,-0.009154298703080162,0.008837989391197992,0.025509765481300063,0.007758620892364106
GSTM2,-0.002725835012990433,0.04379641697907928,-0.03537312185770757,0.10743211813871467,0.027845157862034363
SPX,-0.01638290712042138,-0.02666337635104365,0.05039692829270089,,-0.019237302393661403
MFGE8,-0.0026611562323338965,-0.01503987742834063,-0.02257382865450679,0.03534407572293274,0.047663593653708064
TGFA,-0.03856511072438239,0.015445402157080951,0.025987966464567597,0.008941941165567402,-0.055309565121981645
SLIT2,-0.023006876566346944,0.00790477238826296,-0.0327140971074572,-0.04004370577812861,0.04875538099164156
PLTP,-0.037031060907108,0.018740743043186958,0.021317651791427725,0.08888008375682069,0.08644087405397391
APOD,-0.013922368343541797,-0.0031638175999884675,-0.04127150213156074,0.011378021250292848,-0.10473050606761625
B2M,0.051798189088491,-0.02041082707616546,0.02409333806068758,-0.08695612799197823,0.025001805273102376
OMG,0.0291557270483342,0.021587689615408558,0.048820864668425806,-0.06409401837275924,-0.05146819592700342
CXCL3,-0.018002818335275138,0.016946740259161847,0.032156103044007574,,0.04764204843052018
CXCL10,0.031246450258823343,-0.0494981613275513,-0.019448821556318475,-0.033163943715107495,-0.0291997574079689
RSPO3,,0.0701207639467661,0.07153393163648623,,
CORT,-0.022355334905531134,0.06665227158817304,0.021456786280878142,,
NCAN,-0.04580698952177367,0.05470889408232625,-0.0017420307090793557,0.042384624289110585,0.017482754444273493
PRG4,,-0.01362236826312126,,,
ZG16B,,-0.01581042438146361,,,
TGM2,0.08789229837682062,-0.03949827005046649,0.0012413353683748277,0.02465915830944284,0.021804948473993727
VEGFC,0.0632042275590516,-0.012166705436303913,-0.023702745073396557,-0.027098101223148312,-0.02858861401701283
WNT6,,-0.01884148936305021,,,
NRG4,,-0.016579045343348576,-0.016323401027204677,0.011411677823176793,-0.022956244121930345
PMCH,,-0.022971882512238202,,,
COL9A1,0.02183288922323921,-0.01731560282745767,-0.025351685729681467,-0.05272412390804285,-0.009865893303276722
GDF11,-0.018371980130852995,0.02817875550680251,-0.020215808052730978,-0.021211564303430592,0.027592834696444506
SORBS1,-0.0037194803430426423,0.059110688104726736,-0.0495305687273771,0.011714691448028463,0.0950494575575177
DLL1,-0.027073007676731688,0.04755431418608137,0.007475049941591089,-0.019680863099272732,-0.011050045182871358
TLN1,0.022334656074571177,0.0018771457865657908,0.03278809963604952,0.0373537723545585,0.010504710369473709
COL2A1,-0.0209973766505854,,,,
SHH,,0.13025017770095895,0.0069277960868828255,,0.011911289830544937
PON2,-0.041966023730215615,0.05801214708565811,-0.047267116335277394,0.05657838518347739,0.07147044927098906
ICAM5,,-0.0220629393906071,0.014260303486637633,,
HPX,0.13576232235250893,0.002317911943769029,-0.011967863753688319,-0.04992633368926604,0.05045930814143784
SFRP2,,-0.016122010092751875,0.037878238348898134,,0.01734141445599937
CD70,,-0.02740282999570918,,-0.04165140316601918,
HP,0.0549890110447101,0.022491721165823826,0.029804350387340264,0.023018274573510075,-0.029401038076508387
CXCL2,0.10744218360086427,0.02145610212798667,-0.01663239978825227,0.06209072249395166,-0.006203666858664575
NPPB,,-0.05042653734915992,,,
CCK,0.08257285197820606,0.03412291581824494,0.017184666444813153,,-0.0017867405415996638
SEMA6A,0.021908332346109675,0.06959949255333744,0.028192104366533778,-0.02557673516421995,0.027992172691699124
IRAK4,-0.024227228490791022,-0.009253245230967766,-0.018661654830134145,-0.008663274116964012,0.0073345333953108325
GSTP1,-0.009145257185178422,-0.04884306950505097,0.003768683259332651,0.07560344167375818,-0.046368771593312166
VCAM1,-0.0644051368810077,0.01219053598217453,0.021693493799811954,-0.07144786409622567,0.043360900861497284
NXPH3,0.01327473520652422,-0.0255183846511813,0.03269435390304645,0.062469930453743744,0.063270943958172
MTMR4,0.033841469514478084,0.03278368924123483,-0.03347783539950375,0.03644755341001285,0.01918716247361716
LAMC2,,-0.021638694335582367,,-0.038378143402088616,0.06844318686732251
IL10,0.018335168241413135,0.023540161577900363,,-0.06683966841505055,0.16576855511156835
SEMA4D,0.019347238349319798,0.010296010793443012,0.04649078234121296,0.0107013185814532,-0.079923765512575
TRH,-0.020526488631800763,-0.03355637797285291,,,0.0749122268634811
SEMA6D,-0.029133015006873417,0.01230443945503439,0.03067200487247749,-0.009315458610896672,-0.028499935078830668
CEL,,,,-0.024236096878103856,0.06691871689574393
PDCD1LG2,0.012053683840109821,-0.0037012151527486526,-0.004322896917049634,0.07655805496659608,0.0475859153855293
SPINT1,-0.04373119373178104,0.028092472797558242,-0.019558122366283348,0.002327351500452177,-0.009761263006973638
CTHRC1,0.017946746563157437,0.05090037946666196,-0.011680651748098571,0.10091924596664378,0.009103826849728285
PODXL,0.02247655007830767,-0.04327509832487945,0.0039988590258172195,0.0060881956670135635,0.060381588736476706
JAM3,0.0005972361504219713,0.04313995117236007,0.006819421853743551,-0.02349141445672385,0.0039094190743687775
TGFB2,-0.06687894379512425,-0.004883409477796657,-0.01891833311847649,0.0005620397846896637,0.044635119969556616
COL18A1,0.039522618889101364,-0.0243516412195176,0.037615284819122095,0.04504164440067901,0.0346314327306879
NODAL,-0.03247395953909229,0.05600330589219079,,0.005277838760412002,0.05984700899430235
INHBB,-0.027376447174760697,-0.01758373226629,0.07305996288600554,-0.043967416025728366,0.043459630535635646
ARF4,-0.004192695631340213,-0.025170348187733626,0.010464475533946874,0.03705681889986218,-0.0014838971772601784
CXCL14,-0.04804862229269436,-0.028368299924592125,0.005949732440832767,0.04110411679646805,0.0542261761582692
LIF,-0.027724879929453976,-0.01985399489846054,-0.014188175700821232,0.023431618670763963,0.05963506876718163
IL17B,,,,-0.009127514587368287,
MATN1,,,,-0.04004378470916938,-0.02245145622859551
ADAM28,0.03848102015923215,0.11391009865959223,0.005371843218110764,-0.01278915266942868,-0.0770060935809023
TCN2,0.06402830123486988,0.011349411575479237,-0.012162128916010416,0.05001202551890713,0.044638031063564176
THPO,,0.03370605378491191,-0.014764144163955918,-0.038378162728728946,
CUBN,-0.0324042581445109,0.05423776143366482,0.007427318935914377,-0.017178915443797575,0.06721479874706941
TIMP3,-0.09196468462806467,0.05120854728197096,0.01698473016968433,-0.04334438288271908,0.002671635207693402
PIGF,-0.08695837472207968,0.04209216210259106,0.005318937977101469,-0.029691132407320166,0.040157643915255
CRH,,0.002291929041735208,-0.01596230886018655,,0.029380891703775686
BDNF,,0.03540928180456946,-0.024017651024400396,,0.02519949262295019
CCL5,-0.03262322768191179,-0.01829554629086397,0.002816359011661717,-0.028748059554841922,-0.04182390631532756
GAD1,0.038995375391525214,0.006198831952938859,-0.0035074839253315397,0.0033398729391423175,0.08007991147489373
COL14A1,0.03719964457725023,0.017229971723175943,-0.01933896270057095,-0.005372768984295422,-0.00928369443251613
HLA-A,-0.009414769009821482,-0.10197988767385727,0.02851499944964069,0.007754431410206212,0.06724359136078328
CD5L,0.13486871304804027,,,,
FGF18,,-0.012685609326949435,,,
ADM,0.008706301286062732,-0.04464533499734467,0.0598291988778085,-0.009635318038936608,0.027030530881248654
CCL15,,,-0.004461109326639149,,
GNAI2,0.058926550606387205,-0.005084813445229321,0.01237116315369163,-0.02815029861225941,-0.050585689455253824
HDC,,,0.014353927561271969,-0.045700830013832856,
COL11A1,-0.025851626781574565,-0.05904136644609393,0.008430519713178021,,0.018725665898508416
NUCB2,0.029502404998103936,-0.0015320700657860994,-0.001946222856020467,0.07952084083400195,-0.03248461658248285
CXCL1,,-0.03432920083082048,-0.013435459332089322,0.05354930581108077,-0.01723572284857791
VCAN,-0.03518328381022575,0.04248886282508987,0.028724218323246054,-0.019058494895926842,-0.013170096312867776
MMP7,,-0.025219854253229295,0.018687332167661688,,
PTPN6,0.08092235903732352,0.013093170372198754,-0.0487633281743591,0.04314576162627209,-0.01600154715570152
PTGS2,0.024707208944929726,-0.042679281797242466,0.04167116777004205,-0.05210415469603162,-0.027755718013704345
XCL1,0.002595093389539795,0.07073369779598582,,,
CD58,0.0077821967078912065,0.04862565813759789,-0.02735894051615771,0.051530622203005985,0.05033969505590334
TNFSF14,-0.00418323328350576,0.07649975355969114,0.07354275262635908,,-0.03622447984711878
CNTN4,,-0.02480539050043112,0.0334947603722974,,-0.02817484094059525
NTF4,,-0.017459427695064623,,,
INSL3,,-0.012685606838741205,,,
BTLA,,-0.020135913265555336,-0.016758402856498687,,
MFNG,0.0017446300401312645,0.01225286202186482,-0.02715892680519112,0.07461042839438088,0.0003665124784222517
ICAM1,-0.03927014717397949,-0.03488244443453348,0.02154502795915283,0.05128475944438793,0.0415578884820707
PROS1,-0.056734809597530786,0.018712770575884205,0.024950627368282973,0.025708960850253083,0.06464009661588492
CLCF1,0.007740252163836675,0.007934925999263728,-0.017301883452556878,0.0014854424440919084,0.00525755221739876
PSAP,0.015524185198047167,-0.04708879048716184,-0.08389894672024222,0.065968202119942,0.021243626052633354
EFEMP1,0.03378006776640297,-0.02077103396181165,-0.018304634441644412,0.09984991223505552,0.05055649346881349
C1QTNF1,0.0011054186882888406,0.029090507836964583,0.0019262789118690644,0.0011339546249797567,0.04058290272158094
ALB,-0.030177944871673728,-0.02252148384649113,0.08203323359399275,-0.011905692149876447,0.013426389237872234
EFNA3,0.026921398160100054,0.005267366576406749,0.025733830353849695,0.057930951711715244,0.021062203077580905
DRAXIN,0.042403420997003845,0.06510324524588056,-0.01196786497378333,0.05966996937274661,0.03508893547113225
RAET1L,,,0.0668055525772754,,
NPTX2,0.030597512015932922,0.05750467915107688,-0.02652353729304065,,0.14700415039685738
FGF11,0.04859871615675406,0.03644601718279615,0.01606157847210824,0.11984533786855585,0.05861053907692301
CD59,0.06809200936510663,-0.005612449156325361,-0.009475598735428746,-0.07552374056393413,-0.03424002322227964
COL9A2,0.03332047906801768,0.04116616058809309,0.012246761850647379,-0.008359136348850923,0.046699820273959046
DLL3,-0.04654060195572135,0.04311448706427619,0.029108869301070803,-0.05110292673177311,0.023494193056976097
LIN7C,0.009308803499594918,-0.01624310555530623,0.04367744185725707,0.05991929009922729,-0.012944321638996309
GDF7,0.04839060880601252,-0.022634826173175065,-0.01312290788447931,,-0.0366851356757816
PSPN,0.06133585981420404,0.02990755501373314,0.005558780640756263,0.0400379182031075,0.10622742100726787
ANGPT1,0.03160074504075072,0.013964742936514288,-0.020647246518726972,0.03776187512976049,0.018648418547901398
PNOC,0.049748168414336616,-0.010673553389941755,-0.00894705954800108,,
L1CAM,-0.031179088373435682,0.01281357694708808,0.016946498686998705,0.0450755320662346,0.02046582235118732
APOA1,0.08280762614069938,-0.01975573670288735,-0.021238166477336017,0.0538041255276767,0.04933067483701941
PSEN1,0.018802692430052045,0.051258732416229046,0.009493501778304334,-0.1372305398042478,-0.03522372890380412
CALM2,0.027147359088541288,0.04651168933019434,0.03414452124339986,-0.03553069447478058,0.0034631039033885497
CLEC2B,-0.023940610002220867,-0.02777006750490742,-0.020652153966989793,-0.03671408527558974,0.039058623030765634
NTNG1,0.03783228780481276,-0.04545027364486849,0.011900361469487775,-0.03545040164833749,-0.0005264879457149762
LRIG1,0.04875935546709924,0.03509779285200599,0.010492197444232805,-0.0641686070606626,0.05390711321365964
CPAMD8,0.08559786266101764,-0.015004809321999922,-0.00044112826141154193,0.06445813613173701,-0.033190156903743245
GHRL,0.002404610416058241,0.006040730539624667,0.011789146003831148,-0.03432194868650694,0.02263565591771951
NPY,-0.02680251061942734,0.03793024454010533,-0.011820946524290972,,-0.02248076140685625
MMP2,-0.012817152072390899,0.005520890394872303,0.013749480440941014,0.020727964845939164,0.08134724148141116
LHB,,-0.013068055752326668,,,
PPY,,0.028987934907450795,,,
ALKAL2,0.09236214628984947,-0.012878197284913243,-0.03182116052824406,,0.011700622980263599
CSF1,-0.015130500601388158,-0.05722874348357808,0.00601299869851701,-0.03852679180238118,0.04419253396911528
SEMA4C,0.09398245530974199,0.07674116357151989,-0.02311284874961828,0.027834824448581316,0.052580278761784206
ICAM2,0.006516061679947104,0.008115599186507599,0.07233165822806996,0.08607566506291932,0.0380127111490634
SYTL3,0.051304348202410636,0.035914392125646996,-0.016137258194306097,-0.0009729451165833873,-0.006925146524816229
IL1A,0.0015897293890537313,-0.024513270403846592,-0.033735756869750264,-0.053968521871287735,-0.04341285301338109
HLA-G,,-0.013802395697650837,,0.10380617193428064,
PGF,0.004846133912766133,-0.030337401053610578,-0.021640001909643585,0.03719060763915927,0.1062709341638314
LGALS8,0.043927592930085156,-0.05288596173454061,-0.004891986451154703,0.01544832919722758,-0.007003903430828254
DKK3,-0.058394305142023185,0.03823395456435245,0.007039364014690554,-0.07603996498775457,-0.011511015590309625
COL16A1,0.006283810435737712,0.056234915579293145,-0.02427096091514376,0.08954821713958704,0.06523625874126233
TPH1,-0.03403568287765382,0.022752820442379824,,0.06050452512934014,0.08004308825429705
TNC,-0.07132885592820792,-0.02895583845608567,0.0067497426652531325,0.08013319207458415,0.02460677891605697
TNFSF9,-0.018269791998821044,-0.022634827695725626,0.06560328903630211,-0.03894019103258587,-0.033817314616239616
C4A,,0.022908000273462292,,,0.005003079968380634
CNTN2,0.015178974986440016,-0.05194903061034795,-0.03299659051271919,0.016981917764697922,-0.04232388742672961
LUM,-0.0254073967696949,-0.008406558782277076,-0.021730426431478222,-0.031244381642850292,0.06064919007052539
IZUMO1,0.009588923371188246,,,,
BTC,,0.09378326284907357,0.027378300271480135,0.008663847411098147,0.09174390057200046
APOC1,0.04458978914631386,0.04692626742503211,-0.026776062398955264,0.026369281525770834,0.10804684005508183
PKM,0.0005488877891635767,-0.02131867946507839,0.018597379094016542,0.1344829851776922,0.06133229919172483
TNF,,0.0027196776516459943,-0.017496754095475194,-0.06534541467617001,
GNAS,0.03586587069163755,0.034778369618412915,-0.02970387301180467,-0.0019278090078480568,0.09704797031952915
BMP8B,0.0032184319795810767,-0.020009918441335157,-0.011617664875387488,-0.03066529408203786,0.014597093773844329
LIPH,,-0.019627519768433247,,,
CCL28,,,-0.013741244390530432,,-0.021141455446634424
PTPN11,-0.006734584124891509,0.02459349646516747,-0.007712862412152899,0.0315071229079812,0.05462041613347962
ADAM12,0.035993413962422074,0.06096838679305601,-0.013280058472954485,0.07292609794187582,0.05406134369015693
EPO,,-0.020009919001633944,,-0.034734006489566226,
EDN3,-0.025657767598220516,-0.02490956786098991,-0.003522399447751111,,0.007151523246834642
CCL22,,,,,-0.02624299539989609
CCL2,0.03304485326973875,-0.0527458617714365,0.02093792736159989,0.008221367968392271,-0.017790889443411284
DSCAM,0.043615397260051696,-0.010713752885565031,-0.022692627380291205,0.08218474317721514,-0.017719624937819155
ANG,-0.025115040990774204,-0.08088353005566709,0.015804731279942256,0.03224723622045911,-0.050773845293493707
FBLN2,-0.024057313768309746,0.08888973888717763,-0.005401067820717618,,0.044401389119991544
VTN,,-0.0019189456905655163,0.04368493490976929,-0.05803058138153175,
VEGFA,0.020030468925701067,-0.035179750393050685,-0.038648792801352916,0.062391111373593815,0.06942095954354102
F10,,,0.022158999780496732,-0.010082877356032983,-0.022705133230896384
SERPINA1,-0.00556547516139174,-0.042539498339114336,-0.029336837798614672,-0.029741653655268072,0.07863267656976118
VWF,0.09084724762072466,0.011888826962618271,-0.006536516635593949,-0.06812226521075772,0.02974645949339252
GDNF,,-0.01627569420995918,,-0.01558866801729395,
VASP,-0.0013392401495007516,0.009336951735547364,-0.0010006334190362667,0.1311131691921944,0.01933193781809848
ADAM15,-0.04485874288791219,0.06906575729456879,0.009400734512268796,0.07587694956895064,0.012392852484402807
WNT2,,,0.0022294161459995546,,
OLFM2,0.035884960395481134,0.020297823817543744,-0.011506751403446164,0.010925323155635304,0.06156424149865367
MFAP2,0.006506007266669328,-0.03805563574280327,0.02099937005081418,-0.04967660842855811,0.05764922280708653
HLA-C,-0.02347154404840753,0.025205186738425048,0.04757497158118626,0.15142680341078046,0.001240207225965579
THBS1,0.023466949318989867,-0.07540791641672258,0.00023290879348624396,-0.005337946071669308,0.05682985929351492
HSPA4,0.032268660275765464,-0.010011098283584048,-0.02062306313611888,0.00797376487664491,0.034298396704374255
LMAN1,0.08736985741948905,-0.04524592321329709,0.02811165967312087,0.0843976891272998,0.020048346386557874
LYPD3,,-0.014670846402607369,-0.002653030160146631,-0.007174950180185826,
APOE,-0.02991443605469153,0.04563630897571172,-0.02225185960770505,0.15391794859465577,0.10457127684829431
SOSTDC1,-0.01826979915251449,,-0.00723922265509564,,
ANXA1,0.02997968384307792,-0.027041029196989426,0.04196385337187037,-0.045869387366994335,0.029814184023327753
WNT2B,0.03148692834560605,-0.01004446188378621,-0.02586901493914117,-0.0561697795359112,0.060743323965542675
AMH,,-0.02038576979660101,0.09632092276001165,0.020348731785876144,-0.021141452750649464
GDF10,,,0.03057341891986426,-0.0348387010547278,-0.026682887666120838
EFNB3,-0.000981347601492798,-0.007612160053712136,-0.0023386586367124015,0.030774989912976308,0.029323733724137567
LTB,0.0019350082897887197,-0.01657490441612929,-0.012552919803154884,-0.027711192006707172,-0.00973446358560834
ANGPT2,-0.009897471542157019,-0.05137807084599898,-0.028544937683040547,-0.027022154123095915,-0.028720324868379655
NRTN,,,,,-0.007980273601930482
ADAM17,0.0016555261322874397,0.07181617005615301,0.07362287134567513,-0.04099039098529581,0.0414294541027869
LRPAP1,-0.023612992772217647,0.00918752030964487,0.053600675969551655,0.007340282738967365,0.03664336528220206
NID1,-0.03014442341781134,-0.03184883065728752,0.014294777311300548,-0.04985685216032248,0.023029915998081046
MST1,-0.025289309460392855,0.00812949465960317,-0.03123709589916446,0.048043698920932146,0.051332799822157424
DCN,0.044768224408769895,-0.03643975895359922,-0.03950191148194527,-0.12862987991896133,0.022778820852451503
COL7A1,0.05075739924771736,0.05582862247437072,0.08958179628433956,0.11913399488962813,0.04723518610166413
CALR,-0.03347639506395245,0.01035038479048715,-0.027758482336217145,0.005668888150779185,0.02038237651813565
PIGA,-0.0010911962982444172,0.0295001868450054,-0.028412270686294913,0.022142000983372063,0.041557282927413064
CD200,0.07384032843991183,0.005320391296100008,0.011653006006065288,0.027167721780559276,0.050217890781017176
GRP,,,-0.019117533664469083,,0.038085525329077885
CDH1,-0.05133769159061129,-0.03201326011024421,,0.05998515330444599,-0.014767201785182971
LPL,-0.0038687231284693503,-0.03468875698836708,0.023847895212104214,-0.04347307559117006,0.059164721327658834
SEMA5A,0.0005969414178265998,-0.04836513631590457,-0.0003232914536657734,-0.048852423115241496,0.04769836547797857
SEMA7A,0.005905143689276933,-0.006115433914186689,0.004210949621358465,-0.0866064225055635,0.09117122881514775
SEMA4G,-0.02651910873050723,-0.03763246944452312,-0.03373575776716169,0.10178897829673506,0.045727159142862246
SEMA3B,0.020190342111421802,0.04558460284693105,0.011932747309881383,0.035330817186591514,-0.01984123905933948
RPH3A,0.025460599850174136,0.03448721953168134,0.007802029688097512,,0.001873586954634489
JAG2,0.02712787414606256,0.01444556034322597,-0.02622779372593878,0.0332824805457093,0.03915287523033258
CGN,-0.03357333548758173,-0.023051766344428605,-0.014478862520922583,0.09343138176964891,-0.03550525980759565
GDF15,-0.02715934243113256,-0.07858743523119716,,-0.0187320683932974,-0.004039276010538625
SEMA4F,0.04612747449112467,-0.0012781602583236318,0.0030159384326062222,-0.03313415663247139,-0.015347842237578636
NXPH1,0.02099508878145181,0.0069187237362144825,0.011093723458442116,-0.044499620597144775,0.02322503114307187
ARF1,0.053293297465881684,-0.03993911810600765,-0.02289161146685676,-0.07695255504937078,0.02252312720530664
EBI3,0.001224571291619412,0.002367558911938859,-0.025790849573794426,-0.009166008289281265,-0.04442271320628267
TIMP1,-0.046263484849977096,-0.0344396911711671,0.002733029864779336,0.07349592641488245,0.044063250270754896
SEMA3C,-0.012472578032019836,-0.02112116108761662,0.051358084816190454,-0.013358479783709248,-0.05054046543086936
GAS6,-0.018028243822934196,-0.03241420784029765,0.007800245991437953,0.06249486369853056,0.07678284527325692
MEPE,,-0.0082957590003308,0.04856719430132003,,
SERPINE1,-0.006029677283264317,-0.03961376049627958,0.05914393112855915,0.021048811376393584,-0.027348374294572486
RSPO2,-0.019303090487390984,-0.01657904253351813,-0.02966614107071962,,-0.006720674969191547
SHBG,-0.021686069147128104,-0.026528278631293003,-0.011280733149679756,-0.003228856917438842,-0.035327247178690374
LGALS3BP,-0.01442122387188718,0.06975749938881355,-0.0023871090770158252,0.0701219389907644,-0.0012424798154111545
LAMB1,0.027581770408683686,-0.046696131306535056,-0.022835552106486117,0.008468245794078854,0.014710532197784058
SPTBN2,0.03469526942682881,-0.028736285518926263,0.03851333385704661,0.08166379608750637,0.0832541582004965
COL1A2,0.018906547577378703,-0.010182329982542714,0.03742740428149917,-0.03006197835711056,0.03930911180571765
WNT11,,0.0171964985206746,0.09466716531602967,,
LGALS1,-0.008799491719483889,-0.06950989037512598,0.021214337445344192,0.018960001405030617,0.01346926525661471
BCAN,0.013636778526998296,0.03853898811014467,0.01840800223524949,-0.033265070654284155,0.07146866328389735
ANOS1,0.0024650840515928907,0.021311489205387724,-0.004329145157941257,-0.00045840586089525965,0.0001882849597899364
EDA,0.044242836884146625,-0.030779035631552914,0.07658491065030183,0.08912155109887164,0.013221826832669401
FGF22,,,-0.016883530182712565,,-0.028588614800835657
SHANK1,-0.02300687840706965,-0.02701709194533996,0.0882623896727525,,
TGFB1,-0.0018394580310695423,0.018187323467427286,0.010805624210455273,-0.0629528408735929,0.020112481440852006
MSTN,-0.035303652942810376,0.045802299216602886,-0.008045461477355915,0.010914782344821867,0.05267415664024495
WNT4,,,0.008928757064610614,,0.003258927484604855
TNFSF4,-0.03150691224571369,0.010249483739776908,-0.01572423091866214,-0.04037922146311078,-0.0004390523831668104
NTN1,-0.039582064335512215,-0.0014017254066284617,0.024887231168050652,0.07592865994543001,0.0462354897869461
CXCL12,0.023843495829388755,0.018220853162602794,-0.0005960510451231733,0.03185430663881796,-0.006641981521579107
GNRH1,0.00398972087998832,-0.03677909206083141,-0.02337305239010747,0.028754213282353277,0.07324787456976396
