,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,0.043820894073504126,0.01539406319448542,,-0.022119856515657565,-0.01259272650569832,,-0.11332874015933508,-0.04701815867240522,,,,,-0.038969209685645156,-0.05502882966209298,0.09544460875708419,-0.05672260821248206,0.0007290296176957997,0.04339772859222325,-0.037998540986004886,,0.04396076746206974,,
PDAP1,-0.1111646911100732,-0.018533126024347597,0.050209530728132105,0.0112329913426527,-0.004312375748761158,-0.12768155493755232,-0.018745887936605272,-0.2311718236105255,-0.031090735814080925,-0.04332972496527771,0.04376046311051141,-0.08791037615931498,0.03449313531054474,-0.14646766862047503,0.07607426273761472,0.0024777865143316,0.10511025678923583,0.017026041647073296,-0.005847174642837183,0.0889907959303494,0.03625548597557373,0.03022833137661292,0.06974464358705958,0.03459995985555864
QDPR,0.14973342090416353,-0.06435481102918258,-0.02984042200220724,0.07963146380684277,-0.03489555443728578,0.30275044521183536,0.01551753697423383,-0.02582421346861975,-0.17058522313806365,0.011239181581973944,-0.30099866247675144,-0.045953050800608485,0.043143010630375456,-0.10934299317132577,0.0007033895364140315,-0.008397492161878156,-0.04972404668984912,-0.01753550431742458,-0.1722234442868385,-0.1698906212911837,0.028300586096845683,0.16949237190950092,-0.15202034590541944,-0.21789066105012594
POMC,0.16287797696348497,0.053283097610158446,0.04538694990516706,,0.01787110502742981,0.12491707140842367,0.02248605050760604,0.03312447266316086,-0.013667044656929521,-0.013434686775482626,-0.06135306922544219,0.04344479171705453,0.09821532340422498,0.0739093478329076,-0.027503927683550682,-0.03755975842067313,0.003950581354984722,0.0341317733094764,-0.0600270048968983,-0.08867752317664916,,0.06368864608312984,-0.02200052995121904,0.08398199095797113
CCL18,0.03812348094290456,-0.01529019415853682,,,,,,,,,-0.11230666870492947,,,-0.12423207044001883,,-0.030040937885052688,0.04605230355453526,0.007037622342590932,,0.01831116284495082,,,,
CCL17,,,,,0.035532563247067286,,,,-0.027976896605247763,-0.03163365829193024,,-0.015080788747001889,,,,,-0.04301397620414017,0.03876981635176439,0.03960064267844794,,,-0.006539364352650963,,
VEGFD,0.06450587327592838,0.05088276987066079,-0.0419231782089009,,0.04387701402317253,0.025798167322253034,,-0.0648143754805634,-0.03437708531334071,0.021285407541172034,0.08292057156615487,-0.026515279031345856,,0.03737340982554082,-0.04656611455479099,,,0.006707498012748566,0.017800012232817693,,,,,
TNFSF13,,0.030464447638982022,,,-0.0009499007363249149,,0.021926706348004376,,,,,,,,,,0.0004971903120487524,0.028011099828614133,0.035834897206038836,0.03986298876979734,,0.011869233038999132,0.0010146575995777568,
WNT5A,-0.012559953316613021,0.02633031429298674,0.015523676520407552,0.00858617867119504,-0.012905156074664944,-0.13812442147017762,-0.1687454339641565,-0.275879627741347,-0.03151296190551284,-0.08504197358298257,0.04725779053035215,-0.051968536631621084,0.0874972158656243,0.03866501484106322,0.06825262528356661,0.07624856722446442,0.07157932135445318,0.03347410024084775,0.033772313240646244,0.10451006928947322,0.0323169516212679,0.07739753762799022,0.10897617133679989,-0.07484527231192922
CXCL8,-0.1891985485236353,0.07543238701000222,-0.03925437920879547,0.012340277610605792,0.03597848072100135,-0.12074749424048271,-0.04810624294352625,-0.13180009701438367,0.10423540463961666,-0.04235312619220277,-0.08588556694787802,-0.051613926541173825,,0.5183505008377083,-0.01888039201318012,0.1287244701775387,0.1504715881697962,0.07666444136060056,-0.006491389350166975,0.04888978457966126,-0.016771407759507157,0.054015241438142576,0.01707039365962943,0.2062926523472103
GRN,-0.0224489784970191,0.07057347474798757,-0.0207216619758834,-0.022147194148633698,-0.059738085733387264,-0.1519997224672925,-0.14505976256001893,-0.3860135761036553,-0.07989441114305679,-0.13692790135788926,-0.22277549263278149,0.02685799601851274,0.1242785273935746,-0.2200591494084404,-0.10012019227793081,-0.02820372590926961,0.06029488604139023,0.08794902225341257,0.13873516934830732,-0.09182190832309615,0.03833384842670309,-0.10863460458430317,0.008227737051948101,-0.013842766386216725
MIA,-0.02755180296453722,-0.023564341416649526,0.01915338095435019,0.05549809385772462,0.040480856897599886,-0.09345878157352171,-0.02258497838206107,-0.11127737324855386,0.08639146867085754,-0.03834539715910123,,-0.051359407151272234,0.23083430778381775,0.12684134507351388,0.03996184655123811,0.024046397505902765,-0.12820412814899249,-0.15517483244324629,0.05366442150476767,-0.011112172797075348,,0.10673186300626807,0.05527572836446474,
COL4A4,0.06126221119787562,-0.07954725711486169,-0.006439812435986262,0.004865207724319334,0.05432037842550341,-0.15602006248626013,-0.041165645119520346,-0.048363046624946726,0.0484479105387107,-0.005087989151855378,,-0.06701612812677847,,,0.06906214173169112,0.00127472474487404,-0.0026834449673597024,-0.004528472449467139,-0.02499544911589713,0.0266092362166808,,-0.035395949733264105,-0.027146449657054535,
TAC1,0.2753115827646274,0.09805570772431699,0.0028998638869961943,0.03410025900828508,-0.000536609799466182,0.38534123421369704,0.17293021122241495,0.4957774487938395,-0.10522093406153613,0.13072195410593387,0.27869332058592133,0.3140744753527333,,,,,,,,-0.15761189618141946,-0.023255315301927343,0.032919344931979205,0.003717671184278203,0.14827139068056414
RARRES2,0.07603705824492336,-0.05183994818773675,0.06180163751758787,-0.0532210070675267,0.05218599587812583,-0.25278986605302817,-0.1171233965388219,-0.42768996775989976,-0.23910234203200573,-0.015631951831512697,-0.09894648405245766,-0.1388780301307511,-0.04926711974453164,-0.014742153812022407,0.016040669831338093,-0.01746658555708805,0.16378112268809142,0.06491794530709029,-0.018488980640033317,0.047286818144706595,0.11746990114714169,0.16214069820466162,-0.0073249385919200325,-0.036467390755593486
FGF7,0.035117337070446106,,0.002053841645258512,-0.061159583174386196,-0.008516337283970929,0.18405874574744438,0.021845364785682497,-0.06997409577417034,0.06818446860731515,-0.02909479917164627,0.02334306583242129,0.03983050012633372,0.06009532583561551,0.01909801042205074,-0.019536037642603265,-0.020247485420441576,-0.08602225564240572,-0.04348717223425261,0.0038109980676683014,0.008581967028241962,0.14201109971790662,0.15028173126000785,0.022127534261651496,-0.02867989267245693
EFNA2,,,,,,,,,,,,,,,,,,0.014377731838620006,,,,,,
HBEGF,0.023218269823426573,0.1548578273694538,0.003071203283297609,-0.02603047964212928,0.0210384158202538,-0.10660577094309509,-0.10798644875500672,-0.1837885683628569,0.0728130349955232,-0.04094812683158671,-0.165370703442946,-0.04161743333318069,0.11911877369585111,0.18697749653069445,-0.004635441719238626,-0.02873326619880238,0.05535740010194786,0.12478951455986395,-0.02986604287722968,0.018133727005257824,-0.020031383819518602,0.23979198897899084,0.1420288136135029,0.02998227722664139
CSF3,0.011719996707024245,,,0.051331628278795095,0.02241368765626797,-0.0016479212252698723,,-0.010011037193315205,,,,,,,,,0.11974182723281636,0.05875497351678274,,-0.03013393962292729,-0.03231362617804034,0.007664895721086646,0.04100777714766325,
PI3,-0.06630684918832727,-0.00888763068716223,,-0.0289892783334104,0.032419426447310024,-0.016161715714987635,,-0.06659694136622869,,,,,,0.06660693604509559,,,0.26088011851856613,0.13011830519843343,0.015024157406832342,0.06228518768636346,,0.014997629476751154,-0.010514701813479372,
PCSK1N,0.32355350768659275,0.022599698417418563,0.04819973712264916,0.0002611624387793631,-0.026174896226627737,0.008605828001681531,0.09615386256208408,0.29816942821265296,-0.018106947993228168,0.21716407431062354,0.38179396011497874,0.3231305272933221,-0.01034194736747534,-0.05187707030223407,0.04458989792207524,-0.022047139367555594,0.03174446195300372,0.06750626332685401,0.05209444877465292,0.08087461866742814,0.026053326504920513,0.06837805320360803,0.02273197873933882,0.2492478934003768
NTS,,,,,,-0.0784182512675391,0.06250730021180011,-0.08875268173619448,-0.09789140793462556,-0.08676014321529317,-0.03773002648765403,,,,,,-0.04017891852673143,-0.023719554165740737,,-0.15465311741272997,,-0.030138324242894098,,
SFRP1,0.12243592556156153,0.02258777649096294,-0.04141338740212221,,-0.0255217753105426,0.1948858148058499,-0.0779697463350814,-0.006346581034481031,-0.05812244294955647,0.10150959145413255,-0.05070754108681263,0.08496297899568522,0.12197893911339139,-0.13470438636728924,0.12471938111789246,-0.03890992418919463,0.0615526643279365,0.014171209372555633,-0.011529362183314006,0.0633834848441471,0.08069712094110372,-0.020465121760755472,0.07305254461984328,-0.05287787502194262
CXCL13,,,0.011709920851785417,0.02054819006280693,,0.08749506983928138,,,,,,,,,,,-0.058691018804434544,0.00194625191177844,,-0.1507579687965121,,,0.0005240294863338242,
MICA,-0.018934082469651083,0.03675816267165714,0.006222141025295157,-0.03554968891482996,-0.006878758014822798,-0.015959359709755188,0.04146481570028519,-0.09147563230988374,-0.04378248547185406,-0.055431930744851525,0.03377737782026145,-0.0705972229317647,0.12645539981143544,-0.021508407063016724,0.008710202551473497,0.065550244226429,0.016929889971275213,0.04442856192054706,0.07587413063121133,-7.713680852963067e-05,0.06958987862304059,0.046725746151450566,0.09305816624709737,-0.05893342562704701
TG,-0.06428943189200506,-0.06520058619760238,0.02842961872576355,,-0.01059170708644922,-0.04281178282761137,0.07549005573325474,0.011941866912635098,0.00038707669612750506,0.029744215373471782,,-0.03314677101346091,-0.05230100555309579,-0.1040705706692834,-0.05359557892851378,-0.04891367038374281,-0.04939035843716416,0.014498141552446756,,-0.012222769703002411,,0.004629480159245737,0.014841966876212337,
ADA,0.019564614519966952,0.07372944032920689,-0.016498734837942387,0.04379649030906342,0.044270211810229505,0.041424872326273135,-0.040027554066690896,-0.2885098207428045,0.032599282678639735,0.0006550015386785844,-0.13066617769404887,-0.07590164153624178,0.07511854282249446,-0.311207057984266,0.04575279287402716,0.09021204895403236,-0.059308787401226144,0.016996068681348623,0.11105105799855132,0.05413048990917054,-0.044614455599762785,0.02459260288168427,0.013357600063689181,-0.008550667866304212
LAMC3,0.09287613135504139,0.10042798921039535,0.016890505483765337,0.04717415000844058,-0.06374568267142142,0.09244984758839846,-0.0850072880123338,-0.15134722416442,-0.007046304915683781,-0.05282361504962315,-0.05174115007496621,0.0005700846795002136,0.12725384554115166,-0.3482339925121751,0.02931950450563864,0.004516260584406307,-0.1198350137798426,-0.008663296005923379,0.07559949786636996,0.01581229453759873,-0.020657880728835537,-0.1920023136109076,0.1259628457174506,-0.059010522272386616
CCL7,,0.047856942817896805,,,-0.013711738558587651,0.026207762784960613,,,,,,,,,,,0.027712824028950794,,,,,0.06316853615268027,0.027889783101709836,
NGF,0.004628605457319955,0.054750810317789354,,,0.04611814912683748,0.07866530257248734,0.007372061061537524,,,,0.08024654032191916,,,,-0.07705651727820648,-0.027670204964016613,-0.06043598588427655,-0.03978465307406979,,-0.13847117686896163,,-0.09595354393162844,0.07234688083659233,
TNFSF15,0.008289235294367307,,,,0.020047594523969484,-0.003965050021133393,-0.015876013208058263,,,,,,0.014453392503020412,,0.05109810664056182,-0.029229764598145965,0.050958418369036244,,,-0.02674625471171552,,0.06094056316276454,0.09083157299333235,
HMGB1,0.12083552904220499,-0.04956095592127571,-0.017146647129191166,-0.024916275895386603,0.022598952876084273,0.016986550250286118,-0.08608324944757112,-0.34793280083699984,-0.030374457090157358,-0.03836631638810998,-0.10030114819833966,0.0005578831009862601,-0.03831723274762452,-0.29458503046600315,0.06749272541341157,-0.03117656148399772,0.16901218747337,0.16566251083558123,-0.04900592523978236,0.2008401663655766,0.06938390650757255,0.06980211200920232,0.1217750475818621,-0.22956286671394974
ITGB3BP,-0.1759441229968338,0.01901629713051183,0.01730872035451607,0.0752293342526477,0.10363142038777451,0.010344921808652574,-0.11427367901493245,-0.2612917134314376,0.016952818301386185,-0.03906767112836343,-0.0007389130821626842,-0.14223429094817006,0.13509817646619507,0.0064230016135361796,-0.016778669099280167,-0.015702337074474482,0.06665171175826669,0.06505073945798386,0.15491909618650132,0.04827985564208014,0.04573006370917013,0.13858267674895497,0.037798019993265965,0.07932077180371586
AANAT,0.07443257234388748,0.012084169191430868,,,0.028150811026969088,-0.002157446948957534,,0.04003986020198389,-0.03748750789685257,-0.028614379533305426,0.02499820710750675,0.021640903498320006,,0.09662341374857383,,-0.031288896067532324,0.0742794119935527,-0.046516133361862236,0.013965163147348678,,,0.06702102279915217,-0.005565339363148728,
RELN,0.20087344594859258,0.028144646804410884,-0.01835305919213205,0.008463657437721723,-0.00407823109995055,0.10203185342020195,0.10025790968755104,0.23941958412221706,-0.02307450502989341,0.05091180505293295,0.08528385103650518,0.18732242655036413,,,-0.0494696854013428,,,,-0.03897363885428789,-0.028960800296683017,0.1886538513473433,,0.022499988184488704,-0.003102254841391414
IL15,-0.01615582874460086,0.0856092690813492,-0.010159978309168479,,0.0517680573039527,-0.05156124647881562,0.0791349424971402,-0.10496964551045958,0.006202678271211026,0.030365061693484862,-0.0558088159232097,0.03825884823841877,-0.01795840960512588,-0.02652830900854878,0.02212300942987138,-0.025866240911585833,0.04518533768803182,-0.009947467511443453,0.05905515448943828,-0.035674011156349855,0.015296460998201708,-0.0003857214730795621,0.0842944553526768,
UTS2,,,,,,,,-0.15466242388310136,,,,,0.05357644904723617,-0.012683909224920483,,,-0.007892437428382163,,,,,,,
BSG,-0.17078223404077644,0.056483907786818305,0.02226194865885696,0.041660729374067,0.014486917028516863,-0.06566532019633933,-0.09234157103436982,0.28301275186967173,0.3058943969431158,0.04045577363136002,0.22378871680131998,-0.15217178859966812,0.19137178618734121,0.3242634054577826,0.011115334880476212,0.032902223129951495,0.12400441543086188,0.10588239266781206,0.18164340103939378,0.10938185857687556,0.07792710975505376,0.2516258475028932,0.22519076598864063,0.07998353995557843
ADAMTS3,-0.04610010613508523,0.11062785541884217,0.01250757193779289,,0.07598998961670372,-0.012423809617303704,-0.0026631788385013326,-0.33408676740052856,0.0696562121570015,0.017201529403327736,0.05383708393977005,-0.0270260523299017,0.13610732248778915,-0.312355928844387,,-0.00040517376659465884,0.020854406428506573,-0.02175333223419318,0.05244595845180762,0.024837399488439157,0.01944362383639847,0.19685023964697396,0.089396058173556,
CD34,0.22903168262447068,0.08290338894383376,-0.025288454307382077,0.08144365148148487,-0.00636118056140843,0.06378080435113924,-0.049736435048579566,-0.16175778342002037,-0.007850760333573467,0.03126212726256993,0.001692042099339093,-0.014033532483633275,-0.04710308675657819,-0.35876921143432966,0.010909136312610318,-0.007869535225942527,-0.03426231570907602,-0.05450945644327099,0.08625514264199352,-0.0502642116843116,0.11794253323866867,-0.051237913900686334,-0.0059957214544370955,-0.07417663048918963
CCL23,,,,,,,,-0.024201636148253627,,,,,0.09279796900539596,,,,,,,,,,,
PLAT,-0.018785739249262842,0.06339342044287212,-0.039106697348798604,0.018452078518972136,0.04384892443484372,0.009403239867788595,-0.17936191131203347,-0.2929676117899137,0.1035745459617534,-0.026444804607474143,0.03789210372472384,-0.15809024729618293,0.13034539202505052,-0.3115454327826411,-0.07912907784107132,-0.07842911123624348,0.01875563057397821,0.1014125051869802,0.15463009683110018,0.5931970863439623,-0.03788816758782389,0.002936292558813237,0.16412841020008653,0.05467168558181635
NTF3,,,,,,,,,,-0.02659843791726915,,,,,,,-0.005733592395193486,-0.08913361059594498,,-0.09030028544157996,,,,
LTA,,,-0.02926984635371041,,0.05245478078909973,,,,-0.024002620769873535,,,0.0009113447316904337,,,,,,,,,,0.07265734734941132,,
CKLF,-0.0034711922373224825,-0.06410713472213588,0.004595877285684578,-0.03630335866826991,0.06678542831823837,-0.09603780706188482,-0.15512186506142114,-0.37692744837445236,-0.15244146241943363,-0.05038331926199484,-0.1170900135040826,-0.1880586327674946,0.10318389640816213,-0.20589713959643138,-0.12241382208027028,0.10333079157424967,0.03550300728237277,0.04622175220422326,0.005690102453215437,0.13491287205506797,0.023492916485014437,0.061796776581635494,0.03823694857747814,0.020401193044386895
CD24,-0.08521236807678725,-0.0331048040778122,0.04009921833005896,0.06659133191836064,-0.039692131604332694,0.02927687167775369,-0.11854583537380897,-0.023749591858707408,-0.2552838244964644,-0.33348873907373533,0.014101869024927287,-0.03162630108263712,0.023198910358451078,-0.17856976086318196,0.10775446576259276,0.10204579195995828,-0.062319948774980136,-0.018271776829732193,0.015826714749726366,-0.10178027996985325,0.02405848729976763,0.1333585815599425,0.02554610558601975,0.120515298177922
HSP90AA1,0.03443010934395962,0.004271803221557193,-0.028529246655565277,-0.06389002251337401,0.044605835962955045,0.3264889532357505,0.20500210153248738,0.41569636045305014,-0.31336916435068257,-0.013938283797084363,0.3347810433010712,0.32629389544639986,-0.01814453116805399,0.34515995422471213,0.15630864217782292,-0.1011614528325068,0.20119202784663928,0.19201208744775844,0.051941983439007876,-0.02794161494905634,-0.0033004476874756114,0.05185592899046362,-0.016777375293432567,0.08968244290880928
BMP4,0.19316984374988652,0.07813708014280868,0.09906877883202249,-0.02048552380773102,0.005933603356497242,-0.037315208094277706,-0.08196728911441453,0.10537419526521775,-0.061092857384991615,-0.016728799140993074,0.11323758156855722,0.06252816767272369,0.04357236503490282,-0.17944939861317674,0.13072606330076467,-0.012208843685113442,-0.06484069786063361,-0.040116143992351104,0.0647165216126801,0.04257740618222083,,0.006291305540393641,-0.052779807646612054,
SCGB3A1,,-0.03185466074030469,,0.00981391533994199,,0.024368215527376294,-0.02482892521158265,,,-0.024475407508668084,-0.057423527777476405,0.11023058323288264,-0.011352400008140836,-0.15785400630208712,-0.03406901944085909,,-0.03760755763545433,-0.05930919461779257,,0.08184741196164043,,0.019573615188595277,0.008210540267460402,
IGFBP4,0.007884644412354282,0.0551574285905799,-0.03807512370856695,-0.008640400520460993,-0.010122935336677543,-0.07129916812834566,-0.12823316941727259,-0.1498310543847156,-0.025049252658565863,0.003325504436968831,-0.09919149160553671,-0.09651533073471821,-0.06726146777165029,-0.3264895282599553,-0.07024372686098702,0.01116277514146291,0.017603549244595843,-0.0007788458279258526,0.14089369516087322,0.04491637474639824,0.1016896480905116,-0.0746526185058016,0.10343877526464576,0.04314365686516159
RSPO4,0.012190700980800566,,-0.025858117761042493,,0.0030097054880764557,-0.03482716582419719,,,0.03712762689673521,-0.01726629656680405,,-0.001947765733853939,,,0.018786539190706806,,,,,-0.006075131981429561,,0.028056169771807905,0.0031574154166776015,
LEFTY2,0.028871862523275168,0.16786869138431448,-0.029629324600225215,-0.03532635061584099,0.014660782884883462,-0.03347731396390787,-0.06720533997661007,-0.20758773862346702,-0.022250508567543303,0.023912348833865383,-0.03808201723740131,-0.037493704624609624,0.043699743685267425,-0.24786987096658822,,-0.004504917755996756,-0.06286353216552412,-0.0066037473764465554,0.1847982694074156,-0.1245573839559522,0.0642720173196047,0.04382856981177895,0.13344135597647977,
PF4,,0.02344083313942131,-0.02662490344690041,,-0.021223048536396286,,,,,,,,,,,,,-0.020932405853314857,,,,0.028027136808059502,-0.06469287067483981,
ANGPTL2,0.06723377846032273,0.04670040106257241,0.006833200018088593,0.004403921243596561,-0.0019022680251875534,-0.14488645119588028,-0.20852424535731878,-0.23500878368947653,-0.07028371122607832,-0.09896764231992974,-0.17619843232682447,-0.1830150566645694,0.1833414366256442,-0.21285116174908636,-0.06447187804579405,0.11007003078876938,-0.10450239569821135,0.007075260875098177,0.0374481042095428,0.2776801278844424,0.09724039389382039,0.18105295578170869,0.2033450500387004,-0.0676834069003503
LRIG2,-0.032572449480137,0.014382543542199797,0.03086869578761001,0.09473192650006862,0.015076104714251483,-0.01758809918849278,-0.03187385187335606,-0.152095933516597,-0.006235238708355508,-0.06548457216394099,0.021103269454034863,-0.014544825143285721,0.013010430471507406,0.15376821708312075,-0.03239060083746553,-0.014921799571630178,0.006261023510906076,0.0766655828844791,-0.027973612323165836,0.033583920002667515,0.03309520685981316,0.1630067235991737,0.06935169617983984,-0.032709181299567736
ICOSLG,-0.0712798934082096,0.055684360282052744,0.014388580712709658,-0.0103585072970058,0.07911315369797328,-0.022013827910516322,-0.07242452836328102,-0.19386204924523648,-0.020616356086207488,-0.03237616574307159,-0.11327249507035346,-0.13668171882961364,0.0564754330952129,0.20137380963073812,-0.0008083712625494292,-0.05658967418893025,0.05807608507356831,0.029336535154404205,-0.009952042137532048,0.09290551335299507,-0.006325076300692171,0.06753215608861235,0.09707853182195511,-0.06752649515144302
WIF1,0.3887421437528226,0.031129939776338312,,0.023403973481636947,,0.15661651743450297,0.311843960556637,0.6021418618496983,-0.017525497484142734,0.09618621274510167,0.34215913879827486,0.3942108153614092,,,,,,,,-0.10518180371498806,-0.03931635042964258,,0.004070692146524406,0.2068407020010124
NPPC,0.027874714449006827,0.03145076479142414,,0.058857358047654094,0.01012328105090922,0.1992955330913226,0.05811259352844703,0.03633549186516602,0.014165695739749492,0.08032257230966348,0.14484475284882994,-0.06576729958122796,-0.06816425688130673,0.15587455482971135,0.06755964101669075,-0.037465195744921825,0.058411622698754474,0.020801761529226786,0.04996224968320327,-0.0532248087509406,-0.010267679096563837,,0.10058297745372885,0.10105748826722719
LYZ,0.013006114635064259,0.08504317442050673,-0.08351185272819307,-0.036091758715268485,0.048372642828697736,-0.09883041601745371,0.02249729609856866,-0.21150067077038337,0.0297830121969248,-0.08887007602823625,-0.21463210902291774,-0.040157733239160456,0.07046609532635306,0.06005246588879385,0.020790343736489268,0.014332544942672837,0.021805543230574684,-0.026428599487364642,0.05206258730339544,-0.11554839499998135,0.12251390059583724,-0.0447481713332658,0.01243906122647843,0.08814815940896024
EREG,,,,0.00694530581570492,,0.015486212889313348,,,,,-0.024636417539418528,,,,,,0.027858464566864083,0.03844720031539962,,-0.02512811760080807,,0.009183950311157655,-0.019727812316887215,
SPTAN1,0.2164226181572747,0.05211460241857202,-0.004040717207261885,0.021646437473820626,-0.05672337794605287,0.15569165651574526,0.20171136190331118,0.26526876666101373,-0.1277248998014429,-0.05623143425291674,0.3040034232388882,0.2277569292398935,0.051998229021267245,-0.29130735068404295,0.08300665131669716,0.06381072007988717,0.01632222668425736,-0.0484802953498369,0.052574842744511525,-0.13939149097729317,-0.03058337877547804,-0.08701603667768087,-0.12642248781563456,0.17718588940593696
PTH2,,,,,,,,,,,,,,,,,,,,-0.033010411981710834,,,,
LIPC,0.10550774488639926,-0.025041636201690972,-0.03149585472601396,,0.048973293608687456,0.03505201232116537,0.08312454561612638,-0.07583056260355416,-0.005282627733776346,,-0.019001164254708408,0.0017613227511256528,0.04509028063492378,-0.02131493143400353,0.08123153270028576,0.04818501553409674,,,0.07920431327839567,,,-0.009497709374743339,-0.02432153454208089,
COL8A1,-0.16357529519708972,0.10712162307140939,0.05273615227135033,-0.001808558322965834,0.07461253992624343,-0.12417475797952582,-0.10668101915732203,-0.14774342285786293,0.054765990150225194,-0.0189066731742704,-0.13238221186860952,-0.17753143267307622,0.07029368543979303,-0.17251368586044685,-0.0013505127892290618,0.10545817078118461,-0.11655844987264972,-0.002367996101996789,0.11964179670541979,-0.12901460274339596,0.12518192132383552,0.010138018257376778,0.05907350147266355,
GSTM2,0.022380547213988147,0.05589404825309812,0.03939089043237132,-0.03647466093732594,-0.002814863563220834,0.0023004941542676396,0.008000321251806601,-0.008060114888834962,0.05119748241241281,0.029198921992171698,-0.04533110769808069,-0.06581210286581864,0.04997253495256324,-0.014050295089156619,0.026659965417803737,0.00272599582053961,-0.09481702566267232,-0.04296029574436022,0.02295506374877471,-0.03405386338207229,-0.05514526824962344,0.11105013110897176,0.046584480424885444,
IL4,,,,,,,,,,,,,,-0.03001665544114741,,,,,,,,,,
SPX,0.1926546793446419,-0.06011626683990775,0.026287121963072077,,0.03351344604460186,0.26102458826500513,0.047925647429616226,0.23498968204958878,-0.08368188831797493,-0.018523597064555013,0.017012169184760617,0.294994255421389,-0.09036479826390136,,,0.031462432628823284,0.015726166079250634,-0.031135964024473942,-0.1115067006040933,-0.2347632190108755,0.02296479197456904,-0.053854049574190294,-0.23316891390298938,-0.17175647669581412
