,UKF260,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH916T1
RARRES2,-0.06552136114194422,0.016169951129165232,0.11778599309143328,0.09494080894555931,0.1774290258460134,0.006250088950932337
FGF7,-0.04551458854012776,0.023246594580652723,0.07645884301249786,0.15497015604431058,0.07928709177270016,0.06754245205284842
HBEGF,0.011629268117015083,0.05011007004009963,0.05862538718745305,-0.09694045200672466,0.11007657988890829,0.017047085654389962
CSF3,-0.031237166268699327,,,,,-0.012600985100425342
PI3,-0.001319855729396919,,,,,-0.027377754356321813
PCSK1N,0.0005348199185351821,0.04975258513261889,-0.12085158437430707,0.08488375598361222,0.04686738586072163,0.011972127386312911
NTS,0.04916607202330199,-0.01799546591908366,,,,0.0727663215295506
SFRP1,0.014696285528851338,-0.003269118590506631,0.003219953399611678,-0.015667190688776044,0.07030748830023865,-0.01822672160628765
CXCL13,-0.031081658874110695,,,,,
MICA,-0.013086406724126552,0.016683648894865788,0.11694598756330457,0.016679958873060032,0.015461369202241889,-0.005613486670433578
TG,0.0033568330646303137,-0.01356870292325884,0.01225741043098974,-0.06798779946637541,-0.010135891950286038,-0.007419183219694251
ADA,0.006511075257830652,0.030793814632664264,0.0521541870078066,0.02178662991695468,0.05260505013599574,0.009469881259541442
LAMC3,0.05182295834935515,-0.028189284271117658,-0.04305700227910034,-0.07414319648253005,0.09732299500736652,-0.01586761091988935
CCL7,0.052259417477201565,,,,,-0.01320461091265795
NGF,0.01593987336990884,,,0.027074541102332005,-0.0408296952380629,0.13481883338577513
TNFSF15,-0.006646044954399121,,,-0.03763653965407448,0.05894202871440342,-0.034888868187183085
HMGB1,-0.06251362138238263,-0.02286042162165124,0.043217175787485386,0.016429858693450948,-0.0751204328801652,0.03466561287922768
ITGB3BP,0.03330388003109364,0.009524718520794095,0.0894711717708406,0.017532942094374167,0.10214489889179122,0.02970975289170551
AANAT,0.07999137593286094,-0.015640861203997276,-0.0108832456850114,,-0.01985252536095425,-0.013971029006629401
RELN,0.02684907589796335,0.023116319296444584,-0.048000711337526564,0.02680373560915903,,
IL15,-0.028017648246999642,-0.03361733654408158,-0.014851481569296558,-0.07001691683094444,0.13057437049785603,0.024904626052179458
BSG,0.003182782699675789,0.010309925836148667,0.07995668014880661,0.07489787323023818,0.07438988391711965,0.01634123209982656
ADAMTS3,-0.014797855161951057,-0.00022808289765567153,-0.01039702993301474,,0.005655333458549242,0.016072087170549684
CD34,0.05131293659702223,-0.00014960391437490194,-0.0020880502273091872,-0.03724060823125619,0.07061058191095954,-0.004894972867855846
PLAT,0.029669695767655036,0.023492520761709563,0.010123995338439742,0.011924538038266461,0.0935421887563068,0.08793233215125905
NTF3,,0.0540139754789525,,,,
LTA,,,0.01891638213165111,,,-0.018802899558320072
CKLF,0.0455859128464272,-0.025695935768769884,0.033364922973561806,-0.07180295887505475,0.09429320760873536,-0.02533653257656913
CD24,0.010915952538248735,-0.013322555630325522,0.05722687919181675,0.03204987973545414,0.13308830153442477,0.038815923497654156
HSP90AA1,-0.07413453560267662,-0.011322066931532844,-0.10452886451116919,-0.032444711101553246,-0.18800354026157087,0.0030443938904141025
BMP4,0.022243097447077767,0.006963830744663003,-0.01248708179403399,-0.10063099962190278,0.05332892640283667,0.01866367809619109
SCGB3A1,-0.00847349423496246,-0.013193219403978121,-0.028059585777902653,-0.027636866060917992,,-0.02768653873140241
IGFBP4,-0.013581981702386767,0.0446701414761265,0.05563810129292498,-0.04544619574052596,0.08619858222474483,-0.013202157333087041
RSPO4,0.0570674310112878,-0.013193217474171329,0.00982226360851619,-0.023495283437229578,,-0.02479905628744013
LEFTY2,0.028597972723294618,0.005296346442081851,-0.018123998839324352,,0.0063936839713254765,0.008679181098354102
PF4,,,,,,-0.018802895207189647
ANGPTL2,0.10312732180276839,0.016828014466006992,0.13151901298204596,-0.07063866843581011,0.030235607777305634,0.04279464330822779
LRIG2,-0.019437385826032293,0.014025628910488728,-0.013955198853838342,0.061323966185798086,0.16261939219436614,0.03624513147591462
ICOSLG,-0.022711120734617243,-0.025038263039452287,0.03286011715673009,-0.04623341575943046,0.06901168254958101,0.032237863774026
WIF1,0.008047581686708417,-0.0248269036932132,-0.01856012132197148,,,
NPPC,-0.04267209420537163,0.04355798335254618,0.08206681467348283,0.008307044482048392,-0.0650595773352339,
LYZ,0.01029934222259515,-0.013320957092139818,0.003148046535203384,0.03961578707710349,0.015237550741726546,-0.006214649314492073
EREG,0.06304669011464137,,,,,-0.014035538682829866
SPTAN1,-0.07248626990940692,0.013488900860567242,-0.021934962752287054,0.016779200978931996,0.08685607977909848,0.03966761464994293
LIPC,-0.005909117388224894,,0.09453091410208546,-0.039518783783767095,0.0023765959925335653,0.16704995952344398
COL8A1,0.0631458255671642,0.0197949210095821,0.08574289948228983,-0.010067961967333517,0.013226838490823832,0.03848593826809456
GSTM2,-0.021476390859828904,0.006977622134567961,0.08555197287750892,0.014131462177699151,0.09299258631868763,0.007207866326147319
SPX,0.004110589445330274,-0.01985903649352347,-0.06199384747728879,,0.06264188803815242,0.002505840753180969
MFGE8,-0.06875297438441508,0.018239834140549763,0.031977870911815996,-0.047160518938078794,0.10340099329361148,0.005082311948742026
TGFA,0.10605715830326251,0.01669123904949342,0.10490937028667087,-0.03135367809590762,-0.04715792549837777,0.03108462920932324
SLIT2,-0.029573998306444263,-0.011019815480700778,-0.07857567409373706,-0.014206058382960313,0.030601756737184453,0.027463942038195088
PLTP,0.050052676902171495,0.0025052582510820386,0.03314767230389069,-0.03062413368445316,0.05938985208719595,0.010015592533300534
APOD,0.09554460104484536,-0.011311270868172546,-0.0896309415144217,-0.09258078258996652,-0.10932434963773618,-0.04989474098450613
B2M,0.03471824078828813,0.02250087377160109,0.09656069999044602,-0.09898678902495808,-0.05295165497773721,-0.013530024060615159
OMG,-0.029038714296378804,0.05299929282004709,-0.0651204905621537,-0.09499355732335696,-0.13613175182463694,0.005533981020852069
CXCL3,-0.001392882532814325,-0.01411395395875117,-0.028960111709117654,,,-0.015112504977672997
CXCL10,0.013309254438528725,0.005819699107517344,-0.030557863069310735,0.06637151776095955,0.005797858110393146,-0.024233885048333344
RSPO3,-0.03658372534041437,0.07157700186021006,-0.030262758584549465,,,-0.013400098040673582
CORT,-0.011142744716711759,0.051312683960876425,-0.014444934645578049,,,
NCAN,0.05347782301098394,-0.013111119782162763,0.07196001154504869,-0.09955322004852551,0.0695583330702976,-0.0004430293606116371
PRG4,0.0023183911589441967,,0.04408559806447599,,,0.06260464467900863
ZG16B,,,,,-0.04558718766511249,0.03218231628144776
TGM2,-0.060204234566061755,0.03656793380750016,-0.061931088232288926,-0.08449696115606965,0.08539225637167132,-0.03656391599842382
VEGFC,0.023213662777493663,0.03383336299478118,-0.026904411573432603,-0.04688733924991187,0.010478694691711796,0.06400185776849379
WNT6,-0.036092556652177574,,-0.009155065122695906,,0.021021274257836276,-0.020178923750346005
NRG4,-0.037309665462245456,-0.018566624007021266,-0.03318112335819801,0.07206211011367876,,-0.01340009954250487
PMCH,,,,,,0.0011986211371423818
COL9A1,0.055265711149404075,-0.02794737013035121,-0.041034282408268785,-0.07170247265031267,0.12010300107389503,0.05408832195515772
GDF11,-0.01013315606675723,-0.024578250328524533,0.10133067275693874,-0.02498031957356449,0.09747535534200352,0.006695731504157862
RAET1E,,,,,,-0.014699813987852339
SORBS1,-0.006171189556876646,0.019143950010446813,0.013970653961867833,0.00725756459444489,0.10143902938071139,-0.00010752209358663148
DLL1,0.02484701784446695,0.009860027359532949,0.005727664483986014,-0.027304580323655927,0.08870171499820588,0.04882182522817961
TLN1,0.08272794293489896,0.04266006750111057,0.10284149829575956,-0.022901399147723062,0.04398648620363694,0.003988608120240752
COL2A1,-0.0233950513381516,,-0.02940045898304229,,,-0.019501671757259864
SHH,-0.02681786575030091,-0.015148168786389858,-0.028059583325320176,,,-0.02614271206736883
PON2,0.02555589390097454,-0.0029222609355732815,0.10883299752322889,-0.09509425816645897,0.06072588849772411,0.025722564713986196
ICAM5,-0.041773231100210806,-0.034809974196493676,-0.05479885054058567,,,0.029798428626954518
HPX,0.0471707748785871,-0.013193218058961176,0.03621563846620371,-0.016298072013383437,-0.02350725468042258,0.022738919348843298
SFRP2,,0.10995135345690114,-0.0008609987281001901,,-0.0016602556818823653,-0.004244184262045214
CD70,,,,-0.026287059208403952,,-0.02044427306579516
HP,0.05462352555698657,0.03949269822088591,0.04103455034059392,-0.019981722100478178,0.1186955190722277,-0.020045083289238978
CXCL2,-0.0401370812724952,0.013625186185042947,0.07187970089551063,0.03240034629237917,,0.05577797031800341
NPPB,,,0.02213849796606928,,,-0.013592908613831597
CCK,-0.022144164738789166,0.010202498619273885,-0.08829492555355682,,-0.06214163336262762,-0.01763367195131916
SEMA6A,0.040147203605664275,-0.0232522294759373,0.12336069518657167,-0.08758816646723606,0.04817385857244837,0.009551816250642928
IRAK4,0.0578848743272925,-0.02827408463216248,0.0944709189844864,-0.043129817769088724,0.16083492848064546,-0.006113038319989991
GSTP1,0.04629237061359392,0.0352405146876222,0.10579525151997776,0.041467033978203616,-0.07118537329189202,0.003661308511942633
VCAM1,0.03633788048045222,0.010718184014483873,0.08436964176531266,0.010557828527266293,0.16261442358176167,0.006960313500609126
NXPH3,-0.012424555135892213,-0.04294408158504435,-0.006806150366835645,-0.005478449509014877,0.11045422661225045,-0.009290472317173096
MTMR4,0.018014902500516246,-0.032922458725627726,0.018404541605476808,-0.08735561232991276,0.06750604738349465,0.03428940595491643
LAMC2,,,,0.004439392743464857,,-0.02589865934218966
IL10,-0.01575023630045597,,0.06683737419436206,-0.03797721857932045,0.02985529810906673,0.010821260258858522
SEMA4D,0.040663170689172655,0.025111157088842942,0.018245703048621248,0.021472713881666355,-0.05120437246992224,0.016583595986513187
TRH,-0.006312119219553252,,0.04139425095117283,,,-0.015224969207979954
SEMA6D,-0.048164140239227965,-0.0022756891966848663,0.10158758734193643,-0.04968398287317504,0.034283433990540485,0.052818402030381864
CEL,0.015442572474529867,,,-0.011496787164438855,0.07249122857387781,-0.001947449297860968
PDCD1LG2,0.0033471369071587,0.049828977257071264,0.03804185262249829,0.05014943999003312,0.04052187017146056,0.09093703387986193
SPINT1,-0.03667474006599566,-0.02156062088546918,-0.0008904810590429945,0.030155236221681817,0.048579871535236616,0.08206307732892332
CTHRC1,0.04747052861139597,0.03512462201679224,0.033580496100609,-0.05004275726597614,0.1077801651304973,0.024637151382474794
PODXL,-0.00986224503449953,0.0042131373096179325,0.006976314899560236,-0.05836253212529098,0.03321290636474776,0.046938392691905174
JAM3,0.02626430882323089,-0.03979397755582289,0.05908308679521531,-0.021449793670069293,-0.06814045469248116,0.04543704408431078
TGFB2,0.016179878407077273,0.031747994847574436,0.018031261882946834,-0.057423058055153756,0.05400173481107492,0.0376522351270548
COL18A1,-0.003147498207754535,0.02348785129237045,0.08262836513729226,-0.020072414361903296,0.05538317290869687,-0.02515116653393658
NODAL,0.033097617827236685,,0.006323670501972242,-0.1328226883648633,0.10794138004582214,-0.02083675491201618
INHBB,0.019843329002221303,-0.040600727344530504,0.06206178012270575,0.029312023132482764,0.11268269864996253,0.07010457124891972
LCN1,,,,,,-0.015396317540968903
ARF4,-0.057258290093770994,-0.0010794464832652704,0.08565944955670436,0.021515345900523546,0.1520932433710004,0.02344149088675741
CXCL14,0.005890386389005388,0.02200222608973774,0.0005672468344354692,-0.09570796770861983,0.04439948210792304,0.07977486997653853
LIF,-0.0012129197878011334,-0.015640861203997276,0.018799366499316284,-0.17551014470971416,0.0026430897983126937,0.04714624298727128
IL17B,,,,-0.04907764426641796,,-0.026006534615506387
MMP1,-0.02302249922357622,,,,,0.002662394847184752
MATN1,,,0.03361013888440116,-0.012063689673389371,,-0.018516815939746148
ADAM28,-0.017234044149328262,0.022875254128089044,-0.0006285342849349244,0.013180749418048088,0.04771942302114691,-0.0008243966408676523
TCN2,0.026688350777377294,0.030292637350967346,-0.030563830226920018,-0.007737781068855524,0.07847553960620655,0.0519790752387996
THPO,,-0.016275801380925575,0.041594982701773815,-0.059001141405232084,-0.060279532810005365,0.06347860826945187
CUBN,-0.04482072417549257,0.05539040500335901,0.024016677267831923,-0.06588737810188251,0.21872062220361785,0.015211303191518758
TIMP3,0.007502605467650502,0.020474340474102973,-0.020829287662428083,0.061351209304339634,0.03418906197904363,-0.014656172725799336
PIGF,0.015025918241816585,-0.004715867788982227,0.07787167659106488,-0.05959038361646466,0.050665366921857705,0.056228773510656166
CRH,-0.00682236753553197,0.07892526315400633,-0.021034549388653855,,,-0.022830768379737878
BDNF,0.010776719120763993,0.0730669770046641,-0.03311246762390803,,,0.013982627731392456
CCL5,0.021195625407034558,0.0672905561295912,0.019983115032747013,-0.061830618469549396,0.07229048162127549,-0.009839102539735425
GAD1,-0.05449044528128163,-0.0255793945420545,-0.08149558516295778,0.015878520539959418,0.08219328725531702,-0.013809113267872219
COL14A1,0.08561790163020176,0.005895576614763038,0.07741962806934817,-0.09441796150687168,0.08214009084333895,0.050609600478603974
HLA-A,0.024598665084686628,0.054274370636517945,0.09715128203623,0.05926835629730705,0.03997272118804483,-0.02741487022191748
CD5L,,,,,0.058636706677611235,
FGF18,-0.02028694213885613,,,,,-0.015224970429467286
ADM,-0.05183481596155491,-0.008000161890303925,0.12202518928752995,0.09633300617698204,0.14972640591106576,-0.010503686603099622
CCL15,,0.03504740295335897,,,,-0.01320461567151308
GNAI2,0.01980656232342981,0.011195900335322391,0.00959079309539606,0.03604618966194754,0.09870365321275226,0.008992773366914496
HDC,,0.09834966191143342,,-0.06675793158198927,,-0.006807926315168859
COL11A1,0.07111880328901769,0.04862798644458682,-0.030610619846156473,,0.06001683172866859,0.02301478063997168
NUCB2,-0.011656609950996294,0.013191820711654449,0.07658095836716473,-0.007148673111008689,0.05687144510261469,0.025504148980199745
CXCL1,0.03413556211900427,0.00476720134253899,-0.022207627217161702,-0.04406035362073073,,-0.03321778956099958
VCAN,0.05222629531488117,0.014050303516581772,0.12285177328345406,0.047652871022622494,-0.02110239709076194,0.0035965985177532946
MMP7,,0.03182305214574428,0.03866459738537587,,,0.017245520642920068
PTPN6,0.04370159625585626,-0.016618896861603318,0.011527986911719306,-0.15228302584315945,0.0675415907364716,0.07339514817935122
PTGS2,-0.04706448639493982,0.007154643117871967,0.009938035284947693,0.0170682804512457,0.029416379766507947,-0.046903060560597516
XCL1,0.004668768917047572,,,,,
CD58,-0.06273139178282454,0.047438044382373264,0.0864722871325741,0.014589334212308156,0.12495984548799569,0.03176917124436875
TNFSF14,0.06170532155275904,0.06496157330641476,,,0.09751658874548914,0.03525053003067214
CNTN4,-0.01103899899556828,-0.035700746543301326,-0.04990552790122627,,0.03591657296712503,0.014528462899399672
INSL3,,,,,,-0.018080114000591323
BTLA,-0.025521457537233196,-0.002772644373195248,,,0.06694329099282566,-0.01748256622095491
MFNG,0.026070273638019975,0.02044339258329874,0.03628127223304481,-0.0811539202786681,0.01708166648408123,0.02038520159085164
ICAM1,-0.013381489581790423,-0.02571904565411935,0.023995638699110096,-0.020830322895110075,0.09158238693092285,0.07765918695051877
PROS1,-0.013986654262723427,0.005819241050430784,0.09939113150715795,0.04166997848058264,0.07323728038218698,0.07263704590950616
CLCF1,-0.012095436092526182,0.006310012170856746,0.009358033866428462,-0.015952953554650453,-0.010376232994722507,0.0338104467116602
PSAP,-0.023039970911881195,-0.032914371160276935,-0.12657707794529013,0.046933385999687646,0.0008919491460806176,0.011580046763186712
EFEMP1,0.029927476551680238,-0.007580853830747056,0.08521201654213088,-0.05334677625995635,0.006802348642288038,0.06998421161722436
C1QTNF1,-0.0016964803607254573,0.06761987334977623,0.08588511626549686,-0.07712142231634914,0.009941049429508792,0.011327388079544901
ALB,0.0524365130020861,0.03431722969619642,0.017406229331594088,-0.014458388490997408,0.051532062924129256,-0.0204442794462039
EFNA3,-0.002190319953195015,0.0006598958936037039,0.08458551152916531,0.003332180024859261,0.061832595552092265,0.03947866532819626
DRAXIN,0.04337182790597125,-0.013193219403978121,0.09975601703630936,-0.03582554523272629,0.10197104017845546,0.03772742694154485
RAET1L,,0.05810844947170538,,,,
NPTX2,0.004185961752089292,0.06445117629625263,0.09215875085164973,,0.020991429762573607,0.0007460261331648929
FGF11,-0.0318316363591615,-0.02060643327186356,0.1293230223758634,0.02255756120972117,0.10170821171551497,0.05550581760531398
CD59,0.010228281061970854,0.01836317944824617,-0.08485385424869926,-0.032557425742835204,-0.022213865946774027,-0.012078884904296037
COL9A2,0.0316531048829322,0.016045471277384645,0.062492070587253756,-0.08187009052343436,0.08460465044040238,0.04860520749346871
DLL3,0.061985064769682456,0.00014285786992524854,0.024201975272915687,-0.05010445772097165,0.042138254756287484,0.00679769523278997
FGF5,,,,,,0.0551277321930639
LIN7C,-0.003781987668796259,0.005366497819354518,0.06443225964659026,0.11675358694009892,0.06476660903611749,0.015173672563079504
GDF7,,-0.014466523754854686,,,0.05342841412734035,-0.02579041780361486
PSPN,-0.0027709879214749353,0.05751629738719626,-0.03252249575635814,-0.055175415144930115,0.10996055436946603,-0.035040089501539126
ANGPT1,-0.0210644102907892,0.006412918223825054,-0.014511961521073131,0.09009590538062581,0.09260043038900895,0.05249939898789499
PNOC,-0.08045047611818444,0.008855265617971557,-0.045343161385084756,,,-0.018660356096208683
L1CAM,0.032078037419306385,-0.05072269706906371,-0.09871614150844256,-0.08082640947362164,0.030588166365616915,-0.00387938415431247
APOA1,-0.023013187832623395,0.12242153916320025,0.05150879399243986,0.02149267112913725,0.05118700454507282,0.023665638494138552
PSEN1,-0.002063472681667739,0.08306204467938971,0.06892372374262416,0.08629987435944418,-0.03727809250796407,-0.01496388431429255
CALM2,0.01771074664871593,-0.026985639296384333,-0.08346671416771907,-0.011639714479294454,-0.09307096380648698,0.02505546286007866
CLEC2B,-0.01586410111735368,0.0682650607824708,-0.03296587782150632,0.037596724971511314,0.06760874249115766,0.049052844737646456
NTNG1,-0.01885051932411851,0.0068016748627203515,-0.011938830785769648,0.009776863411636565,-0.0019119183044125035,0.03730910493336039
LRIG1,0.06271725450385751,0.014609632798047015,0.05588246235970041,-0.07120923463269323,0.036265785750932734,0.020962921847977305
CPAMD8,0.043171675709153146,-0.02677633928270095,0.003141079282949696,-0.02761544671695188,0.10561938747847223,-0.018944485940119715
GHRL,8.715619687992339e-05,-0.013193219403978121,0.018327897995741485,0.06926570071829274,0.02386761784593078,-0.026006531349704903
NPY,0.06134722810898064,-0.04603217219662158,-0.0732065307282657,,0.005238059671373844,0.03304778376963372
MMP2,0.06756448514419142,-0.011954337324618878,0.07535066426723808,-0.01910336201993308,0.16131709670993513,0.008871046451844175
PPY,,,,,,-0.03617068114858206
ALKAL2,,-0.026005748471316856,0.06099645693466067,,0.013581284681805016,-0.036777915743932015
CSF1,0.04467511604379343,0.03940426042870846,0.08299689926392996,-0.0003558358928374476,0.07842275652771302,0.02108686669570843
SEMA4C,-0.052432970069185826,0.001924654217514615,0.05730432397133481,-0.07713842391852872,0.055857942576117835,0.02541109484106842
BMP8A,,,,,,-0.016227875553712523
ICAM2,0.06671903557264378,0.04155958713735177,0.01869623224943582,-0.01808681428238036,0.10222607580938528,0.008560086591555856
SYTL3,-0.00944167775127753,0.02150505730967765,-0.007405390223890538,0.046697326024813246,0.05022923033738332,0.06006671907883187
IL1A,0.06380256317142173,0.060846061510276994,0.03881384263856983,-0.09106557200208716,0.0672048117500357,0.0772546500769346
HLA-G,,,,-0.040868596924578685,,
PGF,0.003822496026581131,0.051024114436778845,0.06208183917137481,0.02082987231941256,0.13939272619723342,0.005204252049828563
LGALS8,-0.044031340522281345,0.011790893282072895,0.022118359913841482,-0.07982422271585322,0.12624200322791068,0.019873289649685134
DKK3,0.032949630120185265,0.008991894288660172,-0.11260696260832063,-0.11200416148847883,-0.008648834593859575,0.023851173670122752
COL16A1,0.01789768394921859,-0.006129320096025272,0.11622810214869526,0.029311469458637624,0.044056478741518364,-0.03038441812520441
TPH1,-0.005429901392062364,,0.025642194653107415,-0.0055328506449339055,,0.04540789729625943
TNC,-0.03039941546310412,0.0772130869121263,0.10932119509997089,-0.04299278055322216,0.16492092962026034,0.06057043344418948
TNFSF9,-0.030418094414945203,-0.02203666074059864,0.04416268901494224,-0.07267254791893887,0.026279141530495428,-0.00859749586304446
C4A,,,0.012894387315491663,,,0.1112209219615928
CNTN2,0.04637309282126845,0.012231155214609409,-0.013220818421042125,-0.06350357421287756,-0.082681487367676,-0.007268657674268259
LUM,0.07216100876125804,-0.010487449192803111,0.03813604769344779,-0.02234873919039824,0.09519723451541191,-0.009104219159034659
BTC,0.01837286248205114,0.03705374128690477,,-0.0095535677171437,,0.06694842161016831
APOC1,-0.014428723832058973,-0.013778569382175233,0.006988568842032437,-0.014777472885937563,0.09076273532396897,-0.020137867496785294
PKM,-0.07087197598549018,0.01785459490684687,0.08659017828343596,0.058538755398504096,0.10921650304967058,0.08402188123918566
TNF,0.009614113887147358,0.0550059919188665,-0.012934079004823637,0.04930735806609476,0.030343008812060094,0.018618211578496743
GNAS,-0.008123287573407858,-0.015760452965949624,0.14096845195073116,-0.013705590961019516,-0.13627327604256712,0.0016597398854971352
BMP8B,-0.04060490148194257,0.07599905292743502,0.004293550656325133,-0.04985267713821283,0.04805795954149241,0.01248147150588304
LIPH,,,,,,-0.03850008011155103
CCL28,,0.061064858221763406,-0.004222087341062972,,,-0.012600980457305424
PTPN11,-0.01932614927872706,-0.025628485584468178,0.025469209711519503,-0.023168322009514415,-0.10095190181893186,-0.004425574633786326
ADAM12,0.020291911576715897,-0.014639764529024435,0.14442398913308077,0.03765399956841932,0.12651728073280066,-0.006457339433544688
EPO,-0.03273949254877747,,0.026159480783407366,-0.018697432794565507,-0.03765252143495411,-0.013400095475046302
EDN3,-0.033540215060742055,-0.007190701633973518,-0.03574726149870604,,-0.04013825810924336,-0.0073821475869326825
CCL22,,,,,,-0.0009901006292520789
CCL2,-0.011313007078403289,-0.020216418449746303,0.11394994734709471,-0.002538240382415459,0.06869020980001912,0.059603495576368556
DSCAM,-0.039377194210795295,0.02170293318290006,0.0588312714637831,-0.031158094870531644,0.023913671398611072,0.0861766009665443
ANG,-0.033568320177743076,0.044406445656216084,0.05447001383314506,0.007652991111958427,0.11076962167422119,-0.004860403215122687
FBLN2,7.498313331807183e-05,0.01212347597669467,-0.04306540860915015,,-0.0105567809336885,-0.015619032917477106
VTN,0.03450007466461756,0.05037151812583911,0.08372143541701517,0.0042059238584794085,,-0.021853319014500366
VEGFA,-0.04276593514969529,-0.03121570830054588,0.15894700019410676,0.10638274037672997,0.21449669695436177,0.0035898713194180737
F10,-0.019037247015630875,0.03416410782742832,,0.02443774489003995,,-0.006012441442813352
SERPINA1,0.07775775060633286,0.012287824357286904,0.05292641845171047,-0.12299534609745821,0.08665831061119564,0.00957250891852882
VWF,-0.01815592640207561,-0.0029998950082965902,-0.006609499790862934,-0.07964292387223754,0.0886613443217996,-0.019575963721387542
GDNF,,,0.055841306358647064,-0.03201703341692739,0.03531970610775363,
VASP,0.03458605017418054,-0.01470795794258843,0.10537288272594313,-0.12417261755301678,0.10370934191025907,0.030472880769713724
ADAM15,0.06105576129691791,-0.03389586943853106,-0.0011635075318404075,-0.06917218098365081,0.06269329903030674,0.017746677228255847
WNT2,-0.02652395282157927,-0.017186734851359454,-0.03311246284778197,,,0.03542395366997993
CALCB,-0.030618894708816905,,,,,
OLFM2,-0.009051624813344919,-0.005601842179603357,0.09053458993497343,0.05756963426431783,0.09375340098728595,0.039914155483384096
MFAP2,-0.002001162975260393,0.015611184277061466,0.027437797149226402,-0.07640223419968425,0.11493435229698949,-0.008215018999983918
HLA-C,0.044926687091107635,0.04016906792581937,0.10964729454932377,-0.0174248143074688,0.031810902402308015,0.026944747225561796
THBS1,-0.0389689546525696,0.023696847819199954,0.030004501482614257,-0.06944464999274164,0.06972434243770034,-0.009179810095345938
HSPA4,0.08003764107052878,-0.02914629714475319,0.016319865371636526,-0.0592393621311288,0.042399463000565324,0.028079520015007752
LMAN1,-0.0211007367655796,-0.02678822396063479,0.05865242373414685,0.003856750122425559,0.008489763718066567,0.003328613472671374
LYPD3,0.011733636293873397,0.03722594740986972,,0.006253131023006498,0.03960575773472794,0.03432683985048269
APOE,0.08496311007171971,0.005172878841869854,-0.10907809946097417,0.010019471573501278,0.12652249424109216,-0.022725590503395687
SOSTDC1,-0.041208535877599164,0.05445444958971772,-0.01314406743273642,,,-0.0223465957846725
ANXA1,0.0026953506793521015,0.029185389200074074,0.08770654047577847,-0.09723606133464617,0.13265070791683306,0.01377783737720678
WNT2B,0.0011878737626912696,0.04061745464142979,0.07003872018254,-0.04760250810929699,0.055221207338330205,-0.005753384928438762
AMH,-0.040988203345115416,0.017312164859679964,0.019048952748047143,-0.04654871828653108,0.1408684098659788,-0.03703679957519284
GDF10,-0.020031417646454452,-0.03515908816135887,-0.06302460597174725,-0.07931935390623873,,-0.03540530459959611
EFNB3,0.03086094438166866,0.0022660364397752166,-0.06837157881611688,0.047484867947035894,0.04932125933652621,0.02886480506714339
LTB,-0.016113320969844695,-0.03419153779735904,-0.012138255120104014,-0.1451617299144421,0.060753379831471555,-0.03076763169240956
ANGPT2,-0.023166285096042443,-0.002724057286085985,0.0217202773297853,-0.006754388822038629,0.14095717043492137,0.005781244828440874
NRTN,,,,,0.028670422090803775,
