,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
DCN,-0.04392176104084756,-0.09495380038225822,-0.03839632903051284,-0.03809835091650977,-0.03903535622924665,0.03914963207129465,0.008866630424575708,0.02427706985706489,0.052402864458907454,-0.020935454916578552,-0.023773910410275587,-0.03926609601060061,-0.07550600718268255,0.058408674429359576,-0.09436155800461603,0.013265706488266747,-0.0025996513167570734,0.03474811075662242,-0.0282159614786248,0.005345259443661729,0.08427687391855576,-0.029719494129160966,0.0037954044071904967,-0.027771757467567486
RARRES2,-0.03899461580266825,0.05648053772406541,0.06618212049793,-0.0815792520242222,-0.010795342064103602,-0.03947826395189362,-0.05611817847075133,0.09914728555613,-0.014565550500598856,-0.02738508201485845,-0.03021293288418232,-0.029258589691868377,0.050554610077310255,0.015908605821428598,0.03687973804139834,0.07298736045906919,-0.05871293596625816,0.0012298396015027256,0.03851144201060282,0.04188898238520736,0.03414034364873299,-0.10258337620376233,0.06475925074128637,-0.04048622980046224
SEMA4A,-0.02891988746355528,0.0217549591157439,-0.033132424190975306,-0.04236028521147912,0.004986060692609151,0.0009972228822895523,0.09927897746325534,-0.05072396389448983,0.006272410586821033,0.012860629363197396,0.06437371484384034,0.011721979996076083,-0.00576846491455295,-0.047981450222355095,0.0807623031390398,-0.06983959274438954,0.12485893619652368,0.0846562807360076,0.04012604787290301,0.04103987246021373,0.05859393809776789,-0.021661645049504685,0.016300430866315517,-0.06388273269135761
GDF11,0.01381867566725244,-0.04482975852020876,0.01142267978126092,0.002324382086481933,0.03724939286379513,0.04359334241121058,-0.08067584299040136,0.07825605713821938,-0.013164723151454975,0.051034412160826596,0.051671644189996355,-0.012178709611748056,0.07404843431465043,0.02016167907110768,0.018308549027830107,-0.002453225728077449,0.011151415620394418,0.028295003294964257,-0.07699539847493046,0.015141433365629784,-0.01362856946732077,0.038041306333520944,0.0783434300328155,-0.030406076016187163
GPC3,-0.033405576635063675,9.17275443417049e-05,-0.008382128717636083,-0.010235451892888136,-0.027368885572737773,0.008285117110782458,-0.07786794294332314,0.03956179548128686,-0.00920356621453843,0.025138203822934607,-0.030301879030864395,-0.02098381488208026,,-0.03760673617608513,,-0.02115937142120845,0.054769880789281425,0.06445352905334924,-0.042875124098369174,-0.04166087200191898,0.033517101458954306,,0.008595464641052998,0.08372117397878999
OSTN,,,,0.03553527176885158,0.015845525150548635,-0.03029700199656075,,-0.027470248562220835,0.029505793825308033,-0.01909740298190754,,,,,,,,,,-0.02850817863689752,,,,0.038722815910702
GRN,-0.015125719291713672,-0.07970732992875244,0.007894199980977276,0.024426282812434846,-0.04121652359468131,-0.015041105770288336,-0.09038327899664343,0.0975903956400243,0.054205809877094786,-0.000645975232658791,-0.045016619636439305,-0.033594995086598654,0.006959105575468225,0.06269048266858585,-0.10020459338163769,0.006625574610030017,0.05547483439050533,0.007980333307596036,-0.030687160456122447,-0.025906651119903115,0.02633015621062654,0.06075359387257688,0.017597293574897175,-0.015107983968651678
CALM1,-0.0928063802533335,0.0008331487002905469,-0.012487088162949212,0.01353450654334467,-0.062187356740475645,0.09646811171061105,0.08067060364624733,-0.07223121772809907,0.01316811853487289,-0.05981020420986447,0.0827364766442268,0.028388904917221305,-0.061057249279250825,0.014262724411304432,0.014448309981917502,0.06530180497877162,0.030886798171870303,0.03331410021650534,-0.05519219107046975,0.0940554646562111,-0.0047962820934219184,-0.057607829652675156,0.017432560968663573,-0.046054896349644575
ANGPTL4,0.13120711724701248,-0.03657707026055632,0.01368236401455777,-0.006083622918332137,0.07586866680649028,-0.05313137451058786,-0.03513883627229946,0.027104002200697253,0.023020435882064795,-0.011610020486243025,-0.03992054288361888,0.005930495129192866,0.059536164620364124,0.023066774548000955,0.10104036348731822,0.11263258709310985,-0.07036680943597418,-0.03653658687126446,0.04460071400131139,0.07264658516315177,0.05550644059043461,-0.0011446195242802296,0.02828648032510403,0.027342489010473023
BMP8B,0.04213579408854054,-0.05120770622190802,-0.023798180381118264,0.06256223473191903,-0.0270294653958313,-0.00613138920324838,-0.07340512858956479,0.045988160692421676,-0.013480312040701001,-0.010300164541034466,0.03184616886145617,-0.011208863008093355,0.019904318901863897,0.059248357154713535,0.013764902271921368,0.010952212538780816,0.06387312083586151,0.05885900627376847,0.0074680862005801485,0.006448400039545937,0.02926350149919731,0.2074692356171987,0.0420219514723557,0.02977452542077621
TNFSF4,-0.016514774082388453,-0.036533997831625656,0.08478953539609062,-0.017862885541675012,-0.00689246380323806,0.0025993733527370313,-0.02943150235889536,-0.01387031307991066,0.0095138778455118,-0.01394102579827081,-0.0005379242089513101,0.025842889231143962,-0.02548900962826867,0.053351807490883675,-0.030671790048218454,0.01714071469451436,0.14931835316522282,0.014019345440839059,0.0106562200366697,-0.03679254403520649,-0.02327914860457104,,0.08015220382784098,0.028482601976480955
